date,gb,ridge,mlp,raw_proxy,gb_signal,ridge_signal,mlp_signal,raw_proxy_signal
2010-03-31,0.11348567289911307,-0.13273945267390475,0.0007694545225681165,0.008366593855984912,,,,
2010-04-01,0.03617872690995392,0.06052149972993476,0.04215790263540215,0.31798681253811034,0.11348567289911307,-0.13273945267390475,0.0007694545225681165,0.008366593855984912
2010-04-05,0.036612047058903356,0.07571796659703413,0.011503184821122253,0.648119342523813,0.03617872690995392,0.06052149972993476,0.04215790263540215,0.31798681253811034
2010-04-06,0.07769578384571339,-0.022947504563861403,0.09930857133463167,-0.12181238112849493,0.036612047058903356,0.07571796659703413,0.011503184821122253,0.648119342523813
2010-04-07,0.01170548551518625,-0.11536270243212471,-0.04335733305716773,0.5013902199653811,0.07769578384571339,-0.022947504563861403,0.09930857133463167,-0.12181238112849493
2010-04-08,0.19995228217429376,0.19978382775528641,0.1839284198787187,-0.03037693738780423,0.01170548551518625,-0.11536270243212471,-0.04335733305716773,0.5013902199653811
2010-04-09,0.2365204619937508,0.07174910231085702,0.1545443307849388,0.35890051592672345,0.19995228217429376,0.19978382775528641,0.1839284198787187,-0.03037693738780423
2010-04-12,0.3067134808739988,0.17778197195665105,-0.11831941194052065,-0.26047591403333037,0.2365204619937508,0.07174910231085702,0.1545443307849388,0.35890051592672345
2010-04-13,-0.12940139364722253,-0.3470820106208637,-0.3710963311732721,-0.10328460364960945,0.3067134808739988,0.17778197195665105,-0.11831941194052065,-0.26047591403333037
2010-04-14,0.04745390350499932,-0.14021948832387343,-0.14123921446625542,0.02195474381177024,-0.12940139364722253,-0.3470820106208637,-0.3710963311732721,-0.10328460364960945
2010-04-15,0.0053963374584273804,-0.2267738327936806,-0.3800577088727106,0.08230748711158789,0.04745390350499932,-0.14021948832387343,-0.14123921446625542,0.02195474381177024
2010-04-16,-0.10332868375288326,-0.24630448953202877,-0.24968314563465077,1.4580516833229,0.0053963374584273804,-0.2267738327936806,-0.3800577088727106,0.08230748711158789
2010-04-19,0.5377831840920447,0.585279503240189,0.5905308876320391,0.22602050593011375,-0.10332868375288326,-0.24630448953202877,-0.24968314563465077,1.4580516833229
2010-04-20,0.33628088694999886,0.2584885485930057,0.2101409096388554,0.26347168974461616,0.5377831840920447,0.585279503240189,0.5905308876320391,0.22602050593011375
2010-04-21,0.15220032939161326,0.07111165993922136,-0.05246447349481922,0.020467879344210335,0.33628088694999886,0.2584885485930057,0.2101409096388554,0.26347168974461616
2010-04-22,0.23639040489615262,0.037658612043484654,-0.01475986899384164,0.49418446032617913,0.15220032939161326,0.07111165993922136,-0.05246447349481922,0.020467879344210335
2010-04-23,0.42424475425043573,0.3298436293141471,0.31830222718692686,0.5098975362511173,0.23639040489615262,0.037658612043484654,-0.01475986899384164,0.49418446032617913
2010-04-26,0.2746512786916612,0.1842725443486986,0.1420626272829976,-0.751947600651048,0.42424475425043573,0.3298436293141471,0.31830222718692686,0.5098975362511173
2010-04-27,0.021813613557163398,-0.033167901439769984,-0.008601099061889073,1.1023664362563415,0.2746512786916612,0.1842725443486986,0.1420626272829976,-0.751947600651048
2010-04-28,1.0875643417947378,1.1639926824903077,1.2293409213404671,0.0991847278469323,0.021813613557163398,-0.033167901439769984,-0.008601099061889073,1.1023664362563415
2010-04-29,0.7749484774392187,0.9046671685338159,0.8321275363113726,0.39143359726319965,1.0875643417947378,1.1639926824903077,1.2293409213404671,0.0991847278469323
2010-04-30,0.5400454719179703,0.3737710449473393,0.27165106905662784,0.522678302037632,0.7749484774392187,0.9046671685338159,0.8321275363113726,0.39143359726319965
2010-05-03,0.8992215997493839,0.9059225414555651,0.955348042967389,0.26941631781180897,0.5400454719179703,0.3737710449473393,0.27165106905662784,0.522678302037632
2010-05-04,0.7505512209676627,0.4959208427626268,0.5799564953116451,1.234413212502866,0.8992215997493839,0.9059225414555651,0.955348042967389,0.26941631781180897
2010-05-05,1.2936770608050912,1.148184028443738,1.1903932550163627,1.6709918854649284,0.7505512209676627,0.4959208427626268,0.5799564953116451,1.234413212502866
2010-05-06,1.6063801750419369,1.6287763334993568,1.5923071045117232,3.9173296793716696,1.2936770608050912,1.148184028443738,1.1903932550163627,1.6709918854649284
2010-05-07,3.2924071339521017,3.923987775227401,3.5033285800074356,2.012821913803025,1.6063801750419369,1.6287763334993568,1.5923071045117232,3.9173296793716696
2010-05-10,2.9506522837594256,3.2597292069398884,3.802000033595206,0.9858854506241594,3.2924071339521017,3.923987775227401,3.5033285800074356,2.012821913803025
2010-05-11,2.094947071428481,1.5384223389045473,2.161465338703494,1.0833458546956303,2.9506522837594256,3.2597292069398884,3.802000033595206,0.9858854506241594
2010-05-12,2.221244818974526,1.9065571720349928,2.1641431705074528,0.5726572955673774,2.094947071428481,1.5384223389045473,2.161465338703494,1.0833458546956303
2010-05-13,1.9183959899563263,1.2482802251767866,1.2886547998770777,0.3190946199355958,2.221244818974526,1.9065571720349928,2.1641431705074528,0.5726572955673774
2010-05-14,1.9736821256474801,1.5705022102492174,1.7749202765476517,1.6556584517291375,1.9183959899563263,1.2482802251767866,1.2886547998770777,0.3190946199355958
2010-05-17,2.0844535991489974,1.950474811159536,2.1704689873129626,1.2677916517861427,1.9736821256474801,1.5705022102492174,1.7749202765476517,1.6556584517291375
