symbol,fundingTime,fundingRate,markPrice,date
BTCUSDT,1568102400000,0.0001,,2019-09-10
BTCUSDT,1568131200000,0.0001,,2019-09-10
BTCUSDT,1568160000000,0.0001,,2019-09-11
BTCUSDT,1568188800000,0.0001,,2019-09-11
BTCUSDT,1568217600000,0.0001,,2019-09-11
BTCUSDT,1568246400000,0.0001,,2019-09-12
BTCUSDT,1568275200000,0.0001,,2019-09-12
BTCUSDT,1568304000000,0.0001,,2019-09-12
BTCUSDT,1568332800000,0.0001,,2019-09-13
BTCUSDT,1568361600000,0.0001,,2019-09-13
BTCUSDT,1568390400000,0.0001,,2019-09-13
BTCUSDT,1568419200000,0.0001,,2019-09-14
BTCUSDT,1568448000000,0.0001,,2019-09-14
BTCUSDT,1568476800001,0.0001,,2019-09-14
BTCUSDT,1568505600001,0.0001,,2019-09-15
BTCUSDT,1568534400000,0.0001,,2019-09-15
BTCUSDT,1568563200000,0.0001,,2019-09-15
BTCUSDT,1568592000000,0.0001,,2019-09-16
BTCUSDT,1568620800000,0.0001,,2019-09-16
BTCUSDT,1568649600000,0.0001,,2019-09-16
BTCUSDT,1568678400000,0.0001,,2019-09-17
BTCUSDT,1568707200000,0.0001,,2019-09-17
BTCUSDT,1568736000000,0.0001,,2019-09-17
BTCUSDT,1568764800000,0.0001,,2019-09-18
BTCUSDT,1568793600000,0.0001,,2019-09-18
BTCUSDT,1568822400000,0.0001,,2019-09-18
BTCUSDT,1568851200000,0.0001,,2019-09-19
BTCUSDT,1568880000000,0.0001,,2019-09-19
BTCUSDT,1568908800000,0.0001,,2019-09-19
BTCUSDT,1568937600000,0.0001,,2019-09-20
BTCUSDT,1568966400000,0.0001,,2019-09-20
BTCUSDT,1568995200000,0.0001,,2019-09-20
BTCUSDT,1569024000000,0.0001,,2019-09-21
BTCUSDT,1569052800000,0.0001,,2019-09-21
BTCUSDT,1569081600000,0.0001,,2019-09-21
BTCUSDT,1569110400000,0.0001,,2019-09-22
BTCUSDT,1569139200000,0.0001,,2019-09-22
BTCUSDT,1569168000000,0.0001,,2019-09-22
BTCUSDT,1569196800000,0.0001,,2019-09-23
BTCUSDT,1569225600001,0.0001,,2019-09-23
BTCUSDT,1569254400000,0.0001,,2019-09-23
BTCUSDT,1569283200001,0.0001,,2019-09-24
BTCUSDT,1569312000000,0.0001,,2019-09-24
BTCUSDT,1569340800000,0.0001,,2019-09-24
BTCUSDT,1569369600000,0.0001,,2019-09-25
BTCUSDT,1569398400001,0.0001,,2019-09-25
BTCUSDT,1569427200000,0.0001,,2019-09-25
BTCUSDT,1569456000000,0.0001,,2019-09-26
BTCUSDT,1569484800000,0.0001,,2019-09-26
BTCUSDT,1569513600000,0.0001,,2019-09-26
BTCUSDT,1569542400001,0.0001,,2019-09-27
BTCUSDT,1569571200000,0.0001,,2019-09-27
BTCUSDT,1569600000000,0.0001,,2019-09-27
BTCUSDT,1569628800000,0.0001,,2019-09-28
BTCUSDT,1569657600001,0.0001,,2019-09-28
BTCUSDT,1569686400000,0.0001,,2019-09-28
BTCUSDT,1569715200000,0.0001,,2019-09-29
BTCUSDT,1569744000000,0.0001,,2019-09-29
BTCUSDT,1569772800000,0.0001,,2019-09-29
BTCUSDT,1569801600000,0.0001,,2019-09-30
BTCUSDT,1569830400000,0.0001,,2019-09-30
BTCUSDT,1569859200000,0.0001,,2019-09-30
BTCUSDT,1569888000000,0.0001,,2019-10-01
BTCUSDT,1569916800000,0.0001,,2019-10-01
BTCUSDT,1569945600001,0.0001,,2019-10-01
BTCUSDT,1569974400000,0.0001,,2019-10-02
BTCUSDT,1570003200000,0.0001,,2019-10-02
BTCUSDT,1570032000000,-0.00052458,,2019-10-02
BTCUSDT,1570060800000,-0.0003222,,2019-10-03
BTCUSDT,1570089600001,-6.876e-05,,2019-10-03
BTCUSDT,1570118400000,0.0001,,2019-10-03
BTCUSDT,1570147200001,0.0001,,2019-10-04
BTCUSDT,1570176000000,3.592e-05,,2019-10-04
BTCUSDT,1570204800000,-0.00013704,,2019-10-04
BTCUSDT,1570233600000,-0.00025688,,2019-10-05
BTCUSDT,1570262400000,-0.0002266,,2019-10-05
BTCUSDT,1570291200000,-1.226e-05,,2019-10-05
BTCUSDT,1570320000000,-0.00011057,,2019-10-06
BTCUSDT,1570348800000,-3.644e-05,,2019-10-06
BTCUSDT,1570377600000,2.715e-05,,2019-10-06
BTCUSDT,1570406400001,-5.063e-05,,2019-10-07
BTCUSDT,1570435200000,-0.00020006,,2019-10-07
BTCUSDT,1570464000000,-0.00024859,,2019-10-07
BTCUSDT,1570492800001,0.0001,,2019-10-08
BTCUSDT,1570521600000,0.0001,,2019-10-08
BTCUSDT,1570550400000,0.0001,,2019-10-08
BTCUSDT,1570579200000,0.0001,,2019-10-09
BTCUSDT,1570608000000,0.0001,,2019-10-09
BTCUSDT,1570636800000,0.0001,,2019-10-09
BTCUSDT,1570665600000,0.0001,,2019-10-10
BTCUSDT,1570694400000,0.0001,,2019-10-10
BTCUSDT,1570723200000,0.0001,,2019-10-10
BTCUSDT,1570752000000,0.0001,,2019-10-11
BTCUSDT,1570780800000,0.0001,,2019-10-11
BTCUSDT,1570809600000,0.0001,,2019-10-11
BTCUSDT,1570838400000,0.0001,,2019-10-12
BTCUSDT,1570867200000,0.0001,,2019-10-12
BTCUSDT,1570896000000,0.0001,,2019-10-12
BTCUSDT,1570924800000,0.0001,,2019-10-13
BTCUSDT,1570953600000,0.0001,,2019-10-13
BTCUSDT,1570982400000,0.0001,,2019-10-13
BTCUSDT,1571011200000,0.0001,,2019-10-14
BTCUSDT,1571040000000,0.0001,,2019-10-14
BTCUSDT,1571068800000,0.0001,,2019-10-14
BTCUSDT,1571097600000,0.0001,,2019-10-15
BTCUSDT,1571126400000,0.0001,,2019-10-15
BTCUSDT,1571155200000,0.0001,,2019-10-15
BTCUSDT,1571184000000,0.0001,,2019-10-16
BTCUSDT,1571212800000,0.0001,,2019-10-16
BTCUSDT,1571241600000,0.0001,,2019-10-16
BTCUSDT,1571270400000,0.0001,,2019-10-17
BTCUSDT,1571299200001,0.0001,,2019-10-17
BTCUSDT,1571328000001,0.0001,,2019-10-17
BTCUSDT,1571356800000,0.0001,,2019-10-18
BTCUSDT,1571385600000,0.0001,,2019-10-18
BTCUSDT,1571414400000,0.0001,,2019-10-18
BTCUSDT,1571443200001,0.0001,,2019-10-19
BTCUSDT,1571472000000,0.0001,,2019-10-19
BTCUSDT,1571500800000,0.0001,,2019-10-19
BTCUSDT,1571529600000,0.0001,,2019-10-20
BTCUSDT,1571558400000,0.0001,,2019-10-20
BTCUSDT,1571587200000,0.0001,,2019-10-20
BTCUSDT,1571616000000,0.0001,,2019-10-21
BTCUSDT,1571644800000,0.0001,,2019-10-21
BTCUSDT,1571673600001,0.0001,,2019-10-21
BTCUSDT,1571702400000,0.0001,,2019-10-22
BTCUSDT,1571731200000,0.0001,,2019-10-22
BTCUSDT,1571760000000,0.0001,,2019-10-22
BTCUSDT,1571788800000,0.0001,,2019-10-23
BTCUSDT,1571817600000,0.0001,,2019-10-23
BTCUSDT,1571846400000,0.0001,,2019-10-23
BTCUSDT,1571875200000,0.0001,,2019-10-24
BTCUSDT,1571904000000,0.0001,,2019-10-24
BTCUSDT,1571932800000,-4.395e-05,,2019-10-24
BTCUSDT,1571961600000,0.0001,,2019-10-25
BTCUSDT,1571990400000,0.0001,,2019-10-25
BTCUSDT,1572019200000,-0.00014709,,2019-10-25
BTCUSDT,1572048000000,0.0001,,2019-10-26
BTCUSDT,1572076800000,0.00013709,,2019-10-26
BTCUSDT,1572105600000,0.00030874,,2019-10-26
BTCUSDT,1572134400001,0.0001,,2019-10-27
BTCUSDT,1572163200000,0.00018561,,2019-10-27
BTCUSDT,1572192000000,0.0001,,2019-10-27
BTCUSDT,1572220800000,0.00012485,,2019-10-28
BTCUSDT,1572249600000,0.00078363,,2019-10-28
BTCUSDT,1572278400000,0.00073711,,2019-10-28
BTCUSDT,1572307200000,0.00053797,,2019-10-29
BTCUSDT,1572336000000,0.00016366,,2019-10-29
BTCUSDT,1572364800000,0.00046967,,2019-10-29
BTCUSDT,1572393600000,0.00025294,,2019-10-30
BTCUSDT,1572422400000,0.0002903,,2019-10-30
BTCUSDT,1572451200000,0.00052312,,2019-10-30
BTCUSDT,1572480000000,0.0001317,,2019-10-31
BTCUSDT,1572508800000,0.00038598,,2019-10-31
BTCUSDT,1572537600000,0.00041061,,2019-10-31
BTCUSDT,1572566400000,0.00015873,,2019-11-01
BTCUSDT,1572595200000,0.00048728,,2019-11-01
BTCUSDT,1572624000000,0.0001,,2019-11-01
BTCUSDT,1572652800000,0.0001,,2019-11-02
BTCUSDT,1572681600001,0.0001,,2019-11-02
BTCUSDT,1572710400000,0.0001,,2019-11-02
BTCUSDT,1572739200000,0.0001,,2019-11-03
BTCUSDT,1572768000000,0.0001,,2019-11-03
BTCUSDT,1572796800000,0.0001,,2019-11-03
BTCUSDT,1572825600000,0.0001,,2019-11-04
BTCUSDT,1572854400000,0.00010072,,2019-11-04
BTCUSDT,1572883200000,0.0001,,2019-11-04
BTCUSDT,1572912000000,0.0001,,2019-11-05
BTCUSDT,1572940800000,0.0001,,2019-11-05
BTCUSDT,1572969600000,0.0001,,2019-11-05
BTCUSDT,1572998400000,0.0001,,2019-11-06
BTCUSDT,1573027200000,0.0001,,2019-11-06
BTCUSDT,1573056000000,0.00013877,,2019-11-06
BTCUSDT,1573084800000,0.00027025,,2019-11-07
BTCUSDT,1573113600000,0.00018004,,2019-11-07
BTCUSDT,1573142400000,0.0001953,,2019-11-07
BTCUSDT,1573171200000,0.000125,,2019-11-08
BTCUSDT,1573200000000,0.0001,,2019-11-08
BTCUSDT,1573228800000,0.0001,,2019-11-08
BTCUSDT,1573257600000,0.0001,,2019-11-09
BTCUSDT,1573286400000,0.0001,,2019-11-09
BTCUSDT,1573315200000,0.0001,,2019-11-09
BTCUSDT,1573344000000,0.0001,,2019-11-10
BTCUSDT,1573372800000,0.0001,,2019-11-10
BTCUSDT,1573401600000,0.0001,,2019-11-10
BTCUSDT,1573430400000,0.0001,,2019-11-11
BTCUSDT,1573459200000,0.0001,,2019-11-11
BTCUSDT,1573488000000,0.0001,,2019-11-11
BTCUSDT,1573516800000,0.0001,,2019-11-12
BTCUSDT,1573545600000,0.0001,,2019-11-12
BTCUSDT,1573574400000,0.0001,,2019-11-12
BTCUSDT,1573603200000,-0.00022089,,2019-11-13
BTCUSDT,1573632000000,0.0001,,2019-11-13
BTCUSDT,1573660800000,0.0001,,2019-11-13
BTCUSDT,1573689600000,0.0001,,2019-11-14
BTCUSDT,1573718400000,0.0001,,2019-11-14
BTCUSDT,1573747200000,0.0001,,2019-11-14
BTCUSDT,1573776000000,0.0001,,2019-11-15
BTCUSDT,1573804800000,0.0001,,2019-11-15
BTCUSDT,1573833600000,0.0001,,2019-11-15
BTCUSDT,1573862400001,0.0001,,2019-11-16
BTCUSDT,1573891200000,0.0001,,2019-11-16
BTCUSDT,1573920000000,0.0001,,2019-11-16
BTCUSDT,1573948800000,0.0001,,2019-11-17
BTCUSDT,1573977600001,0.0001,,2019-11-17
BTCUSDT,1574006400000,0.0001,,2019-11-17
BTCUSDT,1574035200000,0.0001,,2019-11-18
BTCUSDT,1574064000001,0.0001,,2019-11-18
BTCUSDT,1574092800000,0.0001,,2019-11-18
BTCUSDT,1574121600000,0.0001,,2019-11-19
BTCUSDT,1574150400000,0.0001,,2019-11-19
BTCUSDT,1574179200000,0.0001,,2019-11-19
BTCUSDT,1574208000000,0.0001,,2019-11-20
BTCUSDT,1574236800000,0.0001,,2019-11-20
BTCUSDT,1574265600000,0.0001,,2019-11-20
BTCUSDT,1574294400000,0.0001,,2019-11-21
BTCUSDT,1574323200000,0.0001,,2019-11-21
BTCUSDT,1574352000000,0.0001,,2019-11-21
BTCUSDT,1574380800000,6.832e-05,,2019-11-22
BTCUSDT,1574409600001,9.601e-05,,2019-11-22
BTCUSDT,1574438400000,-0.00025622,,2019-11-22
BTCUSDT,1574467200000,-0.0002867,,2019-11-23
BTCUSDT,1574496000000,-0.00017048,,2019-11-23
BTCUSDT,1574524800000,-0.0001429,,2019-11-23
BTCUSDT,1574553600000,-0.00010216,,2019-11-24
BTCUSDT,1574582400000,0.0001,,2019-11-24
BTCUSDT,1574611200000,0.0001,,2019-11-24
BTCUSDT,1574640000000,0.0001,,2019-11-25
BTCUSDT,1574668800000,-3.046e-05,,2019-11-25
BTCUSDT,1574697600000,-0.00011089,,2019-11-25
BTCUSDT,1574726400000,-8.462e-05,,2019-11-26
BTCUSDT,1574755200000,-0.00046229,,2019-11-26
BTCUSDT,1574784000000,-0.00036807,,2019-11-26
BTCUSDT,1574812800000,-0.00018098,,2019-11-27
BTCUSDT,1574841600000,-0.00015744,,2019-11-27
BTCUSDT,1574870400000,0.0001,,2019-11-27
BTCUSDT,1574899200000,0.0001,,2019-11-28
BTCUSDT,1574928000000,0.0001,,2019-11-28
BTCUSDT,1574956800000,0.0001,,2019-11-28
BTCUSDT,1574985600000,0.0001,,2019-11-29
BTCUSDT,1575014400000,0.0001,,2019-11-29
BTCUSDT,1575043200000,0.0001,,2019-11-29
BTCUSDT,1575072000000,0.0001,,2019-11-30
BTCUSDT,1575100800000,-1.926e-05,,2019-11-30
BTCUSDT,1575129600000,0.0001,,2019-11-30
BTCUSDT,1575158400000,0.0001,,2019-12-01
BTCUSDT,1575187200000,0.0001,,2019-12-01
BTCUSDT,1575216000000,0.0001,,2019-12-01
BTCUSDT,1575244800000,0.0001,,2019-12-02
BTCUSDT,1575273600000,0.0001,,2019-12-02
BTCUSDT,1575302400000,1.721e-05,,2019-12-02
BTCUSDT,1575331200000,1.418e-05,,2019-12-03
BTCUSDT,1575360000000,8.902e-05,,2019-12-03
BTCUSDT,1575388800000,-1.025e-05,,2019-12-03
BTCUSDT,1575417600000,-3.55e-06,,2019-12-04
BTCUSDT,1575446400000,3.333e-05,,2019-12-04
BTCUSDT,1575475200000,-5.268e-05,,2019-12-04
BTCUSDT,1575504000000,2.564e-05,,2019-12-05
BTCUSDT,1575532800001,-9.765e-05,,2019-12-05
BTCUSDT,1575561600000,1.789e-05,,2019-12-05
BTCUSDT,1575590400000,7.761e-05,,2019-12-06
BTCUSDT,1575619200000,5.834e-05,,2019-12-06
BTCUSDT,1575648000000,6.551e-05,,2019-12-06
BTCUSDT,1575676800000,0.0001,,2019-12-07
BTCUSDT,1575705600001,3.809e-05,,2019-12-07
BTCUSDT,1575734400000,0.0001,,2019-12-07
BTCUSDT,1575763200000,0.0001,,2019-12-08
BTCUSDT,1575792000000,0.0001,,2019-12-08
BTCUSDT,1575820800000,0.0001,,2019-12-08
BTCUSDT,1575849600000,0.0001,,2019-12-09
BTCUSDT,1575878400000,0.0001,,2019-12-09
BTCUSDT,1575907200000,0.0001,,2019-12-09
BTCUSDT,1575936000000,0.0001,,2019-12-10
BTCUSDT,1575964800001,0.0001,,2019-12-10
BTCUSDT,1575993600000,0.0001,,2019-12-10
BTCUSDT,1576022400000,0.0001,,2019-12-11
BTCUSDT,1576051200000,4.062e-05,,2019-12-11
BTCUSDT,1576080000000,-5.692e-05,,2019-12-11
BTCUSDT,1576108800000,3.16e-05,,2019-12-12
BTCUSDT,1576137600001,-3.2e-06,,2019-12-12
BTCUSDT,1576166400000,-8.52e-05,,2019-12-12
BTCUSDT,1576195200000,-7.162e-05,,2019-12-13
BTCUSDT,1576224000000,-0.00011387,,2019-12-13
BTCUSDT,1576252800000,-9.781e-05,,2019-12-13
BTCUSDT,1576281600000,-5.358e-05,,2019-12-14
BTCUSDT,1576310400000,2.252e-05,,2019-12-14
BTCUSDT,1576339200000,0.0001,,2019-12-14
BTCUSDT,1576368000000,-1.788e-05,,2019-12-15
BTCUSDT,1576396800001,7.982e-05,,2019-12-15
BTCUSDT,1576425600000,2.225e-05,,2019-12-15
BTCUSDT,1576454400001,-0.00013465,,2019-12-16
BTCUSDT,1576483200000,-0.00010782,,2019-12-16
BTCUSDT,1576512000003,-3.652e-05,,2019-12-16
BTCUSDT,1576540800008,-4.606e-05,,2019-12-17
BTCUSDT,1576569600000,-0.00013429,,2019-12-17
BTCUSDT,1576598400000,-1.606e-05,,2019-12-17
BTCUSDT,1576627200006,-0.00013767,,2019-12-18
BTCUSDT,1576656000000,-0.00022278,,2019-12-18
BTCUSDT,1576684800000,-0.0001509,,2019-12-18
BTCUSDT,1576713600001,0.0001,,2019-12-19
BTCUSDT,1576742400001,0.0001,,2019-12-19
BTCUSDT,1576771200000,0.0001,,2019-12-19
BTCUSDT,1576800000000,2.383e-05,,2019-12-20
BTCUSDT,1576828800000,1.034e-05,,2019-12-20
BTCUSDT,1576857600000,3.19e-05,,2019-12-20
BTCUSDT,1576886400000,-2.37e-06,,2019-12-21
BTCUSDT,1576915200000,0.0001,,2019-12-21
BTCUSDT,1576944000000,0.0001,,2019-12-21
BTCUSDT,1576972800000,0.0001,,2019-12-22
BTCUSDT,1577001600001,0.0001,,2019-12-22
BTCUSDT,1577030400000,1.57e-05,,2019-12-22
BTCUSDT,1577059200000,0.0001,,2019-12-23
BTCUSDT,1577088000000,0.0001,,2019-12-23
BTCUSDT,1577116800000,0.0001,,2019-12-23
BTCUSDT,1577145600000,0.0001,,2019-12-24
BTCUSDT,1577174400000,0.0001,,2019-12-24
BTCUSDT,1577203200000,0.0001,,2019-12-24
BTCUSDT,1577232000000,0.0001,,2019-12-25
BTCUSDT,1577260800000,6.107e-05,,2019-12-25
BTCUSDT,1577289600000,0.0001,,2019-12-25
BTCUSDT,1577318400000,0.0001,,2019-12-26
BTCUSDT,1577347200000,0.0001,,2019-12-26
BTCUSDT,1577376000000,-2.854e-05,,2019-12-26
BTCUSDT,1577404800001,2.605e-05,,2019-12-27
BTCUSDT,1577433600000,-5.694e-05,,2019-12-27
BTCUSDT,1577462400000,-8.764e-05,,2019-12-27
BTCUSDT,1577491200000,-7.701e-05,,2019-12-28
BTCUSDT,1577520000000,-4.257e-05,,2019-12-28
BTCUSDT,1577548800000,2.166e-05,,2019-12-28
BTCUSDT,1577577600000,-0.0002325,,2019-12-29
BTCUSDT,1577606400000,0.0001,,2019-12-29
BTCUSDT,1577635200000,-8.727e-05,,2019-12-29
BTCUSDT,1577664000000,-0.00010232,,2019-12-30
BTCUSDT,1577692800000,-0.0001794,,2019-12-30
BTCUSDT,1577721600000,-1.406e-05,,2019-12-30
BTCUSDT,1577750400000,3.936e-05,,2019-12-31
BTCUSDT,1577779200000,-0.0001305,,2019-12-31
BTCUSDT,1577808000000,-2.403e-05,,2019-12-31
BTCUSDT,1577836800000,-0.00012359,,2020-01-01
BTCUSDT,1577865600000,-0.00012383,,2020-01-01
BTCUSDT,1577894400000,-9.664e-05,,2020-01-01
BTCUSDT,1577923200002,3.662e-05,,2020-01-02
BTCUSDT,1577952000000,0.0001,,2020-01-02
BTCUSDT,1577980800000,1.04e-06,,2020-01-02
BTCUSDT,1578009600000,-1.664e-05,,2020-01-03
BTCUSDT,1578038400000,-1.553e-05,,2020-01-03
BTCUSDT,1578067200001,0.0001,,2020-01-03
BTCUSDT,1578096000000,0.0001,,2020-01-04
BTCUSDT,1578124800000,8.4e-07,,2020-01-04
BTCUSDT,1578153600000,7.387e-05,,2020-01-04
BTCUSDT,1578182400000,0.0001,,2020-01-05
BTCUSDT,1578211200000,0.0001,,2020-01-05
BTCUSDT,1578240000000,0.0001,,2020-01-05
BTCUSDT,1578268800000,0.0001,,2020-01-06
BTCUSDT,1578297600000,0.0001,,2020-01-06
BTCUSDT,1578326400000,0.0001,,2020-01-06
BTCUSDT,1578355200000,0.0001,,2020-01-07
BTCUSDT,1578384000001,0.0001,,2020-01-07
BTCUSDT,1578412800000,0.0001,,2020-01-07
BTCUSDT,1578441600000,0.00012514,,2020-01-08
BTCUSDT,1578470400000,0.0001,,2020-01-08
BTCUSDT,1578499200001,0.0001,,2020-01-08
BTCUSDT,1578528000000,0.0001,,2020-01-09
BTCUSDT,1578556800000,0.0001,,2020-01-09
BTCUSDT,1578585600000,0.0001,,2020-01-09
BTCUSDT,1578614400000,0.0001,,2020-01-10
BTCUSDT,1578643200000,0.0001,,2020-01-10
BTCUSDT,1578672000000,0.0001,,2020-01-10
BTCUSDT,1578700800000,0.0001,,2020-01-11
BTCUSDT,1578729600000,0.00017846,,2020-01-11
BTCUSDT,1578758400000,0.0001,,2020-01-11
BTCUSDT,1578787200000,0.0001,,2020-01-12
BTCUSDT,1578816000000,0.0001,,2020-01-12
BTCUSDT,1578844800000,0.0001,,2020-01-12
BTCUSDT,1578873600001,0.0001,,2020-01-13
BTCUSDT,1578902400000,0.0001,,2020-01-13
BTCUSDT,1578931200000,0.0001,,2020-01-13
BTCUSDT,1578960000000,0.0001,,2020-01-14
BTCUSDT,1578988800000,0.000259,,2020-01-14
BTCUSDT,1579017600001,0.0001,,2020-01-14
BTCUSDT,1579046400000,0.00049392,,2020-01-15
BTCUSDT,1579075200000,0.00019497,,2020-01-15
BTCUSDT,1579104000000,0.0001,,2020-01-15
BTCUSDT,1579132800000,0.0001,,2020-01-16
BTCUSDT,1579161600000,0.00041191,,2020-01-16
BTCUSDT,1579190400000,0.00031466,,2020-01-16
BTCUSDT,1579219200000,0.0001,,2020-01-17
BTCUSDT,1579248000000,0.00015027,,2020-01-17
BTCUSDT,1579276800000,0.00056749,,2020-01-17
BTCUSDT,1579305600001,0.0001,,2020-01-18
BTCUSDT,1579334400001,0.00029182,,2020-01-18
BTCUSDT,1579363200000,0.00032081,,2020-01-18
BTCUSDT,1579392000000,0.00020041,,2020-01-19
BTCUSDT,1579420800000,0.00039329,,2020-01-19
BTCUSDT,1579449600000,0.00092467,,2020-01-19
BTCUSDT,1579478400000,0.00029702,,2020-01-20
BTCUSDT,1579507200000,0.0001,,2020-01-20
BTCUSDT,1579536000000,0.00010782,,2020-01-20
BTCUSDT,1579564800000,0.00012057,,2020-01-21
BTCUSDT,1579593600000,0.00015425,,2020-01-21
BTCUSDT,1579622400000,0.0001574,,2020-01-21
BTCUSDT,1579651200000,0.0001,,2020-01-22
BTCUSDT,1579680000001,0.00021392,,2020-01-22
BTCUSDT,1579708800000,0.0001,,2020-01-22
BTCUSDT,1579737600000,0.0001,,2020-01-23
BTCUSDT,1579766400000,0.0001,,2020-01-23
BTCUSDT,1579795200000,0.00052304,,2020-01-23
BTCUSDT,1579824000000,0.00054719,,2020-01-24
BTCUSDT,1579852800000,0.00042124,,2020-01-24
BTCUSDT,1579881600001,0.00017948,,2020-01-24
BTCUSDT,1579910400000,0.0001,,2020-01-25
BTCUSDT,1579939200000,0.0001,,2020-01-25
BTCUSDT,1579968000001,0.0001,,2020-01-25
BTCUSDT,1579996800000,0.0001,,2020-01-26
BTCUSDT,1580025600000,0.0001,,2020-01-26
BTCUSDT,1580054400000,0.0001,,2020-01-26
BTCUSDT,1580083200000,0.0001,,2020-01-27
BTCUSDT,1580112000001,0.0001,,2020-01-27
BTCUSDT,1580140800000,0.0001,,2020-01-27
BTCUSDT,1580169600000,0.0001,,2020-01-28
BTCUSDT,1580198400000,0.00068689,,2020-01-28
BTCUSDT,1580227200000,0.00054394,,2020-01-28
BTCUSDT,1580256000001,0.00062324,,2020-01-29
BTCUSDT,1580284800000,0.00108193,,2020-01-29
BTCUSDT,1580313600002,0.00053694,,2020-01-29
BTCUSDT,1580342400000,0.000236,,2020-01-30
BTCUSDT,1580371200000,0.00024877,,2020-01-30
BTCUSDT,1580400000000,0.00034852,,2020-01-30
BTCUSDT,1580428800000,0.00053551,,2020-01-31
BTCUSDT,1580457600000,0.00077154,,2020-01-31
BTCUSDT,1580486400000,0.00039858,,2020-01-31
BTCUSDT,1580515200000,0.00074991,,2020-02-01
BTCUSDT,1580544000000,0.00065667,,2020-02-01
BTCUSDT,1580572800000,0.00049052,,2020-02-01
BTCUSDT,1580601600000,0.00028263,,2020-02-02
BTCUSDT,1580630400000,0.00034916,,2020-02-02
BTCUSDT,1580659200000,0.00065524,,2020-02-02
BTCUSDT,1580688000000,0.00060677,,2020-02-03
BTCUSDT,1580716800000,0.00035862,,2020-02-03
BTCUSDT,1580745600000,0.0001,,2020-02-03
BTCUSDT,1580774400000,0.00099282,,2020-02-04
BTCUSDT,1580803200001,0.0005445,,2020-02-04
BTCUSDT,1580832000000,0.00038192,,2020-02-04
BTCUSDT,1580860800002,0.0001,,2020-02-05
BTCUSDT,1580889600000,0.0001,,2020-02-05
BTCUSDT,1580918400000,0.00052631,,2020-02-05
BTCUSDT,1580947200000,0.00164021,,2020-02-06
BTCUSDT,1580976000000,0.00078299,,2020-02-06
BTCUSDT,1581004800000,0.00055668,,2020-02-06
BTCUSDT,1581033600000,0.00035618,,2020-02-07
BTCUSDT,1581062400000,0.00019726,,2020-02-07
BTCUSDT,1581091200001,0.00034616,,2020-02-07
BTCUSDT,1581120000000,0.00039915,,2020-02-08
BTCUSDT,1581148800000,0.00062858,,2020-02-08
BTCUSDT,1581177600000,0.00099315,,2020-02-08
BTCUSDT,1581206400000,0.00042798,,2020-02-09
BTCUSDT,1581235200000,0.00081519,,2020-02-09
BTCUSDT,1581264000000,0.00113954,,2020-02-09
BTCUSDT,1581292800000,0.00106733,,2020-02-10
BTCUSDT,1581321600000,0.00125022,,2020-02-10
BTCUSDT,1581350400009,0.00097918,,2020-02-10
BTCUSDT,1581379200000,0.00043989,,2020-02-11
BTCUSDT,1581408000000,0.00064797,,2020-02-11
BTCUSDT,1581436800000,0.0005012,,2020-02-11
BTCUSDT,1581465600000,0.003,,2020-02-12
BTCUSDT,1581494400001,0.00108055,,2020-02-12
BTCUSDT,1581523200000,0.00103884,,2020-02-12
BTCUSDT,1581552000001,0.00093553,,2020-02-13
BTCUSDT,1581580800000,0.00084403,,2020-02-13
BTCUSDT,1581609600000,0.00070414,,2020-02-13
BTCUSDT,1581638400000,0.0006332,,2020-02-14
BTCUSDT,1581667200000,0.00074453,,2020-02-14
BTCUSDT,1581696000000,0.00055952,,2020-02-14
BTCUSDT,1581724800000,0.00059113,,2020-02-15
BTCUSDT,1581753600000,0.0009686,,2020-02-15
BTCUSDT,1581782400000,0.00087369,,2020-02-15
BTCUSDT,1581811200000,0.00051202,,2020-02-16
BTCUSDT,1581840000000,0.00036973,,2020-02-16
BTCUSDT,1581868800000,0.00060847,,2020-02-16
BTCUSDT,1581897600000,0.00043179,,2020-02-17
BTCUSDT,1581926400000,0.0006096,,2020-02-17
BTCUSDT,1581955200000,0.00091076,,2020-02-17
BTCUSDT,1581984000000,0.00026967,,2020-02-18
BTCUSDT,1582012800000,0.00013952,,2020-02-18
BTCUSDT,1582041600000,0.00029662,,2020-02-18
BTCUSDT,1582070400000,0.00046396,,2020-02-19
BTCUSDT,1582099200001,0.00038487,,2020-02-19
BTCUSDT,1582128000000,0.00040757,,2020-02-19
BTCUSDT,1582156800004,0.0001,,2020-02-20
BTCUSDT,1582185600000,0.0001,,2020-02-20
BTCUSDT,1582214400000,0.0001,,2020-02-20
BTCUSDT,1582243200000,0.0001,,2020-02-21
BTCUSDT,1582272000000,0.0001,,2020-02-21
BTCUSDT,1582300800000,0.0001,,2020-02-21
BTCUSDT,1582329600000,0.0001,,2020-02-22
BTCUSDT,1582358400001,0.0001,,2020-02-22
BTCUSDT,1582387200000,0.00012243,,2020-02-22
BTCUSDT,1582416000000,0.00029663,,2020-02-23
BTCUSDT,1582444800000,0.0003901,,2020-02-23
BTCUSDT,1582473600000,0.00065308,,2020-02-23
BTCUSDT,1582502400015,0.00048774,,2020-02-24
BTCUSDT,1582531200000,0.00014587,,2020-02-24
BTCUSDT,1582560000000,0.0001,,2020-02-24
BTCUSDT,1582588800001,0.00032389,,2020-02-25
