symbol,fundingTime,fundingRate,markPrice,date
ETHUSDT,1577664000000,3.707e-05,,2019-12-30
ETHUSDT,1577692800000,0.0001,,2019-12-30
ETHUSDT,1577721600000,0.0001,,2019-12-30
ETHUSDT,1577750400000,0.0001,,2019-12-31
ETHUSDT,1577779200000,9.66e-05,,2019-12-31
ETHUSDT,1577808000000,0.0001,,2019-12-31
ETHUSDT,1577836800000,0.0001,,2020-01-01
ETHUSDT,1577865600000,7.354e-05,,2020-01-01
ETHUSDT,1577894400000,-0.00016125,,2020-01-01
ETHUSDT,1577923200002,5.047e-05,,2020-01-02
ETHUSDT,1577952000000,0.0001,,2020-01-02
ETHUSDT,1577980800000,0.0001,,2020-01-02
ETHUSDT,1578009600000,0.0001,,2020-01-03
ETHUSDT,1578038400000,0.0001,,2020-01-03
ETHUSDT,1578067200001,0.0001,,2020-01-03
ETHUSDT,1578096000000,0.0001,,2020-01-04
ETHUSDT,1578124800000,0.0001,,2020-01-04
ETHUSDT,1578153600000,0.0001,,2020-01-04
ETHUSDT,1578182400000,0.0001,,2020-01-05
ETHUSDT,1578211200000,0.0001,,2020-01-05
ETHUSDT,1578240000000,0.0001,,2020-01-05
ETHUSDT,1578268800000,0.0001,,2020-01-06
ETHUSDT,1578297600000,0.0001,,2020-01-06
ETHUSDT,1578326400000,0.0001,,2020-01-06
ETHUSDT,1578355200000,0.0001,,2020-01-07
ETHUSDT,1578384000001,0.0001,,2020-01-07
ETHUSDT,1578412800000,0.0001,,2020-01-07
ETHUSDT,1578441600000,0.0001,,2020-01-08
ETHUSDT,1578470400000,0.0001,,2020-01-08
ETHUSDT,1578499200001,0.0001,,2020-01-08
ETHUSDT,1578528000000,0.0001,,2020-01-09
ETHUSDT,1578556800000,0.0001,,2020-01-09
ETHUSDT,1578585600000,0.0001,,2020-01-09
ETHUSDT,1578614400000,0.0001,,2020-01-10
ETHUSDT,1578643200000,0.0001,,2020-01-10
ETHUSDT,1578672000000,0.0001,,2020-01-10
ETHUSDT,1578700800000,0.0001,,2020-01-11
ETHUSDT,1578729600000,0.0001,,2020-01-11
ETHUSDT,1578758400000,0.0001,,2020-01-11
ETHUSDT,1578787200000,0.0001,,2020-01-12
ETHUSDT,1578816000000,0.0001,,2020-01-12
ETHUSDT,1578844800000,0.0001,,2020-01-12
ETHUSDT,1578873600001,0.0001,,2020-01-13
ETHUSDT,1578902400000,0.0001,,2020-01-13
ETHUSDT,1578931200000,0.0001,,2020-01-13
ETHUSDT,1578960000000,0.0001,,2020-01-14
ETHUSDT,1578988800000,0.0001,,2020-01-14
ETHUSDT,1579017600001,0.0001,,2020-01-14
ETHUSDT,1579046400000,0.00011544,,2020-01-15
ETHUSDT,1579075200000,0.00020223,,2020-01-15
ETHUSDT,1579104000000,0.00031864,,2020-01-15
ETHUSDT,1579132800000,0.00017165,,2020-01-16
ETHUSDT,1579161600000,0.00038406,,2020-01-16
ETHUSDT,1579190400000,0.0004224,,2020-01-16
ETHUSDT,1579219200000,0.00018772,,2020-01-17
ETHUSDT,1579248000000,0.0001,,2020-01-17
ETHUSDT,1579276800000,0.00020327,,2020-01-17
ETHUSDT,1579305600001,0.0001,,2020-01-18
ETHUSDT,1579334400001,0.0001,,2020-01-18
ETHUSDT,1579363200000,0.00011014,,2020-01-18
ETHUSDT,1579392000000,0.00044662,,2020-01-19
ETHUSDT,1579420800000,0.00019851,,2020-01-19
ETHUSDT,1579449600000,0.00023852,,2020-01-19
ETHUSDT,1579478400000,0.00047503,,2020-01-20
ETHUSDT,1579507200000,0.00054081,,2020-01-20
ETHUSDT,1579536000000,0.00038562,,2020-01-20
ETHUSDT,1579564800000,0.00021637,,2020-01-21
ETHUSDT,1579593600000,0.00016823,,2020-01-21
ETHUSDT,1579622400000,0.00018627,,2020-01-21
ETHUSDT,1579651200000,0.0001535,,2020-01-22
ETHUSDT,1579680000001,0.0001,,2020-01-22
ETHUSDT,1579708800000,0.0001,,2020-01-22
ETHUSDT,1579737600000,0.0001,,2020-01-23
ETHUSDT,1579766400000,0.0001,,2020-01-23
ETHUSDT,1579795200000,0.00021994,,2020-01-23
ETHUSDT,1579824000000,0.00017114,,2020-01-24
ETHUSDT,1579852800000,0.00017748,,2020-01-24
ETHUSDT,1579881600001,0.00025923,,2020-01-24
ETHUSDT,1579910400000,0.0001,,2020-01-25
ETHUSDT,1579939200000,0.0001,,2020-01-25
ETHUSDT,1579968000001,0.00027793,,2020-01-25
ETHUSDT,1579996800000,0.00031959,,2020-01-26
ETHUSDT,1580025600000,0.00026387,,2020-01-26
ETHUSDT,1580054400000,0.0001,,2020-01-26
ETHUSDT,1580083200000,0.0001,,2020-01-27
ETHUSDT,1580112000001,0.0001,,2020-01-27
ETHUSDT,1580140800000,0.0001,,2020-01-27
ETHUSDT,1580169600000,0.00010167,,2020-01-28
ETHUSDT,1580198400000,0.00049212,,2020-01-28
ETHUSDT,1580227200000,0.00091788,,2020-01-28
ETHUSDT,1580256000001,0.00122251,,2020-01-29
ETHUSDT,1580284800000,0.0010613,,2020-01-29
ETHUSDT,1580313600002,0.00055576,,2020-01-29
ETHUSDT,1580342400000,0.00054882,,2020-01-30
ETHUSDT,1580371200000,0.00049058,,2020-01-30
ETHUSDT,1580400000000,0.00054951,,2020-01-30
ETHUSDT,1580428800000,0.00082589,,2020-01-31
ETHUSDT,1580457600000,0.00132017,,2020-01-31
ETHUSDT,1580486400000,0.00093741,,2020-01-31
ETHUSDT,1580515200000,0.0007201,,2020-02-01
ETHUSDT,1580544000000,0.00070775,,2020-02-01
ETHUSDT,1580572800000,0.00052861,,2020-02-01
ETHUSDT,1580601600000,0.000352,,2020-02-02
ETHUSDT,1580630400000,0.00016128,,2020-02-02
ETHUSDT,1580659200000,0.0001,,2020-02-02
ETHUSDT,1580688000000,0.0001,,2020-02-03
ETHUSDT,1580716800000,0.0001,,2020-02-03
ETHUSDT,1580745600000,0.0001,,2020-02-03
ETHUSDT,1580774400000,0.00036575,,2020-02-04
ETHUSDT,1580803200001,0.00014722,,2020-02-04
ETHUSDT,1580832000000,0.00039381,,2020-02-04
ETHUSDT,1580860800002,0.0001,,2020-02-05
ETHUSDT,1580889600000,0.0001,,2020-02-05
ETHUSDT,1580918400000,0.00095515,,2020-02-05
ETHUSDT,1580947200000,0.00112654,,2020-02-06
ETHUSDT,1580976000000,0.00077325,,2020-02-06
ETHUSDT,1581004800000,0.00053238,,2020-02-06
ETHUSDT,1581033600000,0.00032775,,2020-02-07
ETHUSDT,1581062400000,0.00014913,,2020-02-07
ETHUSDT,1581091200001,0.00045718,,2020-02-07
ETHUSDT,1581120000000,0.00026524,,2020-02-08
ETHUSDT,1581148800000,0.00027312,,2020-02-08
ETHUSDT,1581177600000,0.00029946,,2020-02-08
ETHUSDT,1581206400000,0.00097062,,2020-02-09
ETHUSDT,1581235200000,0.00063224,,2020-02-09
ETHUSDT,1581264000000,0.00136228,,2020-02-09
ETHUSDT,1581292800000,0.00130685,,2020-02-10
ETHUSDT,1581321600000,0.00193444,,2020-02-10
ETHUSDT,1581350400009,0.00295694,,2020-02-10
ETHUSDT,1581379200000,0.0011812,,2020-02-11
ETHUSDT,1581408000000,0.00150902,,2020-02-11
ETHUSDT,1581436800000,0.00107512,,2020-02-11
ETHUSDT,1581465600000,0.0028447,,2020-02-12
ETHUSDT,1581494400001,0.0036719,,2020-02-12
ETHUSDT,1581523200000,0.00148984,,2020-02-12
ETHUSDT,1581552000001,0.00119193,,2020-02-13
ETHUSDT,1581580800000,0.00141789,,2020-02-13
ETHUSDT,1581609600000,0.0017895,,2020-02-13
ETHUSDT,1581638400000,0.00133922,,2020-02-14
ETHUSDT,1581667200000,0.00081527,,2020-02-14
ETHUSDT,1581696000000,0.00097804,,2020-02-14
ETHUSDT,1581724800000,0.00084363,,2020-02-15
ETHUSDT,1581753600000,0.00099519,,2020-02-15
ETHUSDT,1581782400000,0.00116429,,2020-02-15
ETHUSDT,1581811200000,0.00191229,,2020-02-16
ETHUSDT,1581840000000,0.00042143,,2020-02-16
ETHUSDT,1581868800000,0.00063291,,2020-02-16
ETHUSDT,1581897600000,0.0006537,,2020-02-17
ETHUSDT,1581926400000,0.00052153,,2020-02-17
ETHUSDT,1581955200000,0.00088411,,2020-02-17
ETHUSDT,1581984000000,0.00024205,,2020-02-18
ETHUSDT,1582012800000,0.00012422,,2020-02-18
ETHUSDT,1582041600000,0.00023619,,2020-02-18
ETHUSDT,1582070400000,0.0007174,,2020-02-19
ETHUSDT,1582099200001,0.00095567,,2020-02-19
ETHUSDT,1582128000000,0.00068394,,2020-02-19
ETHUSDT,1582156800004,0.0001949,,2020-02-20
ETHUSDT,1582185600000,0.0001,,2020-02-20
ETHUSDT,1582214400000,0.00053851,,2020-02-20
ETHUSDT,1582243200000,0.00069899,,2020-02-21
ETHUSDT,1582272000000,0.0005353,,2020-02-21
ETHUSDT,1582300800000,0.0005742,,2020-02-21
ETHUSDT,1582329600000,0.00051605,,2020-02-22
ETHUSDT,1582358400001,0.00056424,,2020-02-22
ETHUSDT,1582387200000,0.00045883,,2020-02-22
ETHUSDT,1582416000000,0.00077311,,2020-02-23
ETHUSDT,1582444800000,0.00043317,,2020-02-23
ETHUSDT,1582473600000,0.00048157,,2020-02-23
ETHUSDT,1582502400015,0.00054128,,2020-02-24
ETHUSDT,1582531200000,0.00037142,,2020-02-24
ETHUSDT,1582560000000,0.00020954,,2020-02-24
ETHUSDT,1582588800001,0.00031422,,2020-02-25
ETHUSDT,1582617600000,0.00040545,,2020-02-25
ETHUSDT,1582646400001,0.00052084,,2020-02-25
ETHUSDT,1582675200000,0.00047129,,2020-02-26
ETHUSDT,1582704000001,0.00079802,,2020-02-26
ETHUSDT,1582732800000,0.00071497,,2020-02-26
ETHUSDT,1582761600001,0.0001,,2020-02-27
ETHUSDT,1582790400001,0.00025833,,2020-02-27
ETHUSDT,1582819200000,0.00010335,,2020-02-27
ETHUSDT,1582848000000,0.00012465,,2020-02-28
ETHUSDT,1582876800000,0.00025289,,2020-02-28
ETHUSDT,1582905600000,0.00030522,,2020-02-28
ETHUSDT,1582934400000,0.00040998,,2020-02-29
ETHUSDT,1582963200000,0.00055451,,2020-02-29
ETHUSDT,1582992000000,0.00047771,,2020-02-29
ETHUSDT,1583020800000,0.00032216,,2020-03-01
ETHUSDT,1583049600000,0.00018986,,2020-03-01
ETHUSDT,1583078400001,0.00015628,,2020-03-01
ETHUSDT,1583107200000,0.00014747,,2020-03-02
ETHUSDT,1583136000000,0.00015638,,2020-03-02
ETHUSDT,1583164800004,0.0001,,2020-03-02
ETHUSDT,1583193600000,0.0001,,2020-03-03
ETHUSDT,1583222400003,0.0001,,2020-03-03
ETHUSDT,1583251200000,0.00031403,,2020-03-03
ETHUSDT,1583280000002,0.00030731,,2020-03-04
ETHUSDT,1583308800000,0.00030432,,2020-03-04
ETHUSDT,1583337600001,0.00032821,,2020-03-04
ETHUSDT,1583366400000,0.00029022,,2020-03-05
ETHUSDT,1583395200000,0.00039893,,2020-03-05
ETHUSDT,1583424000000,0.00036018,,2020-03-05
ETHUSDT,1583452800003,0.0003738,,2020-03-06
ETHUSDT,1583481600000,0.0001,,2020-03-06
ETHUSDT,1583510400000,0.0001,,2020-03-06
ETHUSDT,1583539200000,0.0001,,2020-03-07
ETHUSDT,1583568000001,0.0001,,2020-03-07
ETHUSDT,1583596800000,0.00013739,,2020-03-07
ETHUSDT,1583625600001,0.00032347,,2020-03-08
ETHUSDT,1583654400000,0.0004582,,2020-03-08
ETHUSDT,1583683200006,0.00037933,,2020-03-08
ETHUSDT,1583712000000,0.0001,,2020-03-09
ETHUSDT,1583740800000,0.00011432,,2020-03-09
ETHUSDT,1583769600000,0.00016188,,2020-03-09
ETHUSDT,1583798400000,0.00025018,,2020-03-10
ETHUSDT,1583827200000,0.0001,,2020-03-10
ETHUSDT,1583856000000,0.00025409,,2020-03-10
ETHUSDT,1583884800001,0.0001,,2020-03-11
ETHUSDT,1583913600000,0.00016304,,2020-03-11
ETHUSDT,1583942400000,0.00037247,,2020-03-11
ETHUSDT,1583971200001,0.00036391,,2020-03-12
ETHUSDT,1584000000001,0.00054526,,2020-03-12
ETHUSDT,1584028800000,0.0001,,2020-03-12
ETHUSDT,1584057600000,0.0001,,2020-03-13
ETHUSDT,1584086400000,-0.00281778,,2020-03-13
ETHUSDT,1584115200002,-0.00027991,,2020-03-13
ETHUSDT,1584144000000,0.0001,,2020-03-14
ETHUSDT,1584172800001,0.0001,,2020-03-14
ETHUSDT,1584201600000,0.0001,,2020-03-14
ETHUSDT,1584230400000,0.0001,,2020-03-15
ETHUSDT,1584259200000,0.0001,,2020-03-15
ETHUSDT,1584288000001,0.0001,,2020-03-15
ETHUSDT,1584316800000,0.0001,,2020-03-16
ETHUSDT,1584345600000,0.0001,,2020-03-16
ETHUSDT,1584374400001,-0.00022932,,2020-03-16
ETHUSDT,1584403200000,0.0001,,2020-03-17
ETHUSDT,1584432000000,0.0001,,2020-03-17
ETHUSDT,1584460800000,0.0001,,2020-03-17
ETHUSDT,1584489600000,0.0001,,2020-03-18
ETHUSDT,1584518400000,0.0001,,2020-03-18
ETHUSDT,1584547200000,0.0001,,2020-03-18
ETHUSDT,1584576000000,0.0001,,2020-03-19
ETHUSDT,1584604800000,0.0001,,2020-03-19
ETHUSDT,1584633600000,0.0001,,2020-03-19
ETHUSDT,1584662400000,0.0001,,2020-03-20
ETHUSDT,1584691200000,0.0001,,2020-03-20
ETHUSDT,1584720000000,0.0001,,2020-03-20
ETHUSDT,1584748800000,0.0001,,2020-03-21
ETHUSDT,1584777600000,0.0001,,2020-03-21
ETHUSDT,1584806400000,0.0001,,2020-03-21
ETHUSDT,1584835200000,0.0001,,2020-03-22
ETHUSDT,1584864000001,0.0001,,2020-03-22
ETHUSDT,1584892800000,0.0001,,2020-03-22
ETHUSDT,1584921600000,0.0001,,2020-03-23
ETHUSDT,1584950400000,0.0001,,2020-03-23
ETHUSDT,1584979200000,0.0001,,2020-03-23
ETHUSDT,1585008000000,0.0001,,2020-03-24
ETHUSDT,1585036800000,0.0001,,2020-03-24
ETHUSDT,1585065600000,0.0001,,2020-03-24
ETHUSDT,1585094400000,0.0001,,2020-03-25
ETHUSDT,1585123200000,0.0001,,2020-03-25
ETHUSDT,1585152000001,0.0001,,2020-03-25
ETHUSDT,1585180800006,0.0001,,2020-03-26
ETHUSDT,1585209600002,0.0001,,2020-03-26
ETHUSDT,1585238400000,0.0001,,2020-03-26
ETHUSDT,1585267200000,0.0001,,2020-03-27
ETHUSDT,1585296000000,0.0001,,2020-03-27
ETHUSDT,1585324800000,0.0001,,2020-03-27
ETHUSDT,1585353600000,0.0001,,2020-03-28
ETHUSDT,1585382400000,-2.715e-05,,2020-03-28
ETHUSDT,1585411200000,0.0001,,2020-03-28
ETHUSDT,1585440000000,0.0001,,2020-03-29
ETHUSDT,1585468800001,0.0001,,2020-03-29
ETHUSDT,1585497600000,0.0001,,2020-03-29
ETHUSDT,1585526400000,0.0001,,2020-03-30
ETHUSDT,1585555200000,-9.91e-05,,2020-03-30
ETHUSDT,1585584000000,0.0001,,2020-03-30
ETHUSDT,1585612800000,0.0001,,2020-03-31
ETHUSDT,1585641600001,0.0001,,2020-03-31
ETHUSDT,1585670400001,0.0001,,2020-03-31
ETHUSDT,1585699200002,0.0001,,2020-04-01
ETHUSDT,1585728000000,0.0001,,2020-04-01
ETHUSDT,1585756800001,-7.368e-05,,2020-04-01
ETHUSDT,1585785600000,-5.17e-05,,2020-04-02
ETHUSDT,1585814400000,0.0001,,2020-04-02
ETHUSDT,1585843200000,0.0001,,2020-04-02
ETHUSDT,1585872000000,0.0001,,2020-04-03
ETHUSDT,1585900800000,0.0001,,2020-04-03
ETHUSDT,1585929600000,0.0001,,2020-04-03
ETHUSDT,1585958400000,4.881e-05,,2020-04-04
ETHUSDT,1585987200000,0.0001,,2020-04-04
ETHUSDT,1586016000000,0.0001,,2020-04-04
ETHUSDT,1586044800001,0.0001,,2020-04-05
ETHUSDT,1586073600000,3.554e-05,,2020-04-05
ETHUSDT,1586102400000,0.0001,,2020-04-05
ETHUSDT,1586131200000,0.0001,,2020-04-06
ETHUSDT,1586160000000,7.54e-05,,2020-04-06
ETHUSDT,1586188800000,5.027e-05,,2020-04-06
ETHUSDT,1586217600000,-0.00014221,,2020-04-07
ETHUSDT,1586246400000,-8.712e-05,,2020-04-07
ETHUSDT,1586275200000,8.758e-05,,2020-04-07
ETHUSDT,1586304000000,0.0001,,2020-04-08
ETHUSDT,1586332800000,0.0001,,2020-04-08
ETHUSDT,1586361600000,0.0001,,2020-04-08
ETHUSDT,1586390400000,0.0001,,2020-04-09
ETHUSDT,1586419200001,0.0001,,2020-04-09
ETHUSDT,1586448000000,0.0001,,2020-04-09
ETHUSDT,1586476800001,0.0001,,2020-04-10
ETHUSDT,1586505600000,0.0001,,2020-04-10
ETHUSDT,1586534400000,0.0001,,2020-04-10
ETHUSDT,1586563200000,-6.9e-06,,2020-04-11
ETHUSDT,1586592000000,9.267e-05,,2020-04-11
ETHUSDT,1586620800000,0.0001,,2020-04-11
ETHUSDT,1586649600000,0.0001,,2020-04-12
ETHUSDT,1586678400006,1.985e-05,,2020-04-12
ETHUSDT,1586707200001,0.0001,,2020-04-12
ETHUSDT,1586736000001,0.0001,,2020-04-13
ETHUSDT,1586764800000,0.0001,,2020-04-13
ETHUSDT,1586793600000,0.0001,,2020-04-13
ETHUSDT,1586822400000,0.0001,,2020-04-14
ETHUSDT,1586851200000,0.0001,,2020-04-14
ETHUSDT,1586880000000,0.0001,,2020-04-14
ETHUSDT,1586908800000,0.0001,,2020-04-15
ETHUSDT,1586937600000,0.0001,,2020-04-15
ETHUSDT,1586966400000,0.0001,,2020-04-15
ETHUSDT,1586995200000,0.0001,,2020-04-16
ETHUSDT,1587024000000,-2.526e-05,,2020-04-16
ETHUSDT,1587052800000,0.0001,,2020-04-16
ETHUSDT,1587081600000,0.0001,,2020-04-17
ETHUSDT,1587110400000,0.0001,,2020-04-17
ETHUSDT,1587139200000,0.0001,,2020-04-17
ETHUSDT,1587168000000,0.0001,,2020-04-18
ETHUSDT,1587196800000,9.454e-05,,2020-04-18
ETHUSDT,1587225600000,0.0001,,2020-04-18
ETHUSDT,1587254400000,0.0001,,2020-04-19
ETHUSDT,1587283200000,0.0001,,2020-04-19
ETHUSDT,1587312000000,0.0001,,2020-04-19
ETHUSDT,1587340800000,0.0001,,2020-04-20
ETHUSDT,1587369600000,0.0001,,2020-04-20
ETHUSDT,1587398400000,0.0001,,2020-04-20
ETHUSDT,1587427200000,0.0001,,2020-04-21
ETHUSDT,1587456000001,0.0001,,2020-04-21
ETHUSDT,1587484800000,0.0001,,2020-04-21
ETHUSDT,1587513600001,0.0001,,2020-04-22
ETHUSDT,1587542400000,0.0001,,2020-04-22
ETHUSDT,1587571200000,0.0001,,2020-04-22
ETHUSDT,1587600000000,0.0001,,2020-04-23
ETHUSDT,1587628800001,0.0001,,2020-04-23
ETHUSDT,1587657600000,0.0001,,2020-04-23
ETHUSDT,1587686400000,0.0001,,2020-04-24
ETHUSDT,1587715200000,0.0001,,2020-04-24
ETHUSDT,1587744000000,0.0001,,2020-04-24
ETHUSDT,1587772800003,0.0001,,2020-04-25
ETHUSDT,1587801600000,0.0001,,2020-04-25
ETHUSDT,1587830400000,0.0001,,2020-04-25
ETHUSDT,1587859200000,0.0001,,2020-04-26
ETHUSDT,1587888000000,0.0001,,2020-04-26
ETHUSDT,1587916800000,0.0001,,2020-04-26
ETHUSDT,1587945600000,0.0001,,2020-04-27
ETHUSDT,1587974400005,0.0001,,2020-04-27
ETHUSDT,1588003200000,0.0001,,2020-04-27
ETHUSDT,1588032000000,0.0001,,2020-04-28
ETHUSDT,1588060800000,0.0001,,2020-04-28
ETHUSDT,1588089600000,0.0001,,2020-04-28
ETHUSDT,1588118400000,0.0001,,2020-04-29
ETHUSDT,1588147200001,0.0001,,2020-04-29
ETHUSDT,1588176000000,0.0001,,2020-04-29
ETHUSDT,1588204800000,0.0001,,2020-04-30
ETHUSDT,1588233600000,0.00040543,,2020-04-30
ETHUSDT,1588262400000,0.0001,,2020-04-30
ETHUSDT,1588291200000,0.0001,,2020-05-01
ETHUSDT,1588320000000,0.0001963,,2020-05-01
ETHUSDT,1588348800000,0.00033541,,2020-05-01
ETHUSDT,1588377600000,0.00020286,,2020-05-02
ETHUSDT,1588406400000,0.00028799,,2020-05-02
ETHUSDT,1588435200000,0.00065493,,2020-05-02
ETHUSDT,1588464000000,0.0002053,,2020-05-03
ETHUSDT,1588492800000,0.00033679,,2020-05-03
ETHUSDT,1588521600000,0.00030318,,2020-05-03
ETHUSDT,1588550400000,0.0001,,2020-05-04
ETHUSDT,1588579200005,0.00020259,,2020-05-04
ETHUSDT,1588608000000,0.00018353,,2020-05-04
ETHUSDT,1588636800000,0.00021158,,2020-05-05
ETHUSDT,1588665600000,0.00033589,,2020-05-05
ETHUSDT,1588694400000,0.0001,,2020-05-05
ETHUSDT,1588723200001,0.0001,,2020-05-06
ETHUSDT,1588752000000,0.00023099,,2020-05-06
ETHUSDT,1588780800000,0.00058198,,2020-05-06
ETHUSDT,1588809600000,0.0001,,2020-05-07
ETHUSDT,1588838400011,0.0001,,2020-05-07
ETHUSDT,1588867200000,0.00010111,,2020-05-07
ETHUSDT,1588896000000,0.000687,,2020-05-08
ETHUSDT,1588924800001,0.00027607,,2020-05-08
ETHUSDT,1588953600000,0.00021374,,2020-05-08
ETHUSDT,1588982400000,0.00039213,,2020-05-09
ETHUSDT,1589011200000,0.00018668,,2020-05-09
ETHUSDT,1589040000000,0.000217,,2020-05-09
ETHUSDT,1589068800000,0.00015215,,2020-05-10
ETHUSDT,1589097600000,0.0001,,2020-05-10
ETHUSDT,1589126400000,0.0001,,2020-05-10
ETHUSDT,1589155200000,0.0001,,2020-05-11
ETHUSDT,1589184000000,0.0001,,2020-05-11
ETHUSDT,1589212800000,0.0001,,2020-05-11
ETHUSDT,1589241600000,0.0001,,2020-05-12
ETHUSDT,1589270400001,0.0001,,2020-05-12
ETHUSDT,1589299200000,0.0001,,2020-05-12
ETHUSDT,1589328000000,0.0001,,2020-05-13
ETHUSDT,1589356800000,0.0001,,2020-05-13
ETHUSDT,1589385600000,0.0001,,2020-05-13
ETHUSDT,1589414400000,0.0001,,2020-05-14
