date,gas_inventory_z,gas_surprise_z,gas_low_inventory
2019-06-21,-0.5453921397021797,1.1263510008144204,0.0
2019-06-28,-0.41573006264675555,0.9471189502123761,0.0
2019-07-05,-0.2979537007404462,0.8463245332749838,0.0
2019-07-12,-0.1905140674886663,0.7629120022330871,0.0
2019-07-19,-0.10683475761978026,0.5654577505791105,0.0
2019-07-26,-0.055784375499569674,0.30309836157114095,0.0
2019-08-02,0.031903016462258627,0.5884835951108855,0.0
2019-08-09,0.10679427366785667,0.4818392123121076,0.0
2019-08-16,0.17426749590005056,0.42085431397639933,0.0
2019-08-23,0.2546141294075383,0.5162004128059539,0.0
2019-08-30,0.3362896974369284,0.5237103421817516,0.0
2019-09-06,0.4491464442916698,0.7631562402096187,0.0
2019-09-13,0.5546512840321822,0.697995882682708,0.0
2019-09-20,0.6685984794708637,0.754579130665403,0.0
2019-09-27,0.8064071796368573,0.9324693400099139,0.0
2019-10-04,0.9576488044639805,1.0132429179012659,0.0
2019-10-11,1.0916118363064837,0.8714751076461679,0.0
2019-10-18,1.234429805678637,0.9273307379506986,0.0
2019-10-25,1.3558894307808578,0.7546877268583064,0.0
2019-11-01,1.4809843364684303,0.7661103365951054,0.0
2019-11-08,1.5337784771423002,0.2252927192083603,0.0
2019-11-15,1.5467414122645484,-0.06777486284106835,0.0
2019-11-22,1.4315356150112863,-0.9984276460150034,0.0
2019-11-29,1.406108957417397,-0.37149658272765246,0.0
2019-12-06,1.3916860194883538,-0.2904522700562794,0.0
2019-12-13,1.303129300616167,-0.8305422955816354,0.0
2019-12-20,1.1650284678086242,-1.1660931891336874,0.0
2019-12-27,0.9496343863658288,-1.7185070731703231,0.0
2020-01-03,0.8723920882914853,-0.658975765236197,0.0
2020-01-10,0.8142042156496182,-0.5146770393142994,0.0
2020-01-17,0.6654751118432025,-1.1579802027770327,0.0
2020-01-24,0.5383888629366471,-0.9823761371355414,0.0
2020-01-31,0.2625199420953149,-2.0858180804332154,0.0
2020-02-07,0.07527630878694513,-1.4361204184992327,0.0
2020-02-14,-0.08206167959899463,-1.2891632319831594,0.0
2020-02-21,-0.28852028004345376,-1.6329144082891576,0.0
2020-02-28,-0.48350176831586855,-1.5719349385122647,0.0
2020-03-06,-0.6304560917630386,-1.241821790040136,0.0
2020-03-13,-0.693517366014754,-0.6346946141401356,0.0
2020-03-20,-0.7033562947476569,-0.2746570187455579,0.0
2020-03-27,-0.7420718022031226,-0.500746786050057,0.0
2020-04-03,-0.7673295018465398,-0.39398430914312227,0.0
2020-04-10,-0.7147773576355786,0.23363010225423578,0.0
2020-04-17,-0.6150576130465388,0.6102943287691802,0.0
2020-04-24,-0.5563929002433904,0.28982660157111007,0.0
2020-05-01,-0.46071232776476906,0.5971761441561867,0.0
2020-05-08,-0.31212853001979834,1.0455720441385266,0.0
2020-05-15,-0.17234321000544364,0.9695874545991175,0.0
2020-05-22,-0.06274681421820931,0.7287133762194995,0.0
2020-05-29,0.08486909131434231,1.0444814779626674,0.0
2020-06-05,0.22272696187917715,0.9693637254532645,0.0
2020-06-12,0.34834830261179317,0.8769184748035382,0.0
2020-06-19,0.46288337234732224,0.7914776135090899,0.0
2020-06-26,0.6245877850401246,1.1946470685662232,0.0
2020-07-03,0.7105500440018613,0.5714613423850959,0.0
2020-07-10,0.7840160375785786,0.47817237979732846,0.0
2020-07-17,0.8423574696751289,0.3618493663540852,0.0
2020-07-24,0.8894255379004404,0.2762821206885769,0.0
2020-07-31,0.9211684229620707,0.1524969154446733,0.0
2020-08-07,0.9620954976581185,0.24032227776880954,0.0
2020-08-14,1.0364066348089533,0.5277434731047798,0.0
2020-08-21,1.09006652271266,0.3561227063343296,0.0
2020-08-28,1.1460732213057938,0.38275602617573284,0.0
2020-09-04,1.1880834694606615,0.27348236096299955,0.0
2020-09-11,1.277033684536222,0.6842640050326513,0.0
2020-09-18,1.3910957809748425,0.9034622936597132,0.0
2020-09-25,1.473982973631871,0.6396018029145614,0.0
2020-10-02,1.5693402783677124,0.7665931663632354,0.0
2020-10-09,1.6617278254448953,0.769170870058611,0.0
2020-10-16,1.7153478277755747,0.441230412003569,0.0
2020-10-23,1.772513937007492,0.4941610369904533,0.0
2020-10-30,1.803423627392437,0.2697722345684916,0.0
2020-11-06,1.750273349961234,-0.48843604172851496,0.0
2020-11-13,1.756467576760371,0.05172241112555442,0.0
2020-11-20,1.791740891137534,0.3242868443879371,0.0
2020-11-27,1.7607637940847687,-0.291148713281145,0.0
2020-12-04,1.7516297613169893,-0.08862388978136575,0.0
2020-12-11,1.6266744922980516,-1.1795598662522153,0.0
2020-12-18,1.463597241659008,-1.5426711380159164,0.0
2020-12-25,1.2621230736930813,-1.8901229997517486,0.0
2021-01-01,1.1115837431072322,-1.4437100261961173,0.0
2021-01-08,0.9402947067551827,-1.5998448129405092,0.0
2021-01-15,0.7627241786510884,-1.5935922536982785,0.0
2021-01-22,0.5188764808615711,-2.1844064427906567,0.0
2021-01-29,0.3504114283707014,-1.4359462462551225,0.0
2021-02-05,0.10118713996793142,-2.2294906394412592,0.0
2021-02-12,-0.12111978845514991,-1.9317513374043356,0.0
2021-02-19,-0.42887490541759415,-2.6074557573362407,0.0
2021-02-26,-0.8670163510747125,-3.560799575589126,0.0
2021-03-05,-0.9967695832459046,-0.8970072692240924,0.0
2021-03-12,-1.0674736236632092,-0.45654399973731963,0.0
2021-03-19,-1.0866690755959585,-0.05978785330864629,1.0
2021-03-26,-1.1348166336036614,-0.26217034902603875,1.0
2021-04-02,-1.124494094060661,0.18249096911638904,1.0
2021-04-09,-1.10724324368468,0.23425700050949727,1.0
2021-04-16,-1.0369105926649473,0.6340454094894268,0.0
2021-04-23,-0.9981174163497737,0.41467899697784016,0.0
2021-04-30,-0.9905343616211068,0.19308864248588886,0.0
2021-05-07,-0.9214628744881689,0.6421579019098881,0.0
2021-05-14,-0.8357872712608775,0.7647062765254986,0.0
2021-05-21,-0.7481602291695849,0.7751692194656333,0.0
2021-05-28,-0.5992578744722719,1.2131765960243361,0.0
2021-06-04,-0.47221821149354926,1.0425868370667308,0.0
2021-06-11,-0.3440337515791738,1.044205405239521,0.0
2021-06-18,-0.3274837596038235,0.23303996373700323,0.0
2021-06-25,-0.2562025494611815,0.6359357238137262,0.0
2021-07-02,-0.15545892738180178,0.867908392567154,0.0
2021-07-09,-0.13719206580147153,0.2611519934455091,0.0
2021-07-16,-0.06456152022695255,0.6633438190452781,0.0
2021-07-23,-0.00014207241219011378,0.6001443227072358,0.0
2021-07-30,0.046167710906670927,0.46622706882348014,0.0
2021-08-06,0.06061152964731945,0.23263282863918416,0.0
2021-08-13,0.12537297785451945,0.5992950828743788,0.0
2021-08-20,0.1858805142971349,0.5714868175539058,0.0
2021-08-27,0.22279432363870322,0.3994050706370539,0.0
2021-09-03,0.24751606704632395,0.31228695171907245,0.0
2021-09-10,0.3170566521372109,0.6388990325408387,0.0
2021-09-17,0.42972916108510917,0.9581311946621921,0.0
2021-09-24,0.5324839068715226,0.8894343090107388,0.0
2021-10-01,0.6513144111011381,1.007518653432333,0.0
2021-10-08,0.811355463893943,1.3060173450383405,0.0
2021-10-15,0.919071450434376,0.9154298612510315,0.0
2021-10-22,1.0412768503878342,1.013693885570532,0.0
2021-10-29,1.155186433876202,0.9493329582560757,0.0
2021-11-05,1.2344858767856521,0.6956969717780455,0.0
2021-11-12,1.2363369834645819,0.1264552021284618,0.0
2021-11-19,1.2645974385087038,0.3125705179574329,0.0
2021-11-26,1.2261723797523778,-0.14645312465819774,0.0
2021-12-03,1.1363645247943632,-0.5178175398522782,0.0
2021-12-10,1.0477061364752154,-0.5056158043067578,0.0
2021-12-17,0.9209804348148798,-0.7980103608974074,0.0
2021-12-24,0.8393067257727919,-0.4839888246959816,0.0
2021-12-31,0.6502342787222404,-1.3259139799571933,0.0
2022-01-07,0.6035357381344199,-0.2649524686734891,0.0
2022-01-14,0.3593172952801461,-1.7906635803113438,0.0
2022-01-21,0.08057608123364801,-2.0278534929730365,0.0
2022-01-28,-0.21524652898499824,-2.139002895173857,0.0
2022-02-04,-0.5770421221390988,-2.5343664253086344,0.0
2022-02-11,-0.8790227554840302,-2.014321721000849,1.0
2022-02-18,-1.1376263073209805,-1.6776609890674807,1.0
2022-02-25,-1.315533976182712,-1.1422149890965676,1.0
2022-03-04,-1.5093314599221364,-1.3932538486887616,1.0
2022-03-11,-1.6850999029865412,-1.219600131547403,1.0
2022-03-18,-1.804892657182814,-0.7397031102788294,1.0
2022-03-25,-1.886860584350047,-0.44335505493964283,1.0
2022-04-01,-1.8634231338317804,0.3283506622017076,1.0
2022-04-08,-1.9214017563432504,-0.2618646434293285,1.0
2022-04-15,-1.9107296615345455,0.22644259564046781,1.0
2022-04-22,-1.8434304141866027,0.6163615661841977,1.0
2022-04-29,-1.7921331732970964,0.48266606575956256,1.0
2022-05-06,-1.6856732461909152,0.8459318633545062,1.0
2022-05-13,-1.5802029487621694,0.8306081275849531,1.0
2022-05-20,-1.4555811735999271,0.9581863069286128,1.0
2022-05-27,-1.3335148145651976,0.9320418684426277,1.0
2022-06-03,-1.2179008644768288,0.8930699300959712,1.0
2022-06-10,-1.0738422286256486,1.0988002829497814,1.0
2022-06-17,-0.9440730703984526,0.9972277247776591,1.0
2022-06-24,-0.839301419035466,0.7956569087293629,1.0
2022-07-01,-0.7233337419246956,0.8689856631060372,0.0
2022-07-08,-0.6381460963110381,0.6500145837399122,0.0
2022-07-15,-0.5556956646514705,0.6196854745395624,0.0
2022-07-22,-0.5094670968465574,0.36348225805517115,0.0
2022-07-29,-0.4868683469327139,0.19998252062690108,0.0
2022-08-05,-0.42778438456065676,0.46032129961361556,0.0
2022-08-12,-0.36453427565783086,0.483732873937556,0.0
2022-08-19,-0.33735151278648473,0.22911964890269562,0.0
2022-08-26,-0.2517099933340826,0.6489236708062833,0.0
2022-09-02,-0.1647807623822984,0.6509838212738819,0.0
2022-09-09,-0.0873825773700747,0.5724188172253428,0.0
2022-09-16,0.022094133621704322,0.7971456285759074,0.0
2022-09-23,0.16779837859224828,1.053884715283542,0.0
2022-09-30,0.31384756647350853,1.043829144290405,0.0
2022-10-07,0.4966860667013896,1.2910702850514424,0.0
2022-10-14,0.6744947600729597,1.2468678393152073,0.0
2022-10-21,0.833528809933778,1.093430420369662,0.0
2022-10-28,0.9106757621373842,0.5204309110134646,0.0
2022-11-04,1.066335689752303,1.0589632943624603,0.0
2022-11-11,1.1822531024849707,0.7757513387535578,0.0
2022-11-18,1.2759415530403229,0.6155355424095609,0.0
2022-11-25,1.1630497808340938,-0.758418606003301,0.0
2022-12-02,1.0498321104663295,-0.7532419564452009,0.0
2022-12-09,1.0223289638182713,-0.18288692508317828,0.0
2022-12-16,0.9527703626330332,-0.4637418235449139,0.0
2022-12-23,0.8298755780512893,-0.8233214893386996,0.0
2022-12-30,0.5280784281533135,-2.0032585945927024,0.0
2023-01-06,0.21692332195101885,-2.018353568588328,0.0
2023-01-13,0.23500448009629618,0.1497132058103327,0.0
2023-01-20,0.12038390649931939,-0.7265624452247537,0.0
2023-01-27,-8.160540952011415e-05,-0.8083263746814059,0.0
2023-02-03,-0.21356155456200637,-1.4956809717410748,0.0
2023-02-10,-0.5202471598617114,-2.267195452320724,0.0
2023-02-17,-0.6601987162948871,-1.0757770323263318,0.0
2023-02-24,-0.7595522363040954,-0.8198593933706345,0.0
2023-03-03,-0.8739395826168437,-0.9499153745678579,1.0
2023-03-10,-0.9930313412819628,-1.0095074642355022,1.0
2023-03-17,-1.074761701619368,-0.7436268594220502,1.0
2023-03-24,-1.175263838671861,-0.9050694056693596,1.0
2023-03-31,-1.2393891461680462,-0.6232432896579666,1.0
2023-04-07,-1.2688785646605905,-0.3434707014252108,1.0
2023-04-14,-1.2294533263870133,0.17924584949247893,1.0
2023-04-21,-1.1192167419385701,0.7239446501285851,1.0
2023-04-28,-1.0046504695062402,0.7609097784599341,1.0
2023-05-05,-0.9257819073975451,0.47791389424453956,0.0
2023-05-12,-0.8130384183483699,0.7454946576721468,0.0
2023-05-19,-0.6713069150194926,0.9734448115925688,0.0
2023-05-26,-0.5345653155394545,0.9368600050243382,0.0
2023-06-02,-0.378672319852273,1.0852394641022507,0.0
2023-06-09,-0.23154022904582086,1.0087486088526358,0.0
2023-06-16,-0.11246858217757663,0.7922687015644947,0.0
2023-06-23,0.021877034478708923,0.9138226631290461,0.0
2023-06-30,0.13012290989126776,0.7018277023401799,0.0
2023-07-07,0.2384450973758536,0.7037239129128764,0.0
2023-07-14,0.3091929984469983,0.4087929260321721,0.0
2023-07-21,0.3689318574108911,0.32496073892588373,0.0
2023-07-28,0.3938982352491015,0.05416626671446767,0.0
2023-08-04,0.41626840277973465,0.03245807861411117,0.0
2023-08-11,0.4599563400609161,0.1995016546145172,0.0
2023-08-18,0.5126239063090448,0.2674135269795978,0.0
2023-08-25,0.5417789876424594,0.08073287871576981,0.0
2023-09-01,0.5912159443023021,0.2407936183635275,0.0
2023-09-08,0.642447691300791,0.258242968625002,0.0
2023-09-15,0.7286803599179185,0.5231852063919022,0.0
2023-09-22,0.8262646340385567,0.6048576107067968,0.0
2023-09-29,0.962138284853582,0.901755257848784,0.0
2023-10-06,1.0936579731341103,0.8630672256449949,0.0
2023-10-13,1.2238013036097135,0.8590103712327096,0.0
2023-10-20,1.3735235616179282,1.0218618720621653,0.0
2023-10-27,1.4902408967632774,0.7699769825629156,0.0
2023-11-03,1.6141380942195653,0.8188435391692035,0.0
2023-11-10,1.6103341357081316,-0.12784095069176143,0.0
2023-11-17,1.7039716037862191,0.6385554813185973,0.0
2023-11-24,1.6984846588155549,-0.12071378837121921,0.0
2023-12-01,1.7175987926580547,0.05682208206292113,0.0
2023-12-08,1.5487421301171918,-1.4316322319685555,0.0
2023-12-15,1.471683991863734,-0.6805332296596137,0.0
2023-12-22,1.3446838382481996,-1.0419865170852043,0.0
2023-12-29,1.21569487854517,-1.0419865170852043,0.0
2024-01-05,1.1942573711941238,-0.25424362498803244,0.0
2024-01-12,0.9840137277185605,-1.9576134490029384,0.0
2024-01-19,0.7540402458245401,-2.0278309268817885,0.0
2024-01-26,0.2705464929672493,-4.048412572431653,0.0
2024-02-02,-0.019932891303127205,-2.1314827259287967,0.0
2024-02-09,-0.13033489678176197,-0.8031171353070811,0.0
2024-02-16,-0.21067680114672913,-0.641243359965347,0.0
2024-02-23,-0.3018746123273887,-0.7236063843957516,0.0
2024-03-01,-0.45026392441980173,-1.1283803089837823,0.0
2024-03-08,-0.516806883369259,-0.4996070963820335,0.0
2024-03-15,-0.537954806869712,-0.16602233010964262,0.0
2024-03-22,-0.535352770203403,0.0023770023686640863,0.0
2024-03-29,-0.5983967038302906,-0.5018201423463591,0.0
2024-04-05,-0.6629545502093085,-0.5162552026860091,0.0
2024-04-12,-0.6341439293755483,0.17838661188246396,0.0
2024-04-19,-0.564442121940566,0.47310325787150537,0.0
2024-04-26,-0.4295198496410571,0.9575539740114898,0.0
2024-05-03,-0.345387069008258,0.5781709925891921,0.0
2024-05-10,-0.22000711651590615,0.8713030009175337,0.0
2024-05-17,-0.11553189663953972,0.7102439366640514,0.0
2024-05-24,0.0021839850251709598,0.8112631380091917,0.0
2024-05-31,0.1302383106528303,0.8863075074150314,0.0
2024-06-07,0.27599630296302197,1.023302210624673,0.0
2024-06-14,0.387322980323318,0.7739384505618979,0.0
2024-06-21,0.49333134084557717,0.7430325751142488,0.0
2024-06-28,0.5769537441008755,0.5898130897825753,0.0
2024-07-05,0.6211801568027745,0.30541081509147244,0.0
2024-07-12,0.7167139237768045,0.7026212345008515,0.0
2024-07-19,0.7255345218677668,0.05627329979297945,0.0
2024-07-26,0.7533691524377985,0.2034689415471775,0.0
2024-08-02,0.7748932992407704,0.15537314149675402,0.0
2024-08-09,0.8008654003467396,0.18947851817476016,0.0
2024-08-16,0.7849995784949184,-0.12397817352377875,0.0
2024-08-23,0.8333009490182818,0.36448464189236274,0.0
2024-08-30,0.8811585450137075,0.36029277788900865,0.0
2024-09-06,0.8945149086895365,0.10262785129992821,0.0
2024-09-13,0.9497376850880608,0.4228429569749975,0.0
2024-09-20,1.0326453626467325,0.6383794285777062,0.0
2024-09-27,1.0997590416353749,0.5230833406514676,0.0
2024-10-04,1.1775664910063441,0.6192684312650948,0.0
2024-10-11,1.2969270113383151,0.9507767419440377,0.0
2024-10-18,1.406131834898857,0.8803376807110377,0.0
2024-10-25,1.5192411148422542,0.9253748152065947,0.0
2024-11-01,1.6314758266387213,0.9232589316101404,0.0
2024-11-08,1.724031580572868,0.7800539668264647,0.0
2024-11-15,1.7746701049067382,0.4504447471468323,0.0
2024-11-22,1.7585426161659368,-0.06748456847391536,0.0
2024-11-29,1.743587739406497,-0.056508865090432285,0.0
2024-12-06,1.6859360129678105,-0.38688597566224114,0.0
2024-12-13,1.393953727934083,-2.3544386150533603,0.0
2024-12-20,1.2032875686170421,-1.4650647984815781,0.0
2024-12-27,1.0623690286422496,-1.0748395339422654,0.0
2025-01-03,0.8883836055843547,-1.3350192949805182,0.0
2025-01-10,0.8269729105809744,-0.43621341272384756,0.0
2025-01-17,0.4483081520261901,-2.9764588011627304,0.0
2025-01-24,0.12231627016965177,-2.419945028606718,0.0
2025-01-31,-0.34533438140824585,-3.768642529275463,0.0
2025-02-07,-0.6003652812712947,-1.8641869217135427,0.0
2025-02-14,-0.7498157977335663,-1.015256621427515,1.0
2025-02-21,-1.0421611426911817,-2.0023822763877583,1.0
2025-02-28,-1.4313788108976033,-2.564830225545288,1.0
2025-03-07,-1.5549488887231997,-0.6679391501099972,1.0
2025-03-14,-1.6548400931311094,-0.4864275714881449,1.0
2025-03-21,-1.6515086947336841,0.20054127838948432,1.0
2025-03-28,-1.6089818321010891,0.4667975255175742,1.0
2025-04-04,-1.578206477481415,0.37666978845530885,1.0
2025-04-11,-1.5072492664283248,0.6303895286644332,1.0
2025-04-18,-1.4989387330648656,0.23412086224463718,1.0
2025-04-25,-1.378621604436415,0.9247837073381712,1.0
2025-05-02,-1.2283701448832354,1.106756447912316,1.0
2025-05-09,-1.0806918478066008,1.0612013049288682,1.0
2025-05-16,-0.921461901036185,1.1105648411647313,1.0
2025-05-23,-0.7439241841949819,1.1896357348909803,1.0
2025-05-30,-0.5941405754836973,0.9974416927159927,0.0
2025-06-06,-0.4086840423289427,1.186054897427998,0.0
2025-06-13,-0.241814211040539,1.0559836123640058,0.0
2025-06-20,-0.0958331969921618,0.9158808654255591,0.0
2025-06-27,0.052898385403495785,0.9176357559020333,0.0
2025-07-04,0.13581295097988244,0.5343481867797653,0.0
2025-07-11,0.21592247393898664,0.5113056162155966,0.0
2025-07-18,0.2848931494373029,0.4505697228749691,0.0
2025-07-25,0.31621582096409356,0.2354023416668415,0.0
2025-08-01,0.388517247609719,0.4613905781731521,0.0
2025-08-08,0.393443408403223,0.0851031963232512,0.0
2025-08-15,0.4791816966318627,0.5302679626052446,0.0
2025-08-22,0.4937727145498524,0.1306524643166497,0.0
2025-08-29,0.5169003421319113,0.17967905152011054,0.0
2025-09-05,0.5846792541187151,0.4264613750262166,0.0
2025-09-12,0.694944091996334,0.6545393311390724,0.0
2025-09-19,0.835746518652288,0.8180917795843229,0.0
2025-09-26,0.952552181657583,0.6841690030604783,0.0
2025-10-03,1.0292417693039695,0.4632260587896299,0.0
2025-10-10,1.1515998615197864,0.7139040660566878,0.0
2025-10-17,1.2748371439477582,0.7233609564659214,0.0
2025-10-24,1.405177281030944,0.7666943226306769,0.0
2025-10-31,1.513703866161242,0.6577762858290894,0.0
2025-11-07,1.5557049586065153,0.2931293375705567,0.0
2025-11-14,1.6174014968610644,0.40714227606567094,0.0
2025-11-21,1.5851296964256538,-0.12145563184624329,0.0
2025-11-28,1.5546895512949446,-0.10165779667242217,0.0
2025-12-05,1.524622623747516,-0.09098424105495245,0.0
2025-12-12,1.2338782933596322,-1.588778750251522,0.0
2025-12-19,0.9681594306343531,-1.4886172349450533,0.0
2025-12-26,0.7026950471471445,-1.4856087648726135,0.0
2026-01-02,0.641404532203284,-0.30278014119621743,0.0
2026-01-09,0.4498084512221824,-1.0531343110334805,0.0
2026-01-16,0.33765693782855744,-0.5915893142946658,0.0
2026-01-23,0.1481545099737498,-1.114098236395822,0.0
2026-01-30,-0.2284731292416136,-2.3148881073159036,0.0
2026-02-06,-0.7878678621493128,-3.5959714495367407,1.0
2026-02-13,-1.1805448374964906,-2.293193734579059,1.0
2026-02-20,-1.4008871503840368,-1.2274478105667939,1.0
2026-02-27,-1.4775997568911772,-0.4510983248907765,1.0
2026-03-06,-1.6769009215391057,-1.2468747929723694,1.0
2026-03-13,-1.7299986957490048,-0.37031572194957646,1.0
2026-03-20,-1.6726034948454667,0.28878538595476844,1.0
2026-03-27,-1.754640524467431,-0.5269624404542812,1.0
2026-04-03,-1.7025024816746757,0.2905682889601802,1.0
2026-04-10,-1.627949850920326,0.43700543398213765,1.0
2026-04-17,-1.537246122708645,0.5399920060693114,1.0
2026-04-24,-1.3796359537752003,0.9256289755617674,1.0
2026-05-01,-1.2594687853173419,0.7009916727338377,1.0
2026-05-08,-1.1643628551962402,0.5617033434086849,1.0
2026-05-15,-1.0346589751843904,0.7756841274283227,1.0
2026-05-22,-0.8796816763052061,0.9319363819497829,1.0
2026-05-29,-0.7384770581766036,0.854757534813329,1.0
2026-06-05,-0.5921798336731054,0.8856456135332463,0.0
2026-06-12,-0.4255588401031453,1.016968723503195,0.0
