date,AGG,CTA,DBMF,KMLM,SPY,^VIX
2019-01-02,86.04374694824219,,,,223.805908203125,23.219999313354492
2019-01-03,86.39900970458984,,,,218.46527099609375,25.450000762939453
2019-01-04,86.14064025878906,,,,225.782958984375,21.3799991607666
2019-01-07,85.99532318115234,,,,227.5631866455078,21.399999618530273
2019-01-08,85.93072509765625,,,,229.70123291015625,20.469999313354492
2019-01-09,86.00338745117188,,,,230.77474975585938,19.979999542236328
2019-01-10,85.90652465820312,,,,231.5888214111328,19.5
2019-01-11,86.0276107788086,,,,231.67825317382812,18.190000534057617
2019-01-14,85.90652465820312,,,,230.26478576660156,19.06999969482422
2019-01-15,85.92267608642578,,,,232.90382385253906,18.600000381469727
2019-01-16,85.99532318115234,,,,233.46739196777344,19.040000915527344
2019-01-17,85.93072509765625,,,,235.23867797851562,18.059999465942383
2019-01-18,85.86613464355469,,,,238.3697052001953,17.799999237060547
2019-01-22,85.93883514404297,,,,235.149169921875,20.799999237060547
2019-01-23,86.0276107788086,,,,235.64125061035156,19.520000457763672
2019-01-24,86.17298889160156,,,,235.76644897460938,18.889999389648438
2019-01-25,86.13261413574219,,,,237.76138305664062,17.420000076293945
2019-01-28,86.0841293334961,,,,235.9543914794922,18.8700008392334
2019-01-29,86.31018829345703,,,,235.64125061035156,19.1299991607666
2019-01-30,86.50397491455078,,,,239.37164306640625,17.65999984741211
2019-01-31,86.76233673095703,,,,241.47390747070312,16.56999969482422
2019-02-01,86.58267211914062,,,,241.59014892578125,16.139999389648438
2019-02-04,86.50982666015625,,,,243.28990173339844,15.729999542236328
2019-02-05,86.69597625732422,,,,244.3097381591797,15.569999694824219
2019-02-06,86.6474380493164,,,,243.9876708984375,15.380000114440918
2019-02-07,86.68788146972656,,,,241.66172790527344,16.3700008392334
2019-02-08,86.88214111328125,,,,241.95697021484375,15.720000267028809
2019-02-11,86.79307556152344,,,,242.0912322998047,15.970000267028809
2019-02-12,86.80928039550781,,,,245.2042694091797,15.430000305175781
2019-02-13,86.65550994873047,,,,246.00048828125,15.649999618530273
2019-02-14,86.78499603271484,,,,245.45481872558594,16.219999313354492
2019-02-15,86.84976959228516,,,,248.12960815429688,14.90999984741211
2019-02-19,86.8983154296875,,,,248.5589141845703,14.880000114440918
2019-02-20,86.90642547607422,,,,249.0599365234375,14.020000457763672
2019-02-21,86.71216583251953,,,,248.1743927001953,14.460000038146973
2019-02-22,86.93070983886719,,,,249.71302795410156,13.510000228881836
2019-02-25,86.90642547607422,,,,250.0529327392578,14.850000381469727
2019-02-26,87.0035629272461,,,,249.87405395507812,15.170000076293945
2019-02-27,86.81742095947266,,,,249.76666259765625,14.699999809265137
2019-02-28,86.6635971069336,,,,249.30148315429688,14.779999732971191
2019-03-01,86.52323913574219,,,,250.85800170898438,13.569999694824219
2019-03-04,86.62872314453125,,,,249.94554138183594,14.630000114440918
2019-03-05,86.68549346923828,,,,249.60565185546875,14.739999771118164
2019-03-06,86.81536865234375,,,,248.09385681152344,15.739999771118164
2019-03-07,87.05876922607422,,,,246.01840209960938,16.59000015258789
2019-03-08,87.17236328125,,,,245.52630615234375,16.049999237060547
2019-03-11,87.18045806884766,,,,249.08682250976562,14.329999923706055
2019-03-12,87.3427505493164,,,,250.0260467529297,13.770000457763672
2019-03-13,87.30218505859375,,,,251.6811065673828,13.40999984741211
2019-03-14,87.17236328125,,,,251.52011108398438,13.5
2019-03-15,87.39146423339844,,,,252.7626190185547,12.880000114440918
2019-03-18,87.375244140625,,,,253.6791229248047,13.100000381469727
2019-03-19,87.32650756835938,,,,253.7421417236328,13.5600004196167
2019-03-20,87.6835708618164,,,,252.97825622558594,13.90999984741211
2019-03-21,87.69982147216797,,,,255.83570861816406,13.630000114440918
2019-03-22,88.1379623413086,,,,250.91177368164062,16.479999542236328
2019-03-25,88.30029296875,,,,250.72305297851562,16.329999923706055
2019-03-26,88.31646728515625,,,,252.5919952392578,14.680000305175781
2019-03-27,88.50311279296875,,,,251.2711181640625,15.149999618530273
2019-03-28,88.5112075805664,,,,252.22352600097656,14.430000305175781
2019-03-29,88.50311279296875,,,,253.8140106201172,13.710000038146973
2019-04-01,88.09807586669922,,,,256.823974609375,13.399999618530273
2019-04-02,88.1956558227539,,,,256.9498291015625,13.359999656677246
2019-04-03,88.03297424316406,,,,257.3541564941406,13.739999771118164
2019-04-04,88.09807586669922,,,,258.0369567871094,13.579999923706055
2019-04-05,88.16311645507812,,,,259.2860107421875,12.819999694824219
2019-04-08,88.12247467041016,,,,259.4836120605469,13.180000305175781
2019-04-09,88.17123413085938,,,,258.1539306640625,14.279999732971191
2019-04-10,88.34208679199219,,,,259.0343322753906,13.300000190734863
2019-04-11,88.23633575439453,,,,258.9624938964844,13.020000457763672
2019-04-12,88.06550598144531,,,,260.7146301269531,12.010000228881836
2019-04-15,88.04924011230469,,,,260.54388427734375,12.319999694824219
2019-04-16,87.89470672607422,,,,260.7146301269531,12.180000305175781
2019-04-17,87.88654327392578,,,,260.0767517089844,12.600000381469727
2019-04-18,88.00045776367188,,,,260.5888366699219,12.09000015258789
2019-04-22,87.89470672607422,,,,260.8134460449219,12.420000076293945
2019-04-23,88.04924011230469,,,,263.1585998535156,12.279999732971191
2019-04-24,88.25260925292969,,,,262.5744934082031,13.140000343322754
2019-04-25,88.24449157714844,,,,262.4128112792969,13.25
2019-04-26,88.42341613769531,,,,263.63482666015625,12.729999542236328
2019-04-29,88.26890563964844,,,,264.0481262207031,13.109999656677246
2019-04-30,88.32581329345703,,,,264.1828918457031,13.119999885559082
2019-05-01,88.38285064697266,,,,262.1971435546875,14.800000190734863
2019-05-02,88.18714904785156,,,,261.631103515625,14.420000076293945
2019-05-03,88.33399200439453,,,,264.19189453125,12.869999885559082
2019-05-06,88.44811248779297,,,,263.10467529296875,15.4399995803833
2019-05-07,88.55412292480469,,,,258.71087646484375,19.31999969482422
2019-05-08,88.5378189086914,,16.458236694335938,,258.3515625,19.399999618530273
2019-05-09,88.58671569824219,,16.467445373535156,,257.56976318359375,19.100000381469727
2019-05-10,88.60298156738281,,16.470081329345703,,258.8636169433594,16.040000915527344
2019-05-13,88.74980163574219,,16.349632263183594,,252.35830688476562,20.549999237060547
2019-05-14,88.82315063476562,,16.44309425354004,,254.64064025878906,18.059999465942383
2019-05-15,88.97808837890625,,16.64845085144043,,256.1322021484375,16.440000534057617
2019-05-16,88.8720932006836,,16.827484130859375,,258.5042419433594,15.289999961853027
2019-05-17,88.89655303955078,,16.880138397216797,,256.8330078125,15.960000038146973
2019-05-20,88.77420806884766,,16.77153968811035,,255.1347198486328,16.309999465942383
2019-05-21,88.76611328125,,16.789968490600586,,257.43499755859375,14.949999809265137
2019-05-22,88.9128646850586,,16.800498962402344,,256.6443176269531,14.75
2019-05-23,89.17373657226562,,16.708349227905273,,253.5084686279297,16.920000076293945
2019-05-24,89.20638275146484,,16.743234634399414,,254.08358764648438,15.850000381469727
2019-05-28,89.33679962158203,,16.847885131835938,,251.72044372558594,17.5
2019-05-29,89.36128234863281,,16.780092239379883,,250.03121948242188,17.899999618530273
2019-05-30,89.59774780273438,,16.814979553222656,,250.71408081054688,17.299999237060547
2019-05-31,90.01358032226562,,16.68268394470215,,247.3356475830078,18.709999084472656
2019-06-03,90.22607421875,,16.62409782409668,,246.70672607421875,18.860000610351562
2019-06-04,90.1443099975586,,16.65174102783203,,252.0618438720703,16.969999313354492
2019-06-05,90.09529876708984,,16.714929580688477,,254.24525451660156,16.09000015258789
2019-06-06,90.07892608642578,,16.69189453125,,255.8985137939453,15.930000305175781
2019-06-07,90.3322982788086,,16.82090187072754,,258.4593200683594,16.299999237060547
2019-06-10,90.09529876708984,,16.735994338989258,,259.6453552246094,15.9399995803833
2019-06-11,90.07892608642578,,16.701766967773438,,259.5824890136719,15.989999771118164
2019-06-12,90.19337463378906,,16.774826049804688,,259.1242980957031,15.90999984741211
2019-06-13,90.38951110839844,,16.874216079711914,,260.1934509277344,15.819999694824219
2019-06-14,90.3650131225586,,16.953859329223633,,259.9058837890625,15.279999732971191
2019-06-17,90.3404541015625,,16.948593139648438,,260.0047607421875,15.350000381469727
2019-06-18,90.58563995361328,,17.07759666442871,,262.727294921875,15.149999618530273
2019-06-19,90.8962173461914,,17.13815689086914,,263.32037353515625,14.329999923706055
2019-06-20,91.05150604248047,,17.10853385925293,,265.8361511230469,14.75
2019-06-21,90.81448364257812,,16.83340835571289,,265.4497375488281,15.399999618530273
2019-06-24,90.97792053222656,,16.876848220825195,,265.12469482421875,15.260000228881836
2019-06-25,90.99427795410156,,16.90317726135254,,262.5243225097656,16.280000686645508
2019-06-26,90.78993225097656,,16.72480583190918,,262.26251220703125,16.209999084472656
2019-06-27,91.04334259033203,,16.82694435119629,,263.1925048828125,15.819999694824219
2019-06-28,91.00244903564453,,16.906023025512695,,264.5468444824219,15.079999923706055
2019-07-01,91.06961059570312,,16.975217819213867,,266.948486328125,14.0600004196167
2019-07-02,91.23341369628906,,17.130077362060547,,267.64373779296875,12.930000305175781
2019-07-03,91.38086700439453,,17.286911010742188,,269.7835693359375,12.569999694824219
2019-07-05,90.9958724975586,,17.116241455078125,,269.47662353515625,13.279999732971191
2019-07-08,90.94672393798828,,17.07999038696289,,267.9959411621094,13.960000038146973
2019-07-09,90.92218780517578,,17.060882568359375,,268.3299865722656,14.09000015258789
2019-07-10,90.98770904541016,,17.03452491760254,,269.6119689941406,13.029999732971191
2019-07-11,90.65188598632812,,16.89218521118164,,270.24407958984375,12.930000305175781
2019-07-12,90.75015258789062,,16.93567657470703,,271.45391845703125,12.390000343322754
2019-07-15,90.8812026977539,,17.024641036987305,,271.544189453125,12.680000305175781
2019-07-16,90.7829360961914,,17.01805305480957,,270.6684265136719,12.859999656677246
2019-07-17,91.02046966552734,,17.083948135375977,,268.8265686035156,13.970000267028809
2019-07-18,91.16793060302734,,17.083948135375977,,269.8106994628906,13.529999732971191
2019-07-19,91.06143951416016,,17.07340431213379,,268.3119201660156,14.449999809265137
2019-07-22,91.17611694335938,,17.110307693481445,,268.9710693359375,13.529999732971191
2019-07-23,91.08598327636719,,17.216400146484375,,270.89422607421875,12.609999656677246
2019-07-24,91.21707153320312,,17.362693786621094,,272.16717529296875,12.069999694824219
2019-07-25,91.07778930664062,,17.209808349609375,,270.8670959472656,12.739999771118164
2019-07-26,91.09417724609375,,17.331724166870117,,272.681884765625,12.15999984741211
2019-07-29,91.13514709472656,,17.30733871459961,,272.1852111816406,12.829999923706055
2019-07-30,91.1269760131836,,17.197948455810547,,271.51715087890625,13.9399995803833
2019-07-31,91.16793060302734,,17.275707244873047,,268.5466003417969,16.1200008392334
2019-08-01,91.88219451904297,,17.414093017578125,,266.20819091796875,17.8700008392334
2019-08-02,91.91507720947266,,17.282957077026367,,264.2037353515625,17.610000610351562
2019-08-05,92.31736755371094,,17.02859115600586,,256.2582702636719,24.59000015258789
2019-08-06,92.56368255615234,,17.29547882080078,,259.8517761230469,20.170000076293945
2019-08-07,92.51438903808594,,17.350831985473633,,260.00537109375,19.489999771118164
2019-08-08,92.604736328125,,17.524799346923828,,265.1065979003906,16.90999984741211
2019-08-09,92.4815673828125,,17.373239517211914,,263.3009033203125,17.969999313354492
2019-08-12,92.81819915771484,,17.621013641357422,,260.0956115722656,21.09000015258789
2019-08-13,92.68681335449219,,17.707998275756836,,264.140625,17.520000457763672
2019-08-14,92.97418212890625,,17.95906639099121,,256.3305969238281,22.100000381469727
2019-08-15,93.40117645263672,,18.269441604614258,,257.00775146484375,21.18000030517578
2019-08-16,93.32725524902344,,18.218042373657227,,260.79986572265625,18.469999313354492
2019-08-19,93.08092498779297,,18.067136764526367,,263.9419250488281,16.8799991607666
2019-08-20,93.33544158935547,,18.148195266723633,,261.9193115234375,17.5
2019-08-21,93.28618621826172,,18.118539810180664,,264.05023193359375,15.800000190734863
2019-08-22,93.03984832763672,,18.02035140991211,,263.9690246582031,16.68000030517578
2019-08-23,93.41756439208984,,18.07307243347168,,257.1882019042969,19.8700008392334
2019-08-26,93.37647247314453,,18.17455291748047,,260.03240966796875,19.31999969482422
2019-08-27,93.67204284667969,,18.413101196289062,,259.0121154785156,20.309999465942383
2019-08-28,93.68028259277344,,18.480316162109375,,260.8359375,19.350000381469727
2019-08-29,93.62283325195312,,18.475704193115234,,264.1676330566406,17.8799991607666
2019-08-30,93.70491027832031,,18.568620681762695,,264.05023193359375,18.979999542236328
2019-09-03,93.68268585205078,,18.655607223510742,,262.5063171386719,19.65999984741211
2019-09-04,93.8472900390625,,18.692502975463867,,265.48590087890625,17.329999923706055
2019-09-05,93.44403839111328,,18.333362579345703,,268.8987121582031,16.270000457763672
2019-09-06,93.54278564453125,,18.419029235839844,,269.10650634765625,15.0
2019-09-09,93.14779663085938,,18.098770141601562,,269.2419128417969,15.270000457763672
2019-09-10,92.64579010009766,,17.83979034423828,,269.17864990234375,15.199999809265137
2019-09-11,92.66226959228516,,17.914913177490234,,271.0928039550781,14.609999656677246
2019-09-12,92.51409149169922,,17.777849197387695,,272.0318298339844,14.220000267028809
2019-09-13,91.9627914428711,,17.433862686157227,,271.8512268066406,13.739999771118164
2019-09-16,92.20964050292969,,17.68031883239746,,271.0116271972656,14.670000076293945
2019-09-17,92.34954833984375,,17.698772430419922,,271.69775390625,14.4399995803833
2019-09-18,92.45650482177734,,17.800254821777344,,271.8602294921875,13.949999809265137
2019-09-19,92.58821105957031,,17.812774658203125,,271.8421936035156,14.050000190734863
2019-09-20,92.92560577392578,,18.00124168395996,,270.55767822265625,15.319999694824219
2019-09-23,92.96674346923828,,18.0572566986084,,270.4942626953125,14.90999984741211
2019-09-24,93.22183990478516,,18.18707275390625,,268.37176513671875,17.049999237060547
2019-09-25,92.83507537841797,,18.10536003112793,,269.9591064453125,15.960000038146973
2019-09-26,92.99142456054688,,18.212114334106445,,269.3966979980469,16.06999969482422
2019-09-27,93.1066665649414,,18.19099235534668,,267.9455261230469,17.219999313354492
2019-09-30,93.13134002685547,,18.284725189208984,,269.1881408691406,16.239999771118164
2019-10-01,93.3004379272461,,18.276803970336914,,265.9861755371094,18.559999465942383
2019-10-02,93.3663558959961,,18.30320930480957,,261.28759765625,20.559999465942383
2019-10-03,93.72932434082031,,18.410140991210938,,263.42828369140625,19.1200008392334
2019-10-04,93.87776184082031,,18.478792190551758,,266.9930725097656,17.040000915527344
2019-10-07,93.62208557128906,,18.39364242553711,,265.8410339355469,17.860000610351562
2019-10-08,93.65506744384766,,18.386377334594727,,261.7140197753906,20.280000686645508
2019-10-09,93.60556030273438,,18.34479331970215,,264.19927978515625,18.639999389648438
2019-10-10,93.28389739990234,,18.173168182373047,,265.9861755371094,17.56999969482422
2019-10-11,92.97870635986328,,18.066232681274414,,268.7436218261719,15.579999923706055
2019-10-14,93.13545989990234,,18.14940643310547,,268.4443664550781,14.569999694824219
2019-10-15,92.8302993774414,,18.067554473876953,,271.10198974609375,13.539999961853027
2019-10-16,92.9952163696289,,18.03388786315918,,270.6665954589844,13.680000305175781
2019-10-17,92.9704818725586,,17.962594985961914,,271.46484375,13.789999961853027
2019-10-18,93.03650665283203,,17.90516471862793,,270.276611328125,14.25
2019-10-21,92.7807846069336,,17.855661392211914,,272.10882568359375,14.0
2019-10-22,92.9210205078125,,17.903844833374023,,271.2200012207031,14.460000038146973
2019-10-23,92.9952163696289,,17.928930282592773,,272.00909423828125,14.010000228881836
2019-10-24,93.01997375488281,,17.983060836791992,,272.45355224609375,13.710000038146973
2019-10-25,92.88799285888672,,17.96919822692871,,273.5692138671875,12.649999618530273
2019-10-28,92.6900634765625,,17.878761291503906,,275.1111755371094,13.109999656677246
2019-10-29,92.69829559326172,,17.878761291503906,,275.0296325683594,13.199999809265137
2019-10-30,92.96226501464844,,17.968538284301758,,275.8731384277344,12.329999923706055
2019-10-31,93.32515716552734,,18.07811164855957,,275.138427734375,13.220000267028809
2019-11-01,93.35076141357422,,18.04378890991211,,277.6872863769531,12.300000190734863
2019-11-04,93.11932373046875,,18.023988723754883,,278.8029479980469,12.829999923706055
2019-11-05,92.77214813232422,,17.971176147460938,,278.4945983886719,13.100000381469727
2019-11-06,92.91265106201172,,18.030588150024414,,278.5580139160156,12.619999885559082
2019-11-07,92.47455596923828,,17.9064884185791,,279.53765869140625,12.729999542236328
2019-11-08,92.42495727539062,,17.895267486572266,,280.2270202636719,12.069999694824219
2019-11-11,92.44149780273438,,17.8886661529541,,279.69195556640625,12.6899995803833
2019-11-12,92.54072570800781,,17.948074340820312,,280.2813720703125,12.680000305175781
2019-11-13,92.70601654052734,,17.975141525268555,,280.37213134765625,13.0
2019-11-14,92.97052001953125,,18.000883102416992,,280.7804260253906,13.050000190734863
2019-11-15,92.92095184326172,,17.994285583496094,,282.8121643066406,12.050000190734863
2019-11-18,93.09451293945312,,18.000883102416992,,283.0208740234375,12.460000038146973
2019-11-19,93.16065979003906,,18.03388786315918,,282.93927001953125,12.859999656677246
2019-11-20,93.38385772705078,,18.056991577148438,,281.8869934082031,12.779999732971191
2019-11-21,93.2515869140625,,18.02332305908203,,281.4334411621094,13.130000114440918
2019-11-22,93.30119323730469,,18.097257614135742,,282.0592956542969,12.34000015258789
2019-11-25,93.39215087890625,,18.215415954589844,,284.24530029296875,11.869999885559082
2019-11-26,93.5244140625,,18.25501823425293,,284.8893127441406,11.539999961853027
2019-11-27,93.40863037109375,,18.278125762939453,,286.1592102050781,11.75
2019-11-29,93.29291534423828,,18.209474563598633,,285.09796142578125,12.619999885559082
2019-12-02,93.190185546875,,17.951374053955078,,282.6761779785156,14.90999984741211
2019-12-03,93.6126708984375,,18.045108795166016,,280.7804260253906,15.960000038146973
2019-12-04,93.45528411865234,,18.0635929107666,,282.51275634765625,14.800000190734863
2019-12-05,93.34758758544922,,17.984384536743164,,283.0208740234375,14.520000457763672
2019-12-06,93.21501159667969,,18.083391189575195,,285.6059265136719,13.619999885559082
2019-12-09,93.26475524902344,,18.060291290283203,,284.70794677734375,15.859999656677246
2019-12-10,93.23159790039062,,17.977779388427734,,284.39044189453125,15.680000305175781
2019-12-11,93.48014068603516,,18.033226013183594,,285.1977233886719,14.989999771118164
2019-12-12,93.08250427246094,,18.033226013183594,,287.6558837890625,13.9399995803833
2019-12-13,93.45528411865234,,18.207490921020508,,287.8282165527344,12.630000114440918
2019-12-16,93.26475524902344,,18.222015380859375,,289.8055725097656,12.140000343322754
2019-12-17,93.2730484008789,,18.188350677490234,,289.8691711425781,12.289999961853027
2019-12-18,93.09078979492188,,18.1593017578125,,289.88726806640625,12.579999923706055
2019-12-19,93.19120025634766,,18.18901252746582,,291.0755310058594,12.5
2019-12-20,93.207763671875,,18.310466766357422,,292.35162353515625,12.510000228881836
2019-12-23,93.14139556884766,,18.29792594909668,,292.7983093261719,12.609999656677246
2019-12-24,93.25757598876953,,18.315092086791992,,292.807373046875,12.670000076293945
2019-12-26,93.340576171875,,18.398923873901367,,294.3659973144531,12.649999618530273
2019-12-27,93.46505737304688,,18.369434356689453,,294.29315185546875,13.430000305175781
2019-12-30,93.46505737304688,,18.202587127685547,,292.6706237792969,14.819999694824219
2019-12-31,93.24928283691406,,18.21409034729004,,293.3816223144531,13.779999732971191
2020-01-02,93.50651550292969,,18.45429801940918,,296.125244140625,12.470000267028809
2020-01-03,93.78038787841797,,18.41402244567871,,293.8829650878906,14.020000457763672
2020-01-06,93.7057113647461,,18.45070457458496,,295.00421142578125,13.850000381469727
2020-01-07,93.60611724853516,,18.421937942504883,,294.1745910644531,13.789999961853027
2020-01-08,93.49825286865234,,18.427690505981445,,295.74249267578125,13.449999809265137
2020-01-09,93.59781646728516,,18.495290756225586,,297.747802734375,12.539999961853027
2020-01-10,93.75553131103516,,18.49385643005371,,296.8909606933594,12.5600004196167
2020-01-13,93.69739532470703,,18.558584213256836,,298.932861328125,12.319999694824219
2020-01-14,93.78038787841797,,18.565052032470703,,298.4769592285156,12.390000343322754
2020-01-15,93.92146301269531,,18.595260620117188,,299.1515808105469,12.420000076293945
2020-01-16,93.92146301269531,,18.69666290283203,,301.63995361328125,12.319999694824219
2020-01-17,93.81355285644531,,18.773618698120117,,302.57879638671875,12.100000381469727
2020-01-21,94.0791244506836,,18.7175235748291,,301.9863586425781,12.850000381469727
2020-01-22,94.12886047363281,,18.746288299560547,,302.0227966308594,12.90999984741211
2020-01-23,94.25337219238281,,18.795915603637695,,302.36920166015625,12.979999542236328
2020-01-24,94.42767333984375,,18.700258255004883,,299.68023681640625,14.5600004196167
2020-01-27,94.71810150146484,,18.46077537536621,,294.87652587890625,18.229999542236328
2020-01-28,94.63513946533203,,18.541322708129883,,297.9665832519531,16.280000686645508
2020-01-29,94.85086822509766,,18.654232025146484,,297.72039794921875,16.389999389648438
2020-01-30,94.85920715332031,,18.6304988861084,,298.6866455078125,15.489999771118164
2020-01-31,95.14130401611328,,18.396766662597656,,293.26312255859375,18.84000015258789
2020-02-03,95.11054229736328,,18.487382888793945,,295.441650390625,17.969999313354492
2020-02-04,94.79454040527344,,18.555706024169922,,299.944580078125,16.049999237060547
2020-02-05,94.65316009521484,,18.594539642333984,,303.4083251953125,15.149999618530273
2020-02-06,94.71138000488281,,18.702417373657227,,304.42919921875,14.960000038146973
2020-02-07,94.98580932617188,,18.738378524780273,,302.8067626953125,15.470000267028809
2020-02-10,95.09391784667969,,18.91529655456543,,305.0672912597656,15.039999961853027
2020-02-11,94.97747802734375,,18.9224910736084,,305.5960388183594,15.180000305175781
2020-02-12,94.877685546875,,18.986495971679688,,307.5648498535156,13.739999771118164
2020-02-13,94.94419860839844,,18.95701026916504,,307.2366943359375,14.149999618530273
2020-02-14,95.04399871826172,,19.02604866027832,,307.72894287109375,13.680000305175781
2020-02-18,95.16875457763672,,19.112354278564453,,306.9359436035156,14.829999923706055
2020-02-19,95.14382934570312,,19.249000549316406,,308.4034729003906,14.380000114440918
2020-02-20,95.36002349853516,,19.283517837524414,,307.1364440917969,15.5600004196167
2020-02-21,95.55132293701172,,19.266979217529297,,303.9734802246094,17.079999923706055
