Ticker,ICLN,ICLN,ICLN,ICLN,ICLN,XOP,XOP,XOP,XOP,XOP,XLE,XLE,XLE,XLE,XLE,XLU,XLU,XLU,XLU,XLU,TAN,TAN,TAN,TAN,TAN,SPY,SPY,SPY,SPY,SPY
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-25,7.194550966430502,7.255082607269287,7.194550966430502,7.255082607269287,30400,136.88127918030267,139.00243987638035,136.78185372364746,137.90872192382812,2510275,25.124645842354383,25.326774412991778,25.117906766884076,25.249290466308594,18820600,17.869300324924424,17.969481373158075,17.850748593489982,17.950929641723633,38460000,17.098913998667012,17.214837802496767,17.050610878258247,17.18585777282715,88100,196.94774059731128,197.69696044921875,196.78411771999484,197.69696044921875,84437700
2017-01-26,7.272378243624321,7.272378243624321,7.194552421569824,7.194552421569824,34700,139.13507621093416,139.63222899708225,138.17392090071218,138.5384979248047,1966800,25.33013955009868,25.370563715080696,25.215598418840813,25.269500732421875,17303400,17.943512995060345,18.043694067463342,17.876725613458344,17.958354949951172,22976400,17.23415996682071,17.272800622626203,17.06027240925665,17.079593658447266,43200,197.55061571132043,197.81758704777135,197.21476295804246,197.49034118652344,59970700
2017-01-27,7.159963258953457,7.2464365778297175,7.159963258953457,7.194552421569824,26500,137.64360868502013,138.37276261766564,136.4173146881224,136.88131713867188,2254775,25.114533080170556,25.141481664229246,24.932616644205847,25.006731033325195,19901800,17.991750046987537,18.047405259068068,17.91754168214,17.95464515686035,14457600,17.08925500992824,17.09891563493446,16.693178597552347,16.954008102416992,57800,197.56783347843495,197.7142294779201,196.9994632637566,197.18031311035156,59711100
2017-01-30,7.203196819114986,7.203196819114986,7.082134389711168,7.116723537445068,68500,136.11902539345576,136.11902539345576,131.21383676991266,133.10299682617188,3356600,24.892194641385895,24.905670221076857,24.37676592667574,24.54857635498047,26572800,17.962063352347794,18.028850728823734,17.861882287633883,17.969484329223633,18639800,16.857406140089303,16.86706492286497,16.567592907270555,16.596574783325195,85400,196.4913442470013,196.5171780573932,194.97570376275382,195.95742797851562,79737300
2017-01-31,7.099430222986484,7.151314363113092,7.073488565258396,7.134019374847412,39600,133.30183194052208,133.40125740334864,131.28009657561006,132.83782958984375,2879450,24.562051025386115,24.59910565540947,24.299281086446133,24.55868148803711,28014800,17.984330037342296,18.26261035894966,17.965776883576275,18.24776840209961,31833000,16.538610072349986,16.71249577149603,16.45166630148918,16.702836990356445,60600,195.46649816098903,196.0004274027584,194.8981413698525,195.9401397705078,75880800
2017-02-01,7.220493611084081,7.289671923852627,7.185904454699809,7.229140281677246,25100,133.6664055121984,134.39554662669664,130.2858007856922,131.84352111816406,3474175,24.690056708849486,24.723744360179904,24.22516095200242,24.37675666809082,36848600,18.151293122531044,18.158714099330744,17.880433838671614,17.93238067626953,48759000,16.799438345739365,16.818759591793423,16.683514554565875,16.780118942260742,134800,195.9401682595318,196.8529977813524,195.43208588648642,196.01766967773438,79117700
2017-02-02,7.237788437760554,7.255083429867016,7.185905110782399,7.220494270324707,24800,131.94289842378208,133.56690586254064,130.28574075143516,132.7383270263672,2711900,24.4171895987505,24.558679312427294,24.22179757308043,24.514883041381836,25760200,17.988033996529357,18.12160873413086,17.880431967305206,18.12160873413086,31322200,16.74147977777926,16.809102309834053,16.683517870671697,16.73181915283203,44000,196.0176989136226,196.43106615293237,195.32877979535274,196.14688110351562,69657600
2017-02-03,7.281024402655282,7.306966063683452,7.229140255928406,7.289671897888184,78500,133.30183323625798,135.35670622771423,132.40696613277316,134.826416015625,3129475,24.612582118354414,24.855137412113613,24.467722849592892,24.727123260498047,23657200,18.17355570594717,18.21808015048869,18.10305855080588,18.14387321472168,22673200,16.789780464299263,16.905706116977576,16.751139808456983,16.876724243164062,103600,197.05112178644802,197.67976645215273,196.74110289892536,197.49891662597656,80563200
2017-02-06,7.306966383078523,7.306966383078523,7.194551414148629,7.2031989097595215,60600,135.0915261769577,135.7543919624004,132.30749999258893,132.77151489257812,2293450,24.727122860053445,24.811343304011256,24.447510369264567,24.51825523376465,21043400,18.214365851460418,18.225496605982972,18.088212110382017,18.10676383972168,14084000,16.905703684568135,16.91536430778266,16.74147677507217,16.81875991821289,213400,197.09417587961693,197.49031624796152,196.809990794992,197.14584350585938,57790100
2017-02-07,7.237787398507421,7.281024047894733,7.168609089355919,7.1772565841674805,45600,132.3406827522043,132.77154751507422,128.4960754237372,129.55665588378906,5132975,24.41044844724526,24.524989565381315,24.043248616304783,24.171262741088867,28315600,18.13645416876266,18.180978618043987,18.088218523053968,18.151294708251953,12218200,16.81876078978714,16.81876078978714,16.635212624350377,16.702836990356445,50400,197.53339345823807,197.77451782767443,196.9650232415841,197.15447998046875,57931200
2017-02-08,7.151315298315536,7.255082767468354,7.151315298315536,7.229140281677246,24600,128.59547564338365,130.74978639165508,126.47431513973332,129.85491943359375,4808450,24.171257806816342,24.282429365494313,23.8006885147594,24.228527069091797,32296800,18.195811064000317,18.362779430807784,18.162417390638822,18.32938575744629,31764000,16.5965744682578,16.799442069061417,16.5965744682578,16.770462036132812,61400,197.1544447735918,197.54196507382068,196.61190846909716,197.4127960205078,51566200
2017-02-09,7.220493744519702,7.298318729319627,7.220493744519702,7.263729572296143,16000,129.85497433438343,132.67213944876653,129.85497433438343,132.2412872314453,2952500,24.373390930002323,24.575519439685557,24.373390930002323,24.501407623291016,18523200,18.3108341360252,18.35535998114115,18.12902522238976,18.17354965209961,28992000,16.770460642769393,16.915366323100553,16.770460642769393,16.82842254638672,67900,197.41281856891618,198.88539850604153,197.41281856891618,198.58399963378906,65955200
2017-02-10,7.315614300088693,7.384792619619552,7.30696680397968,7.358850955963135,33500,134.2630021089658,134.7932924259394,133.16928386157204,133.7327117919922,2500100,24.69680304862999,24.824819772963355,24.612582601654495,24.686697006225586,20810800,18.125323164566243,18.31455456318529,18.121613383306197,18.28858184814453,18959200,16.915365826264985,17.19551655433326,16.876723329937974,17.18585777282715,232000,198.92844207107467,199.59154055725963,198.60119627316433,199.3676300048828,66015900
2017-02-13,7.436675601437777,7.453969766263936,7.393438952366647,7.428028106689453,54600,133.06986162920015,133.99786654579682,132.10870645522857,132.67213439941406,1653225,24.636162090066666,24.743964150049553,24.58899884946189,24.733858108520508,15969800,18.30342138775668,18.396181476487477,18.240343791408286,18.377628326416016,26085600,17.25348281430595,17.533633583218982,17.214840312345032,17.46601104736328,240300,199.8584786124461,200.7110337232728,199.8326448036595,200.4526824951172,55182100
2017-02-14,7.402086821539104,7.479911804199219,7.384791831167614,7.479911804199219,38000,133.2687093450301,134.03100088548476,131.54526265408626,133.7327117919922,1790700,24.804600099153628,24.824814750076417,24.504775574201666,24.814708709716797,21543400,18.351656844144888,18.359077821589263,18.14758491834808,18.244054794311523,37568600,17.475670659125242,17.649558222710695,17.388726877332516,17.56261444091797,706700,200.27183115065384,201.2621753275736,199.92737160929255,201.25355529785156,71109000
2017-02-15,7.4626158270672285,7.549088283923278,7.4626158270672285,7.523146629333496,74700,133.46749813315995,134.16350141342355,132.50634352149422,133.2023468017578,2826825,24.740594022685617,24.848396068898044,24.636158943083547,24.717012405395508,17853200,18.114186736786422,18.206946808734493,18.051110567256796,18.199525833129883,37850800,17.64955980054016,17.968353081420933,17.64955980054016,17.949031829833984,590300,201.0382595522616,202.49362538606246,200.98659193643488,202.30416870117188,86785800
2017-02-16,7.540443897247315,7.566385559687051,7.497207243400702,7.5404438972473145,51000,133.43438351935063,133.93153607690323,130.65035701190845,130.98179626464844,3569300,24.74059990860368,24.774287574146378,24.343079286709962,24.380136489868164,22750800,18.20323893258718,18.388759095887636,18.20323893258718,18.381338119506836,28002200,18.006990600059645,18.11325562267018,17.746161119450683,17.813783645629883,273800,202.33003687434092,202.51088670074023,201.38276642928537,202.13197326660156,84722400
2017-02-17,7.453970879843704,7.557738358314379,7.453970879843704,7.54909086227417,25200,130.61721294133565,131.31321637295838,129.65605812064857,130.3189239501953,3049725,24.255486443063326,24.326231303431133,24.1678964668063,24.245380401611328,23290000,18.429574784890455,18.44812793600411,18.288580461192293,18.392471313476562,19947000,17.678535662704757,17.929706346323716,17.398384951121457,17.900726318359375,139900,201.46889815625454,202.45062255859375,201.4516712326226,202.45062255859375,77204100
2017-02-21,7.540443401098329,7.670152529432938,7.5317959059638815,7.635563373565674,79700,131.9429168701172,132.6720577505731,131.1474755132154,131.9429168701172,2566500,24.474456420856782,24.541831733881576,24.37339088111615,24.41044807434082,23605000,18.366499094913767,18.626227648024198,18.30342290873051,18.585412979125977,22717000,18.180875117893546,18.393405127683483,17.958686328181642,18.316120147705078,1344200,202.8209064325544,203.82846453736573,202.81228640155743,203.65623474121094,88946100
2017-02-22,7.678799697372134,7.678799697372134,7.5750322341918945,7.5750322341918945,90500,130.81607052454362,130.98178381360364,127.96575643750248,128.1314697265625,3073200,24.295909662490853,24.322858245727705,24.023033731763785,24.039878845214844,23078800,18.58540434362315,18.700427319309732,18.511196017870713,18.66332244873047,32037200,18.364426871783365,18.38374812057773,17.98767173317177,18.084274291992188,382000,203.25147490734517,203.69926972156108,203.08785201202807,203.47537231445312,62115200
2017-02-23,7.626916677294829,7.670153332825263,7.54909086227417,7.54909086227417,128800,130.48463046279375,130.81606968189237,126.20917200288595,128.03204345703125,4581375,24.309386295586727,24.349810457300382,23.9893471175334,24.140945434570312,34780200,18.74495801826944,18.9230572104009,18.704143354683918,18.85626983642578,30007200,18.14223821770179,18.45137083116443,18.084274470745758,18.30646514892578,255300,203.9921337365492,204.00934752186734,202.85539317143284,203.61322021484375,74615900
2017-02-24,7.505854289756455,7.514500960271668,7.436675977611554,7.479911804199219,108400,127.10410062286326,127.5018279183904,124.98293895253516,125.51322937011719,4188925,23.96577212041191,24.0567316498026,23.79396167505504,23.915239334106445,27995200,18.91934794575096,19.141971588134766,18.91934794575096,19.141971588134766,37259400,18.190535740390846,18.354762637694282,18.13257384798238,18.316120147705078,129500,202.76921937918132,203.91455332700036,202.72615864919575,203.8715057373047,82381600
2017-02-27,7.488557815551758,7.488557815551758,7.436674504058857,7.488557815551758,49200,126.04347443858961,127.23663060964438,125.08233209467663,126.50747680664062,2206075,23.938816804100412,24.225168353404214,23.898392638234526,24.1207332611084,47372800,19.104867083089992,19.119707620478966,19.008395805325794,19.03436851501465,27965800,18.37408708837134,18.53831401432705,18.287143313302103,18.451370239257812,209100,203.78539254474492,204.36236955714747,203.535661325161,204.1901397705078,56515400
2017-02-28,7.505853673402205,7.514500343207385,7.42802787246234,7.445322036743164,23000,125.41376889859055,126.44121182753848,124.94976649297449,125.48005676269531,2662225,24.049987044968066,24.1611586352403,23.979242188486744,24.04661750793457,28036800,19.030656328355853,19.256991125947437,18.997262646491418,19.208755493164062,28820800,18.499672321923086,18.509332946525877,18.074614052279017,18.12291717529297,227700,203.8112526359961,204.05237699644127,203.25150247216814,203.63902282714844,96961900
2017-03-01,7.48855748165701,7.566383270096686,7.48855748165701,7.523146629333496,38600,126.90516841898507,129.12575417081086,126.73945514010614,128.8937530517578,3826525,24.2689625399339,24.639531965574694,24.252117423685,24.52836036682129,37995200,18.934187958538853,19.179074524528303,18.915636224756096,19.0380802154541,58243200,18.36442624978108,18.374086873851056,17.958689251720227,18.016651153564453,187200,205.29244133183443,206.95449108934181,205.27521440981133,206.4894561767578,149158200
2017-03-02,7.479911562450366,7.4885590573566265,7.445322407495828,7.46261739730835,398500,127.43548637948705,128.39664130763842,125.67888983832043,125.77832794189453,2503200,24.407082724831437,24.528360365244833,24.285805084418044,24.295913696289062,21540600,18.97128976398194,19.29409440873743,18.94531705781807,19.17536163330078,34745600,17.862086932004157,18.093936408934383,17.77514314783334,17.82344627380371,145800,206.29999552679604,206.30861555778915,205.13743454805757,205.18910217285156,70246000
2017-03-03,7.428027904329086,7.514500375445105,7.428027904329086,7.497206211090088,35400,126.14292276062568,126.83892636904977,124.88347862886972,125.48005676269531,2469800,24.336337596892964,24.42729711131051,24.19821741194568,24.252117156982422,22333000,19.175361795324438,19.186492550801194,18.956447973374704,19.115995407104492,35150000,17.80412322275216,17.852424501261613,17.56261314505357,17.63023567199707,187100,205.1029620528857,205.48187545397204,204.72404865179934,205.31825256347656,81974300
2017-03-06,7.505853375434285,7.505853375434285,7.436675071716309,7.436675071716309,47400,125.57941789078397,126.44114703948125,124.68455114857255,126.27542114257812,3283475,24.21169425032,24.339708400370313,24.11736519374168,24.306020736694336,16749400,19.08260676525765,19.119710236917296,19.01210960294164,19.078895568847656,15233600,17.649558446358434,17.668879696462938,17.456349630465045,17.591594696044922,154900,204.52601356749014,205.05992990327823,204.1040393774143,204.7068634033203,55391500
2017-03-07,7.453969955444336,7.479911615677213,7.436675790179255,7.453969955444336,14800,126.90518257444889,127.00460802424398,124.25373188729525,124.48573303222656,2532350,24.393611991250637,24.40034849625574,24.0600971639052,24.090417861938477,22923600,19.05662780541268,19.13825711479456,19.041785855451202,19.067758560180664,35903400,17.591591323389487,17.591591323389487,17.40804501031363,17.427366256713867,141600,204.40541680082913,204.75849638133062,203.8887143347153,204.09539794921875,65103700
2017-03-08,7.497206415335066,7.497206415335066,7.419380611941129,7.428028106689453,29200,123.49147507327456,124.48578052300523,118.98401350709366,119.14972686767578,6609975,23.99272386348709,24.134213612405343,23.45371346031921,23.46381950378418,51132400,18.904505636234905,18.923057370183184,18.756088933835546,18.793193817138672,36787800,17.48532948375781,17.51430951298772,17.340423809881415,17.369403839111328,91800,204.38818173543348,204.64653295819397,203.57868736958557,203.7164764404297,78168800
2017-03-09,7.4020865991862514,7.419380764367708,7.3329074644489065,7.367497444152832,48500,118.5531293170116,120.37600127231079,116.8959706952638,119.97828674316406,6824825,23.345912391951117,23.632261440093327,23.207789604729367,23.618785858154297,55541400,18.83772140115216,18.90450878682186,18.7375403226476,18.752382278442383,25685600,17.272800925858096,17.44668848647483,17.224499644609345,17.321104049682617,61900,203.83706442731702,204.30209931528373,203.01035617805067,203.974853515625,90683900
2017-03-10,7.332906757486134,7.402085885553944,7.332906757486134,7.384790897369385,83400,121.03886989902831,121.20458323620697,118.65255738568057,119.68000030517578,3622975,23.770377891252174,23.800698588362508,23.446971686564858,23.585094451904297,34958600,18.852557468007863,18.94531753963973,18.789479883286877,18.908212661743164,22983600,17.31144099921215,17.330762246034634,17.17619595660577,17.263139724731445,139100,204.93074530765566,204.97380604057082,203.74233740870923,204.6896209716797,81991700
2017-03-13,7.4193803779866965,7.462617025694451,7.402086213705872,7.445322036743164,318200,119.44797225993872,121.50284499400286,119.44797225993872,120.50855255126953,3240200,23.56151042823513,23.7030001464509,23.507608114512678,23.588459014892578,26157600,18.893374335718807,18.975003667347384,18.871112820115844,18.9638729095459,28116000,17.321104845457956,17.4370286628111,17.292122969831745,17.408048629760742,249600,204.62934583908455,204.8360294855501,204.30211315754522,204.79296875,57256800
2017-03-14,7.428027916846043,7.436675411373357,7.376143774352629,7.40208625793457,56800,118.45370694724524,119.31542389014693,116.00110655986506,118.91770935058594,5931200,23.40654327632194,23.40991024300988,23.116824788537087,23.322322845458984,52769600,18.941603212469378,18.99725981240916,18.88223683305647,18.945314407348633,23341000,17.350082984287976,17.3983861050581,17.176197277242483,17.205177307128906,194200,204.25041693502382,204.3020976979482,203.3978748809851,204.00929260253906,59880800
2017-03-15,7.39343963847954,7.540443764161107,7.367497976497666,7.505854606628418,28100,120.30971247418735,122.89488850131926,119.38170769902642,122.53031158447266,6414500,23.521083139204947,23.895022078688825,23.406544580546896,23.84111976623535,46410000,19.012105284893185,19.346040700206395,18.97500040625412,19.249570846557617,45238400,17.25348290842881,17.485332393731408,17.24382228288588,17.475671768188477,67000,204.57768905340063,206.1966781857777,204.34517158134187,205.7747039794922,96081800
2017-03-16,7.557736396789551,7.575031384381252,7.540442233868249,7.557736396789551,48700,123.06058895476447,123.06058895476447,121.10514149523785,121.2045669555664,4072975,23.89165355691432,23.89165355691432,23.605304577896728,23.672679901123047,32555000,19.212468211499893,19.212468211499893,19.000975332482028,19.0380802154541,37456800,17.591593974125523,17.775142157434257,17.591593974125523,17.717180252075195,170900,205.91247041032932,205.98997184571738,205.0427014191847,205.36993408203125,78344000
2017-03-17,7.583681085426174,7.6009752533809865,7.531796932220459,7.531796932220459,80700,122.08130834823349,122.44662442668817,120.68647896004305,121.0185775756836,3055950,23.770626866503736,23.821462770867885,23.6554012298584,23.6554012298584,28487800,19.104250799098946,19.261272784837175,19.081820105538572,19.15285301208496,30257000,17.75582133728116,17.75582133728116,17.35008430480957,17.35008430480957,188600,205.63196665468863,205.82224755344623,205.0092315673828,205.0092315673828,89002100
2017-03-20,7.514501277508666,7.549090435041355,7.47126544909573,7.505854606628418,40400,119.59053072467901,121.4171111169524,119.15880505809632,121.0185775756836,4695125,23.577449338425264,23.672341634855503,23.435110893779903,23.621505737304688,24437400,19.197716892767755,19.2351037610523,18.973401387713274,19.025741577148438,14296000,17.388724045749026,17.417705915819123,17.108571496131272,17.25347900390625,115500,205.0092953250212,205.29471676192333,204.39521757687982,204.784423828125,52537000
2017-03-21,7.505855091133866,7.51450176257226,7.3329084676360985,7.358850955963135,139200,121.5499210915452,121.61634333647201,117.96320854673212,118.52777862548828,3829250,23.73334431356877,23.750290474710905,23.367328952116512,23.4554443359375,33434400,19.036955586194892,19.365952873153372,19.0257402395796,19.294919967651367,50834200,17.321104156207248,17.321104156207248,16.905706501640527,16.915367126464844,335400,205.38982235241298,205.51090901439778,202.02532881856098,202.15505981445312,131809300
2017-03-22,7.306966490988718,7.3329081535339355,7.229140678682484,7.3329081535339355,24500,117.73078950544189,118.76030308887053,116.33594707768697,117.2658462524414,5222525,23.38426746221678,23.52999560924671,23.28937519635921,23.421546936035156,24839200,19.373429119963422,19.52671169483437,19.309873591287598,19.388383865356445,50505600,16.896043061353613,16.91536430778266,16.702836124789545,16.81875991821289,347200,202.1896540008086,202.9161739384226,201.56691885500925,202.63075256347656,97569200
2017-03-23,7.324261482465919,7.350203145011136,7.289672324182102,7.3329081535339355,20000,116.90049726215697,118.29532662962096,116.40233667734846,116.80085754394531,2850550,23.353771067768925,23.526609470402985,23.302935178797433,23.326658248901367,23600800,19.38464375144656,19.504278857855194,19.27622541675077,19.32856559753418,45130600,16.770461652620945,16.857405434570197,16.702839120566153,16.73181915283203,138200,202.63076264780625,203.54756354767736,202.04263120164606,202.41453552246094,100410300
2017-03-24,7.315613404891979,7.384791715957631,7.306965909841144,7.350202560424805,14600,117.1994431087997,117.83043581676338,116.43560583007874,116.93375396728516,3115000,23.36055188193292,23.41138777939628,23.19110061413582,23.235157012939453,20885000,19.339777717392796,19.470629573689433,19.291175517844746,19.399595260620117,24814200,16.702836990356445,16.80910016607199,16.664194495495835,16.702836990356445,93200,202.71724265249742,203.2880721879376,201.4890742619211,202.26748657226562,112504900
2017-03-27,7.255083165898284,7.3329081535339355,7.255083165898284,7.3329081535339355,34700,115.00754227796955,117.7972145298483,114.77507064604247,117.46510314941406,3578350,23.01487500754065,23.191103208087654,22.997928844617032,23.126710891723633,22982600,19.478109771335063,19.519234608688098,19.250056318477117,19.324827194213867,23642800,16.664194495495835,16.71249577149603,16.499967577489375,16.702836990356445,129100,200.59822377562864,202.31939645634566,200.321459915953,202.05992126464844,87454500
2017-03-28,7.315612070475695,7.410732024672824,7.315612070475695,7.39343786239624,29200,117.96322413100808,120.91894474262232,117.33223172396387,120.52042388916016,7357425,23.1605981971641,23.513057146826885,23.106375135627374,23.4554443359375,55845200,19.3210908353463,19.343522955639557,19.223886406905347,19.30987548828125,16955600,16.625554501186404,16.83808456973402,16.60623509342595,16.770462036132812,166600,201.75717813101937,203.95403957267877,201.64473582031033,203.53024291992188,93483900
2017-03-29,7.350201883295606,7.428027682242477,7.350201883295606,7.419380187988281,47300,120.4207920292271,124.10714500327238,120.18832046048102,123.74182891845703,5013425,23.452046646855386,23.818061884392577,23.387656944681094,23.777395248413086,37150400,19.302396356250004,19.321089075043087,19.175283871828814,19.257532119750977,13911000,16.76080121954024,16.847745002484764,16.731819344366787,16.751140594482422,56900,203.24486140080134,203.95407953685887,203.01997673531778,203.72055053710938,61950400
