date,views
2021-12-30,134.0
2021-12-31,148.0
2022-01-01,99.0
2022-01-02,102.0
2022-01-03,120.0
2022-01-04,122.0
2022-01-05,113.0
2022-01-06,218.0
2022-01-07,247.0
2022-01-08,167.0
2022-01-09,148.0
2022-01-10,173.0
2022-01-11,246.0
2022-01-12,144.0
2022-01-13,133.0
2022-01-14,182.0
2022-01-15,123.0
2022-01-16,130.0
2022-01-17,139.0
2022-01-18,121.0
2022-01-19,154.0
2022-01-20,207.0
2022-01-21,285.0
2022-01-22,233.0
2022-01-23,174.0
2022-01-24,355.0
2022-01-25,365.0
2022-01-26,326.0
2022-01-27,337.0
2022-01-28,428.0
2022-01-29,354.0
2022-01-30,287.0
2022-01-31,290.0
2022-02-01,268.0
2022-02-02,249.0
2022-02-03,207.0
2022-02-04,182.0
2022-02-05,145.0
2022-02-06,122.0
2022-02-07,141.0
2022-02-08,174.0
2022-02-09,172.0
2022-02-10,178.0
2022-02-11,146.0
2022-02-12,120.0
2022-02-13,114.0
2022-02-14,216.0
2022-02-15,146.0
2022-02-16,160.0
2022-02-17,168.0
2022-02-18,127.0
2022-02-19,88.0
2022-02-20,114.0
2022-02-21,141.0
2022-02-22,87.0
2022-02-23,114.0
2022-02-24,134.0
2022-02-25,91.0
2022-02-26,52.0
2022-02-27,74.0
2022-02-28,86.0
2022-03-01,85.0
2022-03-02,83.0
2022-03-03,169.0
2022-03-04,104.0
2022-03-05,85.0
2022-03-06,81.0
2022-03-07,145.0
2022-03-08,130.0
2022-03-09,125.0
2022-03-10,101.0
2022-03-11,81.0
2022-03-12,77.0
2022-03-13,82.0
2022-03-14,98.0
2022-03-15,97.0
2022-03-16,135.0
2022-03-17,94.0
2022-03-18,147.0
2022-03-19,114.0
2022-03-20,86.0
2022-03-21,139.0
2022-03-22,147.0
2022-03-23,284.0
2022-03-24,182.0
2022-03-25,142.0
2022-03-26,90.0
2022-03-27,86.0
2022-03-28,224.0
2022-03-29,419.0
2022-03-30,297.0
2022-03-31,212.0
2022-04-01,253.0
2022-04-02,195.0
2022-04-03,123.0
2022-04-04,168.0
2022-04-05,142.0
2022-04-06,141.0
2022-04-07,143.0
2022-04-08,130.0
2022-04-09,89.0
2022-04-10,86.0
2022-04-11,97.0
2022-04-12,103.0
2022-04-13,102.0
2022-04-14,104.0
2022-04-15,83.0
2022-04-16,71.0
2022-04-17,83.0
2022-04-18,107.0
2022-04-19,107.0
2022-04-20,91.0
2022-04-21,124.0
2022-04-22,94.0
2022-04-23,61.0
2022-04-24,83.0
2022-04-25,89.0
2022-04-26,124.0
2022-04-27,101.0
2022-04-28,118.0
2022-04-29,112.0
2022-04-30,88.0
2022-05-01,95.0
2022-05-02,109.0
2022-05-03,112.0
2022-05-04,84.0
2022-05-05,115.0
2022-05-06,84.0
2022-05-07,81.0
2022-05-08,74.0
2022-05-09,229.0
2022-05-10,223.0
2022-05-11,154.0
2022-05-12,241.0
2022-05-13,247.0
2022-05-14,130.0
2022-05-15,111.0
2022-05-16,153.0
2022-05-17,168.0
2022-05-18,127.0
2022-05-19,254.0
2022-05-20,159.0
2022-05-21,99.0
2022-05-22,80.0
2022-05-23,97.0
2022-05-24,103.0
2022-05-25,119.0
2022-05-26,122.0
2022-05-27,121.0
2022-05-28,82.0
2022-05-29,78.0
2022-05-30,106.0
2022-05-31,86.0
2022-06-01,158.0
2022-06-02,200.0
2022-06-03,127.0
2022-06-04,93.0
2022-06-05,121.0
2022-06-06,173.0
2022-06-07,134.0
2022-06-08,125.0
2022-06-09,147.0
2022-06-10,80.0
2022-06-11,56.0
2022-06-12,85.0
2022-06-13,118.0
2022-06-14,132.0
2022-06-15,100.0
2022-06-16,112.0
2022-06-17,101.0
2022-06-18,106.0
2022-06-19,115.0
2022-06-20,98.0
2022-06-21,183.0
2022-06-22,136.0
2022-06-23,169.0
2022-06-24,134.0
2022-06-25,88.0
2022-06-26,115.0
2022-06-27,181.0
2022-06-28,198.0
2022-06-29,138.0
2022-06-30,114.0
2022-07-01,81.0
2022-07-02,65.0
2022-07-03,70.0
2022-07-04,57.0
2022-07-05,81.0
2022-07-06,96.0
2022-07-07,130.0
2022-07-08,126.0
2022-07-09,86.0
2022-07-10,83.0
2022-07-11,80.0
2022-07-12,81.0
2022-07-13,65.0
2022-07-14,65.0
2022-07-15,75.0
2022-07-16,52.0
2022-07-17,55.0
2022-07-18,92.0
2022-07-19,72.0
2022-07-20,102.0
2022-07-21,97.0
2022-07-22,81.0
2022-07-23,51.0
2022-07-24,56.0
2022-07-25,88.0
2022-07-26,73.0
2022-07-27,76.0
2022-07-28,76.0
2022-07-29,71.0
2022-07-30,55.0
2022-07-31,47.0
2022-08-01,85.0
2022-08-02,90.0
2022-08-03,256.0
2022-08-04,355.0
2022-08-05,223.0
2022-08-06,169.0
2022-08-07,155.0
2022-08-08,639.0
2022-08-09,973.0
2022-08-10,312.0
2022-08-11,259.0
2022-08-12,437.0
2022-08-13,316.0
2022-08-14,238.0
2022-08-15,436.0
2022-08-16,749.0
2022-08-17,1377.0
2022-08-18,1808.0
2022-08-19,3586.0
2022-08-20,1689.0
2022-08-21,848.0
2022-08-22,1688.0
2022-08-23,1215.0
2022-08-24,646.0
2022-08-25,397.0
2022-08-26,295.0
2022-08-27,259.0
2022-08-28,334.0
2022-08-29,411.0
2022-08-30,408.0
2022-08-31,568.0
2022-09-01,415.0
2022-09-02,296.0
2022-09-03,175.0
2022-09-04,1009.0
2022-09-05,1074.0
2022-09-06,633.0
2022-09-07,390.0
2022-09-08,343.0
2022-09-09,219.0
2022-09-10,220.0
2022-09-11,120.0
2022-09-12,165.0
2022-09-13,170.0
2022-09-14,144.0
2022-09-15,161.0
2022-09-16,162.0
2022-09-17,124.0
2022-09-18,105.0
2022-09-19,163.0
2022-09-20,146.0
2022-09-21,115.0
2022-09-22,119.0
2022-09-23,94.0
2022-09-24,74.0
2022-09-25,78.0
2022-09-26,128.0
2022-09-27,104.0
2022-09-28,89.0
2022-09-29,123.0
2022-09-30,94.0
2022-10-01,97.0
2022-10-02,134.0
2022-10-03,138.0
2022-10-04,136.0
2022-10-05,126.0
2022-10-06,94.0
2022-10-07,78.0
2022-10-08,50.0
2022-10-09,58.0
2022-10-10,201.0
2022-10-11,123.0
2022-10-12,85.0
2022-10-13,211.0
2022-10-14,69.0
2022-10-15,69.0
2022-10-16,63.0
2022-10-17,101.0
2022-10-18,142.0
2022-10-19,141.0
2022-10-20,114.0
2022-10-21,108.0
2022-10-22,92.0
2022-10-23,94.0
2022-10-24,99.0
2022-10-25,110.0
2022-10-26,101.0
2022-10-27,134.0
2022-10-28,103.0
2022-10-29,78.0
2022-10-30,79.0
2022-10-31,116.0
2022-11-01,126.0
2022-11-02,108.0
2022-11-03,91.0
2022-11-04,82.0
2022-11-05,58.0
2022-11-06,85.0
2022-11-07,80.0
2022-11-08,97.0
2022-11-09,97.0
2022-11-10,93.0
2022-11-11,99.0
2022-11-12,81.0
2022-11-13,92.0
2022-11-14,104.0
2022-11-15,90.0
2022-11-16,99.0
2022-11-17,138.0
2022-11-18,95.0
2022-11-19,102.0
2022-11-20,82.0
2022-11-21,123.0
2022-11-22,132.0
2022-11-23,107.0
2022-11-24,75.0
2022-11-25,79.0
2022-11-26,182.0
2022-11-27,81.0
2022-11-28,102.0
2022-11-29,110.0
2022-11-30,96.0
2022-12-01,127.0
2022-12-02,70.0
2022-12-03,62.0
2022-12-04,59.0
2022-12-05,103.0
2022-12-06,79.0
2022-12-07,102.0
2022-12-08,128.0
2022-12-09,62.0
2022-12-10,59.0
2022-12-11,62.0
2022-12-12,246.0
2022-12-13,84.0
2022-12-14,100.0
2022-12-15,105.0
2022-12-16,114.0
2022-12-17,90.0
2022-12-18,109.0
2022-12-19,104.0
2022-12-20,98.0
2022-12-21,92.0
2022-12-22,142.0
2022-12-23,114.0
2022-12-24,72.0
2022-12-25,66.0
2022-12-26,64.0
2022-12-27,89.0
2022-12-28,124.0
2022-12-29,101.0
2022-12-30,100.0
2022-12-31,69.0
2023-01-01,69.0
2023-01-02,348.0
2023-01-03,278.0
2023-01-04,181.0
2023-01-05,157.0
2023-01-06,216.0
2023-01-07,86.0
2023-01-08,78.0
2023-01-09,152.0
2023-01-10,166.0
2023-01-11,308.0
2023-01-12,355.0
2023-01-13,298.0
2023-01-14,219.0
2023-01-15,139.0
2023-01-16,190.0
2023-01-17,256.0
2023-01-18,185.0
2023-01-19,145.0
2023-01-20,125.0
2023-01-21,129.0
2023-01-22,91.0
2023-01-23,116.0
2023-01-24,123.0
2023-01-25,115.0
2023-01-26,117.0
2023-01-27,171.0
2023-01-28,140.0
2023-01-29,115.0
2023-01-30,129.0
2023-01-31,162.0
2023-02-01,175.0
2023-02-02,129.0
2023-02-03,170.0
2023-02-04,137.0
2023-02-05,168.0
2023-02-06,296.0
2023-02-07,310.0
2023-02-08,270.0
2023-02-09,203.0
2023-02-10,148.0
2023-02-11,104.0
2023-02-12,83.0
2023-02-13,92.0
2023-02-14,106.0
2023-02-15,93.0
2023-02-16,143.0
2023-02-17,161.0
2023-02-18,105.0
2023-02-19,107.0
2023-02-20,103.0
2023-02-21,159.0
2023-02-22,112.0
2023-02-23,99.0
2023-02-24,109.0
2023-02-25,58.0
2023-02-26,64.0
2023-02-27,73.0
2023-02-28,118.0
2023-03-01,110.0
2023-03-02,86.0
2023-03-03,85.0
2023-03-04,42.0
2023-03-05,49.0
2023-03-06,84.0
2023-03-07,73.0
2023-03-08,63.0
2023-03-09,78.0
2023-03-10,79.0
2023-03-11,65.0
2023-03-12,27.0
2023-03-13,72.0
2023-03-14,101.0
2023-03-15,81.0
2023-03-16,80.0
2023-03-17,64.0
2023-03-18,63.0
2023-03-19,61.0
2023-03-20,69.0
2023-03-21,102.0
2023-03-22,191.0
2023-03-23,132.0
2023-03-24,52.0
2023-03-25,76.0
2023-03-26,61.0
2023-03-27,68.0
2023-03-28,78.0
2023-03-29,49.0
2023-03-30,53.0
2023-03-31,63.0
2023-04-01,58.0
2023-04-02,82.0
2023-04-03,86.0
2023-04-04,82.0
2023-04-05,91.0
2023-04-06,75.0
2023-04-07,56.0
2023-04-08,43.0
2023-04-09,57.0
2023-04-10,47.0
2023-04-11,65.0
2023-04-12,64.0
2023-04-13,64.0
2023-04-14,59.0
2023-04-15,44.0
2023-04-16,48.0
2023-04-17,47.0
2023-04-18,74.0
2023-04-19,101.0
2023-04-20,81.0
2023-04-21,59.0
2023-04-22,49.0
2023-04-23,100.0
2023-04-24,198.0
2023-04-25,256.0
2023-04-26,134.0
2023-04-27,92.0
2023-04-28,119.0
2023-04-29,66.0
2023-04-30,62.0
2023-05-01,95.0
2023-05-02,83.0
2023-05-03,65.0
2023-05-04,97.0
2023-05-05,82.0
2023-05-06,59.0
2023-05-07,60.0
2023-05-08,79.0
2023-05-09,63.0
2023-05-10,59.0
2023-05-11,62.0
2023-05-12,58.0
2023-05-13,65.0
2023-05-14,63.0
2023-05-15,68.0
2023-05-16,71.0
2023-05-17,66.0
2023-05-18,69.0
2023-05-19,81.0
2023-05-20,38.0
2023-05-21,52.0
2023-05-22,69.0
2023-05-23,56.0
2023-05-24,102.0
2023-05-25,124.0
2023-05-26,74.0
2023-05-27,40.0
2023-05-28,50.0
2023-05-29,53.0
2023-05-30,75.0
2023-05-31,129.0
2023-06-01,122.0
2023-06-02,63.0
2023-06-03,69.0
2023-06-04,70.0
2023-06-05,49.0
2023-06-06,87.0
2023-06-07,94.0
2023-06-08,115.0
2023-06-09,68.0
2023-06-10,56.0
2023-06-11,37.0
2023-06-12,58.0
2023-06-13,72.0
2023-06-14,76.0
2023-06-15,77.0
2023-06-16,74.0
2023-06-17,44.0
2023-06-18,48.0
2023-06-19,48.0
2023-06-20,45.0
2023-06-21,68.0
2023-06-22,137.0
2023-06-23,158.0
2023-06-24,98.0
2023-06-25,83.0
2023-06-26,64.0
2023-06-27,85.0
2023-06-28,91.0
2023-06-29,65.0
2023-06-30,53.0
2023-07-01,48.0
2023-07-02,50.0
2023-07-03,40.0
2023-07-04,47.0
2023-07-05,94.0
2023-07-06,64.0
2023-07-07,58.0
2023-07-08,57.0
2023-07-09,43.0
2023-07-10,74.0
2023-07-11,105.0
2023-07-12,107.0
2023-07-13,81.0
2023-07-14,59.0
2023-07-15,66.0
2023-07-16,71.0
2023-07-17,107.0
2023-07-18,88.0
2023-07-19,97.0
2023-07-20,82.0
2023-07-21,106.0
2023-07-22,69.0
2023-07-23,65.0
2023-07-24,117.0
2023-07-25,125.0
2023-07-26,108.0
2023-07-27,107.0
2023-07-28,147.0
2023-07-29,115.0
2023-07-30,113.0
2023-07-31,200.0
2023-08-01,277.0
2023-08-02,223.0
2023-08-03,153.0
2023-08-04,199.0
2023-08-05,152.0
2023-08-06,101.0
2023-08-07,218.0
2023-08-08,171.0
2023-08-09,109.0
2023-08-10,136.0
2023-08-11,130.0
2023-08-12,120.0
2023-08-13,86.0
2023-08-14,103.0
2023-08-15,95.0
2023-08-16,92.0
2023-08-17,115.0
2023-08-18,134.0
2023-08-19,91.0
2023-08-20,78.0
2023-08-21,92.0
2023-08-22,104.0
2023-08-23,136.0
2023-08-24,96.0
2023-08-25,73.0
2023-08-26,62.0
2023-08-27,58.0
2023-08-28,90.0
2023-08-29,113.0
2023-08-30,113.0
2023-08-31,138.0
2023-09-01,83.0
2023-09-02,59.0
2023-09-03,79.0
2023-09-04,74.0
2023-09-05,81.0
2023-09-06,72.0
2023-09-07,96.0
2023-09-08,143.0
2023-09-09,101.0
2023-09-10,83.0
2023-09-11,104.0
2023-09-12,116.0
2023-09-13,113.0
2023-09-14,132.0
2023-09-15,173.0
2023-09-16,156.0
2023-09-17,138.0
2023-09-18,117.0
2023-09-19,132.0
2023-09-20,117.0
2023-09-21,112.0
2023-09-22,120.0
2023-09-23,139.0
2023-09-24,143.0
2023-09-25,121.0
2023-09-26,146.0
2023-09-27,132.0
2023-09-28,136.0
2023-09-29,105.0
2023-09-30,104.0
2023-10-01,244.0
2023-10-02,220.0
2023-10-03,142.0
2023-10-04,127.0
2023-10-05,115.0
2023-10-06,111.0
2023-10-07,211.0
2023-10-08,148.0
2023-10-09,91.0
2023-10-10,91.0
2023-10-11,90.0
2023-10-12,138.0
2023-10-13,110.0
2023-10-14,97.0
2023-10-15,64.0
2023-10-16,104.0
2023-10-17,92.0
2023-10-18,105.0
2023-10-19,66.0
2023-10-20,66.0
2023-10-21,42.0
2023-10-22,48.0
2023-10-23,64.0
2023-10-24,100.0
2023-10-25,71.0
2023-10-26,64.0
2023-10-27,67.0
2023-10-28,75.0
2023-10-29,52.0
2023-10-30,63.0
2023-10-31,65.0
2023-11-01,50.0
2023-11-02,59.0
2023-11-03,77.0
2023-11-04,41.0
2023-11-05,65.0
2023-11-06,77.0
2023-11-07,90.0
2023-11-08,135.0
2023-11-09,136.0
2023-11-10,109.0
2023-11-11,125.0
2023-11-12,140.0
2023-11-13,106.0
2023-11-14,106.0
2023-11-15,90.0
2023-11-16,82.0
2023-11-17,91.0
2023-11-18,92.0
2023-11-19,83.0
2023-11-20,74.0
2023-11-21,99.0
2023-11-22,72.0
2023-11-23,53.0
2023-11-24,73.0
2023-11-25,83.0
2023-11-26,70.0
2023-11-27,106.0
2023-11-28,78.0
2023-11-29,111.0
2023-11-30,121.0
2023-12-01,79.0
2023-12-02,93.0
2023-12-03,117.0
2023-12-04,105.0
2023-12-05,95.0
2023-12-06,117.0
2023-12-07,91.0
2023-12-08,83.0
2023-12-09,68.0
2023-12-10,94.0
2023-12-11,71.0
2023-12-12,110.0
2023-12-13,75.0
2023-12-14,85.0
2023-12-15,102.0
2023-12-16,77.0
2023-12-17,62.0
2023-12-18,73.0
2023-12-19,99.0
2023-12-20,76.0
2023-12-21,73.0
2023-12-22,59.0
2023-12-23,53.0
2023-12-24,42.0
2023-12-25,54.0
2023-12-26,92.0
2023-12-27,67.0
2023-12-28,85.0
2023-12-29,68.0
2023-12-30,83.0
2023-12-31,66.0
2024-01-01,84.0
2024-01-02,83.0
2024-01-03,79.0
2024-01-04,74.0
2024-01-05,66.0
2024-01-06,108.0
2024-01-07,70.0
2024-01-08,84.0
2024-01-09,91.0
2024-01-10,73.0
2024-01-11,117.0
2024-01-12,90.0
2024-01-13,63.0
2024-01-14,80.0
2024-01-15,91.0
2024-01-16,129.0
2024-01-17,96.0
2024-01-18,116.0
2024-01-19,110.0
2024-01-20,90.0
2024-01-21,137.0
2024-01-22,186.0
2024-01-23,209.0
2024-01-24,226.0
2024-01-25,200.0
2024-01-26,164.0
2024-01-27,162.0
2024-01-28,193.0
2024-01-29,146.0
2024-01-30,159.0
2024-01-31,125.0
2024-02-01,119.0
2024-02-02,103.0
2024-02-03,109.0
2024-02-04,123.0
2024-02-05,127.0
2024-02-06,106.0
2024-02-07,121.0
2024-02-08,123.0
2024-02-09,111.0
2024-02-10,100.0
2024-02-11,82.0
2024-02-12,100.0
2024-02-13,85.0
2024-02-14,89.0
2024-02-15,92.0
