ticker,event_date,label_source,label_status
DWAC,2022-07-12,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
DWACW,2021-10-22,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
DWACW,2021-10-28,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
DY,2022-11-22,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
EAST,2023-06-14,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
EBON,2023-01-13,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
EBON,2023-01-17,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
EBON,2023-07-11,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
EDBL,2023-01-30,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
EDBL,2023-01-31,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
EDBL,2023-02-01,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
EDRY,2021-06-04,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
EDRY,2021-06-07,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
EDRY,2021-06-08,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
EDTX,2023-06-15,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
EDTX,2023-06-20,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
EDTX,2023-07-07,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
EEIQ,2021-09-16,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
EEIQ,2021-09-27,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
EFTR,2021-09-07,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
EFTR,2021-09-08,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
EFTR,2021-09-09,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
EFTR,2021-09-15,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
EFTR,2021-09-16,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
EFTR,2021-09-29,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
EFTR,2021-10-04,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
EFTR,2021-10-13,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
EFTR,2021-10-14,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
EFTR,2021-10-15,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
EH,2021-05-27,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
EH,2021-06-07,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
EHTH,2022-03-01,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
ELOX,2023-04-05,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
ELOX,2023-04-06,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
ELOX,2023-04-10,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
ELOX,2023-04-11,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
ELOX,2023-04-12,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
ELOX,2023-05-16,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
ELOX,2023-05-17,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
ENVB,2023-05-18,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
EVBG,2021-12-10,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
EVLO,2023-07-18,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
EVLO,2023-07-19,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
EVLO,2023-07-20,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
EVTL,2022-04-13,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
FBYD,2023-10-18,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
FCUV,2021-09-01,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
FCUV,2021-09-03,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
FCUV,2021-09-07,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
FCUV,2021-09-08,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
FCUV,2021-10-12,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
FCUV,2021-10-13,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
FCUV,2021-10-14,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
FCUV,2021-11-11,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
FEMY,2021-07-13,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
FEMY,2021-07-20,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
FEMY,2021-07-21,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
FFIE,2022-07-05,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
FLGC,2021-08-05,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
FLGC,2021-08-06,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
FLGC,2021-08-09,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
FLGC,2021-08-10,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
FLGC,2021-08-24,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
FRGE,2022-03-22,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
FRGE,2022-03-25,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
FRGE,2022-03-28,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
FRGE,2022-03-30,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
FRGE,2022-03-31,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
FRGE,2022-04-18,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
FRGE,2022-04-22,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
FRGE,2022-04-27,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
FRGE,2022-04-29,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
FRGE,2022-05-02,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
FRGE,2022-05-03,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
FRGE,2022-05-04,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
FRGE,2022-06-01,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
FRLN,2021-07-19,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
FRLN,2023-05-22,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
FRLN,2023-07-12,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
FRLN,2023-07-13,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
FULC,2021-08-10,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
FUTU,2021-07-27,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
FWBI,2023-02-02,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
FWP,2021-07-19,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
FWP,2021-07-21,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
FWP,2021-07-22,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
FWP,2021-07-23,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
FWP,2021-07-26,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
FZT,2023-09-26,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GAMB,2021-08-30,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GBR,2021-06-01,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GCT,2022-11-28,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GCT,2023-09-11,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GDC,2023-05-01,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GDHG,2023-11-14,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GDYN,2022-02-24,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GFAI,2023-02-14,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GFAI,2023-03-31,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GFAI,2023-04-03,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GFAI,2023-04-04,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GFAI,2023-04-05,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GFAI,2023-04-06,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GFAI,2023-04-10,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GFAI,2023-04-11,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GFAI,2023-04-12,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GFAI,2023-04-13,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GFAI,2023-04-14,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GFAI,2023-04-17,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GFAI,2023-04-20,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GFAI,2023-05-04,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GFAI,2023-05-08,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GLBE,2022-05-17,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GLSI,2021-09-07,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GLSI,2022-07-12,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GLTA,2023-07-07,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GME,2021-07-20,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GME,2021-10-11,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GMVD,2023-01-30,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GNS,2022-04-22,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GNS,2022-04-29,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GOCO,2022-11-28,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GREE,2021-09-21,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GREE,2021-09-22,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GREE,2021-09-30,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GREE,2021-10-01,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GREE,2021-10-04,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GREE,2021-10-05,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GREE,2021-10-11,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GREE,2021-10-13,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GREE,2021-10-18,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GREE,2021-10-26,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GREE,2021-10-27,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GREE,2021-10-29,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GREE,2021-11-01,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GREE,2021-11-05,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GREE,2021-11-30,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GREE,2023-07-10,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GRND,2022-11-18,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GROV,2022-07-07,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GROV,2022-07-08,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GRRR,2022-12-28,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GRRR,2023-01-19,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GSUN,2022-06-23,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GWH,2021-10-12,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GWH,2021-10-14,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GWH,2021-10-15,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GXGX,2021-07-16,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GYRE,2023-11-24,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
GYRE,2023-11-28,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
HCDI,2023-05-04,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
HCDI,2023-05-10,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
HEPA,2023-05-23,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
HEPA,2023-05-24,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
HEPA,2023-05-25,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
HGTY,2021-12-03,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
HHGC,2023-07-25,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
HIBB,2022-11-29,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
HKD,2023-04-11,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
HKIT,2023-08-22,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
HKIT,2023-08-25,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
HLBZ,2021-09-09,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
HLBZ,2021-09-10,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
HLBZ,2021-09-16,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
HLBZ,2021-09-22,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
HLBZ,2021-09-27,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
HLBZ,2021-09-28,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
HLBZ,2021-10-18,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
HLBZ,2021-10-19,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
HOOD,2021-08-06,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
HOTH,2023-01-04,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
HRMY,2023-03-28,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
HTGM,2022-12-27,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
HUDI,2021-10-21,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
HUDI,2021-10-25,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
HUDI,2021-10-26,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
HUDI,2021-10-27,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
HUDI,2021-11-10,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
HUDI,2022-05-10,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
HUDI,2022-11-11,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
HUDI,2023-05-01,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
HX,2021-10-21,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
ICCT,2023-08-30,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
ICCT,2023-08-31,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
ICCT,2023-09-06,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
ICVX,2021-07-30,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
ICVX,2021-08-02,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
ICVX,2021-08-04,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
ICVX,2022-12-16,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
IEP,2023-05-25,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
IHT,2021-06-08,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
IKNA,2021-07-20,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
IKNX,2021-06-28,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
IKNX,2021-08-27,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
IMPL,2021-08-19,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
IMPL,2021-09-03,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
IMTE,2022-01-14,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
IMTE,2022-01-20,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
IMTE,2022-01-28,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
IMTE,2022-03-31,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
IMTE,2022-04-01,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
IMTE,2022-04-04,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
INDO,2022-02-02,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
INDO,2022-03-04,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
INDO,2022-03-08,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
INDO,2022-03-09,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
INDO,2022-03-11,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
INDO,2022-03-14,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
INDO,2022-03-17,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
INDO,2022-05-16,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
INGN,2021-08-05,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
IPW,2021-06-30,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
IRNT,2021-09-07,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
IRNT,2021-09-08,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
IRNT,2021-09-10,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
IRNT,2021-09-21,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
ISIG,2021-12-09,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
ISIG,2021-12-13,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
ISIG,2021-12-14,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
ISIG,2021-12-17,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
ISIG,2021-12-29,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
ISIG,2021-12-31,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
ISIG,2022-01-03,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
ISIG,2022-01-04,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
ISIG,2022-01-06,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
ISIG,2022-01-07,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
ISIG,2022-01-10,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
ISIG,2022-01-18,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
ISIG,2022-03-15,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
ISIG,2022-03-30,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
ISIG,2022-04-04,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
ISPC,2021-11-23,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
ISPC,2021-11-24,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
ISPC,2021-11-29,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
ISPC,2021-11-30,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
ISPC,2021-12-03,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
ISPC,2021-12-06,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
ISPO,2022-02-18,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
ISPO,2022-02-22,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
ISPO,2022-02-25,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
ISPR,2023-11-15,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
ISUN,2021-06-08,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
JCS,2021-09-14,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
JCSE,2022-04-27,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
JCSE,2022-05-10,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
JGGC,2023-10-25,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
JGGC,2023-11-07,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
JGGC,2023-11-10,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
JMAC,2023-03-22,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
JSPR,2021-09-29,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
JSPR,2021-10-04,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
JSPR,2021-10-05,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
JSPR,2021-10-06,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
JSPR,2021-10-08,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
JSPR,2021-10-14,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
JWAC,2023-05-03,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
JYNT,2021-10-07,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
KAL,2023-02-06,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
KALA,2023-01-12,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
KALA,2023-01-20,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
KALA,2023-01-26,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
KALA,2023-01-27,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
KALA,2023-02-10,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
KALA,2023-04-11,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
KAVL,2021-09-07,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
KBSF,2021-07-07,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
KOSS,2021-06-03,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
KOSS,2021-08-13,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
KOSS,2021-08-24,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
KOSS,2022-01-03,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
KOSS,2022-01-26,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
KPRX,2023-02-09,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
KRRO,2023-11-09,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
KRRO,2023-11-10,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
KRRO,2023-11-13,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
KSPN,2022-07-12,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
KTRA,2022-12-09,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
LDWY,2023-08-25,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
LDWY,2023-08-28,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
LEDS,2021-06-01,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
LEDS,2021-06-03,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
LEDS,2021-06-07,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
LEDS,2021-06-23,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
LEDS,2021-06-24,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
LEDS,2021-07-14,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
LEJU,2023-06-12,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
LFLY,2023-09-15,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
LFLY,2023-09-18,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
LGVN,2021-11-19,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
LGVN,2021-11-23,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
LGVN,2021-11-26,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
LGVN,2021-11-29,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
LGVN,2021-12-06,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
LGVN,2022-04-20,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
LIFW,2023-11-06,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
LIPO,2023-01-11,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
LIVE,2021-08-04,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
LIXT,2023-07-17,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
LMDX,2021-09-30,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
LTRY,2021-11-08,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
LUNR,2023-02-17,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
LUNR,2023-02-22,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
LUNR,2023-03-16,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
LUNR,2023-06-12,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
LWAY,2023-11-14,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
LYT,2022-07-06,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
LZM,2023-07-06,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MARPS,2022-03-04,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MARPS,2022-03-07,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MARPS,2022-03-08,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MARPS,2022-03-09,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MARPS,2022-03-10,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MARPS,2022-03-17,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MARPS,2022-05-16,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MASI,2022-02-16,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MCAF,2023-11-21,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MDIA,2021-07-13,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MDIA,2021-07-14,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MDIA,2021-07-19,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MDIA,2021-07-29,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MDIA,2021-08-10,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MGOL,2023-06-12,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MGRM,2023-05-19,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MGRM,2023-05-23,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MINM,2023-05-02,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MINM,2023-05-05,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
MINM,2023-05-11,SEC complaint Attachment A,alleged manipulative trading date; retrospective weak label
