date,views
2020-01-01,947.0
2020-01-02,1575.0
2020-01-03,1616.0
2020-01-04,1470.0
2020-01-05,1473.0
2020-01-06,1518.0
2020-01-07,1517.0
2020-01-08,720.0
2020-01-09,730.0
2020-01-10,980.0
2020-01-11,1210.0
2020-01-12,1674.0
2020-01-13,1950.0
2020-01-14,1323.0
2020-01-15,1594.0
2020-01-16,1656.0
2020-01-17,1391.0
2020-01-18,931.0
2020-01-19,1248.0
2020-01-20,1352.0
2020-01-21,1347.0
2020-01-22,1572.0
2020-01-23,1383.0
2020-01-24,1274.0
2020-01-25,1125.0
2020-01-26,862.0
2020-01-27,1394.0
2020-01-28,1296.0
2020-01-29,1283.0
2020-01-30,1265.0
2020-01-31,1378.0
2020-02-01,1238.0
2020-02-02,1101.0
2020-02-03,1150.0
2020-02-04,1313.0
2020-02-05,1989.0
2020-02-06,1458.0
2020-02-07,1596.0
2020-02-08,1162.0
2020-02-09,1296.0
2020-02-10,1485.0
2020-02-11,1724.0
2020-02-12,1685.0
2020-02-13,1932.0
2020-02-14,1548.0
2020-02-15,1659.0
2020-02-16,1777.0
2020-02-17,1770.0
2020-02-18,2017.0
2020-02-19,1345.0
2020-02-20,1333.0
2020-02-21,1180.0
2020-02-22,1002.0
2020-02-23,1153.0
2020-02-24,1161.0
2020-02-25,1241.0
2020-02-26,1687.0
2020-02-27,2096.0
2020-02-28,2461.0
2020-02-29,1801.0
2020-03-01,1618.0
2020-03-02,1249.0
2020-03-03,1191.0
2020-03-04,1398.0
2020-03-05,2091.0
2020-03-06,2161.0
2020-03-07,1588.0
2020-03-08,1864.0
2020-03-09,2624.0
2020-03-10,1819.0
2020-03-11,1567.0
2020-03-12,2693.0
2020-03-13,2196.0
2020-03-14,1537.0
2020-03-15,1938.0
2020-03-16,2535.0
2020-03-17,2887.0
2020-03-18,2893.0
2020-03-19,1968.0
2020-03-20,1822.0
2020-03-21,1725.0
2020-03-22,1907.0
2020-03-23,1896.0
2020-03-24,2715.0
2020-03-25,2593.0
2020-03-26,2693.0
2020-03-27,2694.0
2020-03-28,2772.0
2020-03-29,3147.0
2020-03-30,2513.0
2020-03-31,2133.0
2020-04-01,2379.0
2020-04-02,2543.0
2020-04-03,1593.0
2020-04-04,1795.0
2020-04-05,1878.0
2020-04-06,2188.0
2020-04-07,1855.0
2020-04-08,2257.0
2020-04-09,1807.0
2020-04-10,2085.0
2020-04-11,1263.0
2020-04-12,1137.0
2020-04-13,1292.0
2020-04-14,1733.0
2020-04-15,1668.0
2020-04-16,2138.0
2020-04-17,2142.0
2020-04-18,1833.0
2020-04-19,1689.0
2020-04-20,1750.0
2020-04-21,1540.0
2020-04-22,1224.0
2020-04-23,1194.0
2020-04-24,1381.0
2020-04-25,1915.0
2020-04-26,1817.0
2020-04-27,2300.0
2020-04-28,2016.0
2020-04-29,1307.0
2020-04-30,1592.0
2020-05-01,1633.0
2020-05-02,1767.0
2020-05-03,2604.0
2020-05-04,2186.0
2020-05-05,2000.0
2020-05-06,1796.0
2020-05-07,1783.0
2020-05-08,1600.0
2020-05-09,1354.0
2020-05-10,1559.0
2020-05-11,1814.0
2020-05-12,1252.0
2020-05-13,1625.0
2020-05-14,1541.0
2020-05-15,1322.0
2020-05-16,1205.0
2020-05-17,980.0
