event_kind,symbol,event_trade_date,target_date,target_year,target_r2,baseline_var,abnormal_var,abnormal_var_scaled,abnormal_log_rv,event_count,public_goods_count,democracy_count,close_vote_count,public_goods_event,democracy_event,close_vote_event,company_name,industry,titles
sector_etf,XLE,2020-05-08,2020-05-11,2020,0.00031295995221624143,0.003930237544887314,-0.0036172775926710723,-0.9203712374527188,-2.530379912865162,1,1,3,2,True,True,True,Colgate-Palmolive Company,energy,Advisory Vote Exec. Comp. | Independent Board Chairman | Special Meetings - Reduce Required Ownership to 10%
sector_etf,XLE,2020-05-27,2020-05-28,2020,0.0008040716513558282,0.0039705105255027785,-0.0031664388741469503,-0.7974891021718146,-1.5969615774481118,11,11,7,6,True,True,True,Chevron Corporation|Exxon Mobil Corporation,energy,Advisory Vote Exec. Comp. | Report on Lobbying | Create Board Committee on Climate Risk
sector_etf,XLE,2021-05-07,2021-05-10,2021,1.3892631833904166e-07,0.00036803139424873793,-0.0003678924679303989,-0.999622515034016,-7.881979815276094,1,1,3,2,True,True,True,Colgate-Palmolive Company,energy,Advisory Vote Exec. Comp. | Independent Board Chairman | Special Meetings - Reduce Required Ownership to 10%
sector_etf,XLE,2021-05-11,2021-05-12,2021,2.276844080886779e-05,0.0003717390719564815,-0.0003489706311476137,-0.9387515531013828,-2.7928167866360596,1,1,2,1,True,True,True,ConocoPhillips,energy,Advisory Vote Exec. Comp. | Simple Majority Vote | Set Emission Reduction Targets Covering GHG
sector_etf,XLE,2021-05-12,2021-05-13,2021,0.0001503256105821118,0.00036189790642339963,-0.00021157229584128784,-0.584618733864021,-0.8785584669297917,2,2,1,2,True,True,True,Phillips 66,energy,Advisory Vote Exec. Comp. | GHG Emissions Reduction Targets | Report on Climate Lobbying
sector_etf,XLE,2021-05-14,2021-05-17,2021,0.0005251979830612759,0.0003676426038320043,0.00015755537922927155,0.4285558245617993,0.3566640210723371,1,1,2,1,True,True,True,Sempra Energy,energy,Advisory Vote Exec. Comp. | Proxy Access Amendments | Report on Climate Lobbying
sector_etf,XLE,2021-05-26,2021-05-27,2021,5.895412274101564e-07,0.00033027732449561573,-0.00032968778326820556,-0.9982150114958377,-6.328343304016483,10,10,6,8,True,True,True,Chevron Corporation|Exxon Mobil Corporation,energy,Advisory Vote Exec. Comp. | Request Company to Substantially Reduce GHG Emissions | Report on Impacts of Net Zero 2050 Scenario
sector_etf,XLE,2021-06-29,2021-06-30,2021,0.00015196641689713787,0.0003027461091398802,-0.00015077969224274232,-0.4980400662162644,-0.6892349756554594,1,1,1,0,True,True,False,"CarMax, Inc.",energy,Advisory Vote Exec. Comp. | Report on Political Spending
sector_etf,XLE,2022-04-27,2022-04-28,2022,0.0008923596159991462,0.0003707544544074083,0.0005216051615917379,1.4068749691097855,0.8783292127528783,1,1,2,2,True,True,True,Marathon Petroleum Corporation,energy,Advisory Vote Exec. Comp. | Special Meetings - Reduce Ownership Req. to 10% | Amend Exec. Comp. Clawback Policy
sector_etf,XLE,2022-04-28,2022-04-29,2022,0.0006763328028471427,0.00036517728502810816,0.00031115551781903453,0.8520670112191795,0.6163023187330969,1,1,1,2,True,True,True,Valero Energy Corporation,energy,Advisory Vote Exec. Comp. | Report on GhG Emissions Targets
sector_etf,XLE,2022-05-05,2022-05-06,2022,0.0008626332849167641,0.0004085503155341018,0.0004540829693826623,1.111449317543753,0.7473745920461239,1,1,2,1,True,True,True,Archer-Daniels-Midland Company,energy,Advisory Vote Exec. Comp. | Special Meetings- Remove 1-Year Holding Req. | Report on Pesticide Use in Supply Chains
sector_etf,XLE,2022-05-06,2022-05-09,2022,0.007456969759812704,0.0004217756948605404,0.007035194064952163,16.67994185221683,2.8724307683023262,2,2,2,1,True,True,True,Colgate-Palmolive Company|Occidental Petroleum Corporation,energy,Advisory Vote Exec. Comp. | Shareholder Ratification of Termination Pay Exceeding 2.99x Base & Bonus | Request for Charitable Donation Disclosure
sector_etf,XLE,2022-05-10,2022-05-11,2022,0.000177709159176601,0.0005330643122605788,-0.0003553551530839778,-0.6666271684499279,-1.0984938010378293,2,2,2,3,True,True,True,ConocoPhillips,energy,Advisory Vote Exec. Comp. | Special Meetings - Reduce Ownership Req. to 10% | Set Emission Reduction Targets to Reduce GHG
sector_etf,XLE,2022-05-11,2022-05-12,2022,1.792324947521686e-05,0.000526539034299759,-0.0005086157848245422,-0.9659602644672813,-3.380226744616234,2,2,1,2,True,True,True,Phillips 66,energy,Advisory Vote Exec. Comp. | GHG Emissions Reduction Targets | Report on Shift to Recycled Polymer for Single Use Plastics
sector_etf,XLE,2022-05-13,2022-05-16,2022,0.0006773665740902974,0.000542738559204688,0.00013462801488560948,0.2480531604072671,0.22158486552021373,1,1,2,1,True,True,True,Sempra Energy,energy,Advisory Vote Exec. Comp. | Independent Board Chair
sector_etf,XLE,2022-05-25,2022-05-26,2022,0.00012071741432587986,0.0005557885817295358,-0.00043507116740365597,-0.7827997582278062,-1.5269355777913294,10,10,4,5,True,True,True,Chevron Corporation|Exxon Mobil Corporation,energy,Advisory Vote Exec. Comp. | Adopt Medium & Long-term GhG Reduction Targets | Report on Impacts of Net Zero 2050 Scenario
sector_etf,XLE,2023-04-26,2023-04-27,2023,1.2853523986641798e-05,0.0003070898536874325,-0.0002942363297007907,-0.9581440942046734,-3.1735223738349863,1,1,2,2,True,True,True,Marathon Petroleum Corporation,energy,Advisory Vote Exec. Comp. | Simple Majority Vote | Amend Exec. Comp. Clawback Policy
sector_etf,XLE,2023-05-04,2023-05-05,2023,0.0007171482284335556,0.000320271647290947,0.00039687658114260864,1.2391873726557843,0.8061130199819591,1,1,2,1,True,True,True,Archer-Daniels-Midland Company,energy,Advisory Vote Exec. Comp. | Independent Board Chair
sector_etf,XLE,2023-05-05,2023-05-08,2023,0.0,0.0003308795241889869,-0.0003308795241889869,-1.0,-19.617264891826405,1,1,2,0,True,True,False,Occidental Petroleum Corporation,energy,Advisory Vote Exec. Comp. | Independent Board Chair
sector_etf,XLE,2023-05-09,2023-05-10,2023,0.00013002770521421714,0.00030504882343682083,-0.0001750211182226037,-0.5737478881273332,-0.8527242958567047,2,2,1,1,True,True,True,Valero Energy Corporation,energy,Advisory Vote Exec. Comp. | Climate Transition Plan on GhG Emissions Targets | Racial Equity Audit Report
sector_etf,XLE,2023-05-10,2023-05-11,2023,0.00014506404861769985,0.00030710732584369994,-0.00016204327722600008,-0.5276438026374886,-0.7500219225767619,1,1,1,0,True,True,False,Phillips 66,energy,Advisory Vote Exec. Comp. | Report on Financial Affect of Reduction in Virgin Plastic Demand
sector_etf,XLE,2023-05-12,2023-05-15,2023,2.582141487277924e-05,0.00030466348907018197,-0.00027884207419740274,-0.9152461131736365,-2.468003671515243,3,3,4,2,True,True,True,Colgate-Palmolive Company|Sempra Energy,energy,Advisory Vote Exec. Comp. | Independent Board Chair | Executives To Retain Significant Stock
sector_etf,XLE,2023-05-16,2023-05-17,2023,0.00036263454592950063,0.0002918753385168738,7.075920741262683e-05,0.24242955150709355,0.21706877839294414,2,2,2,0,True,True,False,ConocoPhillips,energy,Advisory Vote Exec. Comp. | Independent Board Chair | Share Retention Until Retirement
sector_etf,XLE,2023-05-31,2023-06-01,2023,0.00015196111942980474,0.0002956759449049968,-0.00014371482547519208,-0.48605518288398086,-0.6656393789868975,21,21,5,1,True,True,True,Chevron Corporation|Exxon Mobil Corporation,energy,Advisory Vote Exec. Comp. | Rescind the 2021 “Reduce Scope 3 Emissions” Stockholder Proposal | Set a Medium-term Scope 3 GHG Emissions Reduction Target
sector_etf,XLE,2024-04-24,2024-04-25,2024,2.0828042366016922e-05,8.114865895405701e-05,-6.032061658804009e-05,-0.7433347311653186,-1.3599824989159899,1,1,1,0,True,True,False,"AutoNation, Inc.",energy,Advisory Vote Exec. Comp. | Transparency in Political Spending
sector_etf,XLE,2024-04-30,2024-05-01,2024,0.00025794640712150806,9.117244462763522e-05,0.00016677396249387285,1.829214552434213,1.0399991298234088,1,1,1,0,True,True,False,"The Williams Companies, Inc.",energy,Advisory Vote Exec. Comp. | Limit Upstream Flaring
sector_etf,XLE,2024-05-02,2024-05-03,2024,1.169535346076769e-08,9.574101589568867e-05,-9.572932054222791e-05,-0.9998778438545763,-9.010210451057675,1,1,1,0,True,True,False,Occidental Petroleum Corporation,energy,Advisory Vote Exec. Comp. | Transparency in Lobbying
sector_etf,XLE,2024-05-08,2024-05-09,2024,0.0001778719099859337,8.899364820022974e-05,8.887826178570397e-05,0.9987034308980551,0.6924986857816808,1,1,1,1,True,True,True,"Kinder Morgan, Inc.",energy,Advisory Vote Exec. Comp. | Establish a Greenhouse Gas Emission Reduction Target
sector_etf,XLE,2024-05-09,2024-05-10,2024,3.054307527962399e-05,9.02436065031142e-05,-5.9700531223490206e-05,-0.6615485964806826,-1.0833747611331273,1,1,2,0,True,True,False,Sempra Energy,energy,Advisory Vote Exec. Comp. | Shareholder Opportunity to Vote on Excessive Golden Parachutes | Report on Efforts to Reduce Risks of Significant Environmental Hazards
sector_etf,XLE,2024-05-10,2024-05-13,2024,7.1178985715069815e-06,9.073730182346232e-05,-8.361940325195535e-05,-0.9215548795427541,-2.545356001135316,1,1,2,1,True,True,True,Colgate-Palmolive Company,energy,Advisory Vote Exec. Comp. | Independent Board Chair
sector_etf,XLE,2024-05-14,2024-05-15,2024,5.0124199193845636e-06,7.830067773466057e-05,-7.3288257815276e-05,-0.9359849740206557,-2.7486374422519386,1,1,2,0,True,True,False,ConocoPhillips,energy,Advisory Vote Exec. Comp. | Simple Majority Vote | Revisit Pay Incentives for GHG Emission Reductions
sector_etf,XLE,2024-05-15,2024-05-16,2024,7.68702996508428e-06,7.698666967056481e-05,-6.929963970548052e-05,-0.9001511560640563,-2.3040977971949133,1,1,1,0,True,True,False,Phillips 66,energy,Advisory Vote Exec. Comp. | Report on Reduction in Virgin Plastic Demand Financial Affect
sector_etf,XLE,2024-05-23,2024-05-24,2024,2.0270982007441717e-06,8.19840281902934e-05,-7.995692998954923e-05,-0.9752744742422381,-3.6999191374825813,1,1,2,0,True,True,False,Archer-Daniels-Midland Company,energy,Advisory Vote Exec. Comp. | Independent Board Chair
sector_etf,XLE,2024-05-29,2024-05-30,2024,8.196521088848526e-06,8.45164349643433e-05,-7.631991387549477e-05,-0.9030186129797528,-2.3332362052805085,8,8,2,0,True,True,False,Chevron Corporation|Exxon Mobil Corporation,energy,Advisory Vote Exec. Comp. | Report on Voluntary Carbon Reduction Risks | Report on Plastic Demand Scenario
sector_etf,XLF,2020-04-15,2020-04-16,2020,0.0003135667496539458,0.0023178713218764435,-0.002004304572222498,-0.8647177922715328,-2.000392254829035,1,1,2,0,True,True,False,The Bank of New York Mellon Corp.,financials,Advisory Vote Exec. Comp. | Report on Gender/Racial Pay Equity | Let Shareholders Vote on Bylaw and Charter Amendments
sector_etf,XLF,2020-04-21,2020-04-22,2020,0.0001154649770488856,0.0023859259610193237,-0.0022704609839704383,-0.9516058004584701,-3.0283753166247047,1,1,3,1,True,True,True,Citigroup Inc.,financials,"Advisory Vote Exec. Comp. | Proxy Access Amendments | Board to Determine Implementation of ""Corporate Purpose"""
sector_etf,XLF,2020-04-22,2020-04-23,2020,1.7565585062543164e-05,0.0023838013860531036,-0.0023662358009905603,-0.9926312715625916,-4.910510119903952,1,1,4,0,True,True,False,Bank of America Corporation,financials,Advisory Vote Exec. Comp. | Proxy Access Amendments | Right to Act by Written Consent
sector_etf,XLF,2020-04-28,2020-04-29,2020,0.0008199887302395216,0.00239573606563567,-0.0015757473353961483,-0.6577299386182798,-1.0721552003686332,2,2,4,1,True,True,True,Truist Financial Corporation|Wells Fargo & Company,financials,Advisory Vote Exec. Comp. | Independent Board Chairman
sector_etf,XLF,2020-04-30,2020-05-01,2020,0.0010599030451028395,0.00241795191532012,-0.0013580488702172803,-0.5616525546321645,-0.8247434288011029,1,1,2,2,True,True,True,Capital One Financial Corporation,financials,Advisory Vote Exec. Comp. | Independent Board Chairman
sector_etf,XLF,2020-05-12,2020-05-13,2020,0.0009022856835075695,0.0024724029900152354,-0.0015701173065076658,-0.6350571944980501,-1.0080146349328745,1,1,2,1,True,True,True,"Prudential Financial, Inc.",financials,Advisory Vote Exec. Comp. | Independent Board Chairman
sector_etf,XLF,2020-05-18,2020-05-19,2020,0.0006102853839513676,0.002536780355169684,-0.0019264949712183162,-0.7594252168077256,-1.4247242889464609,1,1,1,1,True,True,True,Loews Corp.,financials,Advisory Vote Exec. Comp. | Report on Political Spending
sector_etf,XLF,2020-05-19,2020-05-20,2020,0.0004835182467582215,0.0025287589209580306,-0.002045240674199809,-0.8087922724657997,-1.6543948632076884,5,5,3,2,True,True,True,JPMorgan Chase & Co.,financials,Advisory Vote Exec. Comp. | Independent Board Chairman | Report on Reputational Risk Related to Canadian Oil Sands Lending
sector_etf,XLF,2020-06-11,2020-06-12,2020,0.000888918272971131,0.0014194406845771423,-0.0005305224116060113,-0.3737545480909308,-0.4680128890300814,1,1,3,0,True,True,False,Lincoln National Corporation,financials,Advisory Vote Exec. Comp. | Special Meetings -Allow Holders of 10% to Call w/o 1 year Holding Req. | Independent Board Chairman
sector_etf,XLF,2021-04-20,2021-04-21,2021,0.00018937849561120312,0.00015927935100383978,3.009914460736334e-05,0.18897078885409146,0.17308804958018342,2,2,3,0,True,True,False,Bank of America Corporation,financials,Advisory Vote Exec. Comp. | Proxy Access Amendments | Right to Act by Written Consent
sector_etf,XLF,2021-04-27,2021-04-28,2021,1.5233059007087817e-05,0.0001422317699498777,-0.0001269987109427899,-0.8928997437600901,-2.2339899090017905,6,6,7,4,True,True,True,"Citigroup Inc.|The PNC Financial Services Group, Inc.|Wells Fargo & Company",financials,Advisory Vote Exec. Comp. | Proxy Access Amendments | Independent Board Chair
sector_etf,XLF,2021-04-29,2021-04-30,2021,7.720594409915065e-05,0.00013530875630660336,-5.810281220745271e-05,-0.4294091069449669,-0.5610828006262256,2,2,2,2,True,True,True,"The Goldman Sachs Group, Inc.",financials,Advisory Vote Exec. Comp. | Right to Act by Written Consent | Report on the Effects of Mandatory Arbitration on Employee Claims
sector_etf,XLF,2021-05-11,2021-05-12,2021,0.00010611112076501564,0.00013538293272036554,-2.9271811955349904e-05,-0.21621493468317055,-0.24362044759968526,2,2,3,2,True,True,True,"Loews Corp.|Prudential Financial, Inc.",financials,Advisory Vote Exec. Comp. | Report on Political Spending
sector_etf,XLF,2021-05-18,2021-05-19,2021,3.801503380258324e-05,0.00013931277375438475,-0.00010129773995180152,-0.7271245645456346,-1.2987398683116886,3,3,3,3,True,True,True,JPMorgan Chase & Co.,financials,Advisory Vote Exec. Comp. | Improve Shareholder Written Consent | Racial Equity Audit
sector_etf,XLF,2021-05-19,2021-05-20,2021,2.892184465002024e-07,0.00013932697792630455,-0.00013903775947980435,-0.9979241748381769,-6.177396536000067,1,1,1,1,True,True,True,State Street Corporation,financials,Advisory Vote Exec. Comp. | Racial Equity Audit
sector_etf,XLF,2022-04-26,2022-04-27,2022,7.215083515637242e-07,0.0002408739876054996,-0.00024015247925393587,-0.9970046232109322,-5.810685249294977,13,13,7,3,True,True,True,Bank of America Corporation|Citigroup Inc.|Truist Financial Corporation|Wells Fargo & Company,financials,Advisory Vote Exec. Comp. | Civil Rights and Non-Discrimination Audit | Adopt Policy to Cease Financing New Fossil Fuel Supplies
sector_etf,XLF,2022-04-27,2022-04-28,2022,0.00016055248594552392,0.0002396119857625787,-7.905949981705477e-05,-0.32994801810703855,-0.40039998469181093,1,1,1,0,True,True,False,"The PNC Financial Services Group, Inc.",financials,Advisory Vote Exec. Comp. | Report on Risk Mgmt. & the Nuclear Weapons Industry
sector_etf,XLF,2022-04-28,2022-04-29,2022,0.0012265013650931194,0.00023914604694177247,0.000987355318151347,4.128670871953611,1.6348465363254556,3,3,3,1,True,True,True,"The Goldman Sachs Group, Inc.",financials,Advisory Vote Exec. Comp. | Report on Charitable Contributions | Independent Board Chair
sector_etf,XLF,2022-05-17,2022-05-18,2022,0.0007795075971438905,0.00029074201309123787,0.0004887655840526525,1.6810971997338164,0.9862261136260217,4,4,4,3,True,True,True,JPMorgan Chase & Co.,financials,Advisory Vote Exec. Comp. | Fossil Fuel Financing | Special Meetings - Reduce Ownership Req. to 10%
sector_etf,XLF,2022-05-18,2022-05-19,2022,4.4205630959839485e-05,0.0003032981323127763,-0.00025909250135293686,-0.8542502368123639,-1.9258640785375132,1,1,1,0,True,True,False,"The Hartford Financial Services Group, Inc.",financials,Advisory Vote Exec. Comp. | Adopt Policies to Ensure Underwriting does not Support Fossil Fuels
sector_etf,XLF,2022-05-19,2022-05-20,2022,3.3155873554839815e-06,0.000298883723301179,-0.00029556813594569504,-0.9889067650828783,-4.501419823390284,2,2,1,0,True,True,False,Chubb Limited,financials,Advisory Vote Exec. Comp. | Policy Restricting Underwriting of New Fossil Fuel Supplies | Report on Greenhouse Gas Emissions
sector_etf,XLF,2022-05-25,2022-05-26,2022,0.0005218086387176373,0.0002706982683514508,0.0002511103703661865,0.9276393672388288,0.6562961285049571,5,5,1,3,True,True,True,"The Travelers Companies, Inc.",financials,Advisory Vote Exec. Comp. | Report on Lobbying | Report on Measuring Underwriting of GhG Emissions
sector_etf,XLF,2022-05-26,2022-05-27,2022,0.00027976672139696287,0.0002685176223753494,1.124909902161346e-05,0.04189333616953017,0.04103957357096455,1,1,1,0,True,True,False,Morgan Stanley,financials,Advisory Vote Exec. Comp. | Adopt Policy to Cease Financing New Fossil Fuel Development
sector_etf,XLF,2022-05-27,2022-05-31,2022,7.925652342295963e-06,0.0002730141634181321,-0.00026508851107583613,-0.9709698125435438,-3.5394190436307156,1,1,2,1,True,True,True,Lincoln National Corporation,financials,Advisory Vote Exec. Comp. | Independent Board Chair | Shareholder Ratification of Termination Pay
sector_etf,XLF,2023-04-25,2023-04-26,2023,9.146378701644096e-05,0.00018589744917974724,-9.443366216330628e-05,-0.5079879394794538,-0.7092520495371311,17,17,8,7,True,True,True,Bank of America Corporation|Citigroup Inc.|Truist Financial Corporation|Wells Fargo & Company,financials,Advisory Vote Exec. Comp. | Independent Board Chair | Shareholder Ratification of Termination Pay
sector_etf,XLF,2023-04-26,2023-04-27,2023,0.0002556995986780959,0.00018700887223375512,6.869072644434077e-05,0.36731266075162217,0.31284725196356256,8,8,2,2,True,True,True,"The Goldman Sachs Group, Inc.",financials,Advisory Vote Exec. Comp. | Improve Transparency in Regard to Lobbying | Independent Board Chair
sector_etf,XLF,2023-05-04,2023-05-05,2023,0.0005964376873386111,0.0002020842514502558,0.00039435343588835526,1.9514308168908827,1.0822900754411249,2,2,3,2,True,True,True,Capital One Financial Corporation,financials,Advisory Vote Exec. Comp. | Simple Majority Vote | Report on Ensuring Respect for Civil Liberties
sector_etf,XLF,2023-05-09,2023-05-10,2023,3.130573098991904e-05,0.0002094263619980741,-0.00017812063100815505,-0.8505167606826549,-1.9005710040260357,1,1,2,1,True,True,True,"Prudential Financial, Inc.",financials,Advisory Vote Exec. Comp. | Independent Board Chair
sector_etf,XLF,2023-05-10,2023-05-11,2023,2.4331558561110996e-06,0.00020776535403587532,-0.00020533219817976423,-0.9882889239767524,-4.447220216332955,1,1,2,2,True,True,True,"American International Group, Inc.",financials,Advisory Vote Exec. Comp. | Independent Board Chair
sector_etf,XLF,2023-05-16,2023-05-17,2023,0.0003955628538273861,0.0002084241216615087,0.0001871387321658774,0.8978746350184945,0.6407346469095829,7,7,4,4,True,True,True,JPMorgan Chase & Co.,financials,Advisory Vote Exec. Comp. | Independent Board Chair | Fossil Fuel Phase-Out
sector_etf,XLF,2023-05-17,2023-05-18,2023,5.413502353786945e-05,0.00020778847048123986,-0.0001536534469433704,-0.7394705133904096,-1.345039231835214,3,3,2,0,True,True,False,"Chubb Limited|The Hartford Financial Services Group, Inc.",financials,Advisory Vote Exec. Comp. | Report on Greenhouse Gas Emissions Targets | Report on Human Rights Risks and Impacts
sector_etf,XLF,2023-05-19,2023-05-22,2023,3.3818466305074116e-06,0.0002089639617154555,-0.0002055821150849481,-0.9838161250258433,-4.123739904421079,1,1,2,0,True,True,False,Morgan Stanley,financials,Advisory Vote Exec. Comp. | Improved Shareholder Right to Call a Special Shareholder Meeting | Adopt Policy to Cease Financing New Fossil Fuel Development
sector_etf,XLF,2023-05-24,2023-05-25,2023,9.844130161373131e-08,0.0002140845429117492,-0.00021398610161013547,-0.9995401755760839,-7.684665828481178,5,5,1,1,True,True,True,"The Travelers Companies, Inc.",financials,Advisory Vote Exec. Comp. | Report on Measuring Underwriting of GhG Emissions | Adopt Policies to Ensure Underwriting does not Support Fossil Fuels
sector_etf,XLF,2023-05-25,2023-05-26,2023,6.609829821205103e-05,0.00021389744447394843,-0.0001477991462618974,-0.6909813561606089,-1.174353667854728,1,1,2,0,True,True,False,Lincoln National Corporation,financials,Advisory Vote Exec. Comp. | Independent Board Chair | Shareholder Ratification of Termination Pay
sector_etf,XLF,2024-04-09,2024-04-10,2024,0.00022646390373224384,4.598689352143063e-05,0.00018047701021081322,3.924531456483531,1.5942291343589776,2,2,1,1,True,True,True,The Bank of New York Mellon Corp.,financials,Advisory Vote Exec. Comp. | Transparency in Lobbying | Report on Risks of Politicized De-banking
sector_etf,XLF,2024-04-23,2024-04-24,2024,5.91686113205983e-08,5.4825716918739114e-05,-5.4766548307418515e-05,-0.9989207872756448,-6.831523462596149,2,2,2,1,True,True,True,Truist Financial Corporation,financials,Advisory Vote Exec. Comp. | Report on Lobbying | Report on Board Oversight of Risks Related to Discrimination
sector_etf,XLF,2024-04-24,2024-04-25,2024,3.426577129489747e-05,5.4715412874836134e-05,-2.0449641579938665e-05,-0.37374554089024425,-0.4679985062734726,13,13,8,3,True,True,True,"Bank of America Corporation|The Goldman Sachs Group, Inc.|The PNC Financial Services Group, Inc.",financials,Advisory Vote Exec. Comp. | Report on Risks of Politicized De-banking | Lobbying Misalignment with Climate Goals
sector_etf,XLF,2024-04-30,2024-05-01,2024,0.0,5.1501244237929605e-05,-5.1501244237929605e-05,-1.0,-17.757116525301914,13,13,4,2,True,True,True,Citigroup Inc.|Wells Fargo & Company,financials,Advisory Vote Exec. Comp. | Independent Board Chair | Report on Respecting Indigenous Peoples’ Rights
sector_etf,XLF,2024-05-02,2024-05-03,2024,4.937472419377721e-06,5.094876124628876e-05,-4.6011288826911034e-05,-0.9030894510759596,-2.333966901985489,2,2,2,0,True,True,False,Capital One Financial Corporation,financials,Advisory Vote Exec. Comp. | Setting Greenhouse Gas Emission Reduction Targets | Report on Respecting Workforce Civil Liberties
sector_etf,XLF,2024-05-10,2024-05-13,2024,1.658406003655285e-05,4.908574005318063e-05,-3.2501680016627785e-05,-0.6621409798734766,-1.0851265707269953,1,1,1,0,True,True,False,The Progressive Corporation,financials,"Advisory Vote Exec. Comp. | Report Risks by the Company's Diversity, Equity, and Inclusion Efforts"
sector_etf,XLF,2024-05-14,2024-05-15,2024,5.4413348438683426e-05,4.476497942313727e-05,9.648369015546154e-06,0.21553386463882274,0.19518337505136252,2,2,4,1,True,True,True,"Prudential Financial, Inc.|The Allstate Corporation",financials,Advisory Vote Exec. Comp. | Independent Board Chair
sector_etf,XLF,2024-05-15,2024-05-16,2024,0.0,4.554309348930908e-05,-4.554309348930908e-05,-1.0,-17.634169545350964,4,4,4,3,True,True,True,"American International Group, Inc.|The Travelers Companies, Inc.",financials,Advisory Vote Exec. Comp. | Independent Board Chair | Director Resignation By-Law
sector_etf,XLF,2024-05-16,2024-05-17,2024,5.362073691762676e-05,4.5389886537267305e-05,8.230850380359453e-06,0.18133665907275454,0.1666465593129356,2,2,1,0,True,True,False,Chubb Limited,financials,Advisory Vote Exec. Comp. | Scope 3 Greenhouse Gas Emissions Reporting | Racial and Gender Pay Gap Reporting
sector_etf,XLF,2024-05-21,2024-05-22,2024,3.256146323250697e-05,4.7075621185607116e-05,-1.4514157953100147e-05,-0.30831580311759543,-0.36862579041640053,6,6,4,3,True,True,True,JPMorgan Chase & Co.,financials,Advisory Vote Exec. Comp. | Independent Board Chair | Humanitarian Risks Due to Climate Change Policies
sector_etf,XLF,2024-05-23,2024-05-24,2024,3.63163452937491e-05,5.04942869780556e-05,-1.4177941684306497e-05,-0.2807830852323574,-0.3295922772363813,4,4,3,2,True,True,True,Lincoln National Corporation|Morgan Stanley,financials,Advisory Vote Exec. Comp. | Independent Board Chair
sector_etf,XLF,2024-06-18,2024-06-20,2024,2.826660338999271e-05,5.472197833707257e-05,-2.6455374947079857e-05,-0.48345063082555073,-0.6605844109158685,1,1,1,0,True,True,False,"MetLife, Inc.",financials,Advisory Vote Exec. Comp. | Third-Party Racial Equity Audit
