Date,ARKK,IPO,IGV,SOXX,AIQ,QQQ,SPY
2018-04-02,35.334259033203125,27.525360107421875,32.90582275390625,53.3453483581543,,147.4746551513672,226.9392547607422
2018-04-03,35.83890151977539,27.652883529663086,33.213348388671875,54.355770111083984,,149.13421630859375,229.84791564941406
2018-04-04,36.69866180419922,27.721548080444336,33.83039474487305,55.05503463745117,,151.48605346679688,232.30712890625
2018-04-05,36.94163513183594,27.898120880126953,33.88991928100586,54.4913215637207,,152.34909057617188,234.1404571533203
2018-04-06,35.92300796508789,27.672502517700195,33.14787673950195,52.84324645996094,,148.53680419921875,228.92247009277344
2018-04-09,36.14729690551758,27.476314544677734,33.385963439941406,53.17592239379883,,149.57997131347656,230.05067443847656
2018-04-10,37.30609893798828,27.858877182006836,34.08435821533203,54.87636947631836,,152.88015747070312,233.7085418701172
2018-04-11,37.464969635009766,27.75098419189453,33.953407287597656,54.8979377746582,,151.99819946289062,232.4833984375
2018-04-12,37.86681365966797,28.00602149963379,34.46728515625,55.93299102783203,,153.82843017578125,234.39605712890625
2018-04-13,37.60514831542969,27.88831329345703,34.12602615356445,55.52021026611328,,153.03189086914062,233.7085418701172
2018-04-16,37.586456298828125,27.986408233642578,34.51490020751953,55.618778228759766,,154.19830322265625,235.6300811767578
2018-04-17,38.67050552368164,28.329736709594727,35.29265594482422,56.672306060791016,,157.51747131347656,238.1509246826172
2018-04-18,38.932167053222656,28.624021530151367,35.445430755615234,56.11473846435547,,157.8399200439453,238.32723999023438
2018-04-19,38.53032684326172,28.437641143798828,35.13789749145508,53.68729019165039,,156.38897705078125,237.005126953125
2018-04-20,38.19389724731445,28.359161376953125,34.68949890136719,53.05271911621094,,153.91380310058594,234.9954071044922
2018-04-23,37.567771911621094,28.457263946533203,34.65378189086914,52.34727096557617,,153.52493286132812,234.960205078125
2018-04-24,37.035091400146484,27.9962158203125,34.062530517578125,51.92524719238281,,150.27220153808594,231.79592895507812
2018-04-25,36.31550979614258,27.809837341308594,33.83238220214844,51.860557556152344,,150.4524383544922,232.3688507080078
2018-04-26,36.95098876953125,28.123737335205078,34.58632278442383,52.92024230957031,,153.61985778808594,234.73106384277344
2018-04-27,36.80146408081055,28.045263290405273,34.50696563720703,52.55057907104492,,153.7146759033203,234.95132446289062
2018-04-30,36.53044891357422,28.074691772460938,34.461326599121094,51.974525451660156,,152.62411499023438,233.1444854736328
2018-05-01,36.9790153503418,28.143360137939453,34.764892578125,52.827823638916016,,154.3690185546875,233.55874633789062
2018-05-02,36.960323333740234,27.87849998474121,34.574424743652344,52.59370040893555,,153.4586181640625,231.9897918701172
2018-05-03,36.717350006103516,27.535171508789062,34.758941650390625,52.90791702270508,,153.43966674804688,231.47860717773438
2018-05-04,37.296756744384766,27.62345314025879,35.29265594482422,54.14937210083008,,156.35101318359375,234.47543334960938
2018-05-07,38.26865768432617,27.701929092407227,35.66565704345703,54.67306137084961,,157.65025329589844,235.2686767578125
2018-05-08,38.586395263671875,27.515548706054688,35.844234466552734,54.99652099609375,,157.48902893066406,235.2686767578125
2018-05-09,39.56764602661133,27.898120880126953,36.429527282714844,55.83441925048828,,159.2054901123047,237.542724609375
2018-05-10,39.87603759765625,28.349353790283203,36.756900787353516,56.85098648071289,,160.8555908203125,239.76390075683594
2018-05-11,40.069480895996094,28.30031394958496,36.36802291870117,56.43511962890625,,160.70384216308594,240.49545288085938
2018-05-14,40.1377067565918,28.182592391967773,35.9553337097168,57.125144958496094,,160.97886657714844,240.6101837158203
2018-05-15,39.932106018066406,28.064882278442383,35.798587799072266,56.50596618652344,,159.19595336914062,238.9529571533203
2018-05-16,40.249847412109375,28.251256942749023,35.83827590942383,57.23297119140625,14.608477592468262,160.24864196777344,239.95779418945312
2018-05-17,40.30591583251953,28.30031394958496,35.76485824584961,57.066627502441406,14.670659065246582,159.6322021484375,239.75509643554688
2018-05-18,39.82931137084961,28.30031394958496,36.002952575683594,56.25028991699219,14.55795669555664,158.80715942382812,239.1558074951172
2018-05-21,39.94145202636719,28.329736709594727,36.03668212890625,56.81401443481445,14.588074684143066,159.69863891601562,240.95382690429688
2018-05-22,40.06293869018555,28.447452545166016,35.812477111816406,57.13131332397461,14.524923324584961,159.48997497558594,240.283935546875
2018-05-23,40.502166748046875,28.241455078125,36.276756286621094,57.439369201660156,14.59293270111084,160.8366241455078,240.94497680664062
2018-05-24,40.418060302734375,28.388595581054688,36.25889587402344,57.670406341552734,14.631795883178711,160.78919982910156,240.45150756835938
2018-05-25,40.36198425292969,28.447452545166016,36.17755126953125,58.135562896728516,14.602646827697754,160.95042419433594,239.87847900390625
2018-05-29,40.249847412109375,28.202211380004883,35.93748092651367,57.784385681152344,14.447196960449219,160.23919677734375,237.11965942382812
2018-05-30,40.81055450439453,28.6534481048584,36.33032989501953,58.16020202636719,14.622079849243164,161.38665771484375,240.283935546875
2018-05-31,40.63299560546875,28.565162658691406,36.29857635498047,57.738182067871094,14.579328536987305,161.28233337402344,238.8119659423828
2018-06-01,40.90400695800781,29.065448760986328,36.891815185546875,59.05356216430664,14.806678771972656,163.81439208984375,241.1566619873047
2018-06-04,41.59555435180664,29.33030128479004,37.167598724365234,59.52179718017578,15.00584888458252,165.29379272460938,242.30239868164062
2018-06-05,42.137577056884766,29.59516143798828,37.45132064819336,59.805206298828125,15.119523048400879,165.8058624267578,242.47869873046875
2018-06-06,42.86650466918945,29.771732330322266,37.69536209106445,60.18411636352539,15.214734077453613,166.7731475830078,244.5059356689453
2018-06-07,42.455318450927734,29.467634201049805,37.056495666503906,59.6480827331543,15.069001197814941,165.4170379638672,244.4795379638672
2018-06-08,42.707637786865234,29.467634201049805,37.3243408203125,59.115169525146484,15.107865333557129,165.42657470703125,245.2023468017578
2018-06-11,42.78239822387695,30.095441818237305,37.42752456665039,59.00119400024414,15.185586929321289,165.8722686767578,245.52838134765625
2018-06-12,43.14685821533203,30.26219940185547,37.81044006347656,59.30616760253906,15.195305824279785,166.74472045898438,245.8457794189453
2018-06-13,43.36179733276367,30.350488662719727,37.95329284667969,59.21683120727539,15.235136985778809,166.73519897460938,245.061279296875
2018-06-14,44.174835205078125,30.83115005493164,38.15963363647461,59.57109832763672,15.350753784179688,168.42324829101562,245.67832946777344
2018-06-15,44.184181213378906,30.88817024230957,38.0604362487793,59.51871871948242,15.302177429199219,167.8352508544922,245.36483764648438
2018-06-18,44.71685791015625,31.08478546142578,38.29256820678711,58.945743560791016,15.302177429199219,167.7383575439453,244.8601531982422
2018-06-19,44.31501007080078,30.504770278930664,38.012813568115234,58.298831939697266,15.195305824279785,167.26315307617188,243.92164611816406
2018-06-20,45.20281219482422,30.691553115844727,37.875919342041016,58.57915496826172,15.234167098999023,168.4511260986328,244.33778381347656
2018-06-21,44.12811279296875,30.141035079956055,37.471160888671875,57.85215377807617,15.054426193237305,166.987548828125,242.80609130859375
2018-06-22,43.55805206298828,30.042722702026367,36.8303108215332,57.39314651489258,14.971843719482422,166.6169891357422,243.24876403808594
2018-06-25,42.324485778808594,29.18745231628418,36.094215393066406,55.70503616333008,14.548239707946777,162.86302185058594,239.93743896484375
2018-06-26,42.77305603027344,29.61017608642578,36.2823486328125,55.90285873413086,14.636653900146484,163.5282440185547,240.46868896484375
2018-06-27,41.539485931396484,28.882699966430664,35.46473693847656,54.5675048828125,14.291746139526367,161.3043975830078,238.47662353515625
2018-06-28,42.02543640136719,29.197282791137695,36.10771560668945,54.98170852661133,14.520065307617188,162.6919403076172,239.84007263183594
2018-06-29,42.03478240966797,29.256267547607422,36.25257873535156,55.0960807800293,14.554069519042969,163.1291046142578,240.18545532226562
2018-07-02,42.61418151855469,29.069480895996094,36.87769317626953,55.44228744506836,14.575444221496582,164.22201538085938,240.6988983154297
2018-07-03,42.19364547729492,29.393896102905273,36.641536712646484,54.431488037109375,14.622079849243164,162.3213348388672,239.84890747070312
2018-07-05,42.77305603027344,29.472543716430664,36.95310592651367,55.88740539550781,14.767813682556152,164.3360595703125,241.80560302734375
2018-07-06,43.64216232299805,29.79695701599121,37.46113586425781,56.57363510131836,14.975728988647461,166.89256286621094,243.8508758544922
2018-07-09,44.08138656616211,30.042722702026367,37.653629302978516,56.93529510498047,15.098148345947266,168.39410400390625,246.04660034179688
2018-07-10,43.8851318359375,29.944416046142578,37.647674560546875,57.538055419921875,15.146724700927734,168.51766967773438,246.93197631835938
2018-07-11,43.84775161743164,29.777297973632812,37.90169143676758,56.060516357421875,15.044709205627441,167.6623077392578,245.1257781982422
2018-07-12,44.62340545654297,30.337644577026367,38.92171859741211,56.437625885009766,15.33132266998291,170.55145263671875,247.34805297851562
2018-07-13,44.61405944824219,30.21967887878418,38.941558837890625,56.233612060546875,15.339096069335938,170.69398498535156,247.5428466796875
2018-07-16,43.86643600463867,30.160694122314453,38.70937728881836,56.156333923339844,15.302177429199219,170.28521728515625,247.3214569091797
2018-07-17,44.343048095703125,30.504770278930664,39.034828186035156,56.96311950683594,15.318693161010742,171.32119750976562,248.3220977783203
2018-07-18,44.212215423583984,30.475278854370117,39.09833526611328,57.40204620361328,15.34298038482666,170.9980010986328,248.84439086914062
2018-07-19,44.417808532714844,30.298324584960938,38.87607192993164,57.275325775146484,15.234167098999023,170.14273071289062,247.90579223632812
2018-07-20,44.174835205078125,30.30815315246582,38.85821533203125,57.00639343261719,15.195305824279785,170.10472106933594,247.62257385253906
2018-07-23,44.02531051635742,30.34747886657715,38.98719787597656,57.08366775512695,15.195305824279785,170.6464385986328,248.08297729492188
2018-07-24,42.875850677490234,29.885433197021484,38.52084732055664,56.46236038208008,15.117578506469727,171.34970092773438,249.33132934570312
2018-07-25,43.791683197021484,30.160694122314453,39.1320686340332,56.67565155029297,15.350753784179688,173.74461364746094,251.45626831054688
2018-07-26,43.45525360107422,30.3179874420166,39.014984130859375,57.782264709472656,15.219596862792969,171.11215209960938,250.86302185058594
2018-07-27,41.79180908203125,30.18035888671875,38.01678466796875,57.52570724487305,14.911606788635254,168.802734375,249.16314697265625
2018-07-30,40.74513626098633,28.931854248046875,36.68916320800781,56.96311950683594,14.59293270111084,166.4173583984375,247.8616180419922
2018-07-31,41.6329345703125,29.03999137878418,36.81617736816406,57.34022521972656,14.60944652557373,167.6908416748047,249.08335876464844
2018-08-01,41.8011474609375,29.216941833496094,37.02851104736328,57.256771087646484,14.602646827697754,168.3275604248047,248.66729736328125
2018-08-02,42.86650466918945,29.226770401000977,37.65561294555664,57.81935119628906,14.708548545837402,170.61790466308594,250.02200317382812
2018-08-03,42.492698669433594,29.13829803466797,37.60996627807617,57.939910888671875,14.738668441772461,171.14065551757812,251.09315490722656
2018-08-06,42.931922912597656,29.61017608642578,37.873905181884766,58.289207458496094,14.771702766418457,172.1479949951172,252.0139617919922
2018-08-07,43.5487060546875,29.73797035217285,37.98106384277344,58.75288009643555,14.902860641479492,172.77525329589844,252.8462677001953
2018-08-08,43.595436096191406,29.472543716430664,38.062435150146484,58.888877868652344,14.89411735534668,172.98435974121094,252.7400360107422
2018-08-09,43.75430679321289,30.190185546875,38.23508834838867,58.30775833129883,14.942696571350098,172.87982177734375,252.3947296142578
2018-08-10,43.85710144042969,29.993574142456055,38.2529411315918,56.861122131347656,14.845539093017578,171.55880737304688,250.70372009277344
2018-08-13,43.55805206298828,29.688819885253906,38.074344635009766,56.94456481933594,14.816391944885254,171.36871337890625,249.76516723632812
2018-08-14,43.81037521362305,29.73797035217285,38.350181579589844,56.8302116394043,14.859140396118164,172.442626953125,251.35882568359375
2018-08-15,42.913230895996094,29.177621841430664,37.808414459228516,56.041961669921875,14.655113220214844,170.3328094482422,249.48184204101562
2018-08-16,43.36179733276367,29.51186752319336,37.98305130004883,55.970863342285156,14.717293739318848,170.8935546875,251.50051879882812
2018-08-17,42.82912826538086,29.482372283935547,37.848106384277344,55.553565979003906,14.767813682556152,170.93153381347656,252.38592529296875
2018-08-20,43.343109130859375,29.492206573486328,37.94931411743164,55.504112243652344,14.826109886169434,170.77951049804688,252.92601013183594
2018-08-21,44.26828384399414,29.885433197021484,38.06639862060547,56.58600997924805,14.908690452575684,171.40673828125,253.51919555664062
2018-08-22,44.305667877197266,29.80678367614746,38.46131134033203,56.851829528808594,14.903833389282227,172.07200622558594,253.36865234375
2018-08-23,44.24025344848633,29.846113204956055,38.645870208740234,56.916748046875,14.991275787353516,171.8249053955078,253.0322723388672
2018-08-24,44.913108825683594,30.13119888305664,39.66192626953125,57.742088317871094,15.225420951843262,173.42147827148438,254.5550079345703
2018-08-27,45.679412841796875,30.524431228637695,39.64803695678711,58.660133361816406,15.370185852050781,175.18919372558594,256.5649108886719
2018-08-28,45.78221130371094,30.445785522460938,39.802825927734375,58.885780334472656,15.415850639343262,175.4457244873047,256.6888427734375
2018-08-29,46.38031005859375,30.46544647216797,40.26322555541992,59.04034423828125,15.583932876586914,177.47003173828125,258.0700378417969
2018-08-30,46.35226821899414,30.150861740112305,39.89411163330078,58.51176834106445,15.428481101989746,177.1563720703125,257.0251770019531
2018-08-31,46.44572448730469,30.209848403930664,39.85839080810547,58.83015441894531,15.379901885986328,177.3844757080078,257.0340576171875
2018-09-04,45.95042419433594,30.00340461730957,40.0211181640625,59.3031005859375,15.409048080444336,176.624267578125,256.5914306640625
2018-09-05,44.847694396972656,29.600343704223633,38.95346450805664,59.01561737060547,15.156441688537598,174.34332275390625,255.90089416503906
2018-09-06,43.95989227294922,29.35457420349121,39.16778564453125,57.45152282714844,14.969901084899902,172.78475952148438,255.13058471679688
2018-09-07,43.670188903808594,29.600343704223633,39.39203643798828,57.2135009765625,15.053457260131836,172.11953735351562,254.63475036621094
2018-09-10,43.791683197021484,29.787124633789062,39.731380462646484,57.81935119628906,15.117578506469727,172.69924926757812,255.07742309570312
2018-09-11,44.32435989379883,29.924755096435547,40.150108337402344,57.25987243652344,15.181703567504883,174.02972412109375,255.91851806640625
2018-09-12,44.46453857421875,29.924755096435547,40.41603088378906,56.59837341308594,15.256512641906738,173.5165252685547,255.9805145263672
2018-09-13,44.80096435546875,30.229511260986328,40.574790954589844,57.24441909790039,15.350753784179688,175.3697052001953,257.49456787109375
2018-09-14,45.081321716308594,30.206886291503906,40.7851448059082,57.88737106323242,15.436251640319824,174.8565216064453,257.5386962890625
2018-09-17,44.184181213378906,29.567533493041992,39.87228012084961,57.080589294433594,15.166157722473145,172.3380889892578,256.1752624511719
2018-09-18,44.98786544799805,29.872459411621094,40.0588264465332,57.57207489013672,15.292460441589355,173.763671875,257.56536865234375
2018-09-19,44.959835052490234,29.744583129882812,39.57262420654297,57.66170883178711,15.224451065063477,173.6305694580078,257.83990478515625
2018-09-20,45.165428161621094,30.216718673706055,39.90006637573242,58.36030960083008,15.364354133605957,175.55029296875,259.9293212890625
2018-09-21,44.07203674316406,30.010162353515625,39.82862091064453,58.2026481628418,15.365327835083008,174.59043884277344,259.6917724609375
2018-09-24,44.23090744018555,29.7347469329834,40.11835861206055,58.40358352661133,15.33132266998291,175.0760040283203,258.82916259765625
2018-09-25,44.642093658447266,29.84295082092285,40.44182205200195,57.47314453125,15.399332046508789,175.3140106201172,258.58905029296875
2018-09-26,44.67947769165039,29.823272705078125,40.35450744628906,56.87922286987305,15.44791030883789,175.43777465820312,257.815185546875
2018-09-27,45.05329132080078,29.75442123413086,40.584716796875,57.09343719482422,15.44791030883789,176.92303466796875,258.53558349609375
2018-09-28,44.24025344848633,29.78392791748047,40.67600631713867,57.4536018371582,15.382817268371582,176.8849334716797,258.56231689453125
2018-10-01,44.305667877197266,29.567533493041992,40.570823669433594,57.65229415893555,15.414878845214844,177.24673461914062,259.460693359375
2018-10-02,43.165550231933594,28.87900161743164,39.97547149658203,57.65229415893555,15.181703567504883,176.84683227539062,259.3094177246094
2018-10-03,43.24965286254883,29.144580841064453,40.14018249511719,57.70508575439453,15.292460441589355,177.0372314453125,259.45172119140625
2018-10-04,41.89459991455078,28.51506233215332,39.25510787963867,56.68361282348633,14.961156845092773,173.63836669921875,257.42388916015625
2018-10-05,41.10026168823242,28.06260108947754,39.014984130859375,55.34235763549805,14.874689102172852,171.51524353027344,255.9831085205078
2018-10-08,40.33395004272461,27.915056228637695,38.03068161010742,54.724510192871094,14.699806213378906,170.46795654296875,255.9831085205078
2018-10-09,40.52085494995117,27.787185668945312,37.91359329223633,54.662418365478516,14.568642616271973,171.02020263671875,255.60952758789062
2018-10-10,38.40883255004883,26.400287628173828,36.08588790893555,52.25001907348633,13.893404960632324,163.4988250732422,247.51608276367188
2018-10-11,38.03502655029297,26.17405891418457,35.88743591308594,51.728424072265625,13.773900985717773,161.470947265625,242.06422424316406
2018-10-12,39.26859664916992,26.852750778198242,37.16545104980469,52.66916275024414,14.16058349609375,165.9647216796875,245.4261016845703
2018-10-15,38.91347885131836,27.01996421813965,36.60979080200195,52.23759460449219,14.043996810913086,163.95584106445312,244.0475311279297
2018-10-16,40.77317810058594,27.49210548400879,38.01877212524414,53.93900680541992,14.3986177444458,168.72572326660156,249.38392639160156
2018-10-17,40.53020095825195,27.305213928222656,37.961219787597656,53.72475814819336,14.437482833862305,168.7923126220703,249.4283905029297
2018-10-18,39.34335708618164,26.675703048706055,36.94119644165039,52.38041687011719,14.029424667358398,164.87936401367188,245.82632446289062
2018-10-19,38.61442947387695,26.164222717285156,36.29227066040039,51.59490203857422,13.903122901916504,164.72698974609375,245.69293212890625
2018-10-22,38.72657775878906,26.26258087158203,36.69511795043945,51.91158676147461,14.00027847290039,165.57432556152344,244.5900421142578
2018-10-23,39.02561569213867,26.164222717285156,36.54827117919922,51.6414794921875,13.93032455444336,164.96502685546875,243.3449249267578
2018-10-24,36.81080627441406,24.993711471557617,34.92099380493164,48.25418472290039,13.14529800415039,157.41506958007812,235.97195434570312
2018-10-25,38.53032684326172,25.524866104125977,36.14739990234375,49.3315315246582,13.514492988586426,162.86093139648438,240.2053680419922
2018-10-26,38.2219352722168,25.013385772705078,35.17500686645508,48.4746208190918,13.244396209716797,158.6718292236328,235.98081970214844
2018-10-29,37.83877944946289,24.403545379638672,34.92496109008789,47.96854782104492,12.805248260498047,155.40623474121094,234.6734161376953
2018-10-30,38.80133819580078,25.278961181640625,35.500465393066406,49.9618034362793,13.082144737243652,157.96728515625,238.15093994140625
2018-10-31,39.791934967041016,26.006839752197266,36.367679595947266,50.59517288208008,13.514492988586426,161.68038940429688,240.6945343017578
2018-11-01,41.79180908203125,26.380617141723633,36.74473190307617,52.97032165527344,13.75738525390625,163.81295776367188,243.2559356689453
2018-11-02,42.50204086303711,26.193729400634766,36.357757568359375,52.17240524291992,13.660228729248047,161.26145935058594,241.815185546875
2018-11-05,41.885257720947266,26.056018829345703,36.16327667236328,51.697357177734375,13.593189239501953,160.8616485595703,243.14935302734375
2018-11-06,41.89459991455078,26.242908477783203,36.16923141479492,52.29969024658203,13.650511741638184,162.0802459716797,244.6879119873047
2018-11-07,42.95060729980469,27.01996421813965,37.57424545288086,52.89269256591797,14.087717056274414,167.164306640625,249.92645263671875
2018-11-08,42.27775955200195,26.901933670043945,37.407554626464844,52.7498779296875,13.910892486572266,166.0979766845703,249.47279357910156
2018-11-09,41.470333099365234,26.41996192932129,36.41729736328125,51.74393844604492,13.699090957641602,163.2989044189453,247.0359649658203
2018-11-12,39.960140228271484,25.583887100219727,35.36353302001953,49.43399429321289,13.294920921325684,158.35769653320312,242.41993713378906
2018-11-13,40.28722381591797,25.613393783569336,35.46275329589844,50.11393737792969,13.432882308959961,158.4909210205078,241.9663543701172
2018-11-14,39.801273345947266,25.574052810668945,35.11745834350586,50.334388732910156,13.368760108947754,157.28182983398438,240.31214904785156
2018-11-15,40.969425201416016,25.918315887451172,36.03825759887695,52.03578567504883,13.590274810791016,160.03330993652344,242.82017517089844
2018-11-16,40.81055450439453,25.810115814208984,35.845760345458984,51.40861511230469,13.514492988586426,159.47158813476562,243.45166015625
2018-11-19,38.8574104309082,24.787155151367188,33.90890121459961,49.44330596923828,12.853827476501465,154.2923126220703,239.3338165283203
2018-11-20,38.14717102050781,24.383872985839844,33.617183685302734,49.505409240722656,12.740154266357422,151.53131103515625,234.90464782714844
2018-11-21,39.00693130493164,25.092077255249023,34.3355712890625,49.710304260253906,12.99956226348877,152.68331909179688,235.705078125
2018-11-23,38.9788932800293,25.092077255249023,34.29389572143555,49.73824691772461,12.989849090576172,151.57891845703125,234.13088989257812
2018-11-26,40.1377067565918,25.3773250579834,35.09761428833008,50.638641357421875,13.271602630615234,155.08251953125,237.91075134277344
2018-11-27,39.74520492553711,25.278961181640625,34.8852653503418,50.713157653808594,13.203594207763672,155.60617065429688,238.71119689941406
2018-11-28,41.28716278076172,25.318309783935547,36.38157272338867,51.89917755126953,13.669942855834961,160.61407470703125,244.2075653076172
2018-11-29,41.16567611694336,26.046184539794922,36.4212646484375,51.52039337158203,13.689376831054688,160.09042358398438,243.6740264892578
2018-11-30,41.539485931396484,25.898643493652344,36.84197235107422,52.23759460449219,13.796247482299805,161.25196838378906,245.15931701660156
