asset,weekend_end,target_start,target_end,movie_year,film,gross_usd,gross_z_trailing52,blockbuster_shock,gross_100m_nominal,fwd5_return,fwd5_rv_ann,prior20_rv_ann,log_fwd5_rv_ratio,downside_semivar_5d_ann,spy_prior5_return,spy_prior20_rv_ann,vix_level_lag,target_calendar_span_days,holiday_or_closure_week,month,nfp_proxy_week,cpi_proxy_week,fomc_proxy_week
SPY,2005-09-18,2005-09-19,2005-09-23,2005,Just like Heaven,16408718.0,-1.3011280878434155,0,0,-0.016820877915472526,0.08973694560359796,0.09721376817584815,-0.08002977685982696,0.008624682596922909,-0.004619871118877053,0.09721376817584815,11.220000267028809,5,0,9,0,0,1
SPY,2005-09-25,2005-09-26,2005-09-30,2005,Flightplan,24629938.0,-0.3409680315904324,0,0,0.013088963304832954,0.05225393286740615,0.10335936086038718,-0.6820966035637174,3.0674677287539695e-06,-0.016820877915472526,0.10335936086038718,12.960000038146973,5,0,9,0,0,0
SPY,2005-10-02,2005-10-03,2005-10-07,2005,Flightplan,14805739.0,-1.4950640650541933,0,0,-0.02827291429966087,0.1065464278372213,0.08830059829185447,0.18783392963498222,0.016544933301542025,0.013088963304832954,0.08830059829185447,11.920000076293945,5,0,10,1,0,0
SPY,2005-10-09,2005-10-10,2005-10-14,2005,Wallace & Gromit: The Curse of the Were-Rabbit,16025987.0,-1.2570420193184688,0,0,-0.007889660872684758,0.12150929036473802,0.09168125005192242,0.28167280916910437,0.0068782222050447215,-0.02827291429966087,0.09168125005192242,14.59000015258789,5,0,10,0,1,0
SPY,2005-10-16,2005-10-17,2005-10-21,2005,The Fog,11752917.0,-1.9079474218819283,0,0,-0.0045611618175517826,0.21466041980951878,0.10101206144806976,0.7538173543445938,0.0218960763295248,-0.007889660872684758,0.10101206144806976,14.869999885559082,5,0,10,0,0,0
SPY,2005-10-23,2005-10-24,2005-10-28,2005,Doom,15488870.0,-1.208652317809075,0,0,0.01403783416571392,0.18241241371773842,0.13439738157640124,0.30546916782124994,0.006400394161409933,-0.0045611618175517826,0.13439738157640124,16.1299991607666,5,0,10,0,0,0
SPY,2005-10-30,2005-10-31,2005-11-04,2005,Saw II,31752652.0,0.3684857195600799,0,0,0.019098806603385064,0.06719598166272166,0.1568291831418564,-0.8475436734645247,8.643449870857622e-05,0.01403783416571392,0.1568291831418564,14.25,5,0,10,1,0,0
SPY,2005-11-06,2005-11-07,2005-11-11,2005,Chicken Little,40049778.0,0.8676795163152153,0,0,0.013421844612509405,0.04892185392358074,0.14896890307612823,-1.1135132355484025,0.0,0.019098806603385064,0.14896890307612823,13.170000076293945,5,0,11,0,1,0
SPY,2005-11-13,2005-11-14,2005-11-18,2005,Chicken Little,31653590.0,0.3382285264339486,0,0,0.011009173186958125,0.07727371842261041,0.13789172666563457,-0.5791148276877012,0.000685645077378089,0.013421844612509405,0.13789172666563457,11.630000114440918,5,0,11,0,1,1
SPY,2005-11-20,2005-11-21,2005-11-28,2005,Harry Potter and the Goblet of Fire,102685961.0,2.923121867593083,1,1,0.008752151285134086,0.08421497761949874,0.0990384642501124,-0.16213549778729971,0.002544195943417286,0.011009173186958125,0.0990384642501124,11.119999885559082,8,1,11,0,0,0
SPY,2005-11-27,2005-11-28,2005-12-02,2005,Harry Potter and the Goblet of Fire,54727138.0,1.3674949260621003,0,0,-0.002205077794998405,0.10786627716406183,0.06792864150544102,0.46243446648476666,0.00407982657868629,0.019780883957566574,0.06792864150544102,10.880000114440918,5,0,11,1,0,0
SPY,2005-12-04,2005-12-05,2005-12-09,2005,Harry Potter and the Goblet of Fire,19878136.0,-0.7206619391155467,0,0,-0.004107508488016037,0.05397539654432348,0.07194058312307443,-0.28731217446637985,0.001975107792712031,-0.002205077794998405,0.07194058312307443,11.010000228881836,5,0,12,0,0,0
SPY,2005-12-11,2005-12-12,2005-12-16,2005,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",65556312.0,1.7154503906862466,1,0,0.005524172011271599,0.06869078880149156,0.07415268655713438,-0.0765111769306428,0.000947274701020116,-0.004107508488016037,0.07415268655713438,11.6899995803833,5,0,12,0,1,1
SPY,2005-12-18,2005-12-19,2005-12-23,2005,King Kong,50130145.0,1.1136397894309675,0,0,0.0031604526190497887,0.05919608275190753,0.07201761316351331,-0.19605531632617504,0.001340624210620414,0.005524172011271599,0.07201761316351331,10.680000305175781,5,0,12,0,0,1
SPY,2005-12-25,2005-12-27,2006-01-03,2005,King Kong,21259320.0,-0.6172093754534471,0,0,-0.00047334390466331755,0.17081646052738264,0.07039372686094086,0.886485414201466,0.007772164473262118,0.0031604526190497887,0.07039372686094086,10.270000457763672,9,1,12,0,0,0
SPY,2006-01-01,2006-01-03,2006-01-09,2005,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",25686555.0,-0.23029809901252798,0,0,0.033641752824215804,0.1051910713940429,0.06732251616219717,0.4462836257770598,0.0,-0.017357244828170405,0.06732251616219717,12.069999694824219,8,1,1,1,0,0
SPY,2006-01-08,2006-01-09,2006-01-13,2006,Hostel,19556099.0,-0.778923892377742,0,0,0.001866770226812239,0.0459231020189784,0.0944113662743776,-0.7206930571085266,0.000830827566101995,0.0256293863784973,0.0944113662743776,11.0,5,0,1,0,1,0
SPY,2006-01-15,2006-01-17,2006-01-23,2006,Glory Road,13594739.0,-1.4902504275027038,0,0,-0.017718754886960886,0.1434461138202663,0.09341116058578626,0.4289485834389013,0.018247106964797585,0.001866770226812239,0.09341116058578626,11.229999542236328,8,1,1,0,0,1
SPY,2006-01-22,2006-01-23,2006-01-27,2006,Underworld: Evolution,26857181.0,-0.09837475563177028,0,0,0.02019620155735325,0.055206841348929114,0.1149059790421903,-0.7330272432282333,0.0,-0.022217066374134252,0.1149059790421903,14.5600004196167,5,0,1,0,0,0
SPY,2006-01-29,2006-01-30,2006-02-03,2006,Big Momma's House 2,27736056.0,-0.04926631794785122,0,0,-0.01781750552886396,0.11238535313194448,0.11294055537793525,-0.0049280025007523934,0.010865759957909718,0.02019620155735325,0.11294055537793525,11.970000267028809,5,0,1,1,0,0
SPY,2006-02-05,2006-02-06,2006-02-10,2006,When a Stranger Calls,21607203.0,-0.5545621773654782,0,0,0.0029261965985660217,0.10407224650038534,0.10739735976376873,-0.03145025973982573,0.004118605740799246,-0.01781750552886396,0.10739735976376873,12.960000038146973,5,0,2,0,0,0
SPY,2006-02-12,2006-02-13,2006-02-17,2006,The Pink Panther,20220412.0,-0.6936019693854917,0,0,0.01698972160952478,0.09124223041105269,0.11111093150264185,-0.1970112229129478,0.0005376547417852003,0.0029261965985660217,0.11111093150264185,12.869999885559082,5,0,2,0,1,0
SPY,2006-02-19,2006-02-21,2006-02-27,2006,Eight Below,20188176.0,-0.6692419276838908,0,0,0.00503359127815174,0.054171735324959364,0.0985719411486481,-0.5986272814780564,0.0004208089174620893,0.01698972160952478,0.0985719411486481,12.010000228881836,8,1,2,0,0,0
SPY,2006-02-26,2006-02-27,2006-03-03,2006,Madea's Family Reunion,30030661.0,0.14083411023230394,0,0,-0.005036142805153627,0.1082976973558866,0.09982231090033117,0.08149216977445847,0.00568279602607687,0.001934162940777508,0.09982231090033117,11.460000038146973,5,0,2,1,0,0
SPY,2006-03-05,2006-03-06,2006-03-10,2006,Madea's Family Reunion,12648954.0,-1.5963094769102706,0,0,-0.0013209410770770001,0.10111519185642379,0.09071315724432849,0.10855795910566296,0.003468050028482777,-0.005036142805153627,0.09071315724432849,11.960000038146973,5,0,3,0,0,0
SPY,2006-03-12,2006-03-13,2006-03-17,2006,Failure to Launch,24411322.0,-0.24471816166824895,0,0,0.01963210815427293,0.06136808889907901,0.08800489606277852,-0.36050242540779476,0.0,-0.0013209410770770001,0.08800489606277852,11.850000381469727,5,0,3,0,1,1
SPY,2006-03-19,2006-03-20,2006-03-24,2006,V for Vendetta,25642340.0,-0.13451298136265405,0,0,-0.0031437287120053194,0.0719724697642801,0.0844751571151598,-0.16017379042472402,0.0023523247590581473,0.01963210815427293,0.0844751571151598,12.119999885559082,5,0,3,0,0,0
SPY,2006-03-26,2006-03-27,2006-03-31,2006,Inside Man,28954945.0,0.11477808827740071,0,0,-0.002922785950837954,0.07132455628081769,0.08693348471494058,-0.1979025815709459,0.0021852495882489303,-0.0031437287120053194,0.08693348471494058,11.1899995803833,5,0,3,0,0,0
SPY,2006-04-02,2006-04-03,2006-04-07,2006,Ice Age: The Meltdown,68033544.0,1.7791894852877472,1,0,-0.0022361311260252134,0.09963977775059293,0.07799555473315556,0.24490959755163175,0.005346066097350594,-0.002922785950837954,0.07799555473315556,11.390000343322754,5,0,4,1,0,0
SPY,2006-04-09,2006-04-10,2006-04-17,2006,Ice Age: The Meltdown,33823894.0,0.3645029776588366,0,0,-0.006816565367328103,0.06686166014967934,0.07774247371997128,-0.15077601349059816,0.0037496299624923883,-0.0022361311260252134,0.07774247371997128,12.260000228881836,8,1,4,0,1,0
SPY,2006-04-16,2006-04-17,2006-04-21,2006,Scary Movie 4,40222875.0,0.6756213504090809,0,0,0.018780343356990973,0.10727056175207374,0.0725077712559765,0.39166046685278694,7.608616743903741e-06,-0.016642430805772934,0.0725077712559765,12.380000114440918,5,0,4,0,0,0
SPY,2006-04-23,2006-04-24,2006-04-28,2006,Silent Hill,20152598.0,-0.6668722401594973,0,0,0.0024367709170368293,0.05820473420787531,0.08708240978360485,-0.4028881570182788,0.0010302108761053174,0.018780343356990973,0.08708240978360485,11.59000015258789,5,0,4,0,0,0
SPY,2006-04-30,2006-05-01,2006-05-05,2006,RV,16414767.0,-1.0516754056720026,0,0,0.007954470779974167,0.11619313296596108,0.08452930200713217,0.318155470186776,0.004069771488768642,0.0024367709170368293,0.08452930200713217,11.59000015258789,5,0,4,1,0,0
SPY,2006-05-07,2006-05-08,2006-05-12,2006,Mission: Impossible III,47743273.0,0.9852235352150006,0,0,-0.025062281086525917,0.11231345379410282,0.09715609717079417,0.14497470870794077,0.016228930773205214,0.007954470779974167,0.09715609717079417,11.619999885559082,5,0,5,0,1,0
SPY,2006-05-14,2006-05-15,2006-05-19,2006,Mission: Impossible III,25008971.0,-0.2692544725428838,0,0,-0.016696666986181344,0.15761443247305337,0.10680736730553893,0.3891248132475064,0.019991639988241782,-0.025062281086525917,0.10680736730553893,14.1899995803833,5,0,5,0,0,1
SPY,2006-05-21,2006-05-22,2006-05-26,2006,The Da Vinci Code,77073388.0,1.8501250040808994,1,0,0.010020176610786281,0.14572617000747157,0.11566269407408611,0.23105114942749036,0.005900224210928332,-0.016696666986181344,0.11566269407408611,17.18000030517578,5,0,5,0,0,0
SPY,2006-05-28,2006-05-30,2006-06-05,2006,X-Men: The Last Stand,102750665.0,2.473749577868916,1,1,-0.009862938717802212,0.21531607176384646,0.1329035136176237,0.4824836175891579,0.027046549360082574,0.010020176610786281,0.1329035136176237,14.260000228881836,8,1,5,1,0,0
SPY,2006-06-04,2006-06-05,2006-06-09,2006,The Break-Up,39172785.0,0.5559609410815701,0,0,-0.02870305958483794,0.08845072146079765,0.15164131518059126,-0.5390723392633803,0.01456338964721852,0.00989387842750197,0.15164131518059126,14.319999694824219,5,0,6,0,0,0
SPY,2006-06-11,2006-06-12,2006-06-16,2006,Cars,60119509.0,1.3368831773045937,0,0,-0.0011894866694348834,0.2257564079027772,0.15074281130184602,0.40388140655599386,0.015570980591797482,-0.02870305958483794,0.15074281130184602,18.1200008392334,5,0,6,0,1,1
SPY,2006-06-18,2006-06-19,2006-06-23,2006,Cars,33731634.0,0.25691654992800805,0,0,-0.0016866094976606594,0.0963202579249502,0.1645439563720251,-0.5354990441031913,0.0041212192763949666,-0.0011894866694348834,0.1645439563720251,17.25,5,0,6,0,0,1
SPY,2006-06-25,2006-06-26,2006-06-30,2006,Click,40011365.0,0.5889311013397681,0,0,0.02256612050699914,0.1662190896179719,0.15400004233882594,0.0763538530249145,0.0037960132738740727,-0.0016866094976606594,0.15400004233882594,15.890000343322754,5,0,6,0,0,0
SPY,2006-07-02,2006-07-03,2006-07-10,2006,Superman Returns,52535096.0,1.0775148596619166,0,0,-0.0033840155271566805,0.08012016075595853,0.1537534913377412,-0.651823037307777,0.003806016085639272,0.02256612050699914,0.1537534913377412,13.079999923706055,8,1,7,1,0,0
SPY,2006-07-09,2006-07-10,2006-07-14,2006,Pirates of the Caribbean: Dead Man's Chest †,135634554.0,2.867519289578912,1,1,-0.024708548872134944,0.13747321035587898,0.1457628975116169,-0.05855224347576168,0.020114287802200315,-0.005199507110163284,0.1457628975116169,13.970000267028809,5,0,7,0,1,0
SPY,2006-07-16,2006-07-17,2006-07-21,2006,Pirates of the Caribbean: Dead Man's Chest †,62345264.0,1.3011523679425863,0,0,0.003475177666862282,0.1403646340930747,0.12880651429708598,0.08593217031231322,0.005005816956482868,-0.024708548872134944,0.12880651429708598,18.049999237060547,5,0,7,0,0,1
SPY,2006-07-23,2006-07-24,2006-07-28,2006,Pirates of the Caribbean: Dead Man's Chest †,35215201.0,0.2931261242985508,0,0,0.03199590675940279,0.12208330402319005,0.1351621786564974,-0.10177174130220434,4.5200113864592045e-05,0.003475177666862282,0.1351621786564974,17.399999618530273,5,0,7,0,0,0
SPY,2006-07-30,2006-07-31,2006-08-04,2006,Miami Vice,25723815.0,-0.26331304210415823,0,0,0.001717777036255795,0.0710846705500686,0.13017365510983323,-0.6049975942519363,0.00143013945061942,0.03199590675940279,0.13017365510983323,14.329999923706055,5,0,7,1,0,0
SPY,2006-08-06,2006-08-07,2006-08-11,2006,Talladega Nights: The Ballad of Ricky Bobby,47042215.0,0.7864021463886766,0,0,-0.00932608297610051,0.04466853400682888,0.12883996007055828,-1.0593015517604745,0.001999029891805022,0.001717777036255795,0.12883996007055828,14.34000015258789,5,0,8,0,1,0
SPY,2006-08-13,2006-08-14,2006-08-18,2006,Talladega Nights: The Ballad of Ricky Bobby,22126226.0,-0.5484278903152617,0,0,0.028562451745736822,0.07075832181991618,0.10602260065731292,-0.4043820856242082,0.0,-0.00932608297610051,0.10602260065731292,14.300000190734863,5,0,8,0,1,0
SPY,2006-08-20,2006-08-21,2006-08-25,2006,Snakes on a Plane,13806311.0,-1.3738868997407516,0,0,-0.0067564249458464285,0.034810050147621244,0.09452276525837895,-0.9989343837818451,0.001352890150979225,0.028562451745736822,0.09452276525837895,11.640000343322754,5,0,8,0,0,0
SPY,2006-08-27,2006-08-28,2006-09-01,2006,Invincible,17031122.0,-0.978252586105591,0,0,0.012326699526449353,0.043092774722458295,0.0719931776146615,-0.5132159228127475,1.1886099666402092e-06,-0.0067564249458464285,0.0719931776146615,12.3100004196167,5,0,8,1,0,0
SPY,2006-09-03,2006-09-05,2006-09-11,2006,Invincible,12151426.0,-1.56312327479301,0,0,-0.007715140832704877,0.0795018964542171,0.06805137038136716,0.15551798822652035,0.005016648280760588,0.012326699526449353,0.06805137038136716,11.960000038146973,8,1,9,0,0,0
SPY,2006-09-10,2006-09-11,2006-09-15,2006,The Covenant,8852485.0,-2.071105370478649,0,0,0.017201300732506954,0.06089131114876367,0.07504333343019803,-0.20897520432405098,0.0,-0.0027591541003227607,0.07504333343019803,13.15999984741211,5,0,9,0,1,0
SPY,2006-09-17,2006-09-18,2006-09-22,2006,Gridiron Gang,14414630.0,-1.1552490268981452,0,0,-0.003720310860225583,0.06451735188636291,0.06563914596199408,-0.017238043433823628,0.0019618184574480774,0.017201300732506954,0.06563914596199408,11.760000228881836,5,0,9,0,0,1
SPY,2006-09-24,2006-09-25,2006-09-29,2006,Jackass Number Two,29002002.0,-0.008319035748023545,0,0,0.015921733006203902,0.07032043861081386,0.06741828179478294,0.042146260206562335,4.121641870709389e-05,-0.003720310860225583,0.06741828179478294,12.59000015258789,5,0,9,0,0,0
SPY,2006-10-01,2006-10-02,2006-10-06,2006,Open Season,23624548.0,-0.3474779098936945,0,0,0.01064813194048279,0.09267985927944328,0.07527687601649355,0.20797816004052697,0.0007887268745662146,0.015921733006203902,0.07527687601649355,11.979999542236328,5,0,10,1,0,0
SPY,2006-10-08,2006-10-09,2006-10-13,2006,The Departed,26887467.0,-0.15307778949214873,0,0,0.011928226268257349,0.05939477426041948,0.07236925812735481,-0.19757532044857873,7.061055421763338e-05,0.01064813194048279,0.07236925812735481,11.5600004196167,5,0,10,0,1,0
SPY,2006-10-15,2006-10-16,2006-10-20,2006,The Grudge 2,20825300.0,-0.5961384457193522,0,0,0.0015355371491459807,0.0319173357191752,0.07108888110123142,-0.8007814663370587,0.0004992743059700904,0.011928226268257349,0.07108888110123142,10.75,5,0,10,0,0,0
SPY,2006-10-22,2006-10-23,2006-10-27,2006,The Prestige,14801808.0,-1.2069486469800135,0,0,0.007788726382119672,0.07036379892678514,0.06403569711106076,0.09423820184771568,0.0019931353827669623,0.0015355371491459807,0.06403569711106076,10.630000114440918,5,0,10,0,0,0
SPY,2006-10-29,2006-10-30,2006-11-03,2006,Saw III,33610391.0,0.18670722239740542,0,0,-0.009983245525550606,0.043398769562532157,0.06307379336333999,-0.3738742026677704,0.00251138768716555,0.007788726382119672,0.06307379336333999,10.800000190734863,5,0,10,1,0,0
SPY,2006-11-05,2006-11-06,2006-11-10,2006,Borat,26455463.0,-0.22082760909891025,0,0,0.012373995739705608,0.09473769805116797,0.05586366254307416,0.5281978013702072,0.0013993200046999409,-0.009983245525550606,0.05586366254307416,11.15999984741211,5,0,11,0,0,0
SPY,2006-11-12,2006-11-13,2006-11-17,2006,Borat,28269900.0,-0.09508554349064428,0,0,0.0156459378188551,0.041875152123648895,0.06549451286203811,-0.4472736569706625,0.0,0.012373995739705608,0.06549451286203811,10.789999961853027,5,0,11,0,1,1
SPY,2006-11-19,2006-11-20,2006-11-27,2006,Happy Feet,41533432.0,0.5617502937089319,0,0,-0.014345550921630241,0.10418319670359998,0.06881892295658149,0.41467205685366293,0.01049199146877415,0.0156459378188551,0.06881892295658149,10.050000190734863,8,1,11,0,0,0
SPY,2006-11-26,2006-11-27,2006-12-01,2006,Happy Feet,37038046.0,0.41394683849370595,0,0,-0.0009267837632950943,0.142653612220592,0.06858177324972273,0.7323925205286693,0.009909961192343067,-0.00021374524219783947,0.06858177324972273,10.729999542236328,5,0,11,1,0,0
SPY,2006-12-03,2006-12-04,2006-12-08,2006,Happy Feet,17545418.0,-0.9054918843979634,0,0,0.008521536101825815,0.07323382582741038,0.08671918096249615,-0.16901765609327699,0.00100391540382029,-0.0009267837632950943,0.08671918096249615,11.65999984741211,5,0,12,0,0,0
SPY,2006-12-10,2006-12-11,2006-12-15,2006,Apocalypto,15005604.0,-1.1769884111325186,0,0,0.012040523078712246,0.06048831570877064,0.08099872162409832,-0.2919831126625353,3.0318612408910333e-05,0.008521536101825815,0.08099872162409832,12.069999694824219,5,0,12,0,1,0
SPY,2006-12-17,2006-12-18,2006-12-22,2006,The Pursuit of Happyness,26541709.0,-0.11016087223518083,0,0,-0.011233357514084094,0.04868848324276059,0.08247294006676256,-0.527027637810593,0.002986366387107631,0.012040523078712246,0.08247294006676256,10.050000190734863,5,0,12,0,0,1
SPY,2006-12-24,2006-12-26,2007-01-03,2006,Night at the Museum,30433781.0,0.1596823121835705,0,0,0.004395007060207347,0.0787430586489462,0.08689100812542895,-0.09846441151294867,0.0012522982646198022,-0.011233357514084094,0.08689100812542895,11.359999656677246,10,1,12,0,0,0
SPY,2006-12-31,2007-01-03,2007-01-09,2006,Night at the Museum,36766905.0,0.4919486509589867,0,0,-0.0038917275918815214,0.07560765235078902,0.06762564567650492,0.11157019900543931,0.00342616123465488,-5.377642775528102e-17,0.06762564567650492,11.5600004196167,9,1,12,1,0,0
SPY,2007-01-07,2007-01-08,2007-01-12,2007,Night at the Museum,23743960.0,-0.3167831703150051,0,0,0.019029627019193623,0.04830955206709658,0.0674799871887,-0.33420170254830117,3.6470536322412745e-05,-0.013919965644805144,0.0674799871887,12.140000343322754,5,0,1,0,1,0
SPY,2007-01-14,2007-01-16,2007-01-22,2007,Stomp the Yard,21833312.0,-0.4777730003015433,0,0,-0.006022235942428902,0.036744877470747686,0.07357769041150565,-0.6943428967477031,0.001242678740721976,0.019029627019193623,0.07357769041150565,10.149999618530273,8,1,1,0,0,1
SPY,2007-01-21,2007-01-22,2007-01-26,2007,Stomp the Yard,12287352.0,-1.5680269790789758,0,0,-0.004843076469518869,0.11722789086043198,0.06842548465339779,0.5383744267265339,0.007550636572129803,0.0046324098377855515,0.06842548465339779,10.399999618530273,5,0,1,0,0,0
SPY,2007-01-28,2007-01-29,2007-02-02,2007,Epic Movie,18612544.0,-0.7527468838977758,0,0,0.018680275921242957,0.05014240254835862,0.080372521880357,-0.47180526671812434,1.597920516308663e-05,-0.004843076469518869,0.080372521880357,11.130000114440918,5,0,1,1,0,0
SPY,2007-02-04,2007-02-05,2007-02-09,2007,The Messengers,14713321.0,-1.1584524571990917,0,0,-0.0060259421747967815,0.059052999859377064,0.0815368880668588,-0.3226201420949961,0.0029028090813300114,0.018680275921242957,0.0815368880668588,10.079999923706055,5,0,2,0,0,0
SPY,2007-02-11,2007-02-12,2007-02-16,2007,Norbit,34195434.0,0.3704482341605041,0,0,0.01235877139808892,0.07793928992737185,0.07843489140853464,-0.006338681653631481,0.0005978751427902405,-0.0060259421747967815,0.07843489140853464,11.100000381469727,5,0,2,0,1,0
SPY,2007-02-18,2007-02-20,2007-02-26,2007,Ghost Rider,45388836.0,0.8588857118930983,0,0,-0.0038501440793113776,0.034060533031801246,0.08157824946772281,-0.8734231798845368,0.0008499528302257478,0.01235877139808892,0.08157824946772281,10.020000457763672,8,1,2,0,0,0
SPY,2007-02-25,2007-02-26,2007-03-02,2007,Ghost Rider,20067443.0,-0.6244827859090126,0,0,-0.0467039478522741,0.3010453761395122,0.0629045095800821,1.5656430233541943,0.08924732137472846,-0.003434671640561298,0.0629045095800821,10.579999923706055,5,0,2,1,0,0
SPY,2007-03-04,2007-03-05,2007-03-09,2007,Wild Hogs,39699023.0,0.6014233263213474,0,0,0.01510143974324863,0.15985873048799834,0.16282449217405626,-0.018382393675545068,0.0046608600955230315,-0.0467039478522741,0.16282449217405626,18.610000610351562,5,0,3,0,0,0
SPY,2007-03-11,2007-03-12,2007-03-16,2007,300,70885301.0,1.618620477513034,1,0,-0.012152721682201526,0.16318208952295632,0.18156209280761484,-0.10673100719072451,0.01980862555082478,0.01510143974324863,0.18156209280761484,14.09000015258789,5,0,3,0,1,1
SPY,2007-03-18,2007-03-19,2007-03-23,2007,300,32877328.0,0.1905377906763705,0,0,0.03448107631202327,0.1136423370498936,0.18880563195654682,-0.507661926358462,2.973991967839268e-05,-0.012152721682201526,0.18880563195654682,16.790000915527344,5,0,3,0,0,1
SPY,2007-03-25,2007-03-26,2007-03-30,2007,TMNT,24255205.0,-0.3541493595150894,0,0,-0.009740974006483325,0.052036376018866216,0.20655270223494038,-1.378612439870966,0.0030641188764673278,0.03448107631202327,0.20655270223494038,12.949999809265137,5,0,3,0,0,0
SPY,2007-04-01,2007-04-02,2007-04-09,2007,Blades of Glory,33014202.0,0.1952619644076557,0,0,0.017037239825148813,0.06559032665045994,0.13479121024809437,-0.720298686724696,0.0,-0.009740974006483325,0.13479121024809437,14.640000343322754,8,1,4,0,0,0
SPY,2007-04-08,2007-04-09,2007-04-13,2007,Blades of Glory,22522330.0,-0.463665952344301,0,0,0.007459592813593908,0.05571068758879496,0.11749023161245027,-0.7461830942864898,0.0008422561258809647,0.015863013040898898,0.11749023161245027,13.229999542236328,5,0,4,0,1,0
SPY,2007-04-15,2007-04-16,2007-04-20,2007,Disturbia,22224982.0,-0.4728940584057537,0,0,0.02245499675400766,0.07335219645750012,0.08890570592902795,-0.19230385126075428,3.7065195189777694e-06,0.007459592813593908,0.08890570592902795,12.199999809265137,5,0,4,0,0,0
SPY,2007-04-22,2007-04-23,2007-04-27,2007,Disturbia,13010778.0,-1.416774324888605,0,0,0.0061033663628970135,0.07631266273799875,0.06963877520436705,0.09151734461651313,0.0007509744611321934,0.02245499675400766,0.06963877520436705,12.069999694824219,5,0,4,0,0,0
SPY,2007-04-29,2007-04-30,2007-05-04,2007,Disturbia,9023835.0,-2.0286498726976334,0,0,0.009253571971140224,0.09266731275574894,0.06679779988648715,0.32734561122078254,0.003494356092515024,0.0061033663628970135,0.06679779988648715,12.449999809265137,5,0,4,1,0,0
SPY,2007-05-06,2007-05-07,2007-05-11,2007,Spider-Man 3 †,151116516.0,2.898034865692255,1,1,-0.00039772270970396713,0.11002723137727458,0.07260824164137257,0.4156494096726747,0.005653118708666492,0.009253571971140224,0.07260824164137257,12.90999984741211,5,0,5,0,1,0
