Date,SPY
2011-06-01,100.78279113769531
2011-06-02,100.67583465576172
2011-06-03,99.67467498779297
2011-06-06,98.61994171142578
2011-06-07,98.55880737304688
2011-06-08,98.1461181640625
2011-06-09,98.89511108398438
2011-06-10,97.51946258544922
2011-06-13,97.59584045410156
2011-06-14,98.83394622802734
2011-06-15,97.07616424560547
2011-06-16,97.29017639160156
2011-06-17,97.58048248291016
2011-06-20,98.07969665527344
2011-06-21,99.42379760742188
2011-06-22,98.82471466064453
2011-06-23,98.54054260253906
2011-06-24,97.39613342285156
2011-06-27,98.2640380859375
2011-06-28,99.54667663574219
2011-06-29,100.39920043945312
2011-06-30,101.35928344726562
2011-07-01,102.85697174072266
2011-07-05,102.77246856689453
2011-07-06,102.8954086303711
2011-07-07,103.96294403076172
2011-07-08,103.22562408447266
2011-07-11,101.35928344726562
2011-07-12,100.92145538330078
2011-07-13,101.25940704345703
2011-07-14,100.56050109863281
2011-07-15,101.14421844482422
2011-07-18,100.31472778320312
2011-07-19,101.9430160522461
2011-07-20,101.88153076171875
2011-07-21,103.29473876953125
2011-07-22,103.36392211914062
2011-07-25,102.78785705566406
2011-07-26,102.40384674072266
2011-07-27,100.3070297241211
2011-07-28,100.01520538330078
2011-07-29,99.33160400390625
2011-08-01,98.90921783447266
2011-08-02,96.38230895996094
2011-08-03,96.90460205078125
2011-08-04,92.36544799804688
2011-08-05,92.2271728515625
2011-08-08,86.22106170654297
2011-08-09,90.23030090332031
2011-08-10,86.24409484863281
2011-08-11,90.11505126953125
2011-08-12,90.72181701660156
2011-08-15,92.64193725585938
2011-08-16,91.8508071899414
2011-08-17,91.91229248046875
2011-08-18,87.94917297363281
2011-08-19,86.51292419433594
2011-08-22,86.5820541381836
2011-08-23,89.43150329589844
2011-08-24,90.69109344482422
2011-08-25,89.30860900878906
2011-08-26,90.6065902709961
2011-08-29,93.21029663085938
2011-08-30,93.45606231689453
2011-08-31,93.87078094482422
2011-09-01,92.88771057128906
2011-09-02,90.51444244384766
2011-09-06,89.85394287109375
2011-09-07,92.38849639892578
2011-09-08,91.4284439086914
2011-09-09,89.03211212158203
2011-09-12,89.60814666748047
2011-09-13,90.429931640625
2011-09-14,91.681884765625
2011-09-15,93.26404571533203
2011-09-16,93.81603240966797
2011-09-19,92.88190460205078
2011-09-20,92.77381896972656
2011-09-21,90.04085540771484
2011-09-22,87.13032531738281
2011-09-23,87.65531921386719
2011-09-26,89.7397689819336
2011-09-27,90.74339294433594
2011-09-28,88.89057159423828
2011-09-29,89.59309387207031
2011-09-30,87.354248046875
2011-10-03,84.86831665039062
2011-10-04,86.7288818359375
2011-10-05,88.33467102050781
2011-10-06,89.93279266357422
2011-10-07,89.33061218261719
2011-10-10,92.31832122802734
2011-10-11,92.41096496582031
2011-10-12,93.22158813476562
2011-10-13,93.03630828857422
2011-10-14,94.62667083740234
2011-10-17,92.82015228271484
2011-10-18,94.63439178466797
2011-10-19,93.51495361328125
2011-10-20,93.92412567138672
2011-10-21,95.7074966430664
2011-10-24,96.8809585571289
2011-10-25,94.99722290039062
2011-10-26,95.96229553222656
2011-10-27,99.3051528930664
2011-10-28,99.2819595336914
2011-10-31,96.888671875
2011-11-01,94.18663787841797
2011-11-02,95.72296142578125
2011-11-03,97.46770477294922
2011-11-04,96.8732681274414
2011-11-07,97.47540283203125
2011-11-08,98.72610473632812
2011-11-09,95.08216857910156
2011-11-10,95.9776840209961
2011-11-11,97.78425598144531
2011-11-14,96.85781860351562
2011-11-15,97.33644104003906
2011-11-16,95.79244232177734
2011-11-17,94.27153015136719
2011-11-18,94.17118835449219
2011-11-21,92.3801040649414
2011-11-22,92.01724243164062
2011-11-23,89.98680114746094
2011-11-25,89.81698608398438
2011-11-28,92.41869354248047
2011-11-29,92.68119049072266
2011-11-30,96.49495697021484
2011-12-01,96.4795150756836
2011-12-02,96.39459991455078
2011-12-05,97.4445571899414
2011-12-06,97.47540283203125
2011-12-07,97.8382797241211
2011-12-08,95.69205474853516
2011-12-09,97.31329345703125
2011-12-12,95.89276885986328
2011-12-13,94.99722290039062
2011-12-14,93.98587036132812
2011-12-15,94.32557678222656
2011-12-16,94.46540832519531
2011-12-19,93.45545196533203
2011-12-20,96.28340911865234
2011-12-21,96.46987915039062
2011-12-22,97.3244857788086
2011-12-23,98.19463348388672
2011-12-27,98.27233123779297
2011-12-28,96.98261260986328
2011-12-29,97.9848403930664
2011-12-30,97.50320434570312
2012-01-03,99.0570068359375
2012-01-04,99.21237182617188
2012-01-05,99.47652435302734
2012-01-06,99.22015380859375
2012-01-09,99.46104431152344
2012-01-10,100.32339477539062
2012-01-11,100.37775421142578
2012-01-12,100.61860656738281
2012-01-13,100.09806823730469
2012-01-17,100.4865493774414
2012-01-18,101.59750366210938
2012-01-19,102.13358306884766
2012-01-20,102.5142822265625
2012-01-23,102.2501220703125
2012-01-24,102.13358306884766
2012-01-25,102.98817443847656
2012-01-26,102.45991516113281
2012-01-27,102.41332244873047
2012-01-30,102.06368255615234
2012-01-31,102.02484130859375
2012-02-01,102.91830444335938
2012-02-02,103.0814437866211
2012-02-03,104.52649688720703
2012-02-06,104.45657348632812
2012-02-07,104.72073364257812
2012-02-08,105.03150939941406
2012-02-09,105.1635513305664
2012-02-10,104.38667297363281
2012-02-13,105.1635513305664
2012-02-14,105.03150939941406
2012-02-15,104.54203796386719
2012-02-16,105.69969177246094
2012-02-17,105.9793472290039
2012-02-21,106.02595520019531
2012-02-22,105.68414306640625
2012-02-23,106.15028381347656
2012-02-24,106.38336181640625
2012-02-27,106.56204986572266
2012-02-28,106.87277221679688
2012-02-29,106.45329284667969
2012-03-01,107.00483703613281
2012-03-02,106.67858123779297
2012-03-05,106.24346160888672
2012-03-06,104.6896743774414
2012-03-07,105.41996765136719
2012-03-08,106.46880340576172
2012-03-09,106.8805923461914
2012-03-12,106.88834381103516
2012-03-13,108.81505584716797
2012-03-14,108.69857025146484
2012-03-15,109.3279037475586
2012-03-16,109.4792709350586
2012-03-19,109.9084243774414
2012-03-20,109.58847045898438
2012-03-21,109.40904235839844
2012-03-22,108.62090301513672
2012-03-23,108.97205352783203
2012-03-26,110.50147247314453
2012-03-27,110.15812683105469
2012-03-28,109.61192321777344
2012-03-29,109.42464447021484
2012-03-30,109.87724304199219
2012-04-02,110.6809310913086
2012-04-03,110.22836303710938
2012-04-04,109.13589477539062
2012-04-05,109.08130645751953
2012-04-09,107.85621643066406
2012-04-10,106.04581451416016
2012-04-11,106.90418243408203
2012-04-12,108.30096435546875
2012-04-13,107.01342010498047
2012-04-16,106.94319152832031
2012-04-17,108.52723693847656
2012-04-18,108.16053771972656
2012-04-19,107.46601867675781
2012-04-20,107.64546203613281
2012-04-23,106.74031066894531
2012-04-24,107.1460952758789
2012-04-25,108.61306762695312
2012-04-26,109.37001037597656
2012-04-27,109.54949188232422
2012-04-30,109.14372253417969
2012-05-01,109.82260131835938
2012-05-02,109.49483489990234
2012-05-03,108.65989685058594
2012-05-04,106.90418243408203
2012-05-07,106.98220825195312
2012-05-08,106.55305480957031
2012-05-09,105.92098999023438
2012-05-10,106.13948822021484
2012-05-11,105.81951904296875
2012-05-14,104.64905548095703
2012-05-15,104.04818725585938
2012-05-16,103.65021514892578
2012-05-17,102.11298370361328
2012-05-18,101.23902130126953
2012-05-21,102.97916412353516
2012-05-22,103.15861511230469
2012-05-23,103.2132568359375
2012-05-24,103.41612243652344
2012-05-25,103.08062744140625
2012-05-29,104.32913208007812
2012-05-30,102.81526947021484
2012-05-31,102.58902740478516
2012-06-01,100.00614166259766
2012-06-04,99.9593276977539
2012-06-05,100.7162094116211
2012-06-06,102.97916412353516
2012-06-07,103.04156494140625
2012-06-08,103.86093139648438
2012-06-11,102.54218292236328
2012-06-12,103.72046661376953
2012-06-13,103.05721282958984
2012-06-14,104.149658203125
2012-06-15,105.2148208618164
2012-06-18,105.41873168945312
2012-06-19,106.43841552734375
2012-06-20,106.26588439941406
2012-06-21,103.88137817382812
2012-06-22,104.68144989013672
2012-06-25,103.00287628173828
2012-06-26,103.52058410644531
2012-06-27,104.45397186279297
2012-06-28,104.1559066772461
2012-06-29,106.7521743774414
2012-07-02,107.07376098632812
2012-07-03,107.77969360351562
2012-07-05,107.29335021972656
2012-07-06,106.27373504638672
2012-07-09,106.1404037475586
2012-07-10,105.2148208618164
2012-07-11,105.23050689697266
2012-07-12,104.72063446044922
2012-07-13,106.4776382446289
2012-07-16,106.22666931152344
2012-07-17,106.95611572265625
2012-07-18,107.74829864501953
2012-07-19,108.03065490722656
2012-07-20,107.04240417480469
2012-07-23,105.95993041992188
2012-07-24,105.05008697509766
2012-07-25,105.07357788085938
2012-07-26,106.80706024169922
2012-07-27,108.77584838867188
2012-07-30,108.77584838867188
2012-07-31,108.0150146484375
2012-08-01,107.92086791992188
2012-08-02,107.1757583618164
2012-08-03,109.30137634277344
2012-08-06,109.51313781738281
2012-08-07,110.06219482421875
2012-08-08,110.19551086425781
2012-08-09,110.2896728515625
2012-08-10,110.47002410888672
2012-08-13,110.41516876220703
2012-08-14,110.43082427978516
2012-08-15,110.55635070800781
2012-08-16,111.3720703125
2012-08-17,111.5211181640625
2012-08-20,111.5289535522461
2012-08-21,111.1916732788086
2012-08-22,111.23873901367188
2012-08-23,110.3288803100586
2012-08-24,110.99561309814453
2012-08-27,111.01911926269531
2012-08-28,110.90927124023438
2012-08-29,110.99561309814453
2012-08-30,110.19551086425781
2012-08-31,110.7210464477539
2012-09-04,110.61910247802734
2012-09-05,110.52500915527344
2012-09-06,112.76825714111328
2012-09-07,113.20751953125
2012-09-10,112.56433868408203
2012-09-11,112.87808990478516
2012-09-12,113.25453186035156
2012-09-13,114.98014068603516
2012-09-14,115.48998260498047
2012-09-17,115.09779357910156
2012-09-18,115.0036849975586
2012-09-19,115.06644439697266
2012-09-20,115.07429504394531
2012-09-21,115.02618408203125
2012-09-24,114.85274505615234
2012-09-25,113.63045501708984
2012-09-26,112.99172973632812
2012-09-27,114.05625915527344
2012-09-28,113.5279312133789
2012-10-01,113.82759857177734
2012-10-02,113.94586181640625
2012-10-03,114.41109466552734
2012-10-04,115.23123168945312
2012-10-05,115.23908233642578
2012-10-08,114.84481811523438
2012-10-09,113.70928955078125
2012-10-10,112.98383331298828
2012-10-11,113.04692077636719
2012-10-12,112.67630004882812
2012-10-15,113.61468505859375
2012-10-16,114.76595306396484
2012-10-17,115.28643035888672
2012-10-18,114.98676300048828
2012-10-19,113.07058715820312
2012-10-22,113.08633422851562
2012-10-23,111.51709747314453
2012-10-24,111.20171356201172
2012-10-25,111.5250473022461
2012-10-26,111.46192932128906
2012-10-31,111.46192932128906
2012-11-01,112.62899017333984
2012-11-02,111.62748718261719
2012-11-05,111.85619354248047
2012-11-06,112.73149871826172
2012-11-07,110.17658233642578
2012-11-08,108.85179138183594
2012-11-09,108.94644165039062
2012-11-12,109.03319549560547
2012-11-13,108.6546859741211
2012-11-14,107.18795013427734
2012-11-15,107.006591796875
2012-11-16,107.534912109375
2012-11-19,109.71134185791016
2012-11-20,109.75865936279297
2012-11-21,109.96367645263672
2012-11-23,111.46192932128906
2012-11-26,111.22539520263672
2012-11-27,110.65762329101562
2012-11-28,111.54867553710938
2012-11-29,112.06912231445312
2012-11-30,112.09278869628906
2012-12-03,111.54077911376953
2012-12-04,111.38307189941406
2012-12-05,111.5802001953125
2012-12-06,111.95873260498047
2012-12-07,112.29783630371094
2012-12-10,112.34510040283203
2012-12-11,113.11000061035156
2012-12-12,113.16522216796875
2012-12-13,112.47126770019531
2012-12-14,112.05335235595703
2012-12-17,113.3702392578125
2012-12-18,114.63191223144531
2012-12-19,113.78028106689453
2012-12-20,114.4347915649414
2012-12-21,113.39600372314453
2012-12-24,113.04661560058594
2012-12-26,112.57014465332031
2012-12-27,112.41920471191406
2012-12-28,111.20415496826172
2012-12-31,113.09429168701172
2013-01-02,115.99286651611328
2013-01-03,115.73088073730469
2013-01-04,116.23906707763672
2013-01-07,115.9214096069336
2013-01-08,115.58788299560547
2013-01-09,115.88167572021484
2013-01-10,116.80290222167969
2013-01-11,116.79499053955078
2013-01-14,116.71556854248047
2013-01-15,116.79499053955078
2013-01-16,116.77911376953125
2013-01-17,117.5335464477539
2013-01-18,117.79560089111328
2013-01-22,118.43093872070312
2013-01-23,118.62149047851562
2013-01-24,118.65332794189453
2013-01-25,119.32035064697266
2013-01-28,119.17740631103516
2013-01-29,119.6459732055664
2013-01-30,119.17740631103516
2013-01-31,118.88360595703125
2013-02-01,120.10658264160156
2013-02-04,118.75651550292969
2013-02-05,119.95568084716797
2013-02-06,120.04304504394531
2013-02-07,119.88420104980469
2013-02-08,120.5512924194336
2013-02-11,120.52743530273438
2013-02-12,120.72604370117188
2013-02-13,120.8292007446289
2013-02-14,120.9404067993164
2013-02-15,120.79743957519531
2013-02-19,121.70276641845703
2013-02-20,120.18596649169922
2013-02-21,119.45535278320312
2013-02-22,120.62277221679688
2013-02-25,118.32767486572266
2013-02-26,119.13766479492188
2013-02-27,120.63865661621094
2013-02-28,120.40040588378906
2013-03-01,120.79743957519531
2013-03-04,121.44070434570312
2013-03-05,122.5286865234375
2013-03-06,122.6954345703125
2013-03-07,122.91777801513672
2013-03-08,123.44198608398438
2013-03-11,123.91045379638672
2013-03-12,123.63253784179688
2013-03-13,123.80728149414062
2013-03-14,124.4664077758789
2013-03-15,124.30206298828125
2013-03-18,123.6161117553711
2013-03-19,123.32891082763672
2013-03-20,124.1904067993164
2013-03-21,123.12952423095703
2013-03-22,124.11861419677734
2013-03-25,123.60012817382812
2013-03-26,124.58924102783203
2013-03-27,124.58924102783203
2013-03-28,124.97213745117188
2013-04-01,124.47757720947266
2013-04-02,125.0917739868164
2013-04-03,123.82353973388672
2013-04-04,124.32603454589844
2013-04-05,123.76770782470703
2013-04-08,124.60523986816406
2013-04-09,125.03598022460938
2013-04-10,126.56749725341797
2013-04-11,126.98230743408203
2013-04-12,126.67121124267578
2013-04-15,123.73574829101562
2013-04-16,125.56245422363281
2013-04-17,123.72775268554688
2013-04-18,122.95398712158203
2013-04-19,124.02289581298828
2013-04-22,124.57328796386719
2013-04-23,125.85760498046875
2013-04-24,125.93733978271484
2013-04-25,126.44782257080078
2013-04-26,126.22453308105469
2013-04-29,127.07000732421875
2013-04-30,127.37312316894531
2013-05-01,126.25641632080078
2013-05-02,127.42901611328125
2013-05-03,128.72120666503906
2013-05-06,129.04827880859375
2013-05-07,129.70236206054688
2013-05-08,130.29261779785156
2013-05-09,129.9257354736328
2013-05-10,130.3485107421875
2013-05-13,130.4522247314453
2013-05-14,131.8002166748047
2013-05-15,132.51023864746094
2013-05-16,131.88796997070312
2013-05-17,133.16429138183594
2013-05-20,133.1563262939453
2013-05-21,133.34774780273438
2013-05-22,132.3585968017578
2013-05-23,131.9757080078125
2013-05-24,131.86404418945312
2013-05-28,132.65383911132812
2013-05-29,131.79234313964844
2013-05-30,132.27891540527344
2013-05-31,130.3804168701172
2013-06-03,131.09829711914062
2013-06-04,130.4681396484375
2013-06-05,128.64144897460938
2013-06-06,129.8060302734375
2013-06-07,131.45730590820312
2013-06-10,131.45730590820312
2013-06-11,130.1012420654297
2013-06-12,129.02439880371094
2013-06-13,130.98667907714844
2013-06-14,130.16502380371094
2013-06-17,131.1700897216797
2013-06-18,132.2070770263672
2013-06-19,130.3804168701172
2013-06-20,127.14978790283203
2013-06-21,127.55797576904297
2013-06-24,125.94612884521484
2013-06-25,127.15702056884766
2013-06-26,128.41598510742188
2013-06-27,129.1697998046875
2013-06-28,128.64051818847656
2013-07-01,129.3943328857422
2013-07-02,129.27398681640625
2013-07-03,129.33023071289062
2013-07-05,130.72547912597656
2013-07-08,131.47122192382812
2013-07-09,132.41751098632812
2013-07-10,132.46559143066406
2013-07-11,134.2698974609375
2013-07-12,134.3259735107422
