date,ret,vix_lag,sigma2_gjr,sigma2_a4f,var_gjr_norm_01,var_a4f_norm_01,var_gjr_norm_05,var_a4f_norm_05
2009-07-02,-0.02767265402041335,26.219999313354492,0.0001507549502651429,0.0001567784250224259,0.028563435994183206,0.029128478938803805,0.020195892375984213,0.020595408264047915
2009-07-06,-0.000111715055612441,27.950000762939453,0.00024715578105821603,0.00025177341591006193,0.03657295442142793,0.036913021380688846,0.025859054615045306,0.02609950032722294
2009-07-07,-0.019566017197701426,29.0,0.0002214937387950832,0.0002508205088927539,0.03462225774698287,0.03684310132536226,0.02447980668061243,0.026050063070704284
2009-07-08,-0.0006815823668859585,30.850000381469727,0.00025401885328654456,0.0003055189393571968,0.03707726011296223,0.04066246729465444,0.026215625983871418,0.028750561150698226
2009-07-09,0.0019296916471017284,31.299999237060547,0.00022765610207743634,0.0002914584057712877,0.03510058106397124,0.03971576668122634,0.024818007106947277,0.02808119267188616
2009-07-10,-0.002385001698101327,29.780000686645508,0.0002043512971842276,0.0002463152381526099,0.03325549048217529,0.03651071165619664,0.023513428385343847,0.025815045617386522
2009-07-13,0.024038312415508453,29.020000457763672,0.00018428722701354015,0.0002195476903141744,0.031580738078598236,0.034469826262430205,0.02232928795819247,0.024372029385984293
2009-07-14,0.0056444476478757066,26.309999465942383,0.00019396555172978132,0.00018763576543371838,0.03239939951947854,0.03186636085305881,0.02290812582474864,0.02253123869039116
2009-07-15,0.02882681224399544,25.020000457763672,0.00017580040062242411,0.00016039972882655047,0.030844986774281793,0.02946296657125746,0.0218090720373736,0.020831909090751936
2009-07-16,-0.0016097489043997457,25.889999389648438,0.00019883479914600396,0.00018596775475367895,0.03280355075594816,0.03172440474314868,0.023193882583040032,0.022430868051563177
2009-07-17,0.010895163113434525,25.420000076293945,0.00017893891278455585,0.00016815355474354566,0.031119101940731773,0.03016669167274704,0.022002886269014924,0.02132948075596954
2009-07-20,0.010567701699614072,24.34000015258789,0.00016670801024843896,0.0001487668327991348,0.030036746699262828,0.028374467289294256,0.021237602639491475,0.02006228129266974
2009-07-21,0.0046142759688643014,24.399999618530273,0.0001554977779145255,0.0001440459784553319,0.02900926676662037,0.027920630877868502,0.020511118817924757,0.01974139443146285
2009-07-22,-0.0002093275591578577,23.8700008392334,0.00014110827193537052,0.00013093793493539098,0.027634454419487513,0.026619960197013782,0.019539052214819875,0.018821749991890194
2009-07-23,0.021842412010932236,23.469999313354492,0.00012728754093789839,0.00012005401437671317,0.026246270857865,0.02548959889506015,0.01855753144069634,0.01802252348409604
2009-07-24,0.004087948996828126,23.43000030517578,0.0001383894427936289,0.00012808385510729178,0.027366933601913702,0.026328241531920114,0.019349900544091036,0.018615489135685875
2009-07-27,0.0029527667226175685,23.09000015258789,0.0001256850146643643,0.00011833988341238167,0.02608052972868949,0.025306974453914638,0.01844034350827167,0.017893398137994464
2009-07-28,-0.004688298214138015,24.280000686645508,0.0001140068451187678,0.00012403440492257225,0.024839343996980557,0.02590870713215169,0.017562758141395445,0.018318855649873043
2009-07-29,-0.0024545194769981507,25.010000228881836,0.0001063812463423766,0.00012759211394539567,0.023994250866591516,0.026277653070765995,0.016965231642395245,0.018579720360628722
2009-07-30,0.010391136449388222,25.610000610351562,9.730099073115095e-05,0.00012826693003383337,0.022947389609146957,0.026347050771168667,0.01622504417712519,0.018628788283996157
2009-07-31,0.0014181018446213034,25.399999618530273,9.365641419982853e-05,0.00012423867082529005,0.022513520969421257,0.02593003221673626,0.01591827560926104,0.01833393363675342
2009-08-03,0.016361758805673074,25.920000076293945,8.522439659785282e-05,0.00012406073052675348,0.021476159743722485,0.025911456474892923,0.01518480517967064,0.018320799583723228
2009-08-04,0.0025850819811422962,25.559999465942383,9.07575919128903e-05,0.00012431793504365525,0.022162366891856865,0.025938302572507187,0.01566999070546576,0.0183397812250861
2009-08-05,-0.0028842725022450713,24.889999389648438,8.287813129375267e-05,0.0001136608091321526,0.021178472494607598,0.024801618898197493,0.014974324212112977,0.01753608445847259
2009-08-06,-0.005191958976503617,24.899999618530273,7.675281031537442e-05,0.00011055020664387292,0.02038082693890375,0.024459886501941953,0.014410345711751272,0.017294461192365197
2009-08-07,0.013028893266753898,25.670000076293945,7.400457320314352e-05,0.00011625353837807183,0.020012619458497822,0.02508290009027363,0.014150003130843821,0.017734965457373252
2009-08-10,-0.002076786388038031,24.760000228881836,7.598847923540888e-05,0.00010994273818054807,0.02027909336233742,0.024392590934424606,0.014338414577003477,0.017246879590514567
2009-08-11,-0.012555007550961735,24.989999771118164,7.00532396234712e-05,0.0001085681141800316,0.019471023018721407,0.024239619892254594,0.013767065188392914,0.01713872079950158
2009-08-12,0.010671649198448471,25.989999771118164,8.693685395211388e-05,0.00013075052057361498,0.021690852352013037,0.026600902506302353,0.015336604452413539,0.018808275174973167
2009-08-13,0.007609604179306964,25.450000762939453,8.473871932066771e-05,0.00012384474933944858,0.021414878080115198,0.02588889161909954,0.015141475732783157,0.018304845011620084
2009-08-14,-0.007708423220314316,24.709999084472656,8.004197180477344e-05,0.00011408385085801797,0.02081294552582267,0.02484773142827613,0.01471587689773513,0.017568688508449004
2009-08-17,-0.02491413505825046,24.270000457763672,8.161805419259647e-05,0.00011258770539842011,0.021016857352097247,0.02468426170358142,0.01486005357516534,0.017453106581703973
2009-08-18,0.007903157439282184,27.889999389648438,0.00016413379250586067,0.00020975217315675286,0.02980393862579736,0.033692085388241796,0.02107299475418922,0.023822124570796382
2009-08-19,0.008741793438756461,26.18000030517578,0.00015079836889197312,0.00017563601807992098,0.028567548946637815,0.0308305625660526,0.020198800455570216,0.021798873342893533
2009-08-20,0.010251361573732364,26.260000228881836,0.00013963566822377372,0.00016832191023416918,0.02748987986945,0.030181789354190525,0.01943683019736166,0.02134015563239623
2009-08-21,0.019416285268489143,25.09000015258789,0.0001311243575279696,0.00014845360228026128,0.026638903511240788,0.028344580142427616,0.018835143938453588,0.020041149465193985
2009-08-24,-9.743668498895947e-05,25.010000228881836,0.00013689129910583552,0.00015074892601741732,0.027218399278625207,0.02856286528345998,0.019244878753019227,0.020195488852670477
2009-08-25,0.001940841395381386,25.139999389648438,0.00012353629669493594,0.00014369935105318867,0.025856631569413688,0.02788701700990757,0.018282035413656025,0.01971762761083883
2009-08-26,9.67485740449954e-05,24.920000076293945,0.00011185522378247353,0.00013398687131594434,0.02460383430834929,0.026928104328176418,0.0173962400682173,0.019039624539984448
2009-08-27,0.0022266223547512585,24.950000762939453,0.00010129377813784856,0.00012775124685795376,0.023413484016794175,0.026294034711903915,0.016554598103893956,0.018591303065924783
2009-08-28,-0.00019317571722758477,24.68000030517578,9.215374495527188e-05,0.000119607631711377,0.02233218169199413,0.025442167281314685,0.01579005894333882,0.017988986770704214
2009-08-31,-0.00893943305254443,24.760000228881836,8.379626772542047e-05,0.00011534901307597186,0.021295458545106314,0.02498512920705967,0.015057039669939714,0.017665836160908492
2009-09-01,-0.022303948717902894,26.010000228881836,8.791495203428341e-05,0.00013079330987953813,0.021812529411344015,0.026605254844790285,0.015422636706914543,0.018811352513417465
2009-09-02,-0.003799640612947898,29.149999618530273,0.0001519166334366301,0.0002112221382493045,0.028673276451780354,0.03380993809084543,0.02027355551359177,0.023905452798481826
2009-09-03,0.008280633615870404,28.899999618530273,0.00013896957034336693,0.00019708592455793556,0.02742423460786612,0.032658968409217816,0.019390415450963105,0.02309165505289877
2009-09-04,0.01391180777931387,27.100000381469727,0.00012874237449432324,0.0001663444907405854,0.026395835648195344,0.03000398012056974,0.018663281827637303,0.021214434898154277
2009-09-08,0.00858554308287478,25.260000228881836,0.00012578254394059266,0.00014336351711658144,0.026090646773814195,0.02785441113898462,0.018447496805744115,0.01969457349857729
2009-09-09,0.007644755258143262,25.6200008392334,0.00011727933986948921,0.00014193463168748094,0.0251933206687292,0.027715252890840217,0.017813038771768503,0.019596181099171026
2009-09-10,0.010166602344621476,24.31999969482422,0.00010897676620228808,0.00012382764928114569,0.024285196192834712,0.02588710423270981,0.01717094570625296,0.018303581232879715
2009-09-11,-0.00019090805839410812,23.549999237060547,0.00010380270051748059,0.00011409367820604661,0.023701672026651507,0.02484880161500368,0.016758362596103964,0.01756944518828179
2009-09-14,0.004856513286334413,24.149999618530273,9.414486741598064e-05,0.00011436912466390445,0.022572152836645747,0.024878778684918276,0.01595973150695171,0.017590640596210506
2009-09-15,0.00417063441196088,23.860000610351562,8.67158915751891e-05,0.00010782342268837222,0.02166326962163555,0.024156344524460232,0.015317101971890786,0.017079840615552844
2009-09-16,0.01502102315676034,23.420000076293945,7.981262110125613e-05,0.00010054895804976512,0.020783105630914216,0.02332724471766523,0.014694778479946581,0.016493622260366478
2009-09-17,-0.001492037557940604,23.690000534057617,8.388735959350144e-05,0.00010588171048893678,0.021307030159548823,0.023937849513805218,0.015065221426502367,0.01692535283891502
2009-09-18,0.0006369864272259295,23.649999618530273,7.676888102316558e-05,0.0001017546364714199,0.02038296052313164,0.023466685970831846,0.014411854271066416,0.016592214759612676
2009-09-21,-0.002532760077199839,23.920000076293945,7.014312393957258e-05,0.00010035864824594453,0.019483510510822404,0.023305158432209132,0.01377589451994004,0.016478006063346363
2009-09-22,0.005807083695166065,24.059999465942383,6.516407633066966e-05,9.894550330395222e-05,0.01877927319676539,0.023140497365193507,0.013277960692765184,0.016361581793218654
2009-09-23,-0.008346950779362572,23.079999923706055,6.146674760111045e-05,8.964349603584191e-05,0.018238737594402536,0.022025919662448025,0.012895772819676975,0.015573515142767235
2009-09-24,-0.011079883695997142,23.489999771118164,6.659769534629672e-05,9.778260084386345e-05,0.018984722715006317,0.023004110783964547,0.013423224601488787,0.016265149112059795
2009-09-25,-0.005347204050948569,24.950000762939453,7.882857442404288e-05,0.00011970580143070394,0.020654586002470013,0.02545260615590716,0.014603908159415495,0.01799636761899708
2009-09-28,0.017744786104067073,25.610000610351562,7.608509426168055e-05,0.00012399679339404162,0.02029198112361219,0.025904778625531803,0.01434752692048084,0.0183160779834568
2009-09-29,-0.0030141471705809144,24.8799991607666,8.495061855286982e-05,0.00012215420660729353,0.021441636585412448,0.02571158630788604,0.015160395441645757,0.01817948057774429
2009-09-30,-0.0038753314094982366,25.190000534057617,7.870467789657654e-05,0.0001208431212285204,0.02063834799605841,0.025573232388727357,0.014592427011630752,0.01808165688238448
2009-10-01,-0.025125870496237837,25.610000610351562,7.401331972274714e-05,0.00012151075586586032,0.020013802058364113,0.02564377864090339,0.014150839292838767,0.018131536893905724
2009-10-02,-0.004672530547821822,28.270000457763672,0.00015870956973131176,0.00020895432092581234,0.02930732735313673,0.03362794560723484,0.020721863755194664,0.023776774280498694
2009-10-05,0.014817782039761125,28.68000030517578,0.00014608399232999742,0.00020374413674318872,0.028117452668349918,0.03320605003610693,0.01988055807055097,0.023478471318973376
2009-10-06,0.014222460828004803,26.84000015258789,0.0001424349064778728,0.0001750928668190048,0.027764053687373277,0.030782854170058875,0.01963068589876323,0.02176514092949914
2009-10-07,0.0027451326386470597,25.700000762939453,0.0001383500610474832,0.00015771409720751332,0.027363039394754787,0.02921527073939422,0.019347147129246713,0.020656774755957324
2009-10-08,0.007626174556151738,24.68000030517578,0.00012522075013067125,0.00013781519258714342,0.026032316076074112,0.027310094713805785,0.01840625385114948,0.019309712379500757
2009-10-09,0.006078952830905045,24.18000030517578,0.00011602795756650159,0.0001271915427162995,0.025058552579922868,0.026236371732835915,0.017717750452190845,0.018550532224504545
2009-10-12,0.003907936965089002,23.1200008392334,0.00010682767093691559,0.00011196191945360157,0.02404454361026632,0.0246155659772653,0.0170007913292185,0.017404534991939596
2009-10-13,-0.002044878133560451,23.010000228881836,9.759746480762424e-05,0.00010612984725132529,0.022982323126207314,0.023965882610663333,0.016249744060956018,0.016945173752870444
2009-10-14,0.017068767540555658,22.989999771118164,8.925592370582602e-05,0.00010172394604056807,0.021978253716848636,0.023463146785583183,0.015539812744095001,0.016589712364438815
2009-10-15,0.003652406144659824,22.860000610351562,9.545738175232995e-05,0.00010522994298276382,0.022728952301161235,0.02386405963805373,0.016070597199391922,0.016873179410290474
2009-10-16,-0.00750214552407372,21.719999313354492,8.740321348106898e-05,9.163319248937971e-05,0.021748953176979592,0.022269018032526816,0.015377684874538505,0.015745398823704227
2009-10-19,0.008231476864770592,21.43000030517578,8.770797383073786e-05,9.182228269650805e-05,0.02178683765794453,0.022291982872143276,0.015404471249274502,0.015761636205979253
2009-10-20,-0.005296927220746057,21.489999771118164,8.317439474862559e-05,9.032355822154033e-05,0.021216291941486904,0.022109309390665428,0.015001064604236995,0.015632476185713333
2009-10-21,-0.009013824196554412,20.899999618530273,7.988457780397247e-05,8.519620057656981e-05,0.02079247223743357,0.021472606815366564,0.014701401176782898,0.015182293067377485
2009-10-22,0.010111782632567175,22.219999313354492,8.462689522966377e-05,0.00010063910575485436,0.02140074351537433,0.023337699457765437,0.01513148183189721,0.016501014326430436
2009-10-23,-0.01149897185418323,20.690000534057617,8.212022855559279e-05,8.702101254425565e-05,0.021081413795021483,0.021701348648712294,0.01490569846794854,0.015344025901238106
2009-10-26,-0.010883944121597,22.270000457763672,9.395831301148018e-05,0.00011010492509842113,0.022549777625025264,0.02441057621138429,0.015943911023524254,0.01725959615297239
2009-10-27,-0.004594054848840966,24.309999465942383,0.00010249023040759371,0.00013646559015967693,0.0235513546782416,0.027176043998634155,0.016652080109944102,0.01921493128183865
2009-10-28,-0.019068276489062508,24.829999923706055,9.604069182906652e-05,0.00013667275645909546,0.02279829127948696,0.0271966639417011,0.016119623603078514,0.019229510695571078
2009-10-29,0.021227035236205154,27.90999984741211,0.00013966304810887078,0.00020227267756977248,0.027492574857304147,0.03308592415656999,0.01943873569937017,0.023393535832388623
2009-10-30,-0.02940140790481904,24.760000228881836,0.00014800199993395105,0.00016407833038767887,0.028301434578965327,0.029798902706002002,0.0200106432209045,0.021069434086830367
2009-11-02,0.007312324988866636,30.690000534057617,0.0002579878678280142,0.00032765343211901344,0.03736580127841517,0.042109687538626185,0.02641964017616661,0.029773824048675592
2009-11-03,0.003158423207309601,29.780000686645508,0.000233733600517491,0.00028672667085728683,0.0355660170807878,0.03939206104340443,0.025147095515829467,0.02785231529787969
2009-11-04,0.002576267656645345,28.809999465942383,0.00021006707456225888,0.00024927617840441764,0.03371736690448063,0.036729502606234345,0.023839999968600943,0.025969742639155916
2009-11-05,0.018228289328401325,27.719999313354492,0.00018888169970428633,0.00021525388736757454,0.03197198490487735,0.03413109014238155,0.02260592060132362,0.024132524649027775
2009-11-06,0.0026168818617244446,25.43000030517578,0.00018594968872112752,0.00018009834419103018,0.0317228637554392,0.03121975698126979,0.022429778490001336,0.022074054820523225
2009-11-09,0.02252030124794976,24.190000534057617,0.00016746899794909035,0.00015303661321383236,0.030105224419939684,0.02877877681207727,0.021286020087491225,0.020348149967936054
2009-11-10,0.00018280278633363108,23.149999618530273,0.00017546166390830102,0.00014715975999049608,0.030815255990643053,0.028220791724681626,0.02178805076714743,0.019953624366228283
2009-11-11,0.005096953811151698,22.84000015258789,0.00015782023166932815,0.00013413452632915742,0.029225099364740277,0.026942937776955184,0.020663724125064502,0.019050112589642114
2009-11-12,-0.010220207759453634,23.040000915527344,0.0001434154930199654,0.0001288444729292547,0.02785945993736532,0.026406300110351794,0.01969814327179174,0.018670680767720254
2009-11-13,0.005397114929650377,24.239999771118164,0.00014440364247388925,0.0001452826481437026,0.027955272642712737,0.028040227431633487,0.019765888030715082,0.019825955656130222
2009-11-16,0.014399586927399313,23.360000610351562,0.00013165147846604553,0.00012826629318539706,0.026692394106757493,0.02634698536421261,0.018872964679291726,0.01862874203774464
2009-11-17,0.0011691054607997336,22.889999389648438,0.0001290186913820651,0.0001227561836996405,0.02642414686215085,0.025774861918962205,0.018683299385405746,0.018224219853214478
2009-11-18,-0.0006291571284491222,22.40999984741211,0.00011663091937528097,0.00011143833241398342,0.025123579025605226,0.024557941497552666,0.017763727662315744,0.017363791371643515
2009-11-19,-0.01311682972556955,21.6299991607666,0.0001056174653885281,9.888136372357203e-05,0.02390796044747962,0.02313299595103622,0.016904219654278078,0.01635627788814858
2009-11-20,-0.003557395935580953,22.6299991607666,0.0001205689686669308,0.00012150780084624953,0.025544207368531285,0.02564346682352988,0.01806113462504086,0.018131316422176844
2009-11-23,0.012621882880928257,22.190000534057617,0.00011088203858128289,0.00011190015839000585,0.02449656888427433,0.02460877575225901,0.01732039761842508,0.01739973393602099
2009-11-24,0.0015330414976452488,21.15999984741211,0.00010822609319485638,0.00010162714468083285,0.024201408865105585,0.023451980264833777,0.017111703538971918,0.016581817031002213
2009-11-25,0.0035075755978788135,20.469999313354492,9.820924729313146e-05,9.052291459770078e-05,0.02305424209345726,0.022133695068697962,0.0163005946561949,0.015649718177508744
2009-11-27,-0.01638447334273345,20.479999542236328,8.979704972544546e-05,8.654783185053187e-05,0.022044776100796488,0.021642267192041615,0.015586847663391065,0.015302252119520092
2009-11-30,0.003371325470887418,24.739999771118164,0.00012040664773407413,0.00014781411508711106,0.0255270066073944,0.028283464891543285,0.018048972757652906,0.01999793768109201
2009-12-01,0.0122947844866553,24.510000228881836,0.0001094688314263384,0.00013717215357530912,0.024339962185061566,0.027246306429128078,0.017209668221467963,0.019264610616097293
2009-12-02,-0.0004495848693871242,21.920000076293945,0.00010657314918301121,0.00010942381697605713,0.024015882922837996,0.024334957277904412,0.01698052667482461,0.017206129481719765
2009-12-03,-0.007851035531810796,21.1200008392334,9.665543645317696e-05,9.660328864357085e-05,0.02287113941787936,0.02286496883513459,0.016171131172513207,0.01616676823714941
2009-12-04,0.0056914106041127755,22.459999084472656,9.66983890331287e-05,0.00010996923605680227,0.022876220690933965,0.024395530250500976,0.016174723907076534,0.017248957845775924
2009-12-07,-0.0015323029116509892,21.25,8.943506116882268e-05,9.501228503371006e-05,0.02200029794072243,0.02267590034057486,0.015555399201304066,0.0160330865971466
2009-12-08,-0.011159399196836188,22.100000381469727,8.174121644916923e-05,9.775803974727579e-05,0.021032708672181676,0.02300122150884754,0.014871261314826198,0.01626310623846015
2009-12-09,0.0037332810352366896,23.690000534057617,9.251296032373583e-05,0.00012038068998569421,0.022375664789596243,0.025524254851808256,0.015820803842500303,0.01804702711779102
2009-12-10,0.00561964551217123,22.65999984741211,8.481688382825838e-05,0.00010555129020116829,0.021424752536482992,0.023900469443722296,0.015148457506898704,0.0168989231099232
2009-12-11,0.004239316860515424,22.31999969482422,7.884135571476676e-05,9.878584410020318e-05,0.02065626040525052,0.02312181998790086,0.014605092052640248,0.016348375878434986
2009-12-14,0.006816584766058849,21.59000015258789,7.286949632499484e-05,8.92808818761189e-05,0.019858550333671746,0.021981326334527408,0.014041067936069525,0.015541985250790822
2009-12-15,-0.00465899376464598,21.149999618530273,6.89549384178405e-05,8.381169197148197e-05,0.01931778577418245,0.021297418365560296,0.013658718177923607,0.015058425368879186
2009-12-16,0.001525566220532319,21.489999771118164,6.633854621680978e-05,8.545902351968686e-05,0.018947749439840973,0.021505701882745774,0.013397082498480626,0.01520569306796224
2009-12-17,-0.01208874539343269,20.540000915527344,6.100026141968507e-05,7.560735571511165e-05,0.018169396662246453,0.020228174098058313,0.012846745034526763,0.014302411906265456
2009-12-18,0.005641206298839238,22.510000228881836,7.720242133275968e-05,0.00010289839604345801,0.020440434292711904,0.0235982045188191,0.014452491331156858,0.016685205478276118
2009-12-21,0.01011141031550835,21.68000030517578,7.208942596246428e-05,9.245294651119741e-05,0.01975197111440184,0.022368405986089263,0.013965710670146412,0.015815671476266942
2009-12-22,0.0035865239449484414,20.489999771118164,7.098307796235204e-05,8.265286360237366e-05,0.019599819497218566,0.02114967073598026,0.013858131256868153,0.01495395981276007
2009-12-23,0.0019674878626517256,19.540000915527344,6.563991167456005e-05,7.28251952906115e-05,0.01884771265821002,0.019852512909798222,0.013326351089420806,0.014036799151221555
2009-12-24,0.004722645315962179,19.709999084472656,6.04549880086272e-05,7.125028051087248e-05,0.018088007434025076,0.019636674777259267,0.012789198453154058,0.013884189930948553
2009-12-28,0.0021316087385107405,19.469999313354492,5.674857602169769e-05,6.781303519161526e-05,0.017524762553087263,0.019157165435063576,0.012390953893253748,0.013545150920717593
2009-12-29,-0.0014202353528600597,19.93000030517578,5.258981336547526e-05,6.860679001925699e-05,0.016870403613512115,0.01926895702516697,0.011928286771496616,0.01362419361441621
2009-12-30,-0.0003560765404658501,20.010000228881836,4.896464115365786e-05,6.722560376773734e-05,0.016278558559591667,0.019074010345359552,0.011509820344184787,0.013486355779876705
2009-12-31,-0.009644191613063829,19.959999084472656,4.547209519524431e-05,6.504147297799653e-05,0.015687261671672195,0.018761598689802282,0.011091741499850094,0.013265463861484163
2010-01-04,0.01681759337701074,21.68000030517578,5.5247973132776666e-05,8.477743109255857e-05,0.017291506531367178,0.02141976907459347,0.012226029284335256,0.015144933930113295
2010-01-05,0.002643601677125855,20.040000915527344,6.466942385700388e-05,7.901604625663558e-05,0.018707861845523983,0.02067913201031944,0.01322746900946809,0.014621263513053203
2010-01-06,0.0007039969518699448,19.350000381469727,5.971574490341633e-05,7.115644990211911e-05,0.017977077273268322,0.019623740595484735,0.012710764836541886,0.013875044765670008
2010-01-07,0.0042121767806631225,19.15999984741211,5.50030255258181e-05,6.722029668900959e-05,0.017253132107948245,0.019073257438231978,0.01219889649381534,0.013485823433862006
2010-01-08,0.0033222507894008356,19.059999465942383,5.1650694551939245e-05,6.478846772324115e-05,0.016719094060556293,0.01872507270127282,0.011821302743119344,0.01323963801429205
2010-01-11,0.001395603258745002,18.1299991607666,4.834982958785391e-05,5.7443033998641297e-05,0.016176037014328723,0.017631665712578376,0.011437332072998798,0.012466540202413993
2010-01-12,-0.009370150264612069,17.549999237060547,4.4979518770404886e-05,5.252421373378976e-05,0.015602064195005042,0.01685987840411089,0.011031502281087142,0.01192084487982976
2010-01-13,0.008411082448336465,18.25,5.446475411062286e-05,6.458742969527633e-05,0.01716850312228832,0.018695998263906093,0.012139059228906993,0.013219080816339036
2010-01-14,0.002700926096897119,17.850000381469727,5.37322441528423e-05,6.169275554461524e-05,0.01705266058123539,0.01827223796277566,0.012057152294036064,0.01291945938996065
2010-01-15,-0.011288307972277513,17.6299991607666,5.0017654348045406e-05,5.818733169602547e-05,0.016452667413540813,0.017745526094304218,0.01163292471008737,0.012547045643555313
2010-01-19,0.012418766935792705,17.90999984741211,6.461313147354214e-05,7.17864452435152e-05,0.01869971781590954,0.019710420169001146,0.013221710740552766,0.013936331906975073
2010-01-20,-0.010220880921659292,17.579999923706055,6.677586450515373e-05,7.054107348114246e-05,0.019010100716310808,0.01953870115266595,0.013441168219447335,0.013814917285375566
2010-01-21,-0.019416242579174084,18.68000030517578,7.620780264434862e-05,8.643257741654622e-05,0.02030833776392934,0.021627852051978706,0.014359091948845952,0.015292059836723495
2010-01-22,-0.02254437273927076,22.270000457763672,0.000123607567904822,0.00015499758883066625,0.02586408916587393,0.028962572189284795,0.018287308337247055,0.02047810322909282
2010-01-25,0.005115008252073726,27.309999465942383,0.00018449676911075125,0.0002689133133417052,0.03159868727175218,0.038148793728116026,0.02234197900745022,0.026973258138956065
2010-01-26,-0.004199493062483024,25.40999984741211,0.00016705571420295992,0.00021646464767163768,0.030068054299718233,0.0342269458359094,0.02125973880439392,0.024200299802917102
2010-01-27,0.004745729094786226,24.549999237060547,0.00015282887853004367,0.0001893843977683681,0.028759237761474547,0.032014502457655206,0.02033433480357061,0.022635982808131186
2010-01-28,-0.011538688861541895,23.139999389648438,0.00013875684595385116,0.0001576651644326967,0.027403237069519942,0.029210738185889415,0.019375569056968824,0.02065356999576005
2010-01-29,-0.01092803743693683,23.729999542236328,0.00014423738095680912,0.0001688090053568851,0.027939174625425472,0.03022542830139465,0.0197545058628041,0.021371010725646046
2010-02-01,0.015431009727057706,24.6200008392334,0.00014713991400450307,0.00018175657710903966,0.028218888730543314,0.03136315365941235,0.019952278846564007,0.022175444018917655
2010-02-02,0.012030749946409049,22.59000015258789,0.0001441157795594742,0.0001506199761651993,0.02792739488074341,0.028550646406237102,0.019746176946917934,0.02018684944635399
2010-02-03,-0.004995033374988062,21.479999542236328,0.0001369209635702923,0.00013187827370961293,0.02722134824435886,0.026715375630264198,0.0192469638311096,0.018889213857978492
2010-02-04,-0.031351887601034564,21.600000381469727,0.00012711477888371702,0.00012720546270486617,0.026228453327359808,0.02623780736289059,0.01854493348404428,0.018551547292512533
2010-02-05,0.002064786546497592,26.079999923706055,0.00025558412768594363,0.00027891242025266646,0.037191320456383896,0.03885157106112047,0.026296272808734537,0.027470159680651866
2010-02-08,-0.007245867601159818,26.110000610351562,0.00022912808798491245,0.00025641169975794154,0.03521387543800989,0.03725148386275614,0.02489811235007542,0.02633881158734345
2010-02-09,0.012482175812583469,26.510000228881836,0.0002129456482823116,0.00024874012401335883,0.03394759738267641,0.036689988987837846,0.024002785354793988,0.025941804376242314
2010-02-10,-0.001960511027010345,26.0,0.0001985804699640678,0.0002257321489140681,0.032782564565858666,0.03495194643532709,0.02317904421287631,0.024712914394570067
2010-02-11,0.010411733843529346,25.399999618530273,0.00017884984994919481,0.00020010571351615223,0.031111356558899062,0.032908220805753376,0.02199740986561807,0.0232678899630095
2010-02-12,-0.0008325436442455282,23.959999084472656,0.0001660123331250452,0.00016941498988463113,0.02997400909330899,0.030279630781992084,0.021193243762708282,0.021409334807695562
2010-02-16,0.015612926440757458,22.729999542236328,0.00014947622320279607,0.00014278193358573555,0.028442038251965125,0.027797855155170022,0.02011005761377202,0.01965458536260618
2010-02-17,0.0047262504325966,22.25,0.000146463279777117,0.00013554397274457,0.0281539305991141,0.027084122124582874,0.019906349938306728,0.019149937550842266
2010-02-18,0.005878274000347358,21.719999313354492,0.00013309489484926725,0.00012185989907585214,0.026838321859544653,0.02568059401917035,0.01897614348420017,0.018157567355276412
2010-02-19,0.0020714761478231687,20.6299991607666,0.00012181289544208108,0.00010489424188547137,0.02567564079966853,0.023825964062544232,0.01815406516149294,0.016846243780307173
2010-02-22,0.00018044819545959162,20.020000457763672,0.00011033237843346107,9.357967822504194e-05,0.02443577673021727,0.022504296022003475,0.01727741428123516,0.015911753073062612
2010-02-23,-0.012219430882609171,19.940000534057617,9.993133483588839e-05,8.790890941570229e-05,0.023255490415946312,0.02181177978311031,0.016442888092554023,0.015422106679254949
2010-02-24,0.009155747411160783,21.3700008392334,0.00011207383672813895,0.0001116215745051708,0.024627865779557688,0.02457812396115804,0.017413231616652168,0.01737806146376196
2010-02-25,-0.0013546743462567001,20.270000457763672,0.00010552434074025161,9.777241404292858e-05,0.023897418103068127,0.02300291249102305,0.016896765647233254,0.016264301854212865
2010-02-26,0.0006327719129256372,20.100000381469727,9.592271070149453e-05,9.115632584372065e-05,0.02278428370296189,0.022210997550515522,0.016109719489721622,0.01570437520838913
2010-03-01,0.010330849905676943,19.5,8.715243051675744e-05,8.17122685350397e-05,0.0217177290103383,0.021028984070410962,0.015355607701850115,0.014868627820154199
2010-03-02,0.002766462943263206,19.260000228881836,8.449839107505186e-05,7.924504162748388e-05,0.021384489053800766,0.02070907529254866,0.015119989049423977,0.014642435031262993
2010-03-03,0.0008914919435511788,19.059999465942383,7.735717990882202e-05,7.429236183585578e-05,0.020460911298146586,0.02005149419094103,0.014466969680261128,0.014177489666872892
2010-03-04,0.0030222809985519135,18.829999923706055,7.068414591513553e-05,6.94844122444574e-05,0.01955850545522214,0.019391810221608064,0.013828919997202245,0.0137110574613944
2010-03-05,0.014192685248476314,18.719999313354492,6.516079556279815e-05,6.624527701874606e-05,0.0187788004576804,0.018934424886470774,0.013277626440692556,0.01338766131939428
2010-03-08,0.00017482273362960267,17.420000076293945,6.954183700660079e-05,6.184852940741222e-05,0.019399821659523354,0.018295292068422266,0.013716721980815206,0.01293575988814155
