Date,Dividend
2023-06-16,0.54
2023-09-18,0.54
2023-12-18,0.55
2024-03-18,0.66
2024-06-24,0.7
2024-09-23,0.72
2024-12-20,0.72
2025-03-18,0.72
2025-06-17,0.72
2025-09-16,0.54
2025-12-16,0.54
2026-03-17,0.78
