month,ticker,n_days,monthly_log_return,monthly_rv_ann,monthly_vov,feature_price,feature_log_price,feature_idio_vol_63_ann,feature_max_return_21d,feature_log_price_lag1,feature_idio_vol_63_ann_lag1,feature_max_return_21d_lag1,z_low_price_lag1,z_idio_vol_lag1,z_max_return_lag1,lottery_score_lag1
2018-05-31,AAL,22,0.016445178927211486,0.2983245322678007,0.07421025481782136,42.618011474609375,3.7522769684869544,0.3116661786059513,0.030991605402002742,3.735831789559743,0.3186443983151067,0.04393447734819156,-0.7066114394575834,-0.3220010630835423,-0.5729137023575914,-0.5338420682995724
2018-05-31,AMC,22,-0.16471233886862963,0.4137924525150364,0.17095083215348533,122.17362213134766,4.805443165264489,0.3948234423507187,0.055214817151714835,4.9701555041331185,0.370751826024844,0.07773854405837977,-1.5846089170978617,-0.13723754930612908,-0.12557933399592078,-0.6158086001333039
2018-05-31,BB,22,0.12212462115447384,0.23022499137475635,0.11439620043891369,11.829999923706056,2.4706386715411033,0.29787190401653935,0.041366910331029016,2.3485140503866293,0.32328339631855124,0.044204302139003504,0.2802135411356243,-0.30436904780229374,-0.5693430697647441,-0.1978328588104712
2018-05-31,BLNK,22,1.5958322736188941,3.9241075736392346,2.8026710642283903,7.300000190734863,1.9878743742824085,3.827061165753952,1.7297296687753825,0.39204210066351436,0.9765236643262366,0.19000005722045898,1.6718885261087315,1.0442000974416163,1.3599943844628928,1.3586943360044135
2018-05-31,CCL,22,-0.004685965944414313,0.16265211307537206,0.05301393916784408,57.52872848510742,4.052284448859834,0.1732847839661908,0.01266826465224713,4.056970414804248,0.187326174999002,0.018112571796341292,-0.9350433326542529,-0.9700449252006932,-0.9146189151937232,-0.939902391016223
2018-05-31,CGC,22,0.19088835317879313,0.6523395168774296,0.2912789772334835,283.70001220703125,5.647917384842761,0.6988789325779685,0.08392857142857135,5.457029031663968,0.7720323734504321,0.08018430367043505,-1.9309311371563653,0.7575557181751175,-0.09321422418226945,-0.4221965477211725
2018-05-31,CLSK,22,0.12028612763192376,2.9348225716279264,2.393743889059808,22.5,3.1135153092103742,2.0159150137665507,0.4900661875221759,2.993229181578451,1.5355479144725115,0.3300000508626302,-0.17838435526677088,1.5963827238963273,3.2126356439739405,1.5435446708678324
2018-05-31,CVNA,22,0.09596895266477991,0.48120549363479137,0.24880097765355635,5.769999980926514,1.752672077214378,0.6443857276901864,0.08158315709521058,1.6567031245495978,0.708547049971728,0.1551282768418829,0.7723115545800475,0.6528755552741321,0.8985307983495762,0.7745726360679187
2018-05-31,ETSY,22,0.07710946203812334,0.31949658711160145,0.1087675507856919,32.34000015258789,3.476304858867201,0.3242245112156447,0.04274907081826829,3.399195396829078,0.3178809775572642,0.08333330453881937,-0.46715569522309475,-0.3249272686940607,-0.05154301561124571,-0.28120865984280036
2018-05-31,F,22,0.027206898210260892,0.15322621027437103,0.029697235705742942,7.647640228271484,2.0343971333601303,0.14757044946719505,0.016042979137901092,2.0071902351498694,0.15302723294659823,0.028803070197926717,0.5230035364165719,-1.2167531783345749,-0.7731499200297967,-0.48896652064926655
2018-05-31,GME,22,-0.0335226423623598,0.45359394183016355,0.2029152953059501,2.9535045623779297,1.0829924525000119,0.3992658066115193,0.04327298646332722,1.116515094862372,0.39129893825061096,0.025365071785814264,1.156557374308776,-0.07143714607399262,-0.818645477155982,0.08882491702626712
2018-05-31,GPRO,22,0.09062802188247458,0.5593952891533803,0.2540610884634607,5.539999961853027,1.7119944938734573,0.5357492300070189,0.09879027567532539,1.621366471990983,0.5291441165288318,0.07186856526843388,0.7974471745542923,0.2967171002457342,-0.20325765822859196,0.29696887219047813
2018-05-31,JBLU,22,-0.015756688647014988,0.20858254855059385,0.05038556420283724,18.88999938964844,2.9386326492025887,0.1981848180021779,0.02419774218486226,2.954389337849604,0.19071342440476868,0.021287383985734154,-0.15075685008053463,-0.9481835291901102,-0.8726061414767385,-0.6571821735824611
2018-05-31,KOSS,22,0.14710004439801727,1.2350886054918822,0.4381389593143815,2.119999885559082,0.7514160347023545,0.8247422373950309,0.25000007761021603,0.6043159903043369,0.49178883768529746,0.09714283261980339,1.5208941496149193,0.20740607619638715,0.13120057481061048,0.6198336002073056
2018-05-31,KSS,22,0.07188623827697155,0.4110333086505516,0.19933106965364797,43.38438034057617,3.7700994763400915,0.35043135567648576,0.03613867457621134,3.69821323806312,0.3180529476169245,0.02906078316886984,-0.6798526622125622,-0.32426749158056056,-0.7697395649957762,-0.5912865729296329
2018-05-31,MARA,22,-0.26402307681306936,0.8672549740851542,0.30788279908754757,5.559999942779541,1.7155980979710415,1.7531294948396856,0.12101906475380053,1.9796211747841113,2.0581850436296705,0.2614378978025753,0.5426139232026789,1.9537386933131315,2.305342219914044,1.6005649454766182
2018-05-31,MVIS,22,0.2417199563135058,0.7099198311876489,0.32296316068908104,1.6299999952316284,0.48858001189328965,0.6422660957462383,0.11029409895615605,0.24686005557978374,0.6111555606547587,0.10169492381566325,1.7751592223427664,0.4724942199376881,0.1914390915927044,0.8130308446243864
2018-05-31,NCLH,22,-0.021359871773001637,0.21246441193615948,0.0819531635229448,52.34000015258789,3.9577609000173206,0.21065308311192532,0.01551560489118553,3.9791207717903223,0.2223452231975897,0.028767617044050064,-0.8796674297250547,-0.7609775635404497,-0.7736190770200431,-0.8047546900951824
2018-05-31,RIOT,22,-0.03380600433853403,0.7350727006946235,0.35902986169345696,6.980000019073486,1.9430489195068723,0.834402183921612,0.11882355633903963,1.9768549238454063,0.8728750361399611,0.15725186305004257,0.5445816090844514,0.9073186078426382,0.9266325383926567,0.7928442517732487
2018-05-31,ROKU,22,0.14080354264947487,0.5554837792328663,0.18476588899774912,37.459999084472656,3.6232736725758103,0.5409617024351195,0.08937207109388856,3.482470129926335,0.5354357244945689,0.08964261185455857,-0.5263905659035389,0.31113642289691995,0.03194900998090673,-0.06110171100857076
2018-05-31,RUN,22,0.2718304175987071,0.6641516876038881,0.4678936852538052,12.100000381469728,2.4932054841291187,0.5957845620442314,0.16988810674011967,2.221375066530412,0.5689465411518843,0.07205238628891197,0.37064987142527545,0.3851915817390925,-0.20082512664024368,0.18500544217470813
2018-05-31,SE,22,0.3435288735543123,0.6623027587160306,0.2659505900861795,14.789999961853027,2.6939512741434677,0.5416303748384027,0.12593977027026182,2.3504224005891556,0.419513036166316,0.09567617045099319,0.2788560960468766,0.013496112069383108,0.11179201073133867,0.13471473961586614
2018-05-31,SNAP,22,-0.229619428914447,0.8795446544768853,0.4980536051674981,11.390000343322754,2.432735807601562,0.5626870162767988,0.03981043305219978,2.6623552365160092,0.41185262666910083,0.036221607361173636,0.056972452474803405,-0.008985558623657193,-0.6749792867583726,-0.20899746430240881
2018-05-31,SPCE,22,-0.001990020042230496,0.03841027510730797,0.017304871122330538,200.8000030517578,5.302309403015571,0.030176810441101324,0.008000030517578027,5.3042994230578016,0.02508962857982925,0.002988002169362236,-1.8222917182308778,-3.4225401750066773,-1.1147646508778757,-2.1198655147051433
2018-05-31,W,22,0.39362427657527843,0.5016905588924816,0.17631540591466877,92.3499984741211,4.525585690122467,0.4765096408598101,0.13656593180817245,4.131961413547188,0.3957839446516382,0.04995213973407808,-0.9883858286013426,-0.057534300844115885,-0.493281058584793,-0.5130670626767505
2018-05-31,WULF,22,0.13081677337418327,0.39010069630011873,0.10520579867812044,8.064719200134277,2.087498893876719,0.4857069089068144,0.06025482599757681,1.9566821205025362,0.5179979625533699,0.07608688052514245,0.5589309003140176,0.27074588825268897,-0.14743604933496718,0.2274135797439131
2018-06-30,AAL,21,-0.13714733592516973,0.2393486161127757,0.05192790977233999,37.15616226196289,3.615129632561785,0.31899630914425514,0.024356246193517173,3.7522769684869544,0.3116661786059513,0.030991605402002742,-0.6632823482820189,-0.4312583663770405,-0.3766487574896706,-0.4903964907162433
2018-06-30,AMC,21,0.08543769935058654,0.3762555846599147,0.11106678337057205,133.07073974609375,4.890880864615076,0.3906283296486665,0.04682279733349182,4.805443165264489,0.3948234423507187,0.055214817151714835,-1.4547608456329364,-0.17002693774345168,-0.3031267003149956,-0.6426381612304612
