Date,GME,AMC,KOSS,BB,OPEN,KSS,PLTR,SOFI,HOOD,RIVN,LCID,F,CHWY,DKNG,AFRM,UPST,MARA,RIOT,COIN,CVNA,TLRY,RBLX,SNAP,PTON,BYND,NIO,XPEV,LI,BILI,U,AI,ROOT,LMND,FUBO,BLNK,QS,RUN,SPCE,SNDL,HUT,CLSK,WULF,BTBT,CIFR,IONQ,QBTS,RGTI,SOUN,BBAI,LUNR,JOBY,ACHR,ENVX,MVIS,W,GPRO,CCL,NCLH,AAL,JBLU,CGC,CRON,GRAB,NU,SE,ROKU,PINS,ETSY,DASH,UBER,LYFT,DNA,RKLB,ASTS,SPY,IWM,^VIX
2018-01-17,3.822460174560547,112.0459976196289,2.049999952316284,13.670000076293945,,41.57417678833008,,,,,,7.766745090484619,,,,,13.880000114440918,17.760000228881836,,4.076000213623047,,,13.520000457763672,,,,,,,,,,,,8.630000114440918,,6.090000152587891,200.60000610351562,,,24.399999618530273,6.564306259155273,,,,,,,,,,,,1.4800000190734863,85.55999755859375,6.340000152587891,63.24413299560547,59.27000045776367,56.686580657958984,22.450000762939453,302.4200134277344,,,,12.630000114440918,41.540000915527344,,19.739999771118164,,,,,,,246.1031036376953,142.24142456054688,11.90999984741211
2018-01-18,3.9010939598083496,109.19393157958984,2.0999999046325684,13.25,,41.741546630859375,,,,,,7.696600914001465,,,,,14.920000076293945,19.799999237060547,,4.047999858856201,,,14.010000228881836,,,,,,,,,,,,13.949999809265137,,5.920000076293945,201.0,,,24.399999618530273,6.82858419418335,,,,,,,,,,,,1.3700000047683716,85.55999755859375,6.269999980926514,62.85254669189453,58.86000061035156,56.862022399902344,22.479999542236328,297.5,,,,12.579999923706055,40.7599983215332,,19.600000381469727,,,,,,,245.68948364257812,141.26683044433594,12.220000267028809
2018-01-19,3.960068941116333,107.56417083740234,2.1700000762939453,13.3100004196167,,43.472984313964844,,,,,,7.651966571807861,,,,,14.0,19.90999984741211,,4.171999931335449,,,14.039999961853027,,,,,,,,,,,,14.489999771118164,,5.940000057220459,201.1999969482422,,,24.399999618530273,6.496106147766113,,,,,,,,,,,,1.3200000524520874,87.83999633789062,6.289999961853027,62.433658599853516,59.43000030517578,56.58911895751953,22.56999969482422,299.510009765625,,,,12.3100004196167,40.220001220703125,,19.700000762939453,,,,,,,246.80728149414062,143.12582397460938,11.270000457763672
2018-01-22,3.833381175994873,107.97160339355469,2.1700000762939453,13.279999732971191,,43.878501892089844,,,,,,7.664719581604004,,,,,13.399999618530273,19.479999542236328,,4.070000171661377,,,14.170000076293945,,,,,,,,,,,,10.0,,6.039999961853027,201.60000610351562,,,24.399999618530273,6.86268424987793,,,,,,,,,,,,1.2599999904632568,90.63999938964844,6.300000190734863,62.70685577392578,59.369998931884766,56.62809753417969,22.59000015258789,300.5,,,,12.59000015258789,43.619998931884766,,20.030000686645508,,,,,,,248.8140869140625,143.89285278320312,11.029999732971191
2018-01-23,3.800616979598999,109.19393157958984,2.1700000762939453,13.529999732971191,,44.30332565307617,,,,,,7.62645959854126,,,,,13.600000381469727,19.600000381469727,,4.203999996185303,,,14.25,,,,,,,,,,,,8.510000228881836,,6.409999847412109,201.60000610351562,,,24.399999618530273,6.820058822631836,,,,,,,,,,,,1.340000033378601,90.18000030517578,6.119999885559082,62.38812255859375,58.33000183105469,56.81329345703125,22.530000686645508,294.8999938964844,,,,12.899999618530273,42.619998931884766,,19.940000534057617,,,,,,,249.34217834472656,144.3531494140625,11.100000381469727
2018-01-24,3.708878517150879,107.56417083740234,2.140000104904175,13.25,,43.57596969604492,,,,,,7.683850288391113,,,,,14.039999961853027,19.239999771118164,,4.150000095367432,,,14.4399995803833,,,,,,,,,,,,7.0,,6.389999866485596,201.3000030517578,,,24.399999618530273,6.6751322746276855,,,,,,,,,,,,1.309999942779541,90.83999633789062,6.099999904632568,64.8104248046875,59.77000045776367,53.4019660949707,22.049999237060547,283.29998779296875,,,,12.760000228881836,42.25,,19.049999237060547,,,,,,,249.2453155517578,143.4597625732422,11.470000267028809
2018-01-25,3.6782989501953125,107.15672302246094,2.0999999046325684,13.050000190734863,,42.9902458190918,,,,,,7.37777042388916,,,,,14.0,17.90999984741211,,4.067999839782715,,,13.710000038146973,,,,,,,,,,,,9.5,,6.329999923706055,201.0,,,24.399999618530273,6.6751322746276855,,,,,,,,,,,,1.2799999713897705,91.16000366210938,5.960000038146973,64.43708038330078,59.61000061035156,51.7060432434082,20.690000534057617,256.7200012207031,,,,12.75,44.099998474121094,,19.139999389648438,,,,,,,249.3510284423828,143.513916015625,11.579999923706055
2018-01-26,3.7263526916503906,104.71208190917969,2.059999942779541,13.430000305175781,,44.00080108642578,,,,,,7.428783416748047,,,,,13.199999809265137,17.1299991607666,,3.947999954223633,,,13.5600004196167,,,,,,,,,,,,8.0,,6.329999923706055,201.1999969482422,,,24.399999618530273,6.888259410858154,,,,,,,,,,,,1.2599999904632568,93.30000305175781,5.650000095367432,65.24755096435547,60.93000030517578,51.725528717041016,20.5,284.8800048828125,,,,13.289999961853027,42.90999984741211,,19.200000762939453,,,,,,,252.23793029785156,144.02830505371094,11.079999923706055
2018-01-29,3.7460105419158936,104.71208190917969,2.119999885559082,13.0,,43.736881256103516,,,,,,7.265442371368408,,,,,12.520000457763672,15.229999542236328,,3.76200008392334,,,13.470000267028809,,,,,,,,,,,,7.900000095367432,,6.659999847412109,201.1999969482422,,,24.399999618530273,6.947934627532959,,,,,,,,,,,,1.2100000381469727,94.36000061035156,5.320000171661377,65.51164245605469,60.56999969482422,51.34540939331055,20.280000686645508,268.3999938964844,,,,12.220000267028809,42.36000061035156,,18.959999084472656,,,,,,,250.56556701660156,143.216064453125,13.84000015258789
2018-01-30,3.728536367416382,102.67488098144531,2.0999999046325684,12.579999923706055,,42.404510498046875,,,,,,7.226241111755371,,,,,11.600000381469727,14.279999732971191,,3.799999952316284,,,13.260000228881836,,,,,,,,,,,,7.5,,6.670000076293945,201.0,,,24.399999618530273,6.947934627532959,,,,,,,,,,,,1.2000000476837158,92.9800033569336,5.46999979019165,65.37503814697266,59.959999084472656,51.257694244384766,20.649999618530273,247.3699951171875,,,,12.029999732971191,41.52000045776367,,18.889999389648438,,,,,,,247.99554443359375,141.8444061279297,14.789999961853027
2018-01-31,3.671746015548706,104.30464172363281,2.009999990463257,12.65999984741211,,41.69004821777344,,,,,,7.16743803024292,,,,,12.84000015258789,13.75,,3.818000078201294,,,13.520000457763672,,,,,,,,,,,,7.989999771118164,,6.329999923706055,201.1999969482422,,,24.399999618530273,6.82858419418335,,,,,,,,,,,,1.190000057220459,92.01000213623047,5.46999979019165,65.21111297607422,60.7400016784668,52.94386672973633,20.860000610351562,252.02999877929688,,,,12.260000228881836,40.619998931884766,,18.760000228881836,,,,,,,248.1186981201172,141.1044158935547,13.539999961853027
2018-02-01,3.638982057571411,110.00880432128906,2.049999952316284,12.899999618530273,,41.896026611328125,,,,,,7.134768009185791,,,,,12.279999732971191,12.300000190734863,,3.697999954223633,,,13.920000076293945,,,,,,,,,,,,7.150000095367432,,6.070000171661377,201.39999389648438,,,24.399999618530273,6.86268424987793,,,,,,,,,,,,1.2699999809265137,91.7300033569336,5.5,64.75579833984375,60.59000015258789,52.51500701904297,20.940000534057617,224.5,,,,11.920000076293945,39.91999816894531,,19.15999984741211,,,,,,,247.8371124267578,141.5465850830078,13.470000267028809
2018-02-02,3.5450587272644043,113.67575073242188,2.009999990463257,12.40999984741211,,40.8532829284668,,,,,,6.997564315795898,,,,,11.039999961853027,12.15999984741211,,3.6600000858306885,,,13.710000038146973,,,,,,,,,,,,7.550000190734863,,5.820000171661377,200.8000030517578,,,24.399999618530273,6.86268424987793,,,,,,,,,,,,1.2400000095367432,90.77999877929688,5.550000190734863,63.699466705322266,59.0,50.78010940551758,20.329999923706055,194.0,,,,11.930000305175781,40.459999084472656,,18.790000915527344,,,,,,,242.4417266845703,138.82125854492188,17.309999465942383
2018-02-05,3.4183714389801025,108.78648376464844,2.009999990463257,11.859999656677246,,39.353546142578125,,,,,,6.690478324890137,,,,,9.479999542236328,10.699999809265137,,3.5139999389648438,,,13.850000381469727,,,,,,,,,,,,7.800000190734863,,5.610000133514404,200.0,,,24.399999618530273,7.1099114418029785,,,,,,,,,,,,1.1399999856948853,89.2699966430664,5.519999980926514,61.96012878417969,56.95000076293945,48.592647552490234,19.81999969482422,193.47000122070312,,,,11.5,40.16999816894531,,18.440000534057617,,,,,,,232.3021240234375,133.4878692626953,37.31999969482422
2018-02-06,3.525400161743164,112.0459976196289,2.0299999713897705,12.0,,40.38985061645508,,,,,,7.030230522155762,,,,,10.4399995803833,12.949999809265137,,3.696000099182129,,,14.0600004196167,,,,,,,,,,,,8.989999771118164,,5.550000190734863,199.8000030517578,,,24.399999618530273,6.905309677124023,,,,,,,,,,,,1.1200000047683716,91.98999786376953,5.630000114440918,63.08021545410156,58.20000076293945,49.97934341430664,20.350000381469727,230.0,,,,11.180000305175781,41.900001525878906,,18.709999084472656,,,,,,,236.87899780273438,135.0851593017578,29.979999542236328
2018-02-07,3.5974807739257812,115.71296691894531,2.0299999713897705,11.75,,40.49927520751953,,,,,,7.030230522155762,,,,,10.600000381469727,14.319999694824219,,3.697999954223633,,,20.75,,,,,,,,,,,,8.0,,5.539999961853027,200.0,,,24.399999618530273,6.530206203460693,,,,,,,,,,,,1.2000000476837158,91.12999725341797,5.610000133514404,62.9436149597168,57.7400016784668,50.19418716430664,20.389999389648438,220.0,,,,11.199999809265137,45.689998626708984,,18.610000610351562,,,,,,,235.59400939941406,135.2205352783203,27.729999542236328
2018-02-08,3.457688331604004,112.0459976196289,2.0299999713897705,11.40999984741211,,38.838623046875,,,,,,6.8146185874938965,,,,,10.239999771118164,14.890000343322754,,3.5320000648498535,,,19.389999389648438,,,,,,,,,,,,8.199999809265137,,5.329999923706055,200.0,,,24.399999618530273,6.606932163238525,,,,,,,,,,,,1.149999976158142,88.9800033569336,5.579999923706055,60.794498443603516,56.0099983215332,47.459869384765625,19.829999923706055,214.39999389648438,,,,10.880000114440918,43.70000076293945,,17.729999542236328,,,,,,,226.7571258544922,131.2498321533203,33.459999084472656
2018-02-09,3.5319530963897705,109.60137176513672,1.9900000095367432,11.609999656677246,,39.56596755981445,,,,,,6.8799567222595215,,,,,9.84000015258789,16.049999237060547,,3.619999885559082,,,18.799999237060547,,,,,,,,,,,,8.199999809265137,,5.369999885559082,199.1999969482422,,,24.399999618530273,6.393805027008057,,,,,,,,,,,,1.1299999952316284,90.68000030517578,5.460000038146973,61.076805114746094,56.209999084472656,47.225494384765625,19.889999389648438,223.5,,,,11.329999923706055,42.459999084472656,,18.6299991607666,,,,,,,230.16334533691406,132.45004272460938,29.059999465942383
2018-02-12,3.4511351585388184,113.2683334350586,1.9800000190734863,11.729999542236328,,39.3406867980957,,,,,,6.991028308868408,,,,,10.119999885559082,17.540000915527344,,3.927999973297119,,,18.6299991607666,,,,,,,,,,,,8.800000190734863,,6.0,199.60000610351562,,,24.399999618530273,6.623981952667236,,,,,,,,,,,,1.1299999952316284,92.0199966430664,5.260000228881836,62.6248779296875,57.45000076293945,48.914913177490234,19.8700008392334,213.9199981689453,,,,11.489999771118164,43.22999954223633,,18.6200008392334,,,,,,,233.54327392578125,133.70445251464844,25.610000610351562
2018-02-13,3.4030816555023193,112.86089324951172,2.059999942779541,11.770000457763672,,40.48639678955078,,,,,,6.919156551361084,,,,,9.84000015258789,16.059999465942383,,4.0920000076293945,,,18.579999923706055,,,,,,,,,,,,8.510000228881836,,5.96999979019165,200.0,,,24.399999618530273,6.6410322189331055,,,,,,,,,,,,1.190000057220459,92.55000305175781,5.289999961853027,62.60668182373047,57.5,49.67660903930664,19.959999084472656,212.0500030517578,,,,11.600000381469727,43.02000045776367,,19.420000076293945,,,,,,,234.1240692138672,133.99322509765625,24.969999313354492
2018-02-14,3.542874336242676,116.12040710449219,2.049999952316284,12.100000381469727,,41.561317443847656,,,,,,7.017163276672363,,,,,10.600000381469727,16.59000015258789,,4.179999828338623,,,19.559999465942383,,,,,,,,,,,,3.119999885559082,,6.420000076293945,199.60000610351562,,,15.899999618530273,6.649557590484619,,,,,,,,,,,,1.190000057220459,97.06999969482422,5.670000076293945,63.6721305847168,58.880001068115234,49.87192153930664,20.139999389648438,217.5,,,,11.729999542236328,44.849998474121094,,19.950000762939453,,,,,,,237.28395080566406,136.40269470214844,19.260000228881836
2018-02-15,3.5843756198883057,119.37992858886719,1.9700000286102295,12.119999885559082,,41.93464279174805,,,,,,7.030230522155762,,,,,11.199999809265137,17.200000762939453,,4.372000217437744,,,19.75,,,,,,,,,,,,3.1700000762939453,,6.53000020980835,199.60000610351562,,,15.899999618530273,6.649557590484619,,,,,,,,,,,,1.2200000286102295,96.76000213623047,5.619999885559082,63.380733489990234,59.36000061035156,50.45783996582031,20.299999237060547,224.89999389648438,,,,12.380000114440918,45.63999938964844,,19.809999465942383,,,,,,,240.3116912841797,137.89173889160156,19.1299991607666
2018-02-16,3.582190990447998,117.34273529052734,1.909999966621399,12.0600004196167,,42.23072814941406,,,,,,6.932225704193115,,,,,10.600000381469727,11.460000038146973,,4.283999919891357,,,20.420000076293945,,,,,,,,,,,,3.0199999809265137,,6.78000020980835,200.0,,,9.0,6.649557590484619,,,,,,,,,,,,1.2200000286102295,97.5199966430664,5.489999771118164,63.2896728515625,59.11000061035156,50.36996078491211,20.299999237060547,211.5,,,,12.329999923706055,48.130001068115234,,20.959999084472656,,,,,,,240.382080078125,138.37901306152344,19.459999084472656
2018-02-20,3.4642410278320312,118.15760803222656,1.9900000095367432,12.109999656677246,,41.43257522583008,,,,,,6.9452924728393555,,,,,10.720000267028809,10.920000076293945,,4.296000003814697,,,18.93000030517578,,,,,,,,,,,,3.130000114440918,,6.730000019073486,200.1999969482422,,,15.899999618530273,6.751858234405518,,,,,,,,,,,,1.2300000190734863,96.30000305175781,5.570000171661377,63.24413299560547,58.95000076293945,50.50667953491211,20.020000457763672,234.1999969482422,,,,12.329999923706055,51.18000030517578,,21.309999465942383,,,,,,,238.87701416015625,137.24195861816406,20.600000381469727
2018-02-21,3.4271082878112793,117.34273529052734,2.0,12.199999809265137,,40.83397674560547,,,,,,6.925692081451416,,,,,10.039999961853027,10.600000381469727,,4.125999927520752,,,18.639999389648438,,,,,,,,,,,,3.009999990463257,,7.059999942779541,200.0,,,15.899999618530273,6.751858234405518,,,,,,,,,,,,1.2300000190734863,95.69000244140625,5.550000190734863,63.36252212524414,58.720001220703125,51.54180145263672,20.739999771118164,225.94000244140625,,,,12.520000457763672,51.099998474121094,,21.43000030517578,,,,,,,237.68875122070312,137.3863983154297,20.020000457763672
2018-02-22,3.411818504333496,116.52786254882812,1.9800000190734863,11.90999984741211,,41.67716979980469,,,,,,6.9452924728393555,,,,,9.720000267028809,9.979999542236328,,4.196000099182129,,,17.510000228881836,,,,,,,,,,,,3.049999952316284,,6.690000057220459,200.39999389648438,,,15.899999618530273,7.604365825653076,,,,,,,,,,,,1.25,73.94999694824219,5.460000038146973,62.51009750366211,57.290000915527344,51.73711013793945,20.850000381469727,223.39999389648438,,,,11.960000038146973,42.04999923706055,,21.030000686645508,,,,,,,237.99681091308594,137.16978454589844,18.719999313354492
2018-02-23,3.4882678985595703,121.00968170166016,1.9700000286102295,12.550000190734863,,42.784271240234375,,,,,,6.991028308868408,,,,,9.4399995803833,10.270000457763672,,4.276000022888184,,,17.450000762939453,,,,,,,,,,,,2.990000009536743,,6.864999771118164,200.39999389648438,,,15.899999618530273,7.868642330169678,,,,,,,,,,,,1.1100000143051147,75.25,5.590000152587891,63.02338409423828,57.900001525878906,52.13749313354492,21.31999969482422,220.39999389648438,,,,12.15999984741211,41.52000045776367,,21.06999969482422,,,,,,,241.79031372070312,138.95657348632812,16.489999771118164
2018-02-26,3.5122947692871094,125.89896392822266,1.9700000286102295,12.579999923706055,,43.18978500366211,,,,,,7.115167617797852,,,,,9.920000076293945,9.899999618530273,,4.375999927520752,,,17.09000015258789,,,,,,,,,,,,3.049999952316284,,7.050000190734863,200.60000610351562,,,15.899999618530273,8.97690200805664,,,,,,,,,,,,1.1799999475479126,75.01000213623047,5.650000095367432,62.91339111328125,57.95000076293945,53.709720611572266,21.729999542236328,215.5,,,,12.149999618530273,40.439998626708984,,21.1200008392334,,,,,,,244.59803771972656,139.86807250976562,15.800000190734863
2018-02-27,3.40089750289917,128.34361267089844,1.9199999570846558,12.350000381469727,,41.83808898925781,,,,,,6.932225704193115,,,,,9.5600004196167,9.960000038146973,,4.144000053405762,,,16.31999969482422,,,,,,,,,,,,2.9700000286102295,,6.75,200.39999389648438,,,15.899999618530273,8.7808256149292,,,,,,,,,,,,1.149999976158142,76.2699966430664,5.460000038146973,61.859336853027344,56.27000045776367,52.987083435058594,21.350000381469727,206.36000061035156,7.619999885559082,,,12.260000228881836,40.90999984741211,,21.030000686645508,,,,,,,241.5438995361328,137.85562133789062,18.59000015258789
2018-02-28,3.4271082878112793,122.23201751708984,1.9800000190734863,12.140000343322754,,42.53968048095703,,,,,,6.932225704193115,,,,,8.920000076293945,10.579999923706055,,4.007999897003174,,,17.31999969482422,,,,,,,,,,,,2.9000000953674316,,6.690000057220459,201.0,,,15.899999618530273,8.525074005126953,,,,,,,,,,,,1.100000023841858,77.41999816894531,5.380000114440918,61.32773971557617,56.900001525878906,52.97732925415039,21.049999237060547,213.1999969482422,9.170000076293945,,,10.960000038146973,40.77000045776367,,25.309999465942383,,,,,,,239.09701538085938,135.68081665039062,19.850000381469727
2018-03-01,3.4882678985595703,120.19480895996094,1.9800000190734863,12.109999656677246,,40.38985061645508,,,,,,6.723148345947266,,,,,8.399999618530273,10.130000114440918,,3.8259999752044678,,,17.209999084472656,,,,,,,,,,,,2.8499999046325684,,6.940000057220459,201.1999969482422,,,15.899999618530273,8.61032485961914,,,,,,,,,,,,1.100000023841858,79.27999877929688,5.420000076293945,60.47532272338867,56.77000045776367,52.22538757324219,21.079999923706055,233.5,9.6899995803833,,,11.029999732971191,38.720001220703125,,25.31999969482422,,,,,,,235.62046813964844,135.31982421875,22.469999313354492
2018-03-02,3.564343214035034,128.34361267089844,2.119999885559082,12.359999656677246,,42.80358123779297,,,,,,6.795016765594482,,,,,8.4399995803833,10.579999923706055,,3.746000051498413,,,18.010000228881836,,,,,,,,,,,,2.559999942779541,,7.059999942779541,201.0,,,15.899999618530273,8.652949333190918,,,,,,,,,,,,1.1399999856948853,80.33999633789062,5.559999942779541,59.549591064453125,56.439998626708984,51.93241882324219,21.290000915527344,225.22000122070312,9.399999618530273,,,10.670000076293945,37.56999969482422,,25.709999084472656,,,,,,,236.83499145507812,137.4856414794922,19.59000015258789
2018-03-05,3.5911927223205566,128.34361267089844,2.180000066757202,12.390000343322754,,42.53968048095703,,,,,,6.912625789642334,,,,,8.279999732971191,10.829999923706055,,3.7260000705718994,,,18.25,,,,,,,,,,,,2.680000066757202,,7.199999809265137,200.8000030517578,,,15.899999618530273,8.533598899841309,,,,,,,,,,,,1.1100000143051147,81.22000122070312,5.730000019073486,59.7512321472168,55.58000183105469,51.94218826293945,21.270000457763672,249.1699981689453,9.770000457763672,,,10.779999732971191,39.0,,25.399999618530273,,,,,,,239.57237243652344,138.7129364013672,18.729999542236328
2018-03-06,3.5934300422668457,129.97335815429688,2.1700000762939453,12.4399995803833,,43.00956344604492,,,,,,6.9452924728393555,,,,,7.880000114440918,10.390000343322754,,3.7360000610351562,,,18.010000228881836,,,,,,,,,,,,2.609999895095825,,7.429999828338623,200.60000610351562,,,15.899999618530273,8.849026679992676,,,,,,,,,,,,1.0700000524520874,83.12999725341797,5.829999923706055,60.631141662597656,56.0,52.31327819824219,21.440000534057617,256.0,9.90999984741211,,,10.930000305175781,38.58000183105469,,25.670000076293945,,,,,,,240.17967224121094,140.2109832763672,18.360000610351562
2018-03-07,3.5665805339813232,127.9361801147461,2.130000114440918,12.5,,41.953948974609375,,,,,,6.9452924728393555,,,,,7.28000020980835,10.079999923706055,,3.492000102996826,,,18.020000457763672,,,,,,,,,,,,2.7300000190734863,,6.760000228881836,200.8000030517578,,,15.899999618530273,8.89165210723877,,,,,,,,,,,,1.0399999618530273,84.63999938964844,5.789999961853027,60.50282669067383,55.5,52.840606689453125,21.5,243.50999450683594,9.8100004196167,,,11.59000015258789,38.88999938964844,,26.09000015258789,,,,,,,240.0915985107422,141.4473114013672,17.760000228881836
2018-03-08,3.499455451965332,126.7138442993164,2.1500000953674316,12.890000343322754,,40.029396057128906,,,,,,6.932225704193115,,,,,6.760000228881836,9.569999694824219,,3.4019999504089355,,,17.649999618530273,,,,,,,,,,,,2.8399999141693115,,6.909999847412109,200.60000610351562,,17.985000610351562,15.899999618530273,8.533598899841309,,,,,,,,,,,,1.090000033378601,85.37000274658203,5.739999771118164,61.16274642944336,55.45000076293945,53.50465774536133,21.709999084472656,246.58999633789062,9.539999961853027,,,11.1899995803833,38.689998626708984,,26.3799991607666,,,,,,,241.25340270996094,141.15853881835938,16.540000915527344
