Date,SPY,QQQ,GLD,TLT,EEM,OIL,BTC
2020-01-23,302.3692321777344,216.20408630371094,147.1199951171875,116.12187194824219,39.16545867919922,55.59000015258789,8406.515625
2020-01-24,299.68023681640625,214.38467407226562,147.97999572753906,117.06114959716797,38.85186004638672,54.189998626708984,8445.4345703125
2020-01-25,299.68023681640625,214.38467407226562,147.97999572753906,117.06114959716797,38.85186004638672,54.189998626708984,8367.84765625
2020-01-26,299.68023681640625,214.38467407226562,147.97999572753906,117.06114959716797,38.85186004638672,54.189998626708984,8596.830078125
2020-01-27,294.8764343261719,209.9564208984375,148.99000549316406,118.88199615478516,37.51033020019531,53.13999938964844,8909.8193359375
2020-01-28,297.9665832519531,213.1813201904297,147.66000366210938,117.95100402832031,37.823936462402344,53.47999954223633,9358.58984375
2020-01-29,297.720458984375,213.52789306640625,148.4600067138672,119.1044921875,38.006874084472656,53.33000183105469,9316.6298828125
2020-01-30,298.6866760253906,214.28839111328125,148.47000122070312,119.12094116210938,37.440643310546875,52.13999938964844,9508.9931640625
2020-01-31,293.26318359375,210.8902130126953,149.3300018310547,120.2084732055664,36.682777404785156,51.560001373291016,9350.529296875
2020-02-01,293.26318359375,210.8902130126953,149.3300018310547,120.2084732055664,36.682777404785156,51.560001373291016,9392.875
2020-02-02,293.26318359375,210.8902130126953,149.3300018310547,120.2084732055664,36.682777404785156,51.560001373291016,9344.365234375
2020-02-03,295.441650390625,214.07662963867188,148.36000061035156,120.11119079589844,37.092201232910156,50.11000061035156,9293.521484375
2020-02-04,299.9445495605469,218.97654724121094,146.42999267578125,118.4935531616211,38.0504264831543,49.61000061035156,9180.962890625
2020-02-05,303.4083251953125,219.69857788085938,146.61000061035156,117.1978988647461,38.268211364746094,50.75,9613.423828125
2020-02-06,304.42919921875,221.5950164794922,147.39999389648438,117.72601318359375,38.303062438964844,50.95000076293945,9729.8017578125
2020-02-07,302.8067626953125,220.64199829101562,147.7899932861328,119.1950454711914,37.77166748046875,50.31999969482422,9795.943359375
2020-02-08,302.8067626953125,220.64199829101562,147.7899932861328,119.1950454711914,37.77166748046875,50.31999969482422,9865.119140625
2020-02-09,302.8067626953125,220.64199829101562,147.7899932861328,119.1950454711914,37.77166748046875,50.31999969482422,10116.673828125
2020-02-10,305.0672912597656,223.3085174560547,148.1699981689453,119.525146484375,37.980743408203125,49.56999969482422,9856.611328125
2020-02-11,305.5959777832031,223.34703063964844,147.66000366210938,118.92277526855469,38.47727584838867,49.939998626708984,10208.236328125
2020-02-12,307.5649108886719,225.522705078125,147.5399932861328,118.32026672363281,38.99994659423828,51.16999816894531,10326.0546875
2020-02-13,307.23675537109375,225.23387145996094,148.3800048828125,118.77418518066406,38.48598861694336,51.41999816894531,10214.3798828125
2020-02-14,307.72900390625,225.8788604736328,149.0,119.2940673828125,38.503414154052734,52.04999923706055,10312.1162109375
2020-02-15,307.72900390625,225.8788604736328,149.0,119.2940673828125,38.503414154052734,52.04999923706055,9889.4248046875
2020-02-16,307.72900390625,225.8788604736328,149.0,119.2940673828125,38.503414154052734,52.04999923706055,9934.43359375
2020-02-17,307.72900390625,225.8788604736328,149.0,119.2940673828125,38.503414154052734,52.04999923706055,9690.142578125
2020-02-18,306.9359436035156,225.96543884277344,150.91000366210938,120.11119079589844,38.25077819824219,52.04999923706055,10141.99609375
2020-02-19,308.40350341796875,228.13150024414062,151.7899932861328,120.10283660888672,38.529541015625,53.290000915527344,9633.38671875
2020-02-20,307.1364440917969,226.01361083984375,152.41000366210938,121.04369354248047,37.928470611572266,53.779998779296875,9608.4755859375
2020-02-21,303.97344970703125,221.67201232910156,154.6999969482422,122.17430114746094,37.710697174072266,53.380001068115234,9686.44140625
2020-02-22,303.97344970703125,221.67201232910156,154.6999969482422,122.17430114746094,37.710697174072266,53.380001068115234,9663.181640625
2020-02-23,303.97344970703125,221.67201232910156,154.6999969482422,122.17430114746094,37.710697174072266,53.380001068115234,9924.515625
2020-02-24,293.89208984375,213.12359619140625,156.08999633789062,123.99813842773438,36.29948043823242,51.43000030517578,9650.1748046875
2020-02-25,284.98651123046875,207.32838439941406,153.3000030517578,124.65837097167969,36.01201629638672,49.900001525878906,9341.705078125
2020-02-26,283.93829345703125,208.3968963623047,153.97000122070312,123.99813842773438,36.29948043823242,48.72999954223633,8820.5224609375
2020-02-27,271.1861267089844,197.96168518066406,154.0,125.34341430664062,35.42836380004883,47.09000015258789,8784.494140625
2020-02-28,270.0467834472656,198.11570739746094,148.3800048828125,128.1741180419922,35.29769515991211,44.7599983215332,8672.455078125
2020-02-29,270.0467834472656,198.11570739746094,148.3800048828125,128.1741180419922,35.29769515991211,44.7599983215332,8599.5087890625
2020-03-01,270.0467834472656,198.11570739746094,148.3800048828125,128.1741180419922,35.29769515991211,44.7599983215332,8562.4541015625
2020-03-02,281.7415771484375,208.33914184570312,149.1999969482422,127.23110961914062,36.06427764892578,46.75,8869.669921875
2020-03-03,273.674560546875,201.65823364257812,153.88999938964844,129.2063751220703,35.82036209106445,47.18000030517578,8787.7861328125
2020-03-04,285.17791748046875,210.07191467285156,154.16000366210938,127.83441925048828,36.456275939941406,46.779998779296875,8755.24609375
2020-03-05,275.6982116699219,203.6894989013672,157.49000549316406,131.0164031982422,35.689701080322266,45.900001525878906,9078.7626953125
2020-03-06,271.1405334472656,200.25282287597656,157.5500030517578,137.83505249023438,34.95795822143555,41.279998779296875,9122.5458984375
2020-03-07,271.1405334472656,200.25282287597656,157.5500030517578,137.83505249023438,34.95795822143555,41.279998779296875,8909.9541015625
2020-03-08,271.1405334472656,200.25282287597656,157.5500030517578,137.83505249023438,34.95795822143555,41.279998779296875,8108.1162109375
2020-03-09,249.966064453125,186.34234619140625,157.80999755859375,141.57080078125,32.57110595703125,31.1299991607666,7923.64453125
2020-03-10,262.9004211425781,196.48880004882812,154.47999572753906,134.3141326904297,34.22622299194336,34.36000061035156,7909.7294921875
2020-03-11,250.08444213867188,187.9307098388672,153.92999267578125,129.37168884277344,32.63207244873047,32.97999954223633,7911.43017578125
2020-03-12,226.1571044921875,170.69912719726562,147.7899932861328,130.17343139648438,29.365381240844727,31.5,4970.7880859375
2020-03-13,245.49044799804688,185.1582489013672,143.27999877929688,127.23110961914062,31.482200622558594,31.729999542236328,5563.70703125
2020-03-14,245.49044799804688,185.1582489013672,143.27999877929688,127.23110961914062,31.482200622558594,31.729999542236328,5200.3662109375
2020-03-15,245.49044799804688,185.1582489013672,143.27999877929688,127.23110961914062,31.482200622558594,31.729999542236328,5392.31494140625
2020-03-16,218.62794494628906,162.97854614257812,141.63999938964844,135.4712371826172,27.553455352783203,28.700000762939453,5014.47998046875
2020-03-17,230.43209838867188,175.339111328125,143.55999755859375,126.4376220703125,29.452497482299805,26.950000762939453,5225.62939453125
2020-03-18,218.76461791992188,170.00595092773438,140.6999969482422,119.30491638183594,26.908828735351562,20.3700008392334,5238.4384765625
2020-03-19,219.2295379638672,171.0264129638672,138.0399932861328,122.55309295654297,27.117897033691406,25.219999313354492,6191.19287109375
2020-03-20,209.7820281982422,164.32627868652344,140.11000061035156,131.7684783935547,27.318256378173828,22.43000030517578,6198.7783203125
2020-03-21,209.7820281982422,164.32627868652344,140.11000061035156,131.7684783935547,27.318256378173828,22.43000030517578,6185.06640625
2020-03-22,209.7820281982422,164.32627868652344,140.11000061035156,131.7684783935547,27.318256378173828,22.43000030517578,5830.2548828125
2020-03-23,204.41824340820312,164.44493103027344,146.3000030517578,137.19859313964844,26.6649169921875,23.360000610351562,6416.31494140625
2020-03-24,222.939208984375,177.17916870117188,153.39999389648438,134.64474487304688,28.668487548828125,24.010000228881836,6734.8037109375
2020-03-25,226.27664184570312,175.8671417236328,151.3000030517578,134.3389129638672,29.678983688354492,24.489999771118164,6681.06298828125
2020-03-26,239.48887634277344,185.1283721923828,153.24000549316406,135.0001220703125,30.802732467651367,22.600000381469727,6716.4404296875
2020-03-27,232.35556030273438,178.76126098632812,152.25,138.60365295410156,29.051780700683594,21.510000228881836,6469.79833984375
2020-03-28,232.35556030273438,178.76126098632812,152.25,138.60365295410156,29.051780700683594,21.510000228881836,6242.19384765625
2020-03-29,232.35556030273438,178.76126098632812,152.25,138.60365295410156,29.051780700683594,21.510000228881836,5922.04296875
2020-03-30,239.90151977539062,185.26339721679688,152.9199981689453,137.4630889892578,29.53089714050293,20.09000015258789,6429.841796875
2020-03-31,236.32568359375,183.68130493164062,148.0500030517578,136.34730529785156,29.73125648498535,20.479999542236328,6438.64453125
2020-04-01,225.68984985351562,175.87681579589844,149.4499969482422,138.2576446533203,28.45941925048828,20.309999465942383,6606.7763671875
2020-04-02,230.89776611328125,179.44622802734375,151.89999389648438,139.13504028320312,29.41765022277832,25.31999969482422,6793.62451171875
2020-04-03,227.56028747558594,176.89938354492188,152.64999389648438,139.46609497070312,28.860137939453125,28.34000015258789,6733.38720703125
2020-04-04,227.56028747558594,176.89938354492188,152.64999389648438,139.46609497070312,28.860137939453125,28.34000015258789,6867.52734375
2020-04-05,227.56028747558594,176.89938354492188,152.64999389648438,139.46609497070312,28.860137939453125,28.34000015258789,6791.12939453125
2020-04-06,242.8446502685547,189.54673767089844,156.8800048828125,139.10186767578125,30.436859130859375,26.079999923706055,7271.78125
2020-04-07,243.09222412109375,189.4696044921875,156.0399932861328,137.6451873779297,30.593656539916992,23.6299991607666,7176.41455078125
2020-04-08,251.25242614746094,193.492431640625,154.64999389648438,136.64366149902344,30.907264709472656,25.09000015258789,7334.0986328125
2020-04-09,255.0757598876953,193.772216796875,158.69000244140625,136.89190673828125,30.794015884399414,22.760000228881836,7302.08935546875
2020-04-10,255.0757598876953,193.772216796875,158.69000244140625,136.89190673828125,30.794015884399414,22.760000228881836,6865.4931640625
2020-04-11,255.0757598876953,193.772216796875,158.69000244140625,136.89190673828125,30.794015884399414,22.760000228881836,6859.0830078125
2020-04-12,255.0757598876953,193.772216796875,158.69000244140625,136.89190673828125,30.794015884399414,22.760000228881836,6971.091796875
2020-04-13,252.74700927734375,195.86561584472656,161.41000366210938,135.64207458496094,30.83757209777832,22.40999984741211,6845.03759765625
2020-04-14,260.201171875,204.38406372070312,162.67999267578125,135.6089630126953,31.543174743652344,20.110000610351562,6842.427734375
2020-04-15,254.67245483398438,202.039794921875,161.85000610351562,139.2012481689453,30.733036041259766,19.8700008392334,6642.10986328125
2020-04-16,255.90103149414062,205.72500610351562,161.7100067138672,140.78208923339844,30.898550033569336,19.8700008392334,7116.80419921875
2020-04-17,262.8143310546875,207.6929931640625,158.57000732421875,138.8949432373047,31.58673858642578,18.270000457763672,7096.1845703125
2020-04-18,262.8143310546875,207.6929931640625,158.57000732421875,138.8949432373047,31.58673858642578,18.270000457763672,7257.6650390625
2020-04-19,262.8143310546875,207.6929931640625,158.57000732421875,138.8949432373047,31.58673858642578,18.270000457763672,7189.4248046875
2020-04-20,258.1840515136719,205.23301696777344,159.6999969482422,140.0124053955078,31.186019897460938,-37.630001068115234,6881.95849609375
2020-04-21,250.34474182128906,197.6599884033203,158.61000061035156,141.7753448486328,30.3236141204834,10.010000228881836,6880.3232421875
2020-04-22,255.90103149414062,203.5254364013672,161.72999572753906,140.326904296875,31.151174545288086,13.779999732971191,7117.20751953125
2020-04-23,255.8826446533203,203.09133911132812,163.33999633789062,141.07176208496094,31.037931442260742,16.5,7429.724609375
2020-04-24,259.4493713378906,206.2941436767578,162.63999938964844,141.40292358398438,30.994373321533203,16.940000534057617,7550.90087890625
2020-04-25,259.4493713378906,206.2941436767578,162.63999938964844,141.40292358398438,30.994373321533203,16.940000534057617,7569.93603515625
2020-04-26,259.4493713378906,206.2941436767578,162.63999938964844,141.40292358398438,30.994373321533203,16.940000534057617,7679.8671875
2020-04-27,263.190185546875,207.95347595214844,161.55999755859375,138.77085876464844,31.62158203125,12.779999732971191,7795.60107421875
2020-04-28,261.9799499511719,204.03675842285156,160.83999633789062,140.36825561523438,31.68255615234375,12.34000015258789,7807.05859375
2020-04-29,268.8382873535156,211.27210998535156,161.72999572753906,139.63992309570312,32.60594940185547,15.0600004196167,8801.0380859375
2020-04-30,266.3351745605469,211.1852569580078,158.8000030517578,138.00930786132812,31.917762756347656,18.84000015258789,8658.5537109375
2020-05-01,259.2843322753906,205.23301696777344,159.77999877929688,139.19110107421875,30.767885208129883,19.780000686645508,8864.7666015625
2020-05-02,259.2843322753906,205.23301696777344,159.77999877929688,139.19110107421875,30.767885208129883,19.780000686645508,8988.5966796875
2020-05-03,259.2843322753906,205.23301696777344,159.77999877929688,139.19110107421875,30.767885208129883,19.780000686645508,8897.46875
2020-05-04,259.99945068359375,207.62545776367188,160.33999633789062,138.5364227294922,31.098909378051758,20.389999389648438,8912.654296875
2020-05-05,262.4016418457031,209.9794158935547,161.02000427246094,137.6495819091797,31.27313232421875,24.559999465942383,9003.0703125
2020-05-06,260.6230163574219,211.27210998535156,158.9499969482422,135.42852783203125,31.177310943603516,23.989999771118164,9268.76171875
2020-05-07,263.76788330078125,213.99258422851562,161.38999938964844,137.6910858154297,31.429935455322266,23.549999237060547,9951.5185546875
2020-05-08,268.1321716308594,216.9253387451172,160.4199981689453,135.90098571777344,32.09197998046875,24.739999771118164,9842.666015625
2020-05-09,268.1321716308594,216.9253387451172,160.4199981689453,135.90098571777344,32.09197998046875,24.739999771118164,9593.896484375
2020-05-10,268.1321716308594,216.9253387451172,160.4199981689453,135.90098571777344,32.09197998046875,24.739999771118164,8756.4306640625
2020-05-11,268.1871643066406,218.8643798828125,159.4199981689453,134.84011840820312,31.88292121887207,24.139999389648438,8601.7958984375
2020-05-12,262.841796875,214.28201293945312,160.0399932861328,136.22418212890625,31.76096534729004,25.780000686645508,8804.4775390625
2020-05-13,258.1932067871094,211.60006713867188,161.5800018310547,137.17726135253906,31.69997787475586,25.290000915527344,9269.9873046875
2020-05-14,261.2830505371094,214.00221252441406,163.00999450683594,138.5198211669922,31.82193946838379,27.559999465942383,9733.7216796875
2020-05-15,262.48419189453125,215.39141845703125,163.92999267578125,138.1634979248047,31.386377334594727,29.43000030517578,9328.197265625
2020-05-16,262.48419189453125,215.39141845703125,163.92999267578125,138.1634979248047,31.386377334594727,29.43000030517578,9377.013671875
2020-05-17,262.48419189453125,215.39141845703125,163.92999267578125,138.1634979248047,31.386377334594727,29.43000030517578,9670.7392578125
2020-05-18,270.47943115234375,219.40460205078125,162.69000244140625,135.13018798828125,32.614646911621094,31.81999969482422,9726.5751953125
2020-05-19,267.7012939453125,218.85475158691406,164.25999450683594,135.6358184814453,32.35331344604492,32.5,9729.0380859375
2020-05-20,272.2490234375,223.2248992919922,164.64999389648438,136.04183959960938,32.78016662597656,33.4900016784668,9522.9814453125
2020-05-21,270.369384765625,220.7937774658203,162.25,136.38162231445312,32.40558624267578,33.91999816894531,9081.76171875
2020-05-22,270.88287353515625,221.55587768554688,163.2100067138672,137.20213317871094,31.734827041625977,33.25,9182.5771484375
2020-05-23,270.88287353515625,221.55587768554688,163.2100067138672,137.20213317871094,31.734827041625977,33.25,9209.287109375
2020-05-24,270.88287353515625,221.55587768554688,163.2100067138672,137.20213317871094,31.734827041625977,33.25,8790.3681640625
2020-05-25,270.88287353515625,221.55587768554688,163.2100067138672,137.20213317871094,31.734827041625977,33.25,8906.9345703125
2020-05-26,274.2202453613281,220.95782470703125,160.88999938964844,135.3622283935547,32.43171310424805,34.349998474121094,8835.052734375
2020-05-27,278.3003234863281,222.1637420654297,161.17999267578125,135.11358642578125,32.536251068115234,32.810001373291016,9181.017578125
2020-05-28,277.78704833984375,221.8743133544922,161.72000122070312,134.61642456054688,32.30976486206055,33.709999084472656,9525.7509765625
2020-05-29,279.0247802734375,225.12539672851562,162.91000366210938,135.5776824951172,32.86727523803711,35.4900016784668,9439.1240234375
2020-05-30,279.0247802734375,225.12539672851562,162.91000366210938,135.5776824951172,32.86727523803711,35.4900016784668,9700.4140625
2020-05-31,279.0247802734375,225.12539672851562,162.91000366210938,135.5776824951172,32.86727523803711,35.4900016784668,9461.05859375
2020-06-01,280.1524658203125,225.8006591796875,163.66000366210938,134.6649627685547,33.62514877319336,35.439998626708984,10167.2685546875
2020-06-02,282.4721984863281,227.31529235839844,162.60000610351562,134.1754150390625,34.42658233642578,36.810001373291016,9529.8037109375
2020-06-03,286.2313537597656,228.3378448486328,159.60000610351562,132.3911590576172,35.228004455566406,37.290000915527344,9656.7177734375
2020-06-04,285.47955322265625,226.7364501953125,161.27999877929688,130.4742431640625,34.73146438598633,37.40999984741211,9800.63671875
2020-06-05,292.7962951660156,231.2319793701172,158.00999450683594,129.54483032226562,35.64613723754883,39.54999923706055,9665.533203125
2020-06-06,292.7962951660156,231.2319793701172,158.00999450683594,129.54483032226562,35.64613723754883,39.54999923706055,9653.6796875
2020-06-07,292.7962951660156,231.2319793701172,158.00999450683594,129.54483032226562,35.64613723754883,39.54999923706055,9758.8525390625
2020-06-08,296.33544921875,233.02638244628906,159.72000122070312,130.04275512695312,35.86391830444336,38.189998626708984,9771.4892578125
2020-06-09,294.1258544921875,234.7146759033203,161.25999450683594,131.5198516845703,35.62001419067383,38.939998626708984,9795.7001953125
2020-06-10,292.484619140625,237.5315704345703,163.57000732421875,133.46995544433594,35.88134002685547,39.599998474121094,9870.0947265625
2020-06-11,275.6230773925781,225.76210021972656,162.38999938964844,135.9926300048828,34.00843811035156,36.34000015258789,9321.78125
2020-06-12,278.9238586425781,227.5564727783203,162.6199951171875,134.68148803710938,34.73146438598633,36.2599983215332,9480.84375
2020-06-13,278.9238586425781,227.5564727783203,162.6199951171875,134.68148803710938,34.73146438598633,36.2599983215332,9475.27734375
2020-06-14,278.9238586425781,227.5564727783203,162.6199951171875,134.68148803710938,34.73146438598633,36.2599983215332,9386.7880859375
2020-06-15,281.52783203125,230.32521057128906,162.3300018310547,134.7561798095703,34.41604232788086,37.119998931884766,9450.7021484375
2020-06-16,286.94647216796875,234.28048706054688,162.25,132.6898956298828,34.63508987426758,38.380001068115234,9538.0244140625
2020-06-17,285.75469970703125,235.02330017089844,162.55999755859375,133.23756408691406,34.96803665161133,37.959999084472656,9480.2548828125
2020-06-18,285.86468505859375,235.66004943847656,162.24000549316406,134.6483154296875,34.98555374145508,38.84000015258789,9411.8408203125
2020-06-19,284.2308654785156,235.6214599609375,164.02999877929688,134.7561798095703,34.97679901123047,39.75,9288.0185546875
2020-06-20,284.2308654785156,235.6214599609375,164.02999877929688,134.7561798095703,34.97679901123047,39.75,9332.3408203125
2020-06-21,284.2308654785156,235.6214599609375,164.02999877929688,134.7561798095703,34.97679901123047,39.75,9303.6298828125
2020-06-22,286.0542907714844,238.44712829589844,165.08999633789062,134.7728271484375,35.40612030029297,40.459999084472656,9648.7177734375
2020-06-23,287.3713073730469,240.47657775878906,166.47999572753906,133.85174560546875,35.747825622558594,40.369998931884766,9629.658203125
2020-06-24,280.04083251953125,235.51904296875,165.89999389648438,135.2872772216797,35.274696350097656,38.0099983215332,9313.6103515625
2020-06-25,283.04296875,237.76101684570312,165.8000030517578,135.6772918701172,35.42364501953125,38.720001220703125,9264.8134765625
2020-06-26,276.3202209472656,232.1462860107422,166.5399932861328,137.12948608398438,34.99432373046875,38.4900016784668,9162.91796875
2020-06-27,276.3202209472656,232.1462860107422,166.5399932861328,137.12948608398438,34.99432373046875,38.4900016784668,9045.390625
2020-06-28,276.3202209472656,232.1462860107422,166.5399932861328,137.12948608398438,34.99432373046875,38.4900016784668,9143.58203125
2020-06-29,280.38153076171875,234.67822265625,166.6300048828125,136.6980438232422,35.15202331542969,39.70000076293945,9190.8544921875
2020-06-30,283.9730224609375,239.27828979492188,167.3699951171875,136.03421020507812,35.03812789916992,39.27000045776367,9137.9931640625
2020-07-01,285.9622802734375,242.07113647460938,166.6199951171875,135.7698974609375,35.432411193847656,39.81999969482422,9228.3251953125
2020-07-02,287.537109375,243.7139892578125,166.97999572753906,135.91114807128906,36.238487243652344,40.650001525878906,9123.41015625
2020-07-03,287.537109375,243.7139892578125,166.97999572753906,135.91114807128906,36.238487243652344,40.650001525878906,9087.3037109375
2020-07-04,287.537109375,243.7139892578125,166.97999572753906,135.91114807128906,36.238487243652344,40.650001525878906,9132.48828125
2020-07-05,287.537109375,243.7139892578125,166.97999572753906,135.91114807128906,36.238487243652344,40.650001525878906,9073.9423828125
2020-07-06,291.9758605957031,249.70556640625,167.97999572753906,135.3545684814453,37.798072814941406,40.630001068115234,9375.474609375
2020-07-07,288.9643859863281,247.98544311523438,169.0399932861328,137.257080078125,37.1672248840332,40.619998931884766,9252.27734375
2020-07-08,291.17462158203125,251.25181579589844,170.08999633789062,136.70872497558594,38.13102340698242,40.900001525878906,9428.3330078125
2020-07-09,289.5169982910156,253.3682861328125,169.6300048828125,138.88540649414062,38.13102340698242,39.619998931884766,9277.9677734375
2020-07-10,292.4731750488281,255.09805297851562,169.19000244140625,138.18756103515625,37.88569259643555,40.54999923706055,9278.8076171875
2020-07-11,292.4731750488281,255.09805297851562,169.19000244140625,138.18756103515625,37.88569259643555,40.54999923706055,9240.3466796875
2020-07-12,292.4731750488281,255.09805297851562,169.19000244140625,138.18756103515625,37.88569259643555,40.54999923706055,9276.5
2020-07-13,289.9405822753906,249.85057067871094,169.39999389648438,138.64454650878906,37.63159942626953,40.099998474121094,9243.6142578125
2020-07-14,293.6979675292969,251.6190948486328,170.19000244140625,138.84388732910156,37.684165954589844,40.290000915527344,9243.2138671875
2020-07-15,296.3962097167969,252.1312255859375,170.33999633789062,138.1958770751953,37.798072814941406,41.20000076293945,9192.8369140625
2020-07-16,295.4201354980469,250.41110229492188,168.72999572753906,138.8522186279297,37.26361083984375,40.75,9132.2275390625
2020-07-17,296.27655029296875,250.7010498046875,170.1199951171875,138.56143188476562,37.47388458251953,40.59000015258789,9151.392578125
2020-07-18,296.27655029296875,250.7010498046875,170.1199951171875,138.56143188476562,37.47388458251953,40.59000015258789,9159.0400390625
2020-07-19,296.27655029296875,250.7010498046875,170.1199951171875,138.56143188476562,37.47388458251953,40.59000015258789,9185.8173828125
2020-07-20,298.6708679199219,257.8136291503906,170.94000244140625,138.90203857421875,37.955780029296875,40.810001373291016,9164.2314453125
2020-07-21,299.3063049316406,255.12704467773438,173.0,138.9851837158203,38.30624771118164,41.959999084472656,9374.8876953125
2020-07-22,301.0099792480469,256.0257873535156,175.6300048828125,139.4005889892578,38.1397819519043,41.900001525878906,9525.36328125
2020-07-23,297.4184265136719,249.33834838867188,177.17999267578125,141.0288543701172,37.833126068115234,41.06999969482422,9581.072265625
2020-07-24,295.50286865234375,246.9707794189453,178.6999969482422,141.0206298828125,37.798072814941406,41.290000915527344,9536.892578125
2020-07-25,295.50286865234375,246.9707794189453,178.6999969482422,141.0206298828125,37.798072814941406,41.290000915527344,9677.11328125
2020-07-26,295.50286865234375,246.9707794189453,178.6999969482422,141.0206298828125,37.798072814941406,41.290000915527344,9905.1669921875
2020-07-27,297.65789794921875,251.37750244140625,182.22999572753906,140.49717712402344,38.385108947753906,41.599998474121094,10990.873046875
2020-07-28,295.7700500488281,248.17868041992188,183.75,141.46923828125,38.06968688964844,41.040000915527344,10912.8232421875
2020-07-29,299.4075622558594,251.03924560546875,185.1300048828125,141.2283172607422,38.68301010131836,41.27000045776367,11100.4677734375
2020-07-30,298.3393249511719,252.35353088378906,183.75999450683594,142.15879821777344,38.192352294921875,39.91999816894531,11111.2138671875
2020-07-31,300.6968688964844,256.8568115234375,185.42999267578125,142.0673828125,37.92950439453125,40.27000045776367,11323.466796875
2020-08-01,300.6968688964844,256.8568115234375,185.42999267578125,142.0673828125,37.92950439453125,40.27000045776367,11759.5927734375
2020-08-02,300.6968688964844,256.8568115234375,185.42999267578125,142.0673828125,37.92950439453125,40.27000045776367,11053.6142578125
2020-08-03,302.787353515625,260.32635498046875,185.63999938964844,141.35215759277344,38.192352294921875,41.0099983215332,11246.3486328125
2020-08-04,303.9569396972656,261.29266357421875,189.58999633789062,142.69956970214844,38.70052719116211,41.70000076293945,11205.892578125
2020-08-05,305.8448181152344,261.94012451171875,191.35000610351562,141.4519805908203,39.12109375,42.189998626708984,11747.0224609375
2020-08-06,307.8892822265625,265.4095153808594,193.88999938964844,142.2421417236328,39.24375534057617,41.95000076293945,11779.7734375
2020-08-07,308.1101989746094,262.345947265625,190.80999755859375,141.29396057128906,38.43767547607422,41.220001220703125,11601.47265625
2020-08-08,308.1101989746094,262.345947265625,190.80999755859375,141.29396057128906,38.43767547607422,41.220001220703125,11754.0458984375
2020-08-09,308.1101989746094,262.345947265625,190.80999755859375,141.29396057128906,38.43767547607422,41.220001220703125,11675.7392578125
2020-08-10,309.0311279296875,261.2250671386719,190.14999389648438,140.6618194580078,38.53404998779297,41.939998626708984,11878.111328125
2020-08-11,306.4802551269531,256.2770690917969,179.94000244140625,138.99009704589844,38.428924560546875,41.61000061035156,11410.525390625
2020-08-12,310.7532653808594,262.722900390625,179.10000610351562,137.72589111328125,38.945858001708984,42.66999816894531,11584.9345703125
2020-08-13,310.1914367675781,263.3220520019531,183.3300018310547,136.2536163330078,38.83195495605469,42.2400016784668,11784.1376953125
