date,asset,actual_r2,GARCH_forecast_var,GJR_forecast_var,GammaRule_forecast_var,GARCH_loss,GJR_loss,GammaRule_loss,origin,chosen_model,gamma,gamma_se,gamma_t
2025-10-27,GLD,7.971811213504256,3.536813180069669,3.3934376108603663,3.536813180069669,0.4412675207066301,0.4951162831932836,0.4412675207066301,2025-10-08,GARCH,-0.01182367148473024,0.04794781985312971,-0.2465945588547645
2025-10-28,GLD,0.5172241458472875,3.6749670758845037,3.49496989141804,3.6749670758845037,1.1015656462299668,1.0585947245657699,1.1015656462299668,2025-10-08,GARCH,-0.01182367148473024,0.04794781985312971,-0.2465945588547645
2025-10-29,GLD,0.14397913585680203,3.35052187985961,3.190867910978983,3.35052187985961,2.1901751506297717,2.1435020808140837,2.1901751506297717,2025-10-08,GARCH,-0.01182367148473024,0.04794781985312971,-0.2465945588547645
2025-10-30,GLD,3.7835984884483205,3.0396073697679387,2.9001995265309595,3.0396073697679387,0.025818347772526007,0.038703373594534574,0.025818347772526007,2025-10-08,GARCH,-0.01182367148473024,0.04794781985312971,-0.2465945588547645
2025-10-31,GLD,0.29651834072722977,2.9815109648892717,2.878625952484238,2.9815109648892717,1.4075287852942933,1.3759661872701558,1.4075287852942933,2025-10-08,GARCH,-0.01182367148473024,0.04794781985312971,-0.2465945588547645
2025-11-03,GLD,0.032087494578434364,2.720610887701235,2.630108027781212,2.720610887701235,3.451939572033952,3.418513889455456,3.451939572033952,2025-10-08,GARCH,-0.01182367148473024,0.04794781985312971,-0.2465945588547645
2025-11-04,GLD,3.123150473387599,2.4727342027109853,2.395096126604467,2.4727342027109853,0.029517498249507668,0.03855819527386295,0.029517498249507668,2025-10-08,GARCH,-0.01182367148473024,0.04794781985312971,-0.2465945588547645
2025-11-05,GLD,1.3220430907081748,2.437780002698925,2.348955704199584,2.437780002698925,0.15422380958128534,0.13761414752006118,0.15422380958128534,2025-10-08,GARCH,-0.01182367148473024,0.04794781985312971,-0.2465945588547645
2025-11-06,GLD,0.014429794033036203,2.464277875778375,2.0996223774393594,2.464277875778375,4.146214580615352,3.9870902544345252,4.146214580615352,2025-11-06,GARCH,-0.09415277226414791,0.045387745945870916,-2.0744095196186607
2025-11-07,GLD,0.37214590754834687,2.153217996213271,1.8862420025274602,2.153217996213271,0.9282651767318111,0.8203506577755535,0.9282651767318111,2025-11-06,GARCH,-0.09415277226414791,0.045387745945870916,-2.0744095196186607
2025-11-10,GLD,7.2759809648433205,1.926171596679818,1.7462855066903327,1.926171596679818,1.4483871046031953,1.7394595065619107,1.4483871046031953,2025-11-06,GARCH,-0.09415277226414791,0.045387745945870916,-2.0744095196186607
2025-11-11,GLD,0.15445540669114927,2.4425519981814587,2.5046063869064863,2.4425519981814587,1.8241285061342092,1.8476499803752509,1.8241285061342092,2025-11-06,GARCH,-0.09415277226414791,0.045387745945870916,-2.0744095196186607
2025-11-12,GLD,2.5543586381446395,2.1491729202862597,2.260309169380132,2.1491729202862597,0.015812909077924875,0.00779302231043788,0.015812909077924875,2025-11-06,GARCH,-0.09415277226414791,0.045387745945870916,-2.0744095196186607
2025-11-13,GLD,0.6586854492051144,2.1468203257982617,2.352493982371427,2.1468203257982617,0.4883160885281952,0.552979739222246,0.4883160885281952,2025-11-06,GARCH,-0.09415277226414791,0.045387745945870916,-2.0744095196186607
2025-11-14,GLD,3.317046704649456,1.9501694905581815,2.129354669132065,1.9501694905581815,0.1697431995286487,0.11451500502526724,0.1697431995286487,2025-11-06,GARCH,-0.09415277226414791,0.045387745945870916,-2.0744095196186607
2025-11-17,GLD,1.3294544920677542,2.0563818493541555,2.02276560454626,2.0563818493541555,0.08268111650084076,0.07694292983266182,0.08268111650084076,2025-11-06,GARCH,-0.09415277226414791,0.045387745945870916,-2.0744095196186607
