Date,AMZN,CAT,CMG,COST,DAL,DE,DG,DHI,FDX,HCA,HD,HLT,LEN,LOW,LUV,MAR,MCD,PHM,SBUX,TGT,THC,UAL,UPS,WMT,AIQ,IYT,SPY,XHB,XLI,XLV,XLY,XRT
2021-01-19,156.03799438476562,176.64820861816406,28.589599609375,334.4477844238281,39.00541305541992,274.8389587402344,189.68594360351562,67.45392608642578,181.2213134765625,158.5126953125,238.46871948242188,106.49375915527344,69.78865814208984,154.8529510498047,43.268123626708984,121.8674087524414,184.24366760253906,41.73630142211914,90.50288391113281,160.60467529296875,47.650001525878906,44.75,123.30485534667969,44.480262756347656,27.639116287231445,53.47001266479492,351.59234619140625,58.472164154052734,82.12397003173828,107.88086700439453,79.76158905029297,66.69792175292969
2021-01-20,163.16900634765625,175.0825653076172,29.61240005493164,340.89208984375,40.27301788330078,280.3825378417969,188.82064819335938,71.04844665527344,182.99342346191406,160.27822875976562,239.43751525878906,106.2668228149414,73.61527252197266,156.3311004638672,44.467201232910156,121.74253845214844,188.24417114257812,44.27783203125,93.08008575439453,160.72418212890625,48.0099983215332,45.18000030517578,126.1136703491211,45.137908935546875,28.291072845458984,54.35546875,356.4579162597656,60.022239685058594,82.63079071044922,108.47590637207031,81.26841735839844,66.93766021728516
2021-01-21,165.34950256347656,174.946044921875,30.07360076904297,342.30731201171875,39.353759765625,284.6310729980469,191.21405029296875,72.42951202392578,184.4314727783203,159.75335693359375,243.5838623046875,107.3719253540039,74.5696792602539,156.28578186035156,44.06136703491211,121.63684844970703,188.1560516357422,45.10288619995117,92.30339813232422,163.25927734375,50.04999923706055,42.59000015258789,126.3188247680664,44.933170318603516,28.478763580322266,53.4559211730957,356.78289794921875,60.44325256347656,81.98574829101562,107.96327209472656,81.64632415771484,67.47250366210938
2021-01-22,164.6114959716797,174.71847534179688,29.88360023498535,341.8356018066406,38.705440521240234,284.32354736328125,189.82400512695312,73.50787353515625,184.53314208984375,159.3429718017578,247.9047088623047,103.56329345703125,75.47952270507812,156.34017944335938,43.71086120605469,118.06324768066406,188.02383422851562,46.36417770385742,91.71205139160156,163.8054962158203,50.7400016784668,42.13999938964844,125.44300842285156,45.392269134521484,28.320709228515625,53.298553466796875,355.5200500488281,60.81642532348633,81.5618667602539,107.64289093017578,81.36886596679688,69.04013061523438
2021-01-25,164.6999969482422,170.53121948242188,29.72640037536621,341.4392395019531,37.64104461669922,277.82977294921875,190.1553955078125,74.69972229003906,184.09739685058594,160.73626708984375,248.8474884033203,103.72116088867188,77.30807495117188,157.88182067871094,42.078269958496094,114.91234588623047,187.98861694335938,46.449527740478516,91.30602264404297,162.3032684326172,50.060001373291016,40.380001068115234,127.62068176269531,45.35193634033203,28.547908782958984,53.249244689941406,356.9221496582031,60.73030471801758,81.00896453857422,108.34774780273438,81.67025756835938,70.24813079833984
2021-01-26,166.30650329589844,170.4128875732422,29.78499984741211,344.3642883300781,38.047447204589844,275.78924560546875,189.7412109375,73.5835189819336,181.3302001953125,156.63270568847656,246.6827392578125,103.27714538574219,76.71936798095703,157.51907348632812,42.25352478027344,115.7000732421875,189.7862091064453,45.169273376464844,92.4004898071289,160.21205139160156,49.7599983215332,41.25,127.3681640625,45.75830841064453,28.340465545654297,52.403709411621094,356.3650817871094,59.897857666015625,80.26253509521484,107.9449691772461,81.61762237548828,75.08932495117188
2021-01-27,161.62899780273438,164.42324829101562,29.327199935913086,336.2593994140625,37.27334976196289,261.55322265625,183.76693725585938,70.6227798461914,176.36248779296875,149.8474578857422,239.21929931640625,97.35699462890625,75.85413360595703,152.0871124267578,40.72239685058594,112.84695434570312,182.4020233154297,44.80891799926758,86.38106536865234,152.1715850830078,48.25,40.90999984741211,124.38578033447266,44.6198616027832,27.436609268188477,50.83245086669922,347.6553649902344,58.778358459472656,78.66836547851562,104.66780853271484,79.10144805908203,84.12625885009766
2021-01-28,161.88099670410156,167.8003692626953,29.61079978942871,336.89154052734375,38.78285598754883,272.9476623535156,183.2329864501953,72.64707946777344,176.33343505859375,156.3177947998047,242.71099853515625,102.61607360839844,75.42471313476562,156.28578186035156,41.13745880126953,115.9594497680664,182.24343872070312,42.26736831665039,86.62821197509766,156.69540405273438,48.56999969482422,42.54999923706055,124.0859603881836,44.591949462890625,27.747774124145508,51.4431037902832,350.6452331542969,58.75922393798828,79.83865356445312,106.1965560913086,79.3501968383789,76.50942993164062
2021-01-29,160.30999755859375,166.43495178222656,29.600000381469727,332.5231628417969,36.73146057128906,269.0718688964844,179.14581298828125,72.64707946777344,170.92266845703125,155.05804443359375,236.3998565673828,100.04078674316406,74.386962890625,151.30722045898438,40.52870559692383,111.73260498046875,183.14218139648438,41.25264358520508,85.44551086425781,154.6383514404297,47.27000045776367,39.9900016784668,122.29493713378906,43.58067321777344,27.313135147094727,50.05503463745117,343.62542724609375,57.6971435546875,78.1154556274414,105.29943084716797,77.49894714355469,81.156982421875
2021-02-01,167.1439971923828,168.14627075195312,30.180400848388672,330.72100830078125,36.59599304199219,272.2489013671875,177.43359375,72.92139434814453,173.75515747070312,159.3048095703125,235.7452392578125,100.5637435913086,75.33528137207031,148.15138244628906,41.312705993652344,113.11592102050781,183.2215118408203,42.45703125,87.00773620605469,156.6868896484375,50.720001220703125,39.939998626708984,123.28903198242188,43.20222091674805,28.202171325683594,50.757286071777344,349.3453063964844,58.596553802490234,78.92638397216797,105.70223236083984,79.51286315917969,76.490966796875
2021-02-02,169.0,175.22821044921875,30.461000442504883,335.49517822265625,37.544281005859375,281.8732604980469,179.82701110839844,73.2335433959961,176.12281799316406,158.27413940429688,237.56959533691406,104.38224792480469,76.08673095703125,151.13490295410156,42.078269958496094,117.29471588134766,184.83404541015625,43.595035552978516,89.71735382080078,158.41104125976562,49.56999969482422,40.83000183105469,126.46870422363281,43.66752624511719,28.646690368652344,51.80244445800781,354.28509521484375,59.170650482177734,80.60350799560547,106.00431060791016,81.20143127441406,70.21125030517578
2021-02-03,165.62649536132812,174.2723846435547,29.999799728393555,335.1460266113281,38.4925651550293,280.5688171386719,180.2228240966797,72.41057586669922,175.24404907226562,165.2120361328125,239.32411193847656,105.18146514892578,76.43563842773438,154.05491638183594,42.93607711791992,118.49552917480469,183.9088592529297,43.96489715576172,89.16127014160156,158.0013427734375,49.880001068115234,42.040000915527344,126.0110855102539,43.8009147644043,28.775104522705078,51.797760009765625,354.56365966796875,59.027130126953125,80.6588134765625,105.253662109375,80.74700927734375,71.3915786743164
2021-02-04,166.5500030517578,174.45449829101562,29.590999603271484,336.412841796875,39.605342864990234,288.1434631347656,180.1675567626953,72.91192626953125,180.20449829101562,171.10977172851562,243.38307189941406,109.0492935180664,77.71493530273438,156.9114990234375,45.31577682495117,120.51288604736328,185.95310974121094,44.66666030883789,91.47373962402344,160.97169494628906,49.869998931884766,42.40999984741211,128.02304077148438,44.21348571777344,28.903520584106445,52.5681266784668,358.5935363769531,59.773468017578125,81.52500915527344,105.69306182861328,81.60804748535156,71.15182495117188
2021-02-05,167.6074981689453,175.68338012695312,30.13759994506836,335.7700500488281,39.8182258605957,288.11553955078125,178.41856384277344,75.69295501708984,185.2085723876953,168.7144317626953,243.41799926757812,110.18399047851562,81.37389373779297,158.7251739501953,46.16435623168945,124.3843002319336,187.31898498535156,45.6434440612793,93.98035430908203,161.2021942138672,50.650001525878906,42.13999938964844,129.69573974609375,44.781166076660156,29.14059829711914,52.92512893676758,360.00494384765625,60.8642578125,82.0041732788086,105.88529968261719,82.38778686523438,72.7194595336914
2021-02-08,166.14700317382812,179.73410034179688,30.079999923706055,340.1755676269531,41.84059143066406,295.3827819824219,182.61619567871094,78.47394561767578,186.98069763183594,170.7661895751953,244.43927001953125,110.82534790039062,85.18494415283203,162.47947692871094,48.184326171875,124.00965118408203,186.4377899169922,46.71507263183594,93.78617858886719,165.54676818847656,52.310001373291016,44.349998474121094,128.9619598388672,44.9890022277832,29.427064895629883,53.2022705078125,362.6048278808594,62.28036117553711,82.70451354980469,106.0134506225586,82.85657501220703,73.83523559570312
2021-02-09,165.25,179.579345703125,31.00979995727539,339.9202575683594,41.13421630859375,293.78948974609375,187.32015991210938,77.376708984375,188.2008514404297,167.40701293945312,241.59361267089844,108.88156127929688,83.18995666503906,161.21902465820312,47.20661926269531,122.0499267578125,190.31492614746094,46.65816879272461,93.75089263916016,165.8369598388672,51.599998474121094,43.31999969482422,131.69981384277344,45.2371711730957,29.619688034057617,53.62972640991211,362.3634338378906,61.73496627807617,82.91645812988281,106.16909790039062,82.39734649658203,73.43870544433594
2021-02-10,164.32899475097656,179.97984313964844,30.893199920654297,336.66815185546875,41.5115966796875,292.2149658203125,185.3225860595703,78.09562683105469,186.98797607421875,166.80575561523438,243.2696075439453,107.8849868774414,83.79827880859375,160.72933959960938,47.298858642578125,121.76172637939453,188.92269897460938,46.809898376464844,93.44197845458984,164.25791931152344,49.650001525878906,43.779998779296875,130.70565795898438,44.70981216430664,29.79255485534668,53.60858917236328,362.20556640625,61.744537353515625,82.78743743896484,106.3613052368164,81.58415985107422,73.3833999633789
2021-02-11,163.10650634765625,180.55335998535156,30.862199783325195,332.9623107910156,41.3374137878418,292.97894287109375,184.14427185058594,78.93746185302734,184.73654174804688,167.53106689453125,241.84677124023438,108.04287719726562,84.5945053100586,159.35997009277344,47.42798614501953,121.6656723022461,188.80810546875,46.952152252197266,93.43313598632812,162.5252227783203,50.540000915527344,43.439998626708984,128.10984802246094,44.675697326660156,30.059263229370117,53.5850944519043,362.79052734375,62.43347930908203,82.61235809326172,106.56271362304688,81.35930633544922,73.77991485595703
2021-02-12,163.885498046875,180.2256622314453,30.554000854492188,333.4821472167969,41.88896560668945,291.6187438964844,182.81875610351562,77.73616027832031,191.0115509033203,165.58424377441406,242.23960876464844,110.64775085449219,82.82316589355469,160.65675354003906,47.354190826416016,124.3843002319336,188.4820556640625,45.975364685058594,92.93887329101562,163.39581298828125,49.83000183105469,43.939998626708984,128.9146270751953,44.815284729003906,30.12841033935547,54.49403381347656,364.5826721191406,62.251678466796875,83.21134948730469,107.35911560058594,81.4740982055664,73.77991485595703
2021-02-16,163.44749450683594,184.22178649902344,29.68000030517578,334.6639099121094,43.2049560546875,295.4292907714844,184.31918334960938,74.87248229980469,190.16177368164062,166.05184936523438,240.3891143798828,112.09818267822266,78.99422454833984,157.84552001953125,47.926063537597656,125.26805877685547,189.4778289794922,44.25886917114258,93.68910217285156,163.2587432861328,50.619998931884766,45.709999084472656,127.62068176269531,45.18443298339844,30.2469539642334,54.55979537963867,364.2669372558594,60.768577575683594,83.12842559814453,106.2972412109375,81.1201171875,73.46637725830078
2021-02-17,165.4320068359375,184.14895629882812,29.190000534057617,338.48321533203125,42.95336151123047,290.7614440917969,185.48828125,74.33198547363281,188.1718292236328,168.3804168701172,245.21624755859375,109.94718170166016,78.05488586425781,160.6295623779297,48.36879348754883,126.17106628417969,188.08555603027344,43.78470230102539,92.572265625,165.83709716796875,50.22999954223633,46.08000183105469,127.02886962890625,45.662147521972656,30.059263229370117,54.13936996459961,364.3504943847656,60.806846618652344,82.8980484008789,106.68171691894531,81.58893585205078,72.8946762084961
2021-02-18,166.4114990234375,181.98248291015625,29.12619972229004,337.4244079589844,42.94369125366211,279.7397155761719,186.71263122558594,74.18975830078125,185.65887451171875,166.63397216796875,247.0754852294922,112.60139465332031,77.27658081054688,160.65675354003906,47.91684341430664,126.7859115600586,189.83023071289062,43.12086868286133,93.04205322265625,163.961181640625,49.959999084472656,44.959999084472656,127.91259765625,42.702781677246094,29.822189331054688,53.98672866821289,362.7997741699219,60.452816009521484,82.48336791992188,106.0134506225586,81.61283874511719,71.91719055175781
2021-02-19,162.4949951171875,191.076171875,29.46179962158203,335.39190673828125,44.19194412231445,307.4573669433594,185.17529296875,75.10952758789062,184.93983459472656,169.26795959472656,244.0989532470703,115.3542709350586,78.2427749633789,161.00135803222656,48.71007537841797,130.91665649414062,187.01934814453125,43.99333572387695,91.62384796142578,161.74253845214844,50.900001525878906,48.029998779296875,127.46792602539062,42.913734436035156,30.0,54.9802131652832,362.1591491699219,61.620155334472656,83.83796691894531,104.73190307617188,81.13926696777344,72.98686981201172
2021-02-22,159.03700256347656,198.49488830566406,28.61079978942871,331.0809020996094,46.194950103759766,314.45440673828125,182.97523498535156,73.45014190673828,184.9616241455078,166.8344268798828,240.79055786132812,118.36368560791016,76.02412414550781,156.34927368164062,50.53635787963867,136.9495086669922,186.86073303222656,43.09241485595703,90.2411117553711,161.88816833496094,50.529998779296875,49.70000076293945,128.30958557128906,42.712093353271484,29.2393798828125,55.363040924072266,359.37359619140625,60.70159149169922,84.10519409179688,104.48473358154297,79.42672729492188,73.05142211914062
2021-02-23,159.72500610351562,200.42469787597656,28.324800491333008,323.4612121582031,46.77553176879883,314.36126708984375,179.67047119140625,73.86734771728516,184.93263244628906,167.072998046875,233.27487182617188,120.32720947265625,76.57878875732422,152.88511657714844,52.3165283203125,143.66441345214844,186.20867919921875,43.54762268066406,89.85111236572266,159.6352996826172,51.29999923706055,50.61000061035156,127.68233489990234,42.02344512939453,29.031936645507812,55.438201904296875,359.8099365234375,60.63460922241211,84.36322784423828,104.31079864501953,78.90532684326172,71.92642211914062
2021-02-24,157.97650146484375,202.5092010498047,28.981199264526367,322.09039306640625,47.994754791259766,322.0476989746094,177.30471801757812,75.90603637695312,188.8762969970703,167.41653442382812,226.92886352539062,125.5665512084961,77.16028594970703,147.1901092529297,54.68699645996094,151.30157470703125,187.92691040039062,44.4959602355957,92.51909637451172,160.25209045410156,52.849998474121094,54.959999084472656,127.09476470947266,41.3223876953125,29.189985275268555,56.35419464111328,363.7748107910156,61.036495208740234,85.95740509033203,105.03397369384766,79.7328872680664,75.73482513427734
2021-02-25,152.85800170898438,201.9175567626953,28.214799880981445,315.661865234375,46.68844223022461,324.2557373046875,173.68699645996094,70.67181396484375,184.63478088378906,167.0348358154297,222.80873107910156,121.34349060058594,71.92678833007812,143.75320434570312,53.783084869384766,144.18319702148438,185.8826446533203,41.6699104309082,91.71247100830078,158.53892517089844,51.08000183105469,51.779998779296875,125.06214904785156,40.9315299987793,28.300952911376953,55.34191131591797,355.00933837890625,58.5678596496582,84.3724365234375,103.98126220703125,76.76704406738281,73.41106414794922
2021-02-26,154.64649963378906,196.510498046875,28.84000015258789,312.92022705078125,46.38847732543945,325.2713317871094,173.9723663330078,72.89065551757812,184.83819580078125,164.1717987060547,225.50599670410156,122.03418731689453,74.22594451904297,144.86854553222656,53.6170539855957,142.24269104003906,182.76182556152344,42.77946090698242,95.75433349609375,157.1340789794922,51.02000045776367,52.68000030517578,125.31620788574219,40.30180740356445,28.231807708740234,55.20098876953125,353.1801452636719,59.362030029296875,83.49700927734375,103.08415985107422,77.08756256103516,73.08833312988281
2021-03-01,157.3070068359375,200.04237365722656,29.698999404907227,313.648193359375,46.50459671020508,334.9515686035156,177.57168579101562,73.62078857421875,190.3506317138672,167.44517517089844,228.369140625,122.11311340332031,73.89494323730469,146.8545684814453,53.55249786376953,142.62696838378906,184.6325225830078,43.12086868286133,94.72613525390625,159.404052734375,52.880001068115234,53.310001373291016,128.2063446044922,40.75160217285156,29.14059829711914,56.3870735168457,361.7412414550781,60.61547088623047,85.63488006591797,104.42981719970703,78.89575958251953,76.82294464111328
2021-03-02,154.72650146484375,196.45591735839844,29.51140022277832,310.5189514160156,46.66908645629883,327.43280029296875,171.68023681640625,74.70177459716797,188.54217529296875,170.0408935546875,227.20819091796875,122.59660339355469,75.49627685546875,147.86117553710938,53.32190704345703,143.08804321289062,185.00489807128906,43.80366516113281,95.01864624023438,148.61093139648438,53.18000030517578,53.209999084472656,128.12696838378906,40.360740661621094,28.715835571289062,56.199180603027344,358.9186096191406,60.69202423095703,85.38607788085938,104.12772369384766,77.98687744140625,75.50430297851562
2021-03-03,150.25,195.62753295898438,28.164400100708008,306.22698974609375,46.78520202636719,319.6252746582031,168.3570556640625,72.10365295410156,187.93939208984375,167.55967712402344,224.6505889892578,121.49149322509766,72.26673889160156,143.54458618164062,53.33112716674805,140.55194091796875,182.47816467285156,41.98286819458008,94.1500015258789,148.71372985839844,53.70000076293945,54.56999969482422,127.380615234375,39.57903289794922,28.01448631286621,56.10992431640625,354.1644287109375,59.55339813232422,85.47821807861328,102.8095474243164,76.15474700927734,75.22764587402344
2021-03-04,148.8784942626953,193.67953491210938,27.02239990234375,301.6134948730469,45.440189361572266,314.8643798828125,163.9845428466797,70.93731689453125,181.7877960205078,168.28494262695312,219.0377960205078,119.11357116699219,71.94468688964844,139.44566345214844,51.72620391845703,139.07257080078125,181.60926818847656,41.51818084716797,92.97113037109375,145.46722412109375,52.689998626708984,52.04999923706055,126.60247039794922,39.5604133605957,27.174846649169922,54.67488098144531,349.7817077636719,58.24252700805664,84.11441040039062,101.42727661132812,74.54268646240234,73.77991485595703
2021-03-05,150.0229949951172,200.406494140625,26.645599365234375,299.98748779296875,44.71446228027344,325.932861328125,164.50927734375,74.91988372802734,187.35101318359375,175.31829833984375,221.29864501953125,121.23497009277344,76.91873168945312,143.80764770507812,52.50099182128906,141.137939453125,183.8523406982422,43.37691879272461,93.24591827392578,147.8571319580078,53.779998779296875,50.52000045776367,130.5327606201172,40.05365753173828,27.599599838256836,56.47396469116211,356.216552734375,60.452816009521484,86.10485076904297,103.45946502685547,75.01627349853516,75.31987762451172
2021-03-08,147.59750366210938,201.6990509033203,26.700000762939453,294.40972900390625,46.330421447753906,329.5384216308594,167.51937866210938,76.34223175048828,183.01837158203125,180.56704711914062,226.10830688476562,123.74117279052734,78.83321380615234,147.74331665039062,55.84917449951172,144.5194091796875,185.39501953125,44.96063995361328,93.09520721435547,151.50621032714844,55.5,54.060001373291016,127.72999572753906,39.66899108886719,26.829103469848633,56.889686584472656,354.4429931640625,61.629737854003906,87.00791931152344,103.20315551757812,75.10714721679688,79.91209411621094
2021-03-09,153.1425018310547,197.34796142578125,28.552200317382812,301.36773681640625,46.07883834838867,328.59747314453125,171.8643341064453,75.61210632324219,187.8097686767578,175.91000366210938,231.28465270996094,122.46833038330078,79.11053466796875,150.52725219726562,54.354949951171875,141.21475219726562,184.89852905273438,44.894256591796875,94.4425048828125,153.4849853515625,53.97999954223633,53.43000030517578,129.63558959960938,39.9822998046875,28.063875198364258,57.150390625,359.5035705566406,61.55317687988281,86.6485366821289,103.80733489990234,77.9438247680664,83.12110137939453
2021-03-10,152.8820037841797,201.22567749023438,28.33340072631836,306.141845703125,46.25300216674805,336.5447692871094,172.6468048095703,77.84044647216797,189.63018798828125,176.90249633789062,233.8582763671875,122.85314178466797,81.94646453857422,152.76724243164062,53.967559814453125,141.34925842285156,189.11865234375,46.307281494140625,95.53273010253906,152.9710235595703,55.58000183105469,53.91999816894531,131.19180297851562,41.002864837646484,27.856433868408203,57.502689361572266,361.7412414550781,63.036285400390625,87.92940521240234,104.04534149169922,78.34087371826172,84.74407196044922
2021-03-11,155.67950439453125,200.04237365722656,29.241199493408203,310.6985778808594,46.75617980957031,339.5634460449219,174.59828186035156,78.99728393554688,195.5065155029297,176.7688751220703,236.15081787109375,123.00114440917969,81.4007339477539,154.84388732910156,53.9306526184082,142.97274780273438,187.5760498046875,45.8888053894043,95.125,153.6049346923828,55.619998931884766,54.060001373291016,132.78773498535156,40.98735809326172,28.745471954345703,58.04053497314453,365.4090576171875,63.29462432861328,87.99391174316406,104.67698669433594,79.54154205322266,85.58321380615234
2021-03-12,154.47450256347656,208.4533233642578,29.064800262451172,313.0525817871094,48.21730422973633,344.24981689453125,176.70635986328125,76.51290893554688,196.75172424316406,180.7770538330078,239.88392639160156,124.42198181152344,78.64533233642578,155.56939697265625,56.29191207885742,144.288818359375,188.25872802734375,45.58447265625,95.559326171875,154.19593811035156,55.290000915527344,56.290000915527344,133.14505004882812,41.60466384887695,28.3710880279541,58.67232894897461,365.90118408203125,63.237205505371094,89.1734390258789,104.90581512451172,79.77593994140625,87.04019927978516
2021-03-15,154.08399963378906,210.0371856689453,29.712200164794922,312.4570007324219,49.33977127075195,348.7965393066406,178.67628479003906,79.38605499267578,194.3341827392578,183.05787658691406,244.6623077392578,125.5665512084961,80.5597915649414,157.9724884033203,57.278846740722656,147.51663208007812,195.45782470703125,47.26785659790039,96.52544403076172,155.12965393066406,57.560001373291016,60.939998626708984,129.1353302001953,41.390628814697266,28.562728881835938,58.9964485168457,368.08331298828125,64.500244140625,89.91985321044922,105.62899017333984,80.84745025634766,86.15495300292969
2021-03-16,154.59300231933594,206.14120483398438,29.653799057006836,309.3750305175781,47.79154968261719,348.0045471191406,178.17002868652344,78.94988250732422,189.90692138671875,177.48976135253906,247.77169799804688,122.3104476928711,79.36101531982422,158.99722290039062,55.8399543762207,144.70193481445312,194.92587280273438,46.68770217895508,98.6882095336914,154.3672637939453,54.470001220703125,59.810001373291016,129.2782440185547,41.37821960449219,28.562728881835938,58.09925842285156,367.61895751953125,63.926116943359375,88.63896942138672,105.56490325927734,80.01033782958984,84.42131805419922
2021-03-17,156.7864990234375,212.6679229736328,29.57200050354004,311.2091064453125,48.80756759643555,353.3525390625,172.60995483398438,82.48677825927734,193.5768585205078,177.4706573486328,245.9710235595703,125.4481201171875,90.31108093261719,158.1901397705078,56.97446060180664,149.81256103515625,198.69386291503906,48.494728088378906,97.90819549560547,152.8168487548828,54.84000015258789,62.45000076293945,127.55526733398438,41.03388977050781,28.706947326660156,58.64885330200195,368.8725280761719,65.11260986328125,89.66183471679688,105.18045806884766,81.13449096679688,85.13137817382812
2021-03-18,151.39950561523438,209.9825897216797,28.587200164794922,305.33831787109375,47.58834457397461,354.4239501953125,164.59210205078125,78.39989471435547,191.8802490234375,179.8911590576172,248.72036743164062,123.96808624267578,84.66607666015625,158.58009338378906,56.20889663696289,148.2178955078125,197.62110900878906,45.8888053894043,95.39089965820312,153.8533477783203,53.18000030517578,60.81999969482422,127.19799041748047,40.49810791015625,28.011524200439453,58.615962982177734,363.5055847167969,64.28971099853516,89.57888793945312,104.96074676513672,79.14930725097656,82.8721694946289
