date,r_day,r_day_sq,r_night_sq,h_null,h_full,qlike_null,qlike_full,ll_null,ll_full,cum_lrt_chi2
2020-03-06,-0.011557762430237508,0.00013358187239380964,5.786027309430119e-05,2.618137847251614e-05,2.683703136550441e-05,2.4725049386230307,2.3725885832157765,1.8052069933552826,1.8551651710589092,-0.01150223197788236
2020-03-09,-0.0022805026987252177,5.200692558893001e-06,1.142158420927658e-05,5.432878056235427e-05,4.5489121139543544e-05,1.441988603354977,1.2830096711866643,3.9434265435391627,4.0229160096233185,0.14747670019042936
2020-03-10,0.01411960745277068,0.00019936331462033733,0.0004228060291856335,4.770469043155924e-05,6.0188256422429365e-05,1.7490143385503605,1.1146775186405575,1.9667451456189151,2.2839135555738164,0.7818135201002319
2020-03-11,-0.014495666663083719,0.00021012435200723668,5.6898210491823946e-05,5.497413667057475e-05,4.85956009779088e-05,1.4814034673680667,1.8597712222774172,2.0742652581535204,1.8850813806988453,0.4034457651908818
2020-03-12,-0.036278070232696816,0.0013160983798084828,2.789379569940144e-05,0.00012073249355355613,0.00010350782922281203,7.512096328763398,9.172184944453646,-1.858444851496483,-2.6884891593416063,-1.2566428504993645
2020-03-13,0.027518175429057403,0.0007572499789443786,0.0028644440032649676,0.00032088434343200296,0.000697036482834783,0.5012718059331647,0.003529329289757799,1.923334131759897,2.172205370081601,-0.758900373855957
2020-03-16,-0.025630646922620137,0.0006569300616720171,0.00023517595631048952,0.00022973333704184572,0.00018488983495737327,0.8088746842743888,1.2852717229147945,1.84059062274709,1.602392103426887,-1.235297412496363
2020-03-17,-0.0017073955700493842,2.9151996326242616e-06,0.0018769235079520055,0.00026411074616455556,0.0004424346955143113,3.517467998742142,4.028943564912928,3.1951135953750294,2.9393758122896365,-1.7467729786671486
2020-03-18,-0.011058140489459578,0.0001222824710846253,6.154152092218976e-05,9.256984219050887e-05,6.917641530707289e-05,0.042604962159662474,0.19801647534359823,3.0643474120823853,2.986641655490417,-1.9021844918510848
2020-03-20,0.051334171851518395,0.0026351971996812235,7.329566915832535e-06,9.727313672701399e-05,6.347336768032348e-05,22.79150786635452,36.79048794185236,-9.845293835781744,-16.844783873530666,-15.901164567348928
2020-03-23,0.009134595515761944,8.344083523657822e-05,0.0007477147152325275,0.0010721883113085722,0.0012179739758781858,1.6311420984526195,1.7493141577282394,2.4611767862168934,2.402090756579083,-16.01933662662455
2020-03-24,0.021439994462637058,0.0004596733625579077,0.00014378974114517075,0.0002257531281421064,0.00020723375313442773,0.3251030496234626,0.42147068939247045,2.2610071430356906,2.212823323151186,-16.11570426639356
2020-03-25,0.018217741764336867,0.00033188611499206376,0.000270366391231011,0.0002608762425589529,0.0002846993699203814,0.031451789188259305,0.012384256841481367,2.5706949097148915,2.580228675888281,-16.096636734046783
2020-03-26,-0.004244971948810556,1.801978684618849e-05,1.1680977540150065e-05,0.0003458945936599375,0.0002947666565959818,2.0067598421882114,1.8558460039619362,3.0397016129959313,3.1151585321090693,-15.945722895820506
2020-03-27,-0.032443046576045236,0.0010525512711354406,0.000990024583373012,0.00011851234528428193,0.0003303188930251268,5.697408807549223,1.0275563373163248,-0.8393737970161177,1.4955524381003311,-11.275870425587609
2020-03-30,0.021106735421015155,0.0004454942801327358,0.0004738704465758455,0.0006484270843869639,0.0007034691145118426,0.062403511700378056,0.09012149763103139,2.4080227861171677,2.394163793151841,-11.303588411518263
2020-03-31,-0.007268228445444161,5.2827144735163654e-05,0.0001590845836497146,0.00039040865124411015,0.00036577932915919865,1.1354812844985505,1.0794286000369877,2.9375635218090657,2.9655898640398473,-11.2475357270567
2020-04-01,-0.0037617599218916845,1.4150837709950532e-05,3.28064412511654e-05,0.00016112038798171547,0.00015987728891198358,1.5202057411580352,1.5131433706294417,3.4038269629716886,3.4073581482359856,-11.240473356528106
2020-04-06,0.008688151957637823,7.548398443900594e-05,1.441471774715967e-05,0.00013037744488906834,0.00013656095699660946,0.1254782129136951,0.14559996015758125,3.264117385761987,3.2540565121400444,-11.26059510377199
2020-04-07,0.004210110468883978,1.772503016020647e-05,0.0002270993972751278,0.00013321642341454482,0.00017428590492521534,1.1500516669710907,1.3874201900034158,3.4763020253019823,3.3576177637858198,-11.497963626804315
2020-04-08,0.017632573179646595,0.00031090763693559245,8.216078186769983e-05,7.340450837638719e-05,0.00011221501829537927,1.7920281880133464,0.7515629047596368,1.7230547114085928,2.2432873530354476,-10.457498343550606
2020-04-09,-0.0029656012244932035,8.794790622715589e-06,3.408041930582807e-05,0.00020666208195322083,0.00030008080936413283,2.1994818160930287,2.5592003056108967,3.3019960519776737,3.122136807218739,-10.817216833068475
2020-04-10,0.009419533233438486,8.872760633585211e-05,3.911318196716182e-05,7.296873215605308e-05,0.00010048243039060952,0.020427442613392577,0.0074279419080824916,3.2358174877005617,3.242317238053217,-10.804217332363164
2020-04-13,-0.0010914323651293114,1.1912246076517626e-06,1.5595052878848328e-07,7.190316683658187e-05,0.0001118737996088421,3.116905516080192,3.553037518714011,3.8428730577164742,3.6248070563995647,-11.240349334996983
2020-04-14,0.018141529430987516,0.0003291150900953862,1.49088637991058e-05,6.251936554570959e-05,8.655580809088758e-05,2.603279182601084,1.4667274098459853,1.2889734007206939,1.8572492870982436,-10.103797562241883
2020-04-15,0.009905355788006411,9.811607328699211e-05,2.4217494045981458e-05,8.82726359723368e-05,0.00016029190974276014,0.0057907256978548816,0.10295409472395578,3.1928457833821007,3.1442640988690504,-10.200960931267984
2020-04-17,-0.0013247541680043184,1.7549736056448138e-06,5.755768500453319e-06,6.616596310457419e-05,0.00010206475644758281,2.656236173532635,3.0803483689187106,3.8794717503680918,3.667415652675054,-10.625073126654058
2020-04-20,-0.003715882509197627,1.3807782822160852e-05,1.5237241494608835e-06,4.7508196314367485e-05,7.704854402134034e-05,0.5263098579148691,0.8984121332953239,3.9130456139146697,3.7269944762244425,-10.997175402034513
2020-04-21,-0.02019094023514783,0.00040767406757931146,6.024872682816264e-05,5.1549041241423515e-05,7.894483765158068e-05,4.8405360254955525,2.5223184129964475,0.06331473244068064,1.222423538690233,-8.678957789535408
2020-04-22,0.007854728651087441,6.169676218221394e-05,0.00010039499312333766,0.00013504014429081802,0.00018273944718738626,0.24021784046572514,0.42345137732532523,3.3075920991711363,3.2159753307413363,-8.862191326395008
2020-04-23,0.002334631410603746,5.4505038233776375e-06,1.3008782847123821e-05,0.00014641185219290825,0.00017599030687022644,2.3279427103409733,2.5056913472720703,3.4769913660775496,3.3881170476120013,-9.039939963326105
2020-04-24,0.0038046970436638452,1.4475719594064404e-05,3.771850660915722e-06,6.191006665045876e-05,7.174725070014141e-05,0.6870285698907477,0.8024367214795243,3.809066093276017,3.751362017481629,-9.155348114914883
2020-04-27,0.01663518284478629,0.0002767293082794721,4.0900765560083044e-05,5.495923028831082e-05,7.25660315525298e-05,2.4187262206782334,1.47493985775722,1.467933734457152,1.9398269159176584,-8.21156175199387
2020-04-28,-0.0016995566360815107,2.8884927592487004e-06,3.445827612839412e-05,0.0001203699095441906,0.00013496294524362635,2.753831552371573,2.8656675487077528,3.5815335548493366,3.5256155566812466,-8.323397748330049
2020-04-29,0.004868467625552492,2.370197702105272e-05,6.0288882743404696e-06,5.4044426012724845e-05,6.547329363360848e-05,0.2628126404869868,0.3780937125952786,3.7746311938980877,3.716990657843942,-8.43867882043834
2020-04-30,0.012042246916794612,0.00014501571080504933,0.00015460552919393432,9.964593534166836e-05,0.00013598532292190336,0.08009101543411079,0.0021119508265015074,2.9603501945950357,2.99933972689884,-8.360699755830732
2020-05-04,0.007090552042003119,5.02759282603546e-05,0.00022543007336145554,6.469139955992826e-05,9.73885657764276e-05,0.02926743318855074,0.17742297552392605,3.5154198296105674,3.44134205844288,-8.508855298166107
2020-05-05,0.0007461990832207452,5.568130717994806e-07,1.943392400190291e-05,6.436641712891438e-05,6.90102935080894e-05,3.758768394335412,3.8278499193206548,3.902195395402825,3.8676546329102037,-8.57793682315135
2020-05-06,0.008594970699081264,7.387352131806547e-05,2.835960236800661e-05,3.826133462712475e-05,4.961526156359699e-05,0.27284713477573463,0.09087139788013898,3.2012159486261837,3.2922038170739816,-8.395961086255756
2020-05-07,0.008994450734104369,8.090014400823062e-05,5.011246964181889e-05,8.65790682621463e-05,0.00010955780575370873,0.00225012963123139,0.04166099385765909,3.29108387889191,3.2713784467786957,-8.435371950482185
2020-05-08,0.0002753683068482242,7.582770441645776e-08,6.670799026238005e-06,4.603679776371314e-05,5.455406285678245e-05,5.410379698321461,5.57987370371576,4.073272676361493,3.9885256736643435,-8.604865955876484
2020-05-11,0.0003642655536134397,1.326893935493057e-07,5.373973906571979e-05,3.713531558435808e-05,4.7172462891775795e-05,4.6378858205067734,4.876367434929943,4.179745969962468,4.060505162750884,-8.843347570299652
2020-05-12,-0.0033996449336961897,1.155758567520617e-05,2.706499705909676e-05,4.108505118353001e-05,4.4351271875261056e-05,0.5496111286023608,0.6053913749077136,3.990340186573319,3.9624500634206425,-8.899127816605006
2020-05-13,0.012167170101971991,0.00014804002829032112,6.185742544892125e-05,2.8876442316571322e-05,3.883722303533744e-05,2.4922147269482737,1.47370420849915,1.7439680329947742,2.253223292219335,-7.880617298155884
2020-05-14,-0.007229617178382895,5.2267364545969054e-05,6.395950627350161e-05,8.622453027166392e-05,0.00010096720520513787,0.10675997410289018,0.17609033748317193,3.457250673005205,3.4225854913150644,-7.949947661536165
2020-05-15,-0.001108647563663969,1.229099420418054e-06,0.00011354284827423523,4.114591109252563e-05,4.896926499965299e-05,2.5407145605098087,2.710010538831548,4.115318604178152,4.030670615017282,-8.119243639857906
2020-05-18,-0.0004644466202108053,2.1571066302524003e-07,5.9309520738595444e-05,3.5056742648646285e-05,4.0885606445823706e-05,4.0969384456995925,4.24987132882068,4.207256169073783,4.130789727513238,-8.272176522978995
2020-05-19,-0.005503591216978952,3.028951628360786e-05,0.00027548999922621183,3.9011740381447065e-05,4.857213878951358e-05,0.029481514444980927,0.09584700502941024,3.7686751608530726,3.735492415560858,-8.338542013563425
2020-05-20,-0.0014685638252017242,2.1566797086911206e-06,2.1922334583876373e-05,3.1265362568898915e-05,3.571548095365219e-05,1.742920830494107,1.8673993787724035,4.233071396963929,4.170832122824781,-8.46302056184172
2020-05-22,-0.017073923144028946,0.0002915188515282073,1.5501490303638276e-05,2.7844013827144934e-05,2.98253791283531e-05,7.1212269715326695,6.494442628221017,-0.9093490772214716,-0.5959569055656457,-7.836236218530068
2020-05-25,0.0015728365179786053,2.4738147122870636e-06,2.428243794832944e-05,9.240193812883332e-05,9.564004940028176e-05,2.6471589016007693,2.680696168949294,3.7123566063855757,3.695587972711313,-7.869773485878594
2020-05-26,0.008043919058513326,6.470463381991392e-05,4.894670764050174e-06,6.637681159044923e-05,5.5430803487813816e-05,0.0003227555662890236,0.012607274595690665,3.403738958477488,3.397596698962787,-7.8820580049079965
2020-05-27,0.0009118264514321213,8.314274775312947e-07,9.023787842050114e-06,5.2755326203049116e-05,5.5677277973174354e-05,3.1660360079669756,3.2191163072437314,3.998104343292398,3.97156419365402,-7.935138304184753
2020-05-28,-0.014472559529312144,0.00020945497932948375,3.1803448642333564e-05,8.129272179311812e-05,8.862588571013447e-05,0.6301003385244697,0.5032763551581789,2.5015121662818327,2.564924157964978,-7.808314320818463
2020-05-29,0.003117838380797006,9.720916168770895e-06,1.6475764071195282e-06,6.963065237970143e-05,7.263314688642257e-05,1.108531859884864,1.1449773279264472,3.7974108807965754,3.779188146775784,-7.8447597888600455
2020-06-01,0.006715088754055969,4.5092416974848944e-05,1.7699410641434042e-05,4.497373974345863e-05,4.722216096240237e-05,3.4755507654082862e-06,0.0010486805583886927,3.584457960831136,3.5839353583273232,-7.845804993867671
2020-06-02,0.0023438215002777366,5.4934992251641804e-06,1.3787130159833588e-06,5.614336178327073e-05,5.1798788498325803e-05,1.4221907243698344,1.3498559158212,3.9259386665361182,3.9621060708104348,-7.773470185319038
2020-06-03,0.0029290395058797912,8.579272427004531e-06,8.187017707298812e-05,3.570551945446687e-05,4.249797979647114e-05,0.6662347778234188,0.8019822589483068,4.081024801272337,4.013151060709893,-7.909217666443926
2020-06-04,-0.005444340810001707,2.9640846855450044e-05,0.00014111626891707182,6.607329627648493e-05,7.981101541237721e-05,0.2502168455846654,0.3618960793873294,3.669131637289536,3.613292020388204,-8.02089690024659
2020-06-05,0.005075264656847382,2.5758311337044178e-05,1.1177706422686327e-05,3.5666646057105275e-05,3.823437899914237e-05,0.04765468483052304,0.06867277529760263,3.8406107306615813,3.830101685428042,-8.04191499071367
2020-06-08,0.0017301042377827337,2.993260673593774e-06,8.138879790173927e-05,3.31350625061731e-05,3.945797056600205e-05,1.494563837376433,1.6547322180771724,4.193353167341099,4.11326897699073,-8.202083371414409
2020-06-09,0.001120448296489728,1.2554043851067334e-06,2.5013040327557404e-05,3.6316718876529494e-05,3.514243726949567e-05,2.399388692036726,2.3676750151144206,4.1753935298136815,4.191250368274834,-8.170369694492104
2020-06-10,0.006169685380459431,3.8065017693854834e-05,1.856146754307534e-07,2.5145373554296485e-05,2.7906878197086737e-05,0.0991762955077542,0.053578783235907146,3.6195807532282283,3.642379509364152,-8.124772182220257
2020-06-11,-0.017084108350136594,0.0002918667581192069,3.865410241819831e-06,5.599774531759354e-05,6.140548859621108e-05,2.5611302836002263,2.1943072102095535,1.370102908818723,1.5535144455140593,-7.757949108829584
2020-06-12,0.005632330299218049,3.172314459948968e-05,0.0002437224708018683,6.56346502525708e-05,7.792478139622025e-05,0.21038645792699584,0.305797057187319,3.655100252799681,3.6073949531695195,-7.853359708089908
2020-06-15,-0.01124652102032312,0.0001264842350605698,2.001216167767145e-05,4.1648978752133755e-05,4.134117630414113e-05,0.9260700125002841,0.9412632508758156,2.605722901340202,2.598126282152437,-7.868552946465438
2020-06-16,0.0067903107603247935,4.610832022178268e-05,0.00022386113059792603,7.139205546031762e-05,7.261318826950736e-05,0.0830398344683334,0.08913862638067971,3.531800120667292,3.5287507247111187,-7.874651738377785
2020-06-17,0.0035650661644961446,1.2709696757235251e-05,7.562094241623563e-09,4.6016432473094846e-05,4.492256922776709e-05,0.5628324236876421,0.5454996269245642,3.936217920773649,3.9448843191551886,-7.857318941614706
2020-06-19,-0.0012262417232442964,1.5036687638251416e-06,1.7256969461521714e-06,4.331895775617955e-05,4.0963693797551976e-05,2.3953939619585274,2.3414855457040127,4.087165782571417,4.114119990698673,-7.803410525360194
2020-06-22,0.004298817867202139,1.847983505537635e-05,6.375942767045345e-05,3.6839639570398294e-05,3.9786754228119164e-05,0.19152338202568897,0.2313259518320836,3.9347149844652036,3.914813699562006,-7.843213095166589
2020-06-23,-0.0033118384811628245,1.0968274125310885e-05,1.545001725911435e-05,4.298286856410847e-05,3.890877021859675e-05,0.6209725023723442,0.5481099647197434,3.980827027022313,4.017258295848613,-7.770350557513988
2020-06-24,-0.0015608744063903568,2.4363289125244486e-06,1.0372359046127634e-05,3.0062991582104953e-05,3.206879833133689e-05,1.5938433382498398,1.653363123329493,4.246648895505134,4.216889002965307,-7.829870342593641
2020-06-29,-0.002900463470436311,8.412688343335448e-06,5.2286514523265825e-05,2.970550449532155e-05,3.297511719969043e-05,0.5447942938575931,0.6211344877789191,4.151549057233847,4.113378960273184,-7.906210536514968
2020-06-30,0.000785032095791819,6.162753914232956e-07,5.8195609155949154e-05,3.4769344753958805e-05,3.3494071542916016e-05,3.0505221286421236,3.013829342141241,4.20558635713295,4.223932750383391,-7.869517750014086
2020-07-01,0.005558464893296766,3.0896531970012634e-05,5.1409980962369645e-06,2.3902422435493882e-05,2.5564786282329005e-05,0.035946775404932296,0.01913012029501715,3.755521386262587,3.763929713817545,-7.85270109490417
2020-07-02,0.009450242151802804,8.930707672771049e-05,3.6155877429961247e-06,5.45688272092434e-05,5.759093117053282e-05,0.14397718562831918,0.11199861314929183,3.1707877872565584,3.1867770734960725,-7.820722522425141
2020-07-03,0.00423263139308494,1.791516850972816e-05,2.188622535949072e-05,3.376869538600063e-05,3.462858891980921e-05,0.1644123740942951,0.17638381808926984,3.9637866803394197,3.9578009583419327,-7.832693966420115
2020-07-06,0.01200714834113047,0.0001441716112859122,1.7735999383137284e-07,2.8826916807070465e-05,2.8900025940346904e-05,2.3915896949125193,2.3814707486258806,1.8075197307948914,1.8125792039382107,-7.822575020133477
2020-07-07,-0.010092739544125515,0.00010186339150555491,2.6246474836994867e-05,5.4254981115007975e-05,4.8691379853600585e-05,0.24755600487499163,0.35389044061593466,3.0532224350116275,3.0000552171411563,-7.928909455874419
2020-07-08,0.0069519439134649065,4.832952417596176e-05,2.0064434733621384e-06,4.509843417611599e-05,4.4593379109700845e-05,0.002450167714406426,0.0033252633581926094,3.548570341673128,3.5481327938512353,-7.929784551518204
2020-07-09,-0.004517647011526994,2.0409134520758784e-05,3.8013403259278594e-05,8.24339780849218e-05,8.194345673104152e-05,0.6435967158307778,0.6391105128336663,3.6590271022339502,3.661270203732506,-7.925298348521093
2020-07-10,-0.01694045387217138,0.00028697897739516634,1.6898953789620553e-05,3.8872172896268466e-05,3.730466222569934e-05,4.383502449547835,4.652554163354573,0.4673610392122707,0.3328351823089015,-8.194350062327832
2020-07-13,0.005422293929256841,2.9401271455255587e-05,4.9770899526980246e-05,9.762377952909507e-05,9.86525535567617e-05,0.5012523440027987,0.5085946857870811,3.5476716136826036,3.544000442790463,-8.201692404112112
2020-07-14,0.00336963540532892,1.1354442764846195e-05,1.2485109187585692e-05,7.239484184631432e-05,5.9764106903029146e-05,1.0093664453647904,0.8507838204119369,3.7693289729132755,3.8486202853897025,-8.04310977915926
2020-07-15,-0.006931730099569869,4.8048882173282915e-05,2.0952730079743675e-05,4.59847362839682e-05,4.6601350553775545e-05,0.000978281522903357,0.0004726612857048895,3.5522181693548935,3.552470979473493,-8.04260415892206
2020-07-17,-0.004061845017549098,1.6498584946588434e-05,3.3404815881662355e-06,5.583733425309843e-05,5.431529736850785e-05,0.5146439724095115,0.4952870598198926,3.8298574513646866,3.839535907659496,-8.023247246332442
2020-07-20,-0.003484902298862933,1.2144544032620154e-05,6.888648682356375e-09,4.614749525375119e-05,4.6841685515377354e-05,0.5981306673676141,0.6091613745312772,3.941311403033711,3.9357960494518798,-8.034277953496105
2020-07-21,0.013435116478913215,0.00018050235480196542,4.177549707825009e-05,4.946435001556447e-05,4.646506905317084e-05,1.3546487200325399,1.5276462653089835,2.213620473920142,2.1271217012819195,-8.20727549877255
2020-07-22,0.0024358570017455282,5.933399332952714e-06,5.195613340122972e-06,5.7895345369262344e-05,6.429985067183715e-05,1.3805246096561836,1.4752370480737964,3.9082557948996626,3.860899575690856,-8.301987937190162
2020-07-23,-0.0017075257228423633,2.9156440941683353e-06,2.6327866458639124e-08,8.230392965847366e-05,8.829662774090653e-05,2.375753433319214,2.44363217502691,3.7658946521463452,3.7319552812924974,-8.369866678897857
2020-07-24,-0.006726298840203764,4.5243096087726494e-05,6.13148914613608e-05,3.970132207815125e-05,4.429761277651272e-05,0.008921039398030794,0.0002245906515105922,3.5783311831491407,3.5826794075224004,-8.361170230151338
2020-07-27,0.007466016296346755,5.574139933731532e-05,0.0002936521691113197,4.1631185545605635e-05,5.8479412266454184e-05,0.04706016148016423,0.0011315216841902842,3.4549251018060443,3.477889421704031,-8.315241590355363
2020-07-28,-0.029815185424367896,0.0008889452818894399,0.0005031958885606823,5.082505266903328e-05,6.968109288633007e-05,13.628651020618342,9.211231731287448,-4.720526606251211,-2.5118169615857635,-3.897822301024469
2020-07-29,-0.0018496929154862706,3.4213638816000997e-06,2.9079964328183482e-05,0.00026814579831756333,0.000235818874041248,3.3742509305481745,3.247533199679646,3.186671646820322,3.250030512254586,-3.7711045701559405
2020-07-30,-0.0016658077068259164,2.7749153161206183e-06,0.0002439949194244015,0.00017289221642822748,0.00016117578410462547,3.148098116372825,3.0790920672956874,3.4044575725813204,3.4389605971198893,-3.7020985210788027
