Date,SPY,QQQ,IWM,GLD,TLT,HYG,EEM,USO
2024-04-29,496.6620788574219,427.57916259765625,195.1216278076172,216.17999267578125,81.08760070800781,67.66315460205078,39.43769073486328,79.5
2024-04-30,488.7943420410156,419.51654052734375,191.15985107421875,211.8699951171875,80.39500427246094,67.17008209228516,38.8874397277832,78.37999725341797
2024-05-01,487.2071533203125,416.4832458496094,191.55992126464844,213.7899932861328,80.98757934570312,67.52412414550781,38.92538833618164,75.93000030517578
2024-05-02,491.7641906738281,421.7990417480469,195.08258056640625,213.1300048828125,81.3351058959961,67.94012451171875,39.9310188293457,75.93000030517578
2024-05-03,497.85980224609375,430.2764892578125,197.01466369628906,212.9600067138672,82.15813446044922,68.22335815429688,40.29153060913086,75.12999725341797
2024-05-06,503.00115966796875,434.989501953125,199.56150817871094,215.1999969482422,82.47819519042969,68.30301666259766,40.32947540283203,75.66000366210938
2024-05-07,503.55609130859375,435.0586242675781,200.0103759765625,214.2100067138672,82.98118591308594,68.31185913085938,40.101783752441406,75.5
2024-05-08,503.6048278808594,434.8017578125,198.84915161132812,213.5800018310547,82.47819519042969,68.15255737304688,40.111270904541016,76.11000061035156
2024-05-09,506.5065002441406,435.75030517578125,200.8788604736328,216.9499969482422,82.88057708740234,68.17022705078125,40.23460388183594,76.5199966430664
2024-05-10,507.1590270996094,436.7778625488281,199.36636352539062,218.7100067138672,82.4142074584961,68.06405639648438,40.31999206542969,75.30000305175781
2024-05-13,507.2270812988281,437.78564453125,199.7859649658203,216.25999450683594,82.62454223632812,68.04634857177734,40.62357711791992,76.12999725341797
2024-05-14,509.55426025390625,440.6015930175781,201.8546600341797,218.08999633789062,83.0909423828125,68.15255737304688,40.841773986816406,75.20999908447266
2024-05-15,515.8641357421875,447.4883728027344,204.37222290039062,220.88999938964844,84.22490692138672,68.55085754394531,41.278175354003906,75.87999725341797
2024-05-16,514.8027954101562,446.5793151855469,202.89877319335938,220.02999877929688,84.14258575439453,68.39153289794922,41.36356735229492,76.25
2024-05-17,515.542724609375,446.3619689941406,203.0451202392578,223.66000366210938,83.57561492919922,68.4003677368164,41.543819427490234,76.97000122070312
2024-05-20,516.13671875,449.4743347167969,203.49400329589844,224.55999755859375,83.32868957519531,68.435791015625,41.392024993896484,76.7300033569336
2024-05-21,517.4024658203125,450.3536682128906,203.29884338378906,224.22999572753906,83.75849151611328,68.3826904296875,41.1358757019043,76.16000366210938
2024-05-22,515.9127807617188,450.2647399902344,201.5814208984375,220.11000061035156,83.85910034179688,68.23220825195312,41.00305938720703,74.87000274658203
