Date,AAXJ,ADIV,DFAC,DFAS,DFAT,DFUS,DIVS,EFA,IWB,IWM,IWN,JCPI,JIRE,JMEE,JPRE,TIP,VIG,VNQ,VTI
2020-01-02,840900.0,,,,,,,24749300.0,689800.0,18297500.0,1124400.0,,,,,2150700.0,1317600.0,5106600.0,3291100.0
2020-01-03,947100.0,,,,,,,29921500.0,879800.0,19295600.0,679300.0,,,,,1259900.0,1235400.0,5015500.0,3625400.0
2020-01-06,413700.0,,,,,,,22636400.0,672700.0,17150900.0,1568100.0,,,,,917500.0,1150900.0,4889000.0,6813800.0
2020-01-07,580100.0,,,,,,,15107500.0,1196900.0,11817900.0,631400.0,,,,,810500.0,700100.0,6529100.0,2498400.0
2020-01-08,1311300.0,,,,,,,14249500.0,1046200.0,13832400.0,1266000.0,,,,,2121500.0,1965000.0,6766100.0,4244800.0
2020-01-09,2997700.0,,,,,,,13749100.0,749400.0,11895400.0,988900.0,,,,,1814000.0,994600.0,4213800.0,2216900.0
2020-01-10,1304900.0,,,,,,,33832300.0,1118300.0,15353000.0,1130400.0,,,,,1609300.0,1048000.0,5838800.0,4023000.0
2020-01-13,962200.0,,,,,,,16443000.0,1590600.0,17271100.0,1782400.0,,,,,1422700.0,1500200.0,5552600.0,3997100.0
2020-01-14,1100000.0,,,,,,,28826600.0,839300.0,18323000.0,987200.0,,,,,3290000.0,1027800.0,4120700.0,3062000.0
2020-01-15,1509900.0,,,,,,,12217900.0,558400.0,15437200.0,565700.0,,,,,1601600.0,930100.0,4471500.0,2479200.0
2020-01-16,297000.0,,,,,,,12883400.0,941500.0,19976200.0,1281100.0,,,,,1205800.0,1096900.0,4426700.0,2205600.0
2020-01-17,1091600.0,,,,,,,18473700.0,620300.0,18306400.0,777100.0,,,,,920500.0,1109900.0,3581300.0,2272000.0
2020-01-21,1418800.0,,,,,,,20026600.0,1032600.0,17935100.0,1001200.0,,,,,1109700.0,3508000.0,4217400.0,3174200.0
2020-01-22,1057100.0,,,,,,,14047000.0,2575500.0,14916300.0,977000.0,,,,,1154700.0,2076700.0,5024300.0,2113600.0
2020-01-23,3273300.0,,,,,,,18720200.0,847600.0,15954300.0,878000.0,,,,,2230200.0,1080700.0,4825000.0,2370000.0
2020-01-24,985100.0,,,,,,,24107500.0,906900.0,20491400.0,1347000.0,,,,,963300.0,1316800.0,3518100.0,3292500.0
2020-01-27,1037100.0,,,,,,,32766700.0,1220700.0,18539000.0,1250700.0,,,,,1111600.0,1261400.0,3047000.0,4692800.0
2020-01-28,1202700.0,,,,,,,18001700.0,699000.0,16690400.0,923500.0,,,,,743100.0,882300.0,3006100.0,4010700.0
2020-01-29,945600.0,,,,,,,14916600.0,581100.0,14944400.0,560400.0,,,,,1096400.0,1483500.0,3785500.0,1751700.0
2020-01-30,1646200.0,,,,,,,26285300.0,1167700.0,21889700.0,923900.0,,,,,1199500.0,955800.0,4142400.0,2835900.0
2020-01-31,2805500.0,,,,,,,40101600.0,1368900.0,30439000.0,1727600.0,,,,,2343900.0,1427200.0,6370900.0,4525300.0
2020-02-03,948900.0,,,,,,,35288000.0,807000.0,17373200.0,563000.0,,,,,3061900.0,1562700.0,7508200.0,2783200.0
2020-02-04,974800.0,,,,,,,32540000.0,1273000.0,15994200.0,828600.0,,,,,1635700.0,1711600.0,4422900.0,2732700.0
2020-02-05,1459300.0,,,,,,,28162100.0,507000.0,17807000.0,642700.0,,,,,1443800.0,2383200.0,4413700.0,4133700.0
2020-02-06,805100.0,,,,,,,23422500.0,714200.0,14768900.0,647600.0,,,,,1222400.0,827600.0,3327500.0,2202300.0
2020-02-07,508500.0,,,,,,,22188200.0,466800.0,18029600.0,508100.0,,,,,1071900.0,900600.0,3176200.0,2579200.0
2020-02-10,2484100.0,,,,,,,13957600.0,501200.0,11428800.0,589500.0,,,,,627100.0,791400.0,4457000.0,2494100.0
2020-02-11,1775600.0,,,,,,,16040600.0,479700.0,15005600.0,492600.0,,,,,600200.0,861300.0,5362200.0,2921700.0
2020-02-12,771300.0,,,,,,,13218100.0,821500.0,12123000.0,407000.0,,,,,1242900.0,1242100.0,6298700.0,2154100.0
2020-02-13,1576100.0,,,,,,,20113100.0,660200.0,12649300.0,567100.0,,,,,1314600.0,1028400.0,3683500.0,2827500.0
2020-02-14,367000.0,,,,,,,15005100.0,1233700.0,16006200.0,556100.0,,,,,817500.0,803900.0,3004800.0,2527800.0
2020-02-18,921300.0,,,,,,,29201900.0,832900.0,13412100.0,496300.0,,,,,1078500.0,930900.0,4186800.0,2459400.0
2020-02-19,492000.0,,,,,,,16232700.0,394600.0,11084600.0,475100.0,,,,,787100.0,819400.0,4415200.0,2488100.0
2020-02-20,3066400.0,,,,,,,24607700.0,810400.0,20383800.0,900800.0,,,,,809600.0,993600.0,5556500.0,7061600.0
2020-02-21,1372400.0,,,,,,,24361900.0,1236200.0,18729900.0,536300.0,,,,,930200.0,1045300.0,3670800.0,2983500.0
2020-02-24,1900600.0,,,,,,,51653500.0,1865900.0,28239500.0,1210700.0,,,,,1489600.0,2338200.0,5214600.0,8710900.0
2020-02-25,1235600.0,,,,,,,55520000.0,2295000.0,45047000.0,1680100.0,,,,,1462300.0,3585200.0,7378900.0,10112300.0
2020-02-26,1562600.0,,,,,,,64966000.0,2797000.0,39465000.0,1441900.0,,,,,2459700.0,2159900.0,9407200.0,8210300.0
2020-02-27,1803500.0,,,,,,,80201400.0,3366700.0,50530300.0,2297500.0,,,,,3634200.0,3714800.0,11869100.0,14384200.0
2020-02-28,5505100.0,,,,,,,122342000.0,4418000.0,72036400.0,2993900.0,,,,,5021700.0,5131100.0,22471800.0,22272400.0
2020-03-02,3489600.0,,,,,,,78735900.0,3257500.0,33569300.0,1568500.0,,,,,12076100.0,3332500.0,14250500.0,12071600.0
2020-03-03,1910600.0,,,,,,,77691700.0,1788700.0,42941300.0,1054800.0,,,,,7529700.0,2457900.0,14654200.0,8623100.0
2020-03-04,868600.0,,,,,,,41681700.0,1655900.0,36195800.0,1903900.0,,,,,4020600.0,1884900.0,10638200.0,5226600.0
2020-03-05,1652900.0,,,,,,,46294000.0,1353000.0,32729400.0,1146300.0,,,,,3796000.0,1733900.0,9803600.0,5343100.0
2020-03-06,1706300.0,,,,,,,64277200.0,3101500.0,39688300.0,1379500.0,,,,,3888600.0,3722800.0,10302700.0,9947700.0
2020-03-09,2761300.0,,,,,,,68431000.0,1732600.0,56320000.0,2333800.0,,,,,5756500.0,4432700.0,14017500.0,18537100.0
2020-03-10,5463500.0,,,,,,,110061600.0,3062400.0,54432700.0,1865900.0,,,,,9542100.0,2991500.0,11782100.0,11693300.0
2020-03-11,2961200.0,,,,,,,77459000.0,2361500.0,51354800.0,2225300.0,,,,,8568300.0,3200900.0,16447000.0,10760200.0
2020-03-12,4046700.0,,,,,,,91385100.0,3227300.0,70114300.0,2804600.0,,,,,12654600.0,5471400.0,16761500.0,20969500.0
2020-03-13,2631300.0,,,,,,,73588700.0,2522400.0,57915100.0,3410600.0,,,,,5230400.0,4791800.0,10968600.0,15351600.0
2020-03-16,1835700.0,,,,,,,54122400.0,2784300.0,59095700.0,2663200.0,,,,,5894300.0,4590500.0,11396500.0,14652900.0
2020-03-17,1878500.0,,,,,,,55045400.0,2019400.0,59344800.0,2538100.0,,,,,4496400.0,6854800.0,9100900.0,16645800.0
2020-03-18,1602600.0,,,,,,,74919600.0,1937600.0,62296700.0,3076900.0,,,,,4942100.0,4378000.0,15714500.0,15388000.0
2020-03-19,2132300.0,,,,,,,65863000.0,2415800.0,62654700.0,2517500.0,,,,,3017500.0,4037200.0,13090000.0,11083500.0
2020-03-20,5204400.0,,,,,,,62803000.0,2018200.0,76203700.0,1861000.0,,,,,3326900.0,3745900.0,18838000.0,12264900.0
2020-03-23,1296100.0,,,,,,,61708000.0,2284400.0,63534700.0,3650700.0,,,,,4261400.0,6942700.0,15558600.0,16443000.0
2020-03-24,1122200.0,,,,,,,51118500.0,2786700.0,73386700.0,2096800.0,,,,,3533400.0,3489800.0,14401600.0,10986900.0
2020-03-25,3566000.0,,,,,,,60405600.0,2960200.0,56043700.0,1145100.0,,,,,2921800.0,4726300.0,15209300.0,14428100.0
2020-03-26,1985700.0,,,,,,,60511800.0,1425100.0,51657600.0,1665300.0,,,,,4072700.0,3799100.0,14486100.0,10549100.0
2020-03-27,1237100.0,,,,,,,53372400.0,2306400.0,39931500.0,1316300.0,,,,,2621800.0,2874500.0,11521700.0,9731500.0
2020-03-30,1109800.0,,,,,,,45987700.0,2991100.0,41552100.0,1837300.0,,,,,3484400.0,3112000.0,12754300.0,10416300.0
2020-03-31,1123500.0,,,,,,,64906600.0,1957500.0,52948000.0,1538200.0,,,,,3063200.0,2664000.0,16815900.0,8662400.0
2020-04-01,2005400.0,,,,,,,40960200.0,1149500.0,54224200.0,1665500.0,,,,,8058800.0,2868000.0,12174800.0,7911500.0
2020-04-02,1942300.0,,,,,,,38008700.0,2266200.0,43774200.0,1780400.0,,,,,2813500.0,2831600.0,10916700.0,6244300.0
2020-04-03,1397800.0,,,,,,,33029800.0,1372000.0,42189200.0,1824900.0,,,,,2990600.0,2129900.0,8986700.0,6584400.0
2020-04-06,2624500.0,,,,,,,42257500.0,1970200.0,48708100.0,1616400.0,,,,,2141600.0,3638200.0,8382200.0,9369400.0
2020-04-07,2170600.0,,,,,,,36678000.0,1438000.0,57546100.0,1256000.0,,,,,1655400.0,2635500.0,7675100.0,10469900.0
2020-04-08,940500.0,,,,,,,35282900.0,1628300.0,52822300.0,1576400.0,,,,,11109900.0,2018200.0,9628300.0,6610400.0
2020-04-09,1119700.0,,,,,,,42218200.0,1390200.0,69528600.0,1717000.0,,,,,3010100.0,2581300.0,13840900.0,9311600.0
2020-04-13,1039400.0,,,,,,,33424700.0,1483100.0,40198200.0,1519700.0,,,,,1462100.0,2815000.0,10139000.0,7291600.0
2020-04-14,1644800.0,,,,,,,36915600.0,1179600.0,35089700.0,1233200.0,,,,,2983400.0,2405000.0,9400800.0,5609300.0
2020-04-15,1246000.0,,,,,,,30158700.0,1995000.0,34809900.0,874600.0,,,,,1527200.0,1900700.0,8568200.0,5164100.0
2020-04-16,1030900.0,,,,,,,37284200.0,752500.0,49501300.0,1480800.0,,,,,1914800.0,2399100.0,6252800.0,5301200.0
2020-04-17,936600.0,,,,,,,36205100.0,742500.0,46250200.0,1539800.0,,,,,2183500.0,1952400.0,8593100.0,6411200.0
2020-04-20,940400.0,,,,,,,25077400.0,1170600.0,36700500.0,1839500.0,,,,,2014800.0,2191500.0,6631000.0,5414000.0
2020-04-21,663100.0,,,,,,,35535300.0,1345100.0,31608900.0,803600.0,,,,,1280000.0,1866500.0,8620400.0,6367500.0
2020-04-22,556200.0,,,,,,,28732700.0,538700.0,24333800.0,667100.0,,,,,1830300.0,1310800.0,6484200.0,6340900.0
2020-04-23,1039200.0,,,,,,,34733400.0,1107500.0,38571200.0,1407100.0,,,,,2614500.0,1334500.0,7648200.0,6198300.0
2020-04-24,652500.0,,,,,,,30445100.0,947500.0,27147500.0,1407700.0,,,,,1119600.0,1537300.0,6419000.0,4403600.0
2020-04-27,607700.0,,,,,,,30786900.0,874800.0,39021300.0,1000600.0,,,,,2086200.0,1922700.0,7669500.0,4968200.0
2020-04-28,1952700.0,,,,,,,35115400.0,1207700.0,47292700.0,2051500.0,,,,,1362200.0,1315100.0,8177900.0,3594500.0
2020-04-29,2189500.0,,,,,,,34921800.0,610100.0,50390500.0,1552800.0,,,,,1664900.0,1414900.0,7307000.0,4990900.0
2020-04-30,975000.0,,,,,,,52183100.0,1714200.0,43727500.0,1642900.0,,,,,2968200.0,1739400.0,8606000.0,4228800.0
2020-05-01,934600.0,,,,,,,32088300.0,553600.0,43352000.0,1327100.0,,,,,1910900.0,1996400.0,6013600.0,4232500.0
2020-05-04,586400.0,,,,,,,23432000.0,642500.0,28498200.0,1522100.0,,,,,1484100.0,1860300.0,7288000.0,4741200.0
2020-05-05,2014900.0,,,,,,,23459100.0,822800.0,31209400.0,1373400.0,,,,,3873000.0,1476700.0,7520300.0,3665900.0
2020-05-06,2109800.0,,,,,,,22596000.0,791700.0,29836800.0,1108000.0,,,,,1844900.0,1284600.0,6266800.0,3927300.0
2020-05-07,860500.0,,,,,,,30628700.0,737300.0,27493000.0,1108000.0,,,,,1552100.0,1563700.0,6727300.0,3796300.0
2020-05-08,1133900.0,,,,,,,20445800.0,1316600.0,32122900.0,1021500.0,,,,,1113900.0,1245200.0,6625600.0,4248400.0
2020-05-11,621900.0,,,,,,,30772300.0,891200.0,33983200.0,1349100.0,,,,,1065800.0,1998900.0,6874900.0,4240900.0
2020-05-12,3183200.0,,,,,,,59246700.0,1271000.0,44275300.0,1421700.0,,,,,1582900.0,1151800.0,11764700.0,4864400.0
2020-05-13,1487300.0,,,,,,,31920300.0,677300.0,58719300.0,1253900.0,,,,,1563900.0,1625300.0,8358600.0,5862100.0
2020-05-14,690200.0,,,,,,,41217500.0,1078300.0,55904300.0,1891200.0,,,,,1141500.0,1857200.0,8609800.0,7561000.0
2020-05-15,604400.0,,,,,,,34086000.0,431300.0,40236600.0,2394500.0,,,,,1011500.0,1272100.0,11916700.0,3845600.0
2020-05-18,1282100.0,,,,,,,39999500.0,1417000.0,46981100.0,1761200.0,,,,,1561200.0,1387200.0,8617200.0,4557800.0
2020-05-19,717400.0,,,,,,,31462400.0,608500.0,30270000.0,1264900.0,,,,,1356200.0,1640400.0,5804700.0,3180900.0
2020-05-20,1159000.0,,,,,,,32827600.0,537500.0,35901300.0,2336500.0,,,,,880500.0,1433500.0,5133700.0,3894000.0
2020-05-21,793400.0,,,,,,,27554400.0,264300.0,32716500.0,937100.0,,,,,1345700.0,1161600.0,5385100.0,3419200.0
2020-05-22,693900.0,,,,,,,27513100.0,1214400.0,24035200.0,617300.0,,,,,1358500.0,1004000.0,4737900.0,3003000.0
2020-05-26,1188600.0,,,,,,,46679700.0,905100.0,36971000.0,1647300.0,,,,,1170900.0,1385400.0,6001000.0,4197500.0
2020-05-27,878100.0,,,,,,,33723400.0,738800.0,42682000.0,2163300.0,,,,,1079300.0,1218800.0,5880500.0,5077700.0
2020-05-28,1208000.0,,,,,,,40630200.0,677600.0,42105000.0,2714500.0,,,,,967800.0,1223900.0,5642800.0,4601500.0
2020-05-29,982600.0,,,,,,,47437100.0,2404300.0,41536400.0,1398900.0,,,,,2454500.0,1043600.0,8989500.0,4776100.0
2020-06-01,795600.0,,,,,,,30195300.0,458400.0,25567500.0,1253500.0,,,,,1528000.0,1367800.0,11218300.0,3478900.0
2020-06-02,1072300.0,,,,,,,31663000.0,1613500.0,24666200.0,1415000.0,,,,,1031900.0,1368100.0,7162100.0,4157200.0
2020-06-03,2134200.0,,,,,,,29773100.0,704000.0,36111700.0,2448800.0,,,,,1743600.0,1294200.0,7485600.0,9496400.0
2020-06-04,1687300.0,,,,,,,26190300.0,625800.0,28904700.0,1853300.0,,,,,1541500.0,1094700.0,5503500.0,5629200.0
2020-06-05,4575200.0,,,,,,,31208000.0,945500.0,53513400.0,2656200.0,,,,,1451600.0,1493300.0,6158800.0,4373400.0
2020-06-08,1180900.0,,,,,,,29644000.0,1901100.0,33834300.0,3917800.0,,,,,1572700.0,1298200.0,7130500.0,5851300.0
2020-06-09,1082000.0,,,,,,,30176500.0,1046500.0,39646000.0,2080500.0,,,,,1943600.0,1492700.0,7168900.0,3200400.0
2020-06-10,1203000.0,,,,,,,27492200.0,1106000.0,51774500.0,1203000.0,,,,,1472000.0,1286500.0,6433900.0,4292900.0
2020-06-11,3092700.0,,,,,,,54699700.0,675800.0,72041500.0,1905200.0,,,,,1569800.0,2195100.0,8611900.0,12504600.0
2020-06-12,1678000.0,,,,,,,57668900.0,918100.0,63864900.0,3157200.0,,,,,1450900.0,1449000.0,8871700.0,6882100.0
2020-06-15,1004400.0,,,,,,,30698700.0,2002900.0,57354800.0,1849800.0,,,,,1898700.0,1507000.0,6138600.0,4859200.0
2020-06-16,1517500.0,,,,,,,37029400.0,1795100.0,48957000.0,1814800.0,,,,,2475800.0,1358500.0,5811700.0,4581200.0
2020-06-17,759600.0,,,,,,,26238300.0,602500.0,34811400.0,961000.0,,,,,1574600.0,909400.0,5041500.0,3702200.0
2020-06-18,2335100.0,,,,,,,20035700.0,449000.0,26974100.0,1192000.0,,,,,1553800.0,951400.0,5005900.0,2797800.0
2020-06-19,1041700.0,,,,,,,32270800.0,594100.0,50293800.0,1655300.0,,,,,1673400.0,1204800.0,10402000.0,3824900.0
2020-06-22,989000.0,,,,,,,20743000.0,449900.0,28983200.0,888500.0,,,,,1612300.0,1092600.0,3995500.0,2561300.0
2020-06-23,830800.0,,,,,,,20897800.0,451400.0,20344200.0,1119500.0,,,,,1556800.0,1263300.0,3958100.0,2555100.0
2020-06-24,953300.0,,,,,,,34030900.0,1115000.0,42998700.0,1008500.0,,,,,1152100.0,1484300.0,7034900.0,3729100.0
2020-06-25,455700.0,,,,,,,26357100.0,716700.0,37191200.0,1284300.0,,,,,1291000.0,1296900.0,6626000.0,4029200.0
2020-06-26,492900.0,,,,,,,32279300.0,1601100.0,39100100.0,1290700.0,,,,,1017400.0,1234300.0,7277100.0,3508500.0
2020-06-29,1165700.0,,,,,,,23749700.0,761600.0,33935200.0,1530700.0,,,,,959700.0,2213300.0,4687100.0,3161600.0
2020-06-30,934900.0,,,,,,,32612900.0,1416000.0,32865900.0,1174800.0,,,,,2665300.0,1122200.0,5212200.0,4317400.0
2020-07-01,743400.0,,,,,,,25243100.0,988100.0,26457500.0,600500.0,,,,,1755100.0,1439100.0,5023700.0,3640900.0
2020-07-02,1491300.0,,,,,,,20854100.0,606200.0,24022400.0,991700.0,,,,,1557800.0,1461100.0,4588100.0,3181600.0
2020-07-06,1651800.0,,,,,,,21537100.0,502500.0,19858200.0,1153300.0,,,,,1295700.0,2954900.0,6174300.0,3307600.0
2020-07-07,961800.0,,,,,,,17394200.0,1519400.0,22661000.0,618600.0,,,,,1148200.0,990000.0,3389200.0,2357400.0
2020-07-08,1539000.0,,,,,,,17363400.0,475500.0,27358900.0,1212900.0,,,,,1223100.0,1214200.0,3848100.0,2434900.0
2020-07-09,2798900.0,,,,,,,26098200.0,654600.0,34647800.0,726900.0,,,,,1168200.0,1170800.0,3455900.0,2465200.0
2020-07-10,2988000.0,,,,,,,22008800.0,545300.0,24008200.0,1203600.0,,,,,832000.0,990200.0,3809900.0,2391800.0
2020-07-13,1453700.0,,,,,,,20515500.0,1571900.0,34235500.0,1014500.0,,,,,1041000.0,1701600.0,6071800.0,4694700.0
2020-07-14,989300.0,,,,,,,35121300.0,607700.0,28114000.0,1107500.0,,,,,1037600.0,1586100.0,3473900.0,3221300.0
2020-07-15,604400.0,,,,,,,28888600.0,445700.0,40770100.0,1254900.0,,,,,1098400.0,1759500.0,3547200.0,3747800.0
2020-07-16,1207200.0,,,,,,,24677200.0,475600.0,30530800.0,925800.0,,,,,950900.0,1209300.0,3605400.0,2190700.0
2020-07-17,936500.0,,,,,,,19641800.0,345900.0,20644100.0,546500.0,,,,,1058800.0,1173600.0,3720500.0,2141100.0
2020-07-20,680500.0,,,,,,,17996600.0,467800.0,19663300.0,815600.0,,,,,1543800.0,1219700.0,4364100.0,3113200.0
2020-07-21,896300.0,,,,,,,21179700.0,811300.0,24503800.0,504600.0,,,,,1066500.0,1271000.0,3007200.0,2345600.0
2020-07-22,635700.0,,,,,,,18023400.0,379700.0,24424800.0,491600.0,,,,,1595300.0,1175500.0,2682400.0,2723200.0
2020-07-23,695500.0,,,,,,,16080700.0,473600.0,21704900.0,861400.0,,,,,2465500.0,1299100.0,4630900.0,3114900.0
2020-07-24,1450300.0,,,,,,,16017900.0,376800.0,20015500.0,1438300.0,,,,,1168000.0,1021600.0,2702200.0,2360800.0
2020-07-27,2255700.0,,,,,,,16368200.0,470900.0,13370700.0,1015200.0,,,,,1888800.0,817800.0,4111800.0,2423500.0
2020-07-28,1333500.0,,,,,,,20470300.0,393100.0,13268000.0,608600.0,,,,,853200.0,938400.0,6613300.0,1904900.0
2020-07-29,681800.0,,,,,,,20055900.0,501300.0,19864400.0,1436300.0,,,,,1080100.0,1061600.0,5429600.0,2153300.0
2020-07-30,1319100.0,,,,,,,24664100.0,359600.0,23618900.0,1485100.0,,,,,1497300.0,1078000.0,6602700.0,2473300.0
2020-07-31,569600.0,,,,,,,36002300.0,874000.0,29881500.0,645700.0,,,,,2701700.0,1141000.0,9312300.0,3159700.0
2020-08-03,1681100.0,,,,,,,23609700.0,863800.0,20777100.0,1054100.0,,,,,3755800.0,1484000.0,5629700.0,4341600.0
2020-08-04,1290400.0,,,,,,,16236800.0,513000.0,20285000.0,965900.0,,,,,1536500.0,915200.0,4078000.0,2811700.0
2020-08-05,744100.0,,,,,,,17901300.0,300700.0,18190200.0,1218900.0,,,,,1778700.0,880100.0,3374500.0,2683000.0
2020-08-06,1478000.0,,,,,,,17210500.0,671900.0,18237700.0,1428100.0,,,,,1895900.0,841600.0,3646500.0,2150900.0
2020-08-07,1107600.0,,,,,,,14988900.0,355600.0,20475200.0,1470600.0,,,,,2206800.0,740000.0,4447800.0,2194200.0
2020-08-10,1242800.0,,,,,,,10049000.0,444200.0,24000500.0,2513800.0,,,,,1692400.0,848200.0,3410000.0,2496700.0
2020-08-11,1507500.0,,,,,,,31465500.0,433400.0,30359400.0,2433900.0,,,,,2608600.0,1054500.0,5193800.0,3124600.0
2020-08-12,725900.0,,,,,,,28638500.0,933700.0,23378300.0,2529600.0,,,,,2302200.0,770000.0,2245300.0,3364900.0
2020-08-13,514000.0,,,,,,,17783100.0,454400.0,15799900.0,1357900.0,,,,,1879700.0,775000.0,3585400.0,2247200.0
2020-08-14,1305800.0,,,,,,,10874100.0,388500.0,13360900.0,1057200.0,,,,,2057200.0,627100.0,3399300.0,2213900.0
2020-08-17,502500.0,,,,,,,11429900.0,413200.0,9744200.0,1112000.0,,,,,1587400.0,825100.0,2749900.0,3422400.0
2020-08-18,560900.0,,,,,,,23832500.0,404400.0,14670400.0,1553800.0,,,,,1388200.0,730400.0,3635300.0,3551400.0
2020-08-19,732800.0,,,,,,,15591900.0,886800.0,14337300.0,2087900.0,,,,,2010900.0,922300.0,4376200.0,2291000.0
2020-08-20,1122100.0,,,,,,,19825800.0,521100.0,15413000.0,843700.0,,,,,1650300.0,726800.0,2949900.0,2184400.0
2020-08-21,524100.0,,,,,,,15926400.0,328400.0,20685100.0,1113300.0,,,,,2029400.0,889700.0,3380700.0,2284500.0
2020-08-24,1029700.0,,,,,,,14627700.0,393000.0,13707100.0,1852300.0,,,,,2014100.0,1067600.0,2553700.0,2467500.0
2020-08-25,1504400.0,,,,,,,18507500.0,608600.0,16269700.0,1611900.0,,,,,2188200.0,818000.0,3123500.0,5162700.0
2020-08-26,635000.0,,,,,,,19549800.0,568500.0,13772700.0,3296000.0,,,,,1316200.0,862200.0,3139800.0,2441100.0
2020-08-27,1030200.0,,,,,,,24413900.0,434100.0,17508400.0,1575900.0,,,,,1804700.0,1053600.0,4006700.0,3435300.0
2020-08-28,656500.0,,,,,,,15197300.0,343000.0,12371400.0,1600300.0,,,,,2553500.0,961500.0,4548700.0,4163100.0
2020-08-31,3398900.0,,,,,,,24929800.0,1074000.0,17051500.0,1706000.0,,,,,3307900.0,1231800.0,4835100.0,3189600.0
2020-09-01,3881700.0,,,,,,,23945500.0,470900.0,15638800.0,1307700.0,,,,,3560800.0,1428100.0,3498500.0,2877700.0
2020-09-02,2595800.0,,,,,,,20748400.0,820600.0,16763400.0,1692500.0,,,,,3262400.0,1225600.0,3136500.0,4021900.0
2020-09-03,1772700.0,,,,,,,43834300.0,1150200.0,32117600.0,1422300.0,,,,,2666100.0,1434100.0,5716500.0,5341400.0
2020-09-04,1675300.0,,,,,,,33992800.0,2830800.0,30618800.0,942100.0,,,,,2048300.0,1538200.0,4956900.0,4379900.0
2020-09-08,845800.0,,,,,,,26869600.0,710800.0,26447800.0,985100.0,,,,,1821400.0,1391800.0,3774000.0,3976000.0
2020-09-09,938700.0,,,,,,,23374000.0,440100.0,20160800.0,1136700.0,,,,,2012100.0,1021600.0,3158300.0,4290400.0
2020-09-10,988800.0,,,,,,,30361000.0,466800.0,23005500.0,1256300.0,,,,,1845100.0,1011000.0,4308700.0,3507600.0
2020-09-11,963800.0,,,,,,,29958900.0,723000.0,20851000.0,798900.0,,,,,1634800.0,1211100.0,4255400.0,3407700.0
2020-09-14,634700.0,,,,,,,14663300.0,322400.0,21991300.0,1429700.0,,,,,1450000.0,964200.0,3732000.0,3080800.0
2020-09-15,800100.0,,,,,,,17678700.0,413100.0,16175500.0,927400.0,,,,,1797600.0,1339200.0,3017500.0,2129700.0
2020-09-16,1008400.0,,,,,,,18052600.0,368100.0,22178400.0,1710500.0,,,,,2265000.0,877400.0,3722400.0,2826900.0
2020-09-17,1542000.0,,,,,,,18149700.0,359300.0,20002900.0,1515200.0,,,,,1949700.0,1142600.0,5981400.0,2780400.0
2020-09-18,1147400.0,,,,,,,27897500.0,1103300.0,38352800.0,1295100.0,,,,,1311800.0,1914800.0,5024200.0,3178000.0
2020-09-21,759500.0,,,,,,,39928700.0,551700.0,40652500.0,2017600.0,,,,,4146000.0,1602000.0,5297300.0,4175300.0
2020-09-22,1250500.0,,,,,,,15810800.0,343300.0,19385800.0,1684400.0,,,,,2661200.0,1240700.0,4486400.0,2090900.0
2020-09-23,1091700.0,,,,,,,18325800.0,377300.0,33403400.0,1426100.0,,,,,2519400.0,1345500.0,7876400.0,2071400.0
2020-09-24,1582800.0,,,,,,,25234900.0,1630300.0,31723700.0,1312300.0,,,,,3391000.0,1130800.0,6813300.0,3792200.0
2020-09-25,625100.0,,,,,,,24180700.0,743700.0,20689300.0,1245100.0,,,,,2756300.0,1222000.0,3503300.0,2986000.0
2020-09-28,396800.0,,,,,,,18102700.0,603600.0,17600900.0,1026500.0,,,,,2220900.0,1332800.0,3470900.0,3291300.0
2020-09-29,396400.0,,,,,,,16168300.0,539700.0,18683800.0,1063300.0,,,,,1141400.0,1136700.0,3662900.0,2120600.0
2020-09-30,848100.0,,,,,,,37083000.0,676700.0,29073700.0,659000.0,,,,,6230600.0,1025200.0,4507100.0,4786400.0
2020-10-01,1320000.0,,,,,,,33266700.0,552400.0,25872000.0,478300.0,,,,,10675700.0,1331400.0,6406300.0,3234100.0
2020-10-02,787200.0,,,,,,,25285500.0,499700.0,29452000.0,1067800.0,,,,,3120100.0,1352800.0,3346700.0,2325600.0
2020-10-05,535900.0,,,,,,,14564100.0,463400.0,18553600.0,842800.0,,,,,2675300.0,888200.0,2654800.0,2574200.0
2020-10-06,1587000.0,,,,,,,22901400.0,473500.0,36348000.0,2255100.0,,,,,2184700.0,1509800.0,5830300.0,2803300.0
2020-10-07,1558200.0,,,,,,,17055500.0,255800.0,27049700.0,1295300.0,,,,,1491200.0,907000.0,2362400.0,1952400.0
2020-10-08,1067100.0,,,,,,,13385000.0,498900.0,37278600.0,1146300.0,,,,,1923000.0,947600.0,2269000.0,2335200.0
2020-10-09,755900.0,,,,,,,22181600.0,457000.0,25038100.0,1943700.0,,,,,1912700.0,1070400.0,6556200.0,2489200.0
2020-10-12,521500.0,,,,,,,9676100.0,443100.0,20336200.0,1552200.0,,,,,1263600.0,1060000.0,5655800.0,2895800.0
2020-10-13,789800.0,,,,,,,16260500.0,316300.0,20106500.0,1529400.0,,,,,1761000.0,997600.0,4406300.0,2448900.0
2020-10-14,693600.0,,,,,,,13144000.0,291800.0,19024900.0,1406800.0,,,,,1135300.0,972700.0,4651400.0,2155600.0
2020-10-15,1392600.0,,,,,,,20631800.0,1817700.0,22865100.0,1010600.0,,,,,923100.0,926700.0,2915400.0,2865300.0
