date,BDRY,DBA,IYT,USO,XRT,^VIX
2018-06-05,22.1299991607666,16.022817611694336,44.14754867553711,105.76000213623047,42.86547088623047,12.399999618530273
2018-06-06,22.0,16.100177764892578,44.41081237792969,105.27999877929688,43.1660270690918,11.640000343322754
2018-06-07,21.969999313354492,15.97124195098877,44.43576431274414,106.80000305175781,43.422393798828125,12.130000114440918
2018-06-08,21.969999313354492,16.134567260742188,44.826087951660156,106.16000366210938,43.802513122558594,12.180000305175781
2018-06-11,21.969999313354492,15.95405101776123,45.32762145996094,106.87999725341797,44.26219940185547,12.350000381469727
2018-06-12,22.190000534057617,16.151756286621094,45.45695495605469,107.19999694824219,44.42132568359375,12.34000015258789
2018-06-13,22.253999710083008,16.048606872558594,45.107486724853516,107.76000213623047,43.87323760986328,12.9399995803833
2018-06-14,22.531999588012695,15.83370590209961,45.14152145385742,108.16000366210938,43.501949310302734,12.119999885559082
2018-06-15,22.25,15.86808967590332,45.386619567871094,104.4000015258789,43.78313446044922,11.979999542236328
2018-06-18,22.25,15.713364601135254,45.29810333251953,106.31999969482422,44.20003128051758,12.3100004196167
2018-06-19,21.299999237060547,15.558637619018555,44.535614013671875,105.12000274658203,44.39517593383789,13.350000381469727
2018-06-20,20.79400062561035,15.62740421295166,44.55830001831055,106.23999786376953,44.847557067871094,12.789999961853027
2018-06-21,21.399999618530273,15.584424018859863,44.37449645996094,106.4800033569336,44.89191436767578,14.640000343322754
2018-06-22,21.399999618530273,15.653188705444336,44.145286560058594,112.16000366210938,44.74110412597656,13.770000457763672
2018-06-25,21.399999618530273,15.403910636901855,43.130889892578125,110.16000366210938,44.04037857055664,17.329999923706055
2018-06-26,21.399999618530273,15.378121376037598,42.92652893066406,114.16000366210938,44.21776580810547,15.920000076293945
2018-06-27,21.040000915527344,15.266373634338379,42.33254623413086,117.19999694824219,43.55250930786133,17.90999984741211
2018-06-28,21.579999923706055,15.274970054626465,42.221031188964844,118.87999725341797,43.56138610839844,16.850000381469727
2018-06-29,22.040000915527344,15.498465538024902,42.38260269165039,120.4800033569336,43.07352066040039,16.09000015258789
2018-07-02,21.841999053955078,15.180416107177734,42.79682540893555,119.68000030517578,42.99369812011719,15.600000381469727
2018-07-03,21.9950008392334,15.18901252746582,42.48046875,119.36000061035156,43.21543884277344,16.139999389648438
2018-07-05,22.25,15.180416107177734,42.7239875793457,118.23999786376953,43.7121696472168,14.970000267028809
2018-07-06,22.670000076293945,15.39531421661377,42.89466857910156,119.68000030517578,44.20003128051758,13.369999885559082
2018-07-09,22.020000457763672,15.231993675231934,43.78907012939453,120.23999786376953,44.32421112060547,12.6899995803833
2018-07-10,22.229999542236328,15.146032333374023,43.65934371948242,120.55999755859375,44.0048942565918,12.640000343322754
2018-07-11,22.229999542236328,14.85377025604248,42.75129699707031,114.4800033569336,43.596858978271484,13.630000114440918
2018-07-12,23.469999313354492,14.956920623779297,42.96521759033203,115.12000274658203,43.41944885253906,12.579999923706055
2018-07-13,23.469999313354492,14.922539710998535,43.19735336303711,115.76000213623047,43.65895462036133,12.180000305175781
2018-07-16,23.469999313354492,14.89675235748291,42.760398864746094,111.5199966430664,43.74766159057617,12.829999923706055
2018-07-17,23.469999313354492,14.89675235748291,42.87645721435547,111.5999984741211,44.2710075378418,12.0600004196167
2018-07-18,23.010000228881836,14.85377025604248,43.852787017822266,112.80000305175781,44.421791076660156,12.100000381469727
2018-07-19,23.010000228881836,14.888154983520508,44.03712463378906,113.04000091552734,44.90964889526367,12.869999885559082
2018-07-20,24.100000381469727,14.991307258605957,43.9938850402832,113.19999694824219,44.41291809082031,12.859999656677246
2018-07-23,24.5939998626709,15.025690078735352,44.28974914550781,112.72000122070312,44.36856460571289,12.619999885559082
2018-07-24,24.540000915527344,14.974114418029785,43.61155319213867,113.83999633789062,43.64121627807617,12.40999984741211
2018-07-25,24.639999389648438,15.18901252746582,44.631126403808594,115.36000061035156,44.058101654052734,12.289999961853027
2018-07-26,24.5,15.085861206054688,45.006629943847656,115.76000213623047,44.466129302978516,12.140000343322754
2018-07-27,24.302000045776367,15.017093658447266,44.867801666259766,114.55999755859375,43.76539611816406,13.029999732971191
2018-07-30,24.600000381469727,15.111649513244629,44.781333923339844,116.31999969482422,43.960540771484375,14.260000228881836
2018-07-31,24.600000381469727,15.068668365478516,45.35483169555664,114.23999786376953,44.02262878417969,12.829999923706055
2018-08-01,24.66900062561035,14.991307258605957,44.961116790771484,112.72000122070312,43.50815963745117,13.149999618530273
2018-08-02,24.850000381469727,14.939729690551758,45.26378631591797,114.87999725341797,43.960540771484375,12.1899995803833
2018-08-03,25.26099967956543,15.051478385925293,45.47090148925781,114.16000366210938,44.341949462890625,11.640000343322754
2018-08-06,24.802000045776367,15.163223266601562,45.74400329589844,114.4800033569336,44.60805130004883,11.270000457763672
2018-08-07,24.802000045776367,15.085861206054688,45.96247863769531,114.87999725341797,44.98060989379883,10.930000305175781
2018-08-08,24.802000045776367,15.077265739440918,45.77357482910156,111.19999694824219,45.00722122192383,10.850000381469727
2018-08-09,24.802000045776367,15.034284591674805,45.6279296875,111.04000091552734,45.20235061645508,11.270000457763672
2018-08-10,24.829999923706055,14.793599128723145,45.41627502441406,112.63999938964844,45.228965759277344,13.15999984741211
2018-08-13,25.3700008392334,14.681853294372559,45.136348724365234,112.08000183105469,44.98060989379883,14.779999732971191
2018-08-14,25.200000762939453,14.802194595336914,45.561927795410156,111.91999816894531,46.00066375732422,13.3100004196167
2018-08-15,25.235000610351562,14.673256874084473,45.55054473876953,108.08000183105469,44.74997329711914,14.640000343322754
2018-08-16,25.235000610351562,14.862367630004883,45.862335205078125,109.04000091552734,44.900779724121094,13.449999809265137
2018-08-17,25.235000610351562,14.991307258605957,46.03303146362305,109.5199966430664,45.41524887084961,12.640000343322754
2018-08-20,25.469999313354492,14.845175743103027,46.61335754394531,110.08000183105469,46.062767028808594,12.489999771118164
2018-08-21,25.579999923706055,14.827982902526855,46.920597076416016,110.63999938964844,46.426448822021484,12.859999656677246
2018-08-22,25.569000244140625,14.733428001403809,46.42673873901367,114.16000366210938,46.45305633544922,12.25
2018-08-23,25.450000762939453,14.60448932647705,46.19233322143555,114.16000366210938,46.56836700439453,12.40999984741211
2018-08-24,25.434999465942383,14.647468566894531,46.294742584228516,115.44000244140625,46.05390167236328,11.989999771118164
2018-08-27,25.434999465942383,14.76781177520752,46.806800842285156,116.0,45.7256965637207,12.15999984741211
2018-08-28,25.434999465942383,14.527125358581543,46.72488021850586,115.44000244140625,45.947452545166016,12.5
2018-08-29,25.434999465942383,14.60448932647705,46.73169708251953,117.27999877929688,45.90309143066406,12.25
2018-08-30,25.434999465942383,14.484147071838379,46.4062614440918,118.0,45.59265899658203,13.529999732971191
2018-08-31,25.434999465942383,14.66465950012207,46.3744010925293,117.68000030517578,46.204689025878906,12.859999656677246
2018-09-04,24.559999465942383,14.656063079833984,46.43357467651367,116.63999938964844,46.417572021484375,13.15999984741211
2018-09-05,24.559999465942383,14.656063079833984,46.68846893310547,115.91999816894531,45.956329345703125,13.90999984741211
2018-09-06,24.559999465942383,14.621679306030273,46.59970474243164,114.4000015258789,45.379764556884766,14.649999618530273
2018-09-07,24.559999465942383,14.699044227600098,46.54963684082031,114.23999786376953,45.495086669921875,14.880000114440918
2018-09-10,24.559999465942383,14.802194595336914,47.36893081665039,113.68000030517578,46.00066375732422,14.15999984741211
2018-09-11,23.420000076293945,14.656063079833984,47.284725189208984,116.80000305175781,46.32000732421875,13.220000267028809
2018-09-12,22.799999237060547,14.750617980957031,47.216453552246094,118.23999786376953,46.15146255493164,13.140000343322754
2018-09-13,23.049999237060547,14.681853294372559,46.995697021484375,115.91999816894531,45.82327651977539,12.369999885559082
2018-09-14,22.700000762939453,14.656063079833984,47.44631576538086,116.0,45.929710388183594,12.069999694824219
2018-09-17,22.700000762939453,14.527125358581543,47.02983474731445,115.76000213623047,45.459590911865234,13.680000305175781
2018-09-18,22.700000762939453,14.518528938293457,47.22100830078125,117.5199966430664,45.62812805175781,12.789999961853027
2018-09-19,22.280000686645508,14.587298393249512,47.21417999267578,119.5199966430664,45.6192626953125,11.75
2018-09-20,22.139999389648438,14.681853294372559,47.234649658203125,118.4000015258789,45.7700309753418,11.800000190734863
2018-09-21,22.735000610351562,14.681853294372559,47.298377990722656,119.68000030517578,45.68907928466797,11.680000305175781
2018-09-24,22.950000762939453,14.638873100280762,46.61335754394531,122.0,45.35097122192383,12.199999809265137
2018-09-25,22.535999298095703,14.595891952514648,46.378944396972656,122.16000366210938,45.297584533691406,12.420000076293945
2018-09-26,22.8799991607666,14.578701972961426,46.66960906982422,120.87999725341797,45.68907928466797,12.890000343322754
2018-09-27,22.8799991607666,14.518528938293457,46.69243240356445,122.08000183105469,45.60900115966797,12.40999984741211
2018-09-28,22.940000534057617,14.535721778869629,46.66732406616211,124.16000366210938,45.39545822143555,12.119999885559082
2018-10-01,22.940000534057617,14.656063079833984,46.79964828491211,127.5999984741211,45.128543853759766,12.0
2018-10-02,22.940000534057617,14.922539710998535,46.281761169433594,126.95999908447266,43.65153503417969,12.050000190734863
2018-10-03,22.940000534057617,14.76781177520752,46.53500747680664,128.63999938964844,43.73161315917969,11.609999656677246
2018-10-04,22.940000534057617,14.742023468017578,46.350196838378906,125.91999816894531,43.31343078613281,14.220000267028809
2018-10-05,21.825000762939453,14.91394329071045,45.98746109008789,125.5199966430664,42.99311065673828,14.819999694824219
2018-10-08,21.825000762939453,14.999903678894043,45.964637756347656,125.44000244140625,43.0286979675293,15.6899995803833
2018-10-09,21.32699966430664,14.982710838317871,45.1068000793457,126.55999755859375,43.0286979675293,15.949999809265137
2018-10-10,21.32699966430664,14.85377025604248,43.29759979248047,123.04000091552734,41.96989059448242,22.959999084472656
2018-10-11,22.40999984741211,14.888154983520508,42.6656379699707,119.5999984741211,41.48051834106445,24.979999542236328
2018-10-12,23.149999618530273,15.085861206054688,43.0466423034668,120.95999908447266,42.19234085083008,21.309999465942383
2018-10-15,22.649999618530273,15.266373634338379,43.29304122924805,121.04000091552734,42.30800247192383,21.299999237060547
2018-10-16,22.649999618530273,15.266373634338379,44.10295867919922,121.5199966430664,43.046504974365234,17.6200008392334
2018-10-17,22.260000228881836,15.257779121398926,43.847442626953125,118.55999755859375,42.459251403808594,17.399999618530273
2018-10-18,22.260000228881836,15.085861206054688,42.702144622802734,116.4800033569336,41.70296859741211,20.059999465942383
2018-10-19,22.209999084472656,15.077265739440918,42.82762145996094,117.76000213623047,41.13352584838867,19.889999389648438
2018-10-22,22.3700008392334,15.146032333374023,42.816219329833984,117.91999816894531,41.58730697631836,19.639999389648438
2018-10-23,22.3700008392334,15.180416107177734,42.019996643066406,112.31999969482422,41.72966003417969,20.709999084472656
2018-10-24,21.375,15.146032333374023,40.635128021240234,112.4000015258789,40.91998291015625,25.229999542236328
2018-10-25,21.375,15.094457626342773,41.38801956176758,113.68000030517578,41.72966003417969,24.219999313354492
2018-10-26,21.375,15.231993675231934,40.870121002197266,114.63999938964844,41.178009033203125,24.15999984741211
2018-10-29,21.375,15.051478385925293,40.607765197753906,112.87999725341797,41.364864349365234,24.700000762939453
2018-10-30,21.375,14.999903678894043,41.75533676147461,112.23999786376953,42.54823684692383,23.350000381469727
2018-10-31,21.375,14.9655179977417,41.7986946105957,110.31999969482422,41.943199157714844,21.229999542236328
2018-11-01,21.375,15.146032333374023,42.56525802612305,107.68000030517578,42.62830352783203,19.34000015258789
2018-11-02,21.375,15.274970054626465,42.5470085144043,106.4800033569336,42.9664306640625,19.510000228881836
2018-11-05,18.829999923706055,15.18901252746582,42.55156326293945,106.4000015258789,43.17107009887695,19.959999084472656
2018-11-06,18.010000228881836,15.111649513244629,43.03752899169922,105.44000244140625,43.23333740234375,19.90999984741211
2018-11-07,17.360000610351562,15.120244979858398,44.004859924316406,104.4800033569336,43.64263153076172,16.360000610351562
2018-11-08,17.100000381469727,15.04288101196289,43.788124084472656,102.72000122070312,44.14979934692383,16.719999313354492
2018-11-09,16.06999969482422,14.879557609558105,43.201786041259766,101.5999984741211,43.2867317199707,17.360000610351562
2018-11-12,16.6299991607666,14.870962142944336,42.61316680908203,99.83999633789062,42.886348724365234,20.450000762939453
2018-11-13,16.6299991607666,14.810791969299316,42.88693618774414,93.5199966430664,42.85964584350586,20.020000457763672
2018-11-14,14.66100025177002,14.85377025604248,42.99645233154297,95.5999984741211,42.20122528076172,21.25
2018-11-15,16.020000457763672,14.819387435913086,43.648956298828125,95.83999633789062,41.916500091552734,19.979999542236328
2018-11-16,15.890000343322754,14.974114418029785,43.55084228515625,96.55999755859375,41.338165283203125,18.139999389648438
2018-11-19,15.902999877929688,14.922539710998535,43.336395263671875,97.12000274658203,40.492889404296875,20.100000381469727
2018-11-20,15.039999961853027,14.827982902526855,42.00629425048828,90.16000366210938,39.14936065673828,22.479999542236328
2018-11-21,15.553999900817871,14.819387435913086,42.61772918701172,92.16000366210938,39.81668472290039,20.799999237060547
2018-11-23,16.75,14.750617980957031,42.66108322143555,86.63999938964844,39.93233871459961,21.520000457763672
2018-11-26,17.979999542236328,14.681853294372559,43.10824203491211,87.5199966430664,40.71532440185547,18.899999618530273
2018-11-27,18.520000457763672,14.690449714660645,43.22003936767578,87.5999984741211,40.813201904296875,19.020000457763672
2018-11-28,17.059999465942383,14.827982902526855,44.30600357055664,85.27999877929688,41.48051834106445,18.489999771118164
2018-11-29,16.389999389648438,14.862367630004883,43.97063446044922,86.95999908447266,41.24029541015625,18.790000915527344
2018-11-30,16.402000427246094,14.862367630004883,44.55241012573242,85.83999633789062,41.24029541015625,18.06999969482422
2018-12-03,17.649999618530273,14.931134223937988,44.65508270263672,90.16000366210938,41.800838470458984,16.440000534057617
2018-12-04,18.540000915527344,14.862367630004883,42.699859619140625,89.44000244140625,40.261566162109375,20.739999771118164
2018-12-06,18.540000915527344,14.827982902526855,42.651954650878906,87.5199966430664,40.03022766113281,21.190000534057617
2018-12-07,18.540000915527344,14.9655179977417,40.94084930419922,88.87999725341797,38.535438537597656,23.229999542236328
2018-12-10,18.540000915527344,14.905345916748047,40.646541595458984,86.0,38.69558334350586,22.639999389648438
2018-12-11,18.049999237060547,14.827982902526855,40.49140167236328,87.5999984741211,38.52653503417969,21.760000228881836
2018-12-12,18.145000457763672,14.89675235748291,40.50053405761719,86.55999755859375,38.87353515625,21.459999084472656
2018-12-13,18.209999084472656,14.9655179977417,39.841190338134766,89.68000030517578,37.832523345947266,20.649999618530273
2018-12-14,18.209999084472656,14.89675235748291,39.20238494873047,86.55999755859375,37.38764190673828,21.6299991607666
2018-12-17,18.614999771118164,14.802194595336914,38.728240966796875,83.5999984741211,36.57794952392578,24.520000457763672
2018-12-18,18.614999771118164,14.802194595336914,38.89300537109375,78.31999969482422,36.711429595947266,25.579999923706055
2018-12-19,18.614999771118164,14.776406288146973,37.67557907104492,80.16000366210938,36.19536590576172,25.579999923706055
2018-12-20,18.614999771118164,14.733428001403809,37.16986083984375,77.76000213623047,35.56363296508789,28.3799991607666
2018-12-21,18.614999771118164,14.613085746765137,36.52912139892578,76.55999755859375,34.4887580871582,30.110000610351562
2018-12-24,17.889999389648438,14.726027488708496,35.5588493347168,74.31999969482422,34.354740142822266,36.06999969482422
2018-12-26,17.889999389648438,14.734716415405273,37.46048355102539,79.19999694824219,36.32041931152344,30.40999984741211
2018-12-27,17.885000228881836,14.682587623596191,37.693885803222656,76.95999908447266,36.2310791015625,29.959999084472656
2018-12-28,18.170000076293945,14.743403434753418,37.483367919921875,76.23999786376953,36.41870880126953,28.34000015258789
2018-12-31,18.170000076293945,14.717339515686035,37.760250091552734,77.27999877929688,36.62421417236328,25.420000076293945
2019-01-02,18.489999771118164,14.691276550292969,37.86322784423828,78.80000305175781,37.142433166503906,23.219999313354492
2019-01-03,18.489999771118164,14.743403434753418,36.5519905090332,79.5999984741211,36.62421417236328,25.450000762939453
2019-01-04,17.920000076293945,14.717339515686035,37.966209411621094,81.44000244140625,37.75000762939453,21.3799991607666
2019-01-07,17.920000076293945,14.908473014831543,38.26597595214844,82.31999969482422,38.920494079589844,21.399999618530273
2019-01-08,17.920000076293945,15.01272964477539,38.87696838378906,84.0,39.260009765625,20.469999313354492
2019-01-09,17.920000076293945,15.038793563842773,39.45363998413086,88.4000015258789,39.59060287475586,19.979999542236328
2019-01-10,17.110000610351562,14.925849914550781,39.622982025146484,88.80000305175781,38.95621871948242,19.5
2019-01-11,17.110000610351562,14.977977752685547,39.597808837890625,87.19999694824219,39.161720275878906,18.190000534057617
2019-01-14,17.135000228881836,14.908473014831543,39.63213348388672,85.5199966430664,38.87580108642578,19.06999969482422
2019-01-15,17.135000228881836,14.838972091674805,39.33694076538086,88.0,39.000892639160156,18.600000381469727
2019-01-16,16.665000915527344,14.85634708404541,39.52914810180664,88.4800033569336,39.090248107910156,19.040000915527344
2019-01-17,16.665000915527344,14.943227767944336,40.14015197753906,88.23999786376953,39.3493537902832,18.059999465942383
2019-01-18,17.270000457763672,15.01272964477539,41.18593215942383,90.4800033569336,40.082027435302734,17.799999237060547
2019-01-22,15.604999542236328,14.882411003112793,40.403316497802734,88.95999908447266,39.09917068481445,20.799999237060547
