Price,Close,High,Low,Open,Volume
Ticker,^TWII,^TWII,^TWII,^TWII,^TWII
Date,,,,,
2011-05-27,8809.9599609375,8859.990007000966,8803.549833819923,8806.250016860768,2083800
2011-05-30,8823.6396484375,8843.990142030489,8748.090186571075,8757.620416763213,1871400
2011-05-31,8988.798828125,9003.55852640193,8860.539647742873,8860.539647742873,2901000
2011-06-01,9062.3076171875,9089.427608708578,8999.79814121385,8999.79814121385,2648800
2011-06-02,8991.3193359375,9036.228310764112,8977.628968701232,8981.668989334405,2220600
2011-06-03,9046.2392578125,9052.138645127194,8997.308815600496,9024.499122007219,1890800
2011-06-07,9057.0576171875,9059.148427806156,8981.398788284976,9025.168116602641,1770400
2011-06-08,9007.4892578125,9070.208698781867,9007.4892578125,9044.808423817085,1884200
2011-06-09,9000.8994140625,9045.39921128421,8996.039084647726,9020.558504166745,1718400
2011-06-10,8837.7802734375,9053.348632754769,8837.7802734375,9042.308643708313,2192800
2011-06-13,8712.91015625,8811.929232470518,8703.47953552471,8791.629521067742,1959600
2011-06-14,8829.169921875,8836.469693459048,8737.200612380579,8737.200612380579,1685800
2011-06-15,8831.41015625,8876.099406766847,8733.56001393678,8833.820301573098,2652000
2011-06-16,8654.3896484375,8739.79940954389,8654.3896484375,8739.79940954389,2089000
2011-06-17,8636.0595703125,8701.959655407229,8618.809650287703,8671.409992356068,2252000
2011-06-20,8530.6396484375,8685.289313205138,8518.620173601617,8679.109654709731,2202800
2011-06-21,8597.580078125,8617.919827152477,8523.000347318952,8571.889768077668,2089200
2011-06-22,8621.0,8679.32980722014,8598.040145696421,8663.820113627804,2079600
2011-06-23,8567.240234375,8619.349365842578,8559.290076217625,8601.11019327099,1841400
