item,unit,freq,period,value
期中人口(人),,Q,1985Q1,19095232
期中人口(人),,Q,1985Q2,19145377
期中人口(人),,Q,1985Q3,19203545
期中人口(人),,Q,1985Q4,19276757
期中人口(人),,Q,1986Q1,19336243
期中人口(人),,Q,1986Q2,19382372
期中人口(人),,Q,1986Q3,19431510
期中人口(人),,Q,1986Q4,19483657
期中人口(人),,Q,1987Q1,19528807
期中人口(人),,Q,1987Q2,19572927
期中人口(人),,Q,1987Q3,19627073
期中人口(人),,Q,1987Q4,19692249
期中人口(人),,Q,1988Q1,19744456
期中人口(人),,Q,1988Q2,19788571
期中人口(人),,Q,1988Q3,19846722
期中人口(人),,Q,1988Q4,19917908
期中人口(人),,Q,1989Q1,19974292
期中人口(人),,Q,1989Q2,20017398
期中人口(人),,Q,1989Q3,20071532
期中人口(人),,Q,1989Q4,20129675
期中人口(人),,Q,1990Q1,20180709
期中人口(人),,Q,1990Q2,20235842
期中人口(人),,Q,1990Q3,20304006
期中人口(人),,Q,1990Q4,20372171
期中人口(人),,Q,1991Q1,20425383
期中人口(人),,Q,1991Q2,20470490
期中人口(人),,Q,1991Q3,20517601
期中人口(人),,Q,1991Q4,20574737
期中人口(人),,Q,1992Q1,20623560
期中人口(人),,Q,1992Q2,20663315
期中人口(人),,Q,1992Q3,20713865
期中人口(人),,Q,1992Q4,20772506
期中人口(人),,Q,1993Q1,20818583
期中人口(人),,Q,1993Q2,20854182
期中人口(人),,Q,1993Q3,20902963
期中人口(人),,Q,1993Q4,20963761
期中人口(人),,Q,1994Q1,21013346
期中人口(人),,Q,1994Q2,21054279
期中人口(人),,Q,1994Q3,21103486
期中人口(人),,Q,1994Q4,21153782
期中人口(人),,Q,1995Q1,21194599
期中人口(人),,Q,1995Q2,21234681
期中人口(人),,Q,1995Q3,21284962
期中人口(人),,Q,1995Q4,21334658
期中人口(人),,Q,1996Q1,21372055
期中人口(人),,Q,1996Q2,21405379
期中人口(人),,Q,1996Q3,21446975
期中人口(人),,Q,1996Q4,21497652
期中人口(人),,Q,1997Q1,21541042
期中人口(人),,Q,1997Q2,21578401
期中人口(人),,Q,1997Q3,21636961
期中人口(人),,Q,1997Q4,21708293
期中人口(人),,Q,1998Q1,21765267
期中人口(人),,Q,1998Q2,21810745
期中人口(人),,Q,1998Q3,21858492
期中人口(人),,Q,1998Q4,21905902
期中人口(人),,Q,1999Q1,21947387
期中人口(人),,Q,1999Q2,21987037
期中人口(人),,Q,1999Q3,22028124
期中人口(人),,Q,1999Q4,22070372
期中人口(人),,Q,2000Q1,22113582
期中人口(人),,Q,2000Q2,22153653
期中人口(人),,Q,2000Q3,22195739
期中人口(人),,Q,2000Q4,22247811
期中人口(人),,Q,2001Q1,22292585
期中人口(人),,Q,2001Q2,22324017
期中人口(人),,Q,2001Q3,22354019
期中人口(人),,Q,2001Q4,22387035
期中人口(人),,Q,2002Q1,22417770
期中人口(人),,Q,2002Q2,22443730
期中人口(人),,Q,2002Q3,22470926
期中人口(人),,Q,2002Q4,22502570
期中人口(人),,Q,2003Q1,22530466
期中人口(人),,Q,2003Q2,22547204
期中人口(人),,Q,2003Q3,22564109
期中人口(人),,Q,2003Q4,22589258
期中人口(人),,Q,2004Q1,22613014
期中人口(人),,Q,2004Q2,22630864
期中人口(人),,Q,2004Q3,22649796
期中人口(人),,Q,2004Q4,22674232
期中人口(人),,Q,2005Q1,22696209
期中人口(人),,Q,2005Q2,22712927
期中人口(人),,Q,2005Q3,22733699
期中人口(人),,Q,2005Q4,22757611
期中人口(人),,Q,2006Q1,22780718
期中人口(人),,Q,2006Q2,22802844
期中人口(人),,Q,2006Q3,22826840
期中人口(人),,Q,2006Q4,22857785
期中人口(人),,Q,2007Q1,22878491
期中人口(人),,Q,2007Q2,22891176
期中人口(人),,Q,2007Q3,22913604
期中人口(人),,Q,2007Q4,22941836
期中人口(人),,Q,2008Q1,22968580
期中人口(人),,Q,2008Q2,22986531
期中人口(人),,Q,2008Q3,23001000
期中人口(人),,Q,2008Q4,23022384
期中人口(人),,Q,2009Q1,23047791
期中人口(人),,Q,2009Q2,23063948
期中人口(人),,Q,2009Q3,23077893
期中人口(人),,Q,2009Q4,23103107
期中人口(人),,Q,2010Q1,23125433
期中人口(人),,Q,2010Q2,23134737
期中人口(人),,Q,2010Q3,23142236
期中人口(人),,Q,2010Q4,23154107
期中人口(人),,Q,2011Q1,23164001
期中人口(人),,Q,2011Q2,23173178
期中人口(人),,Q,2011Q3,23189212
期中人口(人),,Q,2011Q4,23211430
期中人口(人),,Q,2012Q1,23232090
期中人口(人),,Q,2012Q2,23250508
期中人口(人),,Q,2012Q3,23272209
期中人口(人),,Q,2012Q4,23299246
期中人口(人),,Q,2013Q1,23324264
期中人口(人),,Q,2013Q2,23338459
期中人口(人),,Q,2013Q3,23350401
期中人口(人),,Q,2013Q4,23365053
期中人口(人),,Q,2014Q1,23376556
期中人口(人),,Q,2014Q2,23385815
期中人口(人),,Q,2014Q3,23401158
期中人口(人),,Q,2014Q4,23422017
期中人口(人),,Q,2015Q1,23441520
期中人口(人),,Q,2015Q2,23455425
期中人口(人),,Q,2015Q3,23465155
期中人口(人),,Q,2015Q4,23480411
期中人口(人),,Q,2016Q1,23494444
期中人口(人),,Q,2016Q2,23502588
期中人口(人),,Q,2016Q3,23513940
期中人口(人),,Q,2016Q4,23529667
期中人口(人),,Q,2017Q1,23542748
期中人口(人),,Q,2017Q2,23549075
期中人口(人),,Q,2017Q3,23554969
期中人口(人),,Q,2017Q4,23564347
期中人口(人),,Q,2018Q1,23571609
期中人口(人),,Q,2018Q2,23573132
期中人口(人),,Q,2018Q3,23575881
期中人口(人),,Q,2018Q4,23583210
期中人口(人),,Q,2019Q1,23589062
期中人口(人),,Q,2019Q2,23590112
期中人口(人),,Q,2019Q3,23592407
期中人口(人),,Q,2019Q4,23598452
期中人口(人),,Q,2020Q1,23599807
期中人口(人),,Q,2020Q2,23590158
期中人口(人),,Q,2020Q3,23576101
期中人口(人),,Q,2020Q4,23564807
期中人口(人),,Q,2021Q1,23543430
期中人口(人),,Q,2021Q2,23506566
期中人口(人),,Q,2021Q3,23459229
期中人口(人),,Q,2021Q4,23403131
期中人口(人),,Q,2022Q1,23322153
期中人口(人),,Q,2022Q2,23227635
期中人口(人),,Q,2022Q3,23192206
期中人口(人),,Q,2022Q4,23231387
期中人口(人),,Q,2023Q1,23298785
期中人口(人),,Q,2023Q2,23353106
期中人口(人),,Q,2023Q3,23388792
期中人口(人),,Q,2023Q4,23412371
期中人口(人),,Q,2024Q1,23418409
期中人口(人),,Q,2024Q2,23414637
期中人口(人) 上年同期增減率(%),%,Q,1962Q1,3.3
期中人口(人) 上年同期增減率(%),%,Q,1962Q2,3.29
期中人口(人) 上年同期增減率(%),%,Q,1962Q3,3.28
期中人口(人) 上年同期增減率(%),%,Q,1962Q4,3.26
期中人口(人) 上年同期增減率(%),%,Q,1963Q1,3.25
期中人口(人) 上年同期增減率(%),%,Q,1963Q2,3.25
期中人口(人) 上年同期增減率(%),%,Q,1963Q3,3.24
期中人口(人) 上年同期增減率(%),%,Q,1963Q4,3.24
期中人口(人) 上年同期增減率(%),%,Q,1964Q1,3.22
期中人口(人) 上年同期增減率(%),%,Q,1964Q2,3.2
期中人口(人) 上年同期增減率(%),%,Q,1964Q3,3.18
期中人口(人) 上年同期增減率(%),%,Q,1964Q4,3.16
期中人口(人) 上年同期增減率(%),%,Q,1965Q1,3.13
期中人口(人) 上年同期增減率(%),%,Q,1965Q2,3.1
期中人口(人) 上年同期增減率(%),%,Q,1965Q3,3.07
期中人口(人) 上年同期增減率(%),%,Q,1965Q4,3.05
期中人口(人) 上年同期增減率(%),%,Q,1966Q1,3
期中人口(人) 上年同期增減率(%),%,Q,1966Q2,2.93
期中人口(人) 上年同期增減率(%),%,Q,1966Q3,2.86
期中人口(人) 上年同期增減率(%),%,Q,1966Q4,2.8
期中人口(人) 上年同期增減率(%),%,Q,1967Q1,2.72
期中人口(人) 上年同期增減率(%),%,Q,1967Q2,2.65
期中人口(人) 上年同期增減率(%),%,Q,1967Q3,2.57
期中人口(人) 上年同期增減率(%),%,Q,1967Q4,2.5
期中人口(人) 上年同期增減率(%),%,Q,1968Q1,2.49
期中人口(人) 上年同期增減率(%),%,Q,1968Q2,2.54
期中人口(人) 上年同期增減率(%),%,Q,1968Q3,2.58
期中人口(人) 上年同期增減率(%),%,Q,1968Q4,2.63
期中人口(人) 上年同期增減率(%),%,Q,1969Q1,2.95
期中人口(人) 上年同期增減率(%),%,Q,1969Q2,3.55
期中人口(人) 上年同期增減率(%),%,Q,1969Q3,4.13
期中人口(人) 上年同期增減率(%),%,Q,1969Q4,4.71
期中人口(人) 上年同期增減率(%),%,Q,1970Q1,4.67
期中人口(人) 上年同期增減率(%),%,Q,1970Q2,3.98
期中人口(人) 上年同期增減率(%),%,Q,1970Q3,3.26
期中人口(人) 上年同期增減率(%),%,Q,1970Q4,2.64
期中人口(人) 上年同期增減率(%),%,Q,1971Q1,2.34
期中人口(人) 上年同期增減率(%),%,Q,1971Q2,2.3
期中人口(人) 上年同期增減率(%),%,Q,1971Q3,2.27
期中人口(人) 上年同期增減率(%),%,Q,1971Q4,2.21
期中人口(人) 上年同期增減率(%),%,Q,1972Q1,2.13
期中人口(人) 上年同期增減率(%),%,Q,1972Q2,2.04
期中人口(人) 上年同期增減率(%),%,Q,1972Q3,1.98
期中人口(人) 上年同期增減率(%),%,Q,1972Q4,1.96
期中人口(人) 上年同期增減率(%),%,Q,1973Q1,1.91
期中人口(人) 上年同期增減率(%),%,Q,1973Q2,1.91
期中人口(人) 上年同期增減率(%),%,Q,1973Q3,1.93
期中人口(人) 上年同期增減率(%),%,Q,1973Q4,1.86
期中人口(人) 上年同期增減率(%),%,Q,1974Q1,1.8
期中人口(人) 上年同期增減率(%),%,Q,1974Q2,1.8
期中人口(人) 上年同期增減率(%),%,Q,1974Q3,1.77
期中人口(人) 上年同期增減率(%),%,Q,1974Q4,1.8
期中人口(人) 上年同期增減率(%),%,Q,1975Q1,1.86
期中人口(人) 上年同期增減率(%),%,Q,1975Q2,1.86
期中人口(人) 上年同期增減率(%),%,Q,1975Q3,1.82
期中人口(人) 上年同期增減率(%),%,Q,1975Q4,1.83
期中人口(人) 上年同期增減率(%),%,Q,1976Q1,1.81
期中人口(人) 上年同期增減率(%),%,Q,1976Q2,1.82
期中人口(人) 上年同期增減率(%),%,Q,1976Q3,1.95
期中人口(人) 上年同期增減率(%),%,Q,1976Q4,2.11
期中人口(人) 上年同期增減率(%),%,Q,1977Q1,2.21
期中人口(人) 上年同期增減率(%),%,Q,1977Q2,2.21
期中人口(人) 上年同期增減率(%),%,Q,1977Q3,2.14
期中人口(人) 上年同期增減率(%),%,Q,1977Q4,1.95
期中人口(人) 上年同期增減率(%),%,Q,1978Q1,1.81
期中人口(人) 上年同期增減率(%),%,Q,1978Q2,1.78
期中人口(人) 上年同期增減率(%),%,Q,1978Q3,1.78
期中人口(人) 上年同期增減率(%),%,Q,1978Q4,1.85
期中人口(人) 上年同期增減率(%),%,Q,1979Q1,1.9
期中人口(人) 上年同期增減率(%),%,Q,1979Q2,1.92
期中人口(人) 上年同期增減率(%),%,Q,1979Q3,1.94
期中人口(人) 上年同期增減率(%),%,Q,1979Q4,1.96
期中人口(人) 上年同期增減率(%),%,Q,1980Q1,1.97
期中人口(人) 上年同期增減率(%),%,Q,1980Q2,1.95
期中人口(人) 上年同期增減率(%),%,Q,1980Q3,1.9
期中人口(人) 上年同期增減率(%),%,Q,1980Q4,1.86
期中人口(人) 上年同期增減率(%),%,Q,1981Q1,1.84
期中人口(人) 上年同期增減率(%),%,Q,1981Q2,1.86
期中人口(人) 上年同期增減率(%),%,Q,1981Q3,1.88
期中人口(人) 上年同期增減率(%),%,Q,1981Q4,1.86
期中人口(人) 上年同期增減率(%),%,Q,1982Q1,1.82
期中人口(人) 上年同期增減率(%),%,Q,1982Q2,1.77
期中人口(人) 上年同期增減率(%),%,Q,1982Q3,1.74
期中人口(人) 上年同期增減率(%),%,Q,1982Q4,1.75
期中人口(人) 上年同期增減率(%),%,Q,1983Q1,1.76
期中人口(人) 上年同期增減率(%),%,Q,1983Q2,1.75
期中人口(人) 上年同期增減率(%),%,Q,1983Q3,1.69
期中人口(人) 上年同期增減率(%),%,Q,1983Q4,1.56
期中人口(人) 上年同期增減率(%),%,Q,1984Q1,1.45
期中人口(人) 上年同期增減率(%),%,Q,1984Q2,1.39
期中人口(人) 上年同期增減率(%),%,Q,1984Q3,1.37
期中人口(人) 上年同期增減率(%),%,Q,1984Q4,1.43
期中人口(人) 上年同期增減率(%),%,Q,1985Q1,1.48
期中人口(人) 上年同期增減率(%),%,Q,1985Q2,1.44
期中人口(人) 上年同期增減率(%),%,Q,1985Q3,1.39
期中人口(人) 上年同期增減率(%),%,Q,1985Q4,1.33
期中人口(人) 上年同期增減率(%),%,Q,1986Q1,1.26
期中人口(人) 上年同期增減率(%),%,Q,1986Q2,1.24
期中人口(人) 上年同期增減率(%),%,Q,1986Q3,1.19
期中人口(人) 上年同期增減率(%),%,Q,1986Q4,1.07
期中人口(人) 上年同期增減率(%),%,Q,1987Q1,1
期中人口(人) 上年同期增減率(%),%,Q,1987Q2,0.98
期中人口(人) 上年同期增減率(%),%,Q,1987Q3,1.01
期中人口(人) 上年同期增減率(%),%,Q,1987Q4,1.07
期中人口(人) 上年同期增減率(%),%,Q,1988Q1,1.1
期中人口(人) 上年同期增減率(%),%,Q,1988Q2,1.1
期中人口(人) 上年同期增減率(%),%,Q,1988Q3,1.12
期中人口(人) 上年同期增減率(%),%,Q,1988Q4,1.15
期中人口(人) 上年同期增減率(%),%,Q,1989Q1,1.16
期中人口(人) 上年同期增減率(%),%,Q,1989Q2,1.16
期中人口(人) 上年同期增減率(%),%,Q,1989Q3,1.13
期中人口(人) 上年同期增減率(%),%,Q,1989Q4,1.06
期中人口(人) 上年同期增減率(%),%,Q,1990Q1,1.03
期中人口(人) 上年同期增減率(%),%,Q,1990Q2,1.09
期中人口(人) 上年同期增減率(%),%,Q,1990Q3,1.16
期中人口(人) 上年同期增減率(%),%,Q,1990Q4,1.2
期中人口(人) 上年同期增減率(%),%,Q,1991Q1,1.21
期中人口(人) 上年同期增減率(%),%,Q,1991Q2,1.16
期中人口(人) 上年同期增減率(%),%,Q,1991Q3,1.05
期中人口(人) 上年同期增減率(%),%,Q,1991Q4,0.99
期中人口(人) 上年同期增減率(%),%,Q,1992Q1,0.97
期中人口(人) 上年同期增減率(%),%,Q,1992Q2,0.94
期中人口(人) 上年同期增減率(%),%,Q,1992Q3,0.96
期中人口(人) 上年同期增減率(%),%,Q,1992Q4,0.96
期中人口(人) 上年同期增減率(%),%,Q,1993Q1,0.95
期中人口(人) 上年同期增減率(%),%,Q,1993Q2,0.92
期中人口(人) 上年同期增減率(%),%,Q,1993Q3,0.91
期中人口(人) 上年同期增減率(%),%,Q,1993Q4,0.92
期中人口(人) 上年同期增減率(%),%,Q,1994Q1,0.94
期中人口(人) 上年同期增減率(%),%,Q,1994Q2,0.96
期中人口(人) 上年同期增減率(%),%,Q,1994Q3,0.96
期中人口(人) 上年同期增減率(%),%,Q,1994Q4,0.91
期中人口(人) 上年同期增減率(%),%,Q,1995Q1,0.86
期中人口(人) 上年同期增減率(%),%,Q,1995Q2,0.86
期中人口(人) 上年同期增減率(%),%,Q,1995Q3,0.86
期中人口(人) 上年同期增減率(%),%,Q,1995Q4,0.86
期中人口(人) 上年同期增減率(%),%,Q,1996Q1,0.84
期中人口(人) 上年同期增減率(%),%,Q,1996Q2,0.8
期中人口(人) 上年同期增減率(%),%,Q,1996Q3,0.76
期中人口(人) 上年同期增減率(%),%,Q,1996Q4,0.76
期中人口(人) 上年同期增減率(%),%,Q,1997Q1,0.79
期中人口(人) 上年同期增減率(%),%,Q,1997Q2,0.81
期中人口(人) 上年同期增減率(%),%,Q,1997Q3,0.89
期中人口(人) 上年同期增減率(%),%,Q,1997Q4,0.98
期中人口(人) 上年同期增減率(%),%,Q,1998Q1,1.04
期中人口(人) 上年同期增減率(%),%,Q,1998Q2,1.08
期中人口(人) 上年同期增減率(%),%,Q,1998Q3,1.02
期中人口(人) 上年同期增減率(%),%,Q,1998Q4,0.91
期中人口(人) 上年同期增減率(%),%,Q,1999Q1,0.84
期中人口(人) 上年同期增減率(%),%,Q,1999Q2,0.81
期中人口(人) 上年同期增減率(%),%,Q,1999Q3,0.78
期中人口(人) 上年同期增減率(%),%,Q,1999Q4,0.75
期中人口(人) 上年同期增減率(%),%,Q,2000Q1,0.76
期中人口(人) 上年同期增減率(%),%,Q,2000Q2,0.76
期中人口(人) 上年同期增減率(%),%,Q,2000Q3,0.76
期中人口(人) 上年同期增減率(%),%,Q,2000Q4,0.8
期中人口(人) 上年同期增減率(%),%,Q,2001Q1,0.81
期中人口(人) 上年同期增減率(%),%,Q,2001Q2,0.77
期中人口(人) 上年同期增減率(%),%,Q,2001Q3,0.71
期中人口(人) 上年同期增減率(%),%,Q,2001Q4,0.63
期中人口(人) 上年同期增減率(%),%,Q,2002Q1,0.56
期中人口(人) 上年同期增減率(%),%,Q,2002Q2,0.54
期中人口(人) 上年同期增減率(%),%,Q,2002Q3,0.52
期中人口(人) 上年同期增減率(%),%,Q,2002Q4,0.52
期中人口(人) 上年同期增減率(%),%,Q,2003Q1,0.5
期中人口(人) 上年同期增減率(%),%,Q,2003Q2,0.46
期中人口(人) 上年同期增減率(%),%,Q,2003Q3,0.41
期中人口(人) 上年同期增減率(%),%,Q,2003Q4,0.39
期中人口(人) 上年同期增減率(%),%,Q,2004Q1,0.37
期中人口(人) 上年同期增減率(%),%,Q,2004Q2,0.37
期中人口(人) 上年同期增減率(%),%,Q,2004Q3,0.38
期中人口(人) 上年同期增減率(%),%,Q,2004Q4,0.38
期中人口(人) 上年同期增減率(%),%,Q,2005Q1,0.37
期中人口(人) 上年同期增減率(%),%,Q,2005Q2,0.36
期中人口(人) 上年同期增減率(%),%,Q,2005Q3,0.37
期中人口(人) 上年同期增減率(%),%,Q,2005Q4,0.37
期中人口(人) 上年同期增減率(%),%,Q,2006Q1,0.37
期中人口(人) 上年同期增減率(%),%,Q,2006Q2,0.4
期中人口(人) 上年同期增減率(%),%,Q,2006Q3,0.41
期中人口(人) 上年同期增減率(%),%,Q,2006Q4,0.44
期中人口(人) 上年同期增減率(%),%,Q,2007Q1,0.43
期中人口(人) 上年同期增減率(%),%,Q,2007Q2,0.39
期中人口(人) 上年同期增減率(%),%,Q,2007Q3,0.38
期中人口(人) 上年同期增減率(%),%,Q,2007Q4,0.37
期中人口(人) 上年同期增減率(%),%,Q,2008Q1,0.39
期中人口(人) 上年同期增減率(%),%,Q,2008Q2,0.42
期中人口(人) 上年同期增減率(%),%,Q,2008Q3,0.38
期中人口(人) 上年同期增減率(%),%,Q,2008Q4,0.35
期中人口(人) 上年同期增減率(%),%,Q,2009Q1,0.34
期中人口(人) 上年同期增減率(%),%,Q,2009Q2,0.34
期中人口(人) 上年同期增減率(%),%,Q,2009Q3,0.33
期中人口(人) 上年同期增減率(%),%,Q,2009Q4,0.35
期中人口(人) 上年同期增減率(%),%,Q,2010Q1,0.34
期中人口(人) 上年同期增減率(%),%,Q,2010Q2,0.31
期中人口(人) 上年同期增減率(%),%,Q,2010Q3,0.28
期中人口(人) 上年同期增減率(%),%,Q,2010Q4,0.22
期中人口(人) 上年同期增減率(%),%,Q,2011Q1,0.17
期中人口(人) 上年同期增減率(%),%,Q,2011Q2,0.17
期中人口(人) 上年同期增減率(%),%,Q,2011Q3,0.2
期中人口(人) 上年同期增減率(%),%,Q,2011Q4,0.25
期中人口(人) 上年同期增減率(%),%,Q,2012Q1,0.29
期中人口(人) 上年同期增減率(%),%,Q,2012Q2,0.33
期中人口(人) 上年同期增減率(%),%,Q,2012Q3,0.36
期中人口(人) 上年同期增減率(%),%,Q,2012Q4,0.38
期中人口(人) 上年同期增減率(%),%,Q,2013Q1,0.4
期中人口(人) 上年同期增減率(%),%,Q,2013Q2,0.38
期中人口(人) 上年同期增減率(%),%,Q,2013Q3,0.34
期中人口(人) 上年同期增減率(%),%,Q,2013Q4,0.28
期中人口(人) 上年同期增減率(%),%,Q,2014Q1,0.22
期中人口(人) 上年同期增減率(%),%,Q,2014Q2,0.2
期中人口(人) 上年同期增減率(%),%,Q,2014Q3,0.22
期中人口(人) 上年同期增減率(%),%,Q,2014Q4,0.24
期中人口(人) 上年同期增減率(%),%,Q,2015Q1,0.28
期中人口(人) 上年同期增減率(%),%,Q,2015Q2,0.3
期中人口(人) 上年同期增減率(%),%,Q,2015Q3,0.27
期中人口(人) 上年同期增減率(%),%,Q,2015Q4,0.25
期中人口(人) 上年同期增減率(%),%,Q,2016Q1,0.23
期中人口(人) 上年同期增減率(%),%,Q,2016Q2,0.2
期中人口(人) 上年同期增減率(%),%,Q,2016Q3,0.21
期中人口(人) 上年同期增減率(%),%,Q,2016Q4,0.21
期中人口(人) 上年同期增減率(%),%,Q,2017Q1,0.21
期中人口(人) 上年同期增減率(%),%,Q,2017Q2,0.2
期中人口(人) 上年同期增減率(%),%,Q,2017Q3,0.17
期中人口(人) 上年同期增減率(%),%,Q,2017Q4,0.15
期中人口(人) 上年同期增減率(%),%,Q,2018Q1,0.12
期中人口(人) 上年同期增減率(%),%,Q,2018Q2,0.1
期中人口(人) 上年同期增減率(%),%,Q,2018Q3,0.09
期中人口(人) 上年同期增減率(%),%,Q,2018Q4,0.08
期中人口(人) 上年同期增減率(%),%,Q,2019Q1,0.07
期中人口(人) 上年同期增減率(%),%,Q,2019Q2,0.07
期中人口(人) 上年同期增減率(%),%,Q,2019Q3,0.07
期中人口(人) 上年同期增減率(%),%,Q,2019Q4,0.06
期中人口(人) 上年同期增減率(%),%,Q,2020Q1,0.05
期中人口(人) 上年同期增減率(%),%,Q,2020Q2,0
期中人口(人) 上年同期增減率(%),%,Q,2020Q3,-0.07
期中人口(人) 上年同期增減率(%),%,Q,2020Q4,-0.14
期中人口(人) 上年同期增減率(%),%,Q,2021Q1,-0.24
期中人口(人) 上年同期增減率(%),%,Q,2021Q2,-0.35
期中人口(人) 上年同期增減率(%),%,Q,2021Q3,-0.5
期中人口(人) 上年同期增減率(%),%,Q,2021Q4,-0.69
期中人口(人) 上年同期增減率(%),%,Q,2022Q1,-0.94
期中人口(人) 上年同期增減率(%),%,Q,2022Q2,-1.19
期中人口(人) 上年同期增減率(%),%,Q,2022Q3,-1.14
期中人口(人) 上年同期增減率(%),%,Q,2022Q4,-0.73
期中人口(人) 上年同期增減率(%),%,Q,2023Q1,-0.1
期中人口(人) 上年同期增減率(%),%,Q,2023Q2,0.54
期中人口(人) 上年同期增減率(%),%,Q,2023Q3,0.85
期中人口(人) 上年同期增減率(%),%,Q,2023Q4,0.78
期中人口(人) 上年同期增減率(%),%,Q,2024Q1,0.51
期中人口(人) 上年同期增減率(%),%,Q,2024Q2,0.26
平均匯率(元/美元),,Q,1961Q1,40
平均匯率(元/美元),,Q,1961Q2,40
平均匯率(元/美元),,Q,1961Q3,40
平均匯率(元/美元),,Q,1961Q4,40
平均匯率(元/美元),,Q,1962Q1,40
平均匯率(元/美元),,Q,1962Q2,40
平均匯率(元/美元),,Q,1962Q3,40
平均匯率(元/美元),,Q,1962Q4,40
平均匯率(元/美元),,Q,1963Q1,40
平均匯率(元/美元),,Q,1963Q2,40
平均匯率(元/美元),,Q,1963Q3,40
平均匯率(元/美元),,Q,1963Q4,40
平均匯率(元/美元),,Q,1964Q1,40
平均匯率(元/美元),,Q,1964Q2,40
平均匯率(元/美元),,Q,1964Q3,40
平均匯率(元/美元),,Q,1964Q4,40
