item,unit,freq,period,value
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2003M01,342131
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2003M02,-124319
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2003M03,-76679
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2003M04,-18843
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2003M05,48336
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2003M06,117980
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2003M07,134347
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2003M08,167818
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2003M09,31212
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2003M10,93204
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2003M11,104564
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2003M12,328040
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2004M01,407630
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2004M02,107419
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2004M03,145957
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2004M04,49686
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2004M05,-113992
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2004M06,159334
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2004M07,85904
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2004M08,35682
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2004M09,15639
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2004M10,98166
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2004M11,111369
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2004M12,432006
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2005M01,143595
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2005M02,150435
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2005M03,48368
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2005M04,40818
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2005M05,-79786
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2005M06,394227
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2005M07,56637
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2005M08,-34591
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2005M09,80133
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2005M10,-18324
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2005M11,234960
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2005M12,500529
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2006M01,355921
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2006M02,-77383
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2006M03,-26511
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2006M04,210579
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2006M05,-32310
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2006M06,79708
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2006M07,-77440
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2006M08,108052
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2006M09,124668
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2006M10,-2450
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2006M11,217196
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2006M12,378118
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2007M01,154001
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2007M02,312638
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2007M03,-70057
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2007M04,50001
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2007M05,-145531
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2007M06,64146
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2007M07,-74441
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2007M08,-16693
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2007M09,-56365
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2007M10,18376
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2007M11,-92567
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2007M12,71370
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2008M01,474062
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2008M02,133002
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2008M03,122944
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2008M04,87053
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2008M05,-95838
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2008M06,-209691
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2008M07,106519
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2008M08,38522
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2008M09,175947
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2008M10,419079
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2008M11,155518
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2008M12,465254
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2009M01,341809
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2009M02,158811
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2009M03,227489
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2009M04,109786
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2009M05,115462
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2009M06,-43096
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2009M07,94536
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2009M08,-56647
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2009M09,97209
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2009M10,199217
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2009M11,26608
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2009M12,328903
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2010M01,98282
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2010M02,138385
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2010M03,-9117
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2010M04,97024
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2010M05,-33413
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2010M06,114806
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2010M07,188171
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2010M08,112632
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2010M09,102102
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2010M10,272067
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2010M11,101034
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2010M12,416894
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2011M01,405989
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2011M02,-23292
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2011M03,12576
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2011M04,199823
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2011M05,-192587
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2011M06,173167
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2011M07,304202
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2011M08,-39513
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2011M09,98715
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2011M10,150585
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2011M11,75927
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2011M12,331899
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2012M01,518256
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2012M02,-83641
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2012M03,70938
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2012M04,-26903
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2012M05,-117356
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2012M06,40107
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2012M07,74021
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2012M08,238852
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2012M09,-90848
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2012M10,8327
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2012M11,159227
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2012M12,331504
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2013M01,353248
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2013M02,188363
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2013M03,112766
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2013M04,43830
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2013M05,44822
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2013M06,266067
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2013M07,259588
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2013M08,111625
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2013M09,4945
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2013M10,205296
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2013M11,69573
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2013M12,284336
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2014M01,462125
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2014M02,121354
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2014M03,156934
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2014M04,130839
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2014M05,-23511
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2014M06,76849
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2014M07,349051
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2014M08,170941
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2014M09,-245268
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2014M10,157642
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2014M11,355211
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2014M12,465810
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2015M01,335697
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2015M02,559494
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2015M03,5025
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2015M04,230837
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2015M05,57076
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2015M06,-135267
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2015M07,200240
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2015M08,262514
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2015M09,-5212
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2015M10,156251
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2015M11,93401
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2015M12,427099
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2016M01,355820
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2016M02,177074
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2016M03,-4627
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2016M04,194540
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2016M05,-212945
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2016M06,159290
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2016M07,230409
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2016M08,93209
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2016M09,-108249
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2016M10,102353
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2016M11,73466
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2016M12,357497
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2017M01,362245
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2017M02,147966
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2017M03,53015
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2017M04,159394
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2017M05,-89815
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2017M06,66308
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2017M07,113769
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2017M08,292871
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2017M09,-180215
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2017M10,192530
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2017M11,166795
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2017M12,183522
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2018M01,232146
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2018M02,332028
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2018M03,-22973
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2018M04,169995
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2018M05,135976
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2018M06,-37948
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2018M07,113413
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2018M08,58936
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2018M09,-118535
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2018M10,73631
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2018M11,252576
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2018M12,-54262
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2019M01,549296
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2019M02,173944
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2019M03,129599
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2019M04,294833
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2019M05,-68340
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2019M06,59179
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2019M07,71742
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2019M08,172525
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2019M09,-103011
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2019M10,369256
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2019M11,262681
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2019M12,74945
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2020M01,606655
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2020M02,127104
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2020M03,135354
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2020M04,174616
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2020M05,281355
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2020M06,221773
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2020M07,504940
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2020M08,387871
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2020M09,34810
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2020M10,383863
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2020M11,538066
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2020M12,899639
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2021M01,81108
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2021M02,631431
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2021M03,-71208
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2021M04,326531
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2021M05,413906
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2021M06,97697
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2021M07,454473
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2021M08,362990
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2021M09,178870
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2021M10,235898
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2021M11,418654
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2021M12,556967
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2022M01,679578
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2022M02,239995
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2022M03,211974
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2022M04,366059
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2022M05,58842
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2022M06,31536
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2022M07,253878
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2022M08,418238
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2022M09,158156
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2022M10,569008
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2022M11,463002
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2022M12,183116
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2023M01,837268
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2023M02,223252
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2023M03,84888
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2023M04,457278
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2023M05,-255360
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2023M06,406836
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2023M07,473562
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2023M08,-44117
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2023M09,-79995
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2023M10,365830
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2023M11,320167
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2023M12,456633
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2024M01,604737
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2024M02,647863
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2024M03,430137
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2024M04,121890
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2024M05,94016
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2024M06,311086
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2024M07,293845
貨幣總計數M2增(+)減(-),單位：新臺幣百萬元,M,2024M08,-120403
國外資產淨額,單位：新臺幣百萬元,M,1997M01,41701
國外資產淨額,單位：新臺幣百萬元,M,1997M02,31519
國外資產淨額,單位：新臺幣百萬元,M,1997M03,6356
國外資產淨額,單位：新臺幣百萬元,M,1997M04,-26923
國外資產淨額,單位：新臺幣百萬元,M,1997M05,-1835
國外資產淨額,單位：新臺幣百萬元,M,1997M06,-13822
國外資產淨額,單位：新臺幣百萬元,M,1997M07,-15392
國外資產淨額,單位：新臺幣百萬元,M,1997M08,-19211
國外資產淨額,單位：新臺幣百萬元,M,1997M09,-36057
國外資產淨額,單位：新臺幣百萬元,M,1997M10,-36749
國外資產淨額,單位：新臺幣百萬元,M,1997M11,14056
國外資產淨額,單位：新臺幣百萬元,M,1997M12,28493
國外資產淨額,單位：新臺幣百萬元,M,1998M01,7673
國外資產淨額,單位：新臺幣百萬元,M,1998M02,33513
國外資產淨額,單位：新臺幣百萬元,M,1998M03,-10128
國外資產淨額,單位：新臺幣百萬元,M,1998M04,-28467
國外資產淨額,單位：新臺幣百萬元,M,1998M05,12088
國外資產淨額,單位：新臺幣百萬元,M,1998M06,-13801
國外資產淨額,單位：新臺幣百萬元,M,1998M07,15412
國外資產淨額,單位：新臺幣百萬元,M,1998M08,229
