item,unit,freq,period,value
景氣同時指標不含趨勢指數(點),,M,1988M01,100.72
景氣同時指標不含趨勢指數(點),,M,1988M02,100.26
景氣同時指標不含趨勢指數(點),,M,1988M03,99.75
景氣同時指標不含趨勢指數(點),,M,1988M04,99.4
景氣同時指標不含趨勢指數(點),,M,1988M05,99.23
景氣同時指標不含趨勢指數(點),,M,1988M06,99.15
景氣同時指標不含趨勢指數(點),,M,1988M07,99.19
景氣同時指標不含趨勢指數(點),,M,1988M08,99.26
景氣同時指標不含趨勢指數(點),,M,1988M09,99.38
景氣同時指標不含趨勢指數(點),,M,1988M10,99.62
景氣同時指標不含趨勢指數(點),,M,1988M11,99.95
景氣同時指標不含趨勢指數(點),,M,1988M12,100.25
景氣同時指標不含趨勢指數(點),,M,1989M01,100.41
景氣同時指標不含趨勢指數(點),,M,1989M02,100.6
景氣同時指標不含趨勢指數(點),,M,1989M03,100.82
景氣同時指標不含趨勢指數(點),,M,1989M04,100.9
景氣同時指標不含趨勢指數(點),,M,1989M05,100.78
景氣同時指標不含趨勢指數(點),,M,1989M06,100.46
景氣同時指標不含趨勢指數(點),,M,1989M07,100.02
景氣同時指標不含趨勢指數(點),,M,1989M08,99.38
景氣同時指標不含趨勢指數(點),,M,1989M09,98.6
景氣同時指標不含趨勢指數(點),,M,1989M10,97.79
景氣同時指標不含趨勢指數(點),,M,1989M11,97.14
景氣同時指標不含趨勢指數(點),,M,1989M12,96.66
景氣同時指標不含趨勢指數(點),,M,1990M01,96.29
景氣同時指標不含趨勢指數(點),,M,1990M02,96.08
景氣同時指標不含趨勢指數(點),,M,1990M03,95.97
景氣同時指標不含趨勢指數(點),,M,1990M04,95.85
景氣同時指標不含趨勢指數(點),,M,1990M05,95.83
景氣同時指標不含趨勢指數(點),,M,1990M06,96.02
景氣同時指標不含趨勢指數(點),,M,1990M07,96.38
景氣同時指標不含趨勢指數(點),,M,1990M08,96.76
景氣同時指標不含趨勢指數(點),,M,1990M09,97.15
景氣同時指標不含趨勢指數(點),,M,1990M10,97.38
景氣同時指標不含趨勢指數(點),,M,1990M11,97.45
景氣同時指標不含趨勢指數(點),,M,1990M12,97.43
景氣同時指標不含趨勢指數(點),,M,1991M01,97.43
景氣同時指標不含趨勢指數(點),,M,1991M02,97.58
景氣同時指標不含趨勢指數(點),,M,1991M03,98.05
景氣同時指標不含趨勢指數(點),,M,1991M04,98.84
景氣同時指標不含趨勢指數(點),,M,1991M05,99.87
景氣同時指標不含趨勢指數(點),,M,1991M06,100.97
景氣同時指標不含趨勢指數(點),,M,1991M07,101.86
景氣同時指標不含趨勢指數(點),,M,1991M08,102.51
景氣同時指標不含趨勢指數(點),,M,1991M09,102.89
景氣同時指標不含趨勢指數(點),,M,1991M10,102.83
景氣同時指標不含趨勢指數(點),,M,1991M11,102.51
景氣同時指標不含趨勢指數(點),,M,1991M12,102.05
景氣同時指標不含趨勢指數(點),,M,1992M01,101.51
景氣同時指標不含趨勢指數(點),,M,1992M02,101.05
景氣同時指標不含趨勢指數(點),,M,1992M03,100.76
景氣同時指標不含趨勢指數(點),,M,1992M04,100.64
景氣同時指標不含趨勢指數(點),,M,1992M05,100.37
景氣同時指標不含趨勢指數(點),,M,1992M06,100.01
景氣同時指標不含趨勢指數(點),,M,1992M07,99.56
景氣同時指標不含趨勢指數(點),,M,1992M08,99.02
景氣同時指標不含趨勢指數(點),,M,1992M09,98.36
景氣同時指標不含趨勢指數(點),,M,1992M10,97.81
景氣同時指標不含趨勢指數(點),,M,1992M11,97.4
景氣同時指標不含趨勢指數(點),,M,1992M12,97.22
景氣同時指標不含趨勢指數(點),,M,1993M01,97.26
景氣同時指標不含趨勢指數(點),,M,1993M02,97.42
景氣同時指標不含趨勢指數(點),,M,1993M03,97.6
景氣同時指標不含趨勢指數(點),,M,1993M04,97.68
景氣同時指標不含趨勢指數(點),,M,1993M05,97.78
景氣同時指標不含趨勢指數(點),,M,1993M06,97.87
景氣同時指標不含趨勢指數(點),,M,1993M07,97.97
景氣同時指標不含趨勢指數(點),,M,1993M08,97.94
景氣同時指標不含趨勢指數(點),,M,1993M09,97.77
景氣同時指標不含趨勢指數(點),,M,1993M10,97.67
景氣同時指標不含趨勢指數(點),,M,1993M11,97.7
景氣同時指標不含趨勢指數(點),,M,1993M12,97.96
景氣同時指標不含趨勢指數(點),,M,1994M01,98.38
景氣同時指標不含趨勢指數(點),,M,1994M02,98.88
景氣同時指標不含趨勢指數(點),,M,1994M03,99.39
景氣同時指標不含趨勢指數(點),,M,1994M04,99.85
景氣同時指標不含趨勢指數(點),,M,1994M05,100.19
景氣同時指標不含趨勢指數(點),,M,1994M06,100.3
景氣同時指標不含趨勢指數(點),,M,1994M07,100.4
景氣同時指標不含趨勢指數(點),,M,1994M08,100.65
景氣同時指標不含趨勢指數(點),,M,1994M09,101.15
景氣同時指標不含趨勢指數(點),,M,1994M10,101.82
景氣同時指標不含趨勢指數(點),,M,1994M11,102.5
景氣同時指標不含趨勢指數(點),,M,1994M12,103.05
景氣同時指標不含趨勢指數(點),,M,1995M01,103.43
景氣同時指標不含趨勢指數(點),,M,1995M02,103.66
景氣同時指標不含趨勢指數(點),,M,1995M03,103.41
景氣同時指標不含趨勢指數(點),,M,1995M04,102.94
景氣同時指標不含趨勢指數(點),,M,1995M05,102.27
景氣同時指標不含趨勢指數(點),,M,1995M06,101.38
景氣同時指標不含趨勢指數(點),,M,1995M07,100.33
景氣同時指標不含趨勢指數(點),,M,1995M08,99.25
景氣同時指標不含趨勢指數(點),,M,1995M09,98.27
景氣同時指標不含趨勢指數(點),,M,1995M10,97.5
景氣同時指標不含趨勢指數(點),,M,1995M11,96.87
景氣同時指標不含趨勢指數(點),,M,1995M12,96.39
景氣同時指標不含趨勢指數(點),,M,1996M01,96.14
景氣同時指標不含趨勢指數(點),,M,1996M02,95.99
景氣同時指標不含趨勢指數(點),,M,1996M03,96.01
景氣同時指標不含趨勢指數(點),,M,1996M04,96.11
景氣同時指標不含趨勢指數(點),,M,1996M05,96.32
景氣同時指標不含趨勢指數(點),,M,1996M06,96.71
景氣同時指標不含趨勢指數(點),,M,1996M07,97.17
景氣同時指標不含趨勢指數(點),,M,1996M08,97.75
景氣同時指標不含趨勢指數(點),,M,1996M09,98.42
景氣同時指標不含趨勢指數(點),,M,1996M10,99.1
景氣同時指標不含趨勢指數(點),,M,1996M11,99.75
景氣同時指標不含趨勢指數(點),,M,1996M12,100.29
景氣同時指標不含趨勢指數(點),,M,1997M01,100.63
景氣同時指標不含趨勢指數(點),,M,1997M02,100.76
景氣同時指標不含趨勢指數(點),,M,1997M03,100.71
景氣同時指標不含趨勢指數(點),,M,1997M04,100.53
景氣同時指標不含趨勢指數(點),,M,1997M05,100.34
景氣同時指標不含趨勢指數(點),,M,1997M06,100.19
景氣同時指標不含趨勢指數(點),,M,1997M07,100.23
景氣同時指標不含趨勢指數(點),,M,1997M08,100.41
景氣同時指標不含趨勢指數(點),,M,1997M09,100.77
景氣同時指標不含趨勢指數(點),,M,1997M10,101.08
景氣同時指標不含趨勢指數(點),,M,1997M11,101.18
景氣同時指標不含趨勢指數(點),,M,1997M12,100.93
景氣同時指標不含趨勢指數(點),,M,1998M01,100.37
景氣同時指標不含趨勢指數(點),,M,1998M02,99.77
景氣同時指標不含趨勢指數(點),,M,1998M03,98.92
景氣同時指標不含趨勢指數(點),,M,1998M04,98.06
景氣同時指標不含趨勢指數(點),,M,1998M05,97.35
景氣同時指標不含趨勢指數(點),,M,1998M06,96.83
景氣同時指標不含趨勢指數(點),,M,1998M07,96.56
景氣同時指標不含趨勢指數(點),,M,1998M08,96.59
景氣同時指標不含趨勢指數(點),,M,1998M09,96.66
景氣同時指標不含趨勢指數(點),,M,1998M10,96.67
景氣同時指標不含趨勢指數(點),,M,1998M11,96.73
景氣同時指標不含趨勢指數(點),,M,1998M12,96.91
景氣同時指標不含趨勢指數(點),,M,1999M01,97.3
景氣同時指標不含趨勢指數(點),,M,1999M02,98.07
景氣同時指標不含趨勢指數(點),,M,1999M03,98.88
景氣同時指標不含趨勢指數(點),,M,1999M04,99.53
景氣同時指標不含趨勢指數(點),,M,1999M05,99.95
景氣同時指標不含趨勢指數(點),,M,1999M06,100.11
景氣同時指標不含趨勢指數(點),,M,1999M07,100.1
景氣同時指標不含趨勢指數(點),,M,1999M08,100.04
景氣同時指標不含趨勢指數(點),,M,1999M09,100.18
景氣同時指標不含趨勢指數(點),,M,1999M10,100.92
景氣同時指標不含趨勢指數(點),,M,1999M11,102.01
景氣同時指標不含趨勢指數(點),,M,1999M12,103.3
景氣同時指標不含趨勢指數(點),,M,2000M01,104.72
景氣同時指標不含趨勢指數(點),,M,2000M02,106.17
景氣同時指標不含趨勢指數(點),,M,2000M03,107.51
景氣同時指標不含趨勢指數(點),,M,2000M04,108.74
景氣同時指標不含趨勢指數(點),,M,2000M05,109.72
景氣同時指標不含趨勢指數(點),,M,2000M06,110.34
景氣同時指標不含趨勢指數(點),,M,2000M07,110.5
景氣同時指標不含趨勢指數(點),,M,2000M08,110.18
景氣同時指標不含趨勢指數(點),,M,2000M09,109.43
景氣同時指標不含趨勢指數(點),,M,2000M10,108.17
景氣同時指標不含趨勢指數(點),,M,2000M11,106.5
景氣同時指標不含趨勢指數(點),,M,2000M12,104.68
景氣同時指標不含趨勢指數(點),,M,2001M01,102.77
景氣同時指標不含趨勢指數(點),,M,2001M02,100.85
景氣同時指標不含趨勢指數(點),,M,2001M03,98.84
景氣同時指標不含趨勢指數(點),,M,2001M04,96.83
景氣同時指標不含趨勢指數(點),,M,2001M05,94.96
景氣同時指標不含趨勢指數(點),,M,2001M06,93.37
景氣同時指標不含趨勢指數(點),,M,2001M07,92.06
景氣同時指標不含趨勢指數(點),,M,2001M08,91.22
景氣同時指標不含趨勢指數(點),,M,2001M09,90.93
景氣同時指標不含趨勢指數(點),,M,2001M10,91.29
景氣同時指標不含趨勢指數(點),,M,2001M11,92.04
景氣同時指標不含趨勢指數(點),,M,2001M12,93.15
景氣同時指標不含趨勢指數(點),,M,2002M01,94.57
景氣同時指標不含趨勢指數(點),,M,2002M02,96.23
景氣同時指標不含趨勢指數(點),,M,2002M03,97.84
景氣同時指標不含趨勢指數(點),,M,2002M04,99.12
景氣同時指標不含趨勢指數(點),,M,2002M05,99.92
景氣同時指標不含趨勢指數(點),,M,2002M06,100.21
景氣同時指標不含趨勢指數(點),,M,2002M07,100.2
景氣同時指標不含趨勢指數(點),,M,2002M08,100.04
景氣同時指標不含趨勢指數(點),,M,2002M09,99.84
景氣同時指標不含趨勢指數(點),,M,2002M10,99.66
景氣同時指標不含趨勢指數(點),,M,2002M11,99.45
景氣同時指標不含趨勢指數(點),,M,2002M12,99.13
景氣同時指標不含趨勢指數(點),,M,2003M01,98.65
景氣同時指標不含趨勢指數(點),,M,2003M02,97.95
景氣同時指標不含趨勢指數(點),,M,2003M03,97.17
景氣同時指標不含趨勢指數(點),,M,2003M04,96.55
景氣同時指標不含趨勢指數(點),,M,2003M05,96.33
景氣同時指標不含趨勢指數(點),,M,2003M06,96.7
景氣同時指標不含趨勢指數(點),,M,2003M07,97.64
景氣同時指標不含趨勢指數(點),,M,2003M08,98.95
景氣同時指標不含趨勢指數(點),,M,2003M09,100.39
景氣同時指標不含趨勢指數(點),,M,2003M10,101.8
景氣同時指標不含趨勢指數(點),,M,2003M11,103.04
景氣同時指標不含趨勢指數(點),,M,2003M12,103.97
景氣同時指標不含趨勢指數(點),,M,2004M01,104.45
景氣同時指標不含趨勢指數(點),,M,2004M02,104.48
景氣同時指標不含趨勢指數(點),,M,2004M03,104.27
景氣同時指標不含趨勢指數(點),,M,2004M04,103.97
景氣同時指標不含趨勢指數(點),,M,2004M05,103.6
景氣同時指標不含趨勢指數(點),,M,2004M06,103.18
景氣同時指標不含趨勢指數(點),,M,2004M07,102.7
景氣同時指標不含趨勢指數(點),,M,2004M08,102.21
景氣同時指標不含趨勢指數(點),,M,2004M09,101.78
景氣同時指標不含趨勢指數(點),,M,2004M10,101.33
景氣同時指標不含趨勢指數(點),,M,2004M11,100.86
景氣同時指標不含趨勢指數(點),,M,2004M12,100.44
景氣同時指標不含趨勢指數(點),,M,2005M01,100.06
景氣同時指標不含趨勢指數(點),,M,2005M02,99.76
景氣同時指標不含趨勢指數(點),,M,2005M03,99.56
景氣同時指標不含趨勢指數(點),,M,2005M04,99.37
景氣同時指標不含趨勢指數(點),,M,2005M05,99.2
景氣同時指標不含趨勢指數(點),,M,2005M06,99.11
景氣同時指標不含趨勢指數(點),,M,2005M07,99.22
景氣同時指標不含趨勢指數(點),,M,2005M08,99.63
景氣同時指標不含趨勢指數(點),,M,2005M09,100.22
景氣同時指標不含趨勢指數(點),,M,2005M10,100.83
景氣同時指標不含趨勢指數(點),,M,2005M11,101.38
景氣同時指標不含趨勢指數(點),,M,2005M12,101.76
景氣同時指標不含趨勢指數(點),,M,2006M01,101.94
景氣同時指標不含趨勢指數(點),,M,2006M02,101.92
景氣同時指標不含趨勢指數(點),,M,2006M03,101.72
景氣同時指標不含趨勢指數(點),,M,2006M04,101.42
景氣同時指標不含趨勢指數(點),,M,2006M05,101.06
景氣同時指標不含趨勢指數(點),,M,2006M06,100.69
景氣同時指標不含趨勢指數(點),,M,2006M07,100.25
景氣同時指標不含趨勢指數(點),,M,2006M08,99.97
景氣同時指標不含趨勢指數(點),,M,2006M09,99.78
景氣同時指標不含趨勢指數(點),,M,2006M10,99.75
景氣同時指標不含趨勢指數(點),,M,2006M11,99.87
景氣同時指標不含趨勢指數(點),,M,2006M12,100.04
景氣同時指標不含趨勢指數(點),,M,2007M01,100.31
景氣同時指標不含趨勢指數(點),,M,2007M02,100.7
景氣同時指標不含趨勢指數(點),,M,2007M03,101.22
景氣同時指標不含趨勢指數(點),,M,2007M04,101.89
景氣同時指標不含趨勢指數(點),,M,2007M05,102.75
景氣同時指標不含趨勢指數(點),,M,2007M06,103.68
景氣同時指標不含趨勢指數(點),,M,2007M07,104.73
景氣同時指標不含趨勢指數(點),,M,2007M08,105.79
景氣同時指標不含趨勢指數(點),,M,2007M09,106.85
景氣同時指標不含趨勢指數(點),,M,2007M10,107.95
景氣同時指標不含趨勢指數(點),,M,2007M11,108.99
景氣同時指標不含趨勢指數(點),,M,2007M12,109.94
景氣同時指標不含趨勢指數(點),,M,2008M01,110.71
景氣同時指標不含趨勢指數(點),,M,2008M02,111.17
景氣同時指標不含趨勢指數(點),,M,2008M03,111.29
景氣同時指標不含趨勢指數(點),,M,2008M04,111.01
景氣同時指標不含趨勢指數(點),,M,2008M05,110.07
景氣同時指標不含趨勢指數(點),,M,2008M06,108.27
景氣同時指標不含趨勢指數(點),,M,2008M07,105.42
景氣同時指標不含趨勢指數(點),,M,2008M08,101.57
景氣同時指標不含趨勢指數(點),,M,2008M09,96.49
景氣同時指標不含趨勢指數(點),,M,2008M10,90.44
景氣同時指標不含趨勢指數(點),,M,2008M11,84.28
景氣同時指標不含趨勢指數(點),,M,2008M12,79.33
景氣同時指標不含趨勢指數(點),,M,2009M01,76.53
景氣同時指標不含趨勢指數(點),,M,2009M02,76.06
景氣同時指標不含趨勢指數(點),,M,2009M03,77.33
景氣同時指標不含趨勢指數(點),,M,2009M04,79.93
景氣同時指標不含趨勢指數(點),,M,2009M05,83.29
景氣同時指標不含趨勢指數(點),,M,2009M06,87.02
景氣同時指標不含趨勢指數(點),,M,2009M07,90.6
景氣同時指標不含趨勢指數(點),,M,2009M08,93.75
景氣同時指標不含趨勢指數(點),,M,2009M09,96.48
景氣同時指標不含趨勢指數(點),,M,2009M10,98.73
景氣同時指標不含趨勢指數(點),,M,2009M11,100.6
景氣同時指標不含趨勢指數(點),,M,2009M12,102.22
景氣同時指標不含趨勢指數(點),,M,2010M01,103.6
景氣同時指標不含趨勢指數(點),,M,2010M02,104.76
景氣同時指標不含趨勢指數(點),,M,2010M03,105.61
景氣同時指標不含趨勢指數(點),,M,2010M04,106.16
景氣同時指標不含趨勢指數(點),,M,2010M05,106.48
景氣同時指標不含趨勢指數(點),,M,2010M06,106.64
景氣同時指標不含趨勢指數(點),,M,2010M07,106.73
景氣同時指標不含趨勢指數(點),,M,2010M08,106.81
景氣同時指標不含趨勢指數(點),,M,2010M09,106.99
景氣同時指標不含趨勢指數(點),,M,2010M10,107.27
景氣同時指標不含趨勢指數(點),,M,2010M11,107.61
景氣同時指標不含趨勢指數(點),,M,2010M12,107.87
景氣同時指標不含趨勢指數(點),,M,2011M01,107.89
景氣同時指標不含趨勢指數(點),,M,2011M02,107.62
景氣同時指標不含趨勢指數(點),,M,2011M03,107.06
景氣同時指標不含趨勢指數(點),,M,2011M04,106.2
景氣同時指標不含趨勢指數(點),,M,2011M05,105.16
景氣同時指標不含趨勢指數(點),,M,2011M06,104.01
景氣同時指標不含趨勢指數(點),,M,2011M07,102.8
景氣同時指標不含趨勢指數(點),,M,2011M08,101.6
景氣同時指標不含趨勢指數(點),,M,2011M09,100.47
景氣同時指標不含趨勢指數(點),,M,2011M10,99.52
景氣同時指標不含趨勢指數(點),,M,2011M11,98.81
景氣同時指標不含趨勢指數(點),,M,2011M12,98.4
景氣同時指標不含趨勢指數(點),,M,2012M01,98.31
景氣同時指標不含趨勢指數(點),,M,2012M02,98.47
景氣同時指標不含趨勢指數(點),,M,2012M03,98.85
景氣同時指標不含趨勢指數(點),,M,2012M04,99.09
景氣同時指標不含趨勢指數(點),,M,2012M05,99.13
景氣同時指標不含趨勢指數(點),,M,2012M06,98.97
景氣同時指標不含趨勢指數(點),,M,2012M07,98.77
景氣同時指標不含趨勢指數(點),,M,2012M08,98.55
景氣同時指標不含趨勢指數(點),,M,2012M09,98.35
景氣同時指標不含趨勢指數(點),,M,2012M10,98.21
景氣同時指標不含趨勢指數(點),,M,2012M11,98.15
景氣同時指標不含趨勢指數(點),,M,2012M12,98.28
景氣同時指標不含趨勢指數(點),,M,2013M01,98.62
景氣同時指標不含趨勢指數(點),,M,2013M02,99.0
景氣同時指標不含趨勢指數(點),,M,2013M03,99.42
景氣同時指標不含趨勢指數(點),,M,2013M04,99.81
景氣同時指標不含趨勢指數(點),,M,2013M05,100.12
景氣同時指標不含趨勢指數(點),,M,2013M06,100.24
景氣同時指標不含趨勢指數(點),,M,2013M07,100.09
景氣同時指標不含趨勢指數(點),,M,2013M08,99.88
景氣同時指標不含趨勢指數(點),,M,2013M09,99.72
景氣同時指標不含趨勢指數(點),,M,2013M10,99.67
景氣同時指標不含趨勢指數(點),,M,2013M11,99.79
景氣同時指標不含趨勢指數(點),,M,2013M12,100.04
景氣同時指標不含趨勢指數(點),,M,2014M01,100.38
景氣同時指標不含趨勢指數(點),,M,2014M02,100.89
景氣同時指標不含趨勢指數(點),,M,2014M03,101.48
景氣同時指標不含趨勢指數(點),,M,2014M04,102.1
景氣同時指標不含趨勢指數(點),,M,2014M05,102.65
景氣同時指標不含趨勢指數(點),,M,2014M06,103.1
景氣同時指標不含趨勢指數(點),,M,2014M07,103.4
景氣同時指標不含趨勢指數(點),,M,2014M08,103.59
景氣同時指標不含趨勢指數(點),,M,2014M09,103.62
景氣同時指標不含趨勢指數(點),,M,2014M10,103.57
景氣同時指標不含趨勢指數(點),,M,2014M11,103.45
景氣同時指標不含趨勢指數(點),,M,2014M12,103.23
景氣同時指標不含趨勢指數(點),,M,2015M01,102.95
景氣同時指標不含趨勢指數(點),,M,2015M02,102.52
景氣同時指標不含趨勢指數(點),,M,2015M03,101.91
景氣同時指標不含趨勢指數(點),,M,2015M04,101.17
景氣同時指標不含趨勢指數(點),,M,2015M05,100.34
景氣同時指標不含趨勢指數(點),,M,2015M06,99.45
景氣同時指標不含趨勢指數(點),,M,2015M07,98.56
景氣同時指標不含趨勢指數(點),,M,2015M08,97.71
景氣同時指標不含趨勢指數(點),,M,2015M09,97.01
景氣同時指標不含趨勢指數(點),,M,2015M10,96.52
景氣同時指標不含趨勢指數(點),,M,2015M11,96.11
景氣同時指標不含趨勢指數(點),,M,2015M12,95.85
景氣同時指標不含趨勢指數(點),,M,2016M01,95.8
景氣同時指標不含趨勢指數(點),,M,2016M02,95.99
景氣同時指標不含趨勢指數(點),,M,2016M03,96.48
景氣同時指標不含趨勢指數(點),,M,2016M04,97.28
景氣同時指標不含趨勢指數(點),,M,2016M05,98.19
景氣同時指標不含趨勢指數(點),,M,2016M06,99.11
景氣同時指標不含趨勢指數(點),,M,2016M07,99.99
景氣同時指標不含趨勢指數(點),,M,2016M08,100.78
景氣同時指標不含趨勢指數(點),,M,2016M09,101.51
景氣同時指標不含趨勢指數(點),,M,2016M10,102.15
景氣同時指標不含趨勢指數(點),,M,2016M11,102.44
景氣同時指標不含趨勢指數(點),,M,2016M12,102.32
景氣同時指標不含趨勢指數(點),,M,2017M01,101.82
景氣同時指標不含趨勢指數(點),,M,2017M02,101.14
景氣同時指標不含趨勢指數(點),,M,2017M03,100.58
景氣同時指標不含趨勢指數(點),,M,2017M04,100.28
景氣同時指標不含趨勢指數(點),,M,2017M05,100.31
景氣同時指標不含趨勢指數(點),,M,2017M06,100.65
景氣同時指標不含趨勢指數(點),,M,2017M07,101.14
景氣同時指標不含趨勢指數(點),,M,2017M08,101.67
景氣同時指標不含趨勢指數(點),,M,2017M09,102.13
景氣同時指標不含趨勢指數(點),,M,2017M10,102.43
景氣同時指標不含趨勢指數(點),,M,2017M11,102.61
景氣同時指標不含趨勢指數(點),,M,2017M12,102.66
景氣同時指標不含趨勢指數(點),,M,2018M01,102.61
景氣同時指標不含趨勢指數(點),,M,2018M02,102.58
景氣同時指標不含趨勢指數(點),,M,2018M03,102.56
景氣同時指標不含趨勢指數(點),,M,2018M04,102.52
景氣同時指標不含趨勢指數(點),,M,2018M05,102.47
景氣同時指標不含趨勢指數(點),,M,2018M06,102.31
景氣同時指標不含趨勢指數(點),,M,2018M07,102.03
景氣同時指標不含趨勢指數(點),,M,2018M08,101.64
景氣同時指標不含趨勢指數(點),,M,2018M09,101.11
景氣同時指標不含趨勢指數(點),,M,2018M10,100.43
景氣同時指標不含趨勢指數(點),,M,2018M11,99.67
景氣同時指標不含趨勢指數(點),,M,2018M12,98.94
景氣同時指標不含趨勢指數(點),,M,2019M01,98.32
景氣同時指標不含趨勢指數(點),,M,2019M02,97.88
景氣同時指標不含趨勢指數(點),,M,2019M03,97.71
景氣同時指標不含趨勢指數(點),,M,2019M04,97.74
景氣同時指標不含趨勢指數(點),,M,2019M05,97.9
景氣同時指標不含趨勢指數(點),,M,2019M06,98.1
景氣同時指標不含趨勢指數(點),,M,2019M07,98.24
景氣同時指標不含趨勢指數(點),,M,2019M08,98.33
景氣同時指標不含趨勢指數(點),,M,2019M09,98.36
景氣同時指標不含趨勢指數(點),,M,2019M10,98.33
景氣同時指標不含趨勢指數(點),,M,2019M11,98.21
景氣同時指標不含趨勢指數(點),,M,2019M12,97.87
景氣同時指標不含趨勢指數(點),,M,2020M01,97.24
景氣同時指標不含趨勢指數(點),,M,2020M02,96.39
景氣同時指標不含趨勢指數(點),,M,2020M03,95.5
景氣同時指標不含趨勢指數(點),,M,2020M04,94.76
景氣同時指標不含趨勢指數(點),,M,2020M05,94.48
景氣同時指標不含趨勢指數(點),,M,2020M06,94.76
景氣同時指標不含趨勢指數(點),,M,2020M07,95.56
景氣同時指標不含趨勢指數(點),,M,2020M08,96.72
景氣同時指標不含趨勢指數(點),,M,2020M09,98.05
