item,unit,freq,period,value
金融業拆款,單位：年息百分比率,M,2006M11,1.663
金融業拆款,單位：年息百分比率,M,2006M12,1.661
金融業拆款,單位：年息百分比率,M,2007M01,1.689
金融業拆款,單位：年息百分比率,M,2007M02,1.691
金融業拆款,單位：年息百分比率,M,2007M03,1.703
金融業拆款,單位：年息百分比率,M,2007M04,1.725
金融業拆款,單位：年息百分比率,M,2007M05,2.132
金融業拆款,單位：年息百分比率,M,2007M06,2.496
金融業拆款,單位：年息百分比率,M,2007M07,2.006
金融業拆款,單位：年息百分比率,M,2007M08,2.007
金融業拆款,單位：年息百分比率,M,2007M09,2.019
金融業拆款,單位：年息百分比率,M,2007M10,2.038
金融業拆款,單位：年息百分比率,M,2007M11,2.038
金融業拆款,單位：年息百分比率,M,2007M12,2.054
金融業拆款,單位：年息百分比率,M,2008M01,2.088
金融業拆款,單位：年息百分比率,M,2008M02,2.082
金融業拆款,單位：年息百分比率,M,2008M03,2.084
金融業拆款,單位：年息百分比率,M,2008M04,2.105
金融業拆款,單位：年息百分比率,M,2008M05,2.101
金融業拆款,單位：年息百分比率,M,2008M06,2.105
金融業拆款,單位：年息百分比率,M,2008M07,2.166
金融業拆款,單位：年息百分比率,M,2008M08,2.158
金融業拆款,單位：年息百分比率,M,2008M09,2.092
金融業拆款,單位：年息百分比率,M,2008M10,1.926
金融業拆款,單位：年息百分比率,M,2008M11,1.41
金融業拆款,單位：年息百分比率,M,2008M12,0.872
金融業拆款,單位：年息百分比率,M,2009M01,0.233
金融業拆款,單位：年息百分比率,M,2009M02,0.143
金融業拆款,單位：年息百分比率,M,2009M03,0.137
金融業拆款,單位：年息百分比率,M,2009M04,0.131
金融業拆款,單位：年息百分比率,M,2009M05,0.097
金融業拆款,單位：年息百分比率,M,2009M06,0.097
金融業拆款,單位：年息百分比率,M,2009M07,0.1
金融業拆款,單位：年息百分比率,M,2009M08,0.101
金融業拆款,單位：年息百分比率,M,2009M09,0.1
金融業拆款,單位：年息百分比率,M,2009M10,0.101
金融業拆款,單位：年息百分比率,M,2009M11,0.104
金融業拆款,單位：年息百分比率,M,2009M12,0.106
金融業拆款,單位：年息百分比率,M,2010M01,0.108
金融業拆款,單位：年息百分比率,M,2010M02,0.104
金融業拆款,單位：年息百分比率,M,2010M03,0.13
金融業拆款,單位：年息百分比率,M,2010M04,0.164
金融業拆款,單位：年息百分比率,M,2010M05,0.174
金融業拆款,單位：年息百分比率,M,2010M06,0.183
金融業拆款,單位：年息百分比率,M,2010M07,0.196
金融業拆款,單位：年息百分比率,M,2010M08,0.203
金融業拆款,單位：年息百分比率,M,2010M09,0.21
金融業拆款,單位：年息百分比率,M,2010M10,0.226
金融業拆款,單位：年息百分比率,M,2010M11,0.231
金融業拆款,單位：年息百分比率,M,2010M12,0.239
金融業拆款,單位：年息百分比率,M,2011M01,0.257
金融業拆款,單位：年息百分比率,M,2011M02,0.262
金融業拆款,單位：年息百分比率,M,2011M03,0.274
金融業拆款,單位：年息百分比率,M,2011M04,0.296
金融業拆款,單位：年息百分比率,M,2011M05,0.319
金融業拆款,單位：年息百分比率,M,2011M06,0.344
金融業拆款,單位：年息百分比率,M,2011M07,0.375
金融業拆款,單位：年息百分比率,M,2011M08,0.388
金融業拆款,單位：年息百分比率,M,2011M09,0.394
金融業拆款,單位：年息百分比率,M,2011M10,0.395
金融業拆款,單位：年息百分比率,M,2011M11,0.396
金融業拆款,單位：年息百分比率,M,2011M12,0.4
金融業拆款,單位：年息百分比率,M,2012M01,0.403
金融業拆款,單位：年息百分比率,M,2012M02,0.399
金融業拆款,單位：年息百分比率,M,2012M03,0.402
金融業拆款,單位：年息百分比率,M,2012M04,0.476
金融業拆款,單位：年息百分比率,M,2012M05,0.512
金融業拆款,單位：年息百分比率,M,2012M06,0.513
金融業拆款,單位：年息百分比率,M,2012M07,0.445
金融業拆款,單位：年息百分比率,M,2012M08,0.388
金融業拆款,單位：年息百分比率,M,2012M09,0.389
金融業拆款,單位：年息百分比率,M,2012M10,0.388
金融業拆款,單位：年息百分比率,M,2012M11,0.386
金融業拆款,單位：年息百分比率,M,2012M12,0.388
金融業拆款,單位：年息百分比率,M,2013M01,0.387
金融業拆款,單位：年息百分比率,M,2013M02,0.387
金融業拆款,單位：年息百分比率,M,2013M03,0.387
金融業拆款,單位：年息百分比率,M,2013M04,0.386
金融業拆款,單位：年息百分比率,M,2013M05,0.386
金融業拆款,單位：年息百分比率,M,2013M06,0.386
金融業拆款,單位：年息百分比率,M,2013M07,0.386
金融業拆款,單位：年息百分比率,M,2013M08,0.386
金融業拆款,單位：年息百分比率,M,2013M09,0.386
金融業拆款,單位：年息百分比率,M,2013M10,0.387
金融業拆款,單位：年息百分比率,M,2013M11,0.386
金融業拆款,單位：年息百分比率,M,2013M12,0.387
金融業拆款,單位：年息百分比率,M,2014M01,0.388
金融業拆款,單位：年息百分比率,M,2014M02,0.387
金融業拆款,單位：年息百分比率,M,2014M03,0.387
金融業拆款,單位：年息百分比率,M,2014M04,0.387
金融業拆款,單位：年息百分比率,M,2014M05,0.388
金融業拆款,單位：年息百分比率,M,2014M06,0.387
金融業拆款,單位：年息百分比率,M,2014M07,0.387
金融業拆款,單位：年息百分比率,M,2014M08,0.386
金融業拆款,單位：年息百分比率,M,2014M09,0.387
金融業拆款,單位：年息百分比率,M,2014M10,0.387
金融業拆款,單位：年息百分比率,M,2014M11,0.387
金融業拆款,單位：年息百分比率,M,2014M12,0.387
金融業拆款,單位：年息百分比率,M,2015M01,0.387
金融業拆款,單位：年息百分比率,M,2015M02,0.388
金融業拆款,單位：年息百分比率,M,2015M03,0.387
金融業拆款,單位：年息百分比率,M,2015M04,0.387
金融業拆款,單位：年息百分比率,M,2015M05,0.387
金融業拆款,單位：年息百分比率,M,2015M06,0.387
金融業拆款,單位：年息百分比率,M,2015M07,0.387
金融業拆款,單位：年息百分比率,M,2015M08,0.367
金融業拆款,單位：年息百分比率,M,2015M09,0.32
金融業拆款,單位：年息百分比率,M,2015M10,0.301
金融業拆款,單位：年息百分比率,M,2015M11,0.301
金融業拆款,單位：年息百分比率,M,2015M12,0.275
金融業拆款,單位：年息百分比率,M,2016M01,0.233
金融業拆款,單位：年息百分比率,M,2016M02,0.202
金融業拆款,單位：年息百分比率,M,2016M03,0.201
金融業拆款,單位：年息百分比率,M,2016M04,0.201
金融業拆款,單位：年息百分比率,M,2016M05,0.201
金融業拆款,單位：年息百分比率,M,2016M06,0.201
金融業拆款,單位：年息百分比率,M,2016M07,0.178
金融業拆款,單位：年息百分比率,M,2016M08,0.178
金融業拆款,單位：年息百分比率,M,2016M09,0.184
金融業拆款,單位：年息百分比率,M,2016M10,0.178
金融業拆款,單位：年息百分比率,M,2016M11,0.183
金融業拆款,單位：年息百分比率,M,2016M12,0.174
金融業拆款,單位：年息百分比率,M,2017M01,0.173
金融業拆款,單位：年息百分比率,M,2017M02,0.177
金融業拆款,單位：年息百分比率,M,2017M03,0.176
金融業拆款,單位：年息百分比率,M,2017M04,0.175
金融業拆款,單位：年息百分比率,M,2017M05,0.172
金融業拆款,單位：年息百分比率,M,2017M06,0.183
金融業拆款,單位：年息百分比率,M,2017M07,0.184
金融業拆款,單位：年息百分比率,M,2017M08,0.18
金融業拆款,單位：年息百分比率,M,2017M09,0.184
金融業拆款,單位：年息百分比率,M,2017M10,0.181
金融業拆款,單位：年息百分比率,M,2017M11,0.177
金融業拆款,單位：年息百分比率,M,2017M12,0.179
金融業拆款,單位：年息百分比率,M,2018M01,0.18
金融業拆款,單位：年息百分比率,M,2018M02,0.181
金融業拆款,單位：年息百分比率,M,2018M03,0.18
金融業拆款,單位：年息百分比率,M,2018M04,0.184
金融業拆款,單位：年息百分比率,M,2018M05,0.186
金融業拆款,單位：年息百分比率,M,2018M06,0.192
金融業拆款,單位：年息百分比率,M,2018M07,0.188
金融業拆款,單位：年息百分比率,M,2018M08,0.178
金融業拆款,單位：年息百分比率,M,2018M09,0.178
金融業拆款,單位：年息百分比率,M,2018M10,0.183
金融業拆款,單位：年息百分比率,M,2018M11,0.179
金融業拆款,單位：年息百分比率,M,2018M12,0.183
金融業拆款,單位：年息百分比率,M,2019M01,0.179
金融業拆款,單位：年息百分比率,M,2019M02,0.18
金融業拆款,單位：年息百分比率,M,2019M03,0.178
金融業拆款,單位：年息百分比率,M,2019M04,0.189
金融業拆款,單位：年息百分比率,M,2019M05,0.188
金融業拆款,單位：年息百分比率,M,2019M06,0.202
金融業拆款,單位：年息百分比率,M,2019M07,0.185
金融業拆款,單位：年息百分比率,M,2019M08,0.18
金融業拆款,單位：年息百分比率,M,2019M09,0.177
金融業拆款,單位：年息百分比率,M,2019M10,0.177
金融業拆款,單位：年息百分比率,M,2019M11,0.176
金融業拆款,單位：年息百分比率,M,2019M12,0.177
金融業拆款,單位：年息百分比率,M,2020M01,0.18
金融業拆款,單位：年息百分比率,M,2020M02,0.178
金融業拆款,單位：年息百分比率,M,2020M03,0.144
金融業拆款,單位：年息百分比率,M,2020M04,0.079
金融業拆款,單位：年息百分比率,M,2020M05,0.079
金融業拆款,單位：年息百分比率,M,2020M06,0.082
金融業拆款,單位：年息百分比率,M,2020M07,0.083
金融業拆款,單位：年息百分比率,M,2020M08,0.082
金融業拆款,單位：年息百分比率,M,2020M09,0.082
金融業拆款,單位：年息百分比率,M,2020M10,0.082
金融業拆款,單位：年息百分比率,M,2020M11,0.08
金融業拆款,單位：年息百分比率,M,2020M12,0.08
金融業拆款,單位：年息百分比率,M,2021M01,0.079
金融業拆款,單位：年息百分比率,M,2021M02,0.08
金融業拆款,單位：年息百分比率,M,2021M03,0.08
金融業拆款,單位：年息百分比率,M,2021M04,0.08
金融業拆款,單位：年息百分比率,M,2021M05,0.08
金融業拆款,單位：年息百分比率,M,2021M06,0.081
金融業拆款,單位：年息百分比率,M,2021M07,0.082
金融業拆款,單位：年息百分比率,M,2021M08,0.081
金融業拆款,單位：年息百分比率,M,2021M09,0.086
金融業拆款,單位：年息百分比率,M,2021M10,0.083
金融業拆款,單位：年息百分比率,M,2021M11,0.082
金融業拆款,單位：年息百分比率,M,2021M12,0.083
金融業拆款,單位：年息百分比率,M,2022M01,0.085
金融業拆款,單位：年息百分比率,M,2022M02,0.081
金融業拆款,單位：年息百分比率,M,2022M03,0.122
金融業拆款,單位：年息百分比率,M,2022M04,0.185
金融業拆款,單位：年息百分比率,M,2022M05,0.181
金融業拆款,單位：年息百分比率,M,2022M06,0.252
金融業拆款,單位：年息百分比率,M,2022M07,0.311
金融業拆款,單位：年息百分比率,M,2022M08,0.306
金融業拆款,單位：年息百分比率,M,2022M09,0.339
金融業拆款,單位：年息百分比率,M,2022M10,0.435
金融業拆款,單位：年息百分比率,M,2022M11,0.433
金融業拆款,單位：年息百分比率,M,2022M12,0.507
金融業拆款,單位：年息百分比率,M,2023M01,0.56
金融業拆款,單位：年息百分比率,M,2023M02,0.556
金融業拆款,單位：年息百分比率,M,2023M03,0.598
金融業拆款,單位：年息百分比率,M,2023M04,0.681
金融業拆款,單位：年息百分比率,M,2023M05,0.683
金融業拆款,單位：年息百分比率,M,2023M06,0.686
金融業拆款,單位：年息百分比率,M,2023M07,0.681
金融業拆款,單位：年息百分比率,M,2023M08,0.683
金融業拆款,單位：年息百分比率,M,2023M09,0.687
金融業拆款,單位：年息百分比率,M,2023M10,0.691
金融業拆款,單位：年息百分比率,M,2023M11,0.688
金融業拆款,單位：年息百分比率,M,2023M12,0.686
金融業拆款,單位：年息百分比率,M,2024M01,0.687
金融業拆款,單位：年息百分比率,M,2024M02,0.693
金融業拆款,單位：年息百分比率,M,2024M03,0.739
金融業拆款,單位：年息百分比率,M,2024M04,0.812
金融業拆款,單位：年息百分比率,M,2024M05,0.815
金融業拆款,單位：年息百分比率,M,2024M06,0.819
金融業拆款,單位：年息百分比率,M,2024M07,0.82
金融業拆款,單位：年息百分比率,M,2024M08,0.82
商業本票-初級市場-1-30天,單位：年息百分比率,M,1997M01,6.06
商業本票-初級市場-1-30天,單位：年息百分比率,M,1997M02,6.57
商業本票-初級市場-1-30天,單位：年息百分比率,M,1997M03,6.36
商業本票-初級市場-1-30天,單位：年息百分比率,M,1997M04,6.6
商業本票-初級市場-1-30天,單位：年息百分比率,M,1997M05,5.76
商業本票-初級市場-1-30天,單位：年息百分比率,M,1997M06,6.81
商業本票-初級市場-1-30天,單位：年息百分比率,M,1997M07,7.16
商業本票-初級市場-1-30天,單位：年息百分比率,M,1997M08,8.28
商業本票-初級市場-1-30天,單位：年息百分比率,M,1997M09,8.05
商業本票-初級市場-1-30天,單位：年息百分比率,M,1997M10,8.11
商業本票-初級市場-1-30天,單位：年息百分比率,M,1997M11,7.63
商業本票-初級市場-1-30天,單位：年息百分比率,M,1997M12,7.2
商業本票-初級市場-1-30天,單位：年息百分比率,M,1998M01,8.43
商業本票-初級市場-1-30天,單位：年息百分比率,M,1998M02,7.87
商業本票-初級市場-1-30天,單位：年息百分比率,M,1998M03,7.42
商業本票-初級市場-1-30天,單位：年息百分比率,M,1998M04,7.12
商業本票-初級市場-1-30天,單位：年息百分比率,M,1998M05,7.01
商業本票-初級市場-1-30天,單位：年息百分比率,M,1998M06,7.18
商業本票-初級市場-1-30天,單位：年息百分比率,M,1998M07,7
商業本票-初級市場-1-30天,單位：年息百分比率,M,1998M08,6.87
商業本票-初級市場-1-30天,單位：年息百分比率,M,1998M09,6.73
商業本票-初級市場-1-30天,單位：年息百分比率,M,1998M10,6.28
商業本票-初級市場-1-30天,單位：年息百分比率,M,1998M11,6.24
商業本票-初級市場-1-30天,單位：年息百分比率,M,1998M12,6.12
商業本票-初級市場-1-30天,單位：年息百分比率,M,1999M01,5.87
商業本票-初級市場-1-30天,單位：年息百分比率,M,1999M02,5.83
商業本票-初級市場-1-30天,單位：年息百分比率,M,1999M03,5.4
商業本票-初級市場-1-30天,單位：年息百分比率,M,1999M04,5.37
商業本票-初級市場-1-30天,單位：年息百分比率,M,1999M05,5.28
商業本票-初級市場-1-30天,單位：年息百分比率,M,1999M06,5.33
商業本票-初級市場-1-30天,單位：年息百分比率,M,1999M07,5.32
商業本票-初級市場-1-30天,單位：年息百分比率,M,1999M08,5.39
商業本票-初級市場-1-30天,單位：年息百分比率,M,1999M09,5.27
商業本票-初級市場-1-30天,單位：年息百分比率,M,1999M10,5.37
商業本票-初級市場-1-30天,單位：年息百分比率,M,1999M11,5.45
商業本票-初級市場-1-30天,單位：年息百分比率,M,1999M12,5.38
商業本票-初級市場-1-30天,單位：年息百分比率,M,2000M01,5.26
商業本票-初級市場-1-30天,單位：年息百分比率,M,2000M02,5.36
商業本票-初級市場-1-30天,單位：年息百分比率,M,2000M03,5.24
商業本票-初級市場-1-30天,單位：年息百分比率,M,2000M04,5.2
商業本票-初級市場-1-30天,單位：年息百分比率,M,2000M05,5.4
商業本票-初級市場-1-30天,單位：年息百分比率,M,2000M06,5.33
商業本票-初級市場-1-30天,單位：年息百分比率,M,2000M07,5.31
商業本票-初級市場-1-30天,單位：年息百分比率,M,2000M08,5.31
商業本票-初級市場-1-30天,單位：年息百分比率,M,2000M09,5.28
商業本票-初級市場-1-30天,單位：年息百分比率,M,2000M10,5.45
商業本票-初級市場-1-30天,單位：年息百分比率,M,2000M11,5.5
商業本票-初級市場-1-30天,單位：年息百分比率,M,2000M12,5.5
商業本票-初級市場-1-30天,單位：年息百分比率,M,2001M01,5.46
商業本票-初級市場-1-30天,單位：年息百分比率,M,2001M02,5.08
商業本票-初級市場-1-30天,單位：年息百分比率,M,2001M03,4.81
商業本票-初級市場-1-30天,單位：年息百分比率,M,2001M04,4.84
商業本票-初級市場-1-30天,單位：年息百分比率,M,2001M05,4.66
商業本票-初級市場-1-30天,單位：年息百分比率,M,2001M06,4.23
商業本票-初級市場-1-30天,單位：年息百分比率,M,2001M07,3.96
商業本票-初級市場-1-30天,單位：年息百分比率,M,2001M08,3.74
商業本票-初級市場-1-30天,單位：年息百分比率,M,2001M09,3.35
商業本票-初級市場-1-30天,單位：年息百分比率,M,2001M10,2.94
商業本票-初級市場-1-30天,單位：年息百分比率,M,2001M11,2.8
商業本票-初級市場-1-30天,單位：年息百分比率,M,2001M12,2.71
商業本票-初級市場-1-30天,單位：年息百分比率,M,2002M01,2.71
商業本票-初級市場-1-30天,單位：年息百分比率,M,2002M02,2.53
商業本票-初級市場-1-30天,單位：年息百分比率,M,2002M03,2.59
商業本票-初級市場-1-30天,單位：年息百分比率,M,2002M04,2.53
商業本票-初級市場-1-30天,單位：年息百分比率,M,2002M05,2.37
商業本票-初級市場-1-30天,單位：年息百分比率,M,2002M06,2.36
商業本票-初級市場-1-30天,單位：年息百分比率,M,2002M07,2.03
商業本票-初級市場-1-30天,單位：年息百分比率,M,2002M08,2.2
商業本票-初級市場-1-30天,單位：年息百分比率,M,2002M09,2.22
商業本票-初級市場-1-30天,單位：年息百分比率,M,2002M10,2.1
商業本票-初級市場-1-30天,單位：年息百分比率,M,2002M11,1.95
商業本票-初級市場-1-30天,單位：年息百分比率,M,2002M12,1.78
商業本票-初級市場-1-30天,單位：年息百分比率,M,2003M01,1.53
商業本票-初級市場-1-30天,單位：年息百分比率,M,2003M02,1.46
商業本票-初級市場-1-30天,單位：年息百分比率,M,2003M03,1.43
商業本票-初級市場-1-30天,單位：年息百分比率,M,2003M04,1.37
商業本票-初級市場-1-30天,單位：年息百分比率,M,2003M05,1.36
商業本票-初級市場-1-30天,單位：年息百分比率,M,2003M06,1.38
商業本票-初級市場-1-30天,單位：年息百分比率,M,2003M07,1.13
商業本票-初級市場-1-30天,單位：年息百分比率,M,2003M08,1.09
商業本票-初級市場-1-30天,單位：年息百分比率,M,2003M09,1.1
商業本票-初級市場-1-30天,單位：年息百分比率,M,2003M10,1.1
商業本票-初級市場-1-30天,單位：年息百分比率,M,2003M11,1.16
商業本票-初級市場-1-30天,單位：年息百分比率,M,2003M12,1.22
商業本票-初級市場-1-30天,單位：年息百分比率,M,2004M01,1.12
商業本票-初級市場-1-30天,單位：年息百分比率,M,2004M02,1.14
商業本票-初級市場-1-30天,單位：年息百分比率,M,2004M03,1.11
商業本票-初級市場-1-30天,單位：年息百分比率,M,2004M04,1.1
商業本票-初級市場-1-30天,單位：年息百分比率,M,2004M05,1.16
商業本票-初級市場-1-30天,單位：年息百分比率,M,2004M06,1.14
商業本票-初級市場-1-30天,單位：年息百分比率,M,2004M07,0.99
商業本票-初級市場-1-30天,單位：年息百分比率,M,2004M08,1.1
商業本票-初級市場-1-30天,單位：年息百分比率,M,2004M09,1.11
商業本票-初級市場-1-30天,單位：年息百分比率,M,2004M10,1.17
商業本票-初級市場-1-30天,單位：年息百分比率,M,2004M11,1.25
商業本票-初級市場-1-30天,單位：年息百分比率,M,2004M12,1.2
商業本票-初級市場-1-30天,單位：年息百分比率,M,2005M01,1.24
商業本票-初級市場-1-30天,單位：年息百分比率,M,2005M02,1.23
商業本票-初級市場-1-30天,單位：年息百分比率,M,2005M03,1.24
商業本票-初級市場-1-30天,單位：年息百分比率,M,2005M04,1.3
商業本票-初級市場-1-30天,單位：年息百分比率,M,2005M05,1.27
商業本票-初級市場-1-30天,單位：年息百分比率,M,2005M06,1.28
商業本票-初級市場-1-30天,單位：年息百分比率,M,2005M07,1.31
商業本票-初級市場-1-30天,單位：年息百分比率,M,2005M08,1.34
商業本票-初級市場-1-30天,單位：年息百分比率,M,2005M09,1.44
商業本票-初級市場-1-30天,單位：年息百分比率,M,2005M10,1.42
商業本票-初級市場-1-30天,單位：年息百分比率,M,2005M11,1.39
商業本票-初級市場-1-30天,單位：年息百分比率,M,2005M12,1.5
商業本票-初級市場-1-30天,單位：年息百分比率,M,2006M01,1.49
商業本票-初級市場-1-30天,單位：年息百分比率,M,2006M02,1.51
商業本票-初級市場-1-30天,單位：年息百分比率,M,2006M03,1.54
商業本票-初級市場-1-30天,單位：年息百分比率,M,2006M04,1.6
商業本票-初級市場-1-30天,單位：年息百分比率,M,2006M05,1.52
商業本票-初級市場-1-30天,單位：年息百分比率,M,2006M06,1.6
商業本票-初級市場-1-30天,單位：年息百分比率,M,2006M07,1.6
商業本票-初級市場-1-30天,單位：年息百分比率,M,2006M08,1.61
商業本票-初級市場-1-30天,單位：年息百分比率,M,2006M09,1.65
商業本票-初級市場-1-30天,單位：年息百分比率,M,2006M10,1.68
商業本票-初級市場-1-30天,單位：年息百分比率,M,2006M11,1.67
商業本票-初級市場-1-30天,單位：年息百分比率,M,2006M12,1.74
商業本票-初級市場-1-30天,單位：年息百分比率,M,2007M01,1.75
商業本票-初級市場-1-30天,單位：年息百分比率,M,2007M02,1.8
商業本票-初級市場-1-30天,單位：年息百分比率,M,2007M03,1.76
商業本票-初級市場-1-30天,單位：年息百分比率,M,2007M04,1.82
商業本票-初級市場-1-30天,單位：年息百分比率,M,2007M05,1.86
商業本票-初級市場-1-30天,單位：年息百分比率,M,2007M06,2.73
商業本票-初級市場-1-30天,單位：年息百分比率,M,2007M07,2.29
商業本票-初級市場-1-30天,單位：年息百分比率,M,2007M08,2.26
商業本票-初級市場-1-30天,單位：年息百分比率,M,2007M09,2.31
商業本票-初級市場-1-30天,單位：年息百分比率,M,2007M10,2.3
