item,unit,freq,period,value
勞參率_合計_國小及以下,單位：%,M,2017M02,25.14
勞參率_合計_國小及以下,單位：%,M,2017M03,25.16
勞參率_合計_國小及以下,單位：%,M,2017M04,25.17
勞參率_合計_國小及以下,單位：%,M,2017M05,25.16
勞參率_合計_國小及以下,單位：%,M,2017M06,25.2
勞參率_合計_國小及以下,單位：%,M,2017M07,25.14
勞參率_合計_國小及以下,單位：%,M,2017M08,25.08
勞參率_合計_國小及以下,單位：%,M,2017M09,24.82
勞參率_合計_國小及以下,單位：%,M,2017M10,24.9
勞參率_合計_國小及以下,單位：%,M,2017M11,24.94
勞參率_合計_國小及以下,單位：%,M,2017M12,24.89
勞參率_合計_國小及以下,單位：%,M,2018M01,24.88
勞參率_合計_國小及以下,單位：%,M,2018M02,24.9
勞參率_合計_國小及以下,單位：%,M,2018M03,24.96
勞參率_合計_國小及以下,單位：%,M,2018M04,24.97
勞參率_合計_國小及以下,單位：%,M,2018M05,24.96
勞參率_合計_國小及以下,單位：%,M,2018M06,24.99
勞參率_合計_國小及以下,單位：%,M,2018M07,24.94
勞參率_合計_國小及以下,單位：%,M,2018M08,24.87
勞參率_合計_國小及以下,單位：%,M,2018M09,24.69
勞參率_合計_國小及以下,單位：%,M,2018M10,24.77
勞參率_合計_國小及以下,單位：%,M,2018M11,24.85
勞參率_合計_國小及以下,單位：%,M,2018M12,24.81
勞參率_合計_國小及以下,單位：%,M,2019M01,24.6
勞參率_合計_國小及以下,單位：%,M,2019M02,24.63
勞參率_合計_國小及以下,單位：%,M,2019M03,24.65
勞參率_合計_國小及以下,單位：%,M,2019M04,24.67
勞參率_合計_國小及以下,單位：%,M,2019M05,24.63
勞參率_合計_國小及以下,單位：%,M,2019M06,24.53
勞參率_合計_國小及以下,單位：%,M,2019M07,24.54
勞參率_合計_國小及以下,單位：%,M,2019M08,24.27
勞參率_合計_國小及以下,單位：%,M,2019M09,23.95
勞參率_合計_國小及以下,單位：%,M,2019M10,23.81
勞參率_合計_國小及以下,單位：%,M,2019M11,23.79
勞參率_合計_國小及以下,單位：%,M,2019M12,23.72
勞參率_合計_國小及以下,單位：%,M,2020M01,23.55
勞參率_合計_國小及以下,單位：%,M,2020M02,23.5
勞參率_合計_國小及以下,單位：%,M,2020M03,23.48
勞參率_合計_國小及以下,單位：%,M,2020M04,23.25
勞參率_合計_國小及以下,單位：%,M,2020M05,23.19
勞參率_合計_國小及以下,單位：%,M,2020M06,23.08
勞參率_合計_國小及以下,單位：%,M,2020M07,22.97
勞參率_合計_國小及以下,單位：%,M,2020M08,22.6
勞參率_合計_國小及以下,單位：%,M,2020M09,22.47
勞參率_合計_國小及以下,單位：%,M,2020M10,22.34
勞參率_合計_國小及以下,單位：%,M,2020M11,22.34
勞參率_合計_國小及以下,單位：%,M,2020M12,22.22
勞參率_合計_國小及以下,單位：%,M,2021M01,22.03
勞參率_合計_國小及以下,單位：%,M,2021M02,21.86
勞參率_合計_國小及以下,單位：%,M,2021M03,21.85
勞參率_合計_國小及以下,單位：%,M,2021M04,21.82
勞參率_合計_國小及以下,單位：%,M,2021M05,21.22
勞參率_合計_國小及以下,單位：%,M,2021M06,21.02
勞參率_合計_國小及以下,單位：%,M,2021M07,21.18
勞參率_合計_國小及以下,單位：%,M,2021M08,21.12
勞參率_合計_國小及以下,單位：%,M,2021M09,20.96
勞參率_合計_國小及以下,單位：%,M,2021M10,21.07
勞參率_合計_國小及以下,單位：%,M,2021M11,21.62
勞參率_合計_國小及以下,單位：%,M,2021M12,21.58
勞參率_合計_國小及以下,單位：%,M,2022M01,21.59
勞參率_合計_國小及以下,單位：%,M,2022M02,21.46
勞參率_合計_國小及以下,單位：%,M,2022M03,21.55
勞參率_合計_國小及以下,單位：%,M,2022M04,21.53
勞參率_合計_國小及以下,單位：%,M,2022M05,21.31
勞參率_合計_國小及以下,單位：%,M,2022M06,21.22
勞參率_合計_國小及以下,單位：%,M,2022M07,21.3
勞參率_合計_國小及以下,單位：%,M,2022M08,21.27
勞參率_合計_國小及以下,單位：%,M,2022M09,20.97
勞參率_合計_國小及以下,單位：%,M,2022M10,20.82
勞參率_合計_國小及以下,單位：%,M,2022M11,20.7
勞參率_合計_國小及以下,單位：%,M,2022M12,20.59
勞參率_合計_國小及以下,單位：%,M,2023M01,20.48
勞參率_合計_國小及以下,單位：%,M,2023M02,20.39
勞參率_合計_國小及以下,單位：%,M,2023M03,20.29
勞參率_合計_國小及以下,單位：%,M,2023M04,20.14
勞參率_合計_國小及以下,單位：%,M,2023M05,19.97
勞參率_合計_國小及以下,單位：%,M,2023M06,19.82
勞參率_合計_國小及以下,單位：%,M,2023M07,19.74
勞參率_合計_國小及以下,單位：%,M,2023M08,19.66
勞參率_合計_國小及以下,單位：%,M,2023M09,19.5
勞參率_合計_國小及以下,單位：%,M,2023M10,19.58
勞參率_合計_國小及以下,單位：%,M,2023M11,19.6
勞參率_合計_國小及以下,單位：%,M,2023M12,19.41
勞參率_合計_國小及以下,單位：%,M,2024M01,19.35
勞參率_合計_國小及以下,單位：%,M,2024M02,19.38
勞參率_合計_國小及以下,單位：%,M,2024M03,19.48
勞參率_合計_國小及以下,單位：%,M,2024M04,19.58
勞參率_合計_國小及以下,單位：%,M,2024M05,19.6
勞參率_合計_國小及以下,單位：%,M,2024M06,19.66
勞參率_合計_國小及以下,單位：%,M,2024M07,19.79
勞參率_合計_國小及以下,單位：%,M,2024M08,19.86
勞參率_合計_國中,單位：%,M,2011M01,61.03
勞參率_合計_國中,單位：%,M,2011M02,60.05
勞參率_合計_國中,單位：%,M,2011M03,59.28
勞參率_合計_國中,單位：%,M,2011M04,58.47
勞參率_合計_國中,單位：%,M,2011M05,57.9
勞參率_合計_國中,單位：%,M,2011M06,58.62
勞參率_合計_國中,單位：%,M,2011M07,59.94
勞參率_合計_國中,單位：%,M,2011M08,63.14
勞參率_合計_國中,單位：%,M,2011M09,63.03
勞參率_合計_國中,單位：%,M,2011M10,62.58
勞參率_合計_國中,單位：%,M,2011M11,62.09
勞參率_合計_國中,單位：%,M,2011M12,61.26
勞參率_合計_國中,單位：%,M,2012M01,60.44
勞參率_合計_國中,單位：%,M,2012M02,59.52
勞參率_合計_國中,單位：%,M,2012M03,58.84
勞參率_合計_國中,單位：%,M,2012M04,58.2
勞參率_合計_國中,單位：%,M,2012M05,57.78
勞參率_合計_國中,單位：%,M,2012M06,58.79
勞參率_合計_國中,單位：%,M,2012M07,60.16
勞參率_合計_國中,單位：%,M,2012M08,63.33
勞參率_合計_國中,單位：%,M,2012M09,63.36
勞參率_合計_國中,單位：%,M,2012M10,62.79
勞參率_合計_國中,單位：%,M,2012M11,62.16
勞參率_合計_國中,單位：%,M,2012M12,61.5
勞參率_合計_國中,單位：%,M,2013M01,60.84
勞參率_合計_國中,單位：%,M,2013M02,60.21
勞參率_合計_國中,單位：%,M,2013M03,59.63
勞參率_合計_國中,單位：%,M,2013M04,59.01
勞參率_合計_國中,單位：%,M,2013M05,58.53
勞參率_合計_國中,單位：%,M,2013M06,59.38
勞參率_合計_國中,單位：%,M,2013M07,60.83
勞參率_合計_國中,單位：%,M,2013M08,63.7
勞參率_合計_國中,單位：%,M,2013M09,63.72
勞參率_合計_國中,單位：%,M,2013M10,63.09
勞參率_合計_國中,單位：%,M,2013M11,62.47
勞參率_合計_國中,單位：%,M,2013M12,61.78
勞參率_合計_國中,單位：%,M,2014M01,61.14
勞參率_合計_國中,單位：%,M,2014M02,60.48
勞參率_合計_國中,單位：%,M,2014M03,59.66
勞參率_合計_國中,單位：%,M,2014M04,58.82
勞參率_合計_國中,單位：%,M,2014M05,58.05
勞參率_合計_國中,單位：%,M,2014M06,58.66
勞參率_合計_國中,單位：%,M,2014M07,60.13
勞參率_合計_國中,單位：%,M,2014M08,63.17
勞參率_合計_國中,單位：%,M,2014M09,63.13
勞參率_合計_國中,單位：%,M,2014M10,62.44
勞參率_合計_國中,單位：%,M,2014M11,61.7
勞參率_合計_國中,單位：%,M,2014M12,60.9
勞參率_合計_國中,單位：%,M,2015M01,60.14
勞參率_合計_國中,單位：%,M,2015M02,59.37
勞參率_合計_國中,單位：%,M,2015M03,58.7
勞參率_合計_國中,單位：%,M,2015M04,57.94
勞參率_合計_國中,單位：%,M,2015M05,57.32
勞參率_合計_國中,單位：%,M,2015M06,58.15
勞參率_合計_國中,單位：%,M,2015M07,59.77
勞參率_合計_國中,單位：%,M,2015M08,62.47
勞參率_合計_國中,單位：%,M,2015M09,62.47
勞參率_合計_國中,單位：%,M,2015M10,61.73
勞參率_合計_國中,單位：%,M,2015M11,60.96
勞參率_合計_國中,單位：%,M,2015M12,60.33
勞參率_合計_國中,單位：%,M,2016M01,59.76
勞參率_合計_國中,單位：%,M,2016M02,59.33
勞參率_合計_國中,單位：%,M,2016M03,58.69
勞參率_合計_國中,單位：%,M,2016M04,58.17
勞參率_合計_國中,單位：%,M,2016M05,57.6
勞參率_合計_國中,單位：%,M,2016M06,58.36
勞參率_合計_國中,單位：%,M,2016M07,59.78
勞參率_合計_國中,單位：%,M,2016M08,62.62
勞參率_合計_國中,單位：%,M,2016M09,62.6
勞參率_合計_國中,單位：%,M,2016M10,61.88
勞參率_合計_國中,單位：%,M,2016M11,61.26
勞參率_合計_國中,單位：%,M,2016M12,60.63
勞參率_合計_國中,單位：%,M,2017M01,60.1
勞參率_合計_國中,單位：%,M,2017M02,59.53
勞參率_合計_國中,單位：%,M,2017M03,59.14
勞參率_合計_國中,單位：%,M,2017M04,58.5
勞參率_合計_國中,單位：%,M,2017M05,57.91
勞參率_合計_國中,單位：%,M,2017M06,58.69
勞參率_合計_國中,單位：%,M,2017M07,60.22
勞參率_合計_國中,單位：%,M,2017M08,63.17
勞參率_合計_國中,單位：%,M,2017M09,63.12
勞參率_合計_國中,單位：%,M,2017M10,62.58
勞參率_合計_國中,單位：%,M,2017M11,62.01
勞參率_合計_國中,單位：%,M,2017M12,61.48
勞參率_合計_國中,單位：%,M,2018M01,61.01
勞參率_合計_國中,單位：%,M,2018M02,60.4
勞參率_合計_國中,單位：%,M,2018M03,59.85
勞參率_合計_國中,單位：%,M,2018M04,59.34
勞參率_合計_國中,單位：%,M,2018M05,58.83
勞參率_合計_國中,單位：%,M,2018M06,59.57
勞參率_合計_國中,單位：%,M,2018M07,61.22
勞參率_合計_國中,單位：%,M,2018M08,64.12
勞參率_合計_國中,單位：%,M,2018M09,64.07
勞參率_合計_國中,單位：%,M,2018M10,63.49
勞參率_合計_國中,單位：%,M,2018M11,62.89
勞參率_合計_國中,單位：%,M,2018M12,62.38
勞參率_合計_國中,單位：%,M,2019M01,62.04
勞參率_合計_國中,單位：%,M,2019M02,61.52
勞參率_合計_國中,單位：%,M,2019M03,61.11
勞參率_合計_國中,單位：%,M,2019M04,60.67
勞參率_合計_國中,單位：%,M,2019M05,59.96
勞參率_合計_國中,單位：%,M,2019M06,60.58
勞參率_合計_國中,單位：%,M,2019M07,61.94
勞參率_合計_國中,單位：%,M,2019M08,63.89
勞參率_合計_國中,單位：%,M,2019M09,63.45
勞參率_合計_國中,單位：%,M,2019M10,62.87
勞參率_合計_國中,單位：%,M,2019M11,62.37
勞參率_合計_國中,單位：%,M,2019M12,61.57
勞參率_合計_國中,單位：%,M,2020M01,61.01
勞參率_合計_國中,單位：%,M,2020M02,60.43
勞參率_合計_國中,單位：%,M,2020M03,59.7
勞參率_合計_國中,單位：%,M,2020M04,59.31
勞參率_合計_國中,單位：%,M,2020M05,58.9
勞參率_合計_國中,單位：%,M,2020M06,59.47
勞參率_合計_國中,單位：%,M,2020M07,60.64
勞參率_合計_國中,單位：%,M,2020M08,62.46
勞參率_合計_國中,單位：%,M,2020M09,62.07
勞參率_合計_國中,單位：%,M,2020M10,61.72
勞參率_合計_國中,單位：%,M,2020M11,61.31
勞參率_合計_國中,單位：%,M,2020M12,60.72
勞參率_合計_國中,單位：%,M,2021M01,60.41
勞參率_合計_國中,單位：%,M,2021M02,59.83
勞參率_合計_國中,單位：%,M,2021M03,59.36
勞參率_合計_國中,單位：%,M,2021M04,59.11
勞參率_合計_國中,單位：%,M,2021M05,58.57
勞參率_合計_國中,單位：%,M,2021M06,57.76
勞參率_合計_國中,單位：%,M,2021M07,59.13
勞參率_合計_國中,單位：%,M,2021M08,60.13
勞參率_合計_國中,單位：%,M,2021M09,60.09
勞參率_合計_國中,單位：%,M,2021M10,59.71
勞參率_合計_國中,單位：%,M,2021M11,59.06
勞參率_合計_國中,單位：%,M,2021M12,58.41
勞參率_合計_國中,單位：%,M,2022M01,58.21
勞參率_合計_國中,單位：%,M,2022M02,58.07
勞參率_合計_國中,單位：%,M,2022M03,57.93
勞參率_合計_國中,單位：%,M,2022M04,57.68
勞參率_合計_國中,單位：%,M,2022M05,57.51
勞參率_合計_國中,單位：%,M,2022M06,57.6
勞參率_合計_國中,單位：%,M,2022M07,58.71
勞參率_合計_國中,單位：%,M,2022M08,58.75
勞參率_合計_國中,單位：%,M,2022M09,58.32
勞參率_合計_國中,單位：%,M,2022M10,57.98
勞參率_合計_國中,單位：%,M,2022M11,57.51
勞參率_合計_國中,單位：%,M,2022M12,56.99
勞參率_合計_國中,單位：%,M,2023M01,56.61
勞參率_合計_國中,單位：%,M,2023M02,56.43
勞參率_合計_國中,單位：%,M,2023M03,56.27
勞參率_合計_國中,單位：%,M,2023M04,55.95
勞參率_合計_國中,單位：%,M,2023M05,55.48
勞參率_合計_國中,單位：%,M,2023M06,55.57
勞參率_合計_國中,單位：%,M,2023M07,56.6
勞參率_合計_國中,單位：%,M,2023M08,56.65
勞參率_合計_國中,單位：%,M,2023M09,56.35
勞參率_合計_國中,單位：%,M,2023M10,56.25
勞參率_合計_國中,單位：%,M,2023M11,55.74
勞參率_合計_國中,單位：%,M,2023M12,55.31
勞參率_合計_國中,單位：%,M,2024M01,54.7
勞參率_合計_國中,單位：%,M,2024M02,54.26
勞參率_合計_國中,單位：%,M,2024M03,53.77
勞參率_合計_國中,單位：%,M,2024M04,53.13
勞參率_合計_國中,單位：%,M,2024M05,52.64
勞參率_合計_國中,單位：%,M,2024M06,53.31
勞參率_合計_國中,單位：%,M,2024M07,54.23
勞參率_合計_國中,單位：%,M,2024M08,56.12
勞參率_合計_高級中等(高中_高職),單位：%,M,2011M01,62.43
勞參率_合計_高級中等(高中_高職),單位：%,M,2011M02,62.34
勞參率_合計_高級中等(高中_高職),單位：%,M,2011M03,62.28
勞參率_合計_高級中等(高中_高職),單位：%,M,2011M04,62.31
勞參率_合計_高級中等(高中_高職),單位：%,M,2011M05,62.36
