Date,SPY,QQQ,GLD,TLT,IWM
2005-01-21,78.7994155883789,31.53095817565918,42.7400016784668,45.3646240234375,45.72049331665039
2005-01-24,78.64421844482422,31.08841896057129,42.77000045776367,45.55902862548828,45.370723724365234
2005-01-25,78.86691284179688,31.24160385131836,42.2400016784668,45.130340576171875,45.4872932434082
2005-01-26,79.10305786132812,31.616044998168945,42.689998626708984,45.215049743652344,46.09285354614258
2005-01-27,79.23802947998047,31.573501586914062,42.619998931884766,45.130340576171875,46.224491119384766
2005-01-28,79.23802947998047,31.420320510864258,42.689998626708984,45.58393096923828,46.1868896484375
2005-01-31,79.73060607910156,31.828811645507812,42.220001220703125,45.713565826416016,46.728477478027344
2005-02-01,80.23667907714844,31.930944442749023,42.099998474121094,45.640987396240234,46.99176025390625
2005-02-02,80.47957611083984,31.98200798034668,42.15999984741211,45.746063232421875,47.349056243896484
2005-02-03,80.2704086303711,31.616044998168945,41.68000030517578,45.721092224121094,47.08954620361328
2005-02-04,81.12734985351562,32.12667465209961,41.470001220703125,46.356483459472656,47.68381118774414
2005-02-07,81.01944732666016,32.05860137939453,41.27000045776367,46.70172119140625,47.67253494262695
2005-02-08,81.11385345458984,32.11817932128906,41.2599983215332,46.96690368652344,47.78913879394531
2005-02-09,80.506591796875,31.58201026916504,41.310001373291016,47.091983795166016,46.76984786987305
2005-02-10,80.79671478271484,31.616044998168945,41.75,46.45655822753906,46.85260772705078
2005-02-11,81.49175262451172,32.084136962890625,42.08000183105469,46.42654037475586,47.61611557006836
2005-02-14,81.4310073852539,32.228816986083984,42.54999923706055,46.57163619995117,47.57476043701172
2005-02-15,81.73467254638672,32.44158172607422,42.58000183105469,46.336448669433594,47.61611557006836
2005-02-16,81.78862762451172,32.322410583496094,42.52000045776367,46.161338806152344,47.75904083251953
2005-02-17,81.12734985351562,31.88839340209961,42.72999954223633,45.871158599853516,47.33780288696289
2005-02-18,81.2353744506836,31.786272048950195,42.75,45.460880279541016,47.221195220947266
2005-02-22,80.02748107910156,31.394798278808594,43.56999969482422,45.260704040527344,46.29970169067383
2005-02-23,80.6010513305664,31.437339782714844,43.41999816894531,45.41086196899414,46.57426834106445
2005-02-24,81.13406372070312,31.837350845336914,43.33000183105469,45.31074905395508,47.01057815551758
2005-02-25,81.93708801269531,32.016048431396484,43.5,45.530887603759766,47.79289627075195
2005-02-28,81.39725494384766,31.67565155029297,43.529998779296875,45.04057693481445,47.495758056640625
2005-03-01,81.80213928222656,32.024566650390625,43.220001220703125,45.02653884887695,47.860591888427734
2005-03-02,81.76163482666016,32.00753402709961,43.25,44.9663200378418,47.774085998535156
2005-03-03,81.79540252685547,31.743717193603516,42.970001220703125,44.941200256347656,47.815460205078125
2005-03-04,82.81429290771484,31.930944442749023,43.380001068115234,45.428062438964844,48.402191162109375
2005-03-07,82.85478973388672,32.390499114990234,43.470001220703125,45.608768463134766,48.28182601928711
2005-03-08,82.54437255859375,32.067100524902344,44.029998779296875,45.177120208740234,47.822967529296875
2005-03-09,81.6266860961914,31.973520278930664,44.02000045776367,44.43931198120117,47.2813720703125
2005-03-10,81.80889892578125,31.930944442749023,44.20000076293945,44.710323333740234,47.0782585144043
2005-03-11,81.2353744506836,31.63309097290039,44.43000030517578,44.38410568237305,47.04442596435547
2005-03-14,81.74140167236328,31.77778434753418,44.029998779296875,44.65009307861328,47.39798355102539
2005-03-15,81.06664276123047,31.522464752197266,44.060001373291016,44.36899948120117,47.0782585144043
2005-03-16,80.37837982177734,31.165019989013672,44.310001373291016,44.640079498291016,46.814979553222656
2005-03-17,80.54031372070312,31.24160385131836,43.81999969482422,44.78565216064453,46.814979553222656
2005-03-18,80.30121612548828,31.071382522583008,43.88999938964844,44.50455856323242,46.5629997253418
2005-03-21,80.00310516357422,31.130985260009766,43.09000015258789,44.379051208496094,46.619422912597656
2005-03-22,79.19020080566406,30.747987747192383,42.650001525878906,44.00257873535156,46.29970169067383
2005-03-23,79.25796508789062,30.85865592956543,42.41999816894531,44.21342849731445,45.96120834350586
2005-03-24,79.3528060913086,30.86716079711914,42.38999938964844,44.303802490234375,46.130470275878906
2005-03-28,79.46794128417969,30.92672348022461,42.540000915527344,44.03276062011719,46.149375915527344
2005-03-29,78.93956756591797,30.679929733276367,42.560001373291016,44.29374694824219,45.488197326660156
2005-03-30,80.05733489990234,31.258636474609375,42.61000061035156,44.51456832885742,46.15692901611328
2005-03-31,79.90829467773438,31.122459411621094,42.81999969482422,44.83580017089844,46.149375915527344
2005-04-01,79.54926300048828,30.807584762573242,42.619998931884766,44.9869499206543,45.956695556640625
2005-04-04,79.68472290039062,31.028837203979492,42.400001525878906,44.97686767578125,46.126686096191406
2005-04-05,80.06409454345703,31.113954544067383,42.45000076293945,44.86098098754883,46.209815979003906
2005-04-06,80.34181213378906,31.06290054321289,42.630001068115234,45.01715850830078,46.353389739990234
2005-04-07,80.77539825439453,31.437339782714844,42.56999969482422,44.65443420410156,46.534725189208984
2005-04-08,79.93536376953125,31.182031631469727,42.689998626708984,44.81061553955078,45.8282356262207
2005-04-11,79.9963607788086,31.045869827270508,42.779998779296875,45.052433013916016,45.601539611816406
2005-04-12,80.40958404541016,31.199066162109375,42.84000015258789,45.470550537109375,46.02847671508789
2005-04-13,79.4612045288086,30.688447952270508,42.900001525878906,45.35972213745117,45.20484161376953
2005-04-14,78.42472076416016,30.25440216064453,42.310001373291016,45.289188385009766,44.298091888427734
2005-04-15,77.32730865478516,29.565067291259766,42.400001525878906,45.88867950439453,43.68983459472656
2005-04-18,77.56440734863281,29.573572158813477,42.689998626708984,45.853416442871094,43.969417572021484
2005-04-19,78.1808853149414,29.777828216552734,43.279998779296875,46.29676055908203,44.69480895996094
2005-04-20,77.0902099609375,29.531024932861328,43.400001525878906,46.18088912963867,43.9958610534668
2005-04-21,78.58731842041016,30.31397247314453,43.189998626708984,45.69728088378906,45.072608947753906
2005-04-22,78.28924560546875,29.8629150390625,43.38999938964844,46.080108642578125,44.34343719482422
2005-04-25,78.80410766601562,30.109725952148438,43.439998626708984,46.216129302978516,44.751461029052734
2005-04-26,78.03861236572266,29.828876495361328,43.63999938964844,46.14562225341797,44.120540618896484
2005-04-27,78.34343719482422,29.871414184570312,43.20000076293945,46.30681610107422,44.10163497924805
2005-04-28,77.36119079589844,29.573572158813477,43.0,46.649417877197266,42.97576141357422
2005-04-29,78.41120147705078,29.769315719604492,43.349998474121094,46.568809509277344,43.53871536254883
2005-05-02,78.85152435302734,29.888465881347656,42.880001068115234,46.55868148803711,43.984519958496094
2005-05-03,78.98698425292969,30.04163932800293,42.7599983215332,46.68510818481445,44.20364761352539
2005-05-04,79.59666442871094,30.4075927734375,42.900001525878906,46.2755241394043,44.69480895996094
2005-05-05,79.56958770751953,30.433116912841797,42.90999984741211,46.3817138671875,44.6872444152832
2005-05-06,79.31891632080078,30.518238067626953,42.52000045776367,46.037940979003906,44.84589767456055
2005-05-09,79.8134536743164,30.662893295288086,42.54999923706055,46.08343505859375,45.27661895751953
2005-05-10,78.98698425292969,30.441631317138672,42.63999938964844,46.412071228027344,44.73635482788086
2005-05-11,79.42058563232422,30.594820022583008,42.689998626708984,46.55363845825195,44.75901412963867
2005-05-12,78.54666137695312,30.509708404541016,42.15999984741211,46.73561477661133,44.052520751953125
2005-05-13,78.390869140625,30.841623306274414,41.95000076293945,46.917606353759766,43.893836975097656
2005-05-16,79.1224594116211,31.045869827270508,41.880001068115234,46.86202621459961,44.57012939453125
2005-05-17,79.65087890625,31.23311424255371,41.86000061035156,46.99346923828125,44.8346061706543
2005-05-18,80.47055053710938,31.65863037109375,42.04999923706055,47.30695724487305,45.7337760925293
2005-05-19,80.80924987792969,31.922426223754883,41.97999954223633,47.1855583190918,45.847110748291016
2005-05-20,80.69407653808594,32.050086975097656,41.650001525878906,47.24119567871094,45.79043960571289
2005-05-23,81.14120483398438,32.211788177490234,41.619998931884766,47.61028289794922,46.09269332885742
2005-05-24,80.95148468017578,32.31391525268555,41.72999954223633,47.74174118041992,45.9037971496582
2005-05-25,80.89055633544922,32.17777633666992,41.869998931884766,47.40803527832031,45.559993743896484
2005-05-26,81.3241195678711,32.501136779785156,41.689998626708984,47.39288330078125,46.1946907043457
2005-05-27,81.45957946777344,32.51817321777344,41.880001068115234,47.443424224853516,46.45159149169922
2005-05-31,80.93794250488281,32.40752029418945,41.650001525878906,48.029930114746094,46.353389739990234
2005-06-01,81.62894439697266,32.671356201171875,41.529998779296875,48.61804962158203,46.87853240966797
2005-06-02,81.8050765991211,32.9011344909668,42.099998474121094,48.734764099121094,47.006988525390625
2005-06-03,81.39185333251953,32.42455291748047,42.16999816894531,48.33383560180664,46.66319274902344
2005-06-06,81.31732177734375,32.43305969238281,42.47999954223633,48.58757781982422,46.83698272705078
2005-06-07,81.37825775146484,32.160743713378906,42.380001068115234,48.9732780456543,46.93143081665039
2005-06-08,81.22921752929688,32.092655181884766,42.34000015258789,48.73981475830078,46.632965087890625
2005-06-09,81.6153793334961,32.296905517578125,42.27000045776367,48.69920349121094,47.09010696411133
2005-06-10,81.42570495605469,31.95647621154785,42.619998931884766,48.15119934082031,47.18832778930664
2005-06-13,81.68315887451172,32.10967254638672,42.779998779296875,47.86188888549805,47.399898529052734
2005-06-14,81.87278747558594,31.98200798034668,42.599998474121094,47.547306060791016,47.80793380737305
2005-06-15,82.02861022949219,32.084136962890625,42.7400016784668,47.63362121582031,47.93638610839844
2005-06-16,82.23863220214844,32.25434875488281,43.459999084472656,47.87211990356445,48.404876708984375
2005-06-17,82.54329681396484,32.258609771728516,43.630001068115234,47.86701583862305,48.37465286254883
2005-06-20,82.57051086425781,32.258609771728516,43.65999984741211,47.78580856323242,48.227718353271484
2005-06-21,82.61814880371094,32.2415657043457,43.810001373291016,48.13594055175781,48.36404800415039
2005-06-22,82.68614196777344,32.20751953125,43.720001220703125,48.719505310058594,48.47764205932617
2005-06-23,81.5230941772461,31.849721908569336,44.02000045776367,48.66876983642578,47.62185287475586
2005-06-24,80.92455291748047,31.491954803466797,43.900001525878906,48.91236114501953,47.11443328857422
2005-06-27,81.04016876220703,31.347150802612305,43.90999984741211,49.044281005859375,47.23561477661133
2005-06-28,81.7203140258789,31.645273208618164,43.45000076293945,48.709381103515625,47.97024154663086
2005-06-29,81.50271606445312,31.57713508605957,43.630001068115234,48.63324737548828,48.348915100097656
2005-06-30,81.0605697631836,31.33011817932129,43.439998626708984,49.069644927978516,48.24287414550781
2005-07-01,81.29859161376953,31.28752899169922,42.70000076293945,48.474945068359375,48.454933166503906
2005-07-05,81.95159149169922,31.6112003326416,42.279998779296875,48.01665496826172,49.21986389160156
2005-07-06,81.26463317871094,31.457889556884766,42.25,48.28142166137695,48.77301025390625
2005-07-07,81.58432006835938,31.56862449645996,42.36000061035156,48.383270263671875,48.909339904785156
2005-07-08,82.51609802246094,32.17341232299805,42.2599983215332,48.18470001220703,49.96205139160156
2005-07-11,82.93782043457031,32.4715690612793,42.540000915527344,48.18470001220703,50.57548904418945
2005-07-12,83.15548706054688,32.62488555908203,42.63999938964844,47.914817810058594,50.416446685791016
2005-07-13,83.27108764648438,32.7015495300293,42.349998474121094,47.84353256225586,50.302860260009766
2005-07-14,83.59754943847656,33.025245666503906,41.900001525878906,47.7213020324707,49.939334869384766
2005-07-15,83.54993438720703,33.12746047973633,42.04999923706055,47.848602294921875,49.984764099121094
2005-07-18,83.2166519165039,32.99116897583008,42.0099983215332,47.492183685302734,49.696990966796875
2005-07-19,83.67237854003906,33.374481201171875,41.88999938964844,47.660221099853516,50.39374542236328
2005-07-20,83.95805358886719,33.61300277709961,42.20000076293945,47.919883728027344,51.00718307495117
2005-07-21,83.46833801269531,33.621524810791016,42.459999084472656,47.26814651489258,50.21197509765625
2005-07-22,84.02606201171875,33.57892608642578,42.45000076293945,47.63475036621094,50.98446273803711
2005-07-25,83.7879867553711,33.451148986816406,42.5099983215332,47.46163558959961,50.651241302490234
2005-07-26,83.8899917602539,33.57892608642578,42.25,47.53803253173828,50.802711486816406
2005-07-27,84.19609832763672,33.83449172973633,42.439998626708984,47.46163558959961,50.94660949707031
2005-07-28,84.72662353515625,33.9963264465332,42.75,47.88425064086914,51.46916198730469
2005-07-29,84.16210174560547,33.71521759033203,42.81999969482422,47.41073226928711,51.416133880615234
2005-08-01,84.10086059570312,33.77484130859375,43.130001068115234,47.234405517578125,51.39344024658203
2005-08-02,84.60416412353516,34.14113235473633,43.13999938964844,47.081050872802734,51.77968215942383
2005-08-03,84.82862091064453,34.12409973144531,43.529998779296875,47.31107711791992,51.522178649902344
2005-08-04,84.14848327636719,33.7918701171875,43.68000030517578,47.213932037353516,50.6588134765625
2005-08-05,83.57714080810547,33.630027770996094,43.599998474121094,46.845951080322266,49.96205139160156
2005-08-08,83.42071533203125,33.38301086425781,43.349998474121094,46.75908660888672,49.78786087036133
2005-08-09,83.92404174804688,33.6044921875,43.34000015258789,46.932857513427734,49.86360168457031
2005-08-10,83.88323211669922,33.314857482910156,43.650001525878906,46.88175964355469,49.795440673828125
2005-08-11,84.21649169921875,33.587440490722656,44.45000076293945,47.20884323120117,50.22711181640625
2005-08-12,83.69959259033203,33.400047302246094,44.4900016784668,47.68922805786133,49.62123489379883
2005-08-15,84.21649169921875,33.6044921875,44.130001068115234,47.56658172607422,50.151390075683594
2005-08-16,83.12149810791016,33.0593376159668,44.54999923706055,47.89878845214844,49.272865295410156
2005-08-17,83.11463928222656,33.255252838134766,43.90999984741211,47.5819206237793,49.2122802734375
2005-08-18,83.10782623291016,33.08486557006836,43.83000183105469,47.93461227416992,49.05323791503906
2005-08-19,83.29832458496094,33.06782913208008,43.599998474121094,47.9294548034668,49.31073760986328
2005-08-22,83.29832458496094,33.08486557006836,43.70000076293945,47.878334045410156,49.59096145629883
2005-08-23,83.14185333251953,32.99116897583008,43.7599983215332,48.09809875488281,49.58338165283203
2005-08-24,82.40049743652344,32.795265197753906,43.59000015258789,48.144134521484375,49.38646697998047
2005-08-25,82.69973754882812,32.87191390991211,43.72999954223633,48.297428131103516,49.65913009643555
2005-08-26,82.13521575927734,32.76118850708008,43.61000061035156,48.2821044921875,48.8487548828125
2005-08-29,82.76778411865234,33.0167236328125,43.56999969482422,48.343406677246094,49.507667541503906
2005-08-30,82.33246612548828,32.897464752197266,43.0099983215332,48.650089263916016,49.288021087646484
2005-08-31,83.37310028076172,33.20412063598633,43.400001525878906,49.0589714050293,50.38616943359375
2005-09-01,83.3118667602539,33.153011322021484,44.220001220703125,48.76354217529297,50.38616943359375
2005-09-02,83.16224670410156,33.025245666503906,44.25,48.8045654296875,50.11349868774414
2005-09-06,84.13485717773438,33.510780334472656,44.27000045776367,48.46092224121094,50.8632926940918
2005-09-07,84.27772521972656,33.570411682128906,44.33000183105469,48.0045280456543,51.014774322509766
2005-09-08,83.99882507324219,33.56190872192383,44.599998474121094,48.055763244628906,50.72697448730469
2005-09-09,84.74698638916016,33.749290466308594,44.84000015258789,48.20968246459961,51.0374870300293
2005-09-12,84.57695770263672,33.8430061340332,44.88999938964844,47.876312255859375,51.26469421386719
2005-09-13,84.107666015625,33.7578239440918,44.560001373291016,48.12759017944336,50.8708610534668
2005-09-14,83.80158996582031,33.374481201171875,44.959999084472656,47.94295883178711,50.287715911865234
2005-09-15,83.76080322265625,33.35747528076172,45.41999816894531,47.54804611206055,50.11349868774414
2005-09-16,84.35639190673828,33.56190872192383,45.81999969482422,47.23518753051758,50.69667053222656
2005-09-19,84.07634735107422,33.29783630371094,46.25,47.337799072265625,50.454341888427734
2005-09-20,83.36603546142578,33.16152572631836,46.22999954223633,47.460899353027344,49.727272033691406
2005-09-21,82.58729553222656,32.795265197753906,47.060001373291016,47.901947021484375,48.92448425292969
2005-09-22,82.88105010986328,32.91450500488281,46.36000061035156,47.85578918457031,49.17441177368164
2005-09-23,82.9493179321289,33.00822067260742,46.279998779296875,47.49676513671875,49.51474380493164
2005-09-26,83.04496002197266,33.0167236328125,46.56999969482422,47.281375885009766,49.84900665283203
2005-09-27,83.02447509765625,32.94005584716797,46.25,47.3480339050293,49.68186950683594
2005-09-28,83.10643005371094,32.94858169555664,46.79999923706055,47.666011810302734,49.61349868774414
2005-09-29,83.78263854980469,33.39154052734375,47.099998474121094,47.450645446777344,50.16044998168945
2005-09-30,84.04220581054688,33.61300277709961,46.70000076293945,47.286502838134766,50.43394470214844
2005-10-03,83.74165344238281,33.69818115234375,46.41999816894531,46.916831970214844,50.73780822753906
2005-10-04,82.79903411865234,33.47671890258789,46.45000076293945,47.071258544921875,49.970542907714844
2005-10-05,81.7129898071289,33.0167236328125,46.36000061035156,47.27720260620117,48.694297790527344
2005-10-06,81.41931915283203,32.582298278808594,47.209999084472656,47.09699249267578,48.261314392089844
2005-10-07,81.6993637084961,32.65895080566406,47.36000061035156,47.28750991821289,48.694297790527344
2005-10-10,81.00948333740234,32.48007583618164,47.369998931884766,47.25663757324219,48.14734649658203
2005-10-11,80.89337921142578,32.318233489990234,47.38999938964844,47.15876007080078,47.47883987426758
2005-10-12,80.25812530517578,31.934894561767578,46.849998474121094,46.700565338134766,46.81035232543945
2005-10-13,80.21028900146484,32.18195343017578,47.02000045776367,46.5306282043457,47.00025939941406
2005-10-14,81.05731201171875,32.420440673828125,46.79999923706055,46.458534240722656,47.79030990600586
2005-10-17,81.35782623291016,32.52266311645508,47.2599983215332,46.44823455810547,47.873878479003906
2005-10-18,80.47669982910156,32.292686462402344,47.0,46.49972915649414,47.22815704345703
2005-10-19,81.81546783447266,32.94005584716797,46.34000015258789,46.52035140991211,48.246097564697266
2005-10-20,80.37422943115234,32.6334114074707,45.97999954223633,46.64391326904297,47.349700927734375
2005-10-21,80.68844604492188,32.837833404541016,46.52000045776367,47.0764045715332,47.873878479003906
2005-10-24,81.93839263916016,33.35747528076172,46.38999938964844,46.710845947265625,48.92219161987305
2005-10-25,81.77448272705078,33.22967529296875,47.060001373291016,46.309242248535156,48.50438690185547
2005-10-26,81.53543853759766,33.0593376159668,46.93000030517578,45.9693603515625,48.253692626953125
2005-10-27,80.66793060302734,32.39488220214844,47.18000030517578,46.1341552734375,47.24335479736328
2005-10-28,81.82910919189453,32.64192199707031,47.220001220703125,46.13930130004883,47.90425491333008
2005-10-31,82.05452728271484,33.110416412353516,46.400001525878906,46.22684097290039,48.45122146606445
2005-11-01,82.3004379272461,33.08486557006836,45.72999954223633,46.17353820800781,48.694297790527344
2005-11-02,83.16107940673828,33.519317626953125,46.130001068115234,45.956363677978516,49.674259185791016
2005-11-03,83.51620483398438,34.02187728881836,45.959999084472656,45.64604568481445,49.84900665283203
2005-11-04,83.4069595336914,34.14113235473633,45.5099983215332,45.57367706298828,49.742652893066406
2005-11-07,83.48892974853516,34.18373107910156,45.77000045776367,45.72877502441406,49.924957275390625
2005-11-08,83.48892974853516,34.19223403930664,45.90999984741211,46.17353820800781,49.742652893066406
2005-11-09,83.59823608398438,34.20926284790039,46.560001373291016,45.69779586791992,49.909759521484375
2005-11-10,84.24711608886719,34.58407211303711,46.47999954223633,46.256317138671875,50.175655364990234
2005-11-11,84.53402709960938,34.677791595458984,46.79999923706055,46.28215026855469,50.464317321777344
2005-11-14,84.48617553710938,34.677791595458984,46.619998931884766,45.9356575012207,50.28201675415039
2005-11-15,84.17882537841797,34.515926361083984,46.65999984741211,46.235652923583984,49.552738189697266
2005-11-16,84.34960174560547,34.728885650634766,47.779998779296875,46.7218132019043,49.56792068481445
2005-11-17,85.13511657714844,35.18888473510742,48.47999954223633,46.8355598449707,50.426334381103516
2005-11-18,85.46975708007812,35.30813217163086,48.459999084472656,46.61835861206055,50.81376647949219
2005-11-21,85.90010833740234,35.39331817626953,48.9900016784668,46.75796890258789,51.330322265625
2005-11-22,86.26891326904297,35.52109146118164,49.31999969482422,46.8200569152832,51.603824615478516
2005-11-23,86.76757049560547,35.60626983642578,49.150001525878906,46.63905715942383,51.66459274291992
2005-11-25,86.83588409423828,35.682945251464844,49.41999816894531,46.80970764160156,51.62659454345703
2005-11-28,86.22113800048828,35.38481903076172,49.7400016784668,47.04243469238281,50.94287872314453
2005-11-29,86.12549591064453,35.214439392089844,49.79999923706055,46.59766387939453,51.01886749267578
2005-11-30,85.6610107421875,35.12925338745117,49.099998474121094,46.545989990234375,51.23917007446289
2005-12-01,86.53534698486328,35.78514862060547,50.16999816894531,46.47321701049805,52.074806213378906
2005-12-02,86.64462280273438,35.870330810546875,50.31999969482422,46.48881149291992,52.279903411865234
2005-12-05,86.46019744873047,35.60626983642578,50.779998779296875,46.28104782104492,51.907684326171875
2005-12-06,86.62411499023438,35.725521087646484,50.88999938964844,46.75370788574219,52.067195892333984
2005-12-07,86.11868286132812,35.65738296508789,51.31999969482422,46.57708740234375,51.748138427734375
2005-12-08,86.06401062011719,35.4018440246582,51.900001525878906,46.87835693359375,51.8848876953125
2005-12-09,86.28943634033203,35.538108825683594,52.400001525878906,46.50959014892578,52.143184661865234
2005-12-12,86.37139892578125,35.66590118408203,52.560001373291016,46.421287536621094,52.30270767211914
2005-12-13,86.95882415771484,35.81072235107422,51.650001525878906,46.59267807006836,52.310279846191406
2005-12-14,87.30034637451172,35.691463470458984,50.349998474121094,47.07056427001953,52.2495231628418
2005-12-15,87.04761505126953,35.751094818115234,50.2400016784668,46.956356048583984,51.717742919921875
2005-12-16,86.76746368408203,35.50431823730469,50.09000015258789,47.112125396728516,51.535430908203125
2005-12-19,86.32107543945312,34.94075393676758,50.220001220703125,47.158851623535156,50.89731979370117
2005-12-20,86.40351867675781,34.966365814208984,49.040000915527344,47.10173416137695,50.882137298583984
2005-12-21,86.54084014892578,35.120059967041016,49.369998931884766,47.01866149902344,51.49745559692383
2005-12-22,86.99406433105469,35.35063171386719,50.13999938964844,47.39263916015625,51.83376693725586
2005-12-23,87.04214477539062,35.35063171386719,50.119998931884766,47.6834831237793,51.955787658691406
2005-12-27,86.15632629394531,35.04323959350586,50.63999938964844,48.073062896728516,51.17793655395508
2005-12-28,86.34858703613281,35.00053405761719,51.470001220703125,47.93903732299805,51.48296356201172
2005-12-29,85.9640121459961,34.769981384277344,51.470001220703125,48.04334259033203,51.20842742919922
2005-12-30,85.49710083007812,34.50526428222656,51.58000183105469,47.93380355834961,50.88051986694336
2006-01-03,87.00090026855469,35.273765563964844,53.119998931884766,47.871212005615234,51.894771575927734
2006-01-04,87.41289520263672,35.640933990478516,53.29999923706055,47.9859504699707,52.17693328857422
2006-01-05,87.46784210205078,35.79461669921875,52.34000015258789,47.9285888671875,52.4590950012207
2006-01-06,88.19573211669922,36.44358444213867,53.720001220703125,47.83991241455078,53.084407806396484
2006-01-09,88.42230987548828,36.5887451171875,54.599998474121094,47.871212005615234,53.43522262573242
2006-01-10,88.51160430908203,36.614349365234375,54.060001373291016,47.4852294921875,53.91566848754883
2006-01-11,88.7931137084961,36.8961296081543,54.529998779296875,47.406982421875,53.82414627075195
2006-01-12,88.44293212890625,36.716819763183594,54.43000030517578,47.725154876708984,53.63349151611328
2006-01-13,88.36050415039062,36.69974899291992,55.439998626708984,48.00159454345703,53.656368255615234
2006-01-17,88.12017059326172,36.460655212402344,55.2599983215332,48.215450286865234,53.404701232910156
2006-01-18,87.76998138427734,36.042240142822266,54.06999969482422,48.199825286865234,53.290321350097656
2006-01-19,88.10643768310547,36.30695724487305,55.59000015258789,48.0589714050293,54.144432067871094
2006-01-20,86.49967193603516,35.22254943847656,55.20000076293945,48.18414306640625,53.5267333984375
2006-01-23,86.80862426757812,35.231082916259766,55.77000045776367,48.168521881103516,53.69451904296875
2006-01-24,86.89788055419922,35.38478469848633,55.72999954223633,47.93380355834961,54.296939849853516
2006-01-25,86.97345733642578,35.231082916259766,56.13999938964844,47.412193298339844,54.4342155456543
