ticker,date,provenance
ULVR.L,2018-10-18,HAND_IRCALENDAR
ULVR.L,2019-01-31,HAND_IRCALENDAR
ULVR.L,2019-04-18,HAND_IRCALENDAR
ULVR.L,2019-07-25,HAND_IRCALENDAR
ULVR.L,2019-10-17,HAND_IRCALENDAR
ULVR.L,2020-01-30,HAND_IRCALENDAR
ULVR.L,2020-04-23,HAND_IRCALENDAR
ULVR.L,2020-07-23,HAND_IRCALENDAR
ULVR.L,2020-10-22,HAND_IRCALENDAR
ULVR.L,2021-02-04,HAND_IRCALENDAR
ULVR.L,2021-04-29,HAND_IRCALENDAR
ULVR.L,2021-07-22,HAND_IRCALENDAR
ULVR.L,2021-10-21,HAND_IRCALENDAR
ULVR.L,2022-02-10,HAND_IRCALENDAR
ULVR.L,2022-04-28,HAND_IRCALENDAR
ULVR.L,2022-07-26,HAND_IRCALENDAR
ULVR.L,2022-10-27,HAND_IRCALENDAR
ULVR.L,2023-02-09,HAND_IRCALENDAR
ULVR.L,2023-04-27,HAND_IRCALENDAR
ULVR.L,2023-07-25,HAND_IRCALENDAR
ULVR.L,2023-10-26,HAND_IRCALENDAR
ULVR.L,2024-02-08,HAND_IRCALENDAR
ULVR.L,2024-04-25,HAND_IRCALENDAR
ULVR.L,2024-07-25,HAND_IRCALENDAR
ULVR.L,2024-10-24,HAND_IRCALENDAR
ULVR.L,2025-02-13,HAND_IRCALENDAR
ULVR.L,2025-04-24,HAND_IRCALENDAR
ULVR.L,2025-07-31,HAND_IRCALENDAR
RIO.L,2014-02-13,HAND_IRCALENDAR
RIO.L,2014-04-17,HAND_IRCALENDAR
RIO.L,2014-08-07,HAND_IRCALENDAR
RIO.L,2014-10-16,HAND_IRCALENDAR
RIO.L,2015-02-12,HAND_IRCALENDAR
RIO.L,2015-04-21,HAND_IRCALENDAR
RIO.L,2015-08-06,HAND_IRCALENDAR
RIO.L,2015-10-15,HAND_IRCALENDAR
RIO.L,2016-02-11,HAND_IRCALENDAR
RIO.L,2016-04-19,HAND_IRCALENDAR
RIO.L,2016-08-03,HAND_IRCALENDAR
RIO.L,2016-10-18,HAND_IRCALENDAR
RIO.L,2017-02-08,HAND_IRCALENDAR
RIO.L,2017-04-20,HAND_IRCALENDAR
RIO.L,2017-08-02,HAND_IRCALENDAR
RIO.L,2017-10-17,HAND_IRCALENDAR
RIO.L,2018-02-28,HAND_IRCALENDAR
RIO.L,2018-04-17,HAND_IRCALENDAR
RIO.L,2018-08-01,HAND_IRCALENDAR
RIO.L,2018-10-16,HAND_IRCALENDAR
RIO.L,2019-02-27,HAND_IRCALENDAR
RIO.L,2019-04-16,HAND_IRCALENDAR
RIO.L,2019-08-01,HAND_IRCALENDAR
RIO.L,2019-10-16,HAND_IRCALENDAR
RIO.L,2020-02-26,HAND_IRCALENDAR
RIO.L,2020-04-17,HAND_IRCALENDAR
RIO.L,2020-07-29,HAND_IRCALENDAR
RIO.L,2020-10-16,HAND_IRCALENDAR
RIO.L,2021-02-17,HAND_IRCALENDAR
RIO.L,2021-04-20,HAND_IRCALENDAR
RIO.L,2021-07-28,HAND_IRCALENDAR
RIO.L,2021-10-19,HAND_IRCALENDAR
RIO.L,2022-02-23,HAND_IRCALENDAR
RIO.L,2022-04-20,HAND_IRCALENDAR
RIO.L,2022-07-27,HAND_IRCALENDAR
RIO.L,2022-10-18,HAND_IRCALENDAR
RIO.L,2023-02-22,HAND_IRCALENDAR
RIO.L,2023-04-19,HAND_IRCALENDAR
RIO.L,2023-07-26,HAND_IRCALENDAR
RIO.L,2023-10-17,HAND_IRCALENDAR
RIO.L,2024-02-21,HAND_IRCALENDAR
RIO.L,2024-04-16,HAND_IRCALENDAR
RIO.L,2024-07-31,HAND_IRCALENDAR
RIO.L,2024-10-16,HAND_IRCALENDAR
RIO.L,2025-02-19,HAND_IRCALENDAR
RIO.L,2025-04-16,HAND_IRCALENDAR
RIO.L,2025-07-30,HAND_IRCALENDAR
DGE.L,2014-01-30,HAND_IRCALENDAR
DGE.L,2014-04-24,HAND_IRCALENDAR
DGE.L,2014-07-31,HAND_IRCALENDAR
DGE.L,2014-10-16,HAND_IRCALENDAR
DGE.L,2015-01-29,HAND_IRCALENDAR
DGE.L,2015-04-23,HAND_IRCALENDAR
DGE.L,2015-07-30,HAND_IRCALENDAR
DGE.L,2015-10-15,HAND_IRCALENDAR
DGE.L,2016-01-28,HAND_IRCALENDAR
DGE.L,2016-04-21,HAND_IRCALENDAR
DGE.L,2016-07-28,HAND_IRCALENDAR
DGE.L,2016-10-13,HAND_IRCALENDAR
DGE.L,2017-01-26,HAND_IRCALENDAR
DGE.L,2017-04-20,HAND_IRCALENDAR
DGE.L,2017-07-27,HAND_IRCALENDAR
DGE.L,2017-10-12,HAND_IRCALENDAR
DGE.L,2018-01-25,HAND_IRCALENDAR
DGE.L,2018-04-19,HAND_IRCALENDAR
DGE.L,2018-07-26,HAND_IRCALENDAR
DGE.L,2018-10-11,HAND_IRCALENDAR
DGE.L,2019-01-31,HAND_IRCALENDAR
DGE.L,2019-04-18,HAND_IRCALENDAR
DGE.L,2019-07-25,HAND_IRCALENDAR
DGE.L,2019-10-10,HAND_IRCALENDAR
DGE.L,2020-01-30,HAND_IRCALENDAR
DGE.L,2020-04-23,HAND_IRCALENDAR
DGE.L,2020-08-04,HAND_IRCALENDAR
DGE.L,2020-10-15,HAND_IRCALENDAR
DGE.L,2021-01-28,HAND_IRCALENDAR
DGE.L,2021-04-22,HAND_IRCALENDAR
DGE.L,2021-07-29,HAND_IRCALENDAR
DGE.L,2021-11-11,HAND_IRCALENDAR
DGE.L,2022-01-27,HAND_IRCALENDAR
DGE.L,2022-04-21,HAND_IRCALENDAR
DGE.L,2022-07-28,HAND_IRCALENDAR
DGE.L,2022-11-10,HAND_IRCALENDAR
DGE.L,2023-01-26,HAND_IRCALENDAR
DGE.L,2023-04-20,HAND_IRCALENDAR
DGE.L,2023-08-01,HAND_IRCALENDAR
DGE.L,2023-11-09,HAND_IRCALENDAR
DGE.L,2024-01-30,HAND_IRCALENDAR
DGE.L,2024-04-18,HAND_IRCALENDAR
DGE.L,2024-07-30,HAND_IRCALENDAR
DGE.L,2024-11-05,HAND_IRCALENDAR
DGE.L,2025-01-28,HAND_IRCALENDAR
DGE.L,2025-04-16,HAND_IRCALENDAR
DGE.L,2025-07-29,HAND_IRCALENDAR
REL.L,2014-02-27,HAND_IRCALENDAR
REL.L,2014-04-17,HAND_IRCALENDAR
REL.L,2014-07-24,HAND_IRCALENDAR
REL.L,2014-10-23,HAND_IRCALENDAR
REL.L,2015-02-26,HAND_IRCALENDAR
REL.L,2015-04-23,HAND_IRCALENDAR
REL.L,2015-07-23,HAND_IRCALENDAR
REL.L,2015-10-22,HAND_IRCALENDAR
REL.L,2016-02-25,HAND_IRCALENDAR
REL.L,2016-04-21,HAND_IRCALENDAR
REL.L,2016-07-28,HAND_IRCALENDAR
REL.L,2016-10-20,HAND_IRCALENDAR
REL.L,2017-02-23,HAND_IRCALENDAR
REL.L,2017-04-20,HAND_IRCALENDAR
REL.L,2017-07-27,HAND_IRCALENDAR
REL.L,2017-10-19,HAND_IRCALENDAR
REL.L,2018-02-15,HAND_IRCALENDAR
REL.L,2018-04-19,HAND_IRCALENDAR
REL.L,2018-07-26,HAND_IRCALENDAR
REL.L,2018-10-18,HAND_IRCALENDAR
REL.L,2019-02-14,HAND_IRCALENDAR
REL.L,2019-04-18,HAND_IRCALENDAR
REL.L,2019-07-25,HAND_IRCALENDAR
REL.L,2019-10-17,HAND_IRCALENDAR
REL.L,2020-02-13,HAND_IRCALENDAR
REL.L,2020-04-16,HAND_IRCALENDAR
REL.L,2020-07-30,HAND_IRCALENDAR
REL.L,2020-10-22,HAND_IRCALENDAR
REL.L,2021-02-11,HAND_IRCALENDAR
REL.L,2021-04-22,HAND_IRCALENDAR
REL.L,2021-07-29,HAND_IRCALENDAR
REL.L,2021-10-21,HAND_IRCALENDAR
REL.L,2022-02-10,HAND_IRCALENDAR
REL.L,2022-04-21,HAND_IRCALENDAR
REL.L,2022-07-28,HAND_IRCALENDAR
REL.L,2022-10-20,HAND_IRCALENDAR
REL.L,2023-02-16,HAND_IRCALENDAR
REL.L,2023-04-20,HAND_IRCALENDAR
REL.L,2023-07-27,HAND_IRCALENDAR
REL.L,2023-10-19,HAND_IRCALENDAR
REL.L,2024-02-15,HAND_IRCALENDAR
REL.L,2024-04-18,HAND_IRCALENDAR
REL.L,2024-07-25,HAND_IRCALENDAR
REL.L,2024-10-24,HAND_IRCALENDAR
REL.L,2025-02-13,HAND_IRCALENDAR
REL.L,2025-04-17,HAND_IRCALENDAR
REL.L,2025-07-24,HAND_IRCALENDAR
LSEG.L,2014-03-07,HAND_IRCALENDAR
LSEG.L,2014-05-15,HAND_IRCALENDAR
LSEG.L,2014-08-01,HAND_IRCALENDAR
LSEG.L,2014-11-20,HAND_IRCALENDAR
LSEG.L,2015-03-06,HAND_IRCALENDAR
LSEG.L,2015-05-14,HAND_IRCALENDAR
LSEG.L,2015-07-31,HAND_IRCALENDAR
LSEG.L,2015-11-19,HAND_IRCALENDAR
LSEG.L,2016-03-04,HAND_IRCALENDAR
LSEG.L,2016-05-13,HAND_IRCALENDAR
LSEG.L,2016-08-05,HAND_IRCALENDAR
LSEG.L,2016-11-17,HAND_IRCALENDAR
LSEG.L,2017-03-03,HAND_IRCALENDAR
LSEG.L,2017-05-04,HAND_IRCALENDAR
LSEG.L,2017-08-04,HAND_IRCALENDAR
LSEG.L,2017-11-02,HAND_IRCALENDAR
LSEG.L,2018-03-02,HAND_IRCALENDAR
LSEG.L,2018-05-03,HAND_IRCALENDAR
LSEG.L,2018-08-03,HAND_IRCALENDAR
LSEG.L,2018-11-01,HAND_IRCALENDAR
LSEG.L,2019-03-01,HAND_IRCALENDAR
LSEG.L,2019-05-02,HAND_IRCALENDAR
LSEG.L,2019-08-02,HAND_IRCALENDAR
LSEG.L,2019-10-31,HAND_IRCALENDAR
LSEG.L,2020-03-06,HAND_IRCALENDAR
LSEG.L,2020-05-01,HAND_IRCALENDAR
LSEG.L,2020-08-07,HAND_IRCALENDAR
LSEG.L,2020-10-30,HAND_IRCALENDAR
LSEG.L,2021-03-05,HAND_IRCALENDAR
LSEG.L,2021-04-30,HAND_IRCALENDAR
LSEG.L,2021-08-06,HAND_IRCALENDAR
LSEG.L,2021-11-05,HAND_IRCALENDAR
LSEG.L,2022-03-03,HAND_IRCALENDAR
LSEG.L,2022-04-29,HAND_IRCALENDAR
LSEG.L,2022-08-05,HAND_IRCALENDAR
LSEG.L,2022-11-04,HAND_IRCALENDAR
LSEG.L,2023-03-02,HAND_IRCALENDAR
LSEG.L,2023-04-27,HAND_IRCALENDAR
LSEG.L,2023-08-04,HAND_IRCALENDAR
LSEG.L,2023-10-27,HAND_IRCALENDAR
LSEG.L,2024-02-29,HAND_IRCALENDAR
LSEG.L,2024-04-25,HAND_IRCALENDAR
LSEG.L,2024-08-01,HAND_IRCALENDAR
LSEG.L,2024-10-24,HAND_IRCALENDAR
LSEG.L,2025-03-06,HAND_IRCALENDAR
LSEG.L,2025-04-30,HAND_IRCALENDAR
LSEG.L,2025-07-31,HAND_IRCALENDAR
