Date,SPY,QQQ,IWM,EFA,EEM,TLT,IEF,LQD,HYG,GLD,DBC
2008-04-11,0.06975055089257264,0.02603845794462924,0.029699387980786612,2.171466759800464e-18,2.4277273890242206e-19,0.0,0.42123027473801045,0.18108016444569888,0.19376585147281405,0.024468575122326065,0.0539667374031621
2008-05-01,0.07387665774853944,0.024909465990497592,0.027192974751087253,1.935080863060254e-18,2.406031181733645e-18,0.0,0.4233257366851614,0.1825373898977168,0.1923521171490523,0.023257356275669803,0.052548301502275505
2008-06-02,0.06911388234565863,0.022441432718553676,0.037791910325160154,2.775227530805238e-18,6.974557111904392e-19,0.0,0.4352087148339788,0.16992334350348745,0.18887620111024436,0.014558393055569876,0.06208612210734715
2008-07-01,0.08138131633908523,0.02198847527999964,0.03914184052004492,6.950482705629308e-18,0.0,4.368222973479053e-18,0.4335070444714424,0.17989970462591062,0.1752687943184444,0.017765558806226888,0.0510472656388459
2008-08-01,0.0781387400060192,0.017063663709866075,0.04261972254900714,0.0,8.03394125789182e-18,0.0,0.4121191632615176,0.18055653860142856,0.20045056267364364,0.030039845634985737,0.039011763563532115
2008-09-02,0.08373008102220061,0.014828447366061008,0.04412489225319173,1.0553091957273937e-18,0.0,0.0,0.39379079803767536,0.18922407470722188,0.20524392469908703,0.033476188259202885,0.03558159365535947
2008-10-01,0.09494102954857958,0.015341376232846001,0.059180056554757235,0.0,6.8821651314615895e-18,0.0,0.6493569240478172,0.0,0.10604837418274256,0.051722720870651835,0.023409518562605692
2008-11-03,0.0,0.04108651399962316,0.08803271098060528,1.1084476605212767e-18,6.881826566629972e-19,4.2641288391746746e-18,0.7508561819131783,0.014162249185085234,0.035679488842388966,0.05176938220002012,0.018413472879098995
2008-12-01,1.2724995830959525e-18,0.03743001775967097,0.07178632876410651,0.0,0.0,0.0,0.7534080517841075,0.03574006438939972,0.03989287459600166,0.040795418696759955,0.020947244009953712
2009-01-02,2.0653627442626134e-18,0.04190111804008825,0.05614711467414803,0.0,5.152351655260006e-19,6.441077664517084e-18,0.7680541422465041,0.04085186620343225,0.031922807156546024,0.031424386476348334,0.029698565202932868
2009-02-02,0.0,0.044852437148571456,0.049649835856443184,0.0,9.79093120976396e-19,0.0,0.7682830866860123,0.042756304573500874,0.03013011421696191,0.03618955616258138,0.02813866535592907
2009-03-02,0.0,0.05372601393927391,0.039414645893845364,4.481010973932316e-18,0.0,0.0,0.7686101453711639,0.0423386175890299,0.03086768591047345,0.028945284085751075,0.03609760721046249
2009-04-01,5.341697194465056e-18,0.056764400664523894,0.02208953001753127,5.557547884869515e-19,0.0,1.859693113551404e-17,0.7730562836998133,0.05148021039016193,0.03159856058144626,0.022771147845183515,0.04223986680133989
2009-05-01,1.826745620453669e-18,0.05662592933951375,0.02029129483603675,0.0,2.432269928044418e-19,0.0,0.7739387816544477,0.04944340044027311,0.034508531798401916,0.021248411456314658,0.043943650475011954
2009-06-01,0.0,0.05759363694800087,0.015962820206859487,7.321369046651657e-20,6.314941179754878e-19,0.0,0.765944312507582,0.054578399283741,0.035575780509388734,0.027564972282880018,0.042780078261548046
2009-07-01,4.707520522126596e-18,0.05127730123920438,0.015390362090479176,0.0,1.7163659220872498e-18,0.0,0.753758792081741,0.05419235364635374,0.04199612185536648,0.03452481087163083,0.048860258215224356
2009-08-03,1.2720984435590317e-18,0.05524410361371657,0.010110586682588713,1.0035036406157785e-19,0.0,0.0,0.7508004121951374,0.051813016643824095,0.041807665183878163,0.037153846484158676,0.05307036919669631
2009-09-01,4.143045068906562e-18,0.055193296704848425,0.006606312368963943,0.0,1.3156540749771398e-21,0.0,0.7452008572341741,0.04813626438814733,0.046571113514660936,0.04082410040520713,0.057468055383998254
