Date,equal_weight,inverse_vol,erc_risk_parity,min_variance,hrp,herc_erc,nco_minvar,schur_block_mv
2008-04-11,-0.009779321317598733,-0.005885684457190066,-0.003727350391007689,-0.002741252554856244,-0.0010259554042274521,-0.0003481176763149296,-0.0021932926832789468,-0.0018007686783167998
2008-04-14,-0.0015770249058448815,-0.0018996975721348175,-0.0020997983062868153,-0.0016288484185817964,-0.0021834608563729985,-0.0025731690233008475,-0.0012670096583332624,-0.0011541880218334244
2008-04-15,0.002501272117370057,0.00014049342603583703,-0.0008616504133126535,-0.0011324416273815752,-0.0021716863146021836,-0.002435408530536476,-0.0008833899240402454,-0.0012386494397550463
2008-04-16,0.014250864118306561,0.007378179811343033,0.004088475305947803,0.001424023659303053,-0.0005924445597786931,-0.0013999692813879694,3.662044335728254e-05,-0.0003887379720642903
2008-04-17,-0.003291069984973305,-0.0019865351746057858,-0.0017347391367334986,-0.0008340522821987939,-0.0009696896714458392,-0.0009337727147690211,-0.00012551399216975678,-0.0003324234723073305
2008-04-18,0.005804278646158734,0.004293301628462309,0.0032356770766088783,0.0030829875839530896,0.002132559924203248,0.00179575247522612,0.0026344379063651946,0.0023909049600734367
2008-04-21,0.0015841150883670885,0.0005965158555529815,0.0003149887645659266,-0.0006556028578017514,-0.00048444261391489274,-0.0005287128125242013,-0.0015117532910177145,-0.001324906388094682
2008-04-22,-0.004407904675495122,-0.0024638136916822484,-0.0015565492563670569,-0.0007309799826334951,-0.0003462711307892219,-0.0003180034722879421,7.788876022685187e-05,0.00023941868960042356
2008-04-23,0.0012592103409783117,0.0007798560949914268,0.0003116901398452221,0.00037841024219686936,0.0003543454077907793,0.00019005723680454167,0.0009464775602503472,0.0008202213092038946
2008-04-24,-0.004756226243737172,-0.004417741438585532,-0.004976345467345822,-0.00406787914099338,-0.004943277703370663,-0.005192710747242368,-0.004075930549588103,-0.004293295903093575
2008-04-25,0.004490212233214441,0.0029889835591652147,0.002229057299463655,0.002354832281804775,0.0012094077435105266,0.0009098922620736083,0.0024413198310222484,0.002192040227376957
2008-04-28,0.003194911798643396,0.0035378102356458108,0.0034123178940157484,0.003280521056174379,0.003532278552222934,0.003490218739336859,0.00412050598757796,0.003919876912367171
2008-04-29,-0.006500557273398044,-0.003645507848862195,-0.002698045878035904,-0.0014477783200080863,-0.0008716493992275698,-0.0005972142111120293,-0.0018009795997196987,-0.0015255455175434696
2008-04-30,0.002813083725994092,0.0027715336309255267,0.002961096884661396,0.0018566718106931557,0.00324963663426292,0.0035433777090083662,0.002960253899809251,0.0028358642615962104
2008-05-01,0.005388055894218313,0.0054977324489760004,0.004289032227897893,0.005956262398585599,0.004501440479626417,0.003607125392629529,0.006447917754598187,0.00645634309191645
2008-05-02,0.0009321240468345149,-0.0023974898258305455,-0.003460810972985562,-0.004784862278423341,-0.005845448392401975,-0.005846626934501553,-0.005502830404137238,-0.0059735289509446066
2008-05-05,0.002778193827548403,0.0022473159380864693,0.0023234476646505353,0.001569327331172543,0.001829313572557778,0.0019958459494591185,0.0021212681076299145,0.0018537776128892958
2008-05-06,0.0032475799715883102,-2.026572396618409e-05,-0.0010030044768966073,-0.0020496243168838246,-0.003232992091442899,-0.0033529894879815725,-0.003933964882580021,-0.003949239127492676
2008-05-07,-0.008965864170347282,-0.004297225013099704,-0.00226089627406878,-0.00014909392693884804,0.0008207022916888462,0.001159834274425009,0.0011955177567526398,0.0014147269075130975
2008-05-08,0.006973355337935416,0.0059165372465246335,0.00604019666270883,0.004438269218775215,0.005206400539268241,0.005553422017448906,0.003929409392839256,0.0038949260429277377
2008-05-09,1.7749954266621515e-05,0.0007784922787343884,0.0012227508033528789,0.0014662537636098705,0.0014417564336146604,0.001455867358579166,0.001789737861383811,0.0017309932605231726
2008-05-12,0.004157803054713138,0.0017603951230564796,0.0006190963103596125,-0.0003138797432685747,-0.0008819384173625044,-0.001045493660144059,-0.0019086522963691621,-0.001825256724339197
2008-05-13,-0.002479621609302818,-0.003915255101267223,-0.004691143720723878,-0.004478581433322026,-0.005598961003864478,-0.0059581024767138,-0.004544631763097606,-0.004739088692823468
2008-05-14,-0.0017179295698545038,-0.0013470182901865746,-0.001320407289694847,-0.0011988444755972605,-0.0009138043936453011,-0.0008440422665435543,-0.0012707902900730428,-0.0011721986685176988
2008-05-15,0.011545787983468614,0.009367886096284694,0.008573797727832844,0.006606465720211174,0.006884135478980369,0.006979065799423534,0.006215217011604102,0.005989316391782129
2008-05-16,0.005835462272361758,0.003363774571786937,0.0023897654086375564,0.0009198086236621439,0.0007743115640663767,0.0005952014097414526,0.0015330273215767853,0.0011777903793099842
2008-05-19,0.00036002070223317695,0.0009436211993347765,0.0012014997977076725,0.0019183875892807567,0.0017273107559347967,0.0016246825233192652,0.0021362923633072572,0.0022465104418250004
2008-05-20,-0.0008137171981710267,0.00044875796790311284,0.0013141197717387865,0.001230729581463974,0.0018331619157534451,0.002106160937865198,0.0016176332245043668,0.0015800854197640657
2008-05-21,-0.00369737711746132,-0.0028668704277660106,-0.0020996073982629815,-0.0024298643904755446,-0.001780683422076046,-0.0016510071608809573,-0.0008628654266702451,-0.0011040516460117944
2008-05-22,-0.002878223801783597,-0.0047550958674613675,-0.005770830712813035,-0.0058203201313578035,-0.006703971890532179,-0.007232599372995807,-0.006720321918961325,-0.006426839601068157
2008-05-23,-0.004229809977744026,-0.0017234776476424685,-0.0003017039345506456,0.00027153989694728153,0.0012812611587202927,0.0018567563287013034,0.0005559296833741456,0.0006122695101649089
2008-05-27,-0.0022354886368022298,-0.00371149145369587,-0.004392624815395263,-0.004210302647021824,-0.005388287863066665,-0.005586859359509533,-0.006433245148138145,-0.006183536284805391
2008-05-28,0.0012377112196055862,-0.0009709026544566512,-0.0021736165547626696,-0.0024915884100089603,-0.0035643730389389727,-0.004158455665169591,-0.001983765869000842,-0.0022318256272847448
2008-05-29,-0.0047111108931235934,-0.005006950223649165,-0.005456547737231698,-0.004407759448074922,-0.005313765140758431,-0.005625368234482564,-0.005723194217236771,-0.00536004440313953
2008-05-30,0.004834465488908535,0.004315892298594193,0.004228098286890969,0.0032165344251617878,0.003644682222088136,0.003828001026481287,0.0030404442973512857,0.0029262574789228335
2008-06-02,-0.0027251097081909537,-0.0009865698947368884,0.00046575060931886014,0.0011577864438965246,0.001612997642965297,0.0021405526575104528,0.0005852528989327421,0.0006537225937019997
2008-06-03,-0.00476356105821818,-0.001538343053919089,-0.0004708077733696081,0.000836053197795783,0.001908371877600512,0.002162017660138238,0.0009343482086259236,0.001434528994891604
2008-06-04,-0.0027648266772460905,-0.003023647516643191,-0.003392367173278177,-0.0027935409722542603,-0.0033973817952176466,-0.0035918903483552755,-0.0030579751286038404,-0.0029386469330647813
2008-06-05,0.011955493362437064,0.006273864672761809,0.004205846275386449,0.0025426631970213442,-6.603091782042547e-05,-0.0006450928506102072,0.0005351699188762549,0.00010768042462072636
2008-06-06,-0.007078041908285093,-0.0018991041537812503,0.0010972769558865725,0.0021138514371714656,0.004342842851394302,0.005031631919717228,0.0046621511101945234,0.004470640846153229
2008-06-09,-0.0014976442898685383,-0.0014972607910392899,-0.0019043814868840991,-0.0022867800801997795,-0.002426500842302226,-0.002531258725887997,-0.0012338201939923188,-0.0016360348103832134
2008-06-10,-0.009619079066885527,-0.0075529840831889405,-0.007005283582793398,-0.004870017043224317,-0.005748091298212188,-0.005943845376703338,-0.004894669589493361,-0.004617410577580028
2008-06-11,-0.002526910325902243,-0.0011662467225010964,-3.247441722620259e-05,0.0008286941221935518,0.0006388585764405263,0.0007448558275859885,0.0022880255653940917,0.001826824537410232
2008-06-12,-0.003391297315632591,-0.004917276812690274,-0.005670366946292971,-0.005465977885685924,-0.00670185339898921,-0.007051818239406038,-0.006084416628582279,-0.006065024324315993
2008-06-13,0.005361917371560665,0.0027026411006325635,0.0013883973951733797,0.0004901907060310684,-0.00044882728702144714,-0.000933793823746365,-0.0006243523154323416,-0.00047496877913577595
2008-06-16,0.0023896879338460852,0.0007618498157138109,0.0005162548845514259,-0.0013776822840608771,-0.0007899888704312463,-0.00022705098904740595,-0.002626455045303122,-0.0029340752128458325
2008-06-17,0.0018465160431682115,0.0021348399294338627,0.00246448323851034,0.0025900552830329104,0.0027722412182600298,0.0028685761457476477,0.002983032910636174,0.002870604306620228
2008-06-18,0.0006765051983210757,0.00234545130282382,0.003389285665638342,0.0035313228816020725,0.004439934549718583,0.004711480585696037,0.004607269151796878,0.0044758751144520215
2008-06-19,-0.0021250431774026968,-0.0036177861964049596,-0.0044138015187130675,-0.005413389770499877,-0.005295842977679932,-0.005359360062613727,-0.006120294825039729,-0.00600669694080469
2008-06-20,-0.008136551462121777,-0.004155538971918227,-0.0020686971204010307,-0.0003479314017692525,0.00048669862698247357,0.0009002265329467463,0.0002786591867047772,0.0004753320674211192
2008-06-23,-0.0028712010307822,-0.00224518187980427,-0.0017946529197869765,-0.0013649442294492165,-0.0014890340109390277,-0.0013191576756055312,-0.002057379759957789,-0.0019412647742091949
2008-06-24,-0.0017660402082116944,-0.0004964978612896909,0.0004336289768416268,0.0006739482205022629,0.0012734690605205046,0.0014891859535817176,7.209331419244513e-05,0.00042860442065117965
2008-06-25,0.005410981263545889,0.0034581779473052965,0.002557472192197041,0.0015002552716383288,0.0014147846558900667,0.0012427916422386165,0.0012266305475396866,0.0011903484362700834
2008-06-26,-0.0061239627803844066,-0.002689566862218107,-0.00020275908447009439,0.000335277406905643,0.0016936692346622984,0.002323278573916898,0.0019779335059160186,0.0016043140585735305
2008-06-27,0.0030788887835639933,0.0025770988717144228,0.0029557034409821714,0.0015093140516087011,0.0025518541004438955,0.0027563373370367295,0.0007208820131627824,0.0009236494554025754
2008-06-30,-0.002510542994403564,-0.002106089479374851,-0.0020943116796657835,-0.0019735694357114753,-0.0014190641655826841,-0.0014697110234772603,-0.0019074905985915214,-0.0015603104599370976
2008-07-01,0.0012655437306017259,0.0007119079760264935,0.0005634214388470227,0.0002593321669390747,-0.0004675487689511648,-0.0005316777838422215,0.00012101446297863028,-0.00028477784179525845
2008-07-02,-0.007488689631434564,-0.0038474326092502453,-0.0021089543723068482,-0.0011725087193465988,5.703924844424613e-05,0.00024325824538462548,0.0007799253097879877,0.0005697732339904338
2008-07-03,-0.0017007963732704745,-0.0012854932909631689,-0.0012130463178253725,-0.0005588883483890195,-0.0008927875013294839,-0.0009610243392604856,-0.0009340320172912531,-0.0007678363206701233
2008-07-07,-0.0033488249666258074,-0.0008993013911081649,8.336946210252272e-05,0.00096925199336928,0.002074104116129627,0.0022932063292406824,0.0016523862862878325,0.0020677055611244555
2008-07-08,0.0057969996500415455,0.0043351554179975604,0.003612571232449291,0.002922055455997219,0.0026338073953662278,0.0029030555855082962,7.84264710509408e-05,0.0006730334448570297
2008-07-09,-0.008392792160901719,-0.00450215942689336,-0.0026486571389275904,-0.001493779379891591,0.0001559373876496295,0.0004747828230409201,0.0001789516320744866,0.00022349281988764957
2008-07-10,0.008782357426386334,0.004920650365888735,0.003965362229989777,0.0020525679846159495,0.0011667522303968614,0.0007919096215145416,0.001029749116506995,0.0005828736195450102
2008-07-11,-0.00408446944495966,-0.005298941167403148,-0.00569663829817757,-0.005733114112875248,-0.006359088040259309,-0.006628879775341434,-0.0041715819749582606,-0.004808784055370441
2008-07-14,-0.0013265882458419753,7.840175245821257e-05,0.0010365211959810772,0.0006645046458682025,0.001986908122700859,0.0022011550681042547,0.0010046227800304397,0.0010804542452120813
2008-07-15,-0.008310386689235671,-0.0062356637608175225,-0.004855873350206319,-0.004014799583999418,-0.003132379640558902,-0.002571989720172141,-0.005633546202427175,-0.00509702107059351
2008-07-16,0.005634377721197126,0.00042576524634663215,-0.002193136061841683,-0.00217185660839192,-0.005275162414535517,-0.006001216746875482,-0.004714687291889286,-0.004434704398984968
2008-07-17,9.774017492292231e-05,-0.0009106499829119041,-0.002055181810986517,-0.0024202440128787694,-0.002644080791174841,-0.002954339791249705,-0.0021463553063992835,-0.0020084963206522533
