Date,Close,Volume
2018-01-02,31.649999618530273,1157300
2018-01-03,31.299999237060547,715000
2018-01-04,32.0,706500
2018-01-05,31.799999237060547,538300
2018-01-08,31.700000762939453,373200
2018-01-09,32.04999923706055,593400
2018-01-10,32.25,391000
2018-01-11,32.54999923706055,308900
2018-01-12,32.349998474121094,1266000
2018-01-16,32.099998474121094,366000
2018-01-17,32.0,259400
2018-01-18,31.600000381469727,259900
2018-01-19,32.95000076293945,458000
2018-01-22,33.599998474121094,405700
2018-01-23,34.0,1577400
2018-01-24,33.45000076293945,803000
2018-01-25,32.95000076293945,442700
2018-01-26,33.04999923706055,551000
2018-01-29,32.0,612200
2018-01-30,32.25,511300
2018-01-31,34.54999923706055,1380500
2018-02-01,34.650001525878906,723600
2018-02-02,35.0,652400
2018-02-05,33.70000076293945,930800
2018-02-06,34.5,892200
2018-02-07,33.900001525878906,374500
2018-02-08,31.950000762939453,606000
2018-02-09,30.649999618530273,1891400
2018-02-12,30.149999618530273,1019800
2018-02-13,31.149999618530273,687100
2018-02-14,32.29999923706055,533900
2018-02-15,32.45000076293945,356500
2018-02-16,33.54999923706055,729300
2018-02-20,34.150001525878906,751300
2018-02-21,32.54999923706055,1177800
2018-02-22,32.150001525878906,809400
2018-02-23,33.54999923706055,1127300
2018-02-26,33.599998474121094,647100
2018-02-27,33.900001525878906,1000500
2018-02-28,34.099998474121094,650700
2018-03-01,34.349998474121094,775200
2018-03-02,34.25,517600
2018-03-05,33.849998474121094,504200
2018-03-06,34.349998474121094,1490700
2018-03-07,35.25,882600
2018-03-08,35.849998474121094,758300
2018-03-09,37.650001525878906,1767800
2018-03-12,37.150001525878906,599100
2018-03-13,36.95000076293945,559000
2018-03-14,37.70000076293945,571500
2018-03-15,37.25,417800
2018-03-16,36.5,938800
2018-03-19,35.54999923706055,713500
2018-03-20,34.75,1010700
2018-03-21,33.900001525878906,642900
2018-03-22,33.20000076293945,488000
2018-03-23,32.29999923706055,612700
2018-03-26,33.599998474121094,815000
2018-03-27,33.0,668500
2018-03-28,32.45000076293945,926200
2018-03-29,33.0,1310700
2018-04-02,32.099998474121094,761800
2018-04-03,33.79999923706055,927900
2018-04-04,34.650001525878906,757600
2018-04-05,35.5,560500
2018-04-06,34.400001525878906,501900
2018-04-09,34.099998474121094,497500
2018-04-10,34.599998474121094,478700
2018-04-11,34.599998474121094,329100
2018-04-12,35.5,459700
2018-04-13,35.70000076293945,525600
2018-04-16,41.5,3898300
2018-04-17,41.0,884500
2018-04-18,41.29999923706055,556700
2018-04-19,40.79999923706055,557600
2018-04-20,40.400001525878906,468200
2018-04-23,41.150001525878906,444700
2018-04-24,40.099998474121094,769900
2018-04-25,39.45000076293945,480300
2018-04-26,40.25,477100
2018-04-27,40.54999923706055,344300
2018-04-30,40.5,590000
2018-05-01,40.29999923706055,475500
2018-05-02,40.400001525878906,867900
