Date,Close,Volume
2020-10-05,10.0,200
2020-10-06,9.899999618530273,6500
2020-10-07,9.920000076293945,1600
2020-10-08,9.920000076293945,0
2020-10-09,9.895000457763672,54900
2020-10-12,9.859999656677246,13700
2020-10-13,9.899999618530273,800
2020-10-14,9.869999885559082,4600
2020-10-15,9.850000381469727,4200
2020-10-16,9.880000114440918,42200
2020-10-19,9.944999694824219,61700
2020-10-20,9.970000267028809,10100
2020-10-21,10.140000343322754,355300
2020-10-22,10.079999923706055,55900
2020-10-23,10.029999732971191,202100
2020-10-26,10.0,281600
2020-10-27,10.260000228881836,5282200
2020-10-28,10.270000457763672,1277600
2020-10-29,10.100000381469727,822600
2020-10-30,10.050000190734863,414800
2020-11-02,10.109999656677246,279100
2020-11-03,10.100000381469727,271000
2020-11-04,10.09000015258789,267700
2020-11-05,10.25,1383900
2020-11-06,10.359999656677246,896600
2020-11-09,10.300000190734863,320800
2020-11-10,10.199999809265137,59100
2020-11-11,10.170000076293945,436400
2020-11-12,10.109999656677246,862900
2020-11-13,10.109999656677246,187300
2020-11-16,10.149999618530273,268500
2020-11-17,10.210000038146973,791200
2020-11-18,10.279999732971191,534200
2020-11-19,10.199999809265137,68000
2020-11-20,10.479999542236328,1066800
2020-11-23,10.5,968900
2020-11-24,10.489999771118164,904500
2020-11-25,10.899999618530273,634900
2020-11-27,11.010000228881836,971800
2020-11-30,11.050000190734863,1177000
2020-12-01,10.899999618530273,1479800
2020-12-02,10.75,1043200
2020-12-03,11.0,1497200
2020-12-04,11.15999984741211,1005500
2020-12-07,11.399999618530273,3219000
2020-12-08,11.600000381469727,1854800
2020-12-09,13.800000190734863,9605200
2020-12-10,13.449999809265137,3311000
2020-12-11,12.979999542236328,3137900
2020-12-14,13.100000381469727,2815800
2020-12-15,13.0,1297500
2020-12-16,13.0,2554000
2020-12-17,14.279999732971191,2394500
2020-12-18,15.300000190734863,4324000
2020-12-21,16.450000762939453,1766700
2020-12-22,15.899999618530273,3284600
2020-12-23,16.579999923706055,1753600
2020-12-24,16.610000610351562,1172700
2020-12-28,16.43000030517578,1036000
2020-12-29,16.639999389648438,1146700
2020-12-30,17.170000076293945,1899200
2020-12-31,17.59000015258789,594300
2021-01-04,16.59000015258789,1361500
2021-01-05,15.890000343322754,637200
2021-01-06,16.15999984741211,1493300
2021-01-07,15.949999809265137,1061200
2021-01-08,16.0,1558100
2021-01-11,15.619999885559082,1005400
2021-01-12,17.0,1274700
2021-01-13,15.920000076293945,1287200
2021-01-14,16.450000762939453,671000
2021-01-15,17.440000534057617,1202800
2021-01-19,16.739999771118164,897000
2021-01-20,20.440000534057617,3795000
2021-01-21,20.6200008392334,1274900
2021-01-22,20.1200008392334,1053600
2021-01-25,18.149999618530273,1311000
2021-01-26,19.3799991607666,1140000
2021-01-27,17.93000030517578,1637800
2021-01-28,19.139999389648438,774500
2021-01-29,20.75,885000
2021-02-01,21.43000030517578,733800
2021-02-02,19.709999084472656,784100
2021-02-03,19.350000381469727,633800
2021-02-04,20.719999313354492,1026600
2021-02-05,20.780000686645508,496400
2021-02-08,20.450000762939453,482600
2021-02-09,20.700000762939453,527600
2021-02-10,19.6299991607666,811700
2021-02-11,18.56999969482422,636100
2021-02-12,18.579999923706055,645000
2021-02-16,18.420000076293945,746800
2021-02-17,19.15999984741211,785100
2021-02-18,19.899999618530273,849300
2021-02-19,20.209999084472656,633800
2021-02-22,20.270000457763672,1223900
2021-02-23,18.540000915527344,1500400
2021-02-24,18.5,703700
2021-02-25,18.200000762939453,1358300
2021-02-26,19.040000915527344,1473000
2021-03-01,19.420000076293945,657000
2021-03-02,19.459999084472656,448600
2021-03-03,16.770000457763672,752400
2021-03-04,14.5,2688200
2021-03-05,15.869999885559082,1484300
2021-03-08,15.550000190734863,611200
2021-03-09,16.299999237060547,469500
2021-03-10,16.25,231500
2021-03-11,17.610000610351562,769900
2021-03-12,17.18000030517578,292200
2021-03-15,16.959999084472656,239000
2021-03-16,17.420000076293945,391900
2021-03-17,16.790000915527344,273600
2021-03-18,15.770000457763672,261600
2021-03-19,16.200000762939453,385300
2021-03-22,16.81999969482422,252400
2021-03-23,16.100000381469727,338500
2021-03-24,16.059999465942383,465300
2021-03-25,15.75,731300
2021-03-26,15.449999809265137,430900
2021-03-29,14.359999656677246,693000
2021-03-30,14.350000381469727,655000
2021-03-31,14.710000038146973,315000
2021-04-01,15.630000114440918,1325200
2021-04-05,22.0,10087400
2021-04-06,22.149999618530273,2099400
2021-04-07,21.280000686645508,922100
2021-04-08,19.860000610351562,1195600
2021-04-09,19.649999618530273,817300
2021-04-12,19.309999465942383,903000
2021-04-13,19.270000457763672,985900
2021-04-14,19.450000762939453,1031600
2021-04-15,19.3799991607666,399600
2021-04-16,19.809999465942383,982900
2021-04-19,18.260000228881836,1107800
2021-04-20,16.209999084472656,1424500
2021-04-21,19.780000686645508,2573700
2021-04-22,20.18000030517578,2074000
2021-04-23,21.600000381469727,1193100
2021-04-26,21.559999465942383,1327500
2021-04-27,21.010000228881836,1503300
2021-04-28,21.6200008392334,615100
2021-04-29,21.239999771118164,476300
2021-04-30,21.100000381469727,386500
2021-05-03,20.889999389648438,431600
2021-05-04,20.100000381469727,1162400
2021-05-05,19.360000610351562,389400
2021-05-06,17.940000534057617,486200
2021-05-07,18.790000915527344,683400
2021-05-10,18.690000534057617,639500
2021-05-11,18.6299991607666,747900
2021-05-12,17.399999618530273,1207000
2021-05-13,17.229999542236328,721600
2021-05-14,18.350000381469727,390900
2021-05-17,19.139999389648438,393400
2021-05-18,19.440000534057617,465600
2021-05-19,19.56999969482422,686000
2021-05-20,21.489999771118164,2132700
2021-05-21,20.209999084472656,1014200
2021-05-24,20.40999984741211,659800
2021-05-25,21.239999771118164,671800
2021-05-26,22.889999389648438,572000
2021-05-27,24.93000030517578,1145900
2021-05-28,24.100000381469727,786600
2021-06-01,23.079999923706055,606500
2021-06-02,21.450000762939453,4424300
2021-06-03,20.809999465942383,2127500
2021-06-04,21.329999923706055,3019600
2021-06-07,19.81999969482422,2079900
2021-06-08,18.989999771118164,2448700
2021-06-09,19.540000915527344,2400600
2021-06-10,19.399999618530273,7671400
2021-06-11,18.93000030517578,4439300
2021-06-14,18.139999389648438,2695300
2021-06-15,17.739999771118164,3226200
2021-06-16,17.709999084472656,2772000
2021-06-17,18.610000610351562,1629200
2021-06-18,18.0,1170100
2021-06-21,17.459999084472656,2031500
2021-06-22,18.260000228881836,1916400
2021-06-23,19.329999923706055,1147000
2021-06-24,18.90999984741211,1048300
2021-06-25,18.59000015258789,642800
2021-06-28,18.6200008392334,588700
2021-06-29,18.15999984741211,715100
2021-06-30,18.770000457763672,897400
2021-07-01,18.59000015258789,1107600
2021-07-02,19.31999969482422,880000
2021-07-06,18.799999237060547,1667200
2021-07-07,18.219999313354492,1903300
2021-07-08,18.540000915527344,1669000
2021-07-09,19.0,796200
2021-07-12,18.219999313354492,963600
2021-07-13,17.239999771118164,2136700
2021-07-14,15.739999771118164,2961600
2021-07-15,15.5600004196167,3274700
2021-07-16,15.760000228881836,1156700
