Date,Close,Volume
2018-01-02,138.55491638183594,20489600
2018-01-03,138.69895935058594,21836600
2018-01-04,139.06808471679688,14207100
2018-01-05,139.3561553955078,19883900
2018-01-08,139.572265625,18457300
2018-01-09,139.38314819335938,16571300
2018-01-10,139.4011688232422,18516800
2018-01-11,141.79600524902344,26522400
2018-01-12,142.3901824951172,24089800
2018-01-16,140.57156372070312,27704700
2018-01-17,141.9040069580078,18571600
2018-01-18,140.93162536621094,17903600
2018-01-19,142.7863006591797,31040900
2018-01-22,143.55154418945312,12702400
2018-01-23,144.0106658935547,16904600
2018-01-24,143.11936950683594,20340900
2018-01-25,143.1734161376953,20290900
2018-01-26,143.68658447265625,16120300
2018-01-29,142.8762969970703,18293300
2018-01-30,141.50784301757812,24533800
2018-01-31,140.76962280273438,27468900
2018-02-01,141.21080017089844,21413000
2018-02-02,138.49188232421875,33314100
2018-02-05,133.1711883544922,52622200
2018-02-06,134.7646484375,69232400
2018-02-07,134.8997344970703,37101000
2018-02-08,130.9384307861328,44704500
2018-02-09,132.13584899902344,53315300
2018-02-12,133.38717651367188,36213900
2018-02-13,133.67532348632812,25021200
2018-02-14,136.07908630371094,36286900
2018-02-15,137.56454467773438,23773600
2018-02-16,138.0507354736328,27973900
2018-02-20,136.9163818359375,24046200
2018-02-21,137.06040954589844,26735500
2018-02-22,136.8443603515625,16340000
2018-02-23,138.62693786621094,18065200
2018-02-26,139.53623962402344,15267700
2018-02-27,137.5286102294922,18125500
2018-02-28,135.35885620117188,29951800
2018-03-01,134.9987030029297,38943200
2018-03-02,137.1594696044922,31842300
2018-03-05,138.38385009765625,19603700
2018-03-06,139.87832641601562,17304000
2018-03-07,141.1117401123047,22684600
2018-03-08,140.8236083984375,23391300
2018-03-09,143.07435607910156,24927200
2018-03-12,143.32644653320312,15310100
2018-03-13,142.6602783203125,17757200
2018-03-14,141.98500061035156,18097500
2018-03-15,141.27377319335938,14172100
2018-03-16,142.06607055664062,36000300
2018-03-19,140.69757080078125,25663000
2018-03-20,140.66159057617188,11418500
2018-03-21,141.48086547851562,22213500
2018-03-22,138.37855529785156,29774800
2018-03-23,135.4007568359375,35744100
2018-03-26,138.36048889160156,28442400
2018-03-27,135.6803741455078,32820600
2018-03-28,135.6352996826172,26510900
2018-03-29,137.0068817138672,22617700
2018-04-02,133.6681365966797,35040700
2018-04-03,135.58114624023438,29857800
2018-04-04,137.30467224121094,29619700
2018-04-05,138.4417266845703,17301600
2018-04-06,135.6803741455078,25762700
2018-04-09,135.8428192138672,18997000
2018-04-10,138.40557861328125,23420000
2018-04-11,138.70338439941406,14884600
2018-04-12,139.6508331298828,14413200
2018-04-13,138.91998291015625,19813600
2018-04-16,140.2012939453125,18846900
2018-04-17,141.72628784179688,18624200
2018-04-18,142.1053466796875,16974200
2018-04-19,141.1217041015625,16174500
2018-04-20,140.3636932373047,21480600
2018-04-23,140.15621948242188,13268200
2018-04-24,139.35305786132812,24859700
2018-04-25,139.14552307128906,21981400
2018-04-26,139.78619384765625,14862900
2018-04-27,139.58775329589844,17734300
2018-04-30,138.35142517089844,15624600
2018-05-01,139.0282745361328,24977500
2018-05-02,139.55157470703125,16786800
2018-05-03,138.7935791015625,20985900
2018-05-04,140.52613830566406,17927900
2018-05-07,141.71731567382812,16303500
2018-05-08,142.42111206054688,17281200
2018-05-09,143.1881561279297,15758500
2018-05-10,143.9551544189453,15828700
2018-05-11,144.2349090576172,14413600
2018-05-14,143.68443298339844,15028500
2018-05-15,143.71151733398438,17544900
2018-05-16,145.20947265625,21004400
2018-05-17,145.87716674804688,18639700
2018-05-18,146.06668090820312,17579800
2018-05-21,147.03224182128906,15667300
2018-05-22,145.96742248535156,13212000
2018-05-23,146.1569366455078,14235700
2018-05-24,146.2110137939453,12785000
2018-05-25,145.9494171142578,11150200
2018-05-29,145.7508544921875,20986900
2018-05-30,148.06094360351562,25169000
2018-05-31,146.8788299560547,28573700
2018-06-01,147.8443603515625,21108200
2018-06-04,148.62948608398438,14836000
2018-06-05,149.54986572265625,13283600
2018-06-06,150.63265991210938,16661300
2018-06-07,149.8115234375,17571900
2018-06-08,150.26278686523438,17569800
2018-06-11,150.48829650878906,15923000
2018-06-12,151.17410278320312,16166700
2018-06-13,150.57858276367188,19853700
2018-06-14,151.38165283203125,19248100
2018-06-15,151.42674255371094,24922600
2018-06-18,152.1396942138672,18616500
2018-06-19,152.148681640625,24605900
2018-06-20,153.3759002685547,19216900
2018-06-21,151.94110107421875,26946200
2018-06-22,151.4358367919922,33638200
2018-06-25,148.96328735351562,37005100
2018-06-26,149.82962036132812,20464000
2018-06-27,147.42929077148438,27511800
2018-06-28,147.88047790527344,26759100
2018-06-29,147.7812042236328,24146500
2018-07-02,148.80093383789062,24283600
2018-07-03,149.3940887451172,13561300
2018-07-05,151.09664916992188,18640500
2018-07-06,152.37359619140625,19597500
2018-07-09,153.33360290527344,16565200
2018-07-10,152.63623046875,18790700
2018-07-11,151.3412322998047,23912600
2018-07-12,152.07473754882812,19617600
2018-07-13,151.62193298339844,15409100
2018-07-16,151.03323364257812,15946900
2018-07-17,151.70346069335938,15134700
2018-07-18,152.12905883789062,13780000
2018-07-19,153.20684814453125,18398300
2018-07-20,152.58189392089844,17570700
2018-07-23,152.77210998535156,12335000
2018-07-24,151.1419677734375,25831300
2018-07-25,151.6944122314453,18401200
2018-07-26,152.50946044921875,20944200
2018-07-27,149.665771484375,28777100
2018-07-30,148.70574951171875,20093700
2018-07-31,150.21820068359375,23567300
2018-08-01,150.11862182617188,17942600
2018-08-02,151.21441650390625,18292200
2018-08-03,150.68911743164062,21734900
2018-08-06,151.53138732910156,16288800
2018-08-07,151.89364624023438,15045700
2018-08-08,151.75778198242188,14789500
2018-08-09,152.14723205566406,10437800
2018-08-10,151.72157287597656,20521900
2018-08-13,150.8340301513672,20517200
2018-08-14,152.3283233642578,17683100
2018-08-15,150.41749572753906,27479900
2018-08-16,151.81214904785156,15484700
2018-08-17,152.46420288085938,15106700
2018-08-20,152.8898468017578,12547300
2018-08-21,154.6467742919922,20661200
2018-08-22,155.02719116210938,14329200
2018-08-23,154.5562286376953,12945800
2018-08-24,155.3984375,11894300
2018-08-27,155.62484741210938,15880400
2018-08-28,155.76979064941406,13170300
2018-08-29,156.2226104736328,13157900
2018-08-30,156.09576416015625,14199600
2018-08-31,156.6934814453125,12240500
2018-09-04,155.99615478515625,17923500
2018-09-05,155.57958984375,15166100
2018-09-06,154.52903747558594,16647700
2018-09-07,154.44752502441406,17248000
2018-09-10,154.63771057128906,11067100
2018-09-11,154.89129638671875,14078400
2018-09-12,154.51998901367188,21572300
2018-09-13,154.5562286376953,14570500
2018-09-14,155.20826721191406,15734900
2018-09-17,153.55999755859375,20023200
2018-09-18,154.20303344726562,13018000
2018-09-19,153.64146423339844,17593500
2018-09-20,155.0633544921875,16918700
2018-09-21,154.32077026367188,32539000
2018-09-24,153.75015258789062,15786700
2018-09-25,153.98565673828125,13758500
2018-09-26,152.57818603515625,17787200
2018-09-27,152.5872802734375,14471900
2018-09-28,153.05043029785156,22740300
2018-10-01,151.03456115722656,27893100
2018-10-02,149.40000915527344,28440300
2018-10-03,150.70762634277344,26027200
2018-10-04,148.5919189453125,29463000
2018-10-05,147.24795532226562,31240100
2018-10-08,146.93923950195312,21330700
2018-10-09,146.36720275878906,20620400
2018-10-10,142.16299438476562,46921800
2018-10-11,139.44789123535156,68877400
2018-10-12,139.47518920898438,53492600
2018-10-15,139.99270629882812,32747600
2018-10-16,144.0516815185547,35569100
2018-10-17,143.43423461914062,24140100
2018-10-18,140.7464141845703,31042700
2018-10-19,139.25718688964844,34214200
2018-10-22,138.9575958251953,28218300
2018-10-23,137.71359252929688,37228100
2018-10-24,132.5286102294922,40412400
2018-10-25,135.39808654785156,32311300
2018-10-26,133.9179229736328,36986100
2018-10-29,133.1824188232422,33031300
2018-10-30,135.96104431152344,29017200
2018-10-31,136.23345947265625,36785400
2018-11-01,139.37525939941406,28496400
2018-11-02,139.83836364746094,26671600
2018-11-05,139.7294158935547,16940900
2018-11-06,140.4195098876953,15572900
2018-11-07,142.93479919433594,22127800
2018-11-08,142.5534210205078,14987700
2018-11-09,139.9109649658203,20654400
2018-11-12,137.14149475097656,21886800
2018-11-13,136.70562744140625,18468500
2018-11-14,135.7067413330078,24549100
2018-11-15,137.6409149169922,24482000
2018-11-16,137.96780395507812,29323500
2018-11-19,135.17108154296875,21540900
2018-11-20,132.56494140625,25907000
2018-11-21,134.4174041748047,17902300
2018-11-23,134.2902374267578,11134800
2018-11-26,136.03369140625,15346400
2018-11-27,134.90768432617188,14461800
2018-11-28,138.240234375,26125900
2018-11-29,137.86790466308594,15134500
2018-11-30,138.58526611328125,20304700
2018-12-03,139.9109649658203,23379800
2018-12-04,133.9542999267578,41077900
2018-12-06,133.66371154785156,37581200
2018-12-07,130.776123046875,28525100
2018-12-10,130.394775390625,30776600
2018-12-11,130.25852966308594,29229300
2018-12-12,131.5025177001953,27894800
2018-12-13,129.64108276367188,23205400
2018-12-14,127.67972564697266,24037200
2018-12-17,124.83621215820312,36468500
2018-12-18,124.68130493164062,42277200
2018-12-19,122.08475494384766,47676600
2018-12-20,120.0712661743164,57908100
2018-12-21,116.95539093017578,59404800
2018-12-24,114.68678283691406,28575700
2018-12-26,120.19882202148438,40182700
2018-12-27,120.69993591308594,39527900
2018-12-28,121.046142578125,35994400
2018-12-31,121.99364471435547,29173400
2019-01-02,122.6860580444336,27295100
2019-01-03,120.49034881591797,29294600
2019-01-04,124.99109649658203,35355300
2019-01-07,127.17767333984375,30477900
2019-01-08,129.12741088867188,27320900
2019-01-09,130.19334411621094,25764600
2019-01-10,130.8676300048828,22896800
2019-01-11,130.90399169921875,22428400
2019-01-14,129.6011962890625,29185000
2019-01-15,130.6944580078125,25678900
2019-01-16,131.66929626464844,20827300
2019-01-17,132.86289978027344,19273400
2019-01-18,134.2294464111328,28306700
2019-01-22,132.10662841796875,27741100
2019-01-23,131.7421875,20621300
2019-01-24,132.5348358154297,16976300
2019-01-25,134.2386016845703,22266900
2019-01-28,133.51878356933594,22784700
2019-01-29,133.19992065429688,12084800
2019-01-30,134.65773010253906,25516900
2019-01-31,135.8056182861328,27252900
2019-02-01,135.91494750976562,17057900
2019-02-04,137.53672790527344,21301700
2019-02-05,137.6824493408203,18295900
2019-02-06,137.50933837890625,13720600
2019-02-07,136.37965393066406,22850800
2019-02-08,136.525390625,13463000
2019-02-11,137.6642303466797,16374800
2019-02-12,139.38616943359375,20779900
2019-02-13,139.77792358398438,15534500
2019-02-14,140.09681701660156,18251000
2019-02-15,142.3289337158203,27240200
2019-02-19,142.72068786621094,15856900
2019-02-20,143.3948974609375,18317400
2019-02-21,142.84825134277344,17497000
2019-02-22,144.08731079101562,20411800
2019-02-25,144.12376403808594,17957100
2019-02-26,143.13075256347656,21497300
2019-02-27,143.3311767578125,18194900
2019-02-28,142.83917236328125,18155300
2019-03-01,144.16929626464844,19247100
2019-03-04,142.86651611328125,23301800
2019-03-05,142.20143127441406,16798200
2019-03-06,139.41351318359375,29604600
2019-03-07,138.19268798828125,26822500
2019-03-08,138.15623474121094,20466800
2019-03-11,140.570556640625,20854500
2019-03-12,140.64344787597656,18966800
2019-03-13,141.19918823242188,24109100
2019-03-14,140.62522888183594,14217500
2019-03-15,140.99880981445312,22025900
2019-03-18,141.90074157714844,24510200
2019-03-19,141.18099975585938,18633100
2019-03-20,140.0043487548828,29463200
2019-03-21,141.8405303955078,31845000
2019-03-22,136.67921447753906,40663000
2019-03-25,137.28213500976562,26454700
2019-03-26,138.72547912597656,21308600
2019-03-27,138.18653869628906,23477100
2019-03-28,139.41973876953125,19473300
2019-03-29,139.84910583496094,28298900
2019-04-01,141.37466430664062,20075200
2019-04-02,141.0092315673828,18253500
2019-04-03,141.7400360107422,19554700
2019-04-04,142.43431091308594,15909500
2019-04-05,143.76803588867188,21379000
2019-04-08,143.5305633544922,14202400
2019-04-09,141.776611328125,18534200
2019-04-10,143.70411682128906,18938800
2019-04-11,143.5214385986328,12218700
2019-04-12,144.0421142578125,14120300
2019-04-15,143.57623291015625,10964000
2019-04-16,143.91421508789062,16782900
2019-04-17,142.59878540039062,17108500
2019-04-18,142.1785430908203,23276300
2019-04-22,141.8040313720703,15596800
2019-04-23,143.94161987304688,23396100
2019-04-24,144.3892364501953,18053100
2019-04-25,143.19252014160156,19365100
2019-04-26,144.58106994628906,16999100
2019-04-29,145.27536010742188,13698900
2019-04-30,144.59934997558594,24127500
2019-05-01,143.22906494140625,17734300
2019-05-02,143.8959197998047,22715700
2019-05-03,146.64559936523438,20178800
2019-05-06,146.81004333496094,21262100
2019-05-07,143.90509033203125,25434500
2019-05-08,143.20167541503906,16113700
2019-05-09,142.68101501464844,25259900
2019-05-10,143.07374572753906,26544700
2019-05-13,138.51539611816406,26936500
2019-05-14,140.2601776123047,15519200
2019-05-15,140.7169189453125,18410600
2019-05-16,141.5939483642578,13772100
