Date,Close,Volume
2021-09-14,25.049999237060547,12819400
2021-09-15,27.0,3753400
2021-09-16,26.5,1893000
2021-09-17,27.0,918400
2021-09-20,26.299999237060547,931500
2021-09-21,25.899999618530273,1089700
2021-09-22,26.010000228881836,866500
2021-09-23,26.25,502600
2021-09-24,25.969999313354492,240500
2021-09-27,25.200000762939453,426800
2021-09-28,24.25,2211400
2021-09-29,23.780000686645508,1046800
2021-09-30,22.6299991607666,460500
2021-10-01,23.450000762939453,266800
2021-10-04,22.649999618530273,357300
2021-10-05,23.139999389648438,846100
2021-10-06,22.860000610351562,315900
2021-10-07,23.469999313354492,266600
2021-10-08,23.479999542236328,469900
2021-10-11,22.579999923706055,833900
2021-10-12,21.649999618530273,904900
2021-10-13,21.65999984741211,406500
2021-10-14,23.65999984741211,1048300
2021-10-15,24.270000457763672,1138300
2021-10-18,23.350000381469727,424700
2021-10-19,22.389999389648438,320600
2021-10-20,22.889999389648438,260700
2021-10-21,22.860000610351562,101300
2021-10-22,22.110000610351562,220900
2021-10-25,22.149999618530273,172400
2021-10-26,21.84000015258789,178900
2021-10-27,20.149999618530273,644000
2021-10-28,20.100000381469727,371500
2021-10-29,20.899999618530273,276300
2021-11-01,21.989999771118164,472500
2021-11-02,21.940000534057617,215500
2021-11-03,22.459999084472656,199600
2021-11-04,23.75,629200
2021-11-05,22.0,409700
2021-11-08,22.559999465942383,273600
2021-11-09,22.020000457763672,193900
2021-11-10,21.93000030517578,114800
2021-11-11,21.329999923706055,133200
2021-11-12,21.899999618530273,185300
2021-11-15,22.389999389648438,170500
2021-11-16,21.649999618530273,285400
2021-11-17,21.829999923706055,553400
2021-11-18,21.15999984741211,322400
2021-11-19,21.030000686645508,93000
2021-11-22,19.950000762939453,282000
2021-11-23,18.780000686645508,764600
2021-11-24,18.780000686645508,543500
2021-11-26,17.709999084472656,415000
2021-11-29,16.899999618530273,403500
2021-11-30,16.110000610351562,1183200
2021-12-01,15.039999961853027,1756000
2021-12-02,16.559999465942383,1028600
2021-12-03,15.800000190734863,718400
2021-12-06,16.829999923706055,502000
2021-12-07,17.299999237060547,327900
2021-12-08,18.020000457763672,1671700
2021-12-09,18.030000686645508,398000
2021-12-10,18.229999542236328,512400
2021-12-13,18.469999313354492,983300
2021-12-14,18.649999618530273,751900
2021-12-15,18.139999389648438,684600
2021-12-16,16.549999237060547,792500
2021-12-17,17.700000762939453,660100
2021-12-20,17.989999771118164,343500
2021-12-21,18.8799991607666,339300
2021-12-22,18.1200008392334,201500
2021-12-23,18.59000015258789,179100
2021-12-27,18.899999618530273,379000
2021-12-28,18.270000457763672,352500
2021-12-29,18.030000686645508,113100
2021-12-30,18.200000762939453,164400
2021-12-31,17.56999969482422,137800
2022-01-03,19.030000686645508,294100
2022-01-04,18.270000457763672,487100
2022-01-05,16.049999237060547,802300
2022-01-06,16.56999969482422,380400
2022-01-07,16.479999542236328,147500
2022-01-10,16.799999237060547,207700
2022-01-11,16.3799991607666,195600
2022-01-12,15.880000114440918,329200
2022-01-13,15.5,336500
2022-01-14,15.470000267028809,305700
2022-01-18,14.229999542236328,358100
2022-01-19,13.59000015258789,305400
2022-01-20,13.319999694824219,272100
2022-01-21,12.710000038146973,364500
2022-01-24,13.489999771118164,433700
2022-01-25,13.380000114440918,163600
2022-01-26,13.270000457763672,212900
2022-01-27,12.649999618530273,179500
2022-01-28,12.640000343322754,577900
2022-01-31,13.399999618530273,327200
2022-02-01,13.640000343322754,196900
2022-02-02,12.5,215000
2022-02-03,11.59000015258789,430500
2022-02-04,11.930000305175781,342100
2022-02-07,12.770000457763672,802100
2022-02-08,12.770000457763672,256600
2022-02-09,14.390000343322754,464000
2022-02-10,14.359999656677246,367700
2022-02-11,13.289999961853027,452800
2022-02-14,13.460000038146973,160500
2022-02-15,13.970000267028809,182700
2022-02-16,13.579999923706055,240000
2022-02-17,13.640000343322754,185700
2022-02-18,12.649999618530273,539600
2022-02-22,13.199999809265137,654600
2022-02-23,13.0,467600
2022-02-24,13.4399995803833,319700
2022-02-25,13.949999809265137,204400
2022-02-28,14.649999618530273,170900
2022-03-01,14.359999656677246,331400
2022-03-02,14.119999885559082,171700
2022-03-03,14.039999961853027,395500
2022-03-04,12.6899995803833,529400
2022-03-07,11.819999694824219,475000
2022-03-08,11.479999542236328,2887700
2022-03-09,13.34000015258789,497700
2022-03-10,12.949999809265137,199100
2022-03-11,12.479999542236328,270800
2022-03-14,13.770000457763672,521700
2022-03-15,14.119999885559082,357000
2022-03-16,14.640000343322754,247800
2022-03-17,15.65999984741211,367100
2022-03-18,16.170000076293945,468700
2022-03-21,15.229999542236328,205200
2022-03-22,15.630000114440918,191300
2022-03-23,14.600000381469727,191200
2022-03-24,15.359999656677246,204200
2022-03-25,14.789999961853027,166800
2022-03-28,15.520000457763672,135600
2022-03-29,14.720000267028809,523600
2022-03-30,16.68000030517578,657300
2022-03-31,16.639999389648438,270900
2022-04-01,16.649999618530273,324100
2022-04-04,15.84000015258789,207300
