Date,Close,Volume
2018-01-02,32.103843688964844,5449900
2018-01-03,31.931396484375,4253300
2018-01-04,32.247554779052734,4722500
2018-01-05,32.467899322509766,7229500
2018-01-08,31.711044311523438,7146500
2018-01-09,32.21881866455078,8774400
2018-01-10,32.49663543701172,5981500
2018-01-11,33.63671875,7496600
2018-01-12,33.56005859375,6025100
2018-01-16,34.51809310913086,11978300
2018-01-17,35.00670623779297,9408800
2018-01-18,34.556427001953125,6126100
2018-01-19,34.824668884277344,5991100
2018-01-22,35.5623664855957,9727200
2018-01-23,35.46656036376953,5175700
2018-01-24,36.05096435546875,7124400
2018-01-25,35.265377044677734,7804500
2018-01-26,35.49529266357422,6668600
2018-01-29,36.43417739868164,15529000
2018-01-30,35.55278778076172,14740100
2018-01-31,34.92047882080078,12872500
2018-02-01,35.28453063964844,6168700
2018-02-02,34.08698654174805,8430800
2018-02-05,33.023563385009766,8988400
2018-02-06,33.41636276245117,9572200
2018-02-07,33.22475051879883,6697700
2018-02-08,32.09426498413086,10910600
2018-02-09,32.02720642089844,17956000
2018-02-12,31.806859970092773,9416500
2018-02-13,31.739795684814453,8861500
2018-02-14,32.99482727050781,12991700
2018-02-15,33.53132247924805,9131300
2018-02-16,33.023563385009766,8295500
2018-02-20,33.25349426269531,14923500
2018-02-21,32.95649719238281,7490100
2018-02-22,33.06188201904297,5149300
2018-02-23,33.8953857421875,4480900
2018-02-26,33.847476959228516,4798800
2018-02-27,32.83195495605469,6166200
2018-02-28,32.79363250732422,6991900
2018-03-01,31.883493423461914,9505200
2018-03-02,32.314613342285156,11015600
2018-03-05,32.42958068847656,8278500
2018-03-06,33.29180908203125,7490400
2018-03-07,33.39720153808594,5511700
2018-03-08,34.52197265625,6827400
2018-03-09,35.367958068847656,7730600
2018-03-12,35.34872817993164,5989000
2018-03-13,34.4066047668457,6648700
2018-03-14,34.31047439575195,4635600
2018-03-15,34.30086135864258,3475200
2018-03-16,34.598880767822266,4503800
2018-03-19,34.87767028808594,12579600
2018-03-20,35.310272216796875,5725100
2018-03-21,34.723854064941406,9137500
2018-03-22,33.1953125,7554100
2018-03-23,31.97439193725586,12167100
2018-03-26,33.57024383544922,12752700
2018-03-27,33.51255416870117,9578500
2018-03-28,32.78194046020508,6561700
2018-03-29,33.666378021240234,7153500
2018-04-02,32.570438385009766,7749400
2018-04-03,33.108795166015625,5251100
2018-04-04,33.579864501953125,7024200
2018-04-05,34.19511413574219,7945900
2018-04-06,32.81077194213867,9692300
2018-04-09,33.041500091552734,5071900
2018-04-10,33.32989501953125,12400600
2018-04-11,32.378173828125,12078800
2018-04-12,33.579864501953125,16895200
2018-04-13,33.07033920288086,5985200
2018-04-16,33.42604064941406,6200700
2018-04-17,34.7142448425293,6874400
2018-04-18,35.00265121459961,7470100
2018-04-19,34.18550109863281,10344700
2018-04-20,34.07014083862305,5153400
2018-04-23,34.77191925048828,9774200
2018-04-24,34.14704132080078,8368500
2018-04-25,33.96439743041992,7503200
2018-04-26,31.041898727416992,37019900
2018-04-27,30.07093620300293,19221400
2018-04-30,30.205524444580078,13349400
2018-05-01,30.186298370361328,11191400
2018-05-02,30.01325225830078,8836400
2018-05-03,30.07093620300293,8178400
2018-05-04,30.628515243530273,8715200
2018-05-07,30.38817596435547,8461400
2018-05-08,30.820789337158203,8342300
2018-05-09,31.62832260131836,11542400
2018-05-10,32.080142974853516,11667100
2018-05-11,30.57083511352539,16851600
2018-05-14,31.070735931396484,19863100
2018-05-15,30.503543853759766,9551300
2018-05-16,30.686201095581055,7587100
2018-05-17,30.93614959716797,10539400
2018-05-18,31.0899658203125,7202000
2018-05-21,30.772722244262695,7246700
2018-05-22,30.359338760375977,6196200
2018-05-23,30.378570556640625,7249400
2018-05-24,30.109390258789062,6253300
2018-05-25,30.23436737060547,3896100
2018-05-29,30.090164184570312,5951400
2018-05-30,30.657360076904297,6181300
2018-05-31,30.23436737060547,10258400
2018-06-01,30.56122398376465,7222700
2018-06-04,30.320890426635742,6645600
2018-06-05,29.66717529296875,11422100
2018-06-06,30.33049774169922,11613300
2018-06-07,30.253299713134766,8915200
2018-06-08,29.70323944091797,13892100
2018-06-11,30.484905242919922,14202900
2018-06-12,30.533157348632812,11046900
2018-06-13,29.86728858947754,8341500
2018-06-14,30.33049774169922,5650600
2018-06-15,30.137496948242188,9223200
2018-06-18,30.224348068237305,4685000
2018-06-19,28.86366844177246,17126600
2018-06-20,29.471633911132812,14759300
2018-06-21,29.24968147277832,7988800
2018-06-22,29.01807403564453,9180400
2018-06-25,28.246063232421875,9597500
2018-06-26,28.139909744262695,8641500
2018-06-27,27.377548217773438,10263000
2018-06-28,27.38719367980957,8555800
2018-06-29,28.014461517333984,12614900
2018-07-02,27.174896240234375,15410200
2018-07-03,27.00118637084961,5212200
2018-07-05,27.416152954101562,7308800
2018-07-06,27.956554412841797,5859700
2018-07-09,28.429412841796875,5561700
2018-07-10,28.882972717285156,8528400
2018-07-11,28.844375610351562,7087800
2018-07-12,29.433034896850586,8607400
2018-07-13,29.86728858947754,9606300
2018-07-16,30.031341552734375,10424700
2018-07-17,30.156795501708984,11232500
2018-07-18,29.934843063354492,8120100
2018-07-19,29.741840362548828,7096400
2018-07-20,30.10854721069336,10371800
2018-07-23,29.8865909576416,3940300
2018-07-24,29.693588256835938,7958600
2018-07-25,30.417354583740234,8191800
2018-07-26,30.12784767150879,6389500
2018-07-27,29.645339965820312,6695100
2018-07-30,29.693588256835938,6567400
2018-07-31,30.27259635925293,19673200
2018-08-01,27.512649536132812,30729600
2018-08-02,27.956554412841797,41271800
2018-08-03,27.531951904296875,15152900
2018-08-06,28.3039608001709,11043700
2018-08-07,28.593467712402344,11813200
2018-08-08,27.937259674072266,14881100
2018-08-09,28.091657638549805,6084100
2018-08-10,27.850404739379883,7741900
2018-08-13,28.014461517333984,6980500
2018-08-14,27.96620750427246,5285900
2018-08-15,27.377548217773438,8535800
2018-08-16,27.290695190429688,5462800
2018-08-17,27.551250457763672,8581400
2018-08-20,27.580198287963867,6864800
2018-08-21,27.995159149169922,8386700
2018-08-22,27.821453094482422,4295700
2018-08-23,27.551250457763672,5723900
2018-08-24,27.50299835205078,4465800
2018-08-27,28.207462310791016,8254200
2018-08-28,28.139909744262695,3207400
2018-08-29,28.56451416015625,10271400
2018-08-30,27.86970329284668,5362000
2018-08-31,27.975852966308594,6078300
2018-09-04,26.981887817382812,10440200
2018-09-05,26.692384719848633,8050000
2018-09-06,26.055471420288086,11254200
2018-09-07,25.92945671081543,8771800
2018-09-10,26.123323440551758,13850100
2018-09-11,26.103940963745117,10786200
2018-09-12,26.423818588256836,10159100
2018-09-13,26.637069702148438,7962700
2018-09-14,26.8309326171875,6393100
2018-09-17,26.578908920288086,4619500
2018-09-18,26.743696212768555,4659400
2018-09-19,27.49976921081543,8616600
2018-09-20,27.65485954284668,5900000
2018-09-21,27.616085052490234,8933300
2018-09-24,27.053876876831055,5398400
2018-09-25,27.015106201171875,4577800
2018-09-26,26.753385543823242,4699300
2018-09-27,26.869705200195312,7719800
2018-09-28,27.053876876831055,8959700
2018-10-01,26.103940963745117,10766800
2018-10-02,25.997314453125,5952500
2018-10-03,26.68553924560547,6078800
2018-10-04,26.084552764892578,6422000
2018-10-05,25.435104370117188,10992500
2018-10-08,25.658048629760742,7526300
2018-10-09,26.50136375427246,11563100
2018-10-10,25.425411224365234,15582400
2018-10-11,25.15399932861328,12023200
2018-10-12,25.638662338256836,8052200
2018-10-15,25.96823501586914,8051900
2018-10-16,26.763080596923828,6856000
2018-10-17,27.063573837280273,9112600
2018-10-18,26.491666793823242,6381000
2018-10-19,25.8325252532959,8801000
2018-10-22,25.299396514892578,5925800
2018-10-23,24.543325424194336,11379600
2018-10-24,23.467374801635742,11208900
2018-10-25,24.523942947387695,10005500
2018-10-26,24.174983978271484,8665800
2018-10-29,23.486757278442383,8771400
2018-10-30,24.417314529418945,12584400
2018-10-31,25.861608505249023,14945800
2018-11-01,27.0441837310791,10815300
2018-11-02,27.305898666381836,6491600
2018-11-05,26.77277183532715,5296700
2018-11-06,26.54013442993164,5011000
2018-11-07,27.073265075683594,6444300
2018-11-08,26.123323440551758,7639900
2018-11-09,24.756576538085938,9697500
2018-11-12,24.407617568969727,9791100
2018-11-13,24.94074821472168,6196500
2018-11-14,25.14430809020996,8332900
2018-11-15,25.590194702148438,5721400
2018-11-16,25.764673233032227,6473900
2018-11-19,24.88258934020996,6671700
2018-11-20,24.339765548706055,7144900
2018-11-21,25.2606258392334,5797300
2018-11-23,25.018291473388672,2567900
2018-11-26,26.27841567993164,8379100
2018-11-27,26.588600158691406,10398800
2018-11-28,26.927865982055664,6313100
2018-11-29,26.481977462768555,5681200
2018-11-30,26.133020401000977,7872900
2018-12-03,27.160507202148438,14702900
2018-12-04,26.171791076660156,7980500
2018-12-06,26.578908920288086,9349200
2018-12-07,25.30350685119629,9749200
2018-12-10,25.13800048828125,11409400
2018-12-11,24.953018188476562,12520400
2018-12-12,26.160266876220703,9935300
2018-12-13,25.936338424682617,6078900
2018-12-14,25.76109504699707,4657900
2018-12-17,24.933551788330078,6577200
2018-12-18,25.03090476989746,6164700
2018-12-19,23.86260414123535,8822600
2018-12-20,22.89875030517578,15510800
2018-12-21,21.788860321044922,15370000
2018-12-24,21.26312828063965,5398600
2018-12-26,22.587200164794922,12890300
2018-12-27,23.112937927246094,13074000
2018-12-28,23.103206634521484,10059000
2018-12-31,23.61920738220215,6158900
2019-01-02,24.524642944335938,8980800
2019-01-03,24.047584533691406,9653500
2019-01-04,25.089319229125977,11818400
2019-01-07,25.809772491455078,9521000
2019-01-08,26.491283416748047,9039100
2019-01-09,26.880720138549805,12290600
2019-01-10,27.260414123535156,19197900
2019-01-11,27.260414123535156,8963100
2019-01-14,26.67626190185547,6391600
2019-01-15,26.61785316467285,8127400
2019-01-16,26.7541561126709,4813500
2019-01-17,27.00728416442871,6311700
