Date,SPY,XLF,XLU,^FVX,^IRX,^TNX,^VIX
2014-05-06,186.77999877929688,17.53858757019043,21.334999084472656,,,,13.800000190734863
2014-05-07,187.8800048828125,17.774166107177734,21.68000030517578,,,,13.399999618530273
2014-05-08,187.67999267578125,17.822908401489258,21.44499969482422,,,,13.430000305175781
2014-05-09,187.9600067138672,17.81478500366211,21.1299991607666,,,,12.920000076293945
2014-05-12,189.7899932861328,17.993501663208008,20.934999465942383,,,,12.229999542236328
2014-05-13,189.9600067138672,17.97725486755371,20.985000610351562,,,,12.130000114440918
2014-05-14,189.05999755859375,17.847278594970703,21.09000015258789,,,,12.170000076293945
2014-05-15,187.39999389648438,17.64419174194336,21.0049991607666,,,,13.170000076293945
2014-05-16,188.0500030517578,17.668561935424805,21.06999969482422,,,,12.4399995803833
2014-05-19,188.74000549316406,17.757919311523438,20.7450008392334,,,,12.420000076293945
2014-05-20,187.5500030517578,17.652315139770508,20.7450008392334,,,,12.960000038146973
2014-05-21,189.1300048828125,17.76604461669922,20.760000228881836,,,,11.90999984741211
2014-05-22,189.58999633789062,17.847278594970703,20.93000030517578,,,,12.029999732971191
2014-05-23,190.35000610351562,17.904142379760742,20.8799991607666,,,,11.359999656677246
2014-05-27,191.52000427246094,18.058488845825195,21.045000076293945,,,,11.510000228881836
2014-05-28,191.3800048828125,18.0259952545166,21.170000076293945,,,,11.680000305175781
2014-05-29,192.3699951171875,18.066612243652344,21.229999542236328,,,,11.569999694824219
2014-05-30,192.67999267578125,18.107229232788086,21.3700008392334,,,,11.399999618530273
2014-06-02,192.89999389648438,18.15597152709961,21.364999771118164,,,,11.579999923706055
2014-06-03,192.8000030517578,18.180341720581055,21.44499969482422,,,,11.869999885559082
2014-06-04,193.19000244140625,18.229082107543945,21.434999465942383,,,,12.079999923706055
2014-06-05,194.4499969482422,18.399675369262695,21.614999771118164,,,,11.680000305175781
2014-06-06,195.3800048828125,18.521526336669922,21.540000915527344,,,,10.729999542236328
2014-06-09,195.5800018310547,18.60276222229004,21.395000457763672,,,,11.149999618530273
2014-06-10,195.60000610351562,18.59463882446289,21.344999313354492,,,,10.989999771118164
2014-06-11,194.9199981689453,18.47278594970703,21.075000762939453,,,,11.600000381469727
2014-06-12,193.5399932861328,18.359058380126953,21.139999389648438,,,,12.5600004196167
2014-06-13,194.1300048828125,18.3671817779541,21.274999618530273,,,,12.180000305175781
2014-06-16,194.2899932861328,18.277822494506836,21.420000076293945,,,,12.649999618530273
2014-06-17,194.8300018310547,18.464662551879883,21.389999389648438,,,,12.0600004196167
2014-06-18,196.25999450683594,18.570268630981445,21.875,,,,10.609999656677246
2014-06-19,196.47999572753906,18.5458984375,22.05500030517578,,,,10.619999885559082
2014-06-20,195.94000244140625,18.5458984375,21.735000610351562,,,,10.850000381469727
2014-06-23,195.8800048828125,18.586515426635742,21.65999984741211,,,,10.979999542236328
2014-06-24,194.6999969482422,18.464662551879883,21.725000381469727,,,,12.130000114440918
2014-06-25,195.5800018310547,18.48090934753418,21.80500030517578,,,,11.59000015258789
2014-06-26,195.44000244140625,18.415922164916992,21.8700008392334,,,,11.630000114440918
2014-06-27,195.82000732421875,18.489032745361328,21.954999923706055,,,,11.260000228881836
2014-06-30,195.72000122070312,18.47278594970703,22.1299991607666,,,,11.569999694824219
2014-07-01,197.02999877929688,18.586515426635742,21.90999984741211,,,,11.149999618530273
2014-07-02,197.22999572753906,18.570268630981445,21.485000610351562,,,,10.819999694824219
2014-07-03,198.1999969482422,18.71649169921875,21.25,,,,10.319999694824219
2014-07-07,197.50999450683594,18.635255813598633,21.350000381469727,,,,11.329999923706055
2014-07-08,196.24000549316406,18.47278594970703,21.4950008392334,,,,11.979999542236328
2014-07-09,197.1199951171875,18.521526336669922,21.434999465942383,,,,11.649999618530273
2014-07-10,196.33999633789062,18.399675369262695,21.579999923706055,,,,12.59000015258789
2014-07-11,196.61000061035156,18.43216896057129,21.415000915527344,,,,12.079999923706055
2014-07-14,197.60000610351562,18.5458984375,21.170000076293945,,,,11.819999694824219
2014-07-15,197.22999572753906,18.675872802734375,21.280000686645508,,,,11.960000038146973
2014-07-16,197.9600067138672,18.64337921142578,21.350000381469727,,,,11.0
2014-07-17,195.7100067138672,18.399675369262695,21.155000686645508,,,,14.539999961853027
2014-07-18,197.7100067138672,18.610885620117188,21.3700008392334,,,,12.0600004196167
2014-07-21,197.33999633789062,18.562145233154297,21.350000381469727,,,,12.8100004196167
2014-07-22,198.1999969482422,18.619009017944336,21.30500030517578,,,,12.239999771118164
2014-07-23,198.63999938964844,18.659626007080078,21.325000762939453,,,,11.520000457763672
2014-07-24,198.64999389648438,18.700244903564453,21.389999389648438,,,,11.84000015258789
2014-07-25,197.72000122070312,18.59463882446289,21.219999313354492,,,,12.6899995803833
2014-07-28,197.8000030517578,18.60276222229004,21.514999389648438,,,,12.5600004196167
2014-07-29,196.9499969482422,18.505279541015625,21.315000534057617,,,,13.279999732971191
2014-07-30,196.97999572753906,18.586515426635742,20.954999923706055,,,,13.329999923706055
2014-07-31,193.08999633789062,18.2047119140625,20.625,,,,16.950000762939453
2014-08-01,192.5,18.050365447998047,20.704999923706055,,,,17.030000686645508
2014-08-04,193.88999938964844,18.19658851623535,20.594999313354492,,,,15.119999885559082
2014-08-05,192.00999450683594,18.009748458862305,20.344999313354492,,,,16.8700008392334
2014-08-06,192.07000732421875,18.08285903930664,20.084999084472656,,,,16.3700008392334
2014-08-07,191.02999877929688,18.001625061035156,20.315000534057617,,,,16.65999984741211
2014-08-08,193.24000549316406,18.180341720581055,20.719999313354492,,,,15.770000457763672
2014-08-11,193.8000030517578,18.19658851623535,20.645000457763672,,,,14.229999542236328
2014-08-12,193.52999877929688,18.237205505371094,20.6299991607666,,,,14.130000114440918
2014-08-13,194.83999633789062,18.318439483642578,20.725000381469727,,,,12.899999618530273
2014-08-14,195.75999450683594,18.43216896057129,20.905000686645508,,,,12.420000076293945
2014-08-15,195.72000122070312,18.342811584472656,20.985000610351562,,,,13.149999618530273
2014-08-18,197.36000061035156,18.5458984375,20.93000030517578,,,,12.319999694824219
2014-08-19,198.38999938964844,18.578392028808594,21.19499969482422,,,,12.210000038146973
2014-08-20,198.9199981689453,18.627132415771484,21.239999771118164,,,,11.779999732971191
2014-08-21,199.5,18.846466064453125,21.290000915527344,,,,11.760000228881836
2014-08-22,199.19000244140625,18.781478881835938,21.225000381469727,,,,11.470000267028809
2014-08-25,200.1999969482422,18.94394874572754,21.3700008392334,,,,11.699999809265137
2014-08-26,200.3300018310547,18.98456573486328,21.114999771118164,,,,11.630000114440918
2014-08-27,200.25,18.94394874572754,21.344999313354492,,,,11.779999732971191
2014-08-28,200.13999938964844,18.887083053588867,21.5,,,,12.050000190734863
2014-08-29,200.7100067138672,18.976442337036133,21.639999389648438,,,,12.09000015258789
2014-09-02,200.61000061035156,19.04955291748047,21.44499969482422,,,,12.25
2014-09-03,200.5,19.017059326171875,21.549999237060547,,,,12.359999656677246
2014-09-04,200.2100067138672,19.033306121826172,21.540000915527344,,,,12.640000343322754
2014-09-05,201.11000061035156,19.057676315307617,21.809999465942383,,,,12.09000015258789
2014-09-08,200.58999633789062,19.065799713134766,21.68000030517578,,,,12.65999984741211
2014-09-09,199.32000732421875,18.87083625793457,21.43000030517578,,,,13.5
2014-09-10,200.07000732421875,18.968318939208984,21.334999084472656,,,,12.880000114440918
2014-09-11,200.3000030517578,19.017059326171875,21.514999389648438,,,,12.800000190734863
2014-09-12,199.1300048828125,19.000812530517578,21.1299991607666,,,,13.3100004196167
2014-09-15,198.97999572753906,18.99268913269043,21.19499969482422,,,,14.119999885559082
2014-09-16,200.47999572753906,19.073923110961914,21.46500015258789,,,,12.729999542236328
2014-09-17,200.75,19.1551570892334,21.424999237060547,,,,12.649999618530273
2014-09-18,201.82000732421875,19.341997146606445,21.270000457763672,,,,12.029999732971191
2014-09-19,200.6999969482422,19.21202278137207,21.270000457763672,,,,12.109999656677246
2014-09-22,199.14999389648438,19.082046508789062,21.110000610351562,,,,13.6899995803833
2014-09-23,198.00999450683594,18.952070236206055,21.049999237060547,,,,14.930000305175781
2014-09-24,199.55999755859375,19.057676315307617,20.975000381469727,,,,13.270000457763672
2014-09-25,196.33999633789062,18.740861892700195,20.850000381469727,,,,15.640000343322754
2014-09-26,197.89999389648438,18.919578552246094,20.8799991607666,,,,14.850000381469727
2014-09-29,197.5399932861328,18.854589462280273,21.014999389648438,,,,15.979999542236328
2014-09-30,197.02000427246094,18.82209587097168,21.045000076293945,,,,16.309999465942383
2014-10-01,194.35000610351562,18.59463882446289,21.165000915527344,,,,16.709999084472656
2014-10-02,194.3800048828125,18.64337921142578,21.135000228881836,,,,16.15999984741211
2014-10-03,196.52000427246094,18.911453247070312,21.270000457763672,,,,14.550000190734863
2014-10-06,196.2899932861328,18.854589462280273,21.270000457763672,,,,15.460000038146973
2014-10-07,193.25999450683594,18.53777313232422,21.239999771118164,,,,17.200000762939453
2014-10-08,196.63999938964844,18.887083053588867,21.719999313354492,,,,15.109999656677246
2014-10-09,192.74000549316406,18.489032745361328,21.364999771118164,,,,18.760000228881836
2014-10-10,190.5399932861328,18.342811584472656,21.46500015258789,,,,21.239999771118164
2014-10-13,187.41000366210938,18.180341720581055,21.44499969482422,,,,24.639999389648438
2014-10-14,187.6999969482422,18.25345230102539,21.639999389648438,,,,22.790000915527344
2014-10-15,186.42999267578125,17.904142379760742,21.354999542236328,,,,25.270000457763672
2014-10-16,186.27000427246094,17.904142379760742,21.375,,,,25.200000762939453
2014-10-17,188.47000122070312,18.13159942626953,21.5,,,,21.989999771118164
2014-10-20,190.3000030517578,18.237205505371094,21.799999237060547,,,,18.56999969482422
2014-10-21,194.07000732421875,18.578392028808594,21.875,,,,16.079999923706055
2014-10-22,192.69000244140625,18.407798767089844,22.010000228881836,,,,17.8700008392334
2014-10-23,194.92999267578125,18.586515426635742,22.049999237060547,,,,16.530000686645508
2014-10-24,196.42999267578125,18.76523208618164,22.264999389648438,,,,16.110000610351562
2014-10-27,196.16000366210938,18.789602279663086,22.21500015258789,,,,16.040000915527344
2014-10-28,198.41000366210938,18.99268913269043,22.3700008392334,,,,14.390000343322754
2014-10-29,198.11000061035156,19.04142951965332,22.239999771118164,,,,15.149999618530273
2014-10-30,199.3800048828125,19.147035598754883,22.729999542236328,,,,14.520000457763672
2014-10-31,201.66000366210938,19.366369247436523,22.735000610351562,,,,14.029999732971191
2014-11-03,201.77000427246094,19.43947982788086,22.885000228881836,,,,14.729999542236328
2014-11-04,201.07000732421875,19.447603225708008,22.764999389648438,,,,14.890000343322754
2014-11-05,202.33999633789062,19.577579498291016,23.280000686645508,,,,14.170000076293945
2014-11-06,203.14999389648438,19.61007308959961,22.885000228881836,,,,13.670000076293945
2014-11-07,203.33999633789062,19.618196487426758,23.125,,,,13.119999885559082
2014-11-10,203.97999572753906,19.72380256652832,23.239999771118164,,,,12.670000076293945
2014-11-11,204.17999267578125,19.6588134765625,23.155000686645508,,,,12.920000076293945
2014-11-12,203.9600067138672,19.618196487426758,22.75,,,,13.020000457763672
2014-11-13,204.19000244140625,19.61007308959961,22.565000534057617,,,,13.789999961853027
2014-11-14,204.24000549316406,19.545085906982422,22.469999313354492,,,,13.3100004196167
2014-11-17,204.3699951171875,19.545085906982422,22.764999389648438,,,,13.989999771118164
2014-11-18,205.5500030517578,19.61007308959961,22.829999923706055,,,,13.859999656677246
2014-11-19,205.22000122070312,19.569456100463867,22.809999465942383,,,,13.960000038146973
2014-11-20,205.5800018310547,19.569456100463867,22.760000228881836,,,,13.579999923706055
2014-11-21,206.67999267578125,19.66693687438965,22.850000381469727,,,,12.899999618530273
2014-11-24,207.25999450683594,19.796913146972656,22.65999984741211,,,,12.619999885559082
2014-11-25,207.11000061035156,19.78066635131836,22.65999984741211,,,,12.25
2014-11-26,207.63999938964844,19.805036544799805,22.760000228881836,,,,12.069999694824219
2014-11-28,207.1999969482422,19.8212833404541,23.0,,,,13.329999923706055
2014-12-01,205.75999450683594,19.683183670043945,23.045000076293945,,,,14.15999984741211
2014-12-02,207.08999633789062,19.870023727416992,23.200000762939453,,,,12.850000381469727
2014-12-03,207.88999938964844,19.959383010864258,23.135000228881836,,,,12.5
2014-12-04,207.66000366210938,19.983753204345703,23.114999771118164,,,,12.380000114440918
2014-12-05,208.0,20.1624698638916,22.934999465942383,,,,11.890000343322754
2014-12-08,206.61000061035156,20.259950637817383,23.1200008392334,,,,14.210000038146973
2014-12-09,206.47000122070312,20.211210250854492,23.235000610351562,,,,15.350000381469727
2014-12-10,203.16000366210938,19.95125961303711,22.94499969482422,,,,18.530000686645508
2014-12-11,204.19000244140625,20.0,23.174999237060547,,,,20.079999923706055
2014-12-12,200.88999938964844,19.61007308959961,22.954999923706055,,,,21.079999923706055
2014-12-15,199.50999450683594,19.43135643005371,22.760000228881836,,,,20.420000076293945
2014-12-16,197.91000366210938,19.244516372680664,22.739999771118164,,,,23.56999969482422
2014-12-17,201.7899932861328,19.683183670043945,23.145000457763672,,,,19.440000534057617
2014-12-18,206.77999877929688,20.138099670410156,23.600000381469727,,,,16.809999465942383
2014-12-19,206.52000427246094,20.04874038696289,23.43000030517578,,,,16.489999771118164
2014-12-22,207.47000122070312,20.186840057373047,23.489999771118164,,,,15.25
2014-12-23,207.75,20.300569534301758,23.549999237060547,,,,14.800000190734863
2014-12-24,207.77000427246094,20.268075942993164,23.985000610351562,,,,14.369999885559082
2014-12-26,208.44000244140625,20.268075942993164,24.274999618530273,,,,14.5
2014-12-29,208.72000122070312,20.3411865234375,24.55500030517578,,,,15.0600004196167
2014-12-30,207.60000610351562,20.316816329956055,24.045000076293945,,,,15.920000076293945
2014-12-31,205.5399932861328,20.089357376098633,23.610000610351562,,,,19.200000762939453
2015-01-02,205.42999267578125,20.089357376098633,23.719999313354492,,,,17.790000915527344
2015-01-05,201.72000122070312,19.66693687438965,23.43000030517578,,,,19.920000076293945
2015-01-06,199.82000732421875,19.366369247436523,23.44499969482422,,,,21.1200008392334
2015-01-07,202.30999755859375,19.569456100463867,23.674999237060547,,,,19.309999465942383
2015-01-08,205.89999389648438,19.861900329589844,23.84000015258789,,,,17.010000228881836
2015-01-09,204.25,19.593826293945312,23.690000534057617,,,,17.549999237060547
2015-01-12,202.64999389648438,19.43135643005371,23.635000228881836,,,,19.600000381469727
2015-01-13,202.0800018310547,19.366369247436523,23.700000762939453,,,,20.559999465942383
2015-01-14,200.86000061035156,19.090171813964844,23.905000686645508,,,,21.479999542236328
2015-01-15,199.02000427246094,18.854589462280273,24.094999313354492,,,,22.389999389648438
2015-01-16,201.6300048828125,19.082046508789062,24.309999465942383,,,,20.950000762939453
2015-01-20,202.05999755859375,19.000812530517578,24.3700008392334,,,,19.889999389648438
2015-01-21,203.0800018310547,19.04955291748047,24.604999542236328,,,,18.850000381469727
2015-01-22,206.10000610351562,19.520715713500977,24.5,,,,16.399999618530273
2015-01-23,204.97000122070312,19.30950355529785,24.56999969482422,,,,16.65999984741211
2015-01-26,205.4499969482422,19.406986236572266,24.55500030517578,,,,15.520000457763672
2015-01-27,202.74000549316406,19.195775985717773,24.59000015258789,,,,17.219999313354492
2015-01-28,200.13999938964844,18.846466064453125,24.3799991607666,,,,20.440000534057617
2015-01-29,201.99000549316406,19.000812530517578,24.704999923706055,,,,18.760000228881836
2015-01-30,199.4499969482422,18.692119598388672,24.15999984741211,,,,20.969999313354492
2015-02-02,201.9199981689453,18.99268913269043,24.264999389648438,,,,19.43000030517578
2015-02-03,204.83999633789062,19.30950355529785,24.354999542236328,,,,17.329999923706055
2015-02-04,204.05999755859375,19.26076316833496,24.059999465942383,,,,18.329999923706055
2015-02-05,206.1199951171875,19.455726623535156,24.280000686645508,,,,16.850000381469727
2015-02-06,205.5500030517578,19.61007308959961,23.280000686645508,,,,17.290000915527344
2015-02-09,204.6300048828125,19.512590408325195,23.075000762939453,,,,18.549999237060547
2015-02-10,206.80999755859375,19.66693687438965,23.549999237060547,,,,17.229999542236328
2015-02-11,206.92999267578125,19.66693687438965,23.040000915527344,,,,16.959999084472656
2015-02-12,208.9199981689453,19.861900329589844,22.934999465942383,,,,15.34000015258789
2015-02-13,209.77999877929688,19.845653533935547,22.584999084472656,,,,14.6899995803833
2015-02-17,210.11000061035156,19.910642623901367,22.565000534057617,,,,15.800000190734863
2015-02-18,210.1300048828125,19.788789749145508,23.100000381469727,,,,15.449999809265137
2015-02-19,209.97999572753906,19.707555770874023,22.84000015258789,,,,15.289999961853027
2015-02-20,211.24000549316406,19.853776931762695,22.844999313354492,,,,14.300000190734863
2015-02-23,211.2100067138672,19.805036544799805,23.0,,,,14.5600004196167
2015-02-24,211.80999755859375,19.902517318725586,23.170000076293945,,,,13.6899995803833
2015-02-25,211.6300048828125,19.902517318725586,22.790000915527344,,,,13.84000015258789
2015-02-26,211.3800048828125,19.853776931762695,22.639999389648438,,,,13.90999984741211
2015-02-27,210.66000366210938,19.78066635131836,22.614999771118164,,,,13.34000015258789
2015-03-02,211.99000549316406,19.926889419555664,22.18000030517578,,,,13.039999961853027
2015-03-03,211.1199951171875,19.870023727416992,22.315000534057617,,,,13.859999656677246
2015-03-04,210.22999572753906,19.748172760009766,22.190000534057617,,,,14.229999542236328
2015-03-05,210.4600067138672,19.82940673828125,22.364999771118164,,,,14.039999961853027
2015-03-06,207.5,19.683183670043945,21.69499969482422,,,,15.199999809265137
2015-03-09,208.36000061035156,19.77254295349121,21.735000610351562,,,,15.0600004196167
2015-03-10,204.97999572753906,19.350122451782227,21.69499969482422,,,,16.690000534057617
2015-03-11,204.5,19.471973419189453,21.55500030517578,,,,16.8700008392334
2015-03-12,207.10000610351562,19.89439582824707,21.96500015258789,,,,15.420000076293945
2015-03-13,205.8300018310547,19.756296157836914,21.739999771118164,,,,16.0
2015-03-16,208.5800018310547,20.0,22.114999771118164,,,,15.609999656677246
2015-03-17,207.9600067138672,19.95125961303711,22.079999923706055,,,,15.65999984741211
2015-03-18,210.4600067138672,20.064987182617188,22.674999237060547,,,,13.970000267028809
2015-03-19,209.5,19.87814712524414,22.46500015258789,,,,14.069999694824219
2015-03-20,210.41000366210938,20.073110580444336,22.489999771118164,,,,13.020000457763672
2015-03-23,210.0,19.959383010864258,22.5049991607666,,,,13.40999984741211
2015-03-24,208.82000732421875,19.796913146972656,22.2549991607666,,,,13.619999885559082
2015-03-25,205.75999450683594,19.4800968170166,21.9950008392334,,,,15.4399995803833
2015-03-26,205.27000427246094,19.463851928710938,21.809999465942383,,,,15.800000190734863
2015-03-27,205.74000549316406,19.43947982788086,21.940000534057617,,,,15.069999694824219
2015-03-30,208.25,19.72380256652832,22.209999084472656,,,,14.510000228881836
2015-03-31,206.42999267578125,19.585702896118164,22.21500015258789,,,,15.289999961853027
2015-04-01,205.6999969482422,19.569456100463867,22.235000610351562,,,,15.109999656677246
2015-04-02,206.44000244140625,19.66693687438965,22.274999618530273,,,,14.670000076293945
2015-04-06,207.8300018310547,19.699430465698242,22.584999084472656,,,,14.739999771118164
2015-04-07,207.27999877929688,19.593826293945312,22.325000762939453,,,,14.779999732971191
2015-04-08,207.97999572753906,19.66693687438965,22.260000228881836,,,,13.979999542236328
2015-04-09,208.89999389648438,19.699430465698242,22.165000915527344,,,,13.09000015258789
2015-04-10,210.0399932861328,19.691307067871094,22.329999923706055,,,,12.579999923706055
2015-04-13,209.08999633789062,19.764419555664062,22.110000610351562,,,,13.9399995803833
2015-04-14,209.49000549316406,19.764419555664062,22.219999313354492,,,,13.670000076293945
2015-04-15,210.42999267578125,19.8375301361084,22.274999618530273,,,,12.84000015258789
2015-04-16,210.3699951171875,19.870023727416992,22.1299991607666,,,,12.600000381469727
2015-04-17,207.9499969482422,19.60194969177246,22.049999237060547,,,,13.890000343322754
2015-04-20,209.85000610351562,19.683183670043945,22.3799991607666,,,,13.300000190734863
2015-04-21,209.60000610351562,19.585702896118164,22.18000030517578,,,,13.25
2015-04-22,210.6300048828125,19.72380256652832,22.225000381469727,,,,12.710000038146973
2015-04-23,211.16000366210938,19.756296157836914,22.350000381469727,,,,12.479999542236328
2015-04-24,211.64999389648438,19.72380256652832,22.575000762939453,,,,12.289999961853027
2015-04-27,210.77000427246094,19.65069007873535,22.30500030517578,,,,13.119999885559082
2015-04-28,211.44000244140625,19.764419555664062,22.46500015258789,,,,12.40999984741211
2015-04-29,210.57000732421875,19.756296157836914,22.3700008392334,,,,13.390000343322754
2015-04-30,208.4600067138672,19.60194969177246,22.110000610351562,,,,14.550000190734863
2015-05-01,210.72000122070312,19.77254295349121,22.235000610351562,,,,12.699999809265137
2015-05-04,211.32000732421875,19.967506408691406,22.399999618530273,,,,12.850000381469727
