date,actual,crps__pred_baseline,pinball__pred_baseline,crps__pred_augmented,pinball__pred_augmented
2022-05-10,0.0160602390213906,0.242198674866038,0.11290644776568778,0.25257736559581195,0.12023608541000151
2022-05-11,0.0163837485296693,0.3628928418995826,0.1572994265725071,0.3144372160496472,0.1273788664767082
2022-05-12,0.0167931895073153,0.2567614041709019,0.12082450780745016,0.23358236894339937,0.11517861092601064
2022-05-13,0.0202877968185719,0.7361635039463675,0.31084848762226497,0.6025551113594829,0.2641466936837696
2022-05-16,0.0178401914326423,0.3721278335724285,0.15816884821079563,0.3070061877948842,0.13335586850902162
2022-05-17,0.0178955328810098,0.4240763290469021,0.18622097501222945,0.30969578244283297,0.13396178978672008
2022-05-18,0.0195090106888762,0.48713375053067515,0.21496000475669935,0.3706039288658322,0.14928877153077622
2022-05-19,0.0168504304132238,0.27575013478931815,0.13328735201241748,0.35421632942245296,0.17065732032627867
2022-05-20,0.0174815755898339,0.34639313150382905,0.14360937876343977,0.2836488207437712,0.12858547413564822
2022-05-23,0.0175912666143475,0.36084070992847517,0.15224316353666179,0.2947618023327832,0.13056983360291227
2022-05-24,0.0176191643446162,0.43513880861850573,0.19190282552046134,0.346275340541347,0.14251548744109838
2022-05-25,0.0188903969112558,0.40441548510557856,0.17355413694018723,0.34880389141210544,0.1436365306700689
2022-05-26,0.018579741705097,0.7299399125170853,0.30204822347364924,0.6243631898359021,0.2683212165772352
2022-05-27,0.0177204796884178,0.47444880859213123,0.20954687829710708,0.37917573461709875,0.16247625738541197
2022-05-31,0.0166662552019063,0.3566173388089148,0.15301318095772914,0.2913120905943183,0.1250712688340357
2022-06-01,0.0168135752814815,0.4133074161108793,0.1821987570102738,0.3328852404817941,0.13763095439938278
2022-06-02,0.0178555682518316,0.44316479842773465,0.19549945858846737,0.3600259788432557,0.15035291028178335
2022-06-03,0.0167446455851565,0.36353811472262143,0.15668664951850428,0.2762885377566098,0.12375938249989597
2022-06-06,0.0158463703560305,0.23116905576946467,0.11185629754213258,0.21720710209828972,0.10537646232272042
2022-06-07,0.0177611193525747,0.5631916798804388,0.24446312083559402,0.4379413525215643,0.1930577596205607
2022-06-08,0.0177203586401503,0.5948127286876661,0.25550492676828673,0.500875269287331,0.22065030638175256
2022-06-09,0.0178005045248083,0.48067188203902667,0.21225171596955764,0.3984769765143719,0.17302074418740626
2022-06-10,0.0169791281323278,0.37393028019164287,0.1618565198384233,0.29517127866121157,0.12724568082883278
2022-06-13,0.0157022292718981,0.24856491196975275,0.11429967130307035,0.23031300314031794,0.11138686603291963
2022-06-14,0.0126111974105262,0.42549359099962386,0.18391299879796272,0.4084642766439469,0.17493307217561926
2022-06-15,0.013136799838709,0.20725232235317242,0.09552121623320864,0.2071081960804289,0.09577291603054708
2022-06-16,0.0128566448785606,0.19685665698670954,0.09255061456745944,0.1873884031427583,0.0909331468036632
2022-06-17,0.0108550163946416,0.6398081133610478,0.2846672897059804,0.5610857400315545,0.25072656886369293
2022-06-21,0.011472401314484,0.15694624241829114,0.07695993124240859,0.1578008783063371,0.07745982080244654
2022-06-22,0.0110669477740347,0.15142315676666518,0.07426514539182125,0.15331238261789015,0.07555588630247799
2022-06-23,0.0115791842688442,0.15809327669358494,0.07718905382809467,0.15930954096061986,0.07579139508590683
2022-06-24,0.0115730171995935,0.1595006979536601,0.07858856259852132,0.15941097791590902,0.07837985047535392
2022-06-27,0.0099760818837858,0.1411122776736244,0.06262726303145004,0.1411809092034515,0.06319604977930911
2022-06-28,0.0119700485468461,0.1799510828966191,0.0855807835194528,0.17690954670659542,0.08520457045264829
2022-06-29,0.0115103271208304,0.15883669995006952,0.07399318333356507,0.16664173084360465,0.07417645213720449
2022-06-30,0.0109989857856438,0.15575877257058568,0.06898940309387512,0.1628567667992225,0.07442476333505937
2022-07-01,0.0108399496132024,0.147909665291304,0.07147898034207352,0.1503647445184608,0.07002729686251566
2022-07-05,0.0095459052695141,0.22814932442084676,0.10678351849368375,0.26478433166540666,0.11912128051804809
2022-07-06,0.0102353098663238,0.14098938614720966,0.06946257447492031,0.14799605835246296,0.06575055334097138
2022-07-07,0.0102633762745503,0.1461047500073482,0.07152654539627525,0.1437055641454379,0.0656353232479968
2022-07-08,0.0084067363091171,0.17005127989169033,0.08233635952055338,0.26801168461254055,0.11538168039229502
2022-07-11,0.008616406406017,0.14050199564805982,0.06784934778123383,0.20730691104853233,0.09702956246563786
2022-07-12,0.0102737056495516,0.15760049930626807,0.07427829479045658,0.19652788526426873,0.09582036126921105
2022-07-13,0.01191957664683,0.1912024086258396,0.08711900433473381,0.17793749273037965,0.08520821179408063
2022-07-14,0.011889651819743,0.20664261693274974,0.08883549540714625,0.2185971085847178,0.09031438555750387
2022-07-15,0.0122812222079368,0.3260582713220281,0.14403767851766655,0.38159686618712046,0.1662841847455529
2022-07-18,0.0117386722859252,0.24834215315152872,0.1061130599806191,0.29024464863115595,0.1279802694206148
2022-07-19,0.0118341355467635,0.27571729737333667,0.120789407518148,0.3169745096102225,0.1400125956112861
2022-07-20,0.0105709680202143,0.16488435000909113,0.07658397926664608,0.19930344835523564,0.08075748785454605
2022-07-21,0.0104451955123394,0.16230605761922778,0.07557433443733536,0.18584980087574884,0.07872924738305884
2022-07-22,0.0109316343523465,0.19662542695449864,0.08236967101931174,0.218635195038533,0.09091228952547262
2022-07-25,0.0117803235549494,0.17227334702133532,0.08325025871724473,0.20963270499912703,0.08879536865528737
2022-07-26,0.0117647919990511,0.21645746443713101,0.08911975507312155,0.265475110601766,0.11549266301894878
2022-07-27,0.0114887731619192,0.22868614524488554,0.09504191598316482,0.25212922219574035,0.10890401351662397
2022-07-28,0.0107829894106112,0.16242567716911704,0.0771539489843798,0.1796346903836758,0.07990918359311826
