date,actual,crps__pred_baseline,pinball__pred_baseline,crps__pred_augmented,pinball__pred_augmented
2022-05-16,0.0029526123354513,0.6290552627463574,0.258956027327212,0.5785471673414013,0.2533017507147291
2022-05-17,0.0024878278123815,0.45956633369184324,0.21113409616966466,0.5253743540382795,0.25679194134235594
2022-05-18,0.0034418962318698,0.9424886309457781,0.41570716475541564,0.8068784539383681,0.3413191865431484
2022-05-19,0.002671167107276,0.7654177969962975,0.3685964581085604,0.895989503072628,0.4147862796390421
2022-05-20,0.0028281565786327,0.5282177509454234,0.24310777003083767,0.48457718927932497,0.2358275703558794
2022-05-23,0.0038239744806683,1.3221926893617275,0.5779903939102393,1.172813561556629,0.5189214560281269
2022-05-24,0.0041145868533334,1.6600234641011726,0.7019938452798558,1.5012598433797013,0.6485814137563534
2022-05-25,0.0028927172418155,0.5167277613567067,0.2292637073786856,0.5330112780856461,0.24753317102646166
2022-05-26,0.0040386071950215,1.7371088227721965,0.7215509686641379,1.6540209029886763,0.694932337957752
2022-05-27,0.004144756006501,1.7126057879700567,0.719538074551896,1.5681348731773133,0.6721303559592239
2022-05-31,0.0030029758013345,0.7738228249643163,0.33749741442303516,0.7014532702945778,0.2961960613075659
2022-06-01,0.0028664372318821,0.4809697947005062,0.23887819519178513,0.46987820051949974,0.23113613921866624
2022-06-02,0.0028801505006432,0.72346618899655,0.31328829813202563,0.6461058002461153,0.26646619238253333
2022-06-03,0.0014790275559221,0.3071271071059641,0.14920866003230657,0.35664523245193896,0.17500797547727345
2022-06-06,0.0029552764699727,0.4919569417740994,0.24448097012495376,0.4884061206947062,0.23603449972716117
2022-06-07,0.0063822204972926,3.4302908308235747,1.4499126149979498,3.2028297541950574,1.297676819891193
2022-06-08,0.0061519100956466,3.7328170885456857,1.679731206027396,3.586848715689075,1.5907726801177209
2022-06-09,0.0067924129916076,4.118782686424077,1.8528900568771516,3.9411717909027293,1.7441014018720384
2022-06-10,0.0082435164297411,5.593797925661154,2.6147218632141183,5.382418577654392,2.4923667063692125
2022-06-13,0.0065902652639908,2.547268217064965,1.0888093307398368,2.505103912436075,1.0725814805096923
2022-06-14,0.0034976178684709,0.900168947695901,0.44021327506971053,0.8514362766557432,0.4175051808165666
2022-06-15,0.0034686464244916,0.7935190102139122,0.32915445718483927,0.7859067272741288,0.32624565066610917
2022-06-16,0.0040628273326769,1.2344330760293882,0.5467138975415993,1.2074101333645375,0.5348384059704888
2022-06-17,0.0037417403414592,0.757160400156235,0.3652890600315629,0.7081372036360207,0.33442548988723053
2022-06-21,0.003710916705984,1.0397735137099093,0.4596636970367834,1.0411969817524689,0.46060030761452303
2022-06-22,0.0048026802168828,2.26441887636948,0.9140535398775305,2.3040718817884818,0.9221800619803078
2022-06-23,0.0048075125898521,2.0466551646327122,0.8526584205552977,1.9959677601489574,0.8355074470744955
2022-06-24,0.0038048227039289,1.4281486345203371,0.6146016856524877,1.4389230022190562,0.6168067869586292
2022-06-27,0.0023250838041267,0.4650082281798054,0.20213227681664375,0.4724996579945265,0.2005891447447604
2022-06-28,0.0026289596698417,0.43815833212471733,0.21780577336686016,0.43182042332060416,0.21449798037688744
2022-06-29,0.0012049109844432,1.2976879738987421,0.5722697163163382,1.3124744859084716,0.5768526834669615
2022-06-30,0.0015928188329211,0.3910190946907126,0.19198409874680386,0.4041204490956987,0.19742272468564365
2022-07-01,0.001327347472213,0.5846474889563416,0.25480467872151713,0.6025506308669172,0.26475959339128685
2022-07-05,0.0013648807705125,0.25252178299642847,0.1161615230842903,0.2650237904093826,0.12671502724773456
2022-07-06,0.0021488193378112,0.43108973088710556,0.18689332641184073,0.3899256514725255,0.18179710880589153
2022-07-07,0.0022321361275005,0.5624268969989915,0.24380047083441,0.4889264638639973,0.1981600208795772
2022-07-08,0.001911322511069,0.40242403855029313,0.16736556804543667,0.3428518045724832,0.16129895201861688
2022-07-11,0.0025107824612979,0.6856243758073584,0.3022900362357233,0.5740070055918632,0.2395525103940011
2022-07-12,0.0022456720853537,0.43940437658556497,0.19457275092664242,0.39920543301236094,0.18912459786686672
2022-07-13,0.0016185598786106,0.49003605893760294,0.23351023727664638,0.5077805431974123,0.23888120745341415
2022-07-14,0.0026189676548846,0.6120638504296396,0.2571179712234041,0.6231313379363709,0.2654518661699643
2022-07-15,0.0028609906852609,0.9433478464198725,0.4151764652023788,1.02871172968816,0.445782932717552
2022-07-18,0.0026880686615083,0.915475783544033,0.40115993187071336,0.9950843504791641,0.42862295233462083
2022-07-19,0.0028023778406237,0.8592557979897305,0.3804431290167219,0.9230702237897186,0.4057259569080299
2022-07-20,0.0029833570183235,1.450616403886687,0.5794796758740106,1.5504621140529893,0.6444760826459704
2022-07-21,0.0036487872111733,1.8477617088872236,0.7487931446437834,1.949214924039152,0.8250104936984594
2022-07-22,0.0036719078927721,1.7847425692170027,0.713043594593101,1.8477090117708423,0.7502134344454136
2022-07-25,0.0033571870247932,1.0746013851425782,0.4744134868521166,1.1920288962128232,0.5177654966474665
2022-07-26,0.0032068665179619,1.080873619196034,0.4743414526146754,1.1732257593320548,0.5065803490232951
2022-07-27,0.0022193189925613,0.385710307376206,0.18765828375030644,0.3984164911422508,0.1873237385219605
2022-07-28,0.0014630061177939,0.24427385827973988,0.1214581261851978,0.24598655419498147,0.12116457121665955
2022-07-29,0.0011255686023255,0.23901735594334425,0.11664721082700978,0.2364719832566107,0.11548536254851437
2022-08-01,0.0010051799261975,0.278715500197668,0.1349662611004347,0.2800367994679274,0.1349766215566698
2022-08-02,0.0010043473915188,0.34416811035912753,0.1594182342504163,0.3487860750692328,0.16004020986575446
2022-08-03,0.0012328203369803,0.21845245391561885,0.0977745792017689,0.22023926611167693,0.09954725197440134
2022-08-04,0.0016199433826543,0.397956950632801,0.17103090371491514,0.3650743866783282,0.1510395766745595
2022-08-05,0.0017469770824671,0.4333673936204391,0.18688396170842525,0.40179620952093104,0.16827449181385457
2022-08-08,0.0021098734066064,0.7346384220211886,0.3207902644945563,0.685552377766863,0.30185950559219715
2022-08-09,0.002145194769623,0.6623017609554385,0.29316617987921934,0.6347698338428017,0.28120546618358966
2022-08-10,0.0019470693684504,0.48450972058510816,0.2091565656093202,0.44280546187846087,0.18422612133434932
2022-08-11,0.0008446241224881,0.1751546351494833,0.08506832031177178,0.1806639074709431,0.08844840748096933
2022-08-12,0.0007151642535118,0.3783424309969263,0.16899545576650704,0.41155762494352477,0.18489375272632796
2022-08-15,0.0008511024206516,0.24393612304583967,0.11746563767250104,0.26696262071839677,0.12559554148277077
2022-08-16,0.0015755999170516,0.2792704844033958,0.13394001539138517,0.2598420173014636,0.129081814898685
2022-08-17,0.0015472207106943,0.26264680937279355,0.12973672779408696,0.25368399617009896,0.1258616969836709
2022-08-18,0.0013082561976719,0.23554452787449418,0.11162471127517984,0.21683402074273683,0.10756639978720028
2022-08-19,0.0013782574290215,0.3235963605743169,0.13626442275901834,0.29203568694335336,0.11961274406802828
2022-08-22,0.0021800059306766,0.7067447902146723,0.31161361184835606,0.6517045616115362,0.28862749024709805
2022-08-23,0.001639148516652,0.2733694418701334,0.13591089762283914,0.2685133692020212,0.13296759542058165
2022-08-24,0.0016387591131054,0.32845743579820563,0.14251178084148292,0.30693120039341504,0.1395072640307359
2022-08-25,0.0016425564019778,0.4071463191308648,0.1755304435001793,0.39733768614859705,0.17041369164179704
2022-08-26,0.0017811502462067,0.558347835452047,0.24689600722996777,0.5504022496187583,0.24340748231253448
2022-08-29,0.0005198736731101,0.8592905050646815,0.37018014654839504,0.8731293031909356,0.37739864686222874
2022-08-30,0.00036347313548,0.6219254311093771,0.26882560987234233,0.6541566609793461,0.28448255889808144
2022-08-31,0.0007794455815497,0.2668142670001956,0.12362053506436796,0.27337813484144236,0.12512059818599197
2022-09-01,0.0009134301880241,0.23271343388948879,0.11392249315156312,0.24010070536578645,0.1167897842374096
2022-09-02,0.001490710516397,0.2521636132230143,0.12479115402919934,0.2444474564942068,0.121296801383029
2022-09-06,0.0016069024310636,0.524588494711177,0.2311380478258262,0.49943371356750565,0.22078239471422437
2022-09-07,0.0038287411085996,2.739538157177991,1.2978922449849535,2.7090454392197643,1.2813707095413058
2022-09-08,0.0034086847780606,2.1793470377462087,0.9999668301782523,2.1903461401428044,1.008839733041795
2022-09-09,0.0043035526550566,2.9744061488752567,1.3969716403841366,2.9769358867357334,1.4002021894448131
2022-09-12,0.0038773323600771,2.425506379024805,1.10438841141189,2.5106533177711357,1.1593575708771229
2022-09-13,0.0037345775794853,2.145747797002294,0.9420410547423149,2.241606644484787,1.006957657479245
2022-09-14,0.0016688702370549,0.7259339238514128,0.31559250005321077,0.5699739802356232,0.26266568584380595
2022-09-15,0.001860621157941,0.31135712140097077,0.15133721141107304,0.30633918599222937,0.15222142847350378
2022-09-16,0.0010262702975323,0.950571115875437,0.4234657847214984,0.7871535163991564,0.3533006937173134
2022-09-19,0.0009000507759032,0.7537430583412738,0.33760703794920105,0.583761354613829,0.26286174509400545
2022-09-20,0.0009221860309347,0.49634363656006747,0.22201540274689185,0.4134163818889439,0.1812743127837802
2022-09-21,0.0007629015338179,0.4557071285897356,0.2049674616230899,0.3639238653746184,0.16103923304030904
2022-09-22,0.0010263463119811,0.33090784304482335,0.1555356424426437,0.27669183232704486,0.13408584233573811
2022-09-23,0.001072360817796,0.22250359431384498,0.10807770921589399,0.19266916661594388,0.08758344566959461
2022-09-26,0.0010492374474381,0.21446877318631036,0.10377118785448097,0.19914340256167193,0.0941986712609538
2022-09-27,0.0018205216940137,0.4326834793464213,0.18331232089885782,0.4527826597532116,0.19608155587456633
2022-09-28,0.0031244871938148,1.777900491102902,0.7765213105545807,1.7967234181031233,0.7918629049884898
2022-09-29,0.0026847376685376,1.2923757307629375,0.518014790090135,1.2767689890014047,0.5125133324394574
2022-09-30,0.0024085559302154,0.7260303684996646,0.32163049600487653,0.6837762495061537,0.30266220790970677
2022-10-03,0.0038506397047914,1.972493938788457,0.8065318576336109,1.941157708240237,0.78926295788803
2022-10-04,0.0038666092571328,2.03012305668165,0.844854120974703,2.024162863658468,0.8454765809466109
2022-10-05,0.0028157729050363,0.8487808027286228,0.3760087800875698,0.8071529334881986,0.3574421337249331
2022-10-06,0.0028004528547388,0.7655726468372526,0.33759317109366455,0.7248541397954997,0.31716696614655765
2022-10-07,0.0029825524058742,0.8894079972349063,0.39408908699222595,0.8945163383433167,0.39612393814908586
2022-10-10,0.0020359590368743,0.5426831686371202,0.26429915715835706,0.4951614911515944,0.24282156224771836
2022-10-11,0.0026077760925242,0.4333965750931244,0.21433437371880143,0.4367557429186311,0.20655108072059195
2022-10-12,0.0025778700735764,0.48218137077083034,0.2216520111097756,0.46465871828728234,0.21778048822934387
2022-10-13,0.002711410729988,0.7390890166842186,0.3257780312581226,0.7154453274428996,0.3142612119338825
2022-10-14,0.0025738540250156,0.7159647575341211,0.3162955428603935,0.6887551147822734,0.30316603374487144
2022-10-17,0.0021666269676901,0.3773864453626654,0.18332869911062966,0.36741059079373223,0.18003356463991949
2022-10-18,0.0008426475026731,0.34123803705004646,0.15113574367390287,0.288521907512598,0.132874068032967
2022-10-19,0.0011664632956784,0.2656940825395401,0.13058768448356398,0.26397389377011204,0.12971300838588265
2022-10-20,0.0013451369754632,0.32971764465927983,0.16189722755654737,0.3190680168413865,0.15668744538694482
2022-10-21,0.001329151718976,0.25416659105246037,0.1196385698430687,0.24646446310846695,0.11495779737114845
2022-10-24,0.0013465862250829,0.2337346552930049,0.10754197979186195,0.22839770420827754,0.10602034554070477
2022-10-25,0.0013126538815201,0.23250978891951776,0.11156886434242569,0.22798872299634676,0.10990007330971495
2022-10-26,0.0008795342683029,0.2061215666091795,0.10135124880056073,0.19162864456887327,0.09399458244828295
2022-10-27,0.0027701593873956,0.7900509140239778,0.3496848224125716,0.8491568705046468,0.3757302045474493
2022-10-28,0.0033780607835066,1.52867059945345,0.6252829093678545,1.5325811418784583,0.6247052927439205
2022-10-31,0.0033174224058956,1.5376819548940934,0.624094430421557,1.5104407663584343,0.6149758693662586
2022-11-01,0.0034517540125509,1.4869706647770222,0.61737729284493,1.416372638654241,0.5947816090888828
2022-11-02,0.0034553143459602,1.6320212949280575,0.6583889722448474,1.5436416713290184,0.6323090950815781
2022-11-03,0.0017466482855961,0.5221231187623016,0.2494276493786849,0.5944649230254783,0.2742013066875154
2022-11-04,0.0086575268192617,5.334111629781538,2.415429672515214,5.113603223440426,2.2810292917008597
2022-11-07,0.0090403898906399,5.997198337450466,2.7863746819338826,5.920087170498204,2.7440040413341533
2022-11-08,0.009019498882513,6.647744680444401,3.172025454511006,6.639832141000506,3.17049496629651
2022-11-09,0.0093612356345077,7.006475523488338,3.3548849439740764,6.995794740822976,3.350618946252426
2022-11-10,0.0093055365583804,6.810452017068964,3.244232000355472,6.873568401447252,3.2846808273530046
2022-11-11,0.0022138523031806,0.3725221136673841,0.17934052107309922,0.3640724631978651,0.1808932651587291
2022-11-14,0.0015951279721738,0.5629781857952908,0.2588312184926648,0.6615339511381014,0.2889155375904098
2022-11-15,0.0015922729607006,0.8258161001508902,0.3682495606189407,1.061614183304326,0.4779816101641577
2022-11-16,0.0013856715535649,0.6167198631252706,0.2693331953986935,0.7732564041539447,0.34688814121590794
2022-11-17,0.0011586474887229,1.2643750205717976,0.5570559524826492,1.519093548549347,0.6578608493710092
2022-11-18,0.0006996836435855,0.8295447175174759,0.3631757530750851,1.0206304967192812,0.43806871850734436
2022-11-21,0.0009104414615056,0.3929644993817602,0.17087859315767728,0.41543729083235564,0.1826848802049603
2022-11-22,0.0008216854481162,0.4753910729175863,0.21355463163223593,0.47993942537803097,0.21572134367782592
2022-11-23,0.0023542136060323,0.677218095572921,0.29987074168428973,0.6868351518359954,0.30423948390509514
2022-11-25,0.0022644080152678,0.6693561863488608,0.2965680466747443,0.6773243605819645,0.2999686111716587
2022-11-28,0.0023826578044884,0.8213312470129137,0.3592141635557844,0.82737949848382,0.3608484988477103
2022-11-29,0.0035964927973863,1.6186493454303659,0.6631932739622215,1.5803948735500104,0.6506042459334391
2022-11-30,0.0038277673762438,2.03616631049953,0.8548185907843749,2.001344881053165,0.8352566761103619
2022-12-01,0.0020104794470785,0.3986698826082541,0.17455382928553204,0.40709645754608886,0.17335643914499768
2022-12-02,0.0022098698031214,0.44593221148325535,0.1923655033686411,0.44525621370784263,0.19040862312115323
2022-12-05,0.0021093439838498,0.3630884441071939,0.17781492138575222,0.361597157487002,0.1759175207344575
2022-12-06,0.0012209681077289,0.8431457477974788,0.3798221426979983,0.7767502097207786,0.3497238938667953
2022-12-07,0.0011886977905953,0.5997831633405927,0.26671178006080143,0.5259876291018447,0.23011197389000235
2022-12-08,0.0011660602994713,0.31560487498675094,0.15338118212541366,0.28118843277060734,0.13798063010925202
