date,actual,crps__VIX_forecast,pinball__VIX_forecast,crps__VIX_SPF_forecast,pinball__VIX_SPF_forecast,crps__VIX_SPF_JLN_forecast,pinball__VIX_SPF_JLN_forecast,crps__JLN_SPF_forecast,pinball__JLN_SPF_forecast
2005-03-30,0.001704731877755,0.28719098000248966,0.12681281677093148,0.3376902419080425,0.1470510424420139,0.33475203965717465,0.14631301721937717,0.2792887086262526,0.13496376902326446
2005-03-31,0.0018830008175212,0.46862890374432,0.19470523155398733,0.5261063914156916,0.21157667313284545,0.5199188026962587,0.21073734408785597,0.2725068912417427,0.1220124389821639
2005-04-01,0.0018940745640789,0.4347103732520191,0.18419009468990566,0.4936117173918885,0.2024634321288423,0.4876314134953587,0.2015060419990615,0.2722280023841504,0.12283147545805646
2005-04-04,0.0018941266644622,0.4273057764640162,0.18172558998563335,0.4705994383411108,0.1954942361371529,0.4653658715380749,0.19464265814772946,0.2769431114309634,0.125060074850774
2005-04-05,0.0019306973352485,0.4467454311286056,0.18892472673528993,0.49104555690626256,0.2027250921134904,0.4852135164389236,0.20179553239511028,0.2766543173996474,0.12525164506600173
2005-04-06,0.0019188192572212,0.48602236880993505,0.20098734371576868,0.5285042308050104,0.21342260430775709,0.5220964737277555,0.21249568072717762,0.27623424037817845,0.12441191589364047
2005-04-07,0.0018998135178466,0.5327859990576995,0.2141627951897423,0.5723195082097811,0.2373689349221485,0.5652447364261279,0.23033534354130414,0.2758277513462304,0.12366169759453466
2005-04-08,0.0018291612160476,0.5782745123417253,0.24587512935807923,0.6120280313061194,0.2672916336749545,0.604598952873589,0.26085647495443876,0.2765126972245483,0.12843611351643178
2005-04-11,0.0019369263404544,0.6177746263898287,0.2637675232374366,0.6544591158514471,0.2869331441236013,0.646457469731302,0.2801530203091654,0.2754010522082171,0.1257766377138993
2005-04-12,0.0019403437627792,0.6942450023414921,0.3106736263421114,0.726546638346612,0.3299307798378184,0.7180453315556368,0.32365320718729595,0.27514243975463654,0.1260422890126128
2005-04-13,0.0019219872566951,0.7589122237835311,0.3496396633312878,0.786101644624037,0.3651727797204313,0.7775744477056862,0.35942095381764466,0.27452558490983536,0.12473409417699464
2005-04-14,0.0017535468669136,0.42333045225491445,0.17722336644018347,0.46030563853307693,0.18842089510697782,0.453779159274955,0.1872607641901216,0.27784626180397926,0.13257436403913556
2005-04-15,0.0016412614374018,0.2528562180195515,0.11122230268814189,0.2860963594813978,0.1261864751392607,0.28271693700326583,0.12483821797016276,0.2862844670016657,0.14042748902919952
2005-04-18,0.0016761837405819,0.1435931325331321,0.06838194507949884,0.14659935820048509,0.07210208329262212,0.14941670027048226,0.07355138283364232,0.2826070292974573,0.13768058883024856
2005-04-19,0.0017183555263344,0.1689034454754262,0.07860438725455461,0.1917779772783689,0.08159285646746894,0.19196708578735755,0.08281819895999457,0.2789732923300634,0.13441215229936707
2005-04-20,0.0015386337421877,0.18327454950694552,0.07445450585467053,0.208783174894419,0.08950070409129622,0.20700380758636347,0.08783944451045846,0.29785271676823794,0.14720455226351287
2005-04-21,0.0011707164781139,0.15427267629645178,0.07388992040634099,0.1281464092042257,0.062496588371392825,0.13203414039528516,0.06442223229048244,0.38417450523241764,0.17365761896198612
2005-04-22,0.0011868065269921,0.10567733629725501,0.05179702196124721,0.1137591025100051,0.05366875756538615,0.11442414990144746,0.05450449730253796,0.37873762926850874,0.17241494557540293
2005-04-25,0.0011493197199353,0.10378238943814323,0.04648694933003001,0.09836923438778242,0.04635431904785303,0.10111625669605717,0.04731061695842921,0.3908412759116844,0.17504942937485782
2005-04-26,0.0010546069444119,0.09314857937619149,0.041151582566404624,0.08994114855511239,0.04310080780132886,0.09229447487482308,0.04392748685381196,0.4250836668474244,0.18924272996652636
2005-04-27,0.0010679811407721,0.09746951894239918,0.044238987007982414,0.09182278822546668,0.042677862543719636,0.09459398281989259,0.04351887485879286,0.4197675749054013,0.18626959302819368
2005-04-28,0.0009115637743586,0.11357133492190312,0.05492018846127695,0.09749953118030516,0.0474889427653827,0.10147460267697518,0.049490867353351904,0.48575284901455745,0.2201143631184006
2005-04-29,0.0007710831444588,0.3083407710442882,0.13608529151136273,0.2587714040504627,0.11522312228794657,0.26364140001346986,0.11750358372175171,0.5558382557034967,0.25048848388604633
2005-05-02,0.0008119849864725,0.16598617377253874,0.07135289993816675,0.13834089174290276,0.06183293308077629,0.14349027646650783,0.06408478446007725,0.5342297359314387,0.2415836141589744
2005-05-03,0.0008136853737584,0.1536571311911581,0.06651838317756284,0.12851271075552304,0.05877366089957652,0.13353617832884934,0.06098929959045281,0.5210011161285218,0.23577067773643642
2005-05-04,0.0007802095795702,0.13093160746453683,0.05888224811569045,0.11066360810481313,0.05209863604078644,0.11555936368931863,0.05426380485722067,0.5382151711068891,0.2429888739763821
2005-05-05,0.0007809324502427,0.0990888337588648,0.04778350801396876,0.08612998164973275,0.04201562961516486,0.09038541903405638,0.044106244425275595,0.5377634771575328,0.24279940308688153
2005-05-06,0.000771539757139,0.10676684540962118,0.05061223584364093,0.09192408190974045,0.04467944888277852,0.09661405385834085,0.04686846646410819,0.542666242230245,0.24480077068991843
2005-05-09,0.0007362694468026,0.11977021231626597,0.05437512501855982,0.10220048961532477,0.04836105280994401,0.10746350132377003,0.050645154424842694,0.5615877928069325,0.2524098469227099
2005-05-10,0.0006504101677718,0.13251597966776474,0.05692279192711894,0.11341331629382628,0.05031706769106836,0.11919898639873946,0.052624220734328216,0.6103776185037759,0.270972060078593
2005-05-11,0.0006258609498085,0.22359184982918223,0.0993308727363087,0.191913283262263,0.0856094390478897,0.19901243641664512,0.08882439826117801,0.6249291638741646,0.27626595222742095
2005-05-12,0.0005134082924497,0.25091459560678747,0.10894241814237347,0.2201093227107852,0.09660507119619975,0.2275153014323185,0.09993207578956426,0.6951857449478326,0.3006273217057535
2005-05-13,0.0005148472537718,0.40075742789284435,0.1729534433121871,0.3540685068810297,0.15049462387908258,0.3626004613171415,0.15394317005438402,0.6941711227513032,0.30028021593592125
2005-05-16,0.0004321652020549,0.4780741753106006,0.21245799595117795,0.4286017922650731,0.18916888692140885,0.43740462166941707,0.1928247183830144,0.7487489421832006,0.32893390294552455
2005-05-17,0.0003944064898271,0.44174450426847367,0.1964639765992808,0.3983064514209144,0.17601863445636284,0.4071593173473044,0.17973650433689212,0.7741970598655407,0.3424475711786901
2005-05-18,0.0003032527980445,0.40324375386135236,0.18093350309278614,0.3689247209747035,0.16487629491508068,0.3773425645094751,0.1684711911156091,0.8375133108042724,0.37527653944119366
2005-05-19,0.0002857201902458,0.33481453650508336,0.14929876016738647,0.3076038870883872,0.13651386944625946,0.31572398120349066,0.1399991997812552,0.8497571157801882,0.38150606565331113
2005-05-20,0.0002840172780335,0.3108451561859932,0.13804796401609806,0.28580686205856176,0.1262721703668641,0.29391104408235036,0.12976557045345824,0.8505933710077943,0.381948646439309
2005-05-23,0.0002541607222022,0.31746382279930746,0.14202146589557907,0.2934638656399355,0.13079791230569077,0.3013980391731053,0.13422538632174696,0.8711431731274658,0.3924187353170702
2005-05-24,0.0004493498994329,0.17641898701834716,0.0779577679969727,0.15657434203562604,0.06961655904865925,0.16438438151807652,0.07308258066613584,0.7346358176789092,0.3215416696537298
2005-05-25,0.0005030876565931,0.13264496315918367,0.0589747551331244,0.11651345800860755,0.05122414646492244,0.12373333751854448,0.05461326841679112,0.6983922209809691,0.30178412831997037
2005-05-26,0.0004765506447905,0.138286966285466,0.06167770905230863,0.12205251547070757,0.054176012672582326,0.1293320931159334,0.0575346837952921,0.7149981979455258,0.31100311363603644
2005-05-27,0.0005436373265836,0.0933406340812525,0.04168013671066362,0.08220814140954044,0.03806262840662488,0.08825583494187278,0.040433177121661765,0.6707451762478448,0.2920413384113683
2005-05-31,0.0005094913517015,0.10057812299262545,0.042888025238888315,0.08868924320753878,0.039369300577272885,0.09498873274257254,0.041704191352098526,0.6917180598650471,0.2990709525356173
2005-06-01,0.0004668155733623,0.19026153019537959,0.0838634699574966,0.16839260840876785,0.0747494879737458,0.17620191983963787,0.07821672368005224,0.7186355029739361,0.31319166041763735
2005-06-02,0.0004707650075276,0.12755578636376544,0.056784117434902075,0.11273138210541622,0.04975198879150712,0.11939595743398058,0.05285782607861984,0.7109693689489858,0.3094093535797497
2005-06-03,0.0005091040690471,0.08610030589576471,0.03862823815550226,0.0763347003778122,0.03542711005331766,0.08177658406682844,0.03757904839129124,0.6848925148078335,0.2963142211952152
2005-06-06,0.0005791263952931,0.07949633402488095,0.03775508964595159,0.07062722230452344,0.03423423518003379,0.07558442834057665,0.03644781844992018,0.6395187026188965,0.2807114911534386
2005-06-07,0.0005939799351277,0.08084772893424844,0.038465900522360416,0.07172879688391061,0.034808318934898566,0.07668286830695227,0.03704308329152084,0.6293858980412126,0.2770767130476678
2005-06-08,0.0007195991438253,0.06688147785712265,0.030905216613313663,0.06318668999798226,0.028030460690508314,0.06607593968932736,0.029378308797126364,0.5552594222719184,0.2494133684915438
2005-06-09,0.0007230909280055,0.07278072765065226,0.03505282364220094,0.06694345123292524,0.03092791512434234,0.07058446923491728,0.03323652997515603,0.5523116037338262,0.24822429625446846
2005-06-10,0.0007245460425479,0.06308682484539453,0.02869907942756553,0.061794512927446144,0.029605720550230162,0.06364250856559193,0.029910242548080748,0.550415422091208,0.24743520273049838
2005-06-13,0.000716516054042,0.061992457772676056,0.028621499289962778,0.061089584585666504,0.029493601425776086,0.06274175489032897,0.029797565892300728,0.5536980790786934,0.24869210803781477
2005-06-14,0.0007264464075254,0.06247831707676845,0.030599044577953007,0.06387612734845921,0.0313843511414397,0.06436001401203413,0.031674787009392115,0.5469757540312151,0.24599194289122425
2005-06-15,0.0007231558963195,0.06186906212173617,0.02981546515428503,0.06235301987797256,0.030642036595290453,0.06333637311594989,0.030957906800390744,0.5474961625806412,0.24616217701847348
2005-06-16,0.0007325917693758,0.06477917761478662,0.03181470131961187,0.06747904822611026,0.03255333677529358,0.06730112626894144,0.0328586747468176,0.5409833572162948,0.24352300426159457
2005-06-17,0.0007487350521192,0.0732118556430637,0.03418384304751271,0.07793329190521463,0.034843941864931734,0.07653473041631172,0.03514101419919742,0.5308858849099161,0.23940629452523565
2005-06-20,0.0007602435473255,0.06975488095354847,0.03377104600990133,0.07362827295054318,0.034519837233229635,0.07304123610483802,0.0348637252942368,0.5232085574345369,0.2362325748625651
2005-06-21,0.0007941289211381,0.0777983011892133,0.03628182233142788,0.08319537949941311,0.037029441227912685,0.08198261957987867,0.037391904362507694,0.5041437172661383,0.2281945316876409
2005-06-22,0.0008377964441453,0.10399971145565291,0.042729762762800834,0.11233122641219762,0.04794856307540014,0.10932681904555969,0.04575237620320308,0.48097012151125756,0.2180359957781685
2005-06-23,0.0006451792989619,0.05546966542169057,0.027157626789289444,0.056536000109931574,0.027797604990085167,0.05721418784532762,0.028161476219151278,0.582128657870524,0.259107831240043
2005-06-24,0.0005923543190432,0.0742246607060112,0.03586335916854555,0.06623449171647099,0.03230953325353646,0.06938640403065187,0.03384913379550622,0.6122123331710795,0.26999768804121016
2005-06-27,0.0006035780535008,0.07361332960720667,0.035700952756371564,0.06581500188237585,0.03209375020092599,0.06887249839395794,0.0336140759910167,0.6041353259318241,0.2670295845246313
2005-06-28,0.0005731759003316,0.0941303133042948,0.042613508509820035,0.0822854775991847,0.038622338116131825,0.0857629903553989,0.040172137625943766,0.6212857857100623,0.27307636980566274
2005-06-29,0.0006107535005754,0.05779821279560081,0.027077388643519596,0.05448376765300146,0.02410338720990048,0.056593802493972466,0.025469964971916552,0.5972725890557565,0.26441889488087383
2005-06-30,0.0005817026288217,0.06485840209252136,0.03164271381674976,0.05895669341700386,0.02847904845614911,0.06158556036989307,0.029857882625740968,0.6135558133455232,0.2701956627576712
2005-07-01,0.0006087049207222,0.06819377448324859,0.03326806716391797,0.061723610178295994,0.029819641612807233,0.06438229558419044,0.031207756060939527,0.5958978387581007,0.2637909162810525
2005-07-05,0.0005517343284578,0.05934257063721988,0.028909306480234556,0.047056448297170414,0.022543021088265038,0.04846760547297748,0.02277261421728557,0.3855590984838425,0.17397579612514227
2005-07-06,0.0005456786198318,0.06816101589386188,0.032948602303073046,0.04797299570491373,0.021232245845075288,0.05014911788773164,0.022324330156096944,0.3869476716004757,0.17449575694931027
2005-07-07,0.0005766754087984,0.08208358009078234,0.03865412322486865,0.05348603459389363,0.024750723079362793,0.056351627756805855,0.026550792059260198,0.369148677590336,0.1670534517759358
2005-07-08,0.0004512060873334,0.14033007121162014,0.06259924052580366,0.08324891737080595,0.036258515971545384,0.08810027652811671,0.038095800694212076,0.43693013382329954,0.19356655250565666
2005-07-11,0.0004614143063284,0.08131990523940968,0.03601209821123562,0.04988621637501152,0.024319492476187997,0.05309357757833168,0.02591038096859795,0.4294687492866212,0.19076206922160685
2005-07-12,0.0004547828890175,0.07631025487656101,0.03431939724770397,0.047475913207896236,0.023060834876771175,0.05047004114009553,0.024609489735108746,0.43196124945774583,0.19161541625067827
2005-07-13,0.000468573411883,0.060845970136342985,0.029225870015802416,0.0420599940697499,0.01878067779541616,0.044169872678412506,0.020259778889189065,0.42244901562634857,0.1880427793682124
2005-07-14,0.0004911715466463,0.053843879274890795,0.026258834149693957,0.041992913593631796,0.019871366890310403,0.04340052263920053,0.020081042121075993,0.408087289715654,0.1825558454947651
2005-07-15,0.0005287562589854,0.04972357976066588,0.023188937474833828,0.04608741131281361,0.022672460990423717,0.04656713014788354,0.022877330745920743,0.38593999168704557,0.17382853023394923
2005-07-18,0.0006840808741025,0.0771709501491582,0.03264277948858687,0.10971887086774391,0.048406716632608725,0.10517347235179318,0.046171423819440054,0.3100016169600918,0.13956286638645102
2005-07-19,0.0006542671635344,0.059515256600911205,0.028929436257680064,0.08059697200723988,0.0330162869671529,0.0778307403572788,0.03205098499120911,0.3216975350706406,0.14546403620174808
2005-07-20,0.0006426566507857,0.0621620898482264,0.029220703277732372,0.08644157095358608,0.03693975120347293,0.08306468791606249,0.03459047521498515,0.3257062454723091,0.14743150317882048
2005-07-21,0.0006136774521136,0.05923713352887134,0.027880389975445414,0.08200230517071222,0.034959776257720336,0.07872487732527188,0.03265434591300816,0.337911847095868,0.15317715292213688
2005-07-22,0.0005693327326613,0.05074145603224315,0.02227727478013732,0.05164701684043401,0.02509891634851495,0.051516552261357644,0.02528857476391723,0.3584455892565073,0.16228247727393
2005-07-25,0.0005648177598036,0.04832071525551322,0.02332591039282025,0.05733667513099338,0.026075242679176557,0.056046656555420536,0.026234514982271147,0.35965691683965473,0.16278106365947545
2005-07-26,0.0006435568872077,0.05518058699285163,0.026910256374413754,0.06778965033938061,0.030057636245316918,0.06602836493550995,0.030241863357474048,0.32067610678773384,0.14507798893513743
2005-07-27,0.0006434350753843,0.05560373990319911,0.027315410224298706,0.07038763539895432,0.030383876528075632,0.06833084512634141,0.030565978669040265,0.3193099636235756,0.14443691922259552
2005-07-28,0.0006508943608958,0.06610930902425816,0.030114265356304973,0.09284906768094321,0.0403543520113351,0.08886913134907226,0.037922584283708906,0.3146147599061346,0.14216448270785798
2005-07-29,0.0006650464421595,0.06636367564045874,0.0305855034102842,0.09307376168568651,0.04026980550284161,0.08922462896788971,0.037815923623616805,0.30705963659405794,0.13841594163800777
2005-08-01,0.000692316137015,0.05923243686868452,0.02865560417647279,0.07155551045777313,0.032146739411676735,0.06997581555929216,0.03236845164824628,0.2944163907856124,0.13185874142557683
2005-08-02,0.0008144676090102,0.0722247435801752,0.03544574411122343,0.09705724976195729,0.03933583287459042,0.09345244926939962,0.03953392760752261,0.27652331329246005,0.12390185403894129
2005-08-03,0.0008079871930271,0.07598863788329638,0.036316204565099756,0.10628445459831218,0.045035017430686226,0.10180977430915102,0.04177960697913972,0.27741933664593044,0.12393578451936287
2005-08-04,0.0007464136770249,0.06430941343527177,0.031548461933839436,0.08151251527805194,0.03522991457452387,0.07897392463706003,0.0354174780242124,0.2973745307291622,0.13219059465123498
2005-08-05,0.0008351951234491,0.07176275717406501,0.03511444632411135,0.0906552008974541,0.03935300535760149,0.08798742311047496,0.03957772620210146,0.26385487732843804,0.12042258629776147
2005-08-08,0.0008345615224192,0.07187443932288373,0.0352459925701834,0.09160812838215478,0.03944643344930943,0.08882738276040965,0.0396728565522532,0.2619618573682484,0.11975445249837345
2005-08-09,0.0008093583386427,0.07591290906424948,0.03533562128840576,0.07146314381514614,0.03508145077521048,0.07184530045355209,0.03536772909894683,0.2674058854675085,0.1206626511721632
2005-08-10,0.0008877570346724,0.08153171420826567,0.03945394536184209,0.11340882072697303,0.047415545416193014,0.10918452474831263,0.044081536629285024,0.241415570278552,0.11411231657935084
2005-08-11,0.0008760700425598,0.07956252880818333,0.038702363215601644,0.10973481654442947,0.045406119883445235,0.10581307858177981,0.04307558940031422,0.2422222711239775,0.11407584550307502
2005-08-12,0.0008691218541531,0.07770137095755707,0.03803746110126025,0.10571743083841371,0.04294933175830091,0.10211515895109574,0.04244336417620967,0.2418328195766658,0.11373391413100624
2005-08-15,0.000844505005759,0.07224768518075864,0.034887973342327086,0.0879187030579658,0.03930321137248709,0.08595857458637826,0.03957832916278933,0.2466086469829856,0.114719814719259
2005-08-16,0.0006734435746795,0.06576250823234589,0.031334070564917674,0.05810748351922757,0.02856422316302275,0.058967826007321505,0.0288070095050986,0.305299691009995,0.13744981028488806
2005-08-17,0.0007236556265042,0.09668400901237131,0.04618411378914357,0.06481265001878982,0.02885268520018053,0.06818869797586205,0.03126596642688058,0.2835031373915349,0.12574436079278647
2005-08-18,0.0007347102224614,0.08634754628542132,0.042035779899152866,0.0632660072802469,0.02929271275942498,0.06582186513783139,0.029559675077496437,0.2776556909495935,0.12248292566133658
2005-08-19,0.0008014615780035,0.08100907959765469,0.03906163681650034,0.06870440000735997,0.03364674454632185,0.07001141952941678,0.03390288501298656,0.25311811226302394,0.11553157402124359
2005-08-22,0.0008895351287074,0.07777058968796789,0.03506552838181287,0.08402086494029617,0.03998283115893654,0.08291599046473876,0.040221250383284425,0.2267329193985693,0.10859197893602202
2005-08-23,0.0008986076401522,0.07800997089671478,0.03572236022088573,0.08607495332177786,0.0406249923621141,0.08470817319343563,0.04085736675708496,0.2229441262146473,0.10731186132716018
2005-08-24,0.0008190657450026,0.0778818379352845,0.03659527273664478,0.0714529671183915,0.035148854617967074,0.07203462487042252,0.03536698111028403,0.2425086797165434,0.11244025506601898
2005-08-25,0.0008072524898931,0.10526804469195634,0.05052132827243575,0.0717027523428428,0.03149256212228049,0.07557751957472172,0.034419710204153284,0.24457618125068345,0.11278138767284869
2005-08-26,0.0007603994425265,0.09737483960240935,0.046883101906742594,0.06729425837951974,0.0294067810622207,0.07094714121907242,0.03219158269768801,0.25812136596892027,0.11566183634572608
2005-08-29,0.0007025284204109,0.11133622986044349,0.050937331878338085,0.06982665110626247,0.033544324131804956,0.07502738115081778,0.03643149549721184,0.27744631630009614,0.12319192762751342
2005-08-30,0.0007404029616176,0.09346349463509943,0.04511081295215615,0.06540054502191711,0.028683786959819504,0.06904849248300411,0.0313139176142054,0.2620832445619029,0.11614538089246701
2005-08-31,0.0005922186937458,0.1472736363827844,0.0652075505934906,0.08766865786446451,0.04082452751090851,0.0953529334673815,0.04378796784881116,0.32135537884359716,0.14565451102235358
2005-09-01,0.0006045154878221,0.08821804629620576,0.041286738425481896,0.05798469014434711,0.027444455961504625,0.06241082317391107,0.03008218498419439,0.31440307554598235,0.14241040483665177
2005-09-02,0.0007294200075462,0.08264728725981108,0.04031377848618889,0.06267804672459437,0.029181264564248008,0.06575737077257686,0.029172210519827827,0.29908053577711374,0.13342649329230635
2005-09-06,0.0007685537101545,0.09014130591850014,0.04389040849050451,0.06649315492179282,0.03043333448198204,0.07015087588659427,0.030888979081856727,0.28279928275169414,0.12417422806178367
2005-09-07,0.0007786368975874,0.07244460589533012,0.03350702728343955,0.06810031201205856,0.03349381344692027,0.06830503889281775,0.03345555506979823,0.27805654093528664,0.1229337146937901
2005-09-08,0.0007794361460462,0.0675377002776799,0.031065454179686598,0.07334598973465134,0.0349784212138415,0.0714759363692518,0.03492183473992784,0.27665522518424457,0.12251321632573864
2005-09-09,0.0007727017019655,0.07272487558990251,0.03393633541404335,0.06713730079774836,0.03303495608176094,0.067612805737712,0.032980739709961585,0.2778431225227038,0.12261442574308454
2005-09-12,0.0007707267422276,0.0665544501852424,0.03268451581183326,0.08235258139379127,0.036150814294291685,0.07812596327161998,0.036069824942006924,0.2776138321233401,0.1224568827746779
2005-09-13,0.0008019126706822,0.07647498750813153,0.03625680903061184,0.10341357563322741,0.04344300590312938,0.09625082411407458,0.03936905541442425,0.2659633876287389,0.11989336603550382
2005-09-14,0.0007889764271895,0.06754411569631268,0.03229769947482234,0.07765712491197331,0.036040203712494286,0.074649273688598,0.03593606602018249,0.2693634596614286,0.12051629404560728
2005-09-15,0.0008990827242096,0.07747299150468562,0.038010745708621375,0.09592533286744258,0.04215340617710636,0.09093019041177047,0.04204431391103863,0.2355951138516153,0.11222168693294322
2005-09-16,0.0008625630956372,0.07561585891824005,0.03719553127021018,0.09657282268391051,0.040991841226535375,0.09089558790909133,0.040878068762018466,0.24401355904087307,0.11434022482993923
2005-09-19,0.0009700876434348,0.15495998374755718,0.06834634841586597,0.20778799261139283,0.08927499614937975,0.19286403226330745,0.08415530443444082,0.2168974659839188,0.106110474589836
2005-09-20,0.0011703086373193,0.1948787451369028,0.08605104128317768,0.2623155337796321,0.11165666413431996,0.24439466229694848,0.10583421197089067,0.18946545908043078,0.09119648974512122
2005-09-21,0.0013981013616164,0.27664176523705625,0.12053434565442399,0.36240891000998765,0.14887237630812059,0.3401953052722868,0.14263836188725101,0.18928436480084865,0.09147079561949988
2005-09-22,0.0014007164989356,0.19499320832685432,0.08417265821216345,0.2738102921469859,0.11945263280779042,0.2546829072626202,0.11220219675650632,0.18928678866440504,0.09167468229673734
2005-09-23,0.0016363591036354,0.34999190059582075,0.1504894917287821,0.45327754291259076,0.18274202026340422,0.42703261084965666,0.17583095912165225,0.21868415582095632,0.10872610589097194
2005-09-26,0.001639041776645,0.38703330029945743,0.16289818523082097,0.488955864848875,0.2016723463308066,0.4623341755353256,0.18622005552278453,0.219330298912025,0.10893829500538431
2005-09-27,0.0016475543255085,0.38444403444569164,0.16225756953415382,0.4871975233605976,0.19985249421473034,0.46054154463565267,0.18599215224839027,0.22106847235867116,0.10957244714481759
2005-09-28,0.0017609747978187,0.48383193819924913,0.19564546286947473,0.5901963059077222,0.2579439640108414,0.5620123472734708,0.23846424609482905,0.2451804317556343,0.11779400125696662
2005-09-29,0.0018995443861611,0.5893581518460459,0.24811003190098962,0.6992430898436994,0.3159331131033873,0.6699613521954523,0.29693148370292155,0.28170232849637616,0.12783708708187688
2005-09-30,0.001897543134332,0.6326513028736875,0.2756148700036298,0.7368494121318242,0.3381097541145487,0.7084167032251626,0.32017217853313773,0.28172996397518846,0.12771420418940496
2005-10-03,0.0018936631139073,0.666886523642055,0.2967272121562212,0.7663662694575637,0.3551746210971342,0.7388324493190701,0.33828755835259106,0.2814759667831347,0.12746477287358043
2005-10-04,0.0018737415831794,0.5918343677805845,0.2515246260191568,0.6313525145849141,0.276506275934592,0.6021764786391859,0.25641047093247976,0.27471000107659876,0.12439515527588814
2005-10-05,0.0017175799649189,0.41154934029900764,0.17261707216673466,0.4521964918486547,0.18494939037157934,0.4260115931753067,0.17775725974775333,0.2801386471738128,0.13517782998225192
2005-10-06,0.0017063335909312,0.2819030234713453,0.1244665730884861,0.32292471593058153,0.14146405812415463,0.30152885847951966,0.13304884784930318,0.2802433519652719,0.1355335693749426
2005-10-07,0.0016955138988694,0.2460145685697152,0.10725762049919235,0.28488161517287536,0.12579004666411644,0.26577913711953166,0.11694021523130135,0.2803422727575882,0.13587465289127496
2005-10-10,0.0016236132515109,0.24023502970682573,0.10511084929491946,0.276681417840727,0.1221299068962247,0.2577815220252139,0.1135510510249313,0.2862671448722538,0.14063764071882284
2005-10-11,0.0016232656057327,0.1830190071061746,0.07744712800885226,0.213092668780466,0.09021304855818936,0.19972469437392334,0.08065901618869044,0.2855245175825391,0.14022465519595373
2005-10-12,0.0016209001332816,0.17848246745819366,0.07683842045399986,0.20749541366042576,0.08684411805661373,0.19456435126596974,0.07957770144342095,0.2850013746235767,0.13996014908532073
2005-10-13,0.0016320999224902,0.15864876537395955,0.07435223265227911,0.18204197387538934,0.07748477893108331,0.17249958380784575,0.07741807901346184,0.28311985116849636,0.13875265761759745
2005-10-14,0.0015220753002576,0.13208089800654577,0.06496173019684638,0.14289250127878972,0.06823744341659212,0.13946917849438467,0.0681630749331459,0.29604385001867867,0.14630050119577345
2005-10-17,0.0015216645633778,0.1818614232321371,0.07369551580874667,0.20999817259130985,0.0904891857609798,0.19536837299528145,0.08107271113375294,0.29550174050120176,0.1460359172366026
2005-10-18,0.0014071880346693,0.1527576098382176,0.06644171891778988,0.17492146383015025,0.0720496278571867,0.16332497370664026,0.0685093890942933,0.31477972393991144,0.15398691165445377
2005-10-19,0.001220894601627,0.10478881086895064,0.049514529881988845,0.10582993600291156,0.05206073967135959,0.10671141440651187,0.05187466958004703,0.360429483504263,0.16723087794024213
2005-10-20,0.0009204203165306,0.0794254730030728,0.036909290818785086,0.0787972599364503,0.038541518494648576,0.08057575692404526,0.03830203077891513,0.4727516049988084,0.21406629791219353
2005-10-21,0.0009304257504247,0.1742173616097598,0.07563077420621246,0.14067330307075357,0.06513533689674471,0.1588480887918165,0.07170201003614951,0.46850674017483096,0.21203425362923844
