date,actual,crps__pred_baseline,pinball__pred_baseline,crps__pred_augmented,pinball__pred_augmented
2022-05-16,0.0103413276104501,1.0468511629794197,0.4624302389343739,1.02811797785902,0.4545974919259364
2022-05-17,0.0066614426362519,1.7161208448929661,0.7632724124233422,1.8421145940438974,0.816048865522973
2022-05-18,0.0094539706290595,0.5407800697633356,0.25581017203144596,0.5179912978475327,0.2524344669650149
2022-05-19,0.0094560178268269,0.805370366458616,0.3870883322376807,0.8714978382478946,0.41260599274603016
2022-05-20,0.0089668858730885,0.5061311542673359,0.2416110343622223,0.4955319431149515,0.24025549467191493
2022-05-23,0.012747218723535,0.934515889309216,0.38629391615745884,0.8848051135244879,0.36100208678644485
2022-05-24,0.0135766392036486,1.3536111213918713,0.5984135486342979,1.2696096244578878,0.5613001839120249
2022-05-25,0.009732209250592,0.8619762908600626,0.4111790942915073,0.8647027460578274,0.41262032103776736
2022-05-26,0.0127233380257113,1.530313011903727,0.6607132006286947,1.4852470192658445,0.6451143358870719
2022-05-27,0.0143569851487702,1.9342784778487865,0.8137312587382954,1.8221840985166433,0.7782498762508812
2022-05-31,0.0104240328909832,0.9257205104535159,0.40773452879861166,0.8844730180687641,0.3865691606932251
2022-06-01,0.0104082448484002,0.5488408049355454,0.2594917874436987,0.5604705133697317,0.2570168356607371
2022-06-02,0.0097701113777678,0.5312327214408626,0.2385049612868763,0.5419702177975515,0.23988028356352983
2022-06-03,0.0086370787665008,0.5119971679618449,0.23605976212372343,0.48439204928175555,0.23268401330049412
2022-06-06,0.0110478575868196,0.7798364900105883,0.38207909083027264,0.8162290343486511,0.39951001264378677
2022-06-07,0.0194766635229515,3.0068410027598538,1.2168212718976015,2.843045377358258,1.1706164195548303
2022-06-08,0.0187464729919112,3.0888729445694554,1.2454891205581748,3.0420375601036778,1.212434506704863
2022-06-09,0.022083802532022,4.5295870022680065,2.049248350456241,4.454167265167512,2.00174795659736
2022-06-10,0.0222498115206652,2.5082808294954684,1.0953163001051351,2.378745481811883,1.0463975715099778
2022-06-13,0.0190500954517207,1.5025077851530766,0.6436271309505811,1.5411949874855324,0.6654040881483552
2022-06-14,0.0124021142393722,1.0310676739917612,0.49768092409265147,0.9646167894273902,0.47018818908548843
2022-06-15,0.0125013665969921,1.2421835666649896,0.5492038252168843,1.282499934266143,0.5661586819375395
2022-06-16,0.0131618279327786,1.780211575203978,0.7481735957665754,1.7739737352574507,0.7466039282930008
2022-06-17,0.0106845551095896,0.6646537107846396,0.3199017519277858,0.6416303017009005,0.30397449429610496
2022-06-21,0.0088931106910133,0.6233489107366434,0.25178529902709995,0.6346891821877462,0.2570860208977949
2022-06-22,0.0107144111004793,1.094681375527207,0.4832843612582264,1.1381232456812171,0.5009504987986728
