date,actual,crps__CONST,pinball__CONST,crps__EWMA_094,pinball__EWMA_094,crps__HAR,pinball__HAR,crps__FIGARCH_lite,pinball__FIGARCH_lite,crps__MS_vol_lite,pinball__MS_vol_lite,crps__MSM_GMM,pinball__MSM_GMM
2020-11-10,2.1547492301634646e-06,0.47587660636390683,0.26582892218179166,0.8122863928836102,0.4380346037177239,3.3886478544698817,1.8086413619778974,5.104857867493288,2.737998635253851,0.47832841709318336,0.26761898488726704,0.8052658194680118,0.43718913451348584
2020-11-11,5.477751461509816e-05,0.8644347077581228,0.38157960759492876,0.8412211625459649,0.4439339094881589,1.8621622038091132,1.0481132889123035,2.567907355930421,1.4775186972564476,0.8718618420117561,0.3960431470206942,0.8426010293137651,0.434577730283017
2020-11-12,9.502802640966642e-05,1.6262508269840332,0.7704995414175716,1.4461898986352049,0.6557536871405277,1.6961961296683499,0.9746796040324949,3.259502935982524,1.83752553682122,1.6247336079333925,0.7703865620532778,1.4870700899117275,0.6895378531602694
2020-11-13,0.0001890515635825,3.833261247442309,1.679000482763713,3.438473223388923,1.571472616187232,2.8351201933326204,1.228455400855984,4.063792771570774,2.367319591359812,3.6638435187645757,1.6513875208228834,3.5565413636626815,1.6054906599369752
2020-11-16,0.0001538865252567,2.9632629385249354,1.3392188559276927,2.635098601522546,1.2300368560512331,2.7095503701058115,1.5521960342451124,4.744425117791154,2.635662796550943,2.7142492890922907,1.278129628284659,2.7093426226828687,1.258582913761035
2020-11-17,2.908140779545059e-05,0.5132199609619014,0.2883346828048373,0.591841313511778,0.342925314389585,2.9254705775927103,1.6312265842644904,6.146275017556539,3.3644887333142375,0.67240959647941,0.39834432621166616,0.5667131402585537,0.32947251688969476
2020-11-18,0.0001466011505052,2.7884229002766845,1.2688240375788509,2.5162593518158927,1.1739504614403042,3.5026341637185205,2.011077209535946,4.300455922493628,2.410655678946334,2.5146092488919503,1.191965598713736,2.6130109665981407,1.208290247219422
2020-11-19,1.7651234805309308e-05,0.425538054659731,0.251520060872444,0.5331845312590864,0.2948055508451791,4.327095448339961,2.354829210195885,6.286872469006402,3.423267522983654,0.6576397854847968,0.3754781172861368,0.4914899773188766,0.27691583636102335
2020-11-20,4.7214757342507106e-05,0.7455286300559313,0.3467390839034571,0.7194607981043109,0.37497653751836046,3.5738196484377305,2.025192331300371,4.420452387537588,2.4904573809802466,0.8158633558670186,0.45070073394176324,0.7146266946598063,0.35147314720429274
2020-11-23,3.571864480395436e-05,0.5879309512202989,0.30971208202307393,0.5871175711888206,0.3287128428096994,3.5177941889408655,1.9640824664184229,4.7677253922517755,2.6294778191468713,0.7151785560687174,0.41913225208306054,0.5646228101752168,0.3034113179323243
2020-11-24,0.0002555352776766,5.56727221736522,2.32139831903794,5.341867999909608,2.260192661770053,3.979201423777446,2.1163242979292205,4.588191070063444,2.6378558086134314,5.008895015307639,2.2427902071627055,5.587853363324794,2.300372672517148
2020-11-25,2.3814134207894035e-06,0.47196658446091017,0.2636387830236084,0.5948868759180707,0.32250258157383094,4.563676704534222,2.435893705967289,6.9476765640298455,3.726233795832324,0.7860426733157283,0.43871955153836895,0.5413449813810637,0.2955647819841358
2020-11-27,7.734917566953496e-06,0.41935388612690405,0.24513872524479324,0.48483258586003797,0.2759816392012457,3.234656831029875,1.74857460065225,3.8074578515415465,2.06434959735835,0.5113264287422353,0.2991568910535496,0.4235645167598973,0.24336267118251947
2020-11-30,1.968732658870046e-05,0.4363218936594244,0.2580779624273767,0.44031061884880834,0.2534926185735487,2.7515355660591014,1.5027660442788153,3.2109464083787116,1.7579289062890422,0.47032637567097024,0.2784936829429517,0.39315040608548923,0.22881090447183305
2020-12-01,0.0001183387853092,2.1326181388490486,0.9957393807228105,2.0648649343246066,0.9586797937577647,2.225430990510727,1.2890047999948733,2.9384833708837377,1.6902049553156755,2.06771157273671,0.9763878147976162,2.187342262091249,0.9958939459283745
