date,actual,crps__pred_baseline,pinball__pred_baseline,crps__pred_augmented,pinball__pred_augmented
2022-05-16,0.003173265234678,1.2835629780756355,0.5633095006551067,1.1555032201610376,0.5115461034437473
2022-05-17,0.0030360968228141,0.9134229180226275,0.3956699342993168,0.752725352971558,0.313130660320152
2022-05-18,0.0034835126503979,1.6465557091211795,0.6993741407085984,1.4234097834009571,0.6216843403819022
2022-05-19,0.0015772871137633,1.539780106761667,0.6937306685057717,1.8392282105656272,0.8184735691296035
2022-05-20,0.002637774757827,0.6684136631109653,0.2779936822446616,0.5755437952227265,0.2672762382348383
2022-05-23,0.003380082345569,1.3284083444632793,0.5852725098324375,1.1214861224240413,0.49638831432720026
2022-05-24,0.0032816561687878,1.3937451874934375,0.6065616228817897,1.214921043865126,0.5372337135833649
2022-05-25,0.0020930679629891,0.6300230740300122,0.3102059434680072,0.6739467764777871,0.3282942371477406
2022-05-26,0.0031850058810295,1.6704642516461417,0.6885509586844369,1.575808136213239,0.6579370820370031
2022-05-27,0.0027677550598046,1.0923049035820953,0.4809744275481377,0.9891877360413898,0.4382731659385082
2022-05-31,0.0020937730000138,0.523862279471627,0.22037519623035978,0.467781836390143,0.21297821898759364
2022-06-01,0.0021744925337259,0.5345374920957093,0.22844421082044997,0.4743177397283878,0.2203222639074934
2022-06-02,0.0021429424963952,0.5570050208502185,0.22641413910905006,0.49260761385739504,0.21889184394056052
2022-06-03,0.0017132802860462,0.35989928267380683,0.17581605592973173,0.3378558319586866,0.16805763495026488
2022-06-06,0.0022012551216017,0.44874562318756667,0.22002893610383897,0.452708689457026,0.20987065660205598
2022-06-07,0.0053232034428762,3.895658185377613,1.7687420121486013,3.659162016581048,1.6249864067471913
2022-06-08,0.0053336430656491,3.8934818620325555,1.7660711804076268,3.7495299279138212,1.6822243184397128
2022-06-09,0.0058135057832021,4.494152875942221,2.0815618647798773,4.3133412449369555,1.9766205161502326
2022-06-10,0.00714759786878,5.058617162114911,2.263356080759232,4.844121603410419,2.1369971534678136
2022-06-13,0.0062525284560047,3.618666374799242,1.4434129152936919,3.5683381869054114,1.4232774941384574
2022-06-14,0.0034866370174211,0.8362507658061974,0.3980908594322101,0.7599272010731029,0.34654467450196774
2022-06-15,0.003451779388287,1.3233938368719373,0.5845963285603833,1.369170891478864,0.6008218811866775
2022-06-16,0.003253171423946,1.1631326285729806,0.5158568368384299,1.17629296281503,0.5209732294015273
2022-06-17,0.0024858331069103,1.0445212300168754,0.4876741076414724,0.8585743611053164,0.41362475125496156
2022-06-21,0.0022946760484135,0.5282897019379289,0.23919942574205919,0.5476828948624585,0.2355686695419663
2022-06-22,0.0027179922196677,0.961643487439706,0.42647081888262284,1.0445120024954408,0.4602521837092945
2022-06-23,0.0026999065763563,0.7584774458983815,0.31895061039029776,0.7584970373210286,0.3222107235850166
2022-06-24,0.0026304455318788,0.9083036108872065,0.4026356230518043,0.9496678281069534,0.4206233950440633
2022-06-27,0.0011675043624852,0.2530102413958411,0.11442273172087611,0.2358541761170416,0.1120195763828812
2022-06-28,0.0013319512120332,0.30668665572566806,0.1426150894823351,0.2913568037140337,0.13331892988320393
2022-06-29,0.0004847792541806,1.2942107950150354,0.5692244485195882,1.2908168424721387,0.5688379392546137
2022-06-30,0.0011002191974719,0.355825912167994,0.17423575923552356,0.3504453802872497,0.17094154809397538
2022-07-01,0.0008921541743337,0.5567231130187734,0.24802639065642074,0.5449394765777458,0.2428830502451304
2022-07-05,0.0017249305440641,0.48248293105691986,0.20236342272498445,0.45259204940276365,0.18438689944076264
2022-07-06,0.0016619032130313,0.4465856872033239,0.18234288183160094,0.3915739940456651,0.17032790608874254
2022-07-07,0.0016647155116293,0.6204605411502536,0.27470362860908204,0.5225325635757545,0.22974534817351022
2022-07-08,0.0010428875855648,0.211346044259765,0.10491748213805571,0.22450908147335036,0.1011424492494787
2022-07-11,0.001457248781573,0.34409569214395064,0.15239114808065451,0.2929911514072276,0.14480980207956434
2022-07-12,0.0006343430063445,0.8612688431568118,0.3811427658057955,0.9920360337270089,0.43216737970439817
2022-07-13,0.0012612487314239,0.2870829140332784,0.13233150752941242,0.29179376358000486,0.13858282690639173
2022-07-14,0.0016401242424711,0.3822532102559417,0.1712395345567537,0.3958445563837652,0.16861023044764584
