date,actual,crps__HAR_forecast,pinball__HAR_forecast,crps__HARQ_forecast,pinball__HARQ_forecast,crps__HARQ_full_forecast,pinball__HARQ_full_forecast,crps__SHARK_like_forecast,pinball__SHARK_like_forecast
2021-04-22,0.000104841915761,1.3466916734532492,0.6097040897884466,1.2748551519549254,0.5676576657437731,1.2916924271385692,0.5775616394698925,1.2812325022158721,0.5712356467639316
2021-04-23,4.0654429748472255e-05,0.24014617132569469,0.1058098075585227,0.25859223882323606,0.110952937585317,0.23969079612993946,0.10562793687369096,0.2604761902241112,0.11160015966883845
2021-04-26,4.315645854893353e-05,0.12613162595619845,0.057622854320721555,0.13111026381565052,0.0590594441164664,0.12848971702382206,0.05622231261964218,0.1261287765389248,0.05751537229617606
2021-04-27,3.0171487583693157e-05,0.23064561076380863,0.10112586331954718,0.21125323584654568,0.09131447232411045,0.19308176057796683,0.08274937451253686,0.19626763107180767,0.08364955199995207
2021-04-28,2.9125543382455588e-05,0.19520370949617125,0.08348848910792228,0.20106686793147163,0.08665512909295253,0.1929263296398127,0.08228677116999435,0.21480637013689705,0.09369046836023515
2021-04-29,4.483461948332106e-05,0.13384475058225193,0.06569171213292736,0.13380328967355487,0.06563636782552681,0.1349658726495194,0.0660926698145804,0.13208113734746868,0.06491004510323331
2021-05-03,8.818094656352586e-05,0.9153219875096197,0.37985275340641866,0.9084725349214722,0.37588526389556054,0.9151415435566912,0.3798775084758348,0.8818482470730319,0.358055197413565
2021-05-04,0.0003379624712446,6.847360670530949,3.3470894372152435,6.83776918064334,3.3421139937619726,6.825745331801734,3.335466892119508,6.725160052540466,3.281029832637237
2021-05-05,9.216838111374484e-05,0.40659783706162655,0.1943492292645991,0.439679083539052,0.20622187970825334,0.4475358100662316,0.20909908731330337,0.4151660090775786,0.19753107284721036
2021-05-06,0.0001276507911603,0.6401099055897711,0.2795876704455909,0.6249972592804384,0.27186625874475173,0.6162823782611618,0.26711767382302426,0.6106447829370618,0.2640836904178512
2021-05-07,7.643569038288462e-05,0.4200557502192106,0.18943526397490562,0.45850074035246713,0.20071101544962175,0.4684302323421743,0.2037647133380406,0.4511660157518437,0.1987678969772412
2021-05-10,4.9020862279943474e-05,0.6813968625672205,0.2991984495363973,0.7213920814940316,0.31516042732885463,0.7283948712862924,0.3180424276076538,0.664494169515938,0.29230808962469484
2021-05-11,0.0001823509385343,1.951499027525911,0.8230881051281115,1.9263895018174528,0.8078574360278223,1.9436046113771877,0.8183166301937005,1.7880536005630698,0.716980985882868
2021-05-12,0.0028601101991094,70.14915843217437,34.92732018668115,69.95464841627478,34.82251140638502,69.99558741129806,34.844373680181256,69.85673042816195,34.769213103454575
2021-05-13,0.0006265078452861,1.8081681125876499,0.8664073389344501,1.840627734110007,0.9044432125088292,1.8501772882341323,0.9091338926348879,1.9347552954287381,0.938599972852044
2021-05-14,0.0002950681458471,2.196592558926209,0.9594036177985988,2.1803779760038062,0.9516816105292266,2.2608654351598947,0.9917313610532377,2.313243033292849,1.0176252864526325
2021-05-17,0.0004590957003581,1.6247129513886756,0.727824070189907,1.6334578704161835,0.7278671595597601,1.585071305986689,0.7213528138533346,1.5645094228950744,0.7181399784110406
2021-05-18,0.0003164258450532,1.942050470939207,0.8447554164161767,1.7816875975327486,0.7963229251347402,1.8557129845990898,0.8192448713348864,1.536079606883097,0.7178018801992743
2021-05-19,0.0002631134363497,2.1637620626039435,0.9564970208782586,2.1470188479480554,0.9486952672282061,2.2942472483916183,1.01865912893633,1.7242378059463974,0.7332848850615882
2021-05-20,0.0001792196410718,1.241279665705134,0.5349538960208146,1.238143008393163,0.5336986349726149,1.228491080300037,0.5283405374634242,1.3969164020199454,0.614116281027371
2021-05-21,0.000152405969838,0.8814363642064682,0.3910621097796197,0.8830334361568345,0.39102549172697265,0.8765416057598862,0.389423148093907,0.9137353873457909,0.4004670099198113
2021-05-24,0.0001040255151841,1.3656777122566433,0.6021843686996043,1.4074859865444005,0.6190593836146275,1.4043918925896344,0.6179600167033291,1.5157585899298907,0.6629428322585071
2021-05-25,0.0001178081883228,0.5439526598895192,0.25742167230142743,0.6141589659889385,0.28108130367194223,0.6023922398114551,0.277467010807444,0.5919273060322433,0.27402897361942113
2021-05-26,4.506975345678944e-05,1.7133019462093306,0.7639523019293151,1.7859101582725518,0.7983453331088087,1.7534399572946673,0.7829173765629576,1.7682402602437026,0.7898665922368564
2021-05-27,0.0001024269160884,0.3065155792167106,0.1503692480198489,0.30408532405148075,0.14931747333691778,0.3097148012320157,0.15146979168735866,0.29545980242998143,0.14222965946142746
2021-05-28,4.8954686137076205e-05,0.9942394761806764,0.42089556686801427,1.0540856545731123,0.44402089962667673,1.0189451838261474,0.43013382751522744,1.1045958717398445,0.46851215613064895
2021-05-31,8.826308381545367e-05,0.26416113926512164,0.12958821219566932,0.26732418670515434,0.13058086150989892,0.2736803193517146,0.1325245783751687,0.26947157282556833,0.13134541237597933
2021-06-01,6.552844716222493e-05,0.40575807122059476,0.17596492237407713,0.4445145574509872,0.1908151095394082,0.4394988214656808,0.18806319409529526,0.4468233902944859,0.19192494262104634
2021-06-02,5.532629356710537e-05,0.3622646179730012,0.15409684627821338,0.40687512289854355,0.17745155264605023,0.4049166534001122,0.17639341279682588,0.4104794393840954,0.17921039073720388
2021-06-03,4.939042109024211e-05,0.40224196123966055,0.1776571312826981,0.4230933341917182,0.1876626017096213,0.41870025371199493,0.18555785260874258,0.4900162735487363,0.21835377136388512
2021-06-04,4.4287241397548135e-05,0.3502266732778939,0.15420658921043412,0.2933894494338636,0.12521250705383744,0.2889090395605872,0.12299430521822079,0.32834658827912444,0.14333569127139734
2021-06-07,0.0001499079119893,1.6385470689921324,0.6983956455057625,1.689764039879595,0.7308122667560472,1.6815018854651296,0.7252816888521588,1.5943358668101881,0.6704450557136404
2021-06-08,6.169647059396102e-05,0.5772432450772197,0.2570199676819125,0.5813091598538496,0.25888822715156184,0.6026582371484586,0.26853345510694454,0.608508002916732,0.2711560775675476
2021-06-09,4.739776268129356e-05,0.45684965730450183,0.20352632247549265,0.4778328735625895,0.21291104511949405,0.5067518447960611,0.22564430454081566,0.5782017943819975,0.2561191186949051
2021-06-10,6.073286720882204e-05,0.22467865760642597,0.10951208876775198,0.2303130892340069,0.1122217815882042,0.24316947023012156,0.11802638741353841,0.2833331057443837,0.13372595805127022
2021-06-11,3.6890325739518774e-05,0.6478582266127495,0.2784749861501227,0.5224813247929491,0.2289880022083704,0.5231594930841397,0.22932343543009218,0.48174739118587623,0.21248107738149735
2021-06-15,3.517695144973121e-05,0.38897243054319297,0.17304752167384307,0.35345435471507947,0.15749147172517797,0.37326572450478246,0.166230039426371,0.3878274115889218,0.17254473867273187
2021-06-16,0.0001105495910898,1.192391817191913,0.5049515412531349,1.1699837411192444,0.4911156813294693,1.1378822876884591,0.47022087927203393,1.1533865743328087,0.4801047484927802
2021-06-17,3.3773476983496324e-05,0.6158952847445558,0.2637040123231133,0.35372337597156117,0.15754538607678045,0.3696878593283385,0.1645047144310216,0.3222264966009207,0.14353093575609754
2021-06-18,3.0533494774640895e-05,0.28474863125628946,0.1267730488295868,0.28352188320646626,0.12621760029924192,0.33874662327423616,0.15068074045754562,0.2219514138650843,0.09657476760219906
2021-06-21,0.0001159917721283,1.4387053267516388,0.6446617628252631,1.3877761287391372,0.6143906357831912,1.3269067776119914,0.577236921138198,1.3244748977041,0.5756883268173276
2021-06-22,2.522942122661181e-05,0.8317312992009023,0.3673595788947553,0.7380739217328887,0.32290905306879897,0.7822599834599022,0.343907593976856,0.7601784287408643,0.33336159295031864
2021-06-23,4.878369405992652e-05,0.14085786712468343,0.06803297810572169,0.14228681205636032,0.06483749787293323,0.14932541029665447,0.06770094239394543,0.1576312644152757,0.07461621966499245
2021-06-24,3.059239168242319e-05,0.2874531293517371,0.1280061666668937,0.21457786182611366,0.09278375373202988,0.20440089990198504,0.08737753174207497,0.14199324384443457,0.06709825384892479
2021-06-25,3.89104239202146e-05,0.12944270691513035,0.06203012814987968,0.1166134932523419,0.051468072023942164,0.11640327456826778,0.05102436773681714,0.11737356976671803,0.05216584703654105
2021-06-28,2.3350545258757706e-05,0.3712255800887858,0.16111984363384785,0.3849260541237399,0.16641691777538722,0.39598190318252807,0.17076711352080756,0.4115101998486106,0.1767944816685403
2021-06-29,5.3041777998514295e-05,0.3288491325067693,0.14466280467152592,0.30288669929409967,0.13369559261689684,0.30823505215590663,0.13602193917144104,0.32559127706330504,0.1433386754292253
2021-06-30,2.7152704018478487e-05,0.24679643921230587,0.10978976357030537,0.23993388969247947,0.10661052034862271,0.23762219284637545,0.10552453746906083,0.2992723978125769,0.13314760640703188
2021-07-01,4.159439584436977e-05,0.14020099900655997,0.06482955082647454,0.13594090677704931,0.06394676352255259,0.14041274271564055,0.06482931797604463,0.13904908800628707,0.06460117559275746
2021-07-02,3.7686411531416954e-05,0.11375117315903033,0.050543140348303574,0.11564311680543532,0.05270604864541069,0.1119717860781371,0.04920268917534519,0.12212241248757458,0.05788849709004047
2021-07-05,3.3436174388792926e-05,0.11708645854614581,0.05681731939588939,0.10816396291450699,0.05128851627640104,0.10327222305459932,0.04729271810311697,0.1276729429644675,0.062197672462512066
2021-07-06,4.6536419667090585e-05,0.16148991676319105,0.07329138793449502,0.19321442661635602,0.07858095235550612,0.2018851967115212,0.08415101289717603,0.17571648860442313,0.0752318567137507
2021-07-07,5.907493736420881e-05,0.2923828258514554,0.12740757756598892,0.3069679916328592,0.1348191830059153,0.31146469591507575,0.13697677546054707,0.2957322299218315,0.12914408543832478
2021-07-08,5.619607890006857e-05,0.18746736072908854,0.08724326221994337,0.24988857695853034,0.10545421903612749,0.24999783846921125,0.10544932256558949,0.24609044666985488,0.10305002841524667
2021-07-09,5.938099630732743e-05,0.21653101300195782,0.09504168144284102,0.22782290626726223,0.09631115986535417,0.21611850857853848,0.09493102514553983,0.19992619693100233,0.09247457667226701
2021-07-12,4.6887332244838866e-05,0.14460743026364625,0.0660508529250344,0.14093468577581267,0.06252530336229424,0.14610759586845196,0.06746561840250348,0.14984294872370388,0.07047632568898426
2021-07-13,4.578765996811085e-05,0.13882748168072465,0.06208390796573435,0.14021195361119046,0.06375214610820794,0.14366821236136923,0.06672413252015588,0.14580326561303408,0.06842594074492607
2021-07-14,4.09191475150432e-05,0.14963528727339137,0.07290607918085858,0.14910699209290865,0.07264523228715145,0.15346244742444826,0.07479539612114407,0.19785118198259877,0.09254994564950773
2021-07-15,2.7628287841378523e-05,0.2576867227972372,0.1147252293708652,0.27383831637670003,0.1220181112898432,0.26401695500029493,0.11760497993842135,0.2868048607415213,0.12776870851187058
2021-07-16,2.980818071352299e-05,0.13830158530937878,0.06537482950193017,0.1512310364498315,0.06976069515233649,0.14092176322294642,0.06629189692004665,0.1333159123931568,0.06352922866480509
2021-07-19,3.8916565368014535e-05,0.11462435800356859,0.056325815837774316,0.11245539407122102,0.054825645772712865,0.11417418882021847,0.05608284669529789,0.11624737936665563,0.0570396259470806
2021-07-20,7.023470842477731e-05,0.565862049721906,0.23850284030917543,0.5662087511788323,0.2385052366189681,0.5931046046504687,0.24715319748558487,0.5878658940292888,0.2455076353113871
2021-07-21,4.245799011638718e-05,0.13895272145791673,0.06615614269715084,0.15548075882687457,0.07576330567932812,0.14722925646350168,0.07134961274166066,0.15332532799014773,0.07466077921419866
2021-07-22,3.3329650567391535e-05,0.1383416193883065,0.06684125995639448,0.16024332556261894,0.07500993872224661,0.15012102002222655,0.07142184380978038,0.1851435837147741,0.08318335223502775
2021-07-23,5.34221438461813e-05,0.23437526591114843,0.09820485289435879,0.22151383756090082,0.0900101602523105,0.23481060981060253,0.0985169310959096,0.22219000054822824,0.09036056886852394
2021-07-26,4.702062196115379e-05,0.13597271835114907,0.06424419124749878,0.13675775169575324,0.0670416780461842,0.13927541556593356,0.06842418790591154,0.13562942693970897,0.06486404497164085
2021-07-27,4.21402207053728e-05,0.13300498915000664,0.061997713378700615,0.1365104143153601,0.06477337010362923,0.1337753658727841,0.06267263766988268,0.16277485167308883,0.07925043001565771
2021-07-28,0.0002668343816113,5.405771457210999,2.6423944206281016,5.293153108403376,2.5816428496923436,5.304132768238269,2.587462906024088,5.220829426873026,2.542378769153247
2021-07-29,5.663483374391941e-05,0.6491978768915126,0.2884350501698666,0.6865129085045699,0.3041377562648689,0.6705499534563991,0.2974649126578813,0.659013092750947,0.2926090160689006
2021-07-30,4.321195540088664e-05,0.3639061217842276,0.16119023883183864,0.39367440619693406,0.1751526351557608,0.38931329892294014,0.17313221241909293,0.37972015973894757,0.1686604890665813
2021-08-02,6.374434548190692e-05,0.1840768956911352,0.08770807624452649,0.18506347483367788,0.08536533947105474,0.18421506574889715,0.08688727339829207,0.19117056134650104,0.0841301389655206
2021-08-03,3.843605012080187e-05,0.49495320104377366,0.21853568089041506,0.4980921657165743,0.2197498044497953,0.4720562805034263,0.20901001312231818,0.4822071076048656,0.21323764386364547
2021-08-04,2.4182687654620644e-05,0.6373238941271407,0.2757892966904564,0.6648246367450197,0.28913750358672735,0.6510656186380144,0.28243790246143446,0.6416957087289404,0.27792272722551115
2021-08-05,9.987354654174322e-06,0.5229397077809997,0.2366879726626478,0.5243603038708763,0.23740379206581916,0.5087512926576339,0.23006100287508233,0.5133922512071288,0.23223007124773662
2021-08-06,6.0407883729550855e-05,0.6396672432600561,0.26830482209651885,0.6101423781469419,0.24950285317212187,0.6207419259037569,0.25628197746009884,0.5844060847752383,0.23479546582282534
2021-08-09,5.3213964579089616e-05,0.1719351970329064,0.08154105497430851,0.2203805041609103,0.08947463356990577,0.22725694315533135,0.09394013492545827,0.1896286802739106,0.08451792461667001
2021-08-10,3.260478403108102e-05,0.16237360955990066,0.07537586121113013,0.12373105530334333,0.06028667546152332,0.12752983260581943,0.0620351041604798,0.1411703683048239,0.06771519435398694
2021-08-11,6.799305768648532e-05,0.5385279250407718,0.2278717687449225,0.5037234670019093,0.216039687441847,0.4684916873746636,0.2035347544250884,0.45397146350893636,0.1981240945816203
2021-08-12,2.23801713431104e-05,0.45072278634220875,0.19098171321704394,0.5358842771673186,0.22930648853718388,0.5795239313155544,0.25032173876562,0.5600562695789539,0.24093290011412066
2021-08-13,7.782064268564382e-05,0.7249474406217689,0.294446620990701,0.7134890291534083,0.2908885228884055,0.6783727014403017,0.2804068819217666,0.6855237032608321,0.282612227214143
2021-08-16,8.402390795544438e-05,0.4710568654260347,0.20788074047782842,0.45805418598849096,0.20195071414523302,0.4516721272350855,0.19897405546363195,0.403363833856989,0.17459270755149964
2021-08-17,4.325423378545333e-05,0.24695958502338347,0.1100285727563301,0.2901372762982083,0.12422325225715251,0.2793936290237011,0.11935600118662734,0.30191089722769643,0.13035729484888572
2021-08-18,0.0001317595726705,1.6307258113756524,0.7301555473252777,1.5062676266230857,0.6554205198030477,1.5273390290731015,0.6680606985383126,1.3404292055163975,0.5500324280841044
2021-08-19,0.0001456990450991,1.2433538377805473,0.5168820259853584,1.151040106269713,0.4871046711758092,1.173288373052611,0.49450183876476644,1.3057446188445099,0.5358650268896986
2021-08-20,0.0002109822936074,2.340635730273632,1.0043761694235316,2.2119844633214822,0.9239022146139909,2.2426255092415186,0.94286535041995,2.027093036823591,0.816000159787405
2021-08-23,9.578858912206791e-05,0.3663678646166604,0.17847600501195446,0.36968255689657187,0.17996568295912815,0.35534623962746137,0.17321275386837764,0.35588243552740795,0.17347226924453146
2021-08-24,2.8312703430921695e-05,1.1903666964891109,0.5336088976822138,1.0632682340137813,0.47391371508686925,1.0404347323070053,0.46301859558138825,0.9213826286783542,0.4066067545840333
2021-08-25,3.675497476390601e-05,0.4643353350542198,0.20526571914499395,0.5149296752583041,0.22588527068976805,0.5307840012917192,0.2323117556434304,0.5306330693073253,0.23225914710194048
2021-08-26,7.46236271144017e-05,0.229788605628026,0.11164869168462299,0.22810261981756724,0.11104533935250442,0.22696512181375672,0.11077259649103602,0.2271636117479167,0.11084341318891618
2021-08-27,6.552777908275167e-05,0.22485533471943475,0.10870304629472916,0.19237905077286166,0.08632576067037612,0.1930881505708817,0.08633984976901726,0.20566827350195482,0.09552154178679119
2021-08-30,4.149124687170217e-05,0.2579066862150768,0.11170052830559794,0.27082730634006147,0.11515954157279956,0.2847451292851893,0.1224939500649235,0.1882503022252526,0.0894262684326463
2021-08-31,6.103827691410935e-05,0.23662274246268264,0.09946487178048002,0.2997885840823836,0.13049723557069057,0.3000760457958872,0.1306064181294239,0.3580711745492465,0.15798283306428226
2021-09-01,3.596971644292103e-05,0.2904666499218422,0.12819100121940144,0.3366662807594252,0.14991233743444043,0.363562793798852,0.162001289346438,0.27266867021541547,0.1194258003719135
2021-09-02,6.0617542149470383e-05,0.22328833694916397,0.09732003358676546,0.2123604541200757,0.09561365557358016,0.20321874228576645,0.09423839319073876,0.24367346675516685,0.09971707124821844
2021-09-03,3.814058373639265e-05,0.2385217271534079,0.10309307400342625,0.2892730891964153,0.12674955447111644,0.2937021482678923,0.12892050442440636,0.2758821344906168,0.11994160270001816
2021-09-06,5.182373519321215e-05,0.1608552639409729,0.07788860205722194,0.15223647339034957,0.07480455484531966,0.15261673215491095,0.07500053996936405,0.16002230832111072,0.07763464096859911
2021-09-07,6.088725150817133e-05,0.2061474253422148,0.09505479749842678,0.19662387646839716,0.0931379347264083,0.2055527533942429,0.0949013213724109,0.19460707194153867,0.09281656762897926
2021-09-08,5.920391831086896e-05,0.1803601630762387,0.08800497065642528,0.1787895687560601,0.08742238802087325,0.18261562138534332,0.08862763940177514,0.17419230203861621,0.08559200301430221
2021-09-09,5.783369834875684e-05,0.16799461319542988,0.0821281593476397,0.16824331409684914,0.07717011429925034,0.1681078067570874,0.07772133189667473,0.1724013397977488,0.07528613124680406
2021-09-10,4.180438464518085e-05,0.20071663190660552,0.0940805470179119,0.20180470976067488,0.09436832309085756,0.19818264948957054,0.09316242600298459,0.17386660530304773,0.08396819357534283
2021-09-13,3.425320111984763e-05,0.23209642471330205,0.09952953801904725,0.23614892816372485,0.1017440570340801,0.2353429174688284,0.1012681109334234,0.19532371609114657,0.08702961166983353
2021-09-14,3.0204783404110552e-05,0.23154034864019518,0.10155667635309526,0.25106279453641983,0.11111835855977394,0.25132400798774884,0.11122418251065319,0.2686823629001058,0.11941181584432724
2021-09-15,5.012746273038167e-05,0.17011970103642868,0.0783250784858133,0.16129593196911007,0.07655617051002515,0.16269860273080797,0.07692461874446833,0.1505710814347313,0.07378672346243118
2021-09-16,3.862043472644732e-05,0.15116585466472413,0.07353672010017835,0.13883712681003912,0.06759228925753326,0.1383736392659544,0.06733627228889053,0.14730520517852422,0.07176597469196072
2021-09-17,4.623612136955742e-05,0.13982820425088727,0.06840131906554905,0.1616606666332674,0.07288194520211823,0.16238601639312247,0.07307300119381671,0.14535410030401394,0.06992945590828888
2021-09-22,6.48633994828087e-05,0.3412396675517515,0.15003316681975798,0.3408677418876543,0.14988262728527021,0.33130402543433807,0.14515364514683382,0.30168093595923434,0.12940562723637658
2021-09-23,4.4599768009867905e-05,0.15196819902338612,0.07335654796131687,0.15006260184872525,0.07224326119398188,0.1562692276718886,0.07584886140361345,0.16513853898366773,0.08049508935128338
2021-09-24,3.079770902223762e-05,0.2264352127327301,0.09869858488006394,0.19415532581788245,0.08356472375396186,0.2091107289212102,0.08973791896893274,0.19555126267148681,0.08404600061539148
2021-09-27,3.993372646552653e-05,0.11578655127554813,0.05412922814410662,0.11691313528355725,0.05278926264003371,0.12022192470426897,0.05328926583653343,0.11621106065848653,0.05359428705078638
2021-09-28,3.3225259103680285e-05,0.15745845621883042,0.07404976448098888,0.14900780090419077,0.07091924898916223,0.15184003493824288,0.07201169780489466,0.16333773233339988,0.0760666669993782
2021-09-29,5.7146621791572134e-05,0.279919173166299,0.12171070233236143,0.33089486593519485,0.1460263947285076,0.32778288735784256,0.14468958529475862,0.310547940952718,0.13688686065960012
2021-09-30,5.787410625555689e-05,0.22280576475313452,0.09412285918441161,0.2018494038682873,0.0911517106534095,0.19591177611847088,0.09029492297334722,0.20133241200412877,0.09118796914029256
2021-10-01,7.196273712163198e-05,0.4122215177057175,0.1819619145664793,0.3975529312181587,0.17538779035919325,0.39450171894478464,0.1739675900213663,0.4019335248632416,0.1773685872647752
2021-10-04,0.0001257747000922,1.4036830361458212,0.6039277991267729,1.3560801884582436,0.5747311321809078,1.3374016797702912,0.5623896100836896,1.1975856020111855,0.4833146269340376
2021-10-05,9.785848881373032e-05,0.4239805364303712,0.1765382473877873,0.39728557211172844,0.1611955064668688,0.3935491389087083,0.1609745827007108,0.39279093960843153,0.16091542601676712
2021-10-06,7.616303736684274e-05,0.21996928461025866,0.1063466379418442,0.21984073224337816,0.10698400413562308,0.22107951119442956,0.10809969656379988,0.24048493778686275,0.11543440862975841
2021-10-07,4.350827916480509e-05,0.39703143321448864,0.17664503320434333,0.4407565948246846,0.1963897189100962,0.43665411442999635,0.19457182515660243,0.47844637751117686,0.21287627360297567
2021-10-08,3.7727895079222695e-05,0.3205377015590228,0.14206658958442173,0.3029953392990977,0.13368732846054932,0.29377452443436836,0.12913909845432148,0.2349836329196744,0.10166749974023061
2021-10-12,0.0001175934629412,1.1753139991228985,0.4768825705604666,1.14928281579305,0.4603338694096027,1.159367637016011,0.4665700035624858,1.1210032364337943,0.45225722393709417
2021-10-13,5.493360662543409e-05,0.29902760403405915,0.1352456349558112,0.3162560799373433,0.14033561183367324,0.3084218654548539,0.13809015166094274,0.2780602651807384,0.12845617819965896
2021-10-14,4.655517110666318e-05,0.192004968790087,0.09285788483799134,0.2239408783161396,0.10481359747880611,0.21587365754866153,0.10202585417989957,0.24546818203106616,0.11206609043688939
2021-10-15,5.2506699335112086e-05,0.15207077628085694,0.07136119038917875,0.15669236545600956,0.0686362239197603,0.15498183403981147,0.06904227268614489,0.161030296148698,0.0731473949214847
2021-10-18,3.1424409232505484e-05,0.35307555022879883,0.1569938871221394,0.2653879699906227,0.11759834573869857,0.2466890414914483,0.10854145105283965,0.21543701353682335,0.09265102249087458
2021-10-19,3.0731054435889635e-05,0.24332383566119337,0.10715161318826923,0.23441155180113998,0.10279190722995321,0.23033899708902073,0.10073089389126166,0.262960290422246,0.11660996516618957
2021-10-20,1.981795951395693e-05,0.3218639618290991,0.1394137317054044,0.2559042998518364,0.1129284665968932,0.24963359723798234,0.11036180247304567,0.19007893070151224,0.08467410433066185
2021-10-21,4.2201420761322144e-05,0.1640205920851518,0.06881978604453189,0.15287214681473765,0.06729151119631663,0.1478367604536767,0.06663983860814623,0.14049608634384417,0.06543833625810086
2021-10-22,3.811622265135856e-05,0.11352725353707016,0.04974491588854451,0.11445093193968246,0.05068312249768407,0.1183817482657842,0.05449460024121713,0.1223844598450326,0.05772547247876711
2021-10-25,5.150052960195752e-05,0.23432787103929045,0.09972069741376999,0.2385885762743609,0.10226416890149659,0.23530511092255002,0.10031314478385785,0.2557969765142483,0.1115475578962758
2021-10-26,4.1707930277909805e-05,0.12194008752556844,0.05566161723990126,0.12003620632523516,0.057422410576194675,0.12042271388588645,0.05704224574272525,0.12074305251036359,0.05883907167019505
2021-10-27,2.2864463616192484e-05,0.2778855658364029,0.12312433435108679,0.25358767692104245,0.11278890842800743,0.25605496951292633,0.11386060679560567,0.2372106535910575,0.10567593699775525
2021-10-28,2.3106912848497247e-05,0.17724102571529637,0.07774691389040576,0.17541676239240941,0.07687159284398298,0.18375095955512386,0.08096666905439369,0.1656737368235218,0.07190984695454229
2021-10-29,3.878846833056497e-05,0.12320500926877437,0.05897728837473178,0.11692265955412731,0.05720191523187191,0.11516727392594756,0.05657192101937482,0.11407300768495741,0.056048364087524075
2021-11-01,2.2829648121716904e-05,0.23677516564274806,0.10548559879194054,0.19394796096587605,0.0859768317940862,0.19826195324469637,0.08800853372195255,0.2287926849933533,0.10195006163824544
2021-11-02,4.856086214195788e-05,0.2901289361260164,0.12792438206055537,0.29221434301632404,0.12877795976747372,0.28657643560980606,0.12642210393201198,0.29204459403764205,0.12871999615406798
2021-11-03,2.681104085164672e-05,0.17270574965601956,0.07388490991483078,0.19403142652366753,0.08439817991111614,0.19617460747294116,0.08545591339699331,0.25409845843940654,0.11317359083674822
2021-11-04,2.754182198136452e-05,0.10568449870960467,0.05147540941647446,0.11312017652425213,0.054709690756286164,0.11352054056581215,0.05489535131468825,0.1262018457690585,0.05981897724296843
2021-11-05,2.7983728714657392e-05,0.10469555381371043,0.05103000332199278,0.11434093064964304,0.05534318227872792,0.11590438044789318,0.05600741282832985,0.15859863389312662,0.07080741184193498
2021-11-08,1.4712498490796803e-05,0.27817810192875186,0.11866001157081282,0.24846564520562922,0.10715922598378749,0.23985449578783888,0.10383840788840676,0.2784594463777289,0.11875052007864706
