date,actual,crps__CONST,pinball__CONST,crps__EWMA_094,pinball__EWMA_094,crps__HAR,pinball__HAR,crps__FIGARCH_lite,pinball__FIGARCH_lite,crps__MS_vol_lite,pinball__MS_vol_lite,crps__MSM_GMM,pinball__MSM_GMM
2020-12-08,0.0001915358406605,2.4368807556794576,1.0316568969176707,2.453834209723396,1.0348690046781714,4.2268591189803475,2.3926823913232034,2.6261153212759885,1.5187266007026599,2.342715453472062,1.0178929533105003,2.5631153649912766,1.0513674214586575
2020-12-09,1e-10,0.288763499575834,0.15316738858969742,0.2956423845900906,0.15700615224856823,5.9102399054996,3.14217264168573,3.8535033235982987,2.0567890544350638,0.33441621001509464,0.17791074603604223,0.24853896237188913,0.1324663493671564
2020-12-10,0.0001476651154122,1.749646867319845,0.7730283189811834,1.7690661591519903,0.7772510500515185,2.861118194813643,1.5951921768009238,1.6080368952505928,0.9239459462954069,1.7070950790649588,0.7654447719535394,1.880100722114117,0.7973812635372628
2020-12-11,1.5969705465411914e-06,0.26315502436855326,0.14223023935251056,0.2600816433154735,0.14076247240915002,4.370308278301503,2.324307876038301,2.699536155413214,1.4415835021221748,0.3082778699430217,0.16679403045688926,0.2157511183195771,0.11741066858526235
2020-12-14,1.7803011438219443e-05,0.22184906138825955,0.12830028386711673,0.21115237828037245,0.12229526993366276,3.5490209021425403,1.9180319426624244,2.242454594726265,1.2226238151526547,0.25171315553468177,0.14450700401123126,0.18717887163053848,0.10661326645666258
2020-12-15,0.0001040339176325,1.1146992943820364,0.515811813633652,1.1551703814999352,0.5275471242721809,3.4331825673312792,1.9629430003287882,2.0582690313682948,1.1511592836287043,1.0716760680058113,0.5020478700264818,1.2226370279826764,0.5440099580684149
2020-12-16,0.0003467359515168,5.067531468581119,1.9465992357819102,5.181891405450164,2.030368654723274,3.8848456735521206,2.24278256289651,3.283794768917478,1.735072131131328,4.909822397588788,1.93283529217474,5.301208509392654,2.1837650084595994
2020-12-17,2.987165627587683e-05,0.28258981595435617,0.15201614780081368,0.28660058114553183,0.15587879600135413,3.74091697260802,2.0319087542569005,3.238638920126548,1.76653376939704,0.30034571626779005,0.16822286794492822,0.2782681728189673,0.14374992149382332
2020-12-18,1.14147046128913e-05,0.21246886284825486,0.11771875405541372,0.21094426467136576,0.11670684596367396,3.8350823507875234,2.0576915922020342,3.364594071452336,1.8162172776435137,0.24886020859332877,0.14074105398984868,0.17562220352593097,0.09994484559542158
2020-12-21,9.374644112251564e-05,0.9751480484522683,0.45516464162376197,0.9938563860711328,0.46177996123618836,2.9126720967355024,1.6667613778697274,2.5650772220313818,1.4708021450631399,0.939525154652643,0.4414006980165918,1.0577369878269955,0.48049161134958746
2020-12-22,0.00012940730869,1.4767555870500149,0.6653941150313681,1.5057086819056242,0.6722741415611965,3.117585702905744,1.7754793484986355,2.74742155986156,1.5506485008852668,1.4174063847636467,0.6516301714241979,1.582623005897828,0.6883561068338271
2020-12-23,1.6140148799920028e-06,0.262934330798249,0.1421297588681486,0.24958939065644323,0.13516507450727888,4.5395767357325205,2.4143181351212015,3.9044606151353842,2.084838485523972,0.30804679079293873,0.16669354997252733,0.21342454920806112,0.11616453724135187
2020-12-24,3.0099845285745585e-05,0.2841514601184016,0.15246455767466519,0.277799830376947,0.14326775406307957,3.58969980896428,1.9503075480907208,2.8299462904799086,1.5429335296317104,0.3016318531152715,0.16867127781877972,0.27434068456338595,0.1302907973228058
2020-12-25,1.59217359503007e-06,0.2632171362932357,0.14225851854645435,0.22357180599729443,0.12119459827043108,4.239007084246499,2.2544894903207084,3.405551799898449,1.8185020919042683,0.3083429047818073,0.16682230965083308,0.1864471605761934,0.10154875775721924
2020-12-28,7.723849523985766e-05,0.7625549449875477,0.35784629222059666,0.8080463661258247,0.37691236005655493,3.0069563919638056,1.7108759234305768,2.310863209312524,1.32647856953675,0.7390558424268838,0.3440823486134265,0.8474530100881542,0.38973875242356865
2020-12-29,6.948807984040545e-07,0.27630374089672793,0.14754827746132507,0.22022327786887486,0.11811190550993783,4.092767603178332,2.1763381260566983,3.4093502993148617,1.8201529170676802,0.3218331878451036,0.17211206856570382,0.197900657188174,0.10671151815360644
2020-12-30,0.0001982167742271,2.5442373138960104,1.0710426225430945,2.724776390978174,1.095181221983944,2.8789441633423847,1.645658697715012,2.3018548718568748,1.335024149409285,2.447540511338177,1.0572786789359245,2.783916578456154,1.1032779692516435
2020-12-31,2.8420517449363498e-05,0.2731337889855398,0.14916454255255,0.26107741975896825,0.13322544974265954,3.657087318442726,1.9860359410419453,3.056524871423358,1.6671995057232194,0.29230557912928784,0.1653712626966645,0.26165942365341904,0.13119091880166148
2021-01-04,0.0002900928540752,4.082473054544479,1.612674422405214,4.284073693715979,1.6334674578524755,3.18994870930283,1.8366819600360182,3.030806950896078,1.7209688671070793,3.944546728295682,1.5989104787980442,4.334861899061671,1.6888297667540553
2021-01-05,4.033710803937962e-06,0.23835374781832763,0.13222300430250067,0.2142536853076468,0.11982789292704338,3.8748706844949905,2.0610360787098636,3.8931669824458495,2.079001330176099,0.28173968874511707,0.15524530423693567,0.20097615710725678,0.11331080167070823
2021-01-06,0.0001161292599152,1.2843808822083573,0.5871167933558867,1.3431194562124373,0.601523864768878,3.6018086429130145,2.061154795165893,2.5760496347119726,1.4603816932354377,1.2335555464243635,0.5733528497487166,1.3888768379916672,0.612020559533991
2021-01-07,0.0005360068058935,8.473109976136893,3.729382421574614,8.649225381457894,3.919388301690744,4.974117288573129,2.5804047249623303,4.900836347701279,2.328902174938675,8.262006673847925,3.465294573746688,8.744165868284567,4.016642774250501
2021-01-08,0.0003127903062724,4.473175641151502,1.7464814144555838,4.357002471880884,1.7348557794700168,3.8438243937815635,2.228023362642905,3.6200911224490113,2.0988830409528196,4.328334224874263,1.7327174708484134,4.521294093171179,1.753996787604641
2021-01-11,6.97106836596676e-05,0.671116623686131,0.31346801506791117,0.6446331681793273,0.29107954139760517,3.989991062510689,2.2245005048614623,3.91184562657419,2.194452010378549,0.6536780901846853,0.2997040714607409,0.6834026033936645,0.32070535381832027
2021-01-12,2.2886853712643477e-06,0.254768388975422,0.13815241250002036,0.31189212302888636,0.1691192666504954,6.27657277674466,3.338135492457651,4.580613087329,2.4460131672928798,0.29946536783854644,0.16271620360439915,0.21839489398476833,0.11893131486301753
2021-01-13,0.000572901058041,9.153150533613744,4.09188337989905,8.96914614272414,3.8810356822136223,5.4416337630785625,2.921632674342366,5.22887164325406,2.398429482977721,8.930806891531773,3.827795532071125,9.455027987993299,4.398735928386753
2021-01-14,8.614966548364591e-05,0.8754462698577509,0.41037980459945134,0.8100097372132495,0.3730687581328159,5.623324966151827,3.1092908744481056,3.7040827456331322,2.1072581529209615,0.8451073609273988,0.3966158609922811,0.8895382306774676,0.416891758200713
2021-01-15,1.123160109059115e-05,0.2125525403462994,0.11807856729700497,0.29499925532351867,0.16848157654229887,6.631380656945082,3.5343987042545053,4.490401159623477,2.4143606297733498,0.2491112410874621,0.14110086723143994,0.1901303245471861,0.10651512516227726
2021-01-18,5.531809661633553e-07,0.2786522546186862,0.14838363237964095,0.35983345169507025,0.19136746028807303,6.4811913183783,3.446062311451718,4.236176437245712,2.2614057601160216,0.32422420730015544,0.17294742348401967,0.2207384325202649,0.11850050886584279
2021-01-19,0.0006796832751631,11.128564296838164,5.141061877514767,10.827770025047863,4.816851776042111,6.248828589893338,3.173276101264739,6.351537160615254,2.884772623279274,10.887012493318261,4.876974029686842,11.530817651783527,5.518418590151982
2021-01-20,3.278698092791567e-06,0.24472723529348459,0.1337066653901059,0.3899165925278402,0.21162583567522827,6.384314456931125,3.3957216661401635,4.349823738879413,2.322943690954553,0.2887201390337416,0.15687983821817753,0.2336601368879695,0.12891272034045428
2021-01-21,0.0011657257832481,20.321938658792615,9.916626219158829,19.534060002279816,9.242703659142839,10.78986960678508,4.86868477064443,12.0268003042092,5.641006049676146,20.003137451338922,9.652538371330904,20.636872931203882,10.166670984413294
2021-01-22,0.0003248963347513,4.684941493219111,1.817849391899218,3.9478223922730282,1.720417432465629,5.071958421887527,2.8682874958338935,3.826858338226245,2.221592388979426,4.533886160928728,1.8040854482920474,4.644126083293643,1.816796455585782
2021-01-25,0.0001836257005721,2.3103592921858365,0.9850247003728787,1.8811285092457122,0.8813083277285815,5.008321887916,2.8645535071296764,3.7824165488353536,2.1271510296149985,2.2205497145396302,0.9712607567657087,2.3179495510805106,0.9885283843621818
