Date,IEF,ITA,IYT,PPA,QQQ,SPY,TLT,UUP,XAR,XLI
2014-03-07,77.12287139892578,49.16728973388672,29.61295509338379,29.747777938842773,82.24632263183594,152.52488708496094,75.4859390258789,17.85251235961914,46.94856262207031,42.41229248046875
2014-03-10,77.2066650390625,48.83733367919922,29.562986373901367,29.541566848754883,82.31898498535156,152.4437713623047,75.59286499023438,17.860862731933594,46.72977828979492,42.228240966796875
2014-03-11,77.28282928466797,48.234649658203125,29.47178077697754,29.200876235961914,81.96468353271484,151.6903533935547,75.79251861572266,17.860862731933594,46.082435607910156,41.92415237426758
2014-03-12,77.58748626708984,48.16864013671875,29.54996681213379,29.156049728393555,82.2735595703125,151.7308349609375,76.31998443603516,17.810741424560547,45.92172622680664,41.84412384033203
2014-03-13,78.0445327758789,47.49552536010742,29.172029495239258,28.716737747192383,81.11068725585938,150.02947998046875,77.34652709960938,17.819095611572266,45.22526550292969,41.25194549560547
2014-03-14,78.05216217041016,47.579124450683594,29.130773544311523,28.77948570251465,80.55652618408203,149.60813903808594,77.36078643798828,17.777324676513672,45.524375915527344,41.09189987182617
2014-03-17,77.73981475830078,48.085044860839844,29.389230728149414,29.093286514282227,81.26514434814453,150.961181640625,76.78340148925781,17.7606143951416,45.850284576416016,41.596046447753906
2014-03-18,77.93028259277344,48.410587310791016,29.539100646972656,29.263635635375977,82.24632263183594,152.03872680664062,77.06138610839844,17.768970489501953,46.22084426879883,41.82010269165039
2014-03-19,77.2066650390625,47.92667770385742,29.395748138427734,29.021560668945312,81.80113220214844,151.2285919189453,76.46259307861328,17.902633666992188,45.841365814208984,41.38799285888672
2014-03-20,77.22188568115234,47.94427490234375,29.35448455810547,28.94983673095703,82.02826690673828,152.11166381835938,76.3271255493164,17.96111488342285,45.631534576416016,41.508026123046875
2014-03-21,77.36663055419922,47.71549987792969,29.256752014160156,28.93191146850586,81.04121398925781,151.5216522216797,77.1540756225586,17.936052322387695,45.80418014526367,41.512062072753906
2014-03-24,77.39707946777344,47.526329040527344,29.232852935791016,28.761558532714844,80.33096313476562,150.89508056640625,77.70294952392578,17.885927200317383,45.38374328613281,41.37542724609375
2014-03-25,77.35140228271484,47.830474853515625,29.40532684326172,28.93191146850586,80.59503936767578,151.61119079589844,77.41069793701172,17.89427947998047,45.540287017822266,41.7531623840332
2014-03-26,77.67890930175781,47.310333251953125,28.939294815063477,28.63604164123535,79.55697631835938,150.5207061767578,78.01666259765625,17.89427947998047,44.96332550048828,41.32719039916992
2014-03-27,77.7551040649414,46.96211624145508,28.8543643951416,28.36707878112793,79.11077117919922,150.203369140625,78.4087142944336,17.94440460205078,44.56524658203125,41.27091598510742
2014-03-28,77.48090362548828,47.30592727661133,29.004636764526367,28.62708282470703,79.2656021118164,150.94387817382812,77.96672058105469,17.94440460205078,44.69496154785156,41.57633972167969
2014-03-31,77.48847198486328,48.11699295043945,29.49679183959961,29.066387176513672,79.83016204833984,152.1807861328125,77.7742691040039,17.92769432067871,45.71919631958008,42.05856704711914
2014-04-01,77.3282241821289,48.720882415771484,29.760286331176758,29.308462142944336,81.2324447631836,153.1898956298828,77.10958099365234,17.92769432067871,46.10384750366211,42.355953216552734
2014-04-02,76.99243927001953,48.989768981933594,29.958444595336914,29.559497833251953,81.44188690185547,153.7025146484375,76.66646575927734,17.96111488342285,46.2738037109375,42.6533317565918
2014-04-03,77.04586029052734,48.84429168701172,29.899660110473633,29.47880744934082,80.79534912109375,153.49913024902344,77.00241088867188,18.011234283447266,46.206722259521484,42.717628479003906
2014-04-04,77.51901245117188,47.67179489135742,29.490253448486328,28.83329200744629,78.64639282226562,151.6844024658203,77.51697540283203,17.99452781677246,45.088558197021484,42.227352142333984
2014-04-07,77.7021484375,46.98857116699219,29.080848693847656,28.411907196044922,77.89973449707031,150.0081024169922,77.98153686523438,17.9527587890625,44.28794860839844,41.624568939208984
2014-04-08,77.8089828491211,46.73290252685547,29.0721378326416,28.304319381713867,78.61908721923828,150.62657165527344,78.1673355102539,17.83580207824707,43.97488021850586,41.624568939208984
2014-04-09,77.78611755371094,47.55718994140625,29.542522430419922,28.815359115600586,79.96673583984375,152.24598693847656,77.78144073486328,17.768970489501953,44.76652526855469,42.15502166748047
2014-04-10,78.1142349243164,46.39788818359375,28.902284622192383,28.169832229614258,77.48998260498047,149.0478515625,78.50326538085938,17.7606143951416,43.764652252197266,41.31915283203125
2014-04-11,78.2745132446289,45.88656997680664,28.647489547729492,27.820180892944336,76.58846282958984,147.7051544189453,79.13936614990234,17.768970489501953,43.147430419921875,40.90925979614258
2014-04-14,78.15242767333984,46.20834732055664,28.817350387573242,27.981550216674805,77.18946838378906,148.86875915527344,78.93212890625,17.819095611572266,43.299495697021484,41.14234161376953
2014-04-15,78.2440185546875,46.75935745239258,29.080848693847656,28.313283920288086,77.44442749023438,149.89419555664062,79.42524719238281,17.83580207824707,43.921199798583984,41.43166732788086
2014-04-16,78.12190246582031,47.45140075683594,29.56865119934082,28.734664916992188,78.47342681884766,151.46470642089844,79.52529907226562,17.85251235961914,44.76205062866211,42.06661605834961
2014-04-17,77.67926025390625,47.99797821044922,29.729793548583984,29.003631591796875,78.4916000366211,151.6763153076172,78.65332794189453,17.85251235961914,45.36138153076172,42.396141052246094
2014-04-21,77.66397857666016,48.059696197509766,29.927967071533203,29.057422637939453,79.07437896728516,152.20526123046875,78.58905792236328,17.869218826293945,45.289825439453125,42.51668930053711
2014-04-22,77.63350677490234,47.896610260009766,30.121789932250977,28.985702514648438,79.70269012451172,152.8968963623047,78.85344696044922,17.85251235961914,45.54476547241211,42.54079818725586
2014-04-23,77.83187103271484,48.3858642578125,30.15445327758789,29.19191551208496,79.00151824951172,152.53884887695312,79.30375671386719,17.85251235961914,45.59843444824219,42.70154571533203
2014-04-24,77.8089828491211,47.887794494628906,30.023784637451172,28.905014038085938,79.75729370117188,152.84812927246094,79.45381927490234,17.827449798583984,45.16010665893555,42.621177673339844
2014-04-25,77.91580963134766,47.24422073364258,29.527271270751953,28.573287963867188,78.48249053955078,151.59494018554688,79.5682144165039,17.827449798583984,44.59654998779297,42.203250885009766
2014-04-28,77.80130767822266,47.03263854980469,29.527271270751953,28.402938842773438,78.73747253417969,152.0749969482422,79.18225860595703,17.810741424560547,43.85858917236328,42.227352142333984
2014-04-29,77.87007904052734,47.62770462036133,29.66228485107422,28.680871963500977,79.36576843261719,152.78302001953125,79.07501983642578,17.827449798583984,44.90070343017578,42.339881896972656
2014-04-30,78.07608795166016,47.905426025390625,29.873519897460938,28.761558532714844,79.57518768310547,153.2386932373047,79.40379333496094,17.777324676513672,44.89175796508789,42.621177673339844
2014-05-01,78.30086517333984,47.75996017456055,30.0760498046875,28.689838409423828,79.81195068359375,153.25497436523438,80.25565338134766,17.768970489501953,44.83361053466797,42.51668930053711
2014-05-02,78.41558074951172,48.086143493652344,29.97152328491211,28.85122299194336,79.66622924804688,153.03526306152344,80.75,17.768970489501953,45.1198616027832,42.45240020751953
2014-05-05,78.36971282958984,48.63713073730469,29.90837860107422,29.066387176513672,80.08512115478516,153.32821655273438,80.2627944946289,17.7606143951416,45.83549118041992,42.54079818725586
2014-05-06,78.46145629882812,48.037654876708984,29.821264266967773,28.77948570251465,79.04704284667969,151.99366760253906,80.58525085449219,17.677078247070312,45.23615646362305,42.219322204589844
2014-05-07,78.52259826660156,48.40791320800781,30.008543014526367,28.95880889892578,78.81939697265625,152.8887939453125,80.29864501953125,17.6854305267334,45.316650390625,42.58098602294922
2014-05-08,78.60667419433594,48.23160171508789,30.023784637451172,28.89604949951172,78.74656677246094,152.7260284423828,79.95471954345703,17.727201461791992,45.53582000732422,42.572967529296875
2014-05-09,78.54557037353516,48.31536102294922,30.089120864868164,29.01259994506836,79.03795623779297,152.9539337158203,79.69681549072266,17.83580207824707,45.17353439331055,42.60509490966797
2014-05-12,78.33912658691406,49.038246154785156,30.650968551635742,29.433975219726562,80.3400650024414,154.44308471679688,79.37447357177734,17.85251235961914,45.96966552734375,43.240047454833984
2014-05-13,78.6448974609375,49.038246154785156,30.792505264282227,29.44293975830078,80.39471435546875,154.5814208984375,80.06220245361328,17.89427947998047,45.91152572631836,43.3123779296875
2014-05-14,79.00430297851562,48.36383056640625,30.533369064331055,29.057422637939453,79.9758529663086,153.84901428222656,80.92908477783203,17.885927200317383,45.17353439331055,42.990882873535156
2014-05-15,79.28721618652344,47.610076904296875,30.363513946533203,28.680871963500977,79.34754943847656,152.49818420410156,81.57390594482422,17.869218826293945,44.399776458740234,42.61314010620117
2014-05-16,79.11901092529297,47.48666763305664,30.607419967651367,28.61811637878418,79.86656188964844,153.027099609375,81.34465026855469,17.869218826293945,44.27452850341797,42.669403076171875
2014-05-19,79.01958465576172,47.63212203979492,30.85567283630371,28.77948570251465,80.4220199584961,153.58863830566406,80.74282836914062,17.869218826293945,44.448970794677734,42.83818817138672
2014-05-20,79.24896240234375,46.887176513671875,30.56167984008789,28.313283920288086,80.1306381225586,152.62022399902344,80.9219970703125,17.877573013305664,43.634952545166016,42.26753234863281
2014-05-21,79.12661743164062,47.129615783691406,30.759841918945312,28.429832458496094,80.89551544189453,153.9059295654297,80.42759704589844,17.877573013305664,43.70650863647461,42.68548583984375
2014-05-22,79.04255676269531,47.380863189697266,30.90793228149414,28.60915184020996,81.2506332397461,154.28028869628906,80.31295776367188,17.910987854003906,44.010650634765625,42.76586151123047
2014-05-23,79.20310974121094,47.80403137207031,31.16053581237793,28.860179901123047,81.84253692626953,154.89877319335938,80.74282836914062,17.94440460205078,44.42661666870117,43.03910446166992
2014-05-27,79.22602081298828,48.165470123291016,31.289018630981445,29.021560668945312,82.86235809326172,155.85086059570312,81.21566772460938,17.936052322387695,44.74416732788086,43.26415252685547
2014-05-28,79.66182708740234,48.04646682739258,31.513330459594727,29.04845428466797,82.607421875,155.73699951171875,82.21866607666016,17.986173629760742,44.74864196777344,43.296302795410156
2014-05-29,79.56244659423828,48.341793060302734,31.652692794799805,29.147077560424805,83.13554382324219,156.54261779785156,81.78164672851562,17.977821350097656,44.95437240600586,43.47313690185547
2014-05-30,79.50126647949219,48.45199203491211,31.643980026245117,29.200876235961914,83.14462280273438,156.79483032226562,81.74585723876953,17.936052322387695,44.92753601074219,43.44096755981445
2014-06-02,79.1374740600586,48.694435119628906,31.820377349853516,29.308462142944336,83.06267547607422,156.97384643554688,81.13816833496094,18.00288200378418,45.17353439331055,43.62582778930664
2014-06-03,78.7392349243164,48.65476608276367,31.554702758789062,29.29052734375,83.0262451171875,156.8925018310547,80.13975524902344,17.986173629760742,45.17353439331055,43.57760238647461
2014-06-04,78.67799377441406,48.80021667480469,31.57430076599121,29.362260818481445,83.33588409423828,157.20982360839844,80.11815643310547,18.00288200378418,45.27638626098633,43.5695686340332
2014-06-05,78.7928237915039,49.55838394165039,31.81821060180664,29.78363609313965,84.03700256347656,158.23521423339844,80.15408325195312,17.92769432067871,46.139625549316406,44.0116081237793
2014-06-06,78.73157501220703,49.919837951660156,32.10566329956055,30.016740798950195,84.51959228515625,158.99197387695312,80.15408325195312,17.936052322387695,46.492950439453125,44.45366287231445
2014-06-09,78.6166763305664,50.33417892456055,32.107845306396484,30.18709945678711,84.45586395263672,159.15475463867188,80.03919219970703,18.00288200378418,46.98494338989258,44.678714752197266
2014-06-10,78.47882843017578,49.99476623535156,32.053401947021484,30.04363441467285,84.60157775878906,159.1710662841797,79.74471282958984,18.036300659179688,46.67634201049805,44.57421112060547
2014-06-11,78.5860595703125,49.417327880859375,31.820377349853516,29.738801956176758,84.58335876464844,158.61761474609375,79.88832092285156,18.036300659179688,46.28276062011719,44.244686126708984
2014-06-12,78.89241790771484,48.80463409423828,31.195383071899414,29.344324111938477,83.81845092773438,157.49465942382812,80.59945678710938,17.99452781677246,45.82653045654297,43.64994812011719
2014-06-13,78.7392349243164,48.92364501953125,31.44363021850586,29.505708694458008,84.06429290771484,157.9747772216797,80.55635833740234,17.99452781677246,45.795223236083984,43.80264663696289
2014-06-16,78.7392349243164,48.99417495727539,31.387006759643555,29.46984100341797,84.13719940185547,158.10498046875,80.75743865966797,17.94440460205078,45.74155044555664,43.754417419433594
2014-06-17,78.40995025634766,48.92364501953125,31.528573989868164,29.496734619140625,84.18267822265625,158.5443878173828,80.11815643310547,17.99452781677246,45.73260498046875,43.87498474121094
2014-06-18,78.82347869873047,49.01622009277344,31.996767044067383,29.5146541595459,84.6562271118164,159.7080841064453,80.7359848022461,17.936052322387695,45.82206344604492,44.12412643432617
2014-06-19,78.6243667602539,48.99858856201172,32.025089263916016,29.55052947998047,84.60157775878906,159.88710021972656,79.70158386230469,17.902633666992188,45.71025085449219,44.23664855957031
2014-06-20,78.71627044677734,49.09996032714844,32.08171463012695,29.625085830688477,84.70109558105469,160.21173095703125,80.30493927001953,17.910987854003906,45.90114212036133,44.42235565185547
2014-06-23,78.66265869140625,48.703243255615234,31.92054557800293,29.4454288482666,84.71935272216797,160.1626739501953,80.05354309082031,17.877573013305664,45.58599853515625,44.16399383544922
2014-06-24,78.98432159423828,48.054447174072266,31.619945526123047,29.005279541015625,84.63719177246094,159.1977996826172,80.86517333984375,17.89427947998047,44.906219482421875,43.71992111206055
2014-06-25,79.06092834472656,48.04557418823242,31.934083938598633,29.059179306030273,85.17586517333984,159.91732788085938,81.07353973388672,17.877573013305664,44.94671630859375,43.76029968261719
2014-06-26,79.26768493652344,47.921409606933594,31.892616271972656,28.996299743652344,85.22149658203125,159.80291748046875,81.46143341064453,17.885927200317383,44.865699768066406,43.72799301147461
2014-06-27,79.26768493652344,48.12983703613281,31.988622665405273,29.140018463134766,85.5958480834961,160.11361694335938,81.33930206298828,17.827449798583984,44.95573425292969,43.83296203613281
2014-06-30,79.32902526855469,47.8238410949707,32.0715217590332,28.978330612182617,85.74195861816406,160.0318603515625,81.5404281616211,17.7606143951416,44.81167221069336,43.64726257324219
2014-07-01,79.06962585449219,48.2717399597168,32.324581146240234,29.28374481201172,86.68233489990234,161.10292053222656,80.85772705078125,17.768970489501953,45.432926177978516,43.9136848449707
2014-07-02,78.74732971191406,47.8371467590332,32.206790924072266,29.06816291809082,86.82843017578125,161.26646423339844,79.9935531616211,17.802385330200195,44.937721252441406,43.841033935546875
2014-07-03,78.5862045288086,48.09879684448242,32.440208435058594,29.265785217285156,87.37625122070312,162.05958557128906,79.70545196533203,17.869218826293945,45.10428237915039,44.20435333251953
2014-07-07,78.77803802490234,47.806114196777344,32.09987258911133,29.014263153076172,87.1114730834961,161.4954071044922,80.2887954711914,17.877573013305664,44.87018966674805,43.88948440551758
2014-07-08,79.13866424560547,47.202980041503906,32.06496810913086,28.72681427001953,86.06148529052734,160.45700073242188,81.18898010253906,17.869218826293945,44.06887435913086,43.59075164794922
2014-07-09,79.15406799316406,47.36707305908203,32.23296356201172,28.81664276123047,86.70061492919922,161.176513671875,81.25382995605469,17.827449798583984,44.271446228027344,43.66341018676758
2014-07-10,79.32280731201172,47.26506423950195,32.174068450927734,28.771728515625,86.42669677734375,160.53880310058594,81.27538299560547,17.85251235961914,44.17691421508789,43.4050407409668
2014-07-11,79.4532699584961,47.49568176269531,32.270042419433594,28.897483825683594,86.98361206054688,160.75949096679688,81.79389953613281,17.860862731933594,44.31197738647461,43.655330657958984
2014-07-14,79.27680969238281,47.921409606933594,32.4925651550293,29.175952911376953,87.50404357910156,161.5690460205078,81.44105529785156,17.85251235961914,44.72614669799805,43.90563201904297
2014-07-15,79.20775604248047,47.85489273071289,32.61037826538086,29.175952911376953,87.2027587890625,161.26646423339844,81.27538299560547,17.910987854003906,44.61808395385742,43.929840087890625
2014-07-16,79.32280731201172,47.748443603515625,32.80452346801758,29.175952911376953,87.54971313476562,161.8633575439453,81.70748901367188,17.9527587890625,44.61359405517578,44.11554718017578
2014-07-17,79.78321075439453,47.140907287597656,32.31368637084961,28.879528045654297,86.39019775390625,160.0236358642578,82.7372817993164,17.94440460205078,43.88429641723633,43.42927551269531
2014-07-18,79.62208557128906,47.739593505859375,32.74344253540039,29.211881637573242,87.75971984863281,161.65896606445312,82.47083282470703,17.94440460205078,44.54607009887695,43.79258728027344
2014-07-21,79.6451187133789,47.98793411254883,32.64091491699219,29.31967544555664,87.65013122558594,161.3564453125,82.88131713867188,17.936052322387695,44.83418273925781,43.76836395263672
2014-07-22,79.74481964111328,48.09879684448242,32.992130279541016,29.382553100585938,88.20710754394531,162.05958557128906,83.05415344238281,17.99452781677246,44.94221878051758,43.929840087890625
2014-07-23,79.73713684082031,47.602115631103516,33.07724380493164,29.175952911376953,88.77317810058594,162.4193572998047,82.94610595703125,18.00288200378418,44.46504211425781,43.7522087097168
2014-07-24,79.41487121582031,47.18081283569336,33.029239654541016,29.032224655151367,88.6727294921875,162.4276123046875,82.32681274414062,18.02794647216797,44.064361572265625,43.54231262207031
2014-07-25,79.72183227539062,46.732913970947266,32.891788482666016,28.81664276123047,88.32579040527344,161.66709899902344,83.29899597167969,18.061363220214844,43.6231803894043,43.42927551269531
2014-07-28,79.62971496582031,46.70630645751953,32.523109436035156,28.75375747680664,88.35317993164062,161.73252868652344,83.18374633789062,18.061363220214844,43.5871696472168,43.211280822753906
2014-07-29,79.73713684082031,46.316036224365234,32.09551239013672,28.421401977539062,88.19795227050781,161.0375518798828,83.4862289428711,18.094778060913086,43.56914520263672,42.67032241821289
2014-07-30,79.17706298828125,46.449100494384766,32.342044830322266,28.520212173461914,88.54493713378906,161.0620574951172,82.32681274414062,18.13654327392578,43.65018081665039,42.710697174072266
2014-07-31,79.15406799316406,45.526676177978516,31.814096450805664,27.927350997924805,86.75537872314453,157.88137817382812,82.08197784423828,18.16160774230957,42.86235427856445,41.84679412841797
2014-08-01,79.61988067626953,45.82379150390625,31.73554801940918,27.99022674560547,86.4358139038086,157.39895629882812,82.71733856201172,18.13654327392578,43.2225227355957,41.80643081665039
2014-08-04,79.666015625,45.7927360534668,31.84245491027832,27.963285446166992,87.029296875,158.53549194335938,82.50074005126953,18.128192901611328,43.12348175048828,41.951751708984375
2014-08-05,79.70445251464844,45.814918518066406,31.471582412719727,27.999210357666016,86.36277770996094,156.99830627441406,82.76789093017578,18.16996192932129,43.132469177246094,41.701473236083984
2014-08-06,79.77364349365234,45.32710647583008,31.28178596496582,27.7297306060791,86.29885864257812,157.04739379882812,82.81842803955078,18.144899368286133,42.86235427856445,41.491546630859375
2014-08-07,80.13495635986328,45.37588882446289,31.218528747558594,27.72075080871582,86.02499389648438,156.197021484375,83.59100341796875,18.16996192932129,42.736324310302734,41.53190231323242
2014-08-08,80.06578063964844,46.112064361572266,31.61775016784668,28.080055236816406,86.64582824707031,158.00408935546875,83.41051483154297,18.128192901611328,43.55564880371094,42.12131118774414
2014-08-11,80.02734375,46.36040496826172,31.868633270263672,28.19683265686035,87.15709686279297,158.46194458007812,83.4032974243164,18.13654327392578,43.893306732177734,42.290855407714844
2014-08-12,79.91204071044922,46.0455207824707,31.846817016601562,28.098020553588867,87.12062072753906,158.2411651611328,82.86174011230469,18.153255462646484,43.41158676147461,42.19396209716797
2014-08-13,80.17337036132812,46.737342834472656,32.06715774536133,28.457334518432617,88.04277038574219,159.3123016357422,83.4032974243164,18.16996192932129,44.1904182434082,42.605743408203125
2014-08-14,80.33483123779297,46.888126373291016,32.333316802978516,28.556140899658203,88.49925231933594,160.0645294189453,84.07479095458984,18.16160774230957,44.3029670715332,42.79142761230469
2014-08-15,80.65766143798828,46.87481689453125,32.31803894042969,28.511228561401367,88.92839050292969,160.0318603515625,84.9918212890625,18.128192901611328,44.352481842041016,42.70262145996094
2014-08-18,80.40401458740234,47.57994842529297,32.86125946044922,28.915449142456055,89.6131591796875,161.37278747558594,84.14698791503906,18.16160774230957,45.13131332397461,43.3485221862793
2014-08-19,80.3194351196289,47.77507400512695,32.90052032470703,29.041213989257812,90.11528778076172,162.21499633789062,83.8870849609375,18.228439331054688,45.2348518371582,43.453495025634766
2014-08-20,80.08109283447266,48.143131256103516,33.07286834716797,29.211881637573242,90.11528778076172,162.6483917236328,83.74990844726562,18.311981201171875,45.4239387512207,43.9136848449707
2014-08-21,80.250244140625,48.30723190307617,32.935428619384766,29.328662872314453,90.29788208007812,163.12257385253906,84.21922302246094,18.286916732788086,45.76156997680664,43.87332534790039
2014-08-22,80.25794219970703,48.236289978027344,32.961612701416016,29.27476692199707,90.43488311767578,162.8690948486328,84.68853759765625,18.328691482543945,45.82011032104492,43.71992111206055
2014-08-25,80.3194351196289,48.47130584716797,33.07724380493164,29.40949249267578,90.75442504882812,163.69493103027344,85.0062484741211,18.378812789916992,45.99117660522461,43.88948440551758
2014-08-26,80.30406951904297,48.52897262573242,32.94850540161133,29.427467346191406,90.84571838378906,163.80117797851562,84.73184967041016,18.39552116394043,46.022674560546875,43.744140625
2014-08-27,80.52705383300781,48.311676025390625,32.98124694824219,29.355607986450195,90.8639907836914,163.7357635498047,85.45390319824219,18.353750228881836,45.892120361328125,43.71992111206055
2014-08-28,80.6346206665039,48.120967864990234,32.88307571411133,29.25679588317871,90.76355743408203,163.64585876464844,85.90155792236328,18.353750228881836,45.68505096435547,43.655330657958984
2014-08-29,80.6423568725586,48.19193649291992,32.898345947265625,29.301706314086914,91.10138702392578,164.1119384765625,85.95933532714844,18.39552116394043,45.73905944824219,43.61496353149414
2014-09-02,80.12718963623047,48.37376022338867,33.32811737060547,29.355607986450195,91.36616516113281,164.03021240234375,84.47647094726562,18.45400047302246,46.256771087646484,43.76029968261719
2014-09-03,80.24268341064453,48.360443115234375,33.22776794433594,29.40949249267578,90.82746124267578,163.9402618408203,84.9468765258789,18.43729019165039,46.10371398925781,43.70377731323242
2014-09-04,79.95773315429688,48.20967102050781,33.46555709838867,29.31068992614746,90.74532318115234,163.70306396484375,83.91200256347656,18.629432678222656,45.9731559753418,43.71992111206055
2014-09-05,79.98078918457031,48.37376022338867,33.65753173828125,29.40949249267578,91.2018051147461,164.43898010253906,83.75279235839844,18.629432678222656,46.162235260009766,43.865257263183594
2014-09-08,79.89606475830078,48.50236129760742,33.533199310302734,29.490345001220703,91.37528991699219,164.0137939453125,83.7889633178711,18.738037109375,46.2792854309082,43.82488250732422
2014-09-09,79.71133422851562,48.45357894897461,33.32593536376953,29.3376407623291,90.61746978759766,162.97540283203125,83.72386932373047,18.704618453979492,46.207271575927734,43.687625885009766
2014-09-10,79.51107788085938,48.79946517944336,33.356475830078125,29.553226470947266,91.36616516113281,163.588623046875,83.1955337524414,18.738037109375,46.54939651489258,43.71992111206055
2014-09-11,79.41094970703125,48.8083381652832,33.49173355102539,29.571189880371094,91.29309844970703,163.77670288085938,82.92056274414062,18.754743576049805,46.58091354370117,43.73607635498047
2014-09-12,79.1106185913086,48.657569885253906,33.489559173583984,29.454416275024414,90.82746124267578,162.8200225830078,82.0521469116211,18.738037109375,46.4998779296875,43.59075164794922
2014-09-15,79.25696563720703,48.6309700012207,33.371742248535156,29.47238540649414,89.95096588134766,162.69740295410156,82.17510986328125,18.738037109375,46.427860260009766,43.57461166381836
