event_date,event_id,region,announcement_type,ticker,channel,metric,metric_family,effect_value,effect_units,anchor_date,pre_value,post_value,pre_start,pre_end,post_start,post_end,n_pre,n_post,boot_p_value,boot_n_anchors,boot_null_mean,boot_null_p95,boot_null_p99
2023-07-11,nato_vilnius_two_percent_floor,NATO,alliance_spending_target,PPA,defense,rv5,rv_ratio,0.37953608842338366,post_pre_rsq_ratio,2023-07-11,8.97306255417566e-05,3.405601062990166e-05,2023-05-25,2023-06-30,2023-07-12,2023-07-18,25,5,0.788,2985,1.4066582235484348,4.7590142209260415,9.955129291094403
2023-07-11,nato_vilnius_two_percent_floor,NATO,alliance_spending_target,PPA,defense,rv22,rv_ratio,0.4577079831227645,post_pre_rsq_ratio,2023-07-11,8.97306255417566e-05,4.107042364106143e-05,2023-05-25,2023-06-30,2023-07-12,2023-08-10,25,22,0.853,2968,1.503457592712892,3.957472790579742,9.280415420385314
2023-07-11,nato_vilnius_two_percent_floor,NATO,alliance_spending_target,QQQ,benchmark,t1_r2,rv_ratio,1.0850620052083073,post_pre_rsq_ratio,2023-07-11,0.00014516865462537386,0.00015751699148120038,2023-05-25,2023-06-30,2023-07-12,2023-07-12,25,1,0.307,2989,1.4826613200755845,5.5270194521485445,21.89111008629611
2023-07-11,nato_vilnius_two_percent_floor,NATO,alliance_spending_target,QQQ,benchmark,rv5,rv_ratio,0.8180793773226412,post_pre_rsq_ratio,2023-07-11,0.00014516865462537386,0.00011875948258269141,2023-05-25,2023-06-30,2023-07-12,2023-07-18,25,5,0.482,2985,1.3564069021241087,4.381844725887212,10.460876834493618
2023-07-11,nato_vilnius_two_percent_floor,NATO,alliance_spending_target,QQQ,benchmark,rv22,rv_ratio,0.7294946616118548,post_pre_rsq_ratio,2023-07-11,0.00014516865462537386,0.00010589975858258533,2023-05-25,2023-06-30,2023-07-12,2023-08-10,25,22,0.625,2968,1.542265232108918,4.776650429375958,10.904269239108382
2023-07-11,nato_vilnius_two_percent_floor,NATO,alliance_spending_target,SPY,benchmark,t1_r2,rv_ratio,1.207904008963366,post_pre_rsq_ratio,2023-07-11,5.316694961168414e-05,6.422057158030654e-05,2023-05-25,2023-06-30,2023-07-12,2023-07-12,25,1,0.275,2989,1.5765255085588914,5.875475283225601,21.355396797695995
2023-07-11,nato_vilnius_two_percent_floor,NATO,alliance_spending_target,SPY,benchmark,rv5,rv_ratio,0.7295024362938927,post_pre_rsq_ratio,2023-07-11,5.316694961168414e-05,3.878541927203821e-05,2023-05-25,2023-06-30,2023-07-12,2023-07-18,25,5,0.506,2985,1.5791184583680447,5.349865562248584,15.111350348033014
2023-07-11,nato_vilnius_two_percent_floor,NATO,alliance_spending_target,SPY,benchmark,rv22,rv_ratio,0.6721188755186895,post_pre_rsq_ratio,2023-07-11,5.316694961168414e-05,3.5734510387763974e-05,2023-05-25,2023-06-30,2023-07-12,2023-08-10,25,22,0.659,2968,1.9836401631570684,7.060355102267903,16.81971493021457
2023-07-11,nato_vilnius_two_percent_floor,NATO,alliance_spending_target,TLT,rates,t1_r2,rv_ratio,1.6536707478717116,post_pre_rsq_ratio,2023-07-11,7.410052147955993e-05,0.0001225378647727877,2023-05-25,2023-06-30,2023-07-12,2023-07-12,25,1,0.187,2989,1.1510284289790724,4.378644608714786,7.84573043265216
2023-07-11,nato_vilnius_two_percent_floor,NATO,alliance_spending_target,TLT,rates,rv5,rv_ratio,0.7760468835300026,post_pre_rsq_ratio,2023-07-11,7.410052147955993e-05,5.7505478762160504e-05,2023-05-25,2023-06-30,2023-07-12,2023-07-18,25,5,0.549,2985,1.2210072702003876,2.9996085116894657,5.823929104345922
2023-07-11,nato_vilnius_two_percent_floor,NATO,alliance_spending_target,TLT,rates,rv22,rv_ratio,1.7014934743387315,post_pre_rsq_ratio,2023-07-11,7.410052147955993e-05,0.00012608155374256824,2023-05-25,2023-06-30,2023-07-12,2023-08-10,25,22,0.147,2968,1.2021410095381442,2.4339738469281698,3.3789421968779925
2023-07-11,nato_vilnius_two_percent_floor,NATO,alliance_spending_target,UUP,dollar,t1_r2,rv_ratio,6.107586779195999,post_pre_rsq_ratio,2023-07-11,2.2865497725668584e-05,0.00013965301160902963,2023-05-25,2023-06-30,2023-07-12,2023-07-12,25,1,0.029,2989,1.178476236218663,4.604846038693493,9.992466665963375
2023-07-11,nato_vilnius_two_percent_floor,NATO,alliance_spending_target,UUP,dollar,rv5,rv_ratio,1.6777310438819426,post_pre_rsq_ratio,2023-07-11,2.2865497725668584e-05,3.836215536816614e-05,2023-05-25,2023-06-30,2023-07-12,2023-07-18,25,5,0.188,2985,1.2867834547321673,3.015478614466862,5.896616581926751
2023-07-11,nato_vilnius_two_percent_floor,NATO,alliance_spending_target,UUP,dollar,rv22,rv_ratio,0.8853356102251851,post_pre_rsq_ratio,2023-07-11,2.2865497725668584e-05,2.024363938205738e-05,2023-05-25,2023-06-30,2023-07-12,2023-08-10,25,22,0.566,2968,1.2651183134799147,2.4688181474882844,4.572549992847333
2023-07-11,nato_vilnius_two_percent_floor,NATO,alliance_spending_target,XAR,defense,t1_r2,rv_ratio,0.03919610350254123,post_pre_rsq_ratio,2023-07-11,0.00013290730808899513,5.209448604100388e-06,2023-05-25,2023-06-30,2023-07-12,2023-07-12,25,1,0.821,2989,1.2881491346507161,5.073188557203189,11.914976077228243
2023-07-11,nato_vilnius_two_percent_floor,NATO,alliance_spending_target,XAR,defense,rv5,rv_ratio,0.5045694405485931,post_pre_rsq_ratio,2023-07-11,0.00013290730808899513,6.706096608728378e-05,2023-05-25,2023-06-30,2023-07-12,2023-07-18,25,5,0.721,2985,1.2971376134626615,3.7878988015514143,9.421604446939453
2023-07-11,nato_vilnius_two_percent_floor,NATO,alliance_spending_target,XAR,defense,rv22,rv_ratio,0.7142602994427901,post_pre_rsq_ratio,2023-07-11,0.00013290730808899513,9.493041367378083e-05,2023-05-25,2023-06-30,2023-07-12,2023-08-10,25,22,0.686,2968,1.6033114798922707,3.429062834648565,13.41660467401955
2023-07-11,nato_vilnius_two_percent_floor,NATO,alliance_spending_target,XLI,industrials,t1_r2,rv_ratio,0.029463211146381844,post_pre_rsq_ratio,2023-07-11,0.00010333213265950992,3.04449644275308e-06,2023-05-25,2023-06-30,2023-07-12,2023-07-12,25,1,0.845,2989,1.2926965262482755,5.181220636867674,10.656128889662556
2023-07-11,nato_vilnius_two_percent_floor,NATO,alliance_spending_target,XLI,industrials,rv5,rv_ratio,0.1135829963526064,post_pre_rsq_ratio,2023-07-11,0.00010333213265950992,1.1736773246972155e-05,2023-05-25,2023-06-30,2023-07-12,2023-07-18,25,5,0.96,2985,1.4821355637449305,3.7343850254569535,14.421038873474512
2023-07-11,nato_vilnius_two_percent_floor,NATO,alliance_spending_target,XLI,industrials,rv22,rv_ratio,0.28599333332226407,post_pre_rsq_ratio,2023-07-11,0.00010333213265950992,2.9552301058591628e-05,2023-05-25,2023-06-30,2023-07-12,2023-08-10,25,22,0.948,2968,1.631756679775444,4.1979015395824,17.889904789489414
2023-07-11,nato_vilnius_two_percent_floor,NATO,alliance_spending_target,ITA,defense,beta63_delta,beta_delta,-0.17254820750083677,post63_beta_minus_pre85_beta_to_SPY,2023-07-11,0.8376486323706099,0.6651004248697732,2023-03-01,2023-06-30,2023-07-12,2023-10-09,85,63,0.803,2867,0.005763108399323487,0.34606752356006876,0.44770714317658544
2023-07-11,nato_vilnius_two_percent_floor,NATO,alliance_spending_target,PPA,defense,beta63_delta,beta_delta,-0.1294792642049869,post63_beta_minus_pre85_beta_to_SPY,2023-07-11,0.8749014025065426,0.7454221383015557,2023-03-01,2023-06-30,2023-07-12,2023-10-09,85,63,0.796,2867,0.000723963621009335,0.2759799565558568,0.3853259640718394
2023-07-11,nato_vilnius_two_percent_floor,NATO,alliance_spending_target,XAR,defense,beta63_delta,beta_delta,0.02733025484431173,post63_beta_minus_pre85_beta_to_SPY,2023-07-11,0.8853110378685406,0.9126412927128523,2023-03-01,2023-06-30,2023-07-12,2023-10-09,85,63,0.454,2867,-0.0023849223876758916,0.38734546895429295,0.5424437002620831
2023-07-11,nato_vilnius_two_percent_floor,NATO,alliance_spending_target,XLI,industrials,beta63_delta,beta_delta,-0.20481952285206773,post63_beta_minus_pre85_beta_to_SPY,2023-07-11,0.9959949902335111,0.7911754673814434,2023-03-01,2023-06-30,2023-07-12,2023-10-09,85,63,0.921,2867,-0.005927394662252238,0.20031230828146013,0.3602359758740606
2023-07-11,nato_vilnius_two_percent_floor,NATO,alliance_spending_target,IYT,transport_industrials,beta63_delta,beta_delta,-0.12584836764537655,post63_beta_minus_pre85_beta_to_SPY,2023-07-11,1.0259521417554478,0.9001037741100713,2023-03-01,2023-06-30,2023-07-12,2023-10-09,85,63,0.746,2867,0.0068778580376188895,0.36072175565334863,0.681470704390189
2024-02-14,nato_2024_18_allies_two_percent,NATO,spending_path_update,IEF,rates,t1_r2,rv_ratio,0.27794264529000495,post_pre_rsq_ratio,2024-02-14,2.7514606874122476e-05,7.647482618708155e-06,2024-01-02,2024-02-06,2024-02-15,2024-02-15,25,1,0.594,2989,1.2441894004074134,4.710905170593783,11.98461429982556
2024-02-14,nato_2024_18_allies_two_percent,NATO,spending_path_update,IEF,rates,rv5,rv_ratio,0.2897200283415451,post_pre_rsq_ratio,2024-02-14,2.7514606874122476e-05,7.971532683377234e-06,2024-01-02,2024-02-06,2024-02-15,2024-02-22,25,5,0.916,2985,1.2132089901295453,3.466214630159034,6.428228512629609
2024-02-14,nato_2024_18_allies_two_percent,NATO,spending_path_update,IEF,rates,rv22,rv_ratio,0.39795453175660245,post_pre_rsq_ratio,2024-02-14,2.7514606874122476e-05,1.0949562495058405e-05,2024-01-02,2024-02-06,2024-02-15,2024-03-18,25,22,0.952,2968,1.2663517696781397,2.836752534630039,5.439712410125656
2024-02-14,nato_2024_18_allies_two_percent,NATO,spending_path_update,ITA,defense,t1_r2,rv_ratio,0.7493490104479733,post_pre_rsq_ratio,2024-02-14,7.139647071955934e-05,5.350087468317949e-05,2024-01-02,2024-02-06,2024-02-15,2024-02-15,25,1,0.348,2989,1.3352268482749137,5.132155234202859,14.903487178439581
2024-02-14,nato_2024_18_allies_two_percent,NATO,spending_path_update,ITA,defense,rv5,rv_ratio,0.2602180832892844,post_pre_rsq_ratio,2024-02-14,7.139647071955934e-05,1.8578652764263247e-05,2024-01-02,2024-02-06,2024-02-15,2024-02-22,25,5,0.872,2985,1.5462292933808117,5.496046274626466,13.173890420423806
2024-02-14,nato_2024_18_allies_two_percent,NATO,spending_path_update,ITA,defense,rv22,rv_ratio,0.3836565505263733,post_pre_rsq_ratio,2024-02-14,7.139647071955934e-05,2.739172367602335e-05,2024-01-02,2024-02-06,2024-02-15,2024-03-18,25,22,0.914,2968,1.4924266647945252,3.300960833863558,7.369525312885022
2024-02-14,nato_2024_18_allies_two_percent,NATO,spending_path_update,IYT,transport_industrials,t1_r2,rv_ratio,0.7921979245101509,post_pre_rsq_ratio,2024-02-14,0.00013477722847734543,0.00010677024067098345,2024-01-02,2024-02-06,2024-02-15,2024-02-15,25,1,0.379,2989,1.3705315394571478,6.1671553922363,12.294740398603716
2024-02-14,nato_2024_18_allies_two_percent,NATO,spending_path_update,IYT,transport_industrials,rv5,rv_ratio,1.0239129843924726,post_pre_rsq_ratio,2024-02-14,0.00013477722847734543,0.00013800015423838492,2024-01-02,2024-02-06,2024-02-15,2024-02-22,25,5,0.395,2985,1.325828698585417,3.7871558143054074,9.429032188662784
2024-02-14,nato_2024_18_allies_two_percent,NATO,spending_path_update,IYT,transport_industrials,rv22,rv_ratio,0.41191938441532755,post_pre_rsq_ratio,2024-02-14,0.00013477722847734543,5.551735298759208e-05,2024-01-02,2024-02-06,2024-02-15,2024-03-18,25,22,0.891,2968,1.2812449531760075,2.85457066413133,7.476720126808473
2024-02-14,nato_2024_18_allies_two_percent,NATO,spending_path_update,PPA,defense,t1_r2,rv_ratio,0.9914292156603992,post_pre_rsq_ratio,2024-02-14,5.453451612784145e-05,5.406711255104524e-05,2024-01-02,2024-02-06,2024-02-15,2024-02-15,25,1,0.337,2989,1.5022772596745897,6.014419056754198,17.56760594172244
2024-02-14,nato_2024_18_allies_two_percent,NATO,spending_path_update,PPA,defense,rv5,rv_ratio,0.5221719742938569,post_pre_rsq_ratio,2024-02-14,5.453451612784145e-05,2.8476395953635147e-05,2024-01-02,2024-02-06,2024-02-15,2024-02-22,25,5,0.654,2985,1.3307582978561872,4.035460367730244,10.746242452480612
2024-02-14,nato_2024_18_allies_two_percent,NATO,spending_path_update,PPA,defense,rv22,rv_ratio,0.4948120354458131,post_pre_rsq_ratio,2024-02-14,5.453451612784145e-05,2.698433492726975e-05,2024-01-02,2024-02-06,2024-02-15,2024-03-18,25,22,0.814,2968,1.6557292318795818,4.0002220681188145,9.756774570610665
2024-02-14,nato_2024_18_allies_two_percent,NATO,spending_path_update,QQQ,benchmark,t1_r2,rv_ratio,0.08594906777152009,post_pre_rsq_ratio,2024-02-14,0.00010285365487362921,8.840175753282094e-06,2024-01-02,2024-02-06,2024-02-15,2024-02-15,25,1,0.714,2989,1.5247122189607158,5.910255521607635,16.763470046484468
2024-02-14,nato_2024_18_allies_two_percent,NATO,spending_path_update,QQQ,benchmark,rv5,rv_ratio,1.940498644105164,post_pre_rsq_ratio,2024-02-14,0.00010285365487362921,0.00019958737782353798,2024-01-02,2024-02-06,2024-02-15,2024-02-22,25,5,0.175,2985,1.391697554710651,4.352098853403466,11.26660730668999
2024-02-14,nato_2024_18_allies_two_percent,NATO,spending_path_update,QQQ,benchmark,rv22,rv_ratio,1.1804888057001148,post_pre_rsq_ratio,2024-02-14,0.00010285365487362921,0.00012141758820366235,2024-01-02,2024-02-06,2024-02-15,2024-03-18,25,22,0.425,2968,1.58524314711529,4.77803280146051,7.690215362877578
2024-02-14,nato_2024_18_allies_two_percent,NATO,spending_path_update,SPY,benchmark,t1_r2,rv_ratio,0.9075654000228637,post_pre_rsq_ratio,2024-02-14,5.2093372879173635e-05,4.727814279562742e-05,2024-01-02,2024-02-06,2024-02-15,2024-02-15,25,1,0.295,2989,1.2297544923534889,4.767603146495032,16.72693360763922
2024-02-14,nato_2024_18_allies_two_percent,NATO,spending_path_update,SPY,benchmark,rv5,rv_ratio,2.0083367691303584,post_pre_rsq_ratio,2024-02-14,5.2093372879173635e-05,0.00010462103618126262,2024-01-02,2024-02-06,2024-02-15,2024-02-22,25,5,0.177,2985,1.6458547833565706,5.668649615631922,18.873075257061167
2024-02-14,nato_2024_18_allies_two_percent,NATO,spending_path_update,SPY,benchmark,rv22,rv_ratio,0.9668132656518875,post_pre_rsq_ratio,2024-02-14,5.2093372879173635e-05,5.036456395213533e-05,2024-01-02,2024-02-06,2024-02-15,2024-03-18,25,22,0.511,2968,1.8038649799756943,6.4319666535184,13.951410580445645
2024-02-14,nato_2024_18_allies_two_percent,NATO,spending_path_update,TLT,rates,t1_r2,rv_ratio,0.2324036787283194,post_pre_rsq_ratio,2024-02-14,0.0001144719121604075,2.6603693497143747e-05,2024-01-02,2024-02-06,2024-02-15,2024-02-15,25,1,0.635,2989,1.3381877756401022,4.797724603826914,13.213743635608918
2024-02-14,nato_2024_18_allies_two_percent,NATO,spending_path_update,TLT,rates,rv5,rv_ratio,0.23701237515441115,post_pre_rsq_ratio,2024-02-14,0.0001144719121604075,2.7131259789605303e-05,2024-01-02,2024-02-06,2024-02-15,2024-02-22,25,5,0.916,2985,1.1339360069169706,2.9472325123126697,5.154083647157707
2024-02-14,nato_2024_18_allies_two_percent,NATO,spending_path_update,TLT,rates,rv22,rv_ratio,0.435666503198036,post_pre_rsq_ratio,2024-02-14,0.0001144719121604075,4.9871577685317474e-05,2024-01-02,2024-02-06,2024-02-15,2024-03-18,25,22,0.953,2968,1.2673731340720424,2.5091223528798485,4.372175998368394
2024-02-14,nato_2024_18_allies_two_percent,NATO,spending_path_update,UUP,dollar,t1_r2,rv_ratio,1.0794221147594933,post_pre_rsq_ratio,2024-02-14,1.4161213297667118e-05,1.52859268053281e-05,2024-01-02,2024-02-06,2024-02-15,2024-02-15,25,1,0.3,2989,1.1793393673959731,4.09626309904862,8.23594140518573
2024-02-14,nato_2024_18_allies_two_percent,NATO,spending_path_update,UUP,dollar,rv5,rv_ratio,0.2625274573838421,post_pre_rsq_ratio,2024-02-14,1.4161213297667118e-05,3.7177073205068026e-06,2024-01-02,2024-02-06,2024-02-15,2024-02-22,25,5,0.908,2985,1.382550369456408,3.1187546646658912,7.373721231240925
2024-02-14,nato_2024_18_allies_two_percent,NATO,spending_path_update,UUP,dollar,rv22,rv_ratio,0.34648408149553894,post_pre_rsq_ratio,2024-02-14,1.4161213297667118e-05,4.906634982304604e-06,2024-01-02,2024-02-06,2024-02-15,2024-03-18,25,22,0.983,2968,1.2684905279976468,2.2667397464061065,3.3597947805751778
2024-02-14,nato_2024_18_allies_two_percent,NATO,spending_path_update,XAR,defense,t1_r2,rv_ratio,0.5326080503263879,post_pre_rsq_ratio,2024-02-14,9.554537982983586e-05,5.088823846886307e-05,2024-01-02,2024-02-06,2024-02-15,2024-02-15,25,1,0.422,2989,1.1541019636419751,4.500590489742115,11.073134354092465
2024-02-14,nato_2024_18_allies_two_percent,NATO,spending_path_update,XAR,defense,rv5,rv_ratio,0.3240984318015664,post_pre_rsq_ratio,2024-02-14,9.554537982983586e-05,3.0966107768734815e-05,2024-01-02,2024-02-06,2024-02-15,2024-02-22,25,5,0.841,2985,1.2335326772033428,3.4316675478242207,7.243664616207358
2024-02-14,nato_2024_18_allies_two_percent,NATO,spending_path_update,XAR,defense,rv22,rv_ratio,0.48065356005171367,post_pre_rsq_ratio,2024-02-14,9.554537982983586e-05,4.59242269617038e-05,2024-01-02,2024-02-06,2024-02-15,2024-03-18,25,22,0.883,2968,1.7235279113435025,3.754128620680157,8.499862542207097
2024-02-14,nato_2024_18_allies_two_percent,NATO,spending_path_update,XLI,industrials,t1_r2,rv_ratio,0.8678365821329759,post_pre_rsq_ratio,2024-02-14,6.376146256135245e-05,5.533452974104381e-05,2024-01-02,2024-02-06,2024-02-15,2024-02-15,25,1,0.344,2989,1.3820355830972166,5.259934850751409,11.622486928406238
2024-02-14,nato_2024_18_allies_two_percent,NATO,spending_path_update,XLI,industrials,rv5,rv_ratio,0.8404366943054987,post_pre_rsq_ratio,2024-02-14,6.376146256135245e-05,5.358747281914687e-05,2024-01-02,2024-02-06,2024-02-15,2024-02-22,25,5,0.449,2985,1.4115640601076918,3.8548583310701594,11.928450908180894
2024-02-14,nato_2024_18_allies_two_percent,NATO,spending_path_update,XLI,industrials,rv22,rv_ratio,0.42156492911236393,post_pre_rsq_ratio,2024-02-14,6.376146256135245e-05,2.6879596444777192e-05,2024-01-02,2024-02-06,2024-02-15,2024-03-18,25,22,0.881,2968,1.5606491459461098,3.7517432193972433,9.566958242227027
2024-02-14,nato_2024_18_allies_two_percent,NATO,spending_path_update,ITA,defense,beta63_delta,beta_delta,-0.25239015382890034,post63_beta_minus_pre85_beta_to_SPY,2024-02-14,0.6280603132960872,0.3756701594671869,2023-10-05,2024-02-06,2024-02-15,2024-05-15,85,63,0.867,2867,-0.019522441380889086,0.34073055084079734,0.44066076058084686
2024-02-14,nato_2024_18_allies_two_percent,NATO,spending_path_update,PPA,defense,beta63_delta,beta_delta,-0.19737914249238075,post63_beta_minus_pre85_beta_to_SPY,2024-02-14,0.7726934530926572,0.5753143106002765,2023-10-05,2024-02-06,2024-02-15,2024-05-15,85,63,0.874,2867,-0.005603022462870336,0.2583880083823834,0.39888554304823665
2024-02-14,nato_2024_18_allies_two_percent,NATO,spending_path_update,XAR,defense,beta63_delta,beta_delta,-0.3358295040151428,post63_beta_minus_pre85_beta_to_SPY,2024-02-14,0.9401252862791581,0.6042957822640154,2023-10-05,2024-02-06,2024-02-15,2024-05-15,85,63,0.939,2867,0.013021037551778119,0.40374091455505545,0.6404577575024861
2024-02-14,nato_2024_18_allies_two_percent,NATO,spending_path_update,XLI,industrials,beta63_delta,beta_delta,-0.22145864620828126,post63_beta_minus_pre85_beta_to_SPY,2024-02-14,0.9859482292616139,0.7644895830533326,2023-10-05,2024-02-06,2024-02-15,2024-05-15,85,63,0.945,2867,-0.004955026383594014,0.1952270552944704,0.30396426922732733
2024-02-14,nato_2024_18_allies_two_percent,NATO,spending_path_update,IYT,transport_industrials,beta63_delta,beta_delta,-0.3450369700978684,post63_beta_minus_pre85_beta_to_SPY,2024-02-14,1.2834293110990342,0.9383923410011659,2023-10-05,2024-02-06,2024-02-15,2024-05-15,85,63,0.914,2867,0.0006637812942771947,0.36797744102181595,0.6558765393367252
2024-04-23,uk_two_point_five_by_2030,United_Kingdom,national_spending_target,IEF,rates,t1_r2,rv_ratio,0.42385322266442005,post_pre_rsq_ratio,2024-04-23,2.1980644537016623e-05,9.316567023255575e-06,2024-03-11,2024-04-15,2024-04-24,2024-04-24,25,1,0.52,2989,1.2128808712589387,4.444295275862241,12.273878016577596
2024-04-23,uk_two_point_five_by_2030,United_Kingdom,national_spending_target,IEF,rates,rv5,rv_ratio,0.6348210765575275,post_pre_rsq_ratio,2024-04-23,2.1980644537016623e-05,1.395377642841723e-05,2024-03-11,2024-04-15,2024-04-24,2024-04-30,25,5,0.653,2985,1.16833367941729,3.186779194187649,6.374087449337015
2024-04-23,uk_two_point_five_by_2030,United_Kingdom,national_spending_target,IEF,rates,rv22,rv_ratio,0.5701839625850725,post_pre_rsq_ratio,2024-04-23,2.1980644537016623e-05,1.2533011002290066e-05,2024-03-11,2024-04-15,2024-04-24,2024-05-23,25,22,0.85,2968,1.198886811015028,2.755519030794111,5.1432435885399075
2024-04-23,uk_two_point_five_by_2030,United_Kingdom,national_spending_target,ITA,defense,t1_r2,rv_ratio,1.0197376232376867,post_pre_rsq_ratio,2024-04-23,4.362608333300729e-05,4.4487158529170114e-05,2024-03-11,2024-04-15,2024-04-24,2024-04-24,25,1,0.342,2989,1.4931779501312437,6.416673053194361,14.07469614299611
2024-04-23,uk_two_point_five_by_2030,United_Kingdom,national_spending_target,ITA,defense,rv5,rv_ratio,1.4793517328602641,post_pre_rsq_ratio,2024-04-23,4.362608333300729e-05,6.453832197659062e-05,2024-03-11,2024-04-15,2024-04-24,2024-04-30,25,5,0.242,2985,1.4061057614548795,4.291099298857248,9.687701762367558
2024-04-23,uk_two_point_five_by_2030,United_Kingdom,national_spending_target,ITA,defense,rv22,rv_ratio,1.2562071382598032,post_pre_rsq_ratio,2024-04-23,4.362608333300729e-05,5.4803397297240785e-05,2024-03-11,2024-04-15,2024-04-24,2024-05-23,25,22,0.338,2968,1.5388160873941523,3.4799409565707995,7.374067338081296
2024-04-23,uk_two_point_five_by_2030,United_Kingdom,national_spending_target,IYT,transport_industrials,t1_r2,rv_ratio,5.708578308310232,post_pre_rsq_ratio,2024-04-23,0.00010359329162142228,0.0005913704174365073,2024-03-11,2024-04-15,2024-04-24,2024-04-24,25,1,0.045,2989,1.2739813411589846,4.759347982394075,12.722620962843
2024-04-23,uk_two_point_five_by_2030,United_Kingdom,national_spending_target,IYT,transport_industrials,rv5,rv_ratio,2.5342293328074286,post_pre_rsq_ratio,2024-04-23,0.00010359329162142228,0.0002625291583090824,2024-03-11,2024-04-15,2024-04-24,2024-04-30,25,5,0.116,2985,1.344944595345721,3.9913676108047755,9.039201282526584
2024-04-23,uk_two_point_five_by_2030,United_Kingdom,national_spending_target,IYT,transport_industrials,rv22,rv_ratio,1.1384101482324107,post_pre_rsq_ratio,2024-04-23,0.00010359329162142228,0.00011793165447062668,2024-03-11,2024-04-15,2024-04-24,2024-05-23,25,22,0.403,2968,1.3630922785504764,3.377172295410716,7.7120463520794456
2024-04-23,uk_two_point_five_by_2030,United_Kingdom,national_spending_target,PPA,defense,t1_r2,rv_ratio,0.9453796246007667,post_pre_rsq_ratio,2024-04-23,4.737640936374585e-05,4.47886920992303e-05,2024-03-11,2024-04-15,2024-04-24,2024-04-24,25,1,0.288,2989,1.2963550241543784,5.509624256822479,11.966339867093797
2024-04-23,uk_two_point_five_by_2030,United_Kingdom,national_spending_target,PPA,defense,rv5,rv_ratio,1.1564651193086093,post_pre_rsq_ratio,2024-04-23,4.737640936374585e-05,5.478916490725786e-05,2024-03-11,2024-04-15,2024-04-24,2024-04-30,25,5,0.377,2985,1.4178674390028039,4.245340838588927,9.955129291094403
2024-04-23,uk_two_point_five_by_2030,United_Kingdom,national_spending_target,PPA,defense,rv22,rv_ratio,0.954982139272641,post_pre_rsq_ratio,2024-04-23,4.737640936374585e-05,4.5243624765246394e-05,2024-03-11,2024-04-15,2024-04-24,2024-05-23,25,22,0.487,2968,2.106310451964485,4.000213640353829,48.40634555489875
2024-04-23,uk_two_point_five_by_2030,United_Kingdom,national_spending_target,QQQ,benchmark,t1_r2,rv_ratio,0.13900134988191706,post_pre_rsq_ratio,2024-04-23,8.228372904585401e-05,1.1437549410691615e-05,2024-03-11,2024-04-15,2024-04-24,2024-04-24,25,1,0.638,2989,1.3517927120237,5.414639441433705,13.61808675501102
2024-04-23,uk_two_point_five_by_2030,United_Kingdom,national_spending_target,QQQ,benchmark,rv5,rv_ratio,1.5754897327912893,post_pre_rsq_ratio,2024-04-23,8.228372904585401e-05,0.0001296371702875234,2024-03-11,2024-04-15,2024-04-24,2024-04-30,25,5,0.241,2985,1.415437846189755,4.48082119077642,11.959800290126246
2024-04-23,uk_two_point_five_by_2030,United_Kingdom,national_spending_target,QQQ,benchmark,rv22,rv_ratio,0.967174611591451,post_pre_rsq_ratio,2024-04-23,8.228372904585401e-05,7.958273368022005e-05,2024-03-11,2024-04-15,2024-04-24,2024-05-23,25,22,0.494,2968,1.4593696769005728,4.828579392043877,9.245921112334837
2024-04-23,uk_two_point_five_by_2030,United_Kingdom,national_spending_target,SPY,benchmark,t1_r2,rv_ratio,0.0045765773791896355,post_pre_rsq_ratio,2024-04-23,4.922546778912219e-05,2.2528416236372463e-07,2024-03-11,2024-04-15,2024-04-24,2024-04-24,25,1,0.915,2989,1.434287043705815,6.518793858273951,17.481286022890988
2024-04-23,uk_two_point_five_by_2030,United_Kingdom,national_spending_target,SPY,benchmark,rv5,rv_ratio,1.5077502844269879,post_pre_rsq_ratio,2024-04-23,4.922546778912219e-05,7.421971306010051e-05,2024-03-11,2024-04-15,2024-04-24,2024-04-30,25,5,0.249,2985,1.6324729963189129,6.11519330559893,19.97603520698783
2024-04-23,uk_two_point_five_by_2030,United_Kingdom,national_spending_target,SPY,benchmark,rv22,rv_ratio,0.9323320082568795,post_pre_rsq_ratio,2024-04-23,4.922546778912219e-05,4.589447924121662e-05,2024-03-11,2024-04-15,2024-04-24,2024-05-23,25,22,0.501,2968,1.989997985423045,7.400597127628423,20.6753522716112
2024-04-23,uk_two_point_five_by_2030,United_Kingdom,national_spending_target,TLT,rates,t1_r2,rv_ratio,0.6078872786253664,post_pre_rsq_ratio,2024-04-23,8.296191554277275e-05,5.043149306884361e-05,2024-03-11,2024-04-15,2024-04-24,2024-04-24,25,1,0.44,2989,1.1680391216800112,4.429911751286104,8.53387217430874
2024-04-23,uk_two_point_five_by_2030,United_Kingdom,national_spending_target,TLT,rates,rv5,rv_ratio,0.6523694176689186,post_pre_rsq_ratio,2024-04-23,8.296191554277275e-05,5.4121816531336664e-05,2024-03-11,2024-04-15,2024-04-24,2024-04-30,25,5,0.618,2985,1.1792598896180115,3.0404043757318813,5.195196916608959
2024-04-23,uk_two_point_five_by_2030,United_Kingdom,national_spending_target,TLT,rates,rv22,rv_ratio,0.5126879788612212,post_pre_rsq_ratio,2024-04-23,8.296191554277275e-05,4.2533576802079496e-05,2024-03-11,2024-04-15,2024-04-24,2024-05-23,25,22,0.896,2968,1.2464934389862277,2.5897270595450514,4.348895835167581
