Date,MSFT,META,MSFT_HV30,META_HV30
2024-04-18,397.29827880859375,498.42108154296875,19.200272864642983,29.202984209738236
2024-04-19,392.2370910644531,477.8306884765625,18.841059268238553,30.13037859357129
2024-04-22,394.04534912109375,478.4862060546875,18.805708539964684,29.98929007792975
2024-04-23,400.5413818359375,492.7594299316406,19.382661980021894,28.319223000520843
2024-04-24,402.0056457519531,490.17694091796875,17.7894097197329,26.681806399807083
2024-04-25,392.158447265625,438.4079284667969,19.13223296960602,41.83281315363712
2024-04-26,399.31292724609375,440.3050537109375,18.508131314300023,41.88301120117454
2024-04-29,395.3131103515625,429.7069091796875,17.77278835461951,42.173724910207355
2024-04-30,382.6158752441406,427.2734375,19.939703553378706,41.20382436785345
2024-05-01,388.1291809082031,436.2326354980469,20.22088059586171,41.85870013873276
2024-05-02,390.97918701171875,438.7059020996094,20.144684791392216,41.41870686371094
2024-05-03,399.6470642089844,448.9166564941406,21.064636211916216,42.111119710659885
2024-05-06,406.4084167480469,462.5443115234375,21.743251118501902,43.19368783831808
2024-05-07,402.2808532714844,465.0870666503906,21.58630045464317,43.155026761261
2024-05-08,403.4601135253906,469.41766357421875,21.610011977260516,43.130948620859996
2024-05-09,405.2095031738281,472.2186584472656,21.662814134740216,43.1787040748773
2024-05-10,407.58770751953125,472.9934387207031,21.74387231621602,42.92882572228822
2024-05-13,406.5852966308594,464.8586120605469,21.55840351972645,43.0250254012974
2024-05-14,409.3763427734375,468.6727600097656,21.578278666730654,42.92893393937885
2024-05-15,416.5338439941406,478.2974853515625,22.168747896724238,43.00037083092315
2024-05-16,414.4761657714844,470.0434875488281,22.14178867067732,43.128023408471094
2024-05-17,413.7082214355469,468.7323303222656,21.492906110856428,41.89318309486726
2024-05-20,418.7589416503906,465.6830139160156,21.785829283694998,41.75508380453518
2024-05-21,422.4016418457031,461.5013427734375,21.89998149745653,41.78586127014178
2024-05-22,423.85870361328125,464.6301574707031,21.8041266639576,41.80821883735097
2024-05-23,420.3931579589844,462.6436462402344,21.721840411644795,41.70285850987593
2024-05-24,423.5043029785156,474.9998779296875,21.395367636909395,42.237842241349206
2024-05-28,423.6618347167969,476.68841552734375,20.497667569508756,41.801390152128974
2024-05-29,422.5296325683594,471.16583251953125,20.529062518175945,41.90673479417419
2024-05-30,408.2539978027344,463.905029296875,22.88866954677642,42.00941555418354
2024-05-31,408.7068176269531,463.6865234375,22.180752305421557,41.69560310909741
2024-06-03,407.12176513671875,474.2747497558594,21.847599726412504,40.535252265435744
2024-06-04,409.6322937011719,473.7781066894531,21.872868405674332,40.53291430823831
2024-06-05,417.449462890625,491.7264404296875,22.037455477909358,41.088367307582416
2024-06-06,417.9515075683594,490.4352111816406,22.026953965038214,41.0666203901728
2024-06-07,417.2919616699219,489.6405944824219,20.61948640751448,23.848155572474024
2024-06-10,421.2497863769531,499.2156982421875,20.184054135602082,24.277875155933536
2024-06-11,425.98529052734375,504.0528564453125,20.038920687604467,22.7557272493614
2024-06-12,434.23565673828125,505.41363525390625,17.62673275931411,22.532340833429295
2024-06-13,434.74761962890625,500.7055969238281,17.382811371685104,22.462593260630992
2024-06-14,435.7223205566406,501.2623596191406,17.355343661419408,22.482556124511767
2024-06-17,441.43255615234375,503.7181701660156,16.718821367111055,21.78492138108598
2024-06-18,439.4339294433594,496.6191711425781,16.36501030419889,20.93244610121123
2024-06-20,438.8039245605469,498.8164978027344,15.96068391193866,20.920934992724174
2024-06-21,442.82073974609375,491.936279296875,16.062057745605436,21.326584115299614
2024-06-24,440.7433776855469,496.0425109863281,16.214722653531624,21.37976234161842
2024-06-25,443.9726257324219,507.6653747558594,16.243799874054375,22.27097251561239
2024-06-26,445.1639404296875,510.1708984375,16.16584056188192,21.479902085743767
2024-06-27,445.84320068359375,516.57373046875,16.130081794868552,21.603940958875924
2024-06-28,440.0345458984375,501.3220520019531,16.167369646893718,23.019469953833763
2024-07-01,449.6632080078125,501.7793884277344,17.01353970319789,22.308619218022066
2024-07-02,452.17376708984375,506.5716857910156,16.97622515210184,22.355190145936565
2024-07-03,453.6406555175781,507.0290222167969,16.752940442582855,22.195103855372714
2024-07-05,460.3256530761719,536.8069458007812,17.025546087833334,26.89527614643045
2024-07-08,459.0260314941406,526.2777709960938,17.103883800318602,27.833544659903886
2024-07-09,452.4297180175781,526.9539794921875,17.540546520642703,27.733467362662058
2024-07-10,459.0359191894531,531.6168823242188,17.833373545368005,26.978886824042704
2024-07-11,447.6646728515625,509.7532653808594,19.562642049225314,30.062057385577724
2024-07-12,446.5323791503906,496.0027770996094,19.55981020974179,31.02078371857247
2024-07-15,446.93603515625,493.3083190917969,16.282251522351224,30.66942525137362
2024-07-16,442.5647888183594,486.9750061035156,16.696961748068187,30.969125372276707
2024-07-17,436.6576232910156,459.334716796875,17.242582662789687,34.86380819167596
2024-07-18,433.5563659667969,473.1150817871094,17.415880072695224,35.976082977181946
2024-07-19,430.3467712402344,474.0497131347656,16.843669662554504,34.21397867127971
2024-07-22,436.0865478515625,484.59869384765625,17.213193481684026,34.86480659973689
2024-07-23,437.9670104980469,485.88128662109375,17.208676511656524,34.873721695836835
2024-07-24,422.2638244628906,458.61883544921875,20.273235690616634,38.11393744467831
2024-07-25,411.92626953125,450.8040466308594,21.21988358421791,38.14435396891626
2024-07-26,418.68994140625,463.0234680175781,20.994508183174087,39.12027747758624
2024-07-29,420.12744140625,463.0332946777344,21.026885086649564,39.08056155013474
2024-07-30,416.3763122558594,460.52783203125,21.121050859588753,39.07243414174999
2024-07-31,411.8770446777344,472.1009521484375,20.825191964753422,39.8339640465889
2024-08-01,410.65618896484375,494.8792419433594,20.815567963508936,42.1226625446096
2024-08-02,402.16961669921875,485.3344421386719,21.500608202395817,42.46699548854067
2024-08-05,389.0359802246094,472.9958190917969,22.897533101529575,42.9187317204674
2024-08-06,393.427001953125,491.2502136230469,23.33526526355713,44.32615042173999
2024-08-07,392.26519775390625,486.1099853515625,23.100011046431657,43.84779051915082
2024-08-08,396.4593505859375,506.700927734375,23.416639488251047,45.55652759170376
2024-08-09,399.73779296875,514.7941284179688,23.630580342610017,45.64865746929753
2024-08-12,400.5155944824219,512.9845581054688,23.508587131348364,44.78094507944949
2024-08-13,407.60418701171875,525.502197265625,23.16032435075667,45.289274022932474
2024-08-14,410.41009521484375,523.7325439453125,23.206187982048746,45.24623647330012
2024-08-15,415.2626953125,534.24169921875,23.541293331229475,45.57134832541671
2024-08-16,412.73779296875,524.3887329101562,22.955828393759546,42.78043856621557
2024-08-19,415.7558288574219,526.2380981445312,23.17292874795492,42.41144270873864
2024-08-20,418.9810485839844,523.70263671875,23.135999438584943,42.432337117519225
2024-08-21,418.330078125,532.0841674804688,22.568483848936907,42.61190197506481
2024-08-22,409.8577880859375,528.872802734375,22.214039092166498,40.76488152871569
2024-08-23,411.080810546875,524.96533203125,22.28019666863862,39.952152134942565
2024-08-26,407.825927734375,518.1248779296875,22.30152309430147,40.13596384626778
2024-08-27,408.171142578125,516.1165771484375,22.234178911987534,39.93608559316332
2024-08-28,404.9756164550781,513.809814453125,22.058110095985185,35.683739052784304
2024-08-29,407.4610290527344,515.241455078125,22.151079817845527,34.83365159028359
2024-08-30,411.4259948730469,518.3137817382812,22.345641767206413,34.844052462305264
2024-09-03,403.83148193359375,508.81866455078125,22.427435785097213,34.89862429052085
2024-09-04,403.2988586425781,509.7930603027344,22.33691626932532,34.89741604342446
2024-09-05,402.79583740234375,513.8893432617188,19.911453896977044,30.046997855851377
2024-09-06,396.197509765625,497.39471435546875,19.205496411758364,31.291001144138146
2024-09-09,400.1623840332031,501.8887634277344,18.784971248911177,30.548341111510403
2024-09-10,408.5262756347656,501.8887634277344,19.81665864544057,30.54850264178653
2024-09-11,417.24517822265625,508.88824462890625,20.657233951902256,30.61449542990678
2024-09-12,421.1509094238281,522.5791015625,20.556852079907003,30.72383024365172
2024-09-13,424.6917419433594,521.6047973632812,20.641563658745113,27.80629339943328
2024-09-16,425.43145751953125,530.7208862304688,19.559066305345894,27.407657094873112
2024-09-17,429.1893005371094,533.7462768554688,16.573949892523444,26.023435659898265
2024-09-18,424.90875244140625,535.368408203125,16.8304167722194,23.964260018292304
2024-09-19,432.6807861328125,556.4169311523438,17.33097764367048,25.73835815854923
2024-09-20,429.3076171875,558.6561279296875,17.474474262691412,23.22849752968161
2024-09-23,427.57177734375,561.701416015625,17.49625381364192,22.93216469956437
2024-09-24,423.2912292480469,560.6266479492188,17.85642689461828,22.897742417186286
2024-09-25,426.1909484863281,565.5827026367188,17.299060268291946,22.084565759398817
2024-09-26,425.40185546875,565.1150512695312,17.24810667667506,22.038508141968897
2024-09-27,422.1569519042969,564.6372680664062,17.132685142850544,21.43226359072943
2024-09-30,424.4057312011719,569.69287109375,17.067034996890136,20.618318461003206
2024-10-01,414.9273376464844,573.7035522460938,18.254888831886877,20.654338240967054
2024-10-02,411.4161376953125,570.0610961914062,18.258627562460244,20.709013225970637
2024-10-03,410.8341979980469,579.9733276367188,18.258043509405347,20.787146527505538
2024-10-04,410.3608093261719,593.0801391601562,17.26373163715465,21.349517226482124
2024-10-07,403.93011474609375,581.9737548828125,17.83413282908082,22.1205960048192
2024-10-08,409.029296875,590.0447998046875,18.086104475213443,21.74173671262349
2024-10-09,411.7416076660156,587.6762084960938,18.183678690523923,21.746328469199902
2024-10-10,410.143798828125,581.0282592773438,18.065042686071436,22.07841680224398
2024-10-11,410.61724853515625,587.1189575195312,17.98615458462194,22.149907856884326
2024-10-14,413.39862060546875,587.5865478515625,17.87230221277217,22.16801223042043
2024-10-15,413.00408935546875,583.45654296875,16.968762585694787,21.385736504108593
2024-10-16,410.41998291015625,574.0220336914062,17.081702458045232,22.2172954727306
2024-10-17,411.0117492675781,574.1613159179688,17.074425761455878,22.208286253412794
2024-10-18,412.4319763183594,573.7035522460938,16.290285361745717,19.42666333856607
2024-10-21,413.04351806640625,572.3997802734375,16.084521888135946,19.487567673896315
2024-10-22,421.6539611816406,579.2169799804688,16.07882432421306,19.55820628793008
2024-10-23,418.7837829589844,560.9849243164062,15.056177429001364,22.061425023061158
2024-10-24,418.9119873046875,565.0553588867188,14.802365540215465,20.972148500169137
2024-10-25,422.2851867675781,570.4990234375,14.785023310348148,21.022630387809354
2024-10-28,420.74652099609375,575.3853759765625,14.80641757987698,20.65256041573098
2024-10-29,426.03314208984375,590.4329833984375,15.041787122097084,21.70338239611024
2024-10-30,426.605224609375,588.9599609375,14.75780694567647,21.769822656628495
2024-10-31,400.7837829589844,564.856201171875,22.606609487109946,22.850483424277574
2024-11-01,404.74871826171875,564.4381713867188,22.82743932384599,22.8284872153779
2024-11-04,402.8648986816406,557.9893188476562,22.83300854664541,23.02662916222552
2024-11-05,405.82379150390625,569.6829223632812,22.854322233227435,23.804813968622824
2024-11-06,414.42431640625,569.3047485351562,23.65079726180903,23.676894386082044
2024-11-07,419.6024475097656,588.8605346679688,23.962158692412867,25.59046247942191
2024-11-08,416.75201416015625,586.5118408203125,23.941438202140425,25.63045139332867
2024-11-11,412.2840576171875,580.3713989257812,24.0600161684073,25.745417650513176
2024-11-12,417.2352600097656,582.013427734375,23.43673680374647,25.683523645831308
2024-11-13,419.3756103515625,577.2166748046875,23.330358123480654,25.733596053405737
2024-11-14,421.04241943359375,574.3902587890625,23.341323748375466,25.271891719942058
2024-11-15,409.3153076171875,551.4210205078125,24.814633346416752,26.924041162136884
2024-11-18,410.06494140625,551.7394409179688,24.36675546301194,26.476388440469368
2024-11-19,412.06707763671875,558.3973999023438,24.13761466240395,26.390508393830984
2024-11-20,409.798583984375,562.80615234375,24.115774210605437,26.529498305282807
2024-11-21,408.0295715332031,560.3877563476562,24.121994705142754,26.378116075563412
2024-11-22,412.1111755371094,556.4566650390625,24.298213387238963,26.19385140359351
2024-11-25,413.8801574707031,562.3980712890625,24.250186622633546,26.431755416066256
2024-11-26,422.9723205566406,570.78759765625,25.047589540474398,26.78677276664214
2024-11-27,418.0309143066406,566.468505859375,25.231488203481113,26.46391046771463
2024-11-29,418.49542236328125,571.5638427734375,25.230727607857006,26.603572736262887
2024-12-02,425.92724609375,589.9850463867188,25.698657513862276,28.15889231342649
2024-12-03,426.1446838378906,610.7051391601562,25.698857957285732,29.767747482266664
2024-12-04,432.2917785644531,610.8345947265625,25.343462940732923,29.62961018874757
2024-12-05,437.4307556152344,606.0078125,25.429786181526147,28.025245851022834
2024-12-06,438.3696594238281,620.776611328125,25.42816784559471,28.686148534072597
2024-12-09,440.7909240722656,610.6255493164062,25.382695821551277,29.16788610883842
2024-12-10,438.1324462890625,616.3479614257812,25.43389078023461,29.18371261501375
2024-12-11,443.72613525390625,629.643798828125,25.441555171985698,28.89777185191507
2024-12-12,444.2893981933594,627.762939453125,25.441567662686186,28.905015644676872
2024-12-13,442.0262451171875,617.3729858398438,16.96391521702425,26.3982424439856
2024-12-16,446.295654296875,621.7454833984375,16.956228924792065,26.39991579331486
2024-12-17,449.1319885253906,616.9646606445312,16.808704302745852,26.23937543412138
2024-12-18,432.2621154785156,594.8035278320312,20.686749146483407,28.129201233917257
2024-12-19,431.90631103515625,593.1900024414062,19.90920596854219,28.14881302656532
2024-12-20,431.4813232421875,582.9112548828125,19.64051215183827,26.91434257630643
2024-12-23,430.147216796875,597.452880859375,19.542362857109442,27.839945650532886
2024-12-24,434.1793518066406,605.3212890625,19.35241554343656,27.859842534916922
2024-12-26,432.9736633300781,600.9389038085938,19.1465165794399,27.968387564766704
2024-12-27,425.4825134277344,597.4130249023438,19.853192527845888,27.907498411119956
2024-12-30,419.849365234375,588.877197265625,20.218794856727087,28.21984922647671
2024-12-31,416.5583801269531,583.1702270507812,18.54656076057399,25.545947852794093
2025-01-02,413.672607421875,596.8453369140625,18.669558349247737,26.276286329688244
2025-01-03,418.3866882324219,602.2138061523438,18.899722128790433,26.196671410126832
2025-01-06,422.8339538574219,627.681640625,19.028846454025494,28.496138129654014
2025-01-07,417.41815185546875,615.4207763671875,19.39722606113408,29.21115326783545
2025-01-08,419.58251953125,608.2794189453125,19.24919451051405,29.381541183217564
2025-01-10,414.0382995605469,613.3988647460938,19.627709949684586,29.337992255676358
2025-01-13,412.2989501953125,605.8989868164062,18.543525944493762,29.433319153807336
2025-01-14,410.7967834472656,591.875244140625,18.276474560684672,30.227557258960104
2025-01-15,421.31201171875,614.6538696289062,19.753141355094293,31.952027987847043
2025-01-16,419.602294921875,608.857177734375,19.08351083254462,30.882476584865543
2025-01-17,424.0001220703125,610.3212280273438,19.34370395900758,29.215888407509148
2025-01-21,423.4763488769531,613.99658203125,18.850252092428164,29.268080660401264
2025-01-22,440.9688415527344,621.0084228515625,22.05912446753593,29.33771510703495
2025-01-23,441.47283935546875,633.9066162109375,22.053632843969957,29.111957281521928
2025-01-24,438.8539123535156,644.9025268554688,22.06559599288596,29.020919782308972
2025-01-27,429.46533203125,657.2430419921875,22.874632985771047,29.36935599411316
2025-01-28,441.95709228515625,671.6351928710938,24.120711805658,29.387610855263667
2025-01-29,437.1441650390625,673.78662109375,24.318149166341513,29.34819796824366
2025-01-30,410.1247253417969,684.254638671875,30.45226744389822,29.01071205690068
2025-01-31,410.1939392089844,686.4259033203125,30.248266759430948,28.99032866332419
2025-02-03,406.1024169921875,694.6728515625,30.189950283684887,28.900917193336507
2025-02-04,407.5354309082031,701.3759765625,28.363262650040273,26.250327932336038
2025-02-05,408.44464111328125,702.05322265625,28.387704498012578,26.171839347541887
2025-02-06,410.94500732421875,709.1447143554688,28.480903767054272,25.261121115153323
2025-02-07,404.9461669921875,711.6646118164062,28.730641455353368,24.680412508255916
2025-02-10,407.38720703125,714.5331420898438,28.63268594821505,24.58857355793917
2025-02-11,406.6163635253906,716.9235229492188,28.63206949437716,24.299431225141277
2025-02-12,404.2444763183594,722.4812622070312,28.286599844492788,24.045542420046345
2025-02-13,405.7268981933594,725.6486206054688,28.108072453199597,23.24156893804657
2025-02-14,403.6416320800781,733.7261352539062,28.06255203841181,22.71889098992635
2025-02-18,404.8374328613281,713.5072631835938,28.028408104073847,24.44906788898551
2025-02-19,409.9072570800781,700.9575805664062,28.071858963148795,25.371288692589427
2025-02-20,412.07598876953125,692.063232421875,27.928919000278373,23.408276768964978
2025-02-21,404.2331237792969,680.818359375,28.224296337701354,23.141453473532636
2025-02-24,400.0641174316406,665.4600219726562,28.28492728990428,23.981011028581868
2025-02-25,394.0235595703125,654.8724975585938,28.359082286521524,24.542184006042532
2025-02-26,395.8357849121094,671.0077514648438,28.40472730163969,24.957400557171212
2025-02-27,388.70587158203125,655.6095581054688,28.81561627266416,24.938585892591504
2025-02-28,393.1224365234375,665.52978515625,27.944204756241938,23.012773916618052
2025-03-03,384.7052001953125,652.4322509765625,28.499156471994375,23.676844941712332
2025-03-04,384.82403564453125,637.4425048828125,28.237880955602957,24.807290803252595
2025-03-05,397.1131896972656,653.8464965820312,29.972837414084985,25.736955720677834
2025-03-06,393.0234375,625.4207153320312,27.182831780901033,28.882004431465298
2025-03-07,389.478271484375,623.1597290039062,27.181284174696398,28.24688744312369
2025-03-10,376.4563903808594,595.6002807617188,28.523438364481258,30.536964037559343
2025-03-11,376.7435607910156,603.2894897460938,28.132500636126245,30.21013648987815
2025-03-12,379.5361022949219,617.0841064453125,26.594690278312378,30.278068534302587
2025-03-13,375.07989501953125,588.2797241210938,26.612379067216825,32.89191881178182
2025-03-14,384.7745666503906,605.7102661132812,21.614878758650168,33.84668729881361
2025-03-17,384.9132385253906,603.0186767578125,21.61671804771238,33.77717794962968
2025-03-18,379.78363037109375,580.5487670898438,21.746442664110422,34.77259172456661
2025-03-19,384.0417785644531,582.2435913085938,22.032342744507055,34.56552034688969
2025-03-20,383.0713195800781,584.177490234375,21.996509008857753,34.6145763067344
2025-03-21,387.4482421875,594.3955688476562,22.219347692237857,34.97324489992329
2025-03-24,389.25054931640625,616.92529296875,21.9612071049027,37.05993109398843
2025-03-25,391.3102722167969,624.3621826171875,21.940988119648942,37.29495361338674
2025-03-26,386.1708068847656,609.0797729492188,22.209697678382128,37.67017534730463
2025-03-27,386.7748718261719,600.7059936523438,22.193811115848895,37.53397995031758
2025-03-28,375.1096496582031,574.9462890625,23.679490802105736,38.933121914046716
2025-03-31,371.73291015625,574.5675048828125,23.742467402673924,38.58706074452636
2025-04-01,378.4666442871094,584.177490234375,24.442831371039432,38.7602035995632
2025-04-02,378.4171142578125,582.1139526367188,24.054706216929286,38.625804587411494
2025-04-03,369.47503662109375,529.9666137695312,24.696513357746156,46.22640155830221
2025-04-04,356.3343200683594,503.1602783203125,26.080794759558334,47.84453834451521
2025-04-07,354.3736267089844,514.6444091796875,26.019017599444588,48.59683148229663
2025-04-08,351.1057434082031,508.86248779296875,25.853645943736243,48.55290745961053
2025-04-09,386.68572998046875,583.9482421875,38.89908532253319,63.87797470804845
2025-04-10,377.6347961425781,544.5909423828125,39.145131824931674,66.42956619741574
2025-04-11,384.6656188964844,541.8794555664062,39.3937491174775,66.12705883607592
2025-04-14,384.0318298339844,529.8270874023438,38.89418634464008,66.17617756293079
2025-04-15,381.9721374511719,519.8980712890625,38.92442867349204,66.095398084565
2025-04-16,367.98968505859375,500.747802734375,39.15929479450647,65.94773572504425
2025-04-17,364.1969909667969,499.92041015625,39.159431790762575,65.10374103599074
2025-04-21,355.6213684082031,483.1526794433594,39.60450929935012,65.5456855523654
2025-04-22,363.246337890625,498.72412109375,39.081943573954504,65.59090730854746
2025-04-23,370.74261474609375,518.6520385742188,39.579730480199544,66.68096633855201
2025-04-24,383.52679443359375,531.4918823242188,40.76906392308201,66.7496072717277
2025-04-25,388.03253173828125,545.5679931640625,40.72870649376708,66.06391310588555
2025-04-28,387.3492126464844,548.0302734375,40.07144198589809,65.41838371327442
2025-04-29,390.201171875,552.7156372070312,40.12449354093665,65.50701598274358
2025-04-30,391.4093017578125,547.2926025390625,39.913284133508824,64.70088944910492
2025-05-01,421.255615234375,570.4304809570312,45.04865889202887,65.90388474484497
2025-05-02,431.0393981933594,595.1632080078125,45.37723361417001,67.0755121723672
2025-05-05,431.9207458496094,597.40625,45.325015887613674,66.8966158590668
2025-05-06,429.0885925292969,585.4834594726562,45.41964533177904,66.19932448162953
2025-05-07,429.12823486328125,594.953857421875,45.42437323007524,66.28295724103708
2025-05-08,433.9012451171875,596.1502075195312,45.212067490244,65.92287463839966
2025-05-09,434.45574951171875,590.6473999023438,45.21341900868429,65.85706041327819
2025-05-12,444.8832092285156,637.4413452148438,44.34510170836398,68.15673964101015
2025-05-13,444.764404296875,653.98974609375,44.164383726809156,68.44462568519796
2025-05-14,448.5273742675781,657.3093872070312,44.02603969486856,68.34650680577528
2025-05-15,449.5392761230469,641.8775634765625,44.004198372889356,68.78832077879552
2025-05-16,450.67022705078125,638.3485107421875,43.11420869854922,62.42155122620626
2025-05-19,455.2337951660156,638.438232421875,41.16090300030425,59.98659422492702
2025-05-20,454.5393371582031,635.1185913085938,41.06175648988767,59.93816542402931
2025-05-21,448.9837341308594,633.5235595703125,41.18372723276316,59.75879809214828
2025-05-22,451.2555847167969,634.5902099609375,31.539920867821237,45.213866193826235
2025-05-23,446.6126708984375,625.1097412109375,30.706082451677126,40.07307494231958
2025-05-27,457.03936767578125,640.3223266601562,30.903249211991827,40.35204947721784
2025-05-28,453.7357482910156,641.5784301757812,31.062115753330687,39.48771638931629
2025-05-29,455.0452880859375,643.0438232421875,30.90121800835648,38.77921566422044
2025-05-30,456.71197509765625,645.4762573242188,28.08581842427664,36.42610608341519
2025-06-02,458.3092041015625,668.8134765625,27.616264922212245,37.11558557274189
2025-06-03,459.3013000488281,664.7760620117188,26.02232251538716,35.07159782433785
2025-06-04,460.1941833496094,685.8104858398438,25.804425550593677,35.04223619613669
2025-06-05,463.9739685058594,682.49072265625,25.5298665438695,34.238163181919596
2025-06-06,466.652587890625,695.5401000976562,24.270619759434002,34.06080067845074
2025-06-09,469.0038146972656,691.9014282226562,24.22472964894441,33.899997493279834
2025-06-10,467.1883239746094,700.2155151367188,24.29372069471886,33.90341778239432
2025-06-11,468.8748474121094,691.9811401367188,24.30326478535396,34.394543509149884
2025-06-12,475.0752868652344,691.20361328125,24.368712602360624,34.10356259176025
2025-06-13,471.1962890625,680.7462768554688,14.239366779644769,33.189996612926954
2025-06-16,475.3431701660156,700.4749145507812,13.12458253394543,32.087486253257396
2025-06-17,474.25189208984375,695.5963134765625,13.219568467977,32.28674513883714
2025-06-18,476.4344482421875,694.1398315429688,12.900253026797495,31.474304263597585
2025-06-20,473.616943359375,680.7511596679688,13.153712137971732,32.13407180833094
2025-06-23,482.1488037109375,696.8933715820312,13.640836066066104,32.58715072310584
2025-06-24,486.2261962890625,710.5313720703125,13.69604363240391,32.53908440330903
2025-06-25,488.3691101074219,707.01953125,12.324745693313263,24.97244615226502
2025-06-26,493.508056640625,724.3887329101562,12.461189665409082,24.870436541219522
2025-06-27,492.010009765625,731.9111328125,12.507710656118999,24.9476447406993
2025-06-30,493.4684143066406,736.3606567382812,12.505308871845772,23.566638897404328
2025-07-01,488.1508483886719,717.5347900390625,13.14258069802614,25.02085731910753
2025-07-02,487.1984558105469,711.8980712890625,13.014819359263589,25.23287091268715
2025-07-03,494.8870544433594,717.3253173828125,13.523189382310536,25.11557930058529
2025-07-07,493.77593994140625,716.6669311523438,12.842499826297027,25.083524176007867
2025-07-08,492.6846618652344,718.9814453125,12.922392883648387,25.074532326286086
2025-07-09,499.52008056640625,731.0631103515625,12.658274898693495,24.643874425014207
2025-07-10,497.5061340332031,725.5360107421875,11.438010246184854,24.246270565381543
2025-07-11,499.33154296875,715.828857421875,11.03221418837291,24.77481575852325
2025-07-14,499.033935546875,719.2308349609375,11.086625287466363,24.773262923338145
2025-07-15,501.8117370605469,708.7255859375,11.108821811266925,25.34348042708387
2025-07-16,501.6133117675781,701.2630004882812,11.155133713874157,23.690159645783496
2025-07-17,507.6451416015625,699.7665405273438,11.447606423472402,23.607505390423437
2025-07-18,506.0082092285156,702.6298828125,11.599453556260109,21.91714179896984
2025-07-21,506.0181579589844,711.2994384765625,11.533714766864811,22.09371512658725
2025-07-22,501.26611328125,703.1585693359375,12.035317478909523,21.75047171456942
2025-07-23,501.861328125,711.9080200195312,12.013532870715895,21.953841798500022
2025-07-24,506.8316650390625,713.1251831054688,12.06332906704554,21.707455886672765
