Date,ACWX,ARGT,EEM,EFA,EGPT,FM,GREK,KSA,NGE,PAK,QAT,SPY,UAE,VNM,VWO
2009-01-02,,,,,,,,,,,,,,,
2009-01-05,-0.0012825218594279119,,0.012913454778457073,-0.01619568055623284,,,,,,,,-0.0011840423743123896,,,0.015980994119677003
2009-01-06,0.012751220114158758,,0.022388548828230163,0.010678541489558959,,,,,,,,0.006655266078337918,,,0.017678825486579588
2009-01-07,-0.025992318979907676,,-0.05928783369262382,-0.017411176565311996,,,,,,,,-0.030413748167321425,,,-0.05441348517838778
2009-01-08,0.008094889817003388,,-0.004316254067905995,0.01475237356028556,,,,,,,,0.004072168516516164,,,-0.006187046170726276
2009-01-09,-0.029784624030922333,,-0.021865223782346507,-0.035226375645532985,,,,,,,,-0.021651536624000982,,,-0.024713002234604552
2009-01-12,-0.030356383589043537,,-0.043118965334352784,-0.024427852980019104,,,,,,,,-0.024313840065143873,,,-0.04732851005084079
2009-01-13,-0.02181184818182823,,0.0029330828799414366,-0.018541076467447955,,,,,,,,0.0018380891168893669,,,0.0066476188376298866
2009-01-14,-0.04144906446108692,,-0.04975306336807014,-0.04189232475154022,,,,,,,,-0.03195989854259586,,,-0.05073583029723215
2009-01-15,0.012688344983990532,,0.011369117226766427,0.008966058155998451,,,,,,,,0.00035573865384495065,,,0.013386152601799647
2009-01-16,0.0017995339015783862,,0.010810719925748656,0.005933735384852516,,,,,,,,0.0077897303259812185,,,0.014113695782316443
2009-01-20,-0.07657282419645497,,-0.0773225491002223,-0.07602475509939509,,,,,,,,-0.05423077403596908,,,-0.0760575774630192
2009-01-21,0.051817019072874816,,0.05294158593754468,0.04777610412067231,,,,,,,,0.04228545688096068,,,0.05411875362701067
2009-01-22,-0.02955118392022805,,-0.03361241892662918,-0.02360255039915321,,,,,,,,-0.015587285069773556,,,-0.023376227672634326
2009-01-23,-0.004947705733984424,,0.012681145117040825,-0.007034211215227657,,,,,,,,0.004340297866295965,,,0.0023622956729735926
2009-01-26,0.017022969558899887,,0.01163333091693025,0.01941816043174859,,,,,,,,0.006835222449013849,,,0.014988428126301308
2009-01-27,0.024820800551780726,,0.017636570711632545,0.019299546674517148,,,,,,,,0.010105981457847963,,,0.008333628445599364
2009-01-28,0.03310868233284636,,0.04945627205322251,0.029002060652458268,,,,,,,,0.03327491644767081,,,0.05559474775115193
2009-01-29,-0.04673938714680673,,-0.05208177843157722,-0.046508633591849834,,,,,,,,-0.03303798591805756,,,-0.052832649030833234
