Date,ACWX,ARGT,EEM,EFA,EGPT,FM,GREK,KSA,NGE,PAK,QAT,SPY,UAE,VNM,VWO
2009-04-22,17.977933883666992,,18.832502365112305,23.583492279052734,,,,,,,,62.10625076293945,,,16.562883377075195
2009-04-23,18.456668853759766,,19.12457847595215,24.174999237060547,,,,,,,,62.71600341796875,,,16.879579544067383
2009-04-24,18.727529525756836,,19.48621368408203,24.54765510559082,,,,,,,,63.663673400878906,,,17.18993377685547
2009-04-27,18.425172805786133,,18.832502365112305,24.2578125,,,,,,,,63.0612678527832,,,16.61355209350586
2009-04-28,18.36848258972168,,18.76991081237793,24.027124404907227,,,,,,,,62.86292266845703,,,16.524873733520508
2009-04-29,18.84721565246582,,19.757431030273438,24.64229393005371,,,,,,,,64.1999740600586,,,17.417943954467773
2009-04-30,19.01729393005371,,19.938247680664062,24.796085357666016,,,,,,,,64.22199249267578,,,17.525619506835938
2009-05-01,19.23146629333496,,20.230335235595703,25.08592987060547,,,,,,,,64.5672836303711,,,17.84230613708496
2009-05-04,20.207849502563477,,21.628170013427734,26.126985549926758,,,,,,,,66.76385498046875,,,19.039396286010742
2009-05-05,20.037763595581055,,21.43344497680664,25.866722106933594,,,,,,,,66.53612518310547,,,18.786052703857422
2009-05-06,20.49761199951172,,21.80202865600586,26.49372673034668,,,,,,,,67.68949127197266,,,19.185075759887695
2009-05-07,20.13225746154785,,21.259584426879883,26.050085067749023,,,,,,,,66.7491683959961,,,18.65936851501465
2009-05-08,20.988948822021484,,21.968931198120117,27.17987060546875,,,,,,,,68.30660247802734,,,19.362422943115234
2009-05-11,20.466115951538086,,21.45431137084961,26.487804412841797,,,,,,,,67.02835083007812,,,18.925390243530273
2009-05-12,20.57950210571289,,21.607301712036133,26.771724700927734,,,,,,,,66.82998657226562,,,19.0267333984375
2009-05-13,19.848793029785156,,20.814502716064453,25.860807418823242,,,,,,,,65.14767456054688,,,18.368019104003906
2009-05-14,20.06926918029785,,21.113534927368164,26.115154266357422,,,,,,,,65.70599365234375,,,18.640369415283203
2009-05-15,19.873987197875977,,20.9188175201416,25.878551483154297,,,,,,,,65.16971588134766,,,18.494688034057617
2009-05-18,20.781078338623047,,22.080202102661133,26.866363525390625,,,,,,,,67.02098846435547,,,19.641109466552734
2009-05-19,20.89446258544922,,22.330562591552734,27.108890533447266,,,,,,,,66.940185546875,,,19.774126052856445
2009-05-20,21.06454086303711,,22.400102615356445,27.28634262084961,,,,,,,,66.49205780029297,,,19.850122451782227
2009-05-21,20.81886863708496,,21.98284149169922,27.07931137084961,,,,,,,,65.53703308105469,,,19.52077293395996
2009-05-22,20.94485855102539,,22.080202102661133,27.23311424255371,,,,,,,,65.39740753173828,,,19.71711540222168
2009-05-26,21.310213088989258,,22.344467163085938,27.77729606628418,,,,,,,,67.07240295410156,,,19.88813018798828
2009-05-27,20.976348876953125,,22.087154388427734,27.239023208618164,,,,,,,,65.87493896484375,,,19.698110580444336
2009-05-28,21.322799682617188,,22.768688201904297,27.51702880859375,,,,,,,,66.79322814941406,,,20.3061580657959
2009-05-29,21.7259578704834,,23.116409301757812,28.067136764526367,,,,,,,,67.97601318359375,,,20.660850524902344
2009-06-01,22.311782836914062,,24.09002685546875,28.759199142456055,,,,,,,,69.62163543701172,,,21.465242385864258
2009-06-02,22.43146514892578,,23.74229621887207,29.007638931274414,,,,,,,,69.68040466308594,,,21.154890060424805
2009-06-03,21.713361740112305,,22.900821685791016,28.1440372467041,,,,,,,,68.7988052368164,,,20.483509063720703
2009-06-04,21.90863800048828,,23.32503318786621,28.321483612060547,,,,,,,,69.44530487060547,,,20.806529998779297
2009-06-05,21.625171661376953,,23.373720169067383,27.972488403320312,,,,,,,,69.45996856689453,,,20.83820343017578
2009-06-08,21.568477630615234,,23.012086868286133,27.913349151611328,,,,,,,,69.17346954345703,,,20.534177780151367
2009-06-09,21.83934211730957,,23.053829193115234,28.256420135498047,,,,,,,,69.52610778808594,,,20.553180694580078
2009-06-10,21.95272445678711,,23.34589958190918,28.309656143188477,,,,,,,,69.34980010986328,,,20.749528884887695
2009-06-11,22.343280792236328,,23.84661865234375,28.794689178466797,,,,,,,,69.65834045410156,,,21.135887145996094
2009-06-12,22.173202514648438,,23.464126586914062,28.646812438964844,,,,,,,,69.8493423461914,,,20.882539749145508
2009-06-15,21.360599517822266,,22.62264633178711,27.61759376525879,,,,,,,,68.24783325195312,,,20.128808975219727
2009-06-16,21.165321350097656,,22.281883239746094,27.298173904418945,,,,,,,,67.32220458984375,,,19.862794876098633
2009-06-17,21.11492919921875,,22.031524658203125,27.37506675720215,,,,,,,,67.25606536865234,,,19.710783004760742
2009-06-18,20.919647216796875,,21.968931198120117,27.32774543762207,,,,,,,,67.748291015625,,,19.672780990600586
2009-06-19,21.247217178344727,,22.080202102661133,27.75955581665039,,,,,,,,67.99799346923828,,,19.7551212310791
2009-06-22,20.48501205444336,,21.28045082092285,26.866363525390625,,,,,,,,65.95893859863281,,,19.001399993896484
2009-06-23,20.645851135253906,,21.41855812072754,27.219758987426758,,,,,,,,66.01062774658203,,,19.121742248535156
2009-06-24,20.76759147644043,,21.888301849365234,27.24392318725586,,,,,,,,66.57949829101562,,,19.66644287109375
2009-06-25,21.33147621154785,,22.540321350097656,27.81779670715332,,,,,,,,68.02752685546875,,,20.15415382385254
2009-06-26,21.357114791870117,,22.659509658813477,27.763425827026367,,,,,,,,67.85022735595703,,,20.26181983947754
2009-06-29,21.549346923828125,,22.827774047851562,27.999011993408203,,,,,,,,68.48558044433594,,,20.388505935668945
2009-06-30,21.280208587646484,,22.596410751342773,27.672815322875977,,,,,,,,67.93148803710938,,,20.15415382385254
2009-07-01,21.626232147216797,,23.010055541992188,28.13191795349121,,,,,,,,68.21222686767578,,,20.578510284423828
2009-07-02,21.017498016357422,,22.379064559936523,27.32244873046875,,,,,,,,66.35045623779297,,,19.989469528198242
2009-07-06,20.959821701049805,,22.32999610900879,27.35869598388672,,,,,,,,66.34309387207031,,,20.033802032470703
2009-07-07,20.46642303466797,,21.804170608520508,26.694210052490234,,,,,,,,65.0576171875,,,19.565105438232422
2009-07-08,20.36389923095703,,21.55177116394043,26.58547019958496,,,,,,,,65.01327514648438,,,19.34341812133789
2009-07-09,20.626623153686523,,21.937381744384766,26.911678314208984,,,,,,,,65.1388931274414,,,19.653772354125977
2009-07-10,20.42157745361328,,21.67797088623047,26.597553253173828,,,,,,,,64.98374938964844,,,19.413097381591797
2009-07-13,20.735557556152344,,21.83221435546875,27.062700271606445,,,,,,,,66.5647201538086,,,19.55243492126465
2009-07-14,20.908559799194336,,22.070587158203125,27.207685470581055,,,,,,,,66.94154357910156,,,19.742446899414062
2009-07-15,21.728757858276367,,23.25543785095215,28.137956619262695,,,,,,,,68.89929962158203,,,20.768531799316406
2009-07-16,21.901771545410156,,23.297504425048828,28.385631561279297,,,,,,,,68.78849792480469,,,20.768531799316406
2009-07-17,21.876134872436523,,23.535879135131836,28.28293800354004,,,,,,,,69.54206085205078,,,20.990219116210938
2009-07-20,22.452835083007812,,24.377201080322266,28.832639694213867,,,,,,,,70.28085327148438,,,21.636253356933594
2009-07-21,22.516916275024414,,24.307090759277344,29.013872146606445,,,,,,,,70.6059341430664,,,21.61092185974121
2009-07-22,22.529727935791016,,24.251001358032227,29.08635902404785,,,,,,,,70.59114074707031,,,21.56658363342285
2009-07-23,23.02312469482422,,24.938079833984375,29.575660705566406,,,,,,,,72.14997100830078,,,22.142961502075195
2009-07-24,23.125652313232422,,24.818893432617188,29.75688362121582,,,,,,,,72.44550323486328,,,22.07962417602539
2009-07-27,23.157691955566406,,25.036230087280273,29.78708839416504,,,,,,,,72.65972900390625,,,22.225305557250977
2009-07-28,23.035953521728516,,24.92405891418457,29.660228729248047,,,,,,,,72.31990814208984,,,22.111289978027344
2009-07-29,22.83730697631836,,24.363174438476562,29.418607711791992,,,,,,,,72.14256286621094,,,21.642587661743164
2009-07-30,23.311481475830078,,24.966127395629883,29.992469787597656,,,,,,,,72.89613342285156,,,22.218965530395508
2009-07-31,23.580604553222656,,25.085315704345703,30.451574325561523,,,,,,,,72.99957275390625,,,22.351978302001953
2009-08-03,24.189346313476562,,26.0247859954834,31.158353805541992,,,,,,,,74.20381927490234,,,23.200702667236328
2009-08-04,24.138078689575195,,25.786409378051758,31.110034942626953,,,,,,,,74.39588928222656,,,23.02336311340332
2009-08-05,24.041967391967773,,25.56907081604004,30.983169555664062,,,,,,,,74.1816177368164,,,22.827007293701172
2009-08-06,23.77924919128418,,25.358732223510742,30.78986167907715,,,,,,,,73.79749298095703,,,22.63066291809082
2009-08-07,23.913806915283203,,25.611133575439453,30.759654998779297,,,,,,,,74.76527404785156,,,22.78900146484375
2009-08-10,23.71516990661621,,25.32368278503418,30.572385787963867,,,,,,,,74.61012268066406,,,22.598983764648438
2009-08-11,23.452451705932617,,24.84693145751953,30.397205352783203,,,,,,,,73.67926788330078,,,22.193628311157227
2009-08-12,23.708755493164062,,25.071285247802734,30.741540908813477,,,,,,,,74.46977233886719,,,22.440645217895508
2009-08-13,24.086820602416992,,25.50596809387207,31.21271514892578,,,,,,,,75.03862762451172,,,22.820674896240234
2009-08-14,23.89458465576172,,25.043243408203125,30.946914672851562,,,,,,,,74.46238708496094,,19.90818214416504,22.510318756103516
2009-08-17,23.06797981262207,,24.061708450317383,29.950191497802734,,,,,,,,72.63018798828125,,19.303743362426758,21.58559226989746
2009-08-18,23.51012420654297,,24.5875301361084,30.46969985961914,,,,,,,,73.20642852783203,,19.70159912109375,21.940275192260742
2009-08-19,23.57419776916504,,24.650625228881836,30.729446411132812,,,,,,,,73.84918975830078,,19.992338180541992,22.054292678833008
2009-08-20,23.913806915283203,,25.078296661376953,30.946914672851562,,,,,,,,74.61012268066406,,20.635034561157227,22.33930778503418
2009-08-21,24.330318450927734,,25.456899642944336,31.62348175048828,,,,,,,,76.07295227050781,,21.01759147644043,22.757341384887695
2009-08-24,24.3046817779541,,25.56907081604004,31.617446899414062,,,,,,,,76.06554412841797,,20.872222900390625,22.801668167114258
2009-08-25,24.516138076782227,,25.51297950744629,31.93157196044922,,,,,,,,76.2132568359375,,19.66334342956543,22.77000617980957
2009-08-26,24.375171661376953,,25.43585968017578,31.79867172241211,,,,,,,,76.22069549560547,,20.52027130126953,22.643321990966797
2009-08-27,24.522552490234375,,25.386783599853516,32.04030227661133,,,,,,,,76.39058685302734,,20.489665985107422,22.605331420898438
2009-08-28,24.471284866333008,,25.253578186035156,32.05842208862305,,,,,,,,76.37584686279297,,20.673294067382812,22.605331420898438
2009-08-31,24.24060821533203,,24.755796432495117,31.822830200195312,,,,,,,,75.69613647460938,,20.7574520111084,22.193628311157227
2009-09-01,23.70235252380371,,24.28605842590332,31.0314884185791,,,,,,,,74.0264892578125,,20.390201568603516,21.84527587890625
2009-09-02,23.708755493164062,,24.54546546936035,30.995248794555664,,,,,,,,73.74577331542969,,20.52791976928711,22.104963302612305
2009-09-03,23.971479415893555,,25.036230087280273,31.236875534057617,,,,,,,,74.35893249511719,,20.77275848388672,22.510318756103516
2009-09-04,24.343128204345703,,25.519990921020508,31.71409797668457,,,,,,,,75.40062713623047,,20.650341033935547,22.95368194580078
2009-09-08,24.84934425354004,,26.04581069946289,32.34233093261719,,,,,,,,76.05078125,,20.941083908081055,23.441387176513672
2009-09-09,25.060806274414062,,26.186037063598633,32.74102783203125,,,,,,,,76.6343994140625,,21.078800201416016,23.4920654296875
2009-09-10,25.32992172241211,,26.529571533203125,33.03098678588867,,,,,,,,77.4175033569336,,21.155317306518555,23.82775115966797
2009-09-11,25.32992172241211,,26.543598175048828,32.988704681396484,,,,,,,,77.40271759033203,,21.4231014251709,23.751752853393555
2009-09-14,25.36196517944336,,26.445444107055664,33.055145263671875,,,,,,,,77.7795181274414,,21.889820098876953,23.739086151123047
2009-09-15,25.40682601928711,,26.76093292236328,33.06118392944336,,,,,,,,78.1045913696289,,21.8974666595459,23.992422103881836
2009-09-16,25.89381217956543,,27.43399429321289,33.713592529296875,,,,,,,,79.2866439819336,,22.088748931884766,24.63215446472168
2009-09-17,25.733617782592773,,27.286754608154297,33.49613952636719,,,,,,,,79.16844177246094,,21.8974666595459,24.41679573059082
2009-09-18,25.791284561157227,,27.363882064819336,33.58674240112305,,,,,,,,79.21893310546875,,22.065797805786133,24.49913215637207
2009-09-21,25.59264373779297,,27.125511169433594,33.23033905029297,,,,,,,,79.01850128173828,,22.348886489868164,24.2711124420166
2009-09-22,25.90662956237793,,27.539155960083008,33.68943405151367,,,,,,,,79.47874450683594,,22.295330047607422,24.708145141601562
2009-09-23,25.643911361694336,,27.125511169433594,33.39946746826172,,,,,,,,78.81805419921875,,21.958681106567383,24.328126907348633
2009-09-24,25.214588165283203,,26.592662811279297,32.91017532348633,,,,,,,,77.9495849609375,,21.767406463623047,23.84675407409668
2009-09-25,25.156917572021484,,26.70484733581543,32.7712287902832,,,,,,,,77.53390502929688,,21.96632957458496,24.024091720581055
2009-09-28,25.451675415039062,,27.048389434814453,33.21826171875,,,,,,,,78.92198944091797,,22.188213348388672,24.321792602539062
2009-09-29,25.426050186157227,,27.11148452758789,33.0189094543457,,,,,,,,78.68448638916016,,22.22646713256836,24.29012680053711
2009-09-30,25.547800064086914,,27.279752731323242,33.03098678588867,,,,,,,,78.38011932373047,,21.996932983398438,24.404129028320312
2009-10-01,24.7596378326416,,26.536584854125977,32.167152404785156,,,,,,,,76.4352798461914,,21.453704833984375,23.789751052856445
2009-10-02,24.554588317871094,,26.543598175048828,31.810749053955078,,,,,,,,76.07897186279297,,21.11705780029297,23.84675407409668
2009-10-05,24.97749137878418,,27.160564422607422,32.26984405517578,,,,,,,,77.21469116210938,,21.377195358276367,24.372455596923828
2009-10-06,25.368371963500977,,27.609272003173828,32.81352615356445,,,,,,,,78.32075500488281,,21.667936325073242,24.77149200439453
2009-10-07,25.46449089050293,,27.58122444152832,32.934329986572266,,,,,,,,78.53600311279297,,21.790359497070312,24.71449089050293
2009-10-08,25.861772537231445,,27.91774559020996,33.41156768798828,,,,,,,,79.13729095458984,,22.280025482177734,25.09450912475586
2009-10-09,25.868181228637695,,27.938783645629883,33.32699203491211,,,,,,,,79.61978149414062,,22.670230865478516,25.22752571105957
2009-10-12,26.01555633544922,,28.17014503479004,33.52632522583008,,,,,,,,79.93153381347656,,23.259368896484375,25.37952995300293
2009-10-13,26.034786224365234,,28.219223022460938,33.45384216308594,,,,,,,,79.76824188232422,,23.068086624145508,25.385862350463867
2009-10-14,26.656330108642578,,29.130651473999023,34.257266998291016,,,,,,,,81.14149475097656,,23.963274002075195,26.196592330932617
2009-10-15,26.73963737487793,,28.969398498535156,34.414329528808594,,,,,,,,81.43843078613281,,24.368778228759766,26.08258819580078
2009-10-16,26.32954216003418,,28.569766998291016,33.89482116699219,,,,,,,,80.82970428466797,,23.82554817199707,25.702560424804688
2009-10-19,26.73963737487793,,29.116628646850586,34.43849563598633,,,,,,,,81.497802734375,,24.460596084594727,26.17757797241211
2009-10-20,26.534587860107422,,28.73102569580078,34.257266998291016,,,,,,,,81.0672836303711,,24.261661529541016,25.772232055664062
2009-10-21,26.49614715576172,,28.5767822265625,34.14248275756836,,,,,,,,80.3398208618164,,24.02447509765625,25.683551788330078
2009-10-22,26.733234405517578,,28.815155029296875,34.47473907470703,,,,,,,,81.15635681152344,,24.53710174560547,25.886232376098633
2009-10-23,26.32313346862793,,28.5767822265625,33.93106460571289,,,,,,,,80.22846221923828,,23.695484161376953,25.639217376708984
2009-10-26,25.93226432800293,,28.219223022460938,33.417598724365234,,,,,,,,79.35997009277344,,23.4659481048584,25.404874801635742
2009-10-27,25.675949096679688,,27.728452682495117,33.15181350708008,,,,,,,,78.99624633789062,,23.04513931274414,24.986831665039062
2009-10-28,24.842941284179688,,26.459457397460938,32.35441970825195,,,,,,,,77.50419616699219,,22.364187240600586,23.91008758544922
2009-10-29,25.714397430419922,,27.63030242919922,33.308868408203125,,,,,,,,79.1669692993164,,22.846206665039062,24.923494338989258
2009-10-30,24.804494857788086,,26.340282440185547,32.197349548339844,,,,,,,,76.87324523925781,,21.836259841918945,23.81508445739746
2009-11-02,25.10565757751465,,26.73289680480957,32.51148223876953,,,,,,,,77.4373779296875,,21.58377456665039,24.2711124420166
2009-11-03,25.054397583007812,,26.774951934814453,32.38462448120117,,,,,,,,77.68235778808594,,21.063501358032227,24.03043556213379
2009-11-04,25.29789161682129,,27.272733688354492,32.7108268737793,,,,,,,,77.88275146484375,,21.331289291381836,24.651138305664062
2009-11-05,25.70158576965332,,27.83361053466797,33.13368225097656,,,,,,,,79.31546020507812,,22.14230728149414,25.164188385009766
2009-11-06,25.733617782592773,,27.798559188842773,33.23033905029297,,,,,,,,79.52328491210938,,21.951030731201172,25.081846237182617
2009-11-09,26.528182983398438,,28.82216453552246,34.16061019897461,,,,,,,,81.33452606201172,,21.73679542541504,25.9495792388916
2009-11-10,26.419252395629883,,28.6889591217041,33.97938919067383,,,,,,,,81.3493423461914,,21.040550231933594,25.76589584350586
2009-11-11,26.528182983398438,,28.934349060058594,34.08209228515625,,,,,,,,81.76505279541016,,21.49196434020996,25.930570602416992
2009-11-12,26.105276107788086,,28.28932762145996,33.58674240112305,,,,,,,,80.93368530273438,,21.331289291381836,25.37952995300293
2009-11-13,26.464101791381836,,28.77309226989746,34.057926177978516,,,,,,,,81.37162017822266,,21.644981384277344,25.8292293548584
2009-11-16,26.9062442779541,,29.49522590637207,34.60158920288086,,,,,,,,82.55191802978516,,22.012237548828125,26.449939727783203
2009-11-17,26.77166748046875,,29.390045166015625,34.372039794921875,,,,,,,,82.64838409423828,,21.484310150146484,26.35494041442871
2009-11-18,26.752456665039062,,29.1586971282959,34.26331329345703,,,,,,,,82.59642791748047,,21.706193923950195,26.13958740234375
2009-11-19,26.22702407836914,,28.618846893310547,33.61695098876953,,,,,,,,81.52007293701172,,21.49196434020996,25.708890914916992
2009-11-20,26.073230743408203,,28.499666213989258,33.42967224121094,,,,,,,,81.23057556152344,,21.453704833984375,25.683551788330078
2009-11-23,26.528182983398438,,29.095603942871094,34.027706146240234,,,,,,,,82.26239013671875,,21.384845733642578,26.12057876586914
2009-11-24,26.374393463134766,,28.934349060058594,33.88878631591797,,,,,,,,82.38858032226562,,20.89517593383789,26.031909942626953
2009-11-25,26.758859634399414,,29.2708740234375,34.34183883666992,,,,,,,,82.67806243896484,,19.846975326538086,26.24725914001465
2009-11-27,25.887401580810547,,28.13509178161621,33.35115432739258,,,,,,,,81.33452606201172,,18.91353988647461,25.290863037109375
2009-11-30,26.009159088134766,,28.40851402282715,33.459877014160156,,,,,,,,81.60916900634766,,19.395557403564453,25.525217056274414
2009-12-01,26.758859634399414,,29.22179412841797,34.378074645996094,,,,,,,,82.61869049072266,,20.045900344848633,26.16493034362793
2009-12-02,26.835752487182617,,29.340986251831055,34.43244171142578,,,,,,,,82.5815658569336,,19.196630477905273,26.285261154174805
2009-12-03,26.675565719604492,,29.06755256652832,34.353919982910156,,,,,,,,81.93578338623047,,19.013002395629883,26.088918685913086
