Date,Open,High,Low,Close
1993-01-29,24.13041434281242,24.13041434281242,24.01036253016161,24.113264083862305
1993-02-01,24.130403445938885,24.28475570678711,24.130403445938885,24.28475570678711
1993-02-02,24.267614941264306,24.35336623080941,24.216164167537244,24.33621597290039
1993-02-03,24.37051059877191,24.61061415146917,24.35336034500782,24.59346389770508
1993-02-04,24.679218914773724,24.74781994024912,24.40481481287214,24.696369171142575
1993-02-05,24.679214477539062,24.730665237394945,24.542012451256703,24.679214477539062
1993-02-08,24.679214477539062,24.764965743965533,24.64491397096847,24.679214477539062
1993-02-09,24.593466503124624,24.593466503124624,24.456264458476788,24.507715225219727
1993-02-10,24.507716470127917,24.55916723948438,24.439115444319302,24.542016983032227
1993-02-11,24.57630853294829,24.764961285120258,24.57630853294829,24.662059783935547
1993-02-12,24.627777276042465,24.627777276042465,24.473424911499023,24.473424911499023
1993-02-16,24.404820680104084,24.404820680104084,23.82171182337637,23.85601234436035
1993-02-17,23.85600790805954,23.890308422664944,23.753106364243322,23.838857650756836
1993-02-18,24.113255346310577,24.113255346310577,23.49584624782752,23.821701049804688
1993-02-19,23.821700368413282,23.907451629638672,23.787399863923124,23.907451629638672
1993-02-22,23.976057675670436,24.027508443214796,23.90745665227796,23.993207931518555
1993-02-23,24.06182172881687,24.0789719937697,23.85601854938294,23.976070404052734
1993-02-24,23.993201436296022,24.28475570678711,23.993201436296022,24.28475570678711
1993-02-25,24.267614941264306,24.35336623080941,24.216164167537244,24.33621597290039
1993-02-26,24.387669898186832,24.387669898186832,24.250467817184376,24.370519638061523
1993-03-01,24.45625309213922,24.45625309213922,24.26760036842707,24.30190086364746
1993-03-02,24.319054779986516,24.66205978393555,24.284754279591613,24.662059783935547
1993-03-03,24.69638306678497,24.782134396877975,24.662082534747768,24.764984130859375
1993-03-04,24.799270122496196,24.799270122496196,24.62776756286621,24.62776756286621
1993-03-05,24.662044503835325,24.764945941264404,24.541992826834736,24.55914306640625
1993-03-08,24.61062131683683,25.10797882080078,24.61062131683683,25.10797882080078
1993-03-09,25.056526849497008,25.07367710743643,24.970775559799893,25.022226333618164
1993-03-10,25.02220915834815,25.07365989685058,24.91930768134329,25.073659896850582
1993-03-11,25.09083248394834,25.159433529700763,24.970780653881604,25.005081176757812
1993-03-12,24.79928404873473,24.8164343143286,24.593480861608302,24.747833251953125
1993-03-15,24.730677771732726,24.86787986755371,24.730677771732726,24.86787986755371
1993-03-16,24.86787986755371,24.936480915464205,24.86787986755371,24.86787986755371
1993-03-17,24.833583347339086,24.833583347339086,24.67923096465535,24.713531494140625
1993-03-18,24.816429081620843,24.97078143941945,24.816429081620843,24.86787986755371
1993-03-19,24.96809413547238,24.96809413547238,24.830244064331055,24.830244064331055
1993-03-22,24.588999104682834,24.744080388454485,24.571767850930428,24.692386627197266
1993-03-23,24.761314660393758,24.778545916246504,24.709620892835524,24.744083404541016
1993-03-24,24.709620892835524,24.84747093965748,24.589002101866313,24.744083404541016
1993-03-25,24.76130656866054,24.950850321099832,24.72684406821703,24.89915657043457
1993-03-26,24.88192934847243,24.899160601483835,24.74407932438117,24.761310577392575
1993-03-29,24.778559250544113,24.98533443205074,24.778559250544113,24.864715576171875
1993-03-30,24.899169378801304,24.933631896972656,24.86470686062995,24.933631896972656
1993-03-31,25.002541894240007,25.0714668891242,24.916385650634773,24.91638565063477
1993-04-01,24.950862876579713,24.950862876579713,24.778550287653058,24.830244064331055
1993-04-02,24.62345981665489,24.62345981665489,24.313297271728516,24.313297271728516
