Date,Open,High,Low,Close
2002-07-30,36.664948745335586,36.918308582018696,36.64685043068032,36.690284729003906
2002-07-31,36.84591297507062,37.00878672651392,36.75542694395445,36.91468048095703
2002-08-01,37.063111210360354,37.31647121380778,37.02691731864171,37.27665710449219
2002-08-02,37.24407566559678,37.38885396370439,37.08119904469458,37.352657318115234
2002-08-05,37.515520058485215,37.515520058485215,37.10290385646482,37.26215744018555
2002-08-06,37.099307967058564,37.15360018953769,36.954529627586616,37.135501861572266
2002-08-07,37.171658660621816,37.31643685561233,36.990686607237265,37.24042892456055
2002-08-08,37.28024197206804,37.28024197206804,37.03774008994062,37.13184356689453
2002-08-09,37.20786662515449,37.34540443355302,37.13909634024762,37.28025436401367
2002-08-12,37.316446888259996,37.39245483974677,37.26215470536513,37.33092498779297
2002-08-13,37.453990750155,37.638580322265625,37.33454848955492,37.638580322265625
2002-08-14,37.64946358327379,37.8955859400566,37.64222590869955,37.65308380126953
2002-08-15,37.73267773649725,37.73267773649725,37.46121962328504,37.54084777832031
2002-08-16,37.78696892274421,37.78696892274421,37.35263429612,37.3598747253418
2002-08-19,37.515535823752295,37.65669391210934,37.49743750004848,37.569828033447266
2002-08-20,37.93177021935899,37.98605966449328,37.80147002820402,37.97158432006836
2002-08-21,38.00416043472369,38.05845264477088,37.895576014629306,38.02225875854492
2002-08-22,38.09465180178441,38.09465180178441,37.92091725787873,37.96797180175781
2002-08-23,38.0765380859375,38.112734723958425,37.94985813711156,38.0765380859375
2002-08-26,38.00413121834427,38.1489094133637,38.00413121834427,38.1163330078125
2002-08-27,38.07654820717561,38.09464653099684,37.91367433845054,38.02225875854492
2002-08-28,38.148927203392844,38.25389137469462,38.05844113448604,38.094635009765625
2002-08-29,38.293706478494016,38.32990035473065,38.11273433589511,38.23579406738281
2002-08-30,38.36607257957993,38.36607257957993,38.112712827488,38.25748825073242
2002-09-03,38.53001870539843,38.58459435709509,38.43906021118164,38.43906021118164
2002-09-04,38.602788472722295,38.62098128382274,38.47544712251891,38.58095932006836
2002-09-05,38.78471070158415,38.82109355284965,38.50092057554618,38.69011306762695
2002-09-06,38.686464317322276,38.686464317322276,38.275330179971434,38.42814254760742
2002-09-09,38.29354443983254,38.56642005341804,38.29354443983254,38.45363235473633
2002-09-10,38.29718986934153,38.69376782736834,38.293550749993784,38.61736297607422
2002-09-11,38.38450442620044,38.56642150878906,38.282631304084305,38.56642150878906
2002-09-12,38.639192516748174,38.83566332591825,38.53004391776575,38.76653671264648
2002-09-13,38.85746899921835,38.90112729896495,38.657359205936814,38.832000732421875
2002-09-16,39.14490642348627,39.14490642348627,38.901138261761425,38.98482131958008
2002-09-17,39.021202919547136,39.377761519572715,38.83928588961918,39.0139274597168
2002-09-18,39.07578036157673,39.07578036157673,38.87203139122033,38.96662902832031
2002-09-19,39.07578036157673,39.09760951789453,38.87567050921787,38.96662902832031
2002-09-20,38.96662850567012,38.98482131958008,38.821094321891486,38.98482131958008
2002-09-23,39.11219554291085,39.11219554291085,38.85751258924489,38.86478805541992
2002-09-24,38.89386194664538,39.18492753197013,38.711944914879815,38.857479095458984
2002-09-25,38.82108215701195,38.91204064639186,38.61006057128349,38.77742385864258
2002-09-26,38.57004709988654,38.84292262806303,38.49364228509712,38.82109069824219
2002-09-27,38.89386313129576,39.13035583496094,38.77015810249382,39.13035583496094
2002-09-30,39.148533716237615,39.23949220664515,38.98480954383719,39.05757522583008
2002-10-01,39.05649288788638,39.09302787046413,38.91035017013486,39.03091812133789
2002-10-02,39.09302081867402,39.09302081867402,38.903037271075554,39.01995086669922
2002-10-03,39.111297648565284,39.111297648565284,38.91035105863835,39.00168991088867
2002-10-04,38.599795477213924,38.96515084796381,38.599795477213924,38.91034698486328
2002-10-07,38.87382295324477,38.87382295324477,38.72768020629883,38.72768020629883
2002-10-08,38.36233916316129,38.65462476700031,38.36233916316129,38.36599349975586
2002-10-09,38.362295120461944,38.362295120461944,38.051743765069794,38.22346115112305
2002-10-10,38.033482189686445,38.21615982055664,37.88733952750241,38.21615982055664
2002-10-11,38.49019542521748,38.49019542521748,38.17233797325218,38.32578659057617
2002-10-14,38.32578318935853,38.46096290752995,38.27828520194429,38.39519882202149
2002-10-15,37.92389546068023,38.234447024520094,37.92389546068023,37.942161560058594
2002-10-16,37.90563396182313,38.25272057950909,37.777760091488375,37.850830078125
2002-10-17,37.72290246929859,37.72290246929859,37.412351287329365,37.565799713134766
2002-10-18,37.54025122792626,37.66812500552137,37.22969982878408,37.66447067260742
2002-10-21,37.77776154318697,37.77776154318697,37.37952257462254,37.44163513183594
2002-10-22,37.43067727868951,37.664504622038194,37.43067727868951,37.595088958740234
2002-10-23,37.56216418924972,37.814260148889375,37.48543993793302,37.66811752319336
2002-10-24,37.63159983371474,37.81427750281044,37.521992117281314,37.81062316894531
2002-10-25,38.02253501556841,38.070030212402344,37.79236212522498,38.070030212402344
2002-10-28,38.175994873046875,38.1796492084786,38.070041445056724,38.175994873046875
2002-10-29,38.325790949343656,38.53769779971444,38.17964819779688,38.39886093139648
2002-10-30,38.362318608645815,38.53769043447349,38.270979754815706,38.40616226196289
2002-10-31,38.51938251578002,38.818973541259766,38.51938251578002,38.818973541259766
2002-11-01,38.81792854741084,38.81792854741084,38.43976989890517,38.542572021484375
2002-11-04,38.54990189845739,38.623329162597656,38.31125908839568,38.623329162597656
2002-11-05,38.80689592071124,38.80689592071124,38.42139862412354,38.58293914794922
2002-11-06,38.78852598489339,39.019824276248634,38.55722489246892,38.70041275024414
2002-11-07,39.078563123046095,39.2474479675293,38.99779150153917,39.2474479675293
2002-11-08,39.33924064608163,39.33924064608163,37.657730691573235,39.29885482788086
2002-11-11,39.46774027190016,39.46774027190016,39.34291341462329,39.40532684326172
2002-11-12,39.39431346929495,39.39431346929495,39.07857131958008,39.07857131958008
2002-11-13,39.273176391294115,39.273176391294115,39.074919394332795,39.22911834716797
2002-11-14,38.99046862716066,39.21442541006012,38.92071357094652,38.96844100952149
2002-11-15,39.02718913429569,39.2107601033167,38.972117283375255,39.19240188598633
2002-11-18,39.232774844498536,39.486103594931116,39.14098939011801,39.464073181152344
2002-11-19,39.51913931618103,39.51913931618103,39.295182615696724,39.39064025878906
2002-11-20,39.62559635306425,39.62559635306425,39.26212692260742,39.26212692260742
2002-11-21,39.24744092123656,39.28048232351974,39.041839703112764,39.26212692260742
2002-11-22,39.19241723432228,39.24381690169138,39.10063171386719,39.10063171386719
2002-11-25,39.214401422724634,39.2254152248071,39.067546993533455,39.09691619873047
2002-11-26,39.155689670747414,39.317230224609375,39.137331452752036,39.317230224609375
2002-11-27,39.24744563004072,39.28048703628813,38.9904447768188,39.09691619873047
2002-11-29,39.17401561437646,39.210732022742924,38.92435916325529,39.09691619873047
2002-12-02,39.00287814469529,39.22779570707276,38.82589558573117,39.16142654418945
2002-12-03,39.15776503540291,39.30156451659542,39.143018823101734,39.23151016235352
2002-12-04,39.23151016235352,39.28313034467448,39.120893878472074,39.23151016235352
2002-12-05,39.1282755919329,39.393749649000384,39.12089967160111,39.32000732421875
2002-12-06,39.52649887311937,39.578119077174485,39.12459831110592,39.342140197753906
2002-12-09,39.39744836298157,39.4896277006643,39.26839785284377,39.342140197753906
2002-12-10,39.27205597523535,39.449038593784884,39.27205597523535,39.41585540771485
2002-12-11,39.56333387437057,39.618639172012244,39.38266052511658,39.58176803588867
2002-12-12,39.54489689976511,39.67025932520271,39.42690757631728,39.58176803588867
2002-12-13,39.41581550408572,39.59648589809933,39.364195391510414,39.378944396972656
2002-12-16,39.58181414658294,39.58181414658294,39.3605842590332,39.3605842590332
2002-12-17,39.673966797245086,39.673966797245086,39.38267989634459,39.5080451965332
2002-12-18,39.63709234918185,39.71821056966504,39.54491306464887,39.707149505615234
2002-12-19,39.839884787525,39.9615592956543,39.65552623286378,39.9615592956543
