Date,ticker,ret,log_rv_1d,log_range_var,log_forward5_rv,left_tail5,har_d_l1,har_w_l1,har_m_l1,range_l1,forecast_revision_shock_raw,growth_revision_raw,inflation_revision_raw,labor_revision_raw,speech_count_raw,chair_weighted_shock_raw,forecast_revision_shock_z_l1,chair_weighted_shock_z_l1,growth_revision_z_l1,inflation_revision_z_l1,labor_revision_z_l1,speech_count_z_l1
2020-02-28,QQQ,0.0007776609456735528,-14.318439862503068,-7.248161612576833,-5.080416469211143,0.0,-5.937363572601328,-7.603536911734077,-10.066625473228745,-6.941480206768732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-02,QQQ,0.05031600073317399,-5.978864292868245,-6.998129947252037,-5.034988258338558,0.0,-14.318439862503068,-8.890153997167651,-10.337134115510352,-7.248161612576833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-03,QQQ,-0.032592662699267194,-6.847336173032568,-6.77945996729789,-4.693146182688738,1.0,-5.978864292868245,-8.79158593351525,-10.02502233977723,-6.998129947252037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-04,QQQ,0.04087556198598996,-6.394445801933028,-7.87912584588527,-4.518382207455137,0.0,-6.847336173032568,-8.72462124611413,-9.823595121117158,-6.77945996729789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-05,QQQ,-0.030853220882941734,-6.957028258894162,-8.076021985921473,-4.490152223454111,1.0,-6.394445801933028,-7.895289940587648,-9.738242535304037,-7.87912584588527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-06,QQQ,-0.017016465927634172,-8.147147639444455,-8.013714875498973,-3.936525552549523,1.0,-6.957028258894162,-8.099222877846213,-9.67265805325795,-8.076021985921473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-09,QQQ,-0.07199481926971796,-5.262322234284376,-7.1765965875021855,-3.655930993360218,1.0,-8.147147639444455,-6.864964433234491,-9.698578472817294,-8.013714875498973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-10,QQQ,0.05301987538979436,-5.8741768567461765,-6.880335712782546,-3.298622440125382,1.0,-5.262322234284376,-6.721656021517717,-9.41811141119377,-7.1765965875021855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-11,QQQ,-0.044531936347750545,-6.223097352952943,-7.419392622734631,-3.232290794526566,1.0,-5.8741768567461765,-6.52702415826044,-9.252701681860305,-6.880335712782546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-12,QQQ,-0.09617114646999525,-4.68325179808726,-6.1920603139641015,-3.2587099370950354,1.0,-6.223097352952943,-6.492754468464423,-9.0404015110887,-7.419392622734631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-13,QQQ,0.08130859640095256,-5.019007062458056,-5.8848123132348595,-3.532735094955396,0.0,-4.68325179808726,-6.037999176303042,-8.851296073039663,-6.1920603139641015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-16,QQQ,-0.12759245033136857,-4.117828153007858,-5.885635481532877,-3.720952179715086,1.0,-5.019007062458056,-5.4123710609057625,-8.291669558251412,-5.8848123132348595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-17,QQQ,0.07310321745802195,-5.231765797442777,-6.008493293479668,-4.83690159024738,0.0,-4.117828153007858,-5.183472244650458,-8.057366657085598,-5.885635481532877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-18,QQQ,-0.030887900178136363,-6.954781503522982,-6.287005006340433,-4.809674214470457,0.0,-5.231765797442777,-5.054990032789779,-7.689753131701004,-6.008493293479668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-19,QQQ,0.005984115684719349,-10.23729341231473,-6.431311828904378,-4.92652021381611,0.0,-6.954781503522982,-5.2013268629037865,-7.473418868864545,-6.287005006340433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-20,QQQ,-0.03996395792715912,-6.439554565760865,-6.271184508576567,-4.6203166800067255,0.0,-10.23729341231473,-6.31213518574928,-7.22357805458786,-6.431311828904378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-23,QQQ,0.0007217927505873689,-14.467545018651753,-6.830087628272285,-4.658842265140169,0.0,-6.439554565760865,-6.596244686409842,-7.0933524083697455,-6.271184508576567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-24,QQQ,0.07458554584491228,-5.191617091951121,-7.872268346067066,-4.532535881379579,0.0,-14.467545018651753,-8.666188059538621,-7.325980470117076,-6.830087628272285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-25,QQQ,-0.007432466851754249,-9.803794926014428,-6.948401576997579,-5.246877993967631,0.0,-5.191617091951121,-8.65815831844029,-7.203537863599618,-7.872268346067066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-26,QQQ,0.051320485590040654,-5.939330554551112,-7.075283601437099,-4.9485262930719145,0.0,-9.803794926014428,-9.22796100293858,-7.354996514276173,-6.948401576997579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-27,QQQ,-0.034998142285115996,-6.704920592939003,-7.955203280761298,-5.325947165844368,0.0,-5.939330554551112,-8.368368431385855,-7.2985042844813055,-7.075283601437099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-30,QQQ,0.03572764719754584,-6.663660917219861,-7.874579339432458,-5.5614475160762336,0.0,-6.704920592939003,-8.421441636821482,-7.1241323873619224,-7.955203280761298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-31,QQQ,-0.008576610117456696,-9.517433069513746,-7.936831878459174,-4.91505612320697,0.0,-6.663660917219861,-6.860664816535104,-7.157145903026401,-7.874579339432458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-01,QQQ,-0.04341854757561503,-6.273737131352225,-7.618403926644593,-4.925111891516735,0.0,-9.517433069513746,-7.72582801204763,-6.938918321526885,-7.936831878459174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-02,QQQ,0.02009175973209487,-7.814891023105037,-7.042732413505033,-5.14677101213127,0.0,-6.273737131352225,-7.0198164531151885,-6.952321632367068,-7.618403926644593,0.0,0.0,0.0,0.0,0.0,0.0,-0.26405978129166796,-0.255903608105135,-0.15160272020129095,-0.09971153802573092,-0.12422046133876476,-0.4382063182915452
2020-04-03,QQQ,-0.014294655086603214,-8.495739163506725,-7.942632141381984,-5.218292591657848,0.0,-7.814891023105037,-7.394928546825975,-6.996301398279453,-7.042732413505033,0.0,0.0,0.0,0.0,0.0,0.0,-0.2618767855059788,-0.2537965749620295,-0.1504051735501105,-0.09893413145853865,-0.12324660079649982,-0.4341628040557273
2020-04-06,QQQ,0.06905477327522647,-5.34571054741367,-7.278494159341997,-5.234835208373065,0.0,-8.495739163506725,-7.753092260939519,-7.091814732896439,-7.942632141381984,0.0,0.0,0.0,0.0,0.0,0.0,-0.2597471037982333,-0.2517407928103772,-0.14923556898837104,-0.09817462694552312,-0.12229529122725719,-0.43022948425032054
2020-04-07,QQQ,-0.0004070982334480888,-15.612912083641923,-7.81727879332526,-6.044222511133547,0.0,-5.34571054741367,-7.489502186978281,-7.018573018738234,-7.278494159341997,0.0,0.0,0.0,0.0,0.0,0.0,-0.2576685988371875,-0.24973421532091672,-0.14809283638644966,-0.09743234787395288,-0.12136567553477375,-0.4264014327112209
2020-04-08,QQQ,0.021009944931506652,-7.725518770379491,-8.384090337524043,-5.989689216217237,0.0,-15.612912083641923,-8.708597989803916,-7.357925948019937,-7.81727879332526,0.0,0.0,0.0,0.0,0.0,0.0,-0.2556392514586332,-0.24777490884472067,-0.14697596213493025,-0.0967066528957431,-0.12045694154584423,-0.42267402668257403
2020-04-09,QQQ,0.0014446939099048706,-13.079715613823428,-8.762159680094685,-6.036565812629572,0.0,-7.725518770379491,-8.99895431760937,-7.469889426933352,-8.384090337524043,2.0,-1.0,-1.0,0.0,1.0,3.0,-0.2536571523896823,-0.24586104455336535,-0.14588398536301794,-0.09599693359928578,-0.11956831902769931,-0.41904292317357184
2020-04-13,QQQ,0.010745697029181045,-9.066499761791363,-8.544829583107829,-6.000178430081711,0.0,-13.079715613823428,-10.051919235753047,-7.797413915891409,-8.762159680094685,0.0,0.0,0.0,0.0,0.0,0.0,0.8070737994158249,1.0886673239791438,-1.7901600792608763,-1.795979514715985,-0.11869907694389946,1.889117590554967
2020-04-14,QQQ,0.042572095270569044,-6.313112561873218,-8.098696577304526,-5.989540784626928,0.0,-9.066499761791363,-10.166071355409974,-7.926659479929518,-8.544829583107829,0.0,0.0,0.0,0.0,0.0,0.0,-0.26415101518483153,-0.25952291065725197,-0.11624697097027249,-0.0674608459085689,-0.11784852092652545,-0.4348414381981667
2020-04-15,QQQ,-0.011536205720315884,-8.924529731400305,-8.609527294243932,-6.162962533881332,0.0,-6.313112561873218,-10.359551758301885,-8.000744060101608,-8.098696577304526,0.0,0.0,0.0,0.0,0.0,0.0,-0.2621803036324133,-0.2575911831149973,-0.11542606409972246,-0.06698874299146751,-0.11701599094480143,-0.43123022510284864
2020-04-16,QQQ,0.018075597074328265,-8.02638495665007,-8.646562685238555,-5.868163171426598,0.0,-8.924529731400305,-9.021875287853561,-8.178267817780801,-8.609527294243932,0.0,0.0,0.0,0.0,0.0,0.0,-0.2602530920744894,-0.2557019968289825,-0.11462230603129434,-0.06652641310940642,-0.11620085915236214,-0.4277077207362091
2020-04-17,QQQ,0.009520786720891294,-9.308555589688341,-8.777621474832815,-5.989109081683582,0.0,-8.02638495665007,-9.082048525107677,-8.35592949067363,-8.646562685238555,0.0,0.0,0.0,0.0,0.0,0.0,-0.2583678020436665,-0.2538538116741968,-0.1138351079035937,-0.066073523724443,-0.11540252789720899,-0.42427034494688537
2020-04-20,QQQ,-0.011915288822438974,-8.859865856973904,-9.359900532926114,-5.929391851265033,0.0,-9.308555589688341,-8.32781652028066,-8.541238117593881,-8.777621474832815,0.0,0.0,0.0,0.0,0.0,0.0,-0.2565229341766475,-0.2520451645310562,-0.11306390878021504,-0.06562975792408444,-0.11462042788002119,-0.42091471696120786
2020-04-21,QQQ,-0.037597528780350054,-6.561633909346121,-7.651022359927995,-5.959075364421145,0.0,-8.859865856973904,-8.286489739317167,-8.62783286093256,-9.359900532926114,0.0,0.0,0.0,0.0,0.0,0.0,-0.2547170631855628,-0.25027466440133544,-0.11230817396989452,-0.06519481348996768,-0.1138540164479269,-0.4176376413137589
2020-04-22,QQQ,0.029242817339363292,-7.0642425930134625,-8.934605205502121,-6.482314470527143,0.0,-6.561633909346121,-8.336194008811749,-8.460757428979441,-7.651022359927995,0.0,0.0,0.0,0.0,0.0,0.0,-0.25294883321483314,-0.24854098789769422,-0.1115673934685414,-0.06476840203348508,-0.11310277601211398,-0.41443609497384715
2020-04-23,QQQ,-0.0021353174100644523,-12.298279947064792,-8.799682896827564,-6.271477837149626,0.0,-7.0642425930134625,-7.9641365811343805,-8.489152339309104,-8.934605205502121,0.0,0.0,0.0,0.0,0.0,0.0,-0.25121695354909246,-0.2468428750734703,-0.11084108051283344,-0.06435024819274313,-0.11236621257879705,-0.411307215549494
2020-04-24,QQQ,0.0156476518510269,-8.314868829442503,-8.594691752914985,-6.273804384715533,0.0,-12.298279947064792,-8.818515579217324,-8.390549381509699,-8.799682896827564,0.0,0.0,0.0,0.0,0.0,0.0,-0.2495201946412071,-0.24517912556279192,-0.11012877023605608,-0.06394008888577728,-0.11164385438406664,-0.408248290463863
2020-04-27,QQQ,0.008010831941230201,-9.653921320939991,-10.254041622699527,-6.008569567621692,0.0,-8.314868829442503,-8.619778227168158,-8.532515369577489,-8.594691752914985,0.0,0.0,0.0,0.0,0.0,0.0,-0.24785738443253982,-0.24354859500407103,-0.10943001841775292,-0.06353767261542474,-0.11093525062404938,-0.40525674701071607
2020-04-28,QQQ,-0.01901421682471227,-7.925136651371757,-8.134219353436624,-5.980422805990469,0.0,-9.653921320939991,-8.778589319961373,-8.525702932983195,-10.254041622699527,0.0,0.0,0.0,0.0,0.0,0.0,-0.246227404940367,-0.24195019172259627,-0.10874440031954605,-0.06314275882168524,-0.11023997027261336,-0.4023301432056897
