Date,ticker,ret,log_rv_1d,log_range_var,log_forward5_rv,left_tail5,har_d_l1,har_w_l1,har_m_l1,range_l1,forecast_revision_shock_raw,growth_revision_raw,inflation_revision_raw,labor_revision_raw,speech_count_raw,chair_weighted_shock_raw,forecast_revision_shock_z_l1,chair_weighted_shock_z_l1,growth_revision_z_l1,inflation_revision_z_l1,labor_revision_z_l1,speech_count_z_l1
2020-01-29,IEF,0.004774823397426964,-10.688796581130898,-12.119864617325508,-9.391735871896644,0.0,-11.389961994323977,-12.38106361063078,,-12.631266415548653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-30,IEF,0.0009702243234555041,-13.875966503818566,-12.173348883552464,-9.440350805227078,0.0,-10.688796581130898,-11.066834460012576,,-12.119864617325508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-31,IEF,0.0050106623046080045,-10.592374352188022,-12.17844736733769,-9.445868317422795,0.0,-13.875966503818566,-11.445776531808097,,-12.173348883552464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-03,IEF,-0.0008522254308740429,-14.13531895181006,-11.792658627255156,-9.474977459687306,0.0,-10.592374352188022,-11.30950270714059,,-12.17844736733769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-04,IEF,-0.005816978756429947,-10.293948532081185,-12.952155916413663,-9.436133577320627,0.0,-14.13531895181006,-12.136483676654304,,-11.792658627255156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05,IEF,-0.004340613930239101,-10.879478964587413,-13.242626655030696,-9.871498829913701,0.0,-10.293948532081185,-11.917280984205746,-12.39715775288286,-12.952155916413663,0.851305334846765,0.5675368898978433,-0.28376844494892167,0.0,1.0,0.851305334846765,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06,IEF,0.0007100437244025315,-14.500368012319143,-13.323071511276085,-10.142634937978558,0.0,-10.879478964587413,-11.95541746089705,-12.436089477566604,-13.242626655030696,2.636976267213595,0.732493407559332,-1.6114854966305303,0.2929973630237328,1.0,3.164371520656314,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-07,IEF,0.00477910258076264,-10.68700498943065,-13.09716943705308,-10.135547915671237,0.0,-14.500368012319143,-12.080297762597164,-12.473994386353754,-13.323071511276085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10,IEF,0.0019406580183574107,-12.489456357393438,-13.255886968675695,-10.683201770770646,0.0,-10.68700498943065,-12.09922389004569,-12.364813276384778,-13.09716943705308,0.9030704394942806,-0.6020469596628537,0.0,-0.30102347983142685,1.0,0.9030704394942806,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-11,IEF,-0.0023820635298905657,-12.079576275171624,-13.418387348613257,-10.739067030022186,0.0,-12.489456357393438,-11.770051371162365,-12.381863199725343,-13.255886968675695,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-12,IEF,-0.002565263748432578,-11.931387959491968,-14.138175704737396,-11.04054946940123,0.0,-12.079576275171624,-12.127176919780455,-12.27320775473293,-13.418387348613257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-13,IEF,0.0008855129703970732,-14.05868690661641,-13.694170754455776,-10.931212254170617,0.0,-11.931387959491968,-12.337558718761365,-12.257572875111794,-14.138175704737396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-14,IEF,0.002474219105265796,-12.003660891540221,-14.144800081675589,-10.30740308725766,0.0,-14.05868690661641,-12.249222497620817,-12.282835754001807,-13.694170754455776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-18,IEF,0.0015875952026602747,-12.891069717631732,-12.891311213667242,-9.34409180632946,0.0,-12.003660891540221,-12.512553678042732,-12.262472289118602,-14.144800081675589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-19,IEF,-0.00017627505109452102,-17.28692998500467,-13.603016094702987,-9.286562614986241,0.0,-12.891069717631732,-12.59287635009039,-12.304175084934581,-12.891311213667242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-20,IEF,0.002904063414240987,-11.683288690796328,-12.767184160199768,-9.283987438548085,0.0,-17.28692998500467,-13.634347092056998,-12.527798784590031,-13.603016094702987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-21,IEF,0.004034618929207312,-11.025686846113134,-12.094548447397544,-9.134301376308068,0.0,-11.683288690796328,-13.584727238317873,-12.411496197649376,-12.767184160199768,2.852030472371835,0.0,-0.8086069091957792,-0.6459948320413437,2.0,2.9917733454853064,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-24,IEF,0.0077599924502465,-9.717547835387723,-13.13097358931953,-8.440661403691514,0.0,-11.025686846113134,-12.978127226217216,-12.409469025921792,-12.094548447397544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-25,IEF,0.0027750198491016675,-11.774194757959782,-11.44057817047182,-8.76465109056438,0.0,-9.717547835387723,-12.520904614986716,-12.066632912338417,-13.13097358931953,10.5,3.25,3.0,4.25,1.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-26,IEF,-0.0005196141727052961,-15.12484799471129,-11.230613926341007,-8.173861100739435,0.0,-11.774194757959782,-12.297529623052327,-12.057221031116542,-11.44057817047182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-27,IEF,0.004840877833743207,-10.661318408182312,-11.075153020957357,-8.157805315671032,0.0,-15.12484799471129,-11.865113224993651,-12.232271236534077,-11.230613926341007,0.27151778441487917,0.0,-0.27151778441487917,0.0,1.0,0.27151778441487917,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-28,IEF,0.011148317634500415,-8.99293335451687,-11.288059983516673,-7.982603326976843,0.0,-10.661318408182312,-11.660719168470848,-12.262312341258662,-11.075153020957357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-02,IEF,-0.0006832276473671683,-14.5773648977018,-10.612796565586205,-8.05002273723185,0.0,-8.99293335451687,-11.254168470151594,-12.1533564939947,-11.288059983516673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-03,IEF,0.011552985722398823,-8.921622742633938,-8.933068223643996,-7.828131422236954,0.0,-14.5773648977018,-12.22613188261441,-12.330109599293381,-10.612796565586205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-04,IEF,-0.0021984308191154156,-12.24002287430026,-10.870905415875127,-7.4050689015137054,0.0,-8.921622742633938,-11.655617479549242,-12.10491215560317,-8.933068223643996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-05,IEF,0.00884834769058429,-9.455049078044222,-12.412616154393927,-7.2588518003739155,0.0,-12.24002287430026,-11.078652455467036,-12.179805270244634,-10.870905415875127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-06,IEF,0.010100991685439098,-9.190243346555562,-10.208676899695257,-7.376350579005925,0.0,-9.455049078044222,-10.83739858943942,-11.967065730528004,-12.412616154393927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-09,IEF,0.008929798540425082,-9.43672288842204,-9.288921807388276,-7.475816897794817,1.0,-9.190243346555562,-10.876860587847156,-11.916897313004114,-10.208676899695257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-10,IEF,-0.018527399455992466,-7.977009181795841,-8.762524430022697,-6.753552597010217,0.0,-9.43672288842204,-9.848732185991205,-11.851317491360232,-9.288921807388276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-11,IEF,-0.010029291360102555,-9.204490663075818,-8.38897398002574,-6.5236972005660965,0.0,-7.977009181795841,-9.659809473823584,-11.554801180881901,-8.762524430022697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-12,IEF,0.0005082077084308523,-15.169240638176918,-6.850417687243478,-6.461130749044508,1.0,-9.204490663075818,-9.052703031578696,-11.487414166047591,-8.38897398002574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-13,IEF,-0.006540023918375049,-10.059628912551652,-9.204951204912362,-6.4544526854383,1.0,-15.169240638176918,-10.195541343605235,-11.60922254244684,-6.850417687243478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-16,IEF,0.02607385536696416,-7.293644353556658,-9.554475777826278,-6.135937127125345,0.0,-10.059628912551652,-10.369418456804455,-11.51740675323684,-9.204951204912362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-17,IEF,-0.02539228041962538,-7.346620143276054,-8.466866798322648,-6.423927010725591,0.0,-7.293644353556658,-9.940802749831377,-11.306600225694327,-9.554475777826278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-18,IEF,-0.013977957382875772,-8.540547325606466,-8.736362950695666,-6.883951840392057,0.0,-7.346620143276054,-9.814724942127421,-11.001506281906128,-8.466866798322648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-19,IEF,0.0032758512547435004,-11.442355037114165,-9.467258004181,-7.0952337521947255,0.0,-8.540547325606466,-9.68193627463355,-10.844092028909138,-8.736362950695666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-20,IEF,0.02515886078642815,-7.365090253867658,-8.763549781325688,-7.101142542883319,0.0,-11.442355037114165,-8.936559154421,-10.778241361612887,-9.467258004181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-23,IEF,0.011765302840703207,-8.885201032635697,-9.646511380329793,-8.311340717723482,0.0,-7.365090253867658,-8.3976514226842,-10.327248646561204,-8.763549781325688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-24,IEF,-0.00682523850738459,-9.97425598476956,-11.273315296756573,-9.091360508123671,0.0,-8.885201032635697,-8.715962758500009,-10.20006284391754,-9.646511380329793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-25,IEF,0.0005841708447471561,-14.890634151085914,-10.89356538998485,-9.576535677165062,0.0,-9.97425598476956,-9.24148992679871,-10.152270532038285,-11.273315296756573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-26,IEF,0.002418053057245295,-12.049585168828703,-11.65345259111921,-9.366955829290402,0.0,-14.890634151085914,-10.511507291894599,-10.387410819115475,-10.89356538998485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-27,IEF,0.007383760627823754,-9.816944399981448,-11.29691841965981,-9.437450072597718,0.0,-12.049585168828703,-10.632953318237506,-10.399928565064064,-11.65345259111921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-30,IEF,0.0023114250845308604,-12.139782049909684,-10.810451676807256,-10.568680619676062,0.0,-9.816944399981448,-11.123324147460263,-10.15866021984907,-11.29691841965981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-31,IEF,0.0018127034727388747,-12.62587183342954,-12.006888877853061,-10.106757958078818,0.0,-12.139782049909684,-11.774240350915061,-10.225863112654862,-10.810451676807256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-01,IEF,0.004062978934632255,-11.011677693346329,-11.897499611758336,-9.765504464166167,0.0,-12.62587183342954,-12.304563520647058,-10.390996679878164,-12.006888877853061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-02,IEF,0.0001644317617000013,-17.426029792627784,-11.822581196189033,-10.067621338099814,0.0,-11.011677693346329,-11.528772229099141,-10.228919988771098,-11.897499611758336,0.0,0.0,0.0,0.0,0.0,0.0,-0.26405978129166796,-0.255903608105135,-0.15160272020129095,-0.09971153802573092,-0.12422046133876476,-0.4382063182915452
2020-04-03,IEF,0.0007384422588003758,-14.421935292370382,-12.138762473892326,-9.964659749955045,0.0,-17.426029792627784,-12.604061153858957,-10.615483945588998,-11.822581196189033,0.0,0.0,0.0,0.0,0.0,0.0,-0.2618767855059788,-0.2537965749620295,-0.1504051735501105,-0.09893413145853865,-0.12324660079649982,-0.4341628040557273
2020-04-06,IEF,-0.004520713525325348,-10.798170876022512,-12.897491361698913,-9.881404361596967,0.0,-14.421935292370382,-13.525059332336744,-10.714661782774003,-12.138762473892326,0.0,0.0,0.0,0.0,0.0,0.0,-0.2597471037982333,-0.2517407928103772,-0.14923556898837104,-0.09817462694552312,-0.12229529122725719,-0.43022948425032054
2020-04-07,IEF,-0.004458791701780207,-10.825754937077352,-11.560466609294721,-10.336294906590298,0.0,-10.798170876022512,-13.25673709755931,-10.775712773591199,-12.897491361698913,0.0,0.0,0.0,0.0,0.0,0.0,-0.2576685988371875,-0.24973421532091672,-0.14809283638644966,-0.09743234787395288,-0.12136567553477375,-0.4264014327112209
2020-04-08,IEF,-0.0012415373576830646,-13.382809725410253,-12.388994127974481,-9.296995187072381,0.0,-10.825754937077352,-12.896713718288874,-10.850054209524009,-11.560466609294721,0.0,0.0,0.0,0.0,0.0,0.0,-0.2556392514586332,-0.24777490884472067,-0.14697596213493025,-0.0967066528957431,-0.12045694154584423,-0.42267402668257403
2020-04-09,IEF,0.0021514358278800216,-12.283239665637582,-11.697829300937807,-9.301441470728257,0.0,-13.382809725410253,-13.370940124701656,-11.029421793023472,-12.388994127974481,2.0,-1.0,-1.0,0.0,1.0,3.0,-0.2536571523896823,-0.24586104455336535,-0.14588398536301794,-0.09599693359928578,-0.11956831902769931,-0.41904292317357184
2020-04-13,IEF,-0.0021514358278800216,-12.283239665637582,-12.708450433257028,-9.27697740094572,0.0,-12.283239665637582,-12.342382099303617,-11.225159542289006,-11.697829300937807,0.0,0.0,0.0,0.0,0.0,0.0,0.8070737994158249,1.0886673239791438,-1.7901600792608763,-1.795979514715985,-0.11869907694389946,1.889117590554967
2020-04-14,IEF,0.0013246439620289152,-13.253223127110187,-13.382710538314402,-9.253097557754584,0.0,-12.283239665637582,-11.914642973957054,-11.365102678769086,-12.708450433257028,0.0,0.0,0.0,0.0,0.0,0.0,-0.26415101518483153,-0.25952291065725197,-0.11624697097027249,-0.0674608459085689,-0.11784852092652545,-0.4348414381981667
2020-04-15,IEF,0.008896398622759705,-9.444217466529434,-11.819490362475346,-9.192544860926176,0.0,-13.253223127110187,-12.405653424174591,-11.278010973720598,-13.382710538314402,0.0,0.0,0.0,0.0,0.0,0.0,-0.2621803036324133,-0.2575911831149973,-0.11542606409972246,-0.06698874299146751,-0.11701599094480143,-0.43123022510284864
2020-04-16,IEF,0.0010651754490389465,-13.689231505014796,-13.323919866746733,-10.339999688589993,0.0,-9.444217466529434,-12.129345930065009,-11.250037726174135,-11.819490362475346,0.0,0.0,0.0,0.0,0.0,0.0,-0.2602530920744894,-0.2557019968289825,-0.11462230603129434,-0.06652641310940642,-0.11620085915236214,-0.4277077207362091
2020-04-17,IEF,-0.002624805941706221,-11.885496625280684,-11.458346596727605,-10.362065932815423,0.0,-13.689231505014796,-12.190630285985916,-11.540746233058595,-13.323919866746733,0.0,0.0,0.0,0.0,0.0,0.0,-0.2583678020436665,-0.2538538116741968,-0.1138351079035937,-0.066073523724443,-0.11540252789720899,-0.42427034494688537
2020-04-20,IEF,0.002624805941706221,-11.885496625280684,-13.102499150089962,-10.605478182511444,0.0,-11.885496625280684,-12.111081677914537,-11.747058800422444,-11.458346596727605,0.0,0.0,0.0,0.0,0.0,0.0,-0.2565229341766475,-0.2520451645310562,-0.11306390878021504,-0.06562975792408444,-0.11462042788002119,-0.42091471696120786
2020-04-21,IEF,0.002781323390814272,-11.769656849378741,-12.519140431329589,-9.978949804156775,0.0,-11.885496625280684,-12.031533069843157,-11.899101950407633,-13.102499150089962,0.0,0.0,0.0,0.0,0.0,0.0,-0.2547170631855628,-0.25027466440133544,-0.11230817396989452,-0.06519481348996768,-0.1138540164479269,-0.4176376413137589
2020-04-22,IEF,-0.0031088199881450507,-11.547024099649262,-12.27026309285118,-9.762308996284315,0.0,-11.769656849378741,-11.734819814296868,-11.913979305510567,-12.519140431329589,0.0,0.0,0.0,0.0,0.0,0.0,-0.25294883321483314,-0.24854098789769422,-0.1115673934685414,-0.06476840203348508,-0.11310277601211398,-0.41443609497384715
2020-04-23,IEF,0.0006552499247547416,-14.660987661190385,-13.246596203118358,-9.941001215097122,0.0,-11.547024099649262,-12.155381140920833,-12.10406720759155,-12.27026309285118,0.0,0.0,0.0,0.0,0.0,0.0,-0.25121695354909246,-0.2468428750734703,-0.11084108051283344,-0.06435024819274313,-0.11236621257879705,-0.411307215549494
2020-04-24,IEF,0.00024578090491989,-16.622140098571542,-13.246703582744637,-9.837776840398877,0.0,-14.660987661190385,-12.349732372155952,-12.366602963434946,-13.246596203118358,0.0,0.0,0.0,0.0,0.0,0.0,-0.2495201946412071,-0.24517912556279192,-0.11012877023605608,-0.06394008888577728,-0.11164385438406664,-0.408248290463863
2020-04-27,IEF,-0.005336239732713466,-10.466468087915912,-12.357414202784524,-9.8037577134786,0.0,-16.622140098571542,-13.297061066814123,-12.66877951406231,-13.246703582744637,0.0,0.0,0.0,0.0,0.0,0.0,-0.24785738443253982,-0.24354859500407103,-0.10943001841775292,-0.06353767261542474,-0.11093525062404938,-0.40525674701071607
2020-04-28,IEF,0.004353336203386959,-10.873625569049858,-12.726081148877658,-10.527289621755148,0.0,-10.466468087915912,-13.013255359341168,-12.467681056645489,-12.357414202784524,0.0,0.0,0.0,0.0,0.0,0.0,-0.246227404940367,-0.24195019172259627,-0.10874440031954605,-0.06314275882168524,-0.11023997027261336,-0.4023301432056897
2020-04-29,IEF,-0.0004922515653484894,-15.233041320926644,-12.013459229616258,-11.68835802304431,0.0,-10.873625569049858,-12.83404910327539,-12.414228347564633,-12.726081148877658,0.0,0.0,0.0,0.0,0.0,0.0,-0.24462918908981285,-0.24038287365032177,-0.10807150960019554,-0.06275511727778352,-0.10955760097957454,-0.3994661593591486
2020-04-30,IEF,-0.0023803731640850145,-12.080996023913835,-11.682497815260408,-10.729802859314198,0.0,-15.233041320926644,-13.571252547530866,-12.66041457124396,-12.013459229616258,0.0,0.0,0.0,0.0,0.0,0.0,-0.24306171776984978,-0.23884564546305273,-0.10741095730360153,-0.06237452752649123,-0.10888774804300486,-0.39666259030425843
2020-05-01,IEF,0.0013813546361243212,-13.169381281814617,-12.781151400131769,-9.839970720078504,0.0,-12.080996023913835,-13.055254220075557,-12.657742479153239,-11.682497815260408,0.0,0.0,0.0,0.0,0.0,0.0,-0.24152401709486335,-0.2373375559171146,-0.10676237091402377,-0.062000778353574856,-0.10823003344982392,-0.3939173382208633
2020-05-04,IEF,0.00016427479825864566,-17.427939866504083,-13.24134362586986,-9.685619891265576,0.0,-13.169381281814617,-12.364702456724173,-12.682447454079835,-12.781151400131769,0.0,0.0,0.0,0.0,0.0,0.0,-0.2400151558550229,-0.23585769536927711,-0.10612539347330463,-0.06163366729551458,-0.10758409497937618,-0.39122840600189307
2020-05-05,IEF,-0.0007398141724967999,-14.418223043098186,-12.962402101077204,-9.567124313299948,0.0,-17.427939866504083,-13.756996812441807,-12.974095734677915,-13.24134362586986,0.0,0.0,0.0,0.0,1.0,0.0,-0.23853424314025481,-0.23440519346520594,-0.1054996827553439,-0.06127300017888901,-0.10694958536516426,-0.3885938911144472
2020-05-06,IEF,-0.0037059843019022765,-11.195612773976185,-12.30037321934142,-9.429737835505554,0.0,-14.418223043098186,-14.465916307251472,-12.837377246062932,-12.962402101077204,0.0,0.0,0.0,0.0,0.0,0.0,-0.23708042612401364,-0.23297921698306742,-0.10488491049348801,-0.06091859068904693,-0.10632617151033172,2.083779350495876
2020-05-07,IEF,0.006087864946022314,-10.20291568461019,-11.278583246929525,-9.555859579344023,0.0,-11.195612773976185,-13.65843059786138,-12.690726222499562,-12.30037321934142,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356528879942954,-0.23157896782012077,-0.10428076165687176,-0.06057025996589066,-0.10571353375286902,-0.40248717385075256
2020-05-08,IEF,-0.0032863953996242756,-11.435927876106458,-11.855429427112105,-10.227793181724644,0.0,-10.20291568461019,-13.282814530000653,-12.663669168344454,-11.278583246929525,0.0,0.0,0.0,0.0,0.0,0.0,-0.23425084602046634,-0.2302036811112212,-0.10368693377208858,-0.06022783622478005,-0.10511136517686057,-0.39984808096173835
2020-05-11,IEF,-0.002801469546398039,-11.755222322961943,-12.043566692339796,-10.565867807889525,0.0,-11.435927876106458,-12.93612384885902,-12.691404301936688,-11.855429427112105,0.0,0.0,0.0,0.0,0.0,0.0,-0.23287354974548746,-0.22885262346913493,-0.10310313628687182,-0.05989115440073304,-0.10451937096640224,-0.3972603171931981
2020-05-12,IEF,0.003294723579042369,-11.430866011161797,-11.925331671970167,-9.790237016801173,0.0,-11.755222322961943,-11.801580340150592,-12.617423056370855,-12.043566692339796,0.0,0.0,0.0,0.0,0.0,0.0,-0.23152027929403188,-0.22752509133745075,-0.10252908997274605,-0.05956005581424978,-0.10393726779909944,-0.39472223762181047
2020-05-13,IEF,0.002054104224027853,-12.375830853565294,-12.782510092768263,-9.84537973784542,0.0,-11.430866011161797,-11.204108933763314,-12.578678799349227,-11.925331671970167,5.737704918032787,-2.459016393442623,-0.819672131147541,-2.459016393442623,1.0,8.60655737704918,-0.23019034378780967,-0.22622040944766703,-0.1019645263638593,-0.05923438785722416,-0.10336478327631192,-0.3922322702763681
2020-05-14,IEF,0.001558296352112798,-12.928324272911404,-13.568768821890012,-9.927104193034255,0.0,-12.375830853565294,-11.440152549681137,-12.582887489709579,-12.782510092768263,0.0,0.0,0.0,0.0,0.0,0.0,3.0863919495341463,3.8178649325433205,-4.283807782541342,-1.6530580357300602,-3.5411047100905786,2.0927975544835533
