Date,forecast_revision_shock_raw,growth_revision_raw,inflation_revision_raw,labor_revision_raw,speech_count_raw,chair_weighted_shock_raw,forecast_revision_shock_z_l1,chair_weighted_shock_z_l1,growth_revision_z_l1,inflation_revision_z_l1,labor_revision_z_l1,speech_count_z_l1
2021-11-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.2748720137422907,-0.28262385568712106,-0.22604247207111974,-0.2486699924398855,-0.13735102486401635,-0.4893501829289195
2021-11-08,8.678413989945732,3.282275711159737,-2.9467460999127226,-2.4493921788732727,3.0,9.566175562551948,-0.2748720137422907,-0.28262385568712106,-0.22604247207111974,-0.2486699924398855,-0.13735102486401635,-0.4893501829289195
2021-11-09,1.9138755980861246,-0.9569377990430623,0.0,-0.9569377990430623,1.0,2.870813397129187,2.8560637211756634,2.9840486817745684,3.6333881343738392,-2.1238290765918677,-3.892058955619707,5.387022721561743
2021-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.44597806631888265,0.7497631927975281,-1.332011943416823,-0.19082116878351316,-1.5550735904412964,1.486075233534274
2021-11-11,0.0,0.0,0.0,0.0,0.0,0.0,-0.2629075827861048,-0.27238104509032796,-0.19038785968606767,-0.18356931683694688,-0.053512976034522215,-0.4525958076401003
2021-11-12,0.0,0.0,0.0,0.0,0.0,0.0,-0.2629075827861048,-0.27238104509032796,-0.19038785968606767,-0.18356931683694688,-0.053512976034522215,-0.4525958076401003
2021-11-15,0.0,0.0,0.0,0.0,0.0,0.0,-0.2602097090336288,-0.26929521977491283,-0.19438822499674022,-0.18641370816437897,-0.053512976034522215,-0.4407382377899542
2021-11-16,0.0,0.0,0.0,0.0,0.0,0.0,-0.2602097090336288,-0.26929521977491283,-0.19438822499674022,-0.18641370816437897,-0.053512976034522215,-0.4407382377899542
2021-11-17,0.0,0.0,0.0,0.0,1.0,0.0,-0.2602097090336288,-0.26929521977491283,-0.19438822499674022,-0.18641370816437897,-0.053512976034522215,-0.4407382377899542
2021-11-18,0.0,0.0,0.0,0.0,0.0,0.0,-0.2602097090336288,-0.26929521977491283,-0.19438822499674022,-0.18641370816437897,-0.053512976034522215,1.5138549427961978
2021-11-19,17.11563006550919,5.537223850751721,4.6551094382140725,4.580690627202255,2.0,17.349890680443302,-0.2602097090336288,-0.26929521977491283,-0.19438822499674022,-0.18641370816437897,-0.053512976034522215,-0.4525958076401003
2021-11-22,0.0,0.0,0.0,0.0,0.0,0.0,5.387457530223584,5.247288790616559,5.537526725896823,2.8994179839067753,6.044440599686155,3.3365031766547464
2021-11-23,0.0,0.0,0.0,0.0,0.0,0.0,-0.26890607717948406,-0.2777819673966432,-0.20860662159010057,-0.20083964941172644,-0.09365947932242963,-0.4508788076560468
2021-11-24,0.0,0.0,0.0,0.0,0.0,0.0,-0.2542615476397609,-0.2621737068834499,-0.19643760889703243,-0.18158775625008097,-0.08646073804269594,-0.4407382377899542
2021-11-26,0.0,0.0,0.0,0.0,0.0,0.0,-0.2542615476397609,-0.2621737068834499,-0.19643760889703243,-0.18158775625008097,-0.08646073804269594,-0.4407382377899542
2021-11-29,0.0,0.0,0.0,0.0,2.0,0.0,-0.2542615476397609,-0.2621737068834499,-0.19643760889703243,-0.18158775625008097,-0.08646073804269594,-0.4407382377899542
2021-11-30,0.0,0.0,0.0,0.0,1.0,0.0,-0.2363336280396084,-0.24469437884906353,-0.1759600807635439,-0.16149341167837922,-0.08449942905251658,3.377392550263049
2021-12-01,0.0,0.0,0.0,0.0,0.0,0.0,-0.2363336280396084,-0.24469437884906353,-0.1759600807635439,-0.16149341167837922,-0.08449942905251658,1.4428121844993498
2021-12-02,0.15629884338855893,0.15629884338855893,0.0,0.0,1.0,0.15629884338855893,-0.23396509252788752,-0.2419532062540922,-0.17057184163498562,-0.16149341167837922,-0.08160229296266347,-0.43921248411492564
2021-12-03,0.0,0.0,0.0,0.0,0.0,0.0,-0.17883435222179198,-0.18862636419133758,0.027834728082390982,-0.16149341167837922,-0.08160229296266347,1.4428121844993498
2021-12-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.23442778740176506,-0.24240240997370818,-0.17217873043853452,-0.16149341167837922,-0.08160229296266347,-0.4508788076560468
2021-12-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.23442778740176506,-0.24240240997370818,-0.17217873043853452,-0.16149341167837922,-0.08160229296266347,-0.4508788076560468
2021-12-08,0.0,0.0,0.0,0.0,0.0,0.0,-0.23442778740176506,-0.24240240997370818,-0.17217873043853452,-0.16149341167837922,-0.08160229296266347,-0.4508788076560468
2021-12-09,0.0,0.0,0.0,0.0,0.0,0.0,-0.23442778740176506,-0.24240240997370818,-0.17217873043853452,-0.16149341167837922,-0.08160229296266347,-0.4508788076560468
2021-12-10,0.0,0.0,0.0,0.0,0.0,0.0,-0.23442778740176506,-0.24240240997370818,-0.17217873043853452,-0.16149341167837922,-0.08160229296266347,-0.4508788076560468
2021-12-13,0.0,0.0,0.0,0.0,0.0,0.0,-0.23442778740176506,-0.24240240997370818,-0.17217873043853452,-0.16149341167837922,-0.08160229296266347,-0.4508788076560468
2021-12-14,0.0,0.0,0.0,0.0,0.0,0.0,-0.23442778740176506,-0.24240240997370818,-0.17217873043853452,-0.16149341167837922,-0.08160229296266347,-0.4508788076560468
2021-12-15,0.0,0.0,0.0,0.0,0.0,0.0,-0.23442778740176506,-0.24240240997370818,-0.17217873043853452,-0.16149341167837922,-0.08160229296266347,-0.4508788076560468
2021-12-16,0.0,0.0,0.0,0.0,0.0,0.0,-0.23442778740176506,-0.24240240997370818,-0.17217873043853452,-0.16149341167837922,-0.08160229296266347,-0.4508788076560468
2021-12-17,4.11136757068667,0.7212925562608193,2.6687824581650315,-0.7212925562608193,1.0,4.11136757068667,-0.23442778740176506,-0.24240240997370818,-0.17217873043853452,-0.16149341167837922,-0.08160229296266347,-0.4508788076560468
2021-12-20,0.0,0.0,0.0,0.0,0.0,0.0,1.2093989490278947,1.1549376494269976,0.7419602184349442,1.7376460671862526,-1.0390341907656282,1.4173334020613626
2021-12-21,0.0,0.0,0.0,0.0,0.0,0.0,-0.2446327646089821,-0.25232105411492683,-0.17912688494201057,-0.17470943161120042,-0.07358620447751392,-0.4624982680410762
2021-12-22,0.0,0.0,0.0,0.0,0.0,0.0,-0.23506733223446907,-0.24302430413796966,-0.17396503468203195,-0.1633657100085967,-0.06290522046739754,-0.4508788076560468
2021-12-23,0.0,0.0,0.0,0.0,0.0,0.0,-0.23506733223446907,-0.24302430413796966,-0.17396503468203195,-0.1633657100085967,-0.06290522046739754,-0.4508788076560468
2021-12-27,0.0,0.0,0.0,0.0,0.0,0.0,-0.23506733223446907,-0.24302430413796966,-0.17396503468203195,-0.1633657100085967,-0.06290522046739754,-0.4508788076560468
2021-12-28,0.0,0.0,0.0,0.0,0.0,0.0,-0.23506733223446907,-0.24302430413796966,-0.17396503468203195,-0.1633657100085967,-0.06290522046739754,-0.43921248411492564
2021-12-29,0.0,0.0,0.0,0.0,0.0,0.0,-0.23506733223446907,-0.24302430413796966,-0.17396503468203195,-0.1633657100085967,-0.06290522046739754,-0.43921248411492564
2021-12-30,0.0,0.0,0.0,0.0,0.0,0.0,-0.23506733223446907,-0.24302430413796966,-0.17396503468203195,-0.1633657100085967,-0.06290522046739754,-0.43921248411492564
2021-12-31,0.0,0.0,0.0,0.0,0.0,0.0,-0.23506733223446907,-0.24302430413796966,-0.17396503468203195,-0.1633657100085967,-0.06290522046739754,-0.43921248411492564
2022-01-03,0.0,0.0,0.0,0.0,0.0,0.0,-0.23506733223446907,-0.24302430413796966,-0.17396503468203195,-0.1633657100085967,-0.06290522046739754,-0.43921248411492564
2022-01-04,0.0,0.0,0.0,0.0,0.0,0.0,-0.23506733223446907,-0.24302430413796966,-0.17396503468203195,-0.1633657100085967,-0.06290522046739754,-0.43921248411492564
2022-01-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.23506733223446907,-0.24302430413796966,-0.17396503468203195,-0.1633657100085967,-0.06290522046739754,-0.43921248411492564
2022-01-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.23506733223446907,-0.24302430413796966,-0.17396503468203195,-0.1633657100085967,-0.06290522046739754,-0.43921248411492564
2022-01-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.23506733223446907,-0.24302430413796966,-0.17396503468203195,-0.1633657100085967,-0.06290522046739754,-0.43921248411492564
2022-01-10,0.0,0.0,0.0,0.0,0.0,0.0,-0.23506733223446907,-0.24302430413796966,-0.17396503468203195,-0.1633657100085967,-0.06290522046739754,-0.4274909800354808
2022-01-11,0.0,0.0,0.0,0.0,0.0,0.0,-0.23506733223446907,-0.24302430413796966,-0.17396503468203195,-0.1633657100085967,-0.06290522046739754,-0.4274909800354808
2022-01-12,0.0,0.0,0.0,0.0,0.0,0.0,-0.23506733223446907,-0.24302430413796966,-0.17396503468203195,-0.1633657100085967,-0.06290522046739754,-0.4274909800354808
2022-01-13,0.0,0.0,0.0,0.0,0.0,0.0,-0.23506733223446907,-0.24302430413796966,-0.17396503468203195,-0.1633657100085967,-0.06290522046739754,-0.4274909800354808
2022-01-14,0.0,0.0,0.0,0.0,0.0,0.0,-0.23506733223446907,-0.24302430413796966,-0.17396503468203195,-0.1633657100085967,-0.06290522046739754,-0.4274909800354808
2022-01-18,0.0,0.0,0.0,0.0,0.0,0.0,-0.23506733223446907,-0.24302430413796966,-0.17396503468203195,-0.1633657100085967,-0.06290522046739754,-0.4274909800354808
2022-01-19,0.0,0.0,0.0,0.0,0.0,0.0,-0.23506733223446907,-0.24302430413796966,-0.17396503468203195,-0.1633657100085967,-0.06290522046739754,-0.4274909800354808
2022-01-20,0.0,0.0,0.0,0.0,0.0,0.0,-0.23506733223446907,-0.24302430413796966,-0.17396503468203195,-0.1633657100085967,-0.06290522046739754,-0.4274909800354808
2022-01-21,0.0,0.0,0.0,0.0,0.0,0.0,-0.23506733223446907,-0.24302430413796966,-0.17396503468203195,-0.1633657100085967,-0.06290522046739754,-0.4274909800354808
2022-01-24,0.0,0.0,0.0,0.0,0.0,0.0,-0.23506733223446907,-0.24302430413796966,-0.17396503468203195,-0.1633657100085967,-0.06290522046739754,-0.4274909800354808
2022-01-25,0.0,0.0,0.0,0.0,0.0,0.0,-0.23506733223446907,-0.24302430413796966,-0.17396503468203195,-0.1633657100085967,-0.06290522046739754,-0.4274909800354808
2022-01-26,0.0,0.0,0.0,0.0,0.0,0.0,-0.23506733223446907,-0.24302430413796966,-0.17396503468203195,-0.1633657100085967,-0.06290522046739754,-0.4274909800354808
2022-01-27,0.0,0.0,0.0,0.0,0.0,0.0,-0.23506733223446907,-0.24302430413796966,-0.17396503468203195,-0.1633657100085967,-0.06290522046739754,-0.4274909800354808
2022-01-28,0.0,0.0,0.0,0.0,0.0,0.0,-0.23506733223446907,-0.24302430413796966,-0.17396503468203195,-0.1633657100085967,-0.06290522046739754,-0.4274909800354808
2022-01-31,0.0,0.0,0.0,0.0,0.0,0.0,-0.23524048840595996,-0.2419243120944792,-0.14872868143264295,-0.14250866368884044,-0.008267282924941527,-0.4157054966052699
2022-02-01,0.0,0.0,0.0,0.0,0.0,0.0,-0.23524048840595996,-0.2419243120944792,-0.14872868143264295,-0.14250866368884044,-0.008267282924941527,-0.4157054966052699
2022-02-02,0.0,0.0,0.0,0.0,0.0,0.0,-0.22803419470180294,-0.23509668445440154,-0.14872868143264295,-0.14250866368884044,-0.03784096170783603,-0.4038466911587295
2022-02-03,0.0,0.0,0.0,0.0,0.0,0.0,-0.21728981089996147,-0.22330734894015195,-0.17669698467839248,-0.14250866368884044,-0.06019765276176104,-0.39190460618205747
2022-02-04,0.0,0.0,0.0,0.0,0.0,0.0,-0.21728981089996147,-0.22330734894015195,-0.17669698467839248,-0.14250866368884044,-0.06019765276176104,-0.37986858819879316
2022-02-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.21728981089996147,-0.22330734894015195,-0.17669698467839248,-0.14250866368884044,-0.06019765276176104,-0.37986858819879316
2022-02-08,0.0,0.0,0.0,0.0,0.0,0.0,-0.21728981089996147,-0.22330734894015195,-0.17669698467839248,-0.14250866368884044,-0.06019765276176104,-0.37986858819879316
2022-02-09,0.0,0.0,0.0,0.0,0.0,0.0,-0.21728981089996147,-0.22330734894015195,-0.17669698467839248,-0.14250866368884044,-0.06019765276176104,-0.37986858819879316
2022-02-10,0.0,0.0,0.0,0.0,0.0,0.0,-0.21728981089996147,-0.22330734894015195,-0.17669698467839248,-0.14250866368884044,-0.06019765276176104,-0.37986858819879316
2022-02-11,0.0,0.0,0.0,0.0,0.0,0.0,-0.21728981089996147,-0.22330734894015195,-0.17669698467839248,-0.14250866368884044,-0.06019765276176104,-0.37986858819879316
2022-02-14,0.0,0.0,0.0,0.0,0.0,0.0,-0.21728981089996147,-0.22330734894015195,-0.17669698467839248,-0.14250866368884044,-0.06019765276176104,-0.37986858819879316
2022-02-15,0.0,0.0,0.0,0.0,0.0,0.0,-0.21728981089996147,-0.22330734894015195,-0.17669698467839248,-0.14250866368884044,-0.06019765276176104,-0.37986858819879316
2022-02-16,0.0,0.0,0.0,0.0,0.0,0.0,-0.21728981089996147,-0.22330734894015195,-0.17669698467839248,-0.14250866368884044,-0.06019765276176104,-0.37986858819879316
2022-02-17,0.0,0.0,0.0,0.0,0.0,0.0,-0.21728981089996147,-0.22330734894015195,-0.17669698467839248,-0.14250866368884044,-0.06019765276176104,-0.37986858819879316
2022-02-18,1.328609388839681,0.4428697962798937,0.8857395925597874,0.0,1.0,1.328609388839681,-0.21728981089996147,-0.22330734894015195,-0.17669698467839248,-0.14250866368884044,-0.06019765276176104,-0.37986858819879316
2022-02-22,16.93766937669377,3.7262872628726287,4.911924119241193,8.299457994579946,1.0,16.93766937669377,0.4230146845737841,0.3802781370157308,0.5307551898260986,0.780993464301545,-0.06019765276176104,1.5832946089755124
2022-02-23,0.0,0.0,0.0,0.0,0.0,0.0,6.465310933008685,6.201932931621115,5.122821382921263,4.538771290939325,9.042863371491126,1.5532565044566522
2022-02-24,10.605656350053362,1.3340448239060831,5.336179295624333,3.935432230522945,1.0,10.605656350053362,-0.23420023095979792,-0.24057951863563817,-0.20405381030126582,-0.1739838861550373,-0.10775533250771767,-0.4038466911587295
2022-02-25,0.0,0.0,0.0,0.0,0.0,0.0,3.704582084965937,3.5643789731570665,1.669093795046503,4.489450445108943,3.9273606480350285,1.5242534875526563
2022-02-28,0.0,0.0,0.0,0.0,0.0,0.0,-0.2523137012896044,-0.25831476645737217,-0.2167496169617471,-0.1964273706231548,-0.13306185922350813,-0.4157054966052699
2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,-0.23860240350401668,-0.24155771227956005,-0.20399408124746213,-0.18004429917974699,-0.12161480037577456,-0.4038466911587295
2022-03-02,0.0,0.0,0.0,0.0,0.0,0.0,-0.23860240350401668,-0.24155771227956005,-0.20399408124746213,-0.18004429917974699,-0.12161480037577455,-0.4038466911587295
2022-03-03,0.0,0.0,0.0,0.0,0.0,0.0,-0.23860240350401668,-0.24155771227956005,-0.20399408124746213,-0.18004429917974699,-0.12161480037577455,-0.4038466911587295
2022-03-04,0.0,0.0,0.0,0.0,0.0,0.0,-0.23860240350401668,-0.24155771227956005,-0.20399408124746213,-0.18004429917974699,-0.12161480037577455,-0.4038466911587295
2022-03-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.23860240350401668,-0.24155771227956005,-0.20399408124746213,-0.18004429917974699,-0.12161480037577455,-0.4038466911587295
2022-03-08,0.0,0.0,0.0,0.0,0.0,0.0,-0.23860240350401668,-0.24155771227956005,-0.20399408124746213,-0.18004429917974699,-0.12161480037577455,-0.4038466911587295
2022-03-09,0.0,0.0,0.0,0.0,0.0,0.0,-0.23860240350401668,-0.24155771227956005,-0.20399408124746213,-0.18004429917974699,-0.12161480037577455,-0.4038466911587295
2022-03-10,0.0,0.0,0.0,0.0,0.0,0.0,-0.23860240350401668,-0.24155771227956005,-0.20399408124746213,-0.18004429917974699,-0.12161480037577455,-0.4038466911587295
2022-03-11,0.0,0.0,0.0,0.0,0.0,0.0,-0.23860240350401668,-0.24155771227956005,-0.20399408124746213,-0.18004429917974699,-0.12161480037577455,-0.39190460618205747
2022-03-14,0.0,0.0,0.0,0.0,0.0,0.0,-0.23860240350401668,-0.24155771227956005,-0.20399408124746213,-0.18004429917974699,-0.12161480037577455,-0.39190460618205747
2022-03-15,0.0,0.0,0.0,0.0,0.0,0.0,-0.23860240350401668,-0.24155771227956005,-0.20399408124746213,-0.18004429917974699,-0.12161480037577455,-0.39190460618205747
2022-03-16,0.0,0.0,0.0,0.0,0.0,0.0,-0.23860240350401668,-0.24155771227956005,-0.20399408124746213,-0.18004429917974699,-0.12161480037577455,-0.39190460618205747
2022-03-17,0.0,0.0,0.0,0.0,0.0,0.0,-0.23860240350401668,-0.24155771227956005,-0.20399408124746213,-0.18004429917974699,-0.12161480037577455,-0.39190460618205747
2022-03-18,4.0,2.0,2.0,0.0,1.0,4.0,-0.23860240350401668,-0.24155771227956005,-0.20399408124746213,-0.18004429917974699,-0.12161480037577455,-0.39190460618205747
2022-03-21,6.25993640699523,0.9936406995230525,-0.1987281399046105,5.0675675675675675,1.0,9.389904610492845,1.2562512844641687,1.2316990584883016,2.562613174866365,1.587677638966935,-0.12161480037577455,1.5532565044566522
2022-03-22,0.0,0.0,0.0,0.0,0.0,0.0,2.0527733430542576,3.079088811588913,1.1452819877137865,-0.3676774740007367,4.643682361844796,1.5242534875526563
2022-03-23,0.0,0.0,0.0,0.0,0.0,0.0,-0.2632546840328233,-0.2687176288321442,-0.23043335039152008,-0.19087618640348175,-0.1485767842811333,-0.4157054966052699
2022-03-24,6.80435478706372,2.721741914825488,3.4422030099263528,0.6404098623118796,1.0,6.80435478706372,-0.2632546840328233,-0.2687176288321442,-0.23043335039152008,-0.19087618640348175,-0.1485767842811333,-0.4157054966052699
2022-03-25,0.0,0.0,0.0,0.0,0.0,0.0,2.191150513397187,2.10024476942679,3.3465305539706187,2.758866836785087,0.45190240261686787,1.496218430124183
2022-03-28,0.0,0.0,0.0,0.0,0.0,0.0,-0.2777750435617809,-0.28288574177813725,-0.24835979978060177,-0.2085033722204904,-0.15327057134458538,-0.4157054966052699
2022-03-29,0.0,0.0,0.0,0.0,0.0,0.0,-0.2682976429807405,-0.27367866489931575,-0.23852182020576473,-0.19712200020961254,-0.15924993826647024,-0.4038466911587295
2022-03-30,0.0,0.0,0.0,0.0,0.0,0.0,-0.2674498069724731,-0.2728582163540728,-0.23852182020576473,-0.19915425445589585,-0.15924993826647024,-0.39190460618205747
2022-03-31,0.0,0.0,0.0,0.0,0.0,0.0,-0.2674498069724731,-0.2728582163540728,-0.23852182020576473,-0.19915425445589585,-0.15924993826647024,-0.39190460618205747
2022-04-01,0.0,0.0,0.0,0.0,0.0,0.0,-0.2674498069724731,-0.2728582163540728,-0.23852182020576473,-0.19915425445589585,-0.15924993826647024,-0.39190460618205747
2022-04-04,0.0,0.0,0.0,0.0,0.0,0.0,-0.2674498069724731,-0.2728582163540728,-0.23852182020576473,-0.19915425445589585,-0.15924993826647024,-0.39190460618205747
2022-04-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.2674498069724731,-0.2728582163540728,-0.23852182020576473,-0.19915425445589585,-0.15924993826647024,-0.39190460618205747
2022-04-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.2659019888404849,-0.2710690327608827,-0.23852182020576473,-0.20299054166045763,-0.15924993826647024,-0.37986858819879316
2022-04-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.2659019888404849,-0.2710690327608827,-0.23852182020576473,-0.20299054166045763,-0.15924993826647024,-0.37986858819879316
2022-04-08,0.0,0.0,0.0,0.0,0.0,0.0,-0.26461989149382026,-0.2698283758051835,-0.23852182020576473,-0.2000612005477821,-0.15924993826647024,-0.36772719466173154
2022-04-11,0.0,0.0,0.0,0.0,0.0,0.0,-0.26461989149382026,-0.2698283758051835,-0.23852182020576473,-0.2000612005477821,-0.15924993826647024,-0.36772719466173154
2022-04-12,0.0,0.0,0.0,0.0,0.0,0.0,-0.26461989149382026,-0.2698283758051835,-0.23852182020576473,-0.2000612005477821,-0.15924993826647024,-0.36772719466173154
2022-04-13,0.0,0.0,0.0,0.0,0.0,0.0,-0.26461989149382026,-0.2698283758051835,-0.23852182020576473,-0.2000612005477821,-0.15924993826647024,-0.36772719466173154
2022-04-14,0.0,0.0,0.0,0.0,0.0,0.0,-0.26461989149382026,-0.2698283758051835,-0.23852182020576473,-0.2000612005477821,-0.15924993826647024,-0.36772719466173154
2022-04-18,0.0,0.0,0.0,0.0,0.0,0.0,-0.26461989149382026,-0.2698283758051835,-0.23852182020576473,-0.2000612005477821,-0.15924993826647024,-0.36772719466173154
2022-04-19,0.0,0.0,0.0,0.0,0.0,0.0,-0.26461989149382026,-0.2698283758051835,-0.23852182020576473,-0.2000612005477821,-0.15924993826647024,-0.36772719466173154
2022-04-20,0.0,0.0,0.0,0.0,0.0,0.0,-0.26461989149382026,-0.2698283758051835,-0.23852182020576473,-0.2000612005477821,-0.15924993826647024,-0.3554680865676789
2022-04-21,0.0,0.0,0.0,0.0,0.0,0.0,-0.24721395455896744,-0.25273796550025956,-0.2291684564112226,-0.18247910665367137,-0.15014285999789612,-0.3426426178364415
2022-04-22,0.0,0.0,0.0,0.0,0.0,0.0,-0.23806710735951575,-0.2438991267026244,-0.21478166433900633,-0.18116702242271335,-0.1398722108412089,-0.329782396408826
2022-04-25,0.0,0.0,0.0,0.0,0.0,0.0,-0.23806710735951575,-0.2438991267026244,-0.21478166433900633,-0.18116702242271335,-0.1398722108412089,-0.329782396408826
2022-04-26,0.0,0.0,0.0,0.0,0.0,0.0,-0.23806710735951575,-0.2438991267026244,-0.21478166433900633,-0.18116702242271335,-0.1398722108412089,-0.31673494800435176
2022-04-27,0.0,0.0,0.0,0.0,0.0,0.0,-0.23806710735951575,-0.2438991267026244,-0.21478166433900633,-0.18116702242271335,-0.1398722108412089,-0.31673494800435176
2022-04-28,0.0,0.0,0.0,0.0,0.0,0.0,-0.23806710735951575,-0.2438991267026244,-0.21478166433900633,-0.18116702242271335,-0.1398722108412089,-0.31673494800435176
2022-04-29,0.0,0.0,0.0,0.0,0.0,0.0,-0.23806710735951575,-0.2438991267026244,-0.21478166433900633,-0.18116702242271335,-0.1398722108412089,-0.31673494800435176
2022-05-02,0.0,0.0,0.0,0.0,0.0,0.0,-0.23806710735951575,-0.2438991267026244,-0.21478166433900633,-0.18116702242271335,-0.1398722108412089,-0.31673494800435176
2022-05-03,0.0,0.0,0.0,0.0,0.0,0.0,-0.23806710735951575,-0.2438991267026244,-0.21478166433900633,-0.18116702242271335,-0.1398722108412089,-0.31673494800435176
2022-05-04,0.0,0.0,0.0,0.0,0.0,0.0,-0.23806710735951575,-0.2438991267026244,-0.21478166433900633,-0.18116702242271335,-0.1398722108412089,-0.31673494800435176
2022-05-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.23806710735951575,-0.2438991267026244,-0.21478166433900633,-0.18116702242271335,-0.1398722108412089,-0.31673494800435176
2022-05-06,0.7385524372230428,-0.49236829148202854,0.24618414574101427,0.0,1.0,0.7385524372230428,-0.23806710735951575,-0.2438991267026244,-0.21478166433900633,-0.18116702242271335,-0.1398722108412089,-0.31673494800435176
2022-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.04403244678960667,0.02699678145711336,-0.8745497919721745,0.08746147225906951,-0.1398722108412089,1.8571956008286519
2022-05-10,0.0,0.0,0.0,0.0,0.0,0.0,-0.24037688389108014,-0.24612455992907756,-0.20887499500022952,-0.18333458870608801,-0.1398722108412089,-0.329782396408826
2022-05-11,0.0,0.0,0.0,0.0,0.0,0.0,-0.22261968844725177,-0.22819845631566707,-0.1876904615131133,-0.2196645274160588,-0.16258379492854613,-0.3349280379753542
2022-05-12,0.0,0.0,0.0,0.0,0.0,0.0,-0.2167489266310635,-0.22003024105786853,-0.20080298915898945,-0.2196645274160588,-0.17086768641911157,-0.32079767865274983
2022-05-13,0.0,0.0,0.0,0.0,0.0,0.0,-0.2167489266310635,-0.22003024105786853,-0.20080298915898945,-0.2196645274160588,-0.17086768641911157,-0.32079767865274983
2022-05-16,0.0,0.0,0.0,0.0,0.0,0.0,-0.2167489266310635,-0.22003024105786853,-0.20080298915898945,-0.2196645274160588,-0.17086768641911157,-0.32079767865274983
2022-05-17,0.0,0.0,0.0,0.0,0.0,0.0,-0.2167489266310635,-0.22003024105786853,-0.20080298915898945,-0.2196645274160588,-0.17086768641911157,-0.32079767865274983
2022-05-18,0.0,0.0,0.0,0.0,0.0,0.0,-0.2167489266310635,-0.22003024105786853,-0.20080298915898945,-0.2196645274160588,-0.17086768641911157,-0.32079767865274983
2022-05-19,0.0,0.0,0.0,0.0,0.0,0.0,-0.2167489266310635,-0.22003024105786853,-0.20080298915898945,-0.2196645274160588,-0.17086768641911157,-0.32079767865274983
2022-05-20,0.0,0.0,0.0,0.0,0.0,0.0,-0.2167489266310635,-0.22003024105786853,-0.20080298915898945,-0.2196645274160588,-0.17086768641911157,-0.3063394258724199
2022-05-23,0.0,0.0,0.0,0.0,0.0,0.0,-0.2167489266310635,-0.22003024105786853,-0.20080298915898945,-0.2196645274160588,-0.17086768641911157,-0.3063394258724199
2022-05-24,0.0,0.0,0.0,0.0,0.0,0.0,-0.20225517360939008,-0.20536032913058822,-0.19467142131549964,-0.19967032623466088,-0.14661944820410566,-0.2969569354582493
2022-05-25,0.0,0.0,0.0,0.0,0.0,0.0,-0.20225517360939008,-0.20536032913058822,-0.19467142131549964,-0.19967032623466088,-0.14661944820410566,-0.2969569354582493
2022-05-26,0.0,0.0,0.0,0.0,0.0,0.0,-0.20225517360939008,-0.20536032913058822,-0.19467142131549964,-0.19967032623466088,-0.14661944820410566,-0.2969569354582493
2022-05-27,0.0,0.0,0.0,0.0,0.0,0.0,-0.20225517360939008,-0.20536032913058822,-0.19467142131549964,-0.19967032623466088,-0.14661944820410566,-0.2969569354582493
2022-05-31,9.248419573870288,2.2243034418169048,2.107234839616015,4.916881292437369,1.0,9.248419573870288,-0.20225517360939008,-0.20536032913058822,-0.19467142131549964,-0.19967032623466088,-0.14661944820410566,-0.2969569354582493
2022-06-01,0.0,0.0,0.0,0.0,0.0,0.0,4.082737225690315,3.9182252268178845,4.1486923844615,2.4642583643052203,4.626649137195452,3.220492644235175
2022-06-02,0.0,0.0,0.0,0.0,0.0,0.0,-0.22237015659035184,-0.22514499127849316,-0.2153199388626768,-0.21602350255412647,-0.1714576951807016,-0.29244266930983176
2022-06-03,0.7194244604316548,0.7194244604316548,0.0,0.0,1.0,0.7194244604316548,-0.22237015659035184,-0.22514499127849316,-0.2153199388626768,-0.21602350255412647,-0.1714576951807016,-0.29244266930983176
2022-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.11044356176219658,0.09516675027431923,1.1807455267103526,-0.21602350255412647,-0.1714576951807016,3.3923349639940485
2022-06-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.22445979751958942,-0.2271609991740598,-0.22283274291016866,-0.21602350255412647,-0.1714576951807016,-0.29244266930983176
2022-06-08,0.0,0.0,0.0,0.0,0.0,0.0,-0.22445979751958942,-0.2271609991740598,-0.22283274291016866,-0.21602350255412647,-0.1714576951807016,-0.29244266930983176
2022-06-09,0.0,0.0,0.0,0.0,0.0,0.0,-0.22445979751958942,-0.2271609991740598,-0.22283274291016866,-0.21602350255412647,-0.1714576951807016,-0.29244266930983176
2022-06-10,0.0,0.0,0.0,0.0,0.0,0.0,-0.22445979751958942,-0.2271609991740598,-0.22283274291016866,-0.21602350255412647,-0.1714576951807016,-0.29244266930983176
