Date,YUM
2020-09-24,82.08602142333984
2020-09-25,82.0949935913086
2020-09-28,82.54420471191406
2020-09-29,81.49308776855469
2020-09-30,82.02313232421875
2020-10-01,82.49030303955078
2020-10-02,85.4999008178711
2020-10-05,84.52962493896484
2020-10-06,82.58012390136719
2020-10-07,84.34098052978516
2020-10-08,85.71552276611328
2020-10-09,85.78740692138672
2020-10-12,86.22760772705078
2020-10-13,86.25454711914062
2020-10-14,86.71273803710938
2020-10-15,89.3809585571289
2020-10-16,88.51851654052734
2020-10-19,87.36856842041016
2020-10-20,87.3955078125
2020-10-21,89.00361633300781
2020-10-22,89.70438385009766
2020-10-23,90.98906707763672
2020-10-26,89.12041473388672
2020-10-27,88.03335571289062
2020-10-28,85.40109252929688
2020-10-29,85.29325866699219
2020-10-30,83.84684753417969
2020-11-02,85.57178497314453
2020-11-03,86.93733215332031
2020-11-04,88.56344604492188
2020-11-05,90.46800994873047
2020-11-06,89.2821273803711
2020-11-09,91.61795806884766
2020-11-10,92.52531433105469
2020-11-11,91.47421264648438
2020-11-12,90.2164535522461
2020-11-13,92.41751098632812
2020-11-16,94.11548614501953
2020-11-17,93.46865844726562
2020-11-18,93.5854263305664
2020-11-19,94.57366943359375
2020-11-20,94.32211303710938
2020-11-23,94.33108520507812
2020-11-24,96.7315673828125
2020-11-25,96.20814514160156
2020-11-27,96.72254180908203
2020-11-30,95.47718048095703
2020-12-01,95.96448516845703
2020-12-02,94.7371826171875
2020-12-03,94.32205963134766
2020-12-04,95.53133392333984
2020-12-07,94.97181701660156
2020-12-08,94.89058685302734
2020-12-09,96.17206573486328
2020-12-10,96.0727767944336
2020-12-11,95.64863586425781
2020-12-14,95.20645904541016
2020-12-15,96.90303039550781
2020-12-16,96.93912506103516
2020-12-17,98.17544555664062
2020-12-18,99.06885528564453
2020-12-21,98.03106689453125
2020-12-22,96.92106628417969
2020-12-23,96.3705825805664
2020-12-24,97.04742431640625
2020-12-28,99.06885528564453
2020-12-29,98.77105712890625
2020-12-30,98.82521057128906
2020-12-31,97.9678726196289
2021-01-04,95.4952163696289
2021-01-05,95.5042495727539
2021-01-06,96.02767181396484
2021-01-07,95.29669189453125
2021-01-08,96.6954574584961
2021-01-11,97.16475677490234
2021-01-12,97.16475677490234
2021-01-13,96.6954574584961
2021-01-14,97.26400756835938
2021-01-15,96.21715545654297
2021-01-19,96.91205596923828
2021-01-20,98.73494720458984
2021-01-21,97.35424041748047
2021-01-22,96.64131927490234
2021-01-25,94.9898681640625
2021-01-26,95.96448516845703
2021-01-27,92.06600952148438
2021-01-28,92.52622985839844
2021-01-29,91.58773040771484
2021-02-01,93.0045166015625
2021-02-02,95.92839813232422
2021-02-03,94.5115737915039
2021-02-04,92.94134521484375
2021-02-05,95.06206512451172
2021-02-08,93.27525329589844
2021-02-09,93.05867004394531
2021-02-10,94.59281158447266
2021-02-11,95.64463806152344
2021-02-12,95.63558197021484
2021-02-16,95.75345611572266
2021-02-17,94.61093139648438
2021-02-18,95.54488372802734
2021-02-19,95.3272705078125
2021-02-22,95.21846008300781
2021-02-23,94.89202117919922
2021-02-24,94.91921997070312
2021-02-25,94.93737030029297
2021-02-26,93.87646484375
2021-03-01,94.7651138305664
2021-03-02,94.9736328125
2021-03-03,93.85832977294922
2021-03-04,93.91273498535156
2021-03-05,94.60185241699219
2021-03-08,94.42958068847656
2021-03-09,93.1057357788086
2021-03-10,94.85575866699219
2021-03-11,94.8739013671875
2021-03-12,95.03712463378906
2021-03-15,97.92060089111328
2021-03-16,98.65506744384766
2021-03-17,100.6680679321289
2021-03-18,98.21076965332031
2021-03-19,97.89340209960938
2021-03-22,98.60972595214844
2021-03-23,97.92967987060547
2021-03-24,97.095458984375
2021-03-25,97.36747741699219
2021-03-26,97.98407745361328
2021-03-29,99.02684783935547
2021-03-30,99.53462982177734
2021-03-31,98.09288787841797
2021-04-01,99.56182861328125
2021-04-05,100.32349395751953
2021-04-06,103.4427490234375
2021-04-07,103.41553497314453
2021-04-08,103.96865844726562
2021-04-09,104.2406997680664
2021-04-12,105.5645523071289
2021-04-13,106.49850463867188
2021-04-14,107.14230346679688
2021-04-15,106.6435775756836
2021-04-16,107.05164337158203
2021-04-19,106.73426818847656
2021-04-20,106.96096801757812
2021-04-21,106.49850463867188
2021-04-22,106.83399963378906
2021-04-23,106.74332427978516
2021-04-26,104.89356231689453
2021-04-27,105.55548858642578
2021-04-28,106.60731506347656
2021-04-29,107.82237243652344
2021-04-30,108.37548065185547
2021-05-03,108.79261016845703
2021-05-04,108.2394790649414
2021-05-05,109.7990951538086
2021-05-06,109.98046875
2021-05-07,109.92605590820312
2021-05-10,110.55171203613281
2021-05-11,108.03998565673828
2021-05-12,106.22649383544922
2021-05-13,107.07884216308594
2021-05-14,108.14879608154297
2021-05-17,107.58661651611328
2021-05-18,108.16693878173828
2021-05-19,107.64103698730469
2021-05-20,108.75633239746094
2021-05-21,108.54777526855469
2021-05-24,109.2822494506836
2021-05-25,109.35478973388672
2021-05-26,109.25505828857422
2021-05-27,109.34609985351562
2021-05-28,109.2368392944336
2021-06-01,109.17310333251953
2021-06-02,108.57215118408203
2021-06-03,108.09866333007812
2021-06-04,108.1441879272461
2021-06-07,107.73446655273438
2021-06-08,108.40825653076172
2021-06-09,107.01514434814453
2021-06-10,108.0895767211914
2021-06-11,108.94548034667969
2021-06-14,107.49773406982422
2021-06-15,107.96209716796875
2021-06-16,107.57057189941406
2021-06-17,106.38685607910156
2021-06-18,104.38369750976562
2021-06-21,106.31401824951172
2021-06-22,106.98783111572266
2021-06-23,106.47792053222656
2021-06-24,106.52344512939453
2021-06-25,106.76020050048828
2021-06-28,105.72215270996094
2021-06-29,105.22136688232422
2021-06-30,104.7387924194336
2021-07-01,105.63111114501953
2021-07-02,106.48701477050781
2021-07-06,105.84966278076172
2021-07-07,107.27918243408203
2021-07-08,106.82392120361328
2021-07-09,107.97119140625
2021-07-12,107.32471466064453
2021-07-13,106.61448669433594
2021-07-14,106.64181518554688
2021-07-15,106.52344512939453
2021-07-16,105.48542785644531
2021-07-19,103.30015563964844
2021-07-20,105.76769256591797
2021-07-21,106.32311248779297
2021-07-22,109.50089263916016
2021-07-23,111.80455780029297
2021-07-26,112.40550231933594
2021-07-27,114.2538833618164
2021-07-28,111.64066314697266
2021-07-29,118.65176391601562
2021-07-30,119.63514709472656
2021-08-02,120.54568481445312
2021-08-03,121.48355102539062
2021-08-04,121.57457733154297
2021-08-05,121.6838607788086
2021-08-06,122.03897857666016
2021-08-09,121.28323364257812
2021-08-10,121.14663696289062
2021-08-11,122.05715942382812
2021-08-12,121.42887878417969
2021-08-13,122.8857421875
2021-08-16,123.03144073486328
2021-08-17,122.84929656982422
2021-08-18,122.36676788330078
2021-08-19,121.97521209716797
2021-08-20,122.43048858642578
2021-08-23,122.83112335205078
2021-08-24,121.59280395507812
2021-08-25,122.41226196289062
2021-08-26,120.09085845947266
2021-08-27,120.36507415771484
2021-08-30,119.4419937133789
2021-08-31,119.75271606445312
2021-09-01,120.22795867919922
2021-09-02,119.9720687866211
2021-09-03,119.6521987915039
2021-09-07,117.74207305908203
2021-09-08,118.98503112792969
2021-09-09,118.12593078613281
2021-09-10,118.71084594726562
2021-09-13,117.94314575195312
2021-09-14,117.88831329345703
2021-09-15,117.43134307861328
2021-09-16,116.92867279052734
2021-09-17,116.15181732177734
2021-09-20,114.78092956542969
2021-09-21,114.10462188720703
2021-09-22,114.74437713623047
2021-09-23,114.22341918945312
2021-09-24,114.71694946289062
2021-09-27,114.76265716552734
2021-09-28,111.99343872070312
2021-09-29,112.45040893554688
2021-09-30,111.78321075439453
2021-10-01,112.99876403808594
2021-10-04,112.45040893554688
2021-10-05,112.96221160888672
2021-10-06,113.01702880859375
2021-10-07,114.44278717041016
2021-10-08,112.77029418945312
2021-10-11,111.49992370605469
2021-10-12,111.82894897460938
2021-10-13,112.88907623291016
2021-10-14,114.28739929199219
2021-10-15,114.43364715576172
2021-10-18,115.56689453125
2021-10-19,114.89061737060547
2021-10-20,115.04596710205078
2021-10-21,115.86852264404297
2021-10-22,115.67658233642578
2021-10-25,115.1008071899414
2021-10-26,115.32015991210938
2021-10-27,114.9637222290039
2021-10-28,115.04596710205078
2021-10-29,114.18687438964844
2021-11-01,115.64002227783203
2021-11-02,113.71160888671875
2021-11-03,113.37347412109375
2021-11-04,114.60728454589844
2021-11-05,115.77711486816406
2021-11-08,115.3567123413086
2021-11-09,115.32928466796875
2021-11-10,114.97284698486328
2021-11-11,113.71160888671875
2021-11-12,114.44278717041016
2021-11-15,115.69485473632812
2021-11-16,116.13356018066406
2021-11-17,116.57223510742188
2021-11-18,116.07872009277344
2021-11-19,116.03302001953125
2021-11-22,115.58519744873047
2021-11-23,115.69485473632812
2021-11-24,116.41973876953125
2021-11-26,113.96068572998047
2021-11-29,114.92413330078125
2021-11-30,112.71281433105469
2021-12-01,113.06147003173828
2021-12-02,116.09858703613281
2021-12-03,114.53874969482422
2021-12-06,118.24566650390625
2021-12-07,120.47534942626953
2021-12-08,120.87906646728516
2021-12-09,122.14530181884766
2021-12-10,122.83344268798828
2021-12-13,121.24609375
2021-12-14,121.10845184326172
2021-12-15,121.50299072265625
2021-12-16,122.57656860351562
2021-12-17,121.05339050292969
2021-12-20,120.72308349609375
2021-12-21,122.37467193603516
2021-12-22,123.53083038330078
2021-12-23,124.18228149414062
2021-12-27,126.63214111328125
2021-12-28,126.60464477539062
2021-12-29,127.22859191894531
2021-12-30,126.98078918457031
2021-12-31,127.41207122802734
2022-01-03,125.27417755126953
2022-01-04,125.94400787353516
2022-01-05,124.34746551513672
2022-01-06,125.63201141357422
2022-01-07,124.19147491455078
2022-01-10,122.45726776123047
2022-01-11,119.88809967041016
2022-01-12,118.50260162353516
2022-01-13,118.19059753417969
2022-01-14,116.58489227294922
2022-01-18,115.96096801757812
2022-01-19,114.2359619140625
2022-01-20,113.4284896850586
2022-01-21,113.99739837646484
2022-01-24,115.92425537109375
2022-01-25,111.98792266845703
2022-01-26,110.23538970947266
2022-01-27,109.9417724609375
2022-01-28,112.16226196289062
2022-01-31,114.8507080078125
2022-02-01,113.39179229736328
2022-02-02,114.86906433105469
2022-02-03,115.01585388183594
2022-02-04,114.94247436523438
2022-02-07,114.76813507080078
2022-02-08,114.66720581054688
2022-02-09,117.172119140625
2022-02-10,113.91480255126953
2022-02-11,112.00627136230469
2022-02-14,111.39151763916016
2022-02-15,112.85961151123047
2022-02-16,113.18075561523438
2022-02-17,113.8260269165039
2022-02-18,115.96464538574219
2022-02-22,114.36991119384766
2022-02-23,112.08377075195312
2022-02-24,111.87177276611328
2022-02-25,114.04727172851562
2022-02-28,112.99640655517578
2022-03-01,110.63653564453125
2022-03-02,112.46174621582031
2022-03-03,110.34154510498047
2022-03-04,109.4473876953125
2022-03-07,104.4419174194336
2022-03-08,106.23026275634766
2022-03-09,106.94926452636719
2022-03-10,106.76490783691406
2022-03-11,107.17050170898438
2022-03-14,104.55254364013672
2022-03-15,105.6863784790039
2022-03-16,110.2032699584961
2022-03-17,109.72393798828125
2022-03-18,112.45252990722656
2022-03-21,109.27224731445312
2022-03-22,109.3920669555664
2022-03-23,106.89395904541016
2022-03-24,110.34154510498047
2022-03-25,110.26781463623047
2022-03-28,111.7150650024414
2022-03-29,112.66454315185547
2022-03-30,111.39241790771484
2022-03-31,109.26303100585938
2022-04-01,109.5303726196289
2022-04-04,108.49791717529297
2022-04-05,108.44261932373047
2022-04-06,109.34599304199219
2022-04-07,110.98681640625
2022-04-08,109.85298919677734
2022-04-11,109.06022644042969
2022-04-12,110.51670837402344
2022-04-13,112.34190368652344
2022-04-14,113.35589599609375
2022-04-18,113.5402603149414
2022-04-19,114.89533996582031
2022-04-20,115.87245178222656
2022-04-21,114.71096801757812
2022-04-22,112.8304672241211
2022-04-25,111.78880310058594
2022-04-26,107.5668716430664
2022-04-27,107.76046752929688
2022-04-28,110.17562866210938
2022-04-29,107.86185455322266
2022-05-02,106.7095947265625
2022-05-03,106.07353973388672
2022-05-04,109.22615814208984
2022-05-05,106.58055114746094
2022-05-06,106.36852264404297
2022-05-09,101.49211883544922
2022-05-10,102.08206176757812
2022-05-11,100.38593292236328
2022-05-12,101.87004089355469
2022-05-13,104.0086669921875
2022-05-16,103.40948486328125
2022-05-17,103.67681884765625
2022-05-18,100.90216064453125
2022-05-19,101.37226867675781
2022-05-20,103.16980743408203
2022-05-23,104.92127227783203
2022-05-24,105.15171813964844
2022-05-25,106.55287170410156
2022-05-26,109.09117889404297
2022-05-27,110.95319366455078
2022-05-31,112.52806854248047
2022-06-01,110.62899017333984
2022-06-02,111.44420623779297
2022-06-03,109.88788604736328
2022-06-06,110.59192657470703
2022-06-07,111.36080932617188
2022-06-08,111.63874816894531
2022-06-09,108.6835708618164
2022-06-10,105.98778533935547
2022-06-13,102.91217803955078
2022-06-14,102.1155014038086
2022-06-15,103.66256713867188
2022-06-16,101.1057357788086
2022-06-17,101.43924713134766
2022-06-21,103.35687255859375
2022-06-22,103.25495147705078
2022-06-23,104.0609130859375
2022-06-24,105.9970474243164
2022-06-27,107.68307495117188
2022-06-28,105.12625122070312
2022-06-29,105.45049285888672
2022-06-30,105.154052734375
2022-07-01,108.11848449707031
2022-07-05,108.6928482055664
2022-07-06,108.22966003417969
2022-07-07,109.07264709472656
2022-07-08,108.6465072631836
2022-07-11,107.96098327636719
2022-07-12,107.30325317382812
2022-07-13,108.3963851928711
2022-07-14,108.24816131591797
2022-07-15,109.45246124267578
2022-07-18,109.75817108154297
2022-07-19,111.08291625976562
2022-07-20,111.91665649414062
2022-07-21,111.39788055419922
2022-07-22,110.6567611694336
2022-07-25,108.43343353271484
2022-07-26,109.16529846191406
2022-07-27,111.63874816894531
2022-07-28,113.67678833007812
2022-07-29,113.51930236816406
2022-08-01,113.70457458496094
2022-08-02,113.13947296142578
2022-08-03,110.99026489257812
2022-08-04,111.18482208251953
2022-08-05,109.70259857177734
2022-08-08,109.7767105102539
2022-08-09,108.32228088378906
2022-08-10,110.40665435791016
2022-08-11,109.04485321044922
2022-08-12,109.46173095703125
2022-08-15,109.53584289550781
2022-08-16,110.27696990966797
2022-08-17,110.341796875
2022-08-18,109.2672119140625
2022-08-19,108.06290435791016
2022-08-22,106.29348754882812
2022-08-23,106.26570892333984
2022-08-24,106.22864532470703
2022-08-25,108.22039031982422
2022-08-26,104.41287994384766
2022-08-29,104.45942687988281
2022-08-30,103.12821197509766
2022-08-31,103.55644989013672
2022-09-01,106.36783599853516
2022-09-02,104.95281982421875
2022-09-06,104.7852554321289
2022-09-07,107.35460662841797
2022-09-08,108.32279205322266
2022-09-09,108.0714111328125
2022-09-12,109.16062927246094
2022-09-13,105.73480224609375
2022-09-14,106.88914489746094
2022-09-15,107.2056884765625
2022-09-16,107.72698211669922
2022-09-19,108.13658905029297
2022-09-20,107.28943634033203
2022-09-21,104.79457092285156
2022-09-22,103.13751220703125
2022-09-23,103.00718688964844
2022-09-26,101.62010192871094
2022-09-27,100.32611083984375
2022-09-28,100.65191650390625
2022-09-29,99.80477905273438
2022-09-30,98.99488067626953
2022-10-03,101.57355499267578
2022-10-04,103.71467590332031
2022-10-05,104.57113647460938
2022-10-06,102.5137939453125
2022-10-07,101.40597534179688
2022-10-10,100.3447265625
2022-10-11,97.98017120361328
2022-10-12,98.25015258789062
2022-10-13,102.10418701171875
2022-10-14,99.39517974853516
2022-10-17,102.38347625732422
2022-10-18,103.77985382080078
2022-10-19,102.82099151611328
2022-10-20,102.08556365966797
2022-10-21,103.3609390258789
2022-10-24,101.25703430175781
2022-10-25,103.55644989013672
2022-10-26,104.5152816772461
2022-10-27,106.04202270507812
2022-10-28,109.73780059814453
2022-10-31,110.08222961425781
2022-11-01,109.9891357421875
2022-11-02,109.26301574707031
2022-11-03,111.24588775634766
2022-11-04,113.368408203125
2022-11-07,114.04800415039062
2022-11-08,113.92695617675781
2022-11-09,113.61975860595703
2022-11-10,115.55607604980469
2022-11-11,114.81133270263672
2022-11-14,114.13176727294922
2022-11-15,114.79273986816406
2022-11-16,115.39783477783203
2022-11-17,114.2900161743164
2022-11-18,116.0029525756836
2022-11-21,115.45368194580078
2022-11-22,116.31014251708984
2022-11-23,117.76905822753906
2022-11-25,118.33015441894531
2022-11-28,118.25535583496094
2022-11-29,117.87193298339844
2022-11-30,120.3221206665039
2022-12-01,120.81778717041016
2022-12-02,121.27603912353516
2022-12-05,122.42633056640625
2022-12-06,122.15509796142578
2022-12-07,119.95740509033203
2022-12-08,121.43501281738281
2022-12-09,119.43370819091797
2022-12-12,121.2386245727539
2022-12-13,121.71556091308594
2022-12-14,122.71621704101562
2022-12-15,121.9961166381836
2022-12-16,120.98612213134766
2022-12-19,120.06026458740234
2022-12-20,120.25665283203125
2022-12-21,120.43434143066406
2022-12-22,120.47174835205078
2022-12-23,120.54656982421875
2022-12-27,121.48176574707031
2022-12-28,120.93001556396484
2022-12-29,121.56594848632812
2022-12-30,119.77972412109375
2023-01-03,118.73230743408203
2023-01-04,120.34083557128906
2023-01-05,119.42433166503906
2023-01-06,121.84648132324219
2023-01-09,121.350830078125
2023-01-10,121.01416778564453
2023-01-11,121.2853775024414
2023-01-12,120.5372085571289
2023-01-13,121.7810287475586
2023-01-17,121.88390350341797
2023-01-18,120.37822723388672
2023-01-19,117.88127899169922
2023-01-20,118.4236831665039
2023-01-23,118.46109008789062
2023-01-24,120.18183898925781
2023-01-25,120.82714080810547
2023-01-26,120.67749786376953
2023-01-27,119.82648468017578
2023-01-30,120.67749786376953
2023-01-31,122.05223083496094
2023-02-01,120.64944458007812
2023-02-02,119.90129089355469
2023-02-03,118.779052734375
2023-02-06,120.69621276855469
2023-02-07,120.95804595947266
2023-02-08,122.90325927734375
2023-02-09,122.66011810302734
2023-02-10,122.8004150390625
2023-02-13,123.93199157714844
2023-02-14,122.35153198242188
2023-02-15,123.1370849609375
2023-02-16,123.18383026123047
2023-02-17,123.48309326171875
2023-02-21,122.70800018310547
2023-02-22,121.48664093017578
2023-02-23,120.88536834716797
2023-02-24,119.15670013427734
2023-02-27,118.91242218017578
2023-02-28,119.46672821044922
2023-03-01,118.56480407714844
2023-03-02,120.8947525024414
2023-03-03,121.82487487792969
2023-03-06,121.47724151611328
2023-03-07,119.2412338256836
2023-03-08,119.1097183227539
2023-03-09,118.42388916015625
2023-03-10,117.04283142089844
2023-03-13,117.33405303955078
2023-03-14,119.03455352783203
2023-03-15,119.43853759765625
2023-03-16,120.31227111816406
2023-03-17,119.17548370361328
2023-03-20,121.08265686035156
2023-03-21,120.77263641357422
2023-03-22,119.91767883300781
2023-03-23,119.95526885986328
2023-03-24,120.09619903564453
2023-03-27,120.52835845947266
2023-03-28,120.72566223144531
2023-03-29,120.6410903930664
2023-03-30,121.50546264648438
2023-03-31,124.08906555175781
2023-04-03,125.15068054199219
2023-04-04,123.63813018798828
2023-04-05,123.95755004882812
2023-04-06,124.10785675048828
2023-04-10,123.16836547851562
2023-04-11,123.60990905761719
2023-04-12,123.99510192871094
2023-04-13,126.51297760009766
2023-04-14,126.71966552734375
2023-04-17,128.8053436279297
2023-04-18,129.2563018798828
2023-04-19,128.82412719726562
2023-04-20,129.18113708496094
2023-04-21,129.96095275878906
2023-04-24,130.49642944335938
2023-04-25,129.47239685058594
2023-04-26,129.66026306152344
2023-04-27,131.3419647216797
2023-04-28,132.07481384277344
2023-05-01,133.62496948242188
2023-05-02,134.25442504882812
2023-05-03,129.0026397705078
2023-05-04,128.07257080078125
2023-05-05,129.1717529296875
2023-05-08,128.26983642578125
2023-05-09,129.28448486328125
2023-05-10,129.40663146972656
2023-05-11,129.03082275390625
2023-05-12,130.1300506591797
2023-05-15,129.4442138671875
2023-05-16,130.3837127685547
2023-05-17,128.91806030273438
2023-05-18,130.07366943359375
2023-05-19,129.9139404296875
2023-05-22,126.74784851074219
2023-05-23,123.49717712402344
2023-05-24,122.9522705078125
2023-05-25,122.37915802001953
2023-05-26,122.5726547241211
2023-05-30,120.61882019042969
2023-05-31,121.46833038330078
2023-06-01,124.82856750488281
2023-06-02,126.98062896728516
2023-06-05,126.64079284667969
2023-06-06,125.42320251464844
2023-06-07,125.00788879394531
2023-06-08,125.72523498535156
2023-06-09,125.95177459716797
2023-06-12,127.07498168945312
2023-06-13,128.3492431640625
2023-06-14,128.69847106933594
2023-06-15,131.3885498046875
2023-06-16,130.80332946777344
2023-06-20,128.1982421875
2023-06-21,129.06658935546875
2023-06-22,128.68902587890625
2023-06-23,127.99053955078125
2023-06-26,126.69744110107422
2023-06-27,126.74462890625
2023-06-28,127.57525634765625
2023-06-29,129.55738830566406
2023-06-30,130.77500915527344
2023-07-03,129.5668182373047
2023-07-05,128.9910888671875
2023-07-06,126.38597106933594
2023-07-07,125.96122741699219
2023-07-10,127.24490356445312
2023-07-11,126.64079284667969
2023-07-12,127.51860809326172
2023-07-13,128.32090759277344
2023-07-14,127.95278930664062
2023-07-17,128.12271118164062
2023-07-18,126.32933044433594
2023-07-19,128.30203247070312
2023-07-20,128.2548370361328
2023-07-21,129.82167053222656
2023-07-24,130.1992645263672
2023-07-25,129.3025665283203
2023-07-26,129.59515380859375
2023-07-27,128.585205078125
2023-07-28,129.25535583496094
2023-07-31,129.94439697265625
2023-08-01,128.70791625976562
2023-08-02,127.42424011230469
2023-08-03,128.00941467285156
2023-08-04,126.81071472167969
2023-08-07,127.5280532836914
2023-08-08,126.61248016357422
2023-08-09,125.80073547363281
2023-08-10,126.82958221435547
2023-08-11,126.66912841796875
2023-08-14,127.22601318359375
2023-08-15,125.27217864990234
2023-08-16,124.17726135253906
2023-08-17,122.62930297851562
2023-08-18,121.87419891357422
2023-08-21,121.5721664428711
2023-08-22,122.18567657470703
2023-08-23,122.13847351074219
2023-08-24,122.27063751220703
2023-08-25,122.45942687988281
2023-08-28,122.62535095214844
2023-08-29,122.23656463623047
2023-08-30,123.3745346069336
2023-08-31,122.6917495727539
2023-09-01,122.93830108642578
2023-09-05,122.02791595458984
2023-09-06,120.32096862792969
2023-09-07,120.61495208740234
2023-09-08,119.98906707763672
2023-09-11,120.1882095336914
2023-09-12,121.43997955322266
2023-09-13,122.39777374267578
2023-09-14,124.88230895996094
2023-09-15,121.37358093261719
2023-09-18,120.97529602050781
