Date,XLV
2020-05-13,89.06452941894531
2020-05-14,90.04109954833984
2020-05-15,90.80062866210938
2020-05-18,91.55111694335938
2020-05-19,90.44796752929688
2020-05-20,90.55648040771484
2020-05-21,89.88738250732422
2020-05-22,90.0772705078125
2020-05-26,89.91449737548828
2020-05-27,90.8458480834961
2020-05-28,92.03035736083984
2020-05-29,93.14251708984375
2020-06-01,92.22023010253906
2020-06-02,92.75370025634766
2020-06-03,92.5728530883789
2020-06-04,91.84046173095703
2020-06-05,93.3233642578125
2020-06-08,93.96533966064453
2020-06-09,92.98882293701172
2020-06-10,92.8441390991211
2020-06-11,87.68111419677734
2020-06-12,88.25074005126953
2020-06-15,88.44967651367188
2020-06-16,90.62882232666016
2020-06-17,90.53841400146484
2020-06-18,90.23095703125
2020-06-19,91.09901428222656
2020-06-22,90.74942779541016
2020-06-23,91.13985443115234
2020-06-24,88.76080322265625
2020-06-25,89.6325454711914
2020-06-26,88.54287719726562
2020-06-29,89.34196472167969
2020-06-30,90.86746215820312
2020-07-01,91.56666564941406
2020-07-02,92.25676727294922
2020-07-06,93.1920394897461
2020-07-07,92.3838882446289
2020-07-08,92.39297485351562
2020-07-09,91.66654205322266
2020-07-10,91.44857788085938
2020-07-13,91.9662094116211
2020-07-14,93.79136657714844
2020-07-15,95.00811767578125
2020-07-16,94.85374450683594
2020-07-17,96.15225219726562
2020-07-20,96.13407897949219
2020-07-21,96.0705337524414
2020-07-22,96.93316650390625
2020-07-23,96.4972915649414
2020-07-24,95.43489837646484
2020-07-27,96.15225219726562
2020-07-28,96.04328918457031
2020-07-29,97.05121612548828
2020-07-30,96.37926483154297
2020-07-31,95.82534790039062
2020-08-03,96.81510925292969
2020-08-04,96.38834381103516
2020-08-05,96.8332748413086
2020-08-06,96.31570434570312
2020-08-07,96.62442016601562
2020-08-10,96.29753112792969
2020-08-11,95.68914031982422
2020-08-12,97.2963638305664
2020-08-13,97.16925811767578
2020-08-14,96.97856140136719
2020-08-17,97.55064392089844
2020-08-18,97.52339172363281
2020-08-19,97.2055892944336
2020-08-20,96.8968505859375
2020-08-21,96.99673461914062
2020-08-24,96.55180358886719
2020-08-25,97.2055892944336
2020-08-26,97.08753967285156
2020-08-27,97.85028076171875
2020-08-28,98.0682144165039
2020-08-31,98.30430603027344
2020-09-01,97.42350006103516
2020-09-02,99.37578582763672
2020-09-03,96.66983795166016
2020-09-04,95.97972869873047
2020-09-08,94.39971923828125
2020-09-09,96.0705337524414
2020-09-10,94.59949493408203
2020-09-11,94.97179412841797
2020-09-14,96.33385467529297
2020-09-15,96.46097564697266
2020-09-16,96.29753112792969
2020-09-17,95.97972869873047
2020-09-18,95.83443450927734
2020-09-21,94.06403350830078
2020-09-22,93.86344146728516
2020-09-23,92.8971176147461
2020-09-24,92.43216705322266
2020-09-25,93.91814422607422
2020-09-28,94.76597595214844
2020-09-29,94.64746856689453
2020-09-30,96.16079711914062
2020-10-01,95.8326187133789
2020-10-02,94.95743560791016
2020-10-05,96.90837097167969
2020-10-06,95.62294006347656
2020-10-07,97.42802429199219
2020-10-08,97.90208435058594
2020-10-09,98.7863540649414
2020-10-12,99.46096801757812
2020-10-13,98.70431518554688
2020-10-14,98.1299819946289
2020-10-15,97.41888427734375
2020-10-16,98.3852310180664
2020-10-19,96.8262939453125
2020-10-20,96.95393371582031
2020-10-21,96.47077941894531
2020-10-22,97.9294204711914
2020-10-23,98.29408264160156
2020-10-26,97.20008087158203
2020-10-27,96.53459930419922
2020-10-28,93.471435546875
2020-10-29,92.70565795898438
2020-10-30,92.67829895019531
2020-11-02,94.34661865234375
2020-11-03,95.72322082519531
2020-11-04,99.97152709960938
2020-11-05,100.17206573486328
2020-11-06,100.2085189819336
2020-11-09,101.14752197265625
2020-11-10,101.43924713134766
2020-11-11,101.3116226196289
2020-11-12,100.9378433227539
2020-11-13,102.21416473388672
2020-11-16,102.04095458984375
2020-11-17,101.37544250488281
2020-11-18,99.48831176757812
2020-11-19,99.4154052734375
2020-11-20,99.18748474121094
2020-11-23,98.93221282958984
2020-11-24,99.22394561767578
2020-11-25,98.85929107666016
2020-11-27,99.77094268798828
2020-11-30,100.04444122314453
2020-12-01,100.8831558227539
2020-12-02,101.63982391357422
2020-12-03,101.51219177246094
2020-12-04,102.59706115722656
2020-12-07,101.968017578125
2020-12-08,102.74291229248047
2020-12-09,102.38737487792969
2020-12-10,102.21416473388672
2020-12-11,101.81303405761719
2020-12-14,101.04724884033203
2020-12-15,102.1412353515625
2020-12-16,101.84037780761719
2020-12-17,102.93438720703125
2020-12-18,103.01638793945312
2020-12-21,101.98567962646484
2020-12-22,101.67442321777344
2020-12-23,101.74766540527344
2020-12-24,102.04058837890625
2020-12-28,102.2968978881836
2020-12-29,102.78205871582031
2020-12-30,102.76375579833984
2020-12-31,103.84393310546875
2021-01-04,103.3954086303711
2021-01-05,104.14601135253906
2021-01-06,105.57405090332031
2021-01-07,106.9471664428711
2021-01-08,107.4598159790039
2021-01-11,107.96329498291016
2021-01-12,106.79156494140625
2021-01-13,107.08450317382812
2021-01-14,106.74578857421875
2021-01-15,107.0753402709961
2021-01-19,107.8808822631836
2021-01-20,108.47591400146484
2021-01-21,107.96329498291016
2021-01-22,107.64287567138672
2021-01-25,108.34774780273438
2021-01-26,107.94497680664062
2021-01-27,104.66780090332031
2021-01-28,106.19652557373047
2021-01-29,105.29946899414062
2021-02-01,105.70223236083984
2021-02-02,106.00432586669922
2021-02-03,105.25367736816406
2021-02-04,105.69306182861328
2021-02-05,105.88531494140625
2021-02-08,106.01347351074219
2021-02-09,106.16907501220703
2021-02-10,106.36133575439453
2021-02-11,106.56271362304688
2021-02-12,107.35911560058594
2021-02-16,106.2972412109375
2021-02-17,106.68170928955078
2021-02-18,106.01347351074219
2021-02-19,104.73190307617188
2021-02-22,104.48473358154297
2021-02-23,104.31078338623047
2021-02-24,105.03397369384766
2021-02-25,103.98126983642578
2021-02-26,103.08413696289062
2021-03-01,104.42981719970703
2021-03-02,104.1277084350586
2021-03-03,102.80953216552734
2021-03-04,101.42727661132812
2021-03-05,103.45947265625
2021-03-08,103.20316314697266
2021-03-09,103.80733489990234
2021-03-10,104.04532623291016
2021-03-11,104.67697143554688
2021-03-12,104.90579986572266
2021-03-15,105.62897491455078
2021-03-16,105.56491088867188
2021-03-17,105.1804428100586
2021-03-18,104.96074676513672
2021-03-19,105.33606719970703
2021-03-22,106.25281524658203
2021-03-23,105.17805480957031
2021-03-24,105.05864715576172
2021-03-25,105.49958038330078
2021-03-26,107.49291229248047
2021-03-29,107.99812316894531
2021-03-30,107.02442932128906
2021-03-31,107.23567962646484
2021-04-01,106.91419219970703
2021-04-05,107.65824890136719
2021-04-06,107.24488067626953
2021-04-07,107.00604248046875
2021-04-08,107.17139434814453
2021-04-09,108.34717559814453
2021-04-12,108.45740509033203
2021-04-13,108.90752410888672
2021-04-14,108.89834594726562
2021-04-15,110.7630615234375
2021-04-16,111.58978271484375
2021-04-19,111.61734771728516
2021-04-20,112.04908752441406
2021-04-21,113.3718490600586
2021-04-22,112.86660766601562
2021-04-23,113.61067962646484
2021-04-26,113.22486114501953
2021-04-27,112.57268524169922
2021-04-28,112.23279571533203
2021-04-29,111.78269958496094
2021-04-30,111.45199584960938
2021-05-03,112.71963500976562
2021-05-04,112.83906555175781
2021-05-05,113.04114532470703
2021-05-06,113.18811798095703
2021-05-07,113.96893310546875
2021-05-10,114.11591339111328
2021-05-11,112.8849868774414
2021-05-12,111.81945037841797
2021-05-13,112.82987213134766
2021-05-14,113.39939880371094
2021-05-17,113.18811798095703
2021-05-18,113.22486114501953
2021-05-19,113.03197479248047
2021-05-20,114.2169418334961
2021-05-21,114.23530578613281
2021-05-24,114.34552001953125
2021-05-25,114.00567626953125
2021-05-26,113.34427642822266
2021-05-27,113.09628295898438
2021-05-28,113.53720092773438
2021-06-01,111.67247009277344
2021-06-02,111.45199584960938
2021-06-03,111.79188537597656
2021-06-04,112.15010070800781
2021-06-07,112.5542984008789
2021-06-08,112.20524597167969
2021-06-09,113.28915405273438
2021-06-10,115.2274169921875
2021-06-11,114.40985870361328
2021-06-14,114.51089477539062
2021-06-15,114.54763793945312
2021-06-16,114.10672760009766
2021-06-17,114.97935485839844
2021-06-18,113.6657943725586
2021-06-21,115.03153991699219
2021-06-22,115.2804946899414
2021-06-23,114.80097961425781
2021-06-24,115.39116668701172
2021-06-25,115.91682434082031
2021-06-28,116.0920181274414
2021-06-29,116.22113037109375
2021-06-30,116.1473388671875
2021-07-01,117.18018341064453
2021-07-02,118.30523681640625
2021-07-06,118.19457244873047
2021-07-07,118.94152069091797
2021-07-08,118.28679656982422
2021-07-09,118.69255065917969
2021-07-12,118.92308807373047
2021-07-13,118.81241607666016
2021-07-14,118.7017593383789
2021-07-15,118.28679656982422
2021-07-16,118.60953521728516
2021-07-19,117.3646240234375
2021-07-20,118.79399871826172
2021-07-21,118.98761749267578
2021-07-22,119.86369323730469
2021-07-23,121.2469482421875
2021-07-26,120.46312713623047
2021-07-27,121.02564239501953
2021-07-28,121.45905303955078
2021-07-29,121.75413513183594
2021-07-30,121.86480712890625
2021-08-02,122.0307846069336
2021-08-03,123.72759246826172
2021-08-04,123.20195007324219
2021-08-05,122.69474792480469
2021-08-06,122.59331512451172
2021-08-09,123.06361389160156
2021-08-10,122.77777862548828
2021-08-11,121.56049346923828
2021-08-12,122.51953887939453
2021-08-13,123.28495025634766
2021-08-16,124.68666076660156
2021-08-17,126.16211700439453
2021-08-18,124.24400329589844
2021-08-19,124.80650329589844
2021-08-20,125.51660919189453
2021-08-23,125.5627212524414
2021-08-24,125.12007141113281
2021-08-25,124.77884674072266
2021-08-26,124.29013061523438
2021-08-27,124.15178680419922
2021-08-30,124.85264587402344
2021-08-31,124.68666076660156
2021-09-01,124.72350311279297
2021-09-02,126.0606918334961
2021-09-03,126.19901275634766
2021-09-07,125.46125793457031
2021-09-08,125.40594482421875
2021-09-09,123.95812225341797
2021-09-10,122.82388305664062
2021-09-13,122.06766510009766
2021-09-14,122.04923248291016
2021-09-15,122.84230041503906
2021-09-16,122.52875518798828
2021-09-17,122.64866638183594
2021-09-20,121.36878967285156
2021-09-21,121.55387878417969
2021-09-22,121.7574691772461
2021-09-23,122.63662719726562
2021-09-24,122.13690185546875
2021-09-27,120.3971176147461
2021-09-28,118.33341979980469
2021-09-29,119.26809692382812
2021-09-30,117.80591583251953
2021-10-01,117.83368682861328
2021-10-04,116.03837585449219
2021-10-05,116.73242950439453
2021-10-06,116.51959991455078
2021-10-07,118.06505584716797
2021-10-08,117.4727783203125
2021-10-11,116.55661010742188
2021-10-12,115.99211883544922
2021-10-13,116.17718505859375
2021-10-14,117.8429183959961
2021-10-15,118.42594909667969
2021-10-18,117.62084197998047
2021-10-19,119.1662826538086
2021-10-20,120.86907196044922
2021-10-21,121.35952758789062
2021-10-22,121.85000610351562
2021-10-25,121.99808502197266
2021-10-26,122.59957885742188
2021-10-27,121.62789916992188
2021-10-28,122.64585876464844
2021-10-29,123.83966827392578
2021-11-01,123.69157409667969
2021-11-02,124.46894836425781
2021-11-03,125.2000503540039
2021-11-04,124.33939361572266
2021-11-05,122.95123291015625
2021-11-08,123.6823501586914
2021-11-09,123.2288818359375
2021-11-10,123.58052062988281
2021-11-11,123.21964263916016
2021-11-12,123.83040618896484
2021-11-15,123.06231689453125
2021-11-16,123.58052062988281
2021-11-17,123.75636291503906
2021-11-18,123.80265045166016
2021-11-19,123.05306243896484
2021-11-22,122.49778747558594
2021-11-23,122.62736511230469
2021-11-24,122.58108520507812
2021-11-26,122.12763214111328
2021-11-29,122.46080017089844
2021-11-30,120.05471801757812
2021-12-01,119.84183502197266
2021-12-02,120.42487335205078
2021-12-03,120.64695739746094
2021-12-06,121.331787109375
2021-12-07,122.89573669433594
2021-12-08,123.8211669921875
2021-12-09,124.10803985595703
2021-12-10,124.5429916381836
2021-12-13,125.71824645996094
2021-12-14,125.20926666259766
2021-12-15,127.772705078125
2021-12-16,128.53155517578125
2021-12-17,127.63390350341797
2021-12-20,126.86097717285156
2021-12-21,127.3905029296875
2021-12-22,128.87684631347656
2021-12-23,129.40635681152344
2021-12-27,130.77198791503906
2021-12-28,130.42822265625
2021-12-29,131.17140197753906
2021-12-30,131.44081115722656
2021-12-31,130.88345336914062
2022-01-03,129.53640747070312
2022-01-04,127.82713317871094
2022-01-05,126.91670989990234
2022-01-06,125.44893646240234
2022-01-07,124.80795288085938
2022-01-10,126.08995056152344
2022-01-11,127.09323120117188
2022-01-12,126.73091125488281
2022-01-13,124.76150512695312
2022-01-14,124.54781341552734
2022-01-18,122.80136108398438
2022-01-19,122.29969024658203
2022-01-20,121.50077819824219
2022-01-21,120.27454376220703
2022-01-24,119.87507629394531
2022-01-25,119.10404205322266
2022-01-26,118.48162078857422
2022-01-27,118.7881851196289
2022-01-28,121.21281433105469
2022-01-31,121.9095230102539
2022-02-01,122.23468780517578
2022-02-02,123.87896728515625
2022-02-03,123.34943389892578
2022-02-04,122.90351867675781
2022-02-07,122.68986511230469
2022-02-08,123.69316864013672
2022-02-09,124.64997863769531
2022-02-10,122.69914245605469
2022-02-11,120.9991226196289
2022-02-14,119.76361083984375
2022-02-15,121.11060333251953
2022-02-16,121.2964096069336
2022-02-17,119.3455581665039
2022-02-18,118.45375061035156
2022-02-22,118.15647888183594
2022-02-23,117.56192016601562
2022-02-24,118.03570556640625
2022-02-25,121.64942169189453
2022-02-28,120.729736328125
2022-03-01,120.06088256835938
2022-03-02,121.87235260009766
2022-03-03,122.4947738647461
2022-03-04,123.10791778564453
2022-03-07,120.96199035644531
2022-03-08,118.49090576171875
2022-03-09,120.729736328125
2022-03-10,120.68329620361328
2022-03-11,119.78216552734375
2022-03-14,120.62755584716797
2022-03-15,123.03361511230469
2022-03-16,124.51067352294922
2022-03-17,126.48009490966797
2022-03-18,127.26041412353516
2022-03-21,127.16349792480469
2022-03-22,127.19147491455078
2022-03-23,124.90837097167969
2022-03-24,126.39938354492188
2022-03-25,126.98646545410156
2022-03-28,127.90899658203125
2022-03-29,128.66383361816406
2022-03-30,128.91543579101562
2022-03-31,127.65738677978516
2022-04-01,128.66383361816406
2022-04-04,127.5921630859375
2022-04-05,127.86244201660156
2022-04-06,129.81004333496094
2022-04-07,132.30747985839844
2022-04-08,133.0995330810547
2022-04-11,130.45301818847656
2022-04-12,129.18568420410156
2022-04-13,129.8193359375
2022-04-14,129.19500732421875
2022-04-18,127.76922607421875
2022-04-19,128.989990234375
2022-04-20,130.72328186035156
2022-04-21,129.27886962890625
2022-04-22,124.56359100341797
2022-04-25,125.40228271484375
2022-04-26,123.19374084472656
2022-04-27,122.9234848022461
2022-04-28,124.61949920654297
2022-04-29,121.4138412475586
2022-05-02,120.6590347290039
2022-05-03,121.0411148071289
2022-05-04,123.72488403320312
2022-05-05,121.3206787109375
2022-05-06,120.93859100341797
2022-05-09,117.8074951171875
2022-05-10,118.22686004638672
2022-05-11,117.44406127929688
2022-05-12,118.58096313476562
2022-05-13,119.83900451660156
2022-05-16,120.7242660522461
2022-05-17,122.38301086425781
2022-05-18,119.22394561767578
2022-05-19,119.4848861694336
2022-05-20,120.93859100341797
2022-05-23,122.00091552734375
2022-05-24,122.36436462402344
2022-05-25,122.32708740234375
2022-05-26,122.84894561767578
2022-05-27,124.8897476196289
2022-05-31,123.22169494628906
2022-06-01,121.45112609863281
2022-06-02,122.41095733642578
2022-06-03,120.97589111328125
2022-06-06,120.99449157714844
2022-06-07,122.56938934326172
2022-06-08,121.60025024414062
2022-06-09,118.85120391845703
2022-06-10,116.94084167480469
2022-06-13,113.39974212646484
2022-06-14,112.31877136230469
2022-06-15,113.45564270019531
2022-06-16,111.78758239746094
2022-06-17,111.72235107421875
2022-06-21,114.73004913330078
2022-06-22,116.32093048095703
2022-06-23,118.93183898925781
2022-06-24,120.9063720703125
2022-06-27,121.3555908203125
2022-06-28,119.24064636230469
2022-06-29,120.2793960571289
2022-06-30,120.00801849365234
2022-07-01,121.3555908203125
2022-07-05,120.65370178222656
2022-07-06,121.46784973144531
2022-07-07,121.9825668334961
2022-07-08,122.3475341796875
2022-07-11,122.03871154785156
2022-07-12,120.48527526855469
2022-07-13,119.31550598144531
2022-07-14,118.9692611694336
2022-07-15,121.84219360351562
2022-07-18,119.26872253417969
2022-07-19,121.29940032958984
2022-07-20,120.10159301757812
2022-07-21,122.00126647949219
2022-07-22,121.49594116210938
2022-07-25,122.13229370117188
2022-07-26,122.75928497314453
2022-07-27,123.52664947509766
2022-07-28,124.31271362304688
2022-07-29,123.90096282958984
2022-08-01,122.9838638305664
2022-08-02,122.54405212402344
2022-08-03,123.66703033447266
2022-08-04,123.05875396728516
2022-08-05,123.011962890625
2022-08-08,123.30204772949219
2022-08-09,122.927734375
2022-08-10,124.26595306396484
2022-08-11,123.46114349365234
2022-08-12,125.04264831542969
2022-08-15,125.66963195800781
2022-08-16,125.3327407836914
2022-08-17,124.60282135009766
2022-08-18,124.0506820678711
2022-08-19,124.38758850097656
2022-08-22,122.75928497314453
2022-08-23,121.0467529296875
2022-08-24,121.19649505615234
2022-08-25,122.53469848632812
2022-08-26,119.11898803710938
2022-08-29,118.28611755371094
2022-08-30,117.50005340576172
2022-08-31,116.75138854980469
2022-09-01,118.6697998046875
2022-09-02,116.96662902832031
2022-09-06,117.07892608642578
2022-09-07,118.98797607421875
2022-09-08,121.05611419677734
2022-09-09,122.12294006347656
2022-09-12,122.93708038330078
2022-09-13,118.87567901611328
2022-09-14,118.9411849975586
2022-09-15,119.60560607910156
2022-09-16,119.26872253417969
2022-09-19,118.6260757446289
2022-09-20,117.23555755615234
2022-09-21,115.29071044921875
2022-09-22,115.90142059326172
2022-09-23,115.30952453613281
2022-09-26,114.21024322509766
2022-09-27,113.86261749267578
2022-09-28,116.35238647460938
2022-09-29,115.37528228759766
2022-09-30,113.78746032714844
2022-10-03,116.12689971923828
2022-10-04,118.82337951660156
2022-10-05,119.21797943115234
2022-10-06,117.69593811035156
2022-10-07,115.20616149902344
2022-10-10,114.48271942138672
2022-10-11,115.0934066772461
2022-10-12,114.5296859741211
2022-10-13,117.19798278808594
2022-10-14,116.40876007080078
2022-10-17,118.27845764160156
2022-10-18,118.93611145019531
2022-10-19,117.27314758300781
2022-10-20,116.2772445678711
2022-10-21,118.88916778564453
2022-10-24,121.18161010742188
2022-10-25,122.10240173339844
2022-10-26,123.45528411865234
2022-10-27,122.80706024169922
2022-10-28,124.82703399658203
2022-10-31,124.72367858886719
2022-11-01,124.79884338378906
2022-11-02,122.67550659179688
2022-11-03,122.15874481201172
2022-11-04,122.90097045898438
2022-11-07,124.21635437011719
2022-11-08,124.83641815185547
2022-11-09,123.49288177490234
2022-11-10,126.63095092773438
2022-11-11,125.0807113647461
2022-11-14,125.19345092773438
2022-11-15,125.03373718261719
2022-11-16,124.97737121582031
2022-11-17,124.92100524902344
2022-11-18,126.43365478515625
2022-11-21,126.49000549316406
2022-11-22,127.58927917480469
2022-11-23,128.0966033935547
2022-11-25,128.85763549804688
2022-11-28,127.88990783691406
2022-11-29,127.57047271728516
2022-11-30,130.61460876464844
2022-12-01,130.9904022216797
2022-12-02,131.32864379882812
2022-12-05,130.06967163085938
2022-12-06,129.08314514160156
2022-12-07,130.1448211669922
2022-12-08,131.31924438476562
2022-12-09,129.63746643066406
2022-12-12,131.01858520507812
2022-12-13,131.4225616455078
2022-12-14,131.62928771972656
2022-12-15,129.2146759033203
2022-12-16,127.33560180664062
2022-12-19,126.86011505126953
2022-12-20,126.83179473876953
2022-12-21,128.5016632080078
2022-12-22,128.3223876953125
2022-12-23,128.39784240722656
2022-12-27,128.06771850585938
2022-12-28,127.23747253417969
2022-12-29,128.62428283691406
2022-12-30,128.1620330810547
2023-01-03,127.79412078857422
2023-01-04,128.1337432861328
2023-01-05,126.82238006591797
2023-01-06,127.99221801757812
2023-01-09,125.85066986083984
2023-01-10,126.90727996826172
2023-01-11,127.624267578125
2023-01-12,127.2186279296875
2023-01-13,127.78466796875
2023-01-17,127.1903076171875
2023-01-18,125.39781951904297
2023-01-19,125.69974517822266
2023-01-20,126.33180236816406
2023-01-23,126.76576232910156
2023-01-24,125.9261474609375
2023-01-25,125.96389770507812
2023-01-26,126.1997299194336
2023-01-27,125.34123992919922
2023-01-30,124.20915222167969
2023-01-31,125.81292724609375
2023-02-01,126.40727233886719
2023-02-02,125.54878997802734
2023-02-03,125.18084716796875
2023-02-06,124.48272705078125
2023-02-07,125.2846450805664
2023-02-08,124.91667175292969
2023-02-09,123.82237243652344
2023-02-10,124.99217224121094
2023-02-13,126.02991485595703
2023-02-14,125.2846450805664
2023-02-15,124.66199493408203
2023-02-16,123.41668701171875
2023-02-17,124.52046203613281
2023-02-21,122.90723419189453
2023-02-22,122.49214172363281
2023-02-23,122.82234191894531
2023-02-24,121.2374038696289
2023-02-27,120.86946868896484
2023-02-28,119.97323608398438
2023-03-01,119.77513122558594
2023-03-02,120.51097869873047
2023-03-03,121.86004638671875
2023-03-06,121.80345153808594
2023-03-07,119.84115600585938
2023-03-08,119.19964599609375
2023-03-09,117.99208068847656
2023-03-10,117.12416076660156
2023-03-13,118.21849060058594
2023-03-14,119.27510833740234
2023-03-15,119.17134094238281
2023-03-16,120.28456115722656
2023-03-17,118.73738098144531
2023-03-20,120.24230194091797
2023-03-21,120.97154998779297
2023-03-22,119.14366912841797
2023-03-23,118.91637420654297
2023-03-24,120.56431579589844
2023-03-27,121.0567855834961
2023-03-28,120.32754516601562
2023-03-29,120.65901184082031
2023-03-30,121.31249237060547
2023-03-31,122.61001586914062
2023-04-03,123.98330688476562
2023-04-04,124.00222778320312
2023-04-05,126.14266204833984
2023-04-06,126.45520782470703
2023-04-10,126.36994934082031
2023-04-11,126.79615783691406
2023-04-12,126.83403778076172
2023-04-13,128.48196411132812
2023-04-14,127.44963836669922
2023-04-17,127.3454818725586
2023-04-18,126.47411346435547
2023-04-19,126.8624267578125
2023-04-20,126.34153747558594
2023-04-21,127.19393920898438
2023-04-24,127.90424346923828
2023-04-25,126.5404281616211
2023-04-26,124.74097442626953
2023-04-27,125.39446258544922
2023-04-28,126.46465301513672
2023-05-01,127.11813354492188
2023-05-02,126.56884765625
2023-05-03,126.39836883544922
2023-05-04,125.39446258544922
2023-05-05,126.521484375
2023-05-08,126.24683380126953
2023-05-09,125.40390014648438
2023-05-10,125.75432586669922
2023-05-11,125.36603546142578
2023-05-12,125.195556640625
2023-05-15,124.97773742675781
2023-05-16,123.93595123291016
2023-05-17,124.08749389648438
2023-05-18,123.78439331054688
2023-05-19,124.36212921142578
2023-05-22,124.48526000976562
2023-05-23,123.1214370727539
2023-05-24,122.27853393554688
2023-05-25,121.02837371826172
2023-05-26,120.7821273803711
2023-05-30,120.03392791748047
2023-05-31,121.06626892089844
2023-06-01,121.86182403564453
2023-06-02,123.42451477050781
2023-06-05,123.8696517944336
2023-06-06,122.83731842041016
2023-06-07,122.35430145263672
2023-06-08,123.14039611816406
2023-06-09,123.51923370361328
2023-06-12,123.9643325805664
2023-06-13,124.58943176269531
2023-06-14,123.31085968017578
2023-06-15,125.22396850585938
2023-06-16,125.21452331542969
2023-06-20,125.07376861572266
2023-06-21,125.0927734375
2023-06-22,125.94868469238281
2023-06-23,125.5302505493164
2023-06-26,124.81700134277344
2023-06-27,124.53169250488281
2023-06-28,124.13227844238281
2023-06-29,124.94063568115234
2023-06-30,126.2244644165039
2023-07-03,125.18788146972656
2023-07-05,125.12130737304688
2023-07-06,124.12277221679688
2023-07-07,122.67727661132812
2023-07-10,123.64729309082031
2023-07-11,123.67581176757812
2023-07-12,123.34297180175781
2023-07-13,123.39051818847656
2023-07-14,125.24493408203125
2023-07-17,124.67436218261719
2023-07-18,125.5968017578125
2023-07-19,126.17689514160156
2023-07-20,128.2690887451172
2023-07-21,129.56240844726562
2023-07-24,129.27713012695312
2023-07-25,129.22007751464844
2023-07-26,129.13449096679688
2023-07-27,128.1835174560547
2023-07-28,128.5638885498047
2023-07-31,127.5748519897461
2023-08-01,126.90914154052734
2023-08-02,126.9947280883789
2023-08-03,126.35758972167969
2023-08-04,125.9106216430664
2023-08-07,127.36564636230469
2023-08-08,128.34515380859375
2023-08-09,128.3070831298828
2023-08-10,128.2215118408203
2023-08-11,129.02035522460938
2023-08-14,129.4102325439453
2023-08-15,128.93479919433594
2023-08-16,127.95525360107422
2023-08-17,126.93770599365234
2023-08-18,126.98523712158203
2023-08-21,127.11837768554688
2023-08-22,126.67143249511719
2023-08-23,127.05181884765625
2023-08-24,125.94868469238281
2023-08-25,126.87115478515625
2023-08-28,127.16594696044922
2023-08-29,128.3070831298828
2023-08-30,128.21202087402344
2023-08-31,126.68094635009766
2023-09-01,127.0232925415039
2023-09-05,125.7109146118164
2023-09-06,125.02622985839844
2023-09-07,125.58731079101562
2023-09-08,125.58731079101562
2023-09-11,126.45268249511719
2023-09-12,126.29103088378906
2023-09-13,126.31005096435547
2023-09-14,126.70945739746094
2023-09-15,125.7109146118164
2023-09-18,125.51994323730469
