Date,PEP
2020-10-27,116.12519836425781
2020-10-28,111.99331665039062
2020-10-29,111.84310913085938
2020-10-30,111.2588119506836
2020-11-02,112.81135559082031
2020-11-03,114.38897705078125
2020-11-04,115.07343292236328
2020-11-05,115.23204040527344
2020-11-06,115.50748443603516
2020-11-09,115.56588745117188
2020-11-10,118.29542541503906
2020-11-11,120.11509704589844
2020-11-12,120.0650405883789
2020-11-13,120.79119873046875
2020-11-16,121.66767120361328
2020-11-17,121.2336196899414
2020-11-18,119.68106842041016
2020-11-19,119.63101196289062
2020-11-20,119.7144775390625
2020-11-23,119.38055419921875
2020-11-24,120.22364044189453
2020-11-25,120.33213806152344
2020-11-27,120.69941711425781
2020-11-30,120.39053344726562
2020-12-01,121.92644500732422
2020-12-02,120.716064453125
2020-12-03,121.43316650390625
2020-12-04,122.61009216308594
2020-12-07,122.20659637451172
2020-12-08,122.33269500732422
2020-12-09,122.4756088256836
2020-12-10,121.61811065673828
2020-12-11,121.87030792236328
2020-12-14,121.24822998046875
2020-12-15,121.7021713256836
2020-12-16,121.80305480957031
2020-12-17,122.49241638183594
2020-12-18,123.51798248291016
2020-12-21,122.23180389404297
2020-12-22,121.07170104980469
2020-12-23,121.39954376220703
2020-12-24,121.94597625732422
2020-12-28,123.50119018554688
2020-12-29,123.92992401123047
2020-12-30,123.83746337890625
2020-12-31,124.66970825195312
2021-01-04,121.28185272216797
2021-01-05,121.643310546875
2021-01-06,120.15540313720703
2021-01-07,119.7686538696289
2021-01-08,121.2061767578125
2021-01-11,119.44922637939453
2021-01-12,118.89439392089844
2021-01-13,119.86955261230469
2021-01-14,119.1717758178711
2021-01-15,118.8607406616211
2021-01-19,119.42400360107422
2021-01-20,118.81031799316406
2021-01-21,117.36441040039062
2021-01-22,116.50688934326172
2021-01-25,117.84355163574219
2021-01-26,119.20545196533203
2021-01-27,116.04454803466797
2021-01-28,117.01134490966797
2021-01-29,114.80880737304688
2021-02-01,115.15345764160156
2021-02-02,116.33036041259766
2021-02-03,116.02775573730469
2021-02-04,117.4232177734375
2021-02-05,118.4992904663086
2021-02-08,118.02850341796875
2021-02-09,117.35596466064453
2021-02-10,115.75873565673828
2021-02-11,113.4637451171875
2021-02-12,112.53901672363281
2021-02-16,112.96772766113281
2021-02-17,113.03498840332031
2021-02-18,113.79998016357422
2021-02-19,111.39569091796875
2021-02-22,110.95857238769531
2021-02-23,111.6226806640625
2021-02-24,111.0426254272461
2021-02-25,109.2856674194336
2021-02-26,108.60472106933594
2021-03-01,109.80685424804688
2021-03-02,110.18517303466797
2021-03-03,108.56269073486328
2021-03-04,109.16686248779297
2021-03-05,112.72583770751953
2021-03-08,111.96321105957031
2021-03-09,112.06487274169922
2021-03-10,113.19186401367188
2021-03-11,112.88682556152344
2021-03-12,112.73431396484375
2021-03-15,112.72583770751953
2021-03-16,113.55626678466797
2021-03-17,113.22576141357422
2021-03-18,112.30213928222656
2021-03-19,113.97147369384766
2021-03-22,116.76778411865234
2021-03-23,118.1744384765625
2021-03-24,117.6236572265625
2021-03-25,118.3184814453125
2021-03-26,120.9198989868164
2021-03-29,122.70785522460938
2021-03-30,120.78431701660156
2021-03-31,119.86066436767578
2021-04-01,119.71663665771484
2021-04-05,121.30973815917969
2021-04-06,121.7418441772461
2021-04-07,121.52153015136719
2021-04-08,120.78431701660156
2021-04-09,120.80976104736328
2021-04-12,121.1910629272461
2021-04-13,121.21646881103516
2021-04-14,120.4199447631836
2021-04-15,120.58943176269531
2021-04-16,122.15705108642578
2021-04-19,122.65701293945312
2021-04-20,123.47050476074219
2021-04-21,124.5466537475586
2021-04-22,123.77556610107422
2021-04-23,123.57218170166016
2021-04-26,121.47916412353516
2021-04-27,121.0809097290039
2021-04-28,120.1827163696289
2021-04-29,121.97065734863281
2021-04-30,122.15705108642578
2021-05-03,123.53828430175781
2021-05-04,121.98759460449219
2021-05-05,121.92828369140625
2021-05-06,123.3433837890625
2021-05-07,123.3433837890625
2021-05-10,124.32632446289062
2021-05-11,123.41963958740234
2021-05-12,122.21638488769531
2021-05-13,124.02973937988281
2021-05-14,124.2161865234375
2021-05-17,123.86029052734375
2021-05-18,123.30099487304688
2021-05-19,123.23323059082031
2021-05-20,124.75851440429688
2021-05-21,124.64836120605469
2021-05-24,125.2838363647461
2021-05-25,125.6651840209961
2021-05-26,125.6651840209961
2021-05-27,124.14835357666016
2021-05-28,125.36014556884766
2021-06-01,125.09744262695312
2021-06-02,125.59737396240234
2021-06-03,126.0455093383789
2021-06-04,126.19061279296875
2021-06-07,126.11380004882812
2021-06-08,124.93585968017578
2021-06-09,124.70543670654297
2021-06-10,125.98577117919922
2021-06-11,126.06256866455078
2021-06-14,126.813720703125
2021-06-15,126.82222747802734
2021-06-16,125.55900573730469
2021-06-17,126.77108001708984
2021-06-18,124.12498474121094
2021-06-21,125.09806823730469
2021-06-22,125.28585052490234
2021-06-23,123.63845825195312
2021-06-24,124.33834838867188
2021-06-25,124.97003173828125
2021-06-28,125.5077896118164
2021-06-29,125.42243194580078
2021-06-30,126.47228240966797
2021-07-01,126.4979248046875
2021-07-02,127.10395812988281
2021-07-06,127.29170227050781
2021-07-07,127.85505676269531
2021-07-08,127.91482543945312
2021-07-09,127.5904769897461
2021-07-12,127.61605834960938
2021-07-13,130.56088256835938
2021-07-14,131.9095001220703
2021-07-15,132.5155029296875
2021-07-16,133.00205993652344
2021-07-19,132.98497009277344
2021-07-20,133.00205993652344
2021-07-21,132.50697326660156
2021-07-22,132.46429443359375
2021-07-23,134.1629180908203
2021-07-26,134.06903076171875
2021-07-27,134.81158447265625
2021-07-28,133.573974609375
2021-07-29,133.8470916748047
2021-07-30,133.966552734375
2021-08-02,133.42881774902344
2021-08-03,133.72756958007812
2021-08-04,131.49127197265625
2021-08-05,131.7131805419922
2021-08-06,131.73025512695312
2021-08-09,131.74734497070312
2021-08-10,131.8155975341797
2021-08-11,132.3362579345703
2021-08-12,132.3618621826172
2021-08-13,133.59954833984375
2021-08-16,134.90550231933594
2021-08-17,134.7774658203125
2021-08-18,133.3946990966797
2021-08-19,135.63955688476562
2021-08-20,135.16156005859375
2021-08-23,134.7347869873047
2021-08-24,133.06178283691406
2021-08-25,132.47283935546875
2021-08-26,131.98634338378906
2021-08-27,132.25091552734375
2021-08-30,133.15570068359375
2021-08-31,133.48858642578125
2021-09-01,134.78599548339844
2021-09-02,134.88482666015625
2021-09-03,135.00514221191406
2021-09-07,132.80503845214844
2021-09-08,134.6871337890625
2021-09-09,133.8363494873047
2021-09-10,133.60430908203125
2021-09-13,133.86209106445312
2021-09-14,133.337890625
2021-09-15,134.0855712890625
2021-09-16,133.69021606445312
2021-09-17,132.46127319335938
2021-09-20,132.0143585205078
2021-09-21,131.95423889160156
2021-09-22,132.358154296875
2021-09-23,132.46127319335938
2021-09-24,132.52145385742188
2021-09-27,131.24951171875
2021-09-28,129.81431579589844
2021-09-29,130.8885498046875
2021-09-30,129.2642822265625
2021-10-01,129.7283477783203
2021-10-04,129.08380126953125
2021-10-05,129.84864807128906
2021-10-06,133.17459106445312
2021-10-07,134.40354919433594
2021-10-08,134.09417724609375
2021-10-11,134.27464294433594
2021-10-12,134.8676300048828
2021-10-13,135.77862548828125
2021-10-14,136.87005615234375
2021-10-15,136.4833526611328
2021-10-18,135.86453247070312
2021-10-19,137.59202575683594
2021-10-20,138.63189697265625
2021-10-21,136.80133056640625
2021-10-22,137.48025512695312
2021-10-25,136.83567810058594
2021-10-26,138.51158142089844
2021-10-27,138.03025817871094
2021-10-28,138.89830017089844
2021-10-29,138.88113403320312
2021-11-01,138.5888671875
2021-11-02,139.86082458496094
2021-11-03,141.20150756835938
2021-11-04,141.2100830078125
2021-11-05,142.66250610351562
2021-11-08,139.59439086914062
2021-11-09,140.52256774902344
2021-11-10,140.97805786132812
2021-11-11,139.81787109375
2021-11-12,139.78350830078125
2021-11-15,140.77182006835938
2021-11-16,140.35069274902344
2021-11-17,140.40223693847656
2021-11-18,140.44525146484375
2021-11-19,140.78038024902344
2021-11-22,141.0725860595703
2021-11-23,142.0179443359375
2021-11-24,140.7202606201172
2021-11-26,138.48577880859375
2021-11-29,141.0640106201172
2021-11-30,137.31700134277344
2021-12-01,137.64353942871094
2021-12-02,138.97161865234375
2021-12-03,142.51039123535156
2021-12-06,143.9899139404297
2021-12-07,143.8255615234375
2021-12-08,144.07644653320312
2021-12-09,143.89474487304688
2021-12-10,146.19627380371094
2021-12-13,146.92300415039062
2021-12-14,146.55963134765625
2021-12-15,148.44583129882812
2021-12-16,148.66212463378906
2021-12-17,145.61656188964844
2021-12-20,146.58560180664062
2021-12-21,146.15298461914062
2021-12-22,147.06146240234375
2021-12-23,146.89706420898438
2021-12-27,148.35931396484375
2021-12-28,149.12936401367188
2021-12-29,149.65711975097656
2021-12-30,149.3975830078125
2021-12-31,150.29737854003906
2022-01-03,149.66574096679688
2022-01-04,149.882080078125
2022-01-05,150.39259338378906
2022-01-06,150.4271697998047
2022-01-07,150.61749267578125
2022-01-10,150.6953887939453
2022-01-11,150.6261444091797
2022-01-12,150.4617462158203
2022-01-13,150.70404052734375
2022-01-14,151.96725463867188
2022-01-18,150.51376342773438
2022-01-19,151.5952606201172
2022-01-20,150.4963836669922
2022-01-21,150.73863220214844
2022-01-24,149.96861267089844
2022-01-25,148.24681091308594
2022-01-26,146.6807861328125
2022-01-27,146.5422821044922
2022-01-28,149.3975830078125
2022-01-31,150.13302612304688
2022-02-01,149.11204528808594
2022-02-02,151.8201446533203
2022-02-03,151.73365783691406
2022-02-04,149.2417755126953
2022-02-07,148.65347290039062
2022-02-08,148.83518981933594
2022-02-09,148.7659454345703
2022-02-10,145.67710876464844
2022-02-11,145.8587646484375
2022-02-14,144.23216247558594
2022-02-15,143.5919189453125
2022-02-16,143.8861083984375
2022-02-17,144.27542114257812
2022-02-18,145.10609436035156
2022-02-22,145.6597900390625
2022-02-23,144.22352600097656
2022-02-24,141.7144317626953
2022-02-25,145.68577575683594
2022-02-28,141.671142578125
2022-03-01,140.39927673339844
2022-03-02,142.34600830078125
2022-03-03,142.193603515625
2022-03-04,144.35342407226562
2022-03-07,141.47946166992188
2022-03-08,137.4906768798828
2022-03-09,137.08135986328125
2022-03-10,134.564453125
2022-03-11,133.8850860595703
2022-03-14,135.76625061035156
2022-03-15,138.47479248046875
2022-03-16,139.08445739746094
2022-03-17,140.1643829345703
2022-03-18,141.77557373046875
2022-03-21,141.5752410888672
2022-03-22,143.12548828125
2022-03-23,142.37646484375
2022-03-24,143.23870849609375
2022-03-25,143.90928649902344
2022-03-28,144.33602905273438
2022-03-29,146.4784698486328
2022-03-30,146.27818298339844
2022-03-31,145.7730712890625
2022-04-01,147.8458251953125
2022-04-04,147.4626007080078
2022-04-05,147.61940002441406
2022-04-06,150.13632202148438
2022-04-07,150.275634765625
2022-04-08,150.78079223632812
2022-04-11,150.31918334960938
2022-04-12,150.9288330078125
2022-04-13,150.6675567626953
2022-04-14,149.70956420898438
2022-04-18,148.42063903808594
2022-04-19,150.58045959472656
2022-04-20,152.81869506835938
2022-04-21,152.27001953125
2022-04-22,149.9272918701172
2022-04-25,151.3120574951172
2022-04-26,150.9288330078125
2022-04-27,152.2787628173828
2022-04-28,154.586669921875
2022-04-29,149.54409790039062
2022-05-02,146.10401916503906
2022-05-03,146.3042755126953
2022-05-04,151.41650390625
2022-05-05,148.39447021484375
2022-05-06,148.41192626953125
2022-05-09,149.535400390625
2022-05-10,149.35250854492188
2022-05-11,148.62960815429688
2022-05-12,148.4031982421875
2022-05-13,151.2946319580078
2022-05-16,152.81869506835938
2022-05-17,151.93910217285156
2022-05-18,142.5245361328125
2022-05-19,140.39083862304688
2022-05-20,141.27044677734375
2022-05-23,144.2228240966797
2022-05-24,146.15626525878906
2022-05-25,147.1577911376953
2022-05-26,148.15065002441406
2022-05-27,149.59632873535156
2022-05-31,146.09532165527344
2022-06-01,144.99794006347656
2022-06-02,146.1730499267578
2022-06-03,144.56822204589844
2022-06-06,145.17333984375
2022-06-07,146.0678253173828
2022-06-08,145.33993530273438
2022-06-09,142.7528839111328
2022-06-10,142.52490234375
2022-06-13,140.0869140625
2022-06-14,136.91229248046875
2022-06-15,138.37684631347656
2022-06-16,137.71031188964844
2022-06-17,137.7366485595703
2022-06-21,140.93759155273438
2022-06-22,142.0951690673828
2022-06-23,143.91050720214844
2022-06-24,145.6907196044922
2022-06-27,145.88368225097656
2022-06-28,143.83155822753906
2022-06-29,146.2169189453125
2022-06-30,146.155517578125
2022-07-01,148.54965209960938
2022-07-05,148.2164306640625
2022-07-06,149.69847106933594
2022-07-07,149.4003143310547
2022-07-08,150.7333221435547
2022-07-11,149.49679565429688
2022-07-12,148.64614868164062
2022-07-13,149.17233276367188
2022-07-14,149.9440460205078
2022-07-15,150.0668182373047
2022-07-18,147.55868530273438
2022-07-19,149.13719177246094
2022-07-20,147.55868530273438
2022-07-21,147.77793884277344
2022-07-22,148.74258422851562
2022-07-25,148.9530792236328
2022-07-26,150.68948364257812
2022-07-27,150.47897338867188
2022-07-28,153.32911682128906
2022-07-29,153.43435668945312
2022-08-01,155.17950439453125
2022-08-02,153.899169921875
2022-08-03,155.07427978515625
2022-08-04,154.23240661621094
2022-08-05,153.0748291015625
2022-08-08,152.46092224121094
2022-08-09,153.03099060058594
2022-08-10,154.29379272460938
2022-08-11,153.50454711914062
2022-08-12,155.51278686523438
2022-08-15,157.22283935546875
2022-08-16,158.13494873046875
2022-08-17,158.04721069335938
2022-08-18,158.205078125
2022-08-19,158.0033721923828
2022-08-22,156.49496459960938
2022-08-23,156.42481994628906
2022-08-24,157.20533752441406
2022-08-25,157.214111328125
2022-08-26,153.50454711914062
2022-08-29,153.02223205566406
2022-08-30,151.70675659179688
2022-08-31,151.0753173828125
2022-09-01,152.60267639160156
2022-09-02,150.669189453125
2022-09-06,149.65390014648438
2022-09-07,152.95582580566406
2022-09-08,152.44375610351562
2022-09-09,152.92935180664062
2022-09-12,153.52967834472656
2022-09-13,147.79991149902344
2022-09-14,148.92112731933594
2022-09-15,146.44912719726562
2022-09-16,147.41143798828125
2022-09-19,148.96527099609375
2022-09-20,149.13302612304688
2022-09-21,148.70925903320312
2022-09-22,148.8505096435547
2022-09-23,148.7799072265625
2022-09-26,148.71807861328125
2022-09-27,146.56390380859375
2022-09-28,148.91229248046875
2022-09-29,147.09361267089844
2022-09-30,144.1360321044922
2022-10-03,145.8928985595703
2022-10-04,147.53504943847656
2022-10-05,146.5550537109375
2022-10-06,143.72991943359375
2022-10-07,142.67930603027344
2022-10-10,142.86471557617188
2022-10-11,143.54454040527344
2022-10-12,149.54795837402344
2022-10-13,154.156494140625
2022-10-14,150.2542266845703
2022-10-17,152.49671936035156
2022-10-18,154.55381774902344
2022-10-19,153.05291748046875
2022-10-20,151.37548828125
2022-10-21,152.78807067871094
2022-10-24,156.86688232421875
2022-10-25,157.38780212402344
2022-10-26,158.09408569335938
2022-10-27,157.9263458251953
2022-10-28,160.8839111328125
2022-10-31,160.31008911132812
2022-11-01,159.5861053466797
2022-11-02,157.36131286621094
2022-11-03,156.95518493652344
2022-11-04,157.83804321289062
2022-11-07,159.10057067871094
2022-11-08,159.54196166992188
2022-11-09,157.6349639892578
2022-11-10,160.41598510742188
2022-11-11,157.19357299804688
2022-11-14,156.02821350097656
2022-11-15,156.43429565429688
2022-11-16,157.44076538085938
2022-11-17,158.94161987304688
2022-11-18,160.08937072753906
2022-11-21,163.17051696777344
2022-11-22,163.1881866455078
2022-11-23,163.4000701904297
2022-11-25,162.543701171875
2022-11-28,162.34947204589844
2022-11-29,161.20175170898438
2022-11-30,163.7797088623047
2022-12-01,165.14779663085938
2022-12-02,164.9612274169922
2022-12-05,162.67813110351562
2022-12-06,161.3544464111328
2022-12-07,161.84304809570312
2022-12-08,163.26446533203125
2022-12-09,162.6603546142578
2022-12-12,163.43324279785156
2022-12-13,163.34442138671875
2022-12-14,162.89132690429688
2022-12-15,160.12847900390625
2022-12-16,160.20843505859375
2022-12-19,161.09683227539062
2022-12-20,160.99911499023438
2022-12-21,162.1273651123047
2022-12-22,160.87474060058594
2022-12-23,161.9141082763672
2022-12-27,162.6337127685547
2022-12-28,161.46104431152344
2022-12-29,161.66537475585938
2022-12-30,160.4927520751953
2023-01-03,159.3822784423828
2023-01-04,158.9914093017578
2023-01-05,157.3301544189453
2023-01-06,160.88365173339844
2023-01-09,159.3112030029297
2023-01-10,157.9964141845703
2023-01-11,158.17408752441406
2023-01-12,156.15748596191406
2023-01-13,155.6777801513672
2023-01-17,156.40621948242188
2023-01-18,152.4618682861328
2023-01-19,150.69403076171875
2023-01-20,150.9161376953125
2023-01-23,150.24093627929688
2023-01-24,151.6356964111328
2023-01-25,152.73727416992188
2023-01-26,151.2181854248047
2023-01-27,150.68515014648438
2023-01-30,150.56077575683594
2023-01-31,151.92889404296875
2023-02-01,152.40859985351562
2023-02-02,150.99607849121094
2023-02-03,150.24093627929688
2023-02-06,152.63958740234375
2023-02-07,152.40859985351562
2023-02-08,152.05320739746094
2023-02-09,153.49237060546875
2023-02-10,156.53060913085938
2023-02-13,157.92535400390625
2023-02-14,156.14862060546875
2023-02-15,156.36181640625
2023-02-16,155.91763305664062
2023-02-17,156.6016845703125
2023-02-21,156.5128631591797
2023-02-22,156.4595489501953
2023-02-23,156.6283416748047
2023-02-24,156.31739807128906
2023-02-27,156.27297973632812
2023-02-28,154.15867614746094
2023-03-01,152.20425415039062
2023-03-02,155.0125732421875
2023-03-03,154.8605499267578
2023-03-06,155.17356872558594
2023-03-07,154.40438842773438
2023-03-08,154.82473754882812
2023-03-09,153.65313720703125
2023-03-10,153.85885620117188
2023-03-13,155.36138916015625
2023-03-14,155.2003936767578
2023-03-15,157.9729766845703
2023-03-16,157.86563110351562
2023-03-17,156.6313934326172
2023-03-20,158.83154296875
2023-03-21,159.2071533203125
2023-03-22,157.86563110351562
2023-03-23,157.09646606445312
2023-03-24,160.173095703125
2023-03-27,160.53086853027344
2023-03-28,160.47720336914062
2023-03-29,161.5862274169922
2023-03-30,161.72933959960938
2023-03-31,163.04403686523438
2023-04-03,163.22291564941406
2023-04-04,162.6416015625
2023-04-05,164.24252319335938
2023-04-06,164.88644409179688
2023-04-10,163.8489990234375
2023-04-11,163.5985565185547
2023-04-12,163.27659606933594
2023-04-13,164.9043426513672
2023-04-14,164.126220703125
2023-04-17,164.96694946289062
2023-04-18,165.3068084716797
2023-04-19,165.2084503173828
2023-04-20,165.75399780273438
2023-04-21,165.82554626464844
2023-04-24,165.90602111816406
2023-04-25,169.6713409423828
2023-04-26,168.62493896484375
2023-04-27,169.65345764160156
2023-04-28,170.72669982910156
2023-05-01,171.43324279785156
2023-05-02,171.9430389404297
2023-05-03,171.88043212890625
2023-05-04,172.95370483398438
2023-05-05,173.74969482421875
2023-05-08,172.92686462402344
2023-05-09,173.63343811035156
2023-05-10,173.74969482421875
2023-05-11,174.7066650390625
2023-05-12,175.40428161621094
2023-05-15,173.74969482421875
2023-05-16,172.9984130859375
2023-05-17,171.77313232421875
2023-05-18,171.32589721679688
2023-05-19,171.5763397216797
2023-05-22,166.9256134033203
2023-05-23,166.41583251953125
2023-05-24,165.3604736328125
2023-05-25,164.38560485839844
2023-05-26,164.18887329101562
2023-05-30,162.42691040039062
2023-05-31,163.0887908935547
2023-06-01,164.08396911621094
2023-06-02,165.7681427001953
2023-06-05,165.88519287109375
2023-06-06,163.51654052734375
2023-06-07,162.21067810058594
2023-06-08,164.00291442871094
2023-06-09,164.2280731201172
2023-06-12,163.82276916503906
2023-06-13,163.49853515625
2023-06-14,164.966552734375
2023-06-15,167.254150390625
2023-06-16,167.5513153076172
2023-06-20,166.89390563964844
2023-06-21,167.00193786621094
2023-06-22,168.73117065429688
2023-06-23,167.578369140625
2023-06-26,166.51560974121094
2023-06-27,167.7134552001953
2023-06-28,165.44387817382812
2023-06-29,165.6060028076172
2023-06-30,166.81280517578125
2023-07-03,167.1550750732422
2023-07-05,168.03768920898438
2023-07-06,168.05569458007812
2023-07-07,164.885498046875
2023-07-10,165.98423767089844
2023-07-11,165.69606018066406
2023-07-12,164.966552734375
2023-07-13,168.89328002929688
2023-07-14,169.5056915283203
2023-07-17,167.1820526123047
2023-07-18,166.11935424804688
2023-07-19,167.74948120117188
2023-07-20,170.48736572265625
2023-07-21,171.26187133789062
2023-07-24,171.94638061523438
2023-07-25,172.34263610839844
2023-07-26,172.55880737304688
2023-07-27,169.7938995361328
2023-07-28,171.39695739746094
2023-07-31,168.83023071289062
2023-08-01,168.25384521484375
2023-08-02,169.5957489013672
2023-08-03,168.5240020751953
2023-08-04,166.25445556640625
2023-08-07,168.3168487548828
2023-08-08,166.11033630371094
2023-08-09,165.69606018066406
2023-08-10,165.4888916015625
2023-08-11,165.75010681152344
2023-08-14,165.371826171875
2023-08-15,163.3274383544922
2023-08-16,163.2013397216797
2023-08-17,160.71563720703125
2023-08-18,160.4724884033203
2023-08-21,159.45474243164062
2023-08-22,158.23892211914062
2023-08-23,160.41842651367188
2023-08-24,159.57183837890625
2023-08-25,161.58926391601562
2023-08-28,162.3367462158203
2023-08-29,162.9491424560547
2023-08-30,163.08425903320312
2023-08-31,161.3656005859375
2023-09-01,159.0074920654297
2023-09-05,157.95541381835938
2023-09-06,158.47239685058594
2023-09-07,159.9870147705078
2023-09-08,159.86911010742188
2023-09-11,162.2816162109375
2023-09-12,161.68304443359375
2023-09-13,162.96180725097656
2023-09-14,164.3675994873047
2023-09-15,163.10693359375
2023-09-18,162.6897430419922
2023-09-19,161.72833251953125
2023-09-20,161.7827911376953
