Date,CPB
2020-04-29,40.346214294433594
2020-04-30,40.18540954589844
2020-05-01,40.531131744384766
2020-05-04,40.82863235473633
2020-05-05,40.90903091430664
2020-05-06,40.6517333984375
2020-05-07,40.39445495605469
2020-05-08,41.21456527709961
2020-05-11,41.77738571166992
2020-05-12,42.13115692138672
2020-05-13,42.211570739746094
2020-05-14,42.5894660949707
2020-05-15,43.039710998535156
2020-05-18,40.95726776123047
2020-05-19,39.895957946777344
2020-05-20,38.7301025390625
2020-05-21,37.93412780761719
2020-05-22,38.87483596801758
2020-05-26,38.07884979248047
2020-05-27,39.12408447265625
2020-05-28,39.81555938720703
2020-05-29,40.98943328857422
2020-06-01,41.58443069458008
2020-06-02,41.817588806152344
2020-06-03,39.25273513793945
2020-06-04,39.212528228759766
2020-06-05,38.73814392089844
2020-06-08,40.11304473876953
2020-06-09,39.82359313964844
2020-06-10,39.34922409057617
2020-06-11,38.569313049316406
2020-06-12,37.845680236816406
2020-06-15,38.898956298828125
2020-06-16,39.534141540527344
2020-06-17,39.72711181640625
2020-06-18,39.43766403198242
2020-06-19,39.51002502441406
2020-06-22,40.04872131347656
2020-06-23,39.47785568237305
2020-06-24,39.284881591796875
2020-06-25,39.8798828125
2020-06-26,38.9150390625
2020-06-29,39.59845733642578
2020-06-30,39.903995513916016
2020-07-01,39.646705627441406
2020-07-02,39.65474319458008
2020-07-06,39.646705627441406
2020-07-07,39.984405517578125
2020-07-08,39.82359313964844
2020-07-09,39.72711181640625
2020-07-10,40.426612854003906
2020-07-13,40.06480407714844
2020-07-14,40.73686218261719
2020-07-15,39.84617614746094
2020-07-16,40.121482849121094
2020-07-17,40.16196823120117
2020-07-20,39.854270935058594
2020-07-21,39.95954132080078
2020-07-22,39.951446533203125
2020-07-23,40.18626403808594
2020-07-24,40.00001907348633
2020-07-27,40.072906494140625
2020-07-28,40.67208480834961
2020-07-29,40.647796630859375
2020-07-30,39.92715072631836
2020-07-31,40.1376838684082
2020-08-03,40.25103759765625
2020-08-04,40.85022735595703
2020-08-05,40.275325775146484
2020-08-06,40.38869094848633
2020-08-07,40.46156692504883
2020-08-10,40.80973815917969
2020-08-11,40.299617767333984
2020-08-12,41.263179779052734
2020-08-13,41.441314697265625
2020-08-14,41.80569839477539
2020-08-17,42.332008361816406
2020-08-18,42.46156692504883
2020-08-19,42.4129753112793
2020-08-20,42.42917251586914
2020-08-21,42.542537689208984
2020-08-24,42.66398620605469
2020-08-25,42.93928909301758
2020-08-26,43.303672790527344
2020-08-27,43.14982986450195
2020-08-28,42.21863555908203
2020-08-31,42.59921646118164
2020-09-01,41.61945343017578
2020-09-02,42.469669342041016
2020-09-03,39.295570373535156
2020-09-04,38.52634048461914
2020-09-08,36.61540603637695
2020-09-09,36.915000915527344
2020-09-10,36.69637680053711
2020-09-11,36.842124938964844
2020-09-14,37.10123062133789
2020-09-15,36.85832595825195
2020-09-16,36.647789001464844
2020-09-17,36.915000915527344
2020-09-18,36.79353713989258
2020-09-21,37.30366897583008
2020-09-22,36.97168731689453
2020-09-23,36.583011627197266
2020-09-24,37.90286636352539
2020-09-25,38.510135650634766
2020-09-28,38.8502197265625
2020-09-29,38.88261032104492
2020-09-30,39.1660041809082
2020-10-01,39.2874755859375
2020-10-02,39.52228546142578
2020-10-05,39.659942626953125
2020-10-06,39.336055755615234
2020-10-07,39.35236740112305
2020-10-08,39.491004943847656
2020-10-09,39.531803131103516
2020-10-12,40.06193161010742
2020-10-13,40.46157455444336
2020-10-14,40.339229583740234
2020-10-15,40.09455490112305
2020-10-16,39.915130615234375
2020-10-19,39.662296295166016
2020-10-20,38.87932586669922
2020-10-21,38.944557189941406
2020-10-22,39.075069427490234
2020-10-23,39.597042083740234
2020-10-26,39.38499069213867
2020-10-27,39.344207763671875
2020-10-28,38.38996887207031
2020-10-29,38.14528274536133
2020-10-30,38.06372833251953
2020-11-02,38.887474060058594
2020-11-03,39.05876159667969
2020-11-04,38.895633697509766
2020-11-05,39.19740295410156
2020-11-06,39.14031219482422
2020-11-09,37.61515808105469
2020-11-10,38.56939697265625
2020-11-11,39.38499069213867
2020-11-12,39.58072280883789
2020-11-13,40.1190185546875
2020-11-16,40.69809341430664
2020-11-17,40.27398681640625
2020-11-18,39.99668502807617
2020-11-19,40.22505187988281
2020-11-20,39.947750091552734
2020-11-23,40.053775787353516
2020-11-24,40.26583480834961
2020-11-25,39.8988151550293
2020-11-27,39.947750091552734
2020-11-30,40.79596710205078
2020-12-01,40.98356246948242
2020-12-02,40.02115249633789
2020-12-03,39.75201416015625
2020-12-04,39.55626678466797
2020-12-07,39.401309967041016
2020-12-08,39.36052703857422
2020-12-09,38.56125259399414
2020-12-10,38.58570861816406
2020-12-11,38.50415802001953
2020-12-14,38.09635543823242
2020-12-15,38.18606185913086
2020-12-16,38.42259216308594
2020-12-17,38.96902847290039
2020-12-18,38.79777145385742
2020-12-21,39.40945816040039
2020-12-22,38.95273208618164
2020-12-23,39.238182067871094
2020-12-24,39.597042083740234
2020-12-28,39.499168395996094
2020-12-29,39.491004943847656
2020-12-30,39.164772033691406
2020-12-31,39.433921813964844
2021-01-04,39.58072280883789
2021-01-05,39.882503509521484
2021-01-06,39.075069427490234
2021-01-07,38.812042236328125
2021-01-08,38.51615524291992
2021-01-11,37.83393859863281
2021-01-12,37.39008712768555
2021-01-13,37.34076690673828
2021-01-14,37.70241928100586
2021-01-15,38.15449142456055
2021-01-19,38.12161636352539
2021-01-20,37.8421516418457
2021-01-21,38.318878173828125
2021-01-22,38.28600311279297
2021-01-25,39.45315933227539
2021-01-26,41.05594253540039
2021-01-27,43.324493408203125
2021-01-28,40.069618225097656
2021-01-29,39.54357147216797
2021-02-01,39.477806091308594
2021-02-02,38.84492492675781
2021-02-03,38.7298469543457
2021-02-04,38.57367706298828
2021-02-05,39.04218292236328
2021-02-08,38.7298469543457
2021-02-09,38.63120651245117
2021-02-10,39.083282470703125
2021-02-11,38.6065559387207
2021-02-12,38.425724029541016
2021-02-16,37.899688720703125
2021-02-17,38.12161636352539
2021-02-18,38.74629592895508
2021-02-19,38.07229995727539
2021-02-22,37.9161262512207
2021-02-23,38.08052062988281
2021-02-24,38.00654602050781
2021-02-25,37.521602630615234
2021-02-26,37.38186264038086
2021-03-01,37.41474151611328
2021-03-02,37.4969367980957
2021-03-03,37.653106689453125
2021-03-04,37.64488983154297
2021-03-05,38.294227600097656
2021-03-08,38.836700439453125
2021-03-09,38.57367706298828
2021-03-10,39.35453414916992
2021-03-11,38.992862701416016
2021-03-12,39.42028045654297
2021-03-15,39.12437438964844
2021-03-16,40.192909240722656
2021-03-17,40.24222183227539
2021-03-18,40.70249938964844
2021-03-19,40.92442321777344
2021-03-22,41.93541717529297
2021-03-23,41.61486053466797
2021-03-24,40.08605194091797
2021-03-25,40.579219818115234
2021-03-26,41.8121223449707
2021-03-29,42.708038330078125
2021-03-30,42.231319427490234
2021-03-31,41.31895065307617
2021-04-01,41.0723762512207
2021-04-05,41.1710090637207
2021-04-06,41.1710090637207
2021-04-07,40.75698471069336
2021-04-08,40.367801666259766
2021-04-09,39.80472183227539
2021-04-12,40.434043884277344
2021-04-13,40.458885192871094
2021-04-14,40.11109924316406
2021-04-15,40.4754524230957
2021-04-16,40.906028747558594
2021-04-19,41.1213264465332
2021-04-20,41.518795013427734
2021-04-21,41.858306884765625
2021-04-22,41.0136833190918
2021-04-23,40.38436508178711
2021-04-26,39.68050765991211
2021-04-27,39.763309478759766
2021-04-28,39.39069747924805
2021-04-29,39.763309478759766
2021-04-30,39.539730072021484
2021-05-03,40.077980041503906
2021-05-04,39.953765869140625
2021-05-05,40.45060729980469
2021-05-06,41.25382614135742
2021-05-07,41.030250549316406
2021-05-10,41.52708053588867
2021-05-11,41.42771530151367
2021-05-12,40.74042510986328
2021-05-13,41.03852844238281
2021-05-14,40.79838562011719
2021-05-17,40.87291717529297
2021-05-18,40.41748809814453
2021-05-19,40.020015716552734
2021-05-20,40.458885192871094
2021-05-21,40.467166900634766
2021-05-24,40.27671432495117
2021-05-25,40.086265563964844
2021-05-26,40.04485321044922
2021-05-27,39.59770584106445
2021-05-28,40.30154800415039
2021-06-01,40.467166900634766
2021-06-02,41.1213264465332
2021-06-03,40.92259216308594
2021-06-04,41.13788986206055
2021-06-07,40.95571517944336
2021-06-08,40.67417526245117
2021-06-09,38.02439880371094
2021-06-10,37.85877990722656
2021-06-11,38.18172836303711
2021-06-14,37.941593170166016
2021-06-15,37.568965911865234
2021-06-16,37.69317626953125
2021-06-17,37.83393859863281
2021-06-18,37.48616027832031
2021-06-21,37.718013763427734
2021-06-22,37.75114059448242
2021-06-23,37.444766998291016
2021-06-24,37.428192138671875
2021-06-25,37.891902923583984
2021-06-28,37.974708557128906
2021-06-29,37.78425979614258
2021-06-30,37.75114059448242
2021-07-01,37.85877990722656
2021-07-02,37.80909729003906
2021-07-06,37.709739685058594
2021-07-07,38.156890869140625
2021-07-08,37.974708557128906
2021-07-09,37.792537689208984
2021-07-12,37.718013763427734
2021-07-13,37.32564163208008
2021-07-14,37.04180145263672
2021-07-15,37.617835998535156
2021-07-16,38.01020431518555
2021-07-19,38.32745361328125
2021-07-20,37.801490783691406
2021-07-21,37.22545623779297
2021-07-22,36.95831298828125
2021-07-23,37.208763122558594
2021-07-26,37.15867614746094
2021-07-27,37.30893325805664
2021-07-28,36.81637954711914
2021-07-29,36.68281173706055
2021-07-30,36.4991455078125
2021-08-02,36.15686798095703
2021-08-03,36.19025421142578
2021-08-04,35.43889617919922
2021-08-05,35.25523376464844
2021-08-06,35.31367492675781
2021-08-09,35.555782318115234
2021-08-10,35.48898696899414
2021-08-11,35.75614547729492
2021-08-12,35.555782318115234
2021-08-13,36.04833221435547
2021-08-16,36.26538848876953
2021-08-17,36.6494140625
2021-08-18,35.71439743041992
2021-08-19,36.06502914428711
2021-08-20,36.13182067871094
2021-08-23,35.49733352661133
2021-08-24,35.079925537109375
2021-08-25,34.320220947265625
2021-08-26,33.75252914428711
2021-08-27,34.56232833862305
2021-08-30,34.19498825073242
2021-08-31,34.83781433105469
2021-09-01,35.555782318115234
2021-09-02,35.73944091796875
2021-09-03,35.93980407714844
2021-09-07,35.797882080078125
2021-09-08,35.91476058959961
2021-09-09,35.7310905456543
2021-09-10,36.023292541503906
2021-09-13,36.590972900390625
2021-09-14,36.198604583740234
2021-09-15,36.732906341552734
2021-09-16,36.332183837890625
2021-09-17,36.05668640136719
2021-09-20,35.56412124633789
2021-09-21,35.24688720703125
2021-09-22,35.36376190185547
2021-09-23,35.29698181152344
2021-09-24,35.422203063964844
2021-09-27,35.28028106689453
2021-09-28,35.11331558227539
2021-09-29,35.772830963134766
2021-09-30,34.90461349487305
2021-10-01,34.67085647583008
2021-10-04,35.155059814453125
2021-10-05,35.530738830566406
2021-10-06,35.79180908203125
2021-10-07,35.53915786743164
2021-10-08,35.54758834838867
2021-10-11,35.26123809814453
2021-10-12,35.16860580444336
2021-10-13,34.958065032958984
2021-10-14,34.94122314453125
2021-10-15,34.66331481933594
2021-10-18,34.41066360473633
2021-10-19,34.376976013183594
2021-10-20,34.76436233520508
2021-10-21,34.21696472167969
2021-10-22,34.27592086791992
2021-10-25,33.85483932495117
2021-10-26,34.334869384765625
2021-10-27,33.61060333251953
2021-10-28,33.84640884399414
2021-10-29,33.6442985534668
2021-11-01,34.03168869018555
2021-11-02,34.00642013549805
2021-11-03,35.00859832763672
2021-11-04,34.494876861572266
2021-11-05,34.30118942260742
2021-11-08,34.36855697631836
2021-11-09,34.76436233520508
2021-11-10,34.87385559082031
2021-11-11,34.46961212158203
2021-11-12,34.99175262451172
2021-11-15,35.14333724975586
2021-11-16,34.84859085083008
2021-11-17,35.02543640136719
2021-11-18,34.5201416015625
2021-11-19,34.17485427856445
2021-11-22,34.5790901184082
2021-11-23,34.958065032958984
2021-11-24,34.823326110839844
2021-11-26,34.96649169921875
2021-11-29,34.69699478149414
2021-11-30,33.964324951171875
2021-12-01,33.61060333251953
2021-12-02,34.12432098388672
2021-12-03,34.638038635253906
2021-12-06,34.781211853027344
2021-12-07,34.62961959838867
2021-12-08,35.22756576538086
2021-12-09,35.52231216430664
2021-12-10,36.33921432495117
2021-12-13,36.76871109008789
2021-12-14,36.271846771240234
2021-12-15,36.625545501708984
2021-12-16,37.20663833618164
2021-12-17,36.313941955566406
2021-12-20,36.39816665649414
2021-12-21,35.62337875366211
2021-12-22,35.34546661376953
2021-12-23,35.337039947509766
2021-12-27,35.52231216430664
2021-12-28,36.516056060791016
2021-12-29,36.39816665649414
2021-12-30,36.33921432495117
2021-12-31,36.600284576416016
2022-01-03,36.83609390258789
2022-01-04,37.156105041503906
2022-01-05,37.60622787475586
2022-01-06,38.243186950683594
2022-01-07,38.939598083496094
2022-01-10,38.931114196777344
2022-01-11,38.277156829833984
2022-01-12,38.396060943603516
2022-01-13,38.96508026123047
2022-01-14,39.38971710205078
2022-01-18,39.313289642333984
2022-01-19,39.1009635925293
2022-01-20,38.07332992553711
2022-01-21,38.47249221801758
2022-01-24,38.489471435546875
2022-01-25,37.699642181396484
2022-01-26,36.96925735473633
2022-01-27,37.54677200317383
2022-01-28,37.555267333984375
2022-01-31,37.4703369140625
2022-02-01,37.49581527709961
2022-02-02,37.8270378112793
2022-02-03,37.877986907958984
2022-02-04,36.5955810546875
2022-02-07,36.977752685546875
2022-02-08,37.04569625854492
2022-02-09,36.90980911254883
2022-02-10,36.68050765991211
2022-02-11,37.49581527709961
2022-02-14,37.39390182495117
2022-02-15,37.47883605957031
2022-02-16,37.08816146850586
2022-02-17,37.529788970947266
2022-02-18,38.17524337768555
2022-02-22,37.954429626464844
2022-02-23,37.937442779541016
2022-02-24,36.977752685546875
2022-02-25,38.379058837890625
2022-02-28,38.19222640991211
2022-03-01,37.71662902832031
2022-03-02,38.34510040283203
2022-03-03,38.684810638427734
2022-03-04,38.684810638427734
2022-03-07,38.659339904785156
2022-03-08,35.92463684082031
2022-03-09,36.20491027832031
2022-03-10,35.559452056884766
2022-03-11,35.814239501953125
2022-03-14,36.3577766418457
2022-03-15,36.918312072753906
2022-03-16,36.230384826660156
2022-03-17,36.29833221435547
2022-03-18,36.03504180908203
2022-03-21,36.069026947021484
2022-03-22,36.510650634765625
2022-03-23,36.52762985229492
2022-03-24,36.79091262817383
2022-03-25,37.81854248046875
2022-03-28,37.49581527709961
2022-03-29,37.988399505615234
2022-03-30,37.45335388183594
2022-03-31,37.85251998901367
2022-04-01,38.260169982910156
2022-04-04,38.20922088623047
2022-04-05,38.11579513549805
2022-04-06,38.44120407104492
2022-04-07,38.672420501708984
2022-04-08,38.9378776550293
2022-04-11,39.19478225708008
2022-04-12,39.14339828491211
2022-04-13,39.22904586791992
2022-04-14,39.56300735473633
2022-04-18,38.9378776550293
2022-04-19,39.56300735473633
2022-04-20,40.367977142333984
2022-04-21,40.65912628173828
2022-04-22,40.19669723510742
2022-04-25,40.102508544921875
2022-04-26,39.70003128051758
2022-04-27,40.28234100341797
2022-04-28,41.33564758300781
2022-04-29,40.43647384643555
2022-05-02,40.16245651245117
2022-05-03,40.3508415222168
2022-05-04,41.10443115234375
2022-05-05,41.63536834716797
2022-05-06,42.534523010253906
2022-05-09,44.007423400878906
2022-05-10,42.45745086669922
2022-05-11,42.2604866027832
2022-05-12,42.8256721496582
2022-05-13,43.28810501098633
2022-05-16,43.382301330566406
2022-05-17,43.056888580322266
2022-05-18,39.580142974853516
2022-05-19,39.443119049072266
2022-05-20,39.41743850708008
2022-05-23,39.52875518798828
2022-05-24,40.898902893066406
2022-05-25,41.08730697631836
2022-05-26,41.018795013427734
2022-05-27,41.28425598144531
2022-05-31,41.02735900878906
2022-06-01,40.24809265136719
2022-06-02,39.17766189575195
2022-06-03,39.160526275634766
2022-06-06,39.31467819213867
2022-06-07,39.90555191040039
2022-06-08,40.5135498046875
2022-06-09,40.24809265136719
2022-06-10,40.188148498535156
2022-06-13,39.2718505859375
2022-06-14,38.912193298339844
2022-06-15,38.80086898803711
2022-06-16,38.68953323364258
2022-06-17,38.86937713623047
2022-06-21,40.24809265136719
2022-06-22,40.22239685058594
2022-06-23,40.590633392333984
2022-06-24,41.48122024536133
2022-06-27,41.22431182861328
2022-06-28,41.01022720336914
2022-06-29,41.446964263916016
2022-06-30,41.147239685058594
2022-07-01,41.5240364074707
2022-07-05,41.31850814819336
2022-07-06,41.732730865478516
2022-07-07,41.91395568847656
2022-07-08,41.92258834838867
2022-07-11,42.06066131591797
2022-07-12,42.19010543823242
2022-07-13,42.6819953918457
2022-07-14,42.32817459106445
2022-07-15,42.05202865600586
2022-07-18,41.57740020751953
2022-07-19,41.784507751464844
2022-07-20,41.465213775634766
2022-07-21,41.085514068603516
2022-07-22,41.292625427246094
2022-07-25,41.94847869873047
2022-07-26,42.285030364990234
2022-07-27,41.90532302856445
2022-07-28,42.388580322265625
2022-07-29,42.587059020996094
2022-08-01,42.785545349121094
2022-08-02,42.457618713378906
2022-08-03,42.880470275878906
2022-08-04,42.23324203491211
2022-08-05,42.64746856689453
2022-08-08,42.75102233886719
2022-08-09,42.8718376159668
2022-08-10,43.09620666503906
2022-08-11,43.22565841674805
2022-08-12,43.09620666503906
2022-08-15,43.19114303588867
2022-08-16,43.74342727661133
2022-08-17,43.74342727661133
2022-08-18,43.8297233581543
2022-08-19,44.27846908569336
2022-08-22,43.881507873535156
2022-08-23,44.149024963378906
2022-08-24,44.48557662963867
2022-08-25,44.174903869628906
2022-08-26,43.74342727661133
2022-08-29,44.13176727294922
2022-08-30,43.74342727661133
2022-08-31,43.47591018676758
2022-09-01,42.60432052612305
2022-09-02,42.397212982177734
2022-09-06,42.121063232421875
2022-09-07,42.552547454833984
2022-09-08,41.28398895263672
2022-09-09,41.361663818359375
2022-09-12,41.8621711730957
2022-09-13,40.80073547363281
2022-09-14,40.85251998901367
2022-09-15,40.63677978515625
2022-09-16,41.154544830322266
2022-09-19,41.465213775634766
2022-09-20,41.22357940673828
2022-09-21,41.87944030761719
2022-09-22,42.440364837646484
2022-09-23,41.939849853515625
2022-09-26,41.404808044433594
2022-09-27,40.62814712524414
2022-09-28,41.31850814819336
2022-09-29,40.56774139404297
2022-09-30,40.66265869140625
2022-10-03,41.180442810058594
2022-10-04,41.473846435546875
2022-10-05,41.38688278198242
2022-10-06,40.70854568481445
2022-10-07,40.5520133972168
2022-10-10,41.499935150146484
2022-10-11,42.282623291015625
2022-10-12,42.69136428833008
2022-10-13,44.021934509277344
2022-10-14,43.80452346801758
2022-10-17,43.49143981933594
2022-10-18,43.9610595703125
2022-10-19,44.33501052856445
2022-10-20,43.378395080566406
2022-10-21,43.70016098022461
2022-10-24,44.00454330444336
2022-10-25,44.49155044555664
2022-10-26,44.822021484375
2022-10-27,45.04813003540039
2022-10-28,45.85690689086914
2022-10-31,46.0134391784668
2022-11-01,45.71776580810547
2022-11-02,45.44816589355469
2022-11-03,44.55242156982422
2022-11-04,44.204559326171875
2022-11-07,44.45676040649414
2022-11-08,44.822021484375
2022-11-09,44.73504638671875
2022-11-10,43.9610595703125
2022-11-11,42.587005615234375
2022-11-14,42.300018310546875
2022-11-15,42.44786071777344
2022-11-16,44.10020446777344
2022-11-17,43.908878326416016
2022-11-18,44.83940505981445
2022-11-21,45.387290954589844
2022-11-22,45.71776580810547
2022-11-23,45.69167709350586
2022-11-25,46.12649917602539
2022-11-28,46.02213668823242
2022-11-29,45.76123809814453
2022-11-30,46.674381256103516
2022-12-01,46.60480880737305
2022-12-02,47.04833221435547
2022-12-05,46.35261535644531
2022-12-06,46.08301544189453
2022-12-07,48.85721969604492
2022-12-08,49.63120651245117
2022-12-09,48.404991149902344
2022-12-12,49.492069244384766
2022-12-13,48.935489654541016
2022-12-14,49.570335388183594
2022-12-15,49.50075912475586
2022-12-16,49.62251663208008
2022-12-19,49.42249298095703
2022-12-20,48.85721969604492
2022-12-21,49.492069244384766
2022-12-22,49.41379928588867
2022-12-23,49.81383514404297
2022-12-27,50.04864501953125
2022-12-28,49.60512161254883
2022-12-29,49.3181266784668
2022-12-30,49.35292053222656
2023-01-03,48.874610900878906
2023-01-04,48.813331604003906
2023-01-05,49.14598846435547
2023-01-06,49.9076042175293
2023-01-09,48.979652404785156
2023-01-10,49.02342987060547
2023-01-11,48.69953155517578
2023-01-12,47.91164779663086
2023-01-13,48.11300277709961
2023-01-17,47.850372314453125
2023-01-18,46.02950668334961
2023-01-19,45.8631706237793
2023-01-20,45.5567741394043
2023-01-23,45.15407943725586
2023-01-24,44.99650573730469
2023-01-25,45.22410583496094
2023-01-26,44.357452392578125
2023-01-27,44.76013946533203
2023-01-30,45.43422317504883
2023-01-31,45.460479736328125
2023-02-01,45.232872009277344
2023-02-02,44.10357666015625
2023-02-03,44.54129409790039
2023-02-06,45.591793060302734
2023-02-07,44.908958435058594
2023-02-08,44.558799743652344
2023-02-09,44.21738052368164
2023-02-10,45.02276611328125
2023-02-13,45.34667205810547
2023-02-14,44.66384506225586
2023-02-15,44.602569580078125
2023-02-16,44.5500373840332
2023-02-17,45.828155517578125
2023-02-21,46.70356750488281
2023-02-22,46.37966537475586
2023-02-23,46.44094467163086
2023-02-24,46.5109748840332
2023-02-27,46.50223159790039
2023-02-28,45.97697067260742
2023-03-01,45.442970275878906
2023-03-02,45.889427185058594
2023-03-03,45.88068389892578
2023-03-06,46.02950668334961
2023-03-07,45.63556671142578
2023-03-08,46.51972961425781
2023-03-09,45.81064987182617
2023-03-10,45.96821975708008
2023-03-13,46.64228820800781
2023-03-14,47.071250915527344
2023-03-15,47.57023239135742
2023-03-16,47.32511901855469
2023-03-17,46.729835510253906
2023-03-20,47.342628479003906
2023-03-21,47.342628479003906
2023-03-22,46.91366958618164
2023-03-23,46.83488464355469
2023-03-24,47.745323181152344
2023-03-27,47.87663269042969
2023-03-28,47.92915725708008
2023-03-29,47.81534957885742
2023-03-30,47.62276077270508
2023-03-31,48.1305046081543
2023-04-03,48.279319763183594
2023-04-04,48.1305046081543
2023-04-05,48.96778869628906
2023-04-06,48.888465881347656
2023-04-10,48.7915153503418
2023-04-11,49.170494079589844
2023-04-12,48.7915153503418
2023-04-13,48.75626754760742
2023-04-14,48.28033447265625
2023-04-17,48.65931701660156
2023-04-18,48.57999038696289
2023-04-19,47.79559326171875
2023-04-20,47.92779541015625
2023-04-21,47.30203628540039
2023-04-24,47.14339065551758
2023-04-25,48.18337631225586
2023-04-26,48.06881332397461
2023-04-27,48.456607818603516
2023-04-28,47.85728454589844
2023-05-01,48.14812469482422
2023-05-02,48.07762145996094
2023-05-03,48.07762145996094
2023-05-04,47.883724212646484
2023-05-05,48.245079040527344
2023-05-08,47.99829864501953
2023-05-09,48.12168502807617
2023-05-10,47.90134811401367
2023-05-11,47.99829864501953
2023-05-12,47.883724212646484
2023-05-15,47.002376556396484
2023-05-16,46.729148864746094
2023-05-17,47.22271728515625
2023-05-18,46.57933044433594
2023-05-19,46.42949295043945
2023-05-22,45.46882247924805
2023-05-23,45.715606689453125
2023-05-24,45.47764587402344
2023-05-25,45.354251861572266
2023-05-26,45.3983154296875
2023-05-30,44.39358901977539
2023-05-31,44.55221939086914
2023-06-01,44.64035415649414
2023-06-02,45.363067626953125
2023-06-05,45.4423942565918
2023-06-06,44.58747482299805
2023-06-07,40.61259460449219
2023-06-08,41.22071838378906
2023-06-09,40.586158752441406
2023-06-12,40.52445983886719
2023-06-13,40.76242446899414
2023-06-14,40.462764739990234
2023-06-15,40.929874420166016
2023-06-16,40.91224670410156
2023-06-20,40.356998443603516
2023-06-21,40.260047912597656
2023-06-22,40.34818649291992
2023-06-23,40.180728912353516
2023-06-26,40.392250061035156
2023-06-27,40.71835708618164
2023-06-28,39.942771911621094
2023-06-29,40.08378219604492
2023-06-30,40.286495208740234
2023-07-03,40.99156951904297
2023-07-05,40.84942626953125
2023-07-06,40.88496398925781
2023-07-07,40.45852279663086
2023-07-10,40.858306884765625
2023-07-11,41.04487991333008
2023-07-12,40.796119689941406
2023-07-13,40.44963455200195
2023-07-14,40.325260162353516
2023-07-17,39.92546844482422
2023-07-18,39.85439682006836
2023-07-19,40.769466400146484
2023-07-20,41.3558235168457
2023-07-21,41.16037368774414
2023-07-24,41.2314453125
2023-07-25,41.10706329345703
2023-07-26,41.03599166870117
2023-07-27,40.90272903442383
2023-07-28,41.089298248291016
2023-07-31,40.707279205322266
2023-08-01,40.4229850769043
2023-08-02,41.05376434326172
2023-08-03,40.538482666015625
2023-08-04,40.112037658691406
2023-08-07,39.39242172241211
2023-08-08,38.477352142333984
2023-08-09,39.0637092590332
2023-08-10,39.099239349365234
2023-08-11,39.1347770690918
2023-08-14,38.80607223510742
2023-08-15,38.193058013916016
2023-08-16,38.130863189697266
2023-08-17,37.642234802246094
2023-08-18,38.05091094970703
2023-08-21,37.36682891845703
2023-08-22,37.21579360961914
2023-08-23,37.126956939697266
2023-08-24,37.109188079833984
2023-08-25,37.38459777832031
2023-08-28,37.51785659790039
2023-08-29,37.562278747558594
2023-08-30,37.27798843383789
2023-08-31,37.047000885009766
2023-09-01,36.3273811340332
2023-09-05,36.62055587768555
2023-09-06,36.51394271850586
2023-09-07,37.15361022949219
2023-09-08,37.473445892333984
2023-09-11,37.95318603515625
2023-09-12,37.82880401611328
2023-09-13,37.95318603515625
2023-09-14,38.637264251708984
