Date,KHC
2020-06-09,24.761032104492188
2020-06-10,24.312192916870117
2020-06-11,23.32474708557129
2020-06-12,23.788551330566406
2020-06-15,24.027929306030273
2020-06-16,24.4842529296875
2020-06-17,24.5366153717041
2020-06-18,24.820873260498047
2020-06-19,25.04530143737793
2020-06-22,24.798444747924805
2020-06-23,24.237388610839844
2020-06-24,24.035409927368164
2020-06-25,23.848390579223633
2020-06-26,23.11528968811035
2020-06-29,23.668853759765625
2020-06-30,23.855873107910156
2020-07-01,23.691299438476562
2020-07-02,23.79602813720703
2020-07-06,23.93816375732422
2020-07-07,23.975563049316406
2020-07-08,23.833433151245117
2020-07-09,23.466876983642578
2020-07-10,24.147621154785156
2020-07-13,24.319673538208008
2020-07-14,24.918128967285156
2020-07-15,24.798444747924805
2020-07-16,25.733522415161133
2020-07-17,26.18984603881836
2020-07-20,25.524066925048828
2020-07-21,25.83077049255371
2020-07-22,26.10755729675293
2020-07-23,26.077634811401367
2020-07-24,25.9429874420166
2020-07-27,26.062671661376953
2020-07-28,26.369380950927734
2020-07-29,26.6087646484375
2020-07-30,25.726041793823242
2020-07-31,25.718563079833984
2020-08-03,26.025270462036133
2020-08-04,26.242210388183594
2020-08-05,26.017786026000977
2020-08-06,26.391820907592773
2020-08-07,26.48906898498535
2020-08-10,26.025270462036133
2020-08-11,25.90557861328125
2020-08-12,26.42922592163086
2020-08-13,26.6087646484375
2020-08-14,26.62372589111328
2020-08-17,26.878068923950195
2020-08-18,26.676084518432617
2020-08-19,26.504030227661133
2020-08-20,26.070146560668945
2020-08-21,25.85321044921875
2020-08-24,26.24968910217285
2020-08-25,26.459148406982422
2020-08-26,26.414264678955078
2020-08-27,26.300765991210938
2020-08-28,26.391559600830078
2020-08-31,26.51262664794922
2020-09-01,25.83165740966797
2020-09-02,26.2629337310791
2020-09-03,25.385231018066406
2020-09-04,25.324705123901367
2020-09-08,24.03084945678711
2020-09-09,23.94762420654297
2020-09-10,23.841693878173828
2020-09-11,23.993017196655273
2020-09-14,24.11408233642578
2020-09-15,24.18974494934082
2020-09-16,23.728193283081055
2020-09-17,23.183414459228516
2020-09-18,22.502439498901367
2020-09-21,22.434341430664062
2020-09-22,22.11655616760254
2020-09-23,21.76850128173828
2020-09-24,21.82146453857422
2020-09-25,22.04088592529297
2020-09-28,22.570537567138672
2020-09-29,22.388940811157227
2020-09-30,22.66133689880371
2020-10-01,22.979124069213867
2020-10-02,23.05478286743164
2020-10-05,23.4558048248291
2020-10-06,23.206113815307617
2020-10-07,23.33474349975586
2020-10-08,23.622264862060547
2020-10-09,23.53903579711914
2020-10-12,23.94762420654297
2020-10-13,24.522663116455078
2020-10-14,24.325942993164062
2020-10-15,24.439435958862305
2020-10-16,24.3335018157959
2020-10-19,24.02328109741211
2020-10-20,24.20487403869629
2020-10-21,23.788724899291992
2020-10-22,23.62982940673828
2020-10-23,23.735761642456055
2020-10-26,23.138017654418945
2020-10-27,23.213682174682617
2020-10-28,22.108989715576172
2020-10-29,22.729433059692383
2020-10-30,23.14558219909668
2020-11-02,23.962753295898438
2020-11-03,24.04598617553711
2020-11-04,24.076248168945312
2020-11-05,23.98545265197754
2020-11-06,23.864389419555664
2020-11-09,23.168283462524414
2020-11-10,23.06235122680664
2020-11-11,23.72062873840332
2020-11-12,23.531465530395508
2020-11-13,23.9173583984375
2020-11-16,24.325942993164062
2020-11-17,23.902219772338867
2020-11-18,23.932483673095703
2020-11-19,24.12164878845215
2020-11-20,24.409168243408203
2020-11-23,24.666423797607422
2020-11-24,25.59709358215332
2020-11-25,24.915630340576172
2020-11-27,25.14533042907715
2020-11-30,25.22190284729004
2020-12-01,25.375045776367188
2020-12-02,25.099393844604492
2020-12-03,25.61240577697754
2020-12-04,26.12542152404785
2020-12-07,25.72726058959961
2020-12-08,26.293872833251953
2020-12-09,26.201988220214844
2020-12-10,26.110105514526367
2020-12-11,26.08713722229004
2020-12-14,26.355127334594727
2020-12-15,26.28622055053711
2020-12-16,26.36278533935547
2020-12-17,26.50826644897461
2020-12-18,26.62312126159668
2020-12-21,26.469982147216797
2020-12-22,26.33216094970703
2020-12-23,26.646099090576172
2020-12-24,26.783916473388672
2020-12-28,26.960023880004883
2020-12-29,26.722660064697266
2020-12-30,26.546550750732422
2020-12-31,26.538896560668945
2021-01-04,26.209644317626953
2021-01-05,25.70429039001465
2021-01-06,25.987598419189453
2021-01-07,25.800004959106445
2021-01-08,25.74257469177246
2021-01-11,25.152992248535156
2021-01-12,24.63998031616211
2021-01-13,24.509803771972656
2021-01-14,24.56340980529785
2021-01-15,24.49449920654297
2021-01-19,24.777799606323242
2021-01-20,25.160646438598633
2021-01-21,25.099393844604492
2021-01-22,25.198936462402344
2021-01-25,25.842117309570312
2021-01-26,26.33216094970703
2021-01-27,26.600147247314453
2021-01-28,26.002912521362305
2021-01-29,25.658344268798828
2021-02-01,25.459270477294922
2021-02-02,25.39035415649414
2021-02-03,25.27549934387207
2021-02-04,25.206588745117188
2021-02-05,25.880401611328125
2021-02-08,25.964630126953125
2021-02-09,25.811491012573242
2021-02-10,25.949312210083008
2021-02-11,27.21270751953125
2021-02-12,27.097850799560547
2021-02-16,27.07488441467285
2021-02-17,28.345932006835938
2021-02-18,29.831371307373047
2021-02-19,28.69814109802246
2021-02-22,28.5067195892334
2021-02-23,28.422489166259766
2021-02-24,28.79002571105957
2021-02-25,28.5373477935791
2021-02-26,27.855886459350586
2021-03-01,28.39952278137207
2021-03-02,28.575637817382812
2021-03-03,29.080989837646484
2021-03-04,28.491411209106445
2021-03-05,28.9814453125
2021-03-08,29.609317779541016
2021-03-09,29.96154022216797
2021-03-10,30.25250244140625
2021-03-11,29.7574462890625
2021-03-12,29.47897720336914
2021-03-15,29.803850173950195
2021-03-16,29.96630096435547
2021-03-17,30.22930145263672
2021-03-18,30.121000289916992
2021-03-19,30.275707244873047
2021-03-22,30.592857360839844
2021-03-23,30.105531692504883
2021-03-24,29.571802139282227
2021-03-25,30.322124481201172
2021-03-26,30.964153289794922
2021-03-29,31.544282913208008
2021-03-30,31.157520294189453
2021-03-31,30.940940856933594
2021-04-01,30.964153289794922
2021-04-05,31.18073272705078
2021-04-06,31.48240852355957
2021-04-07,31.435993194580078
2021-04-08,31.567495346069336
2021-04-09,31.049238204956055
2021-04-12,31.48240852355957
2021-04-13,31.652584075927734
2021-04-14,31.149791717529297
2021-04-15,31.753137588500977
2021-04-16,31.714466094970703
2021-04-19,31.67579460144043
2021-04-20,31.737674713134766
2021-04-21,32.16310501098633
2021-04-22,31.691259384155273
2021-04-23,31.258085250854492
2021-04-26,31.0414981842041
2021-04-27,31.018291473388672
2021-04-28,31.03375816345215
2021-04-29,32.244327545166016
2021-04-30,31.938777923583984
2021-05-03,32.48025131225586
2021-05-04,32.766456604003906
2021-05-05,32.85154342651367
2021-05-06,33.35432815551758
2021-05-07,33.6328010559082
2021-05-10,33.74109649658203
2021-05-11,33.45875930786133
2021-05-12,33.199623107910156
2021-05-13,33.895809173583984
2021-05-14,33.82618713378906
2021-05-17,33.88032531738281
2021-05-18,33.79137420654297
2021-05-19,33.70241928100586
2021-05-20,33.93446731567383
2021-05-21,34.135589599609375
2021-05-24,34.43727111816406
2021-05-25,34.15105438232422
2021-05-26,34.17426300048828
2021-05-27,33.90106964111328
2021-05-28,34.02595520019531
2021-06-01,34.22890090942383
2021-06-02,34.4162483215332
2021-06-03,34.338191986083984
2021-06-04,34.31476593017578
2021-06-07,34.2523307800293
2021-06-08,34.17426300048828
2021-06-09,33.59663391113281
2021-06-10,33.5263786315918
2021-06-11,33.89324951171875
2021-06-14,33.42490005493164
2021-06-15,33.3780632019043
2021-06-16,32.71456527709961
2021-06-17,32.26182174682617
2021-06-18,31.61392593383789
2021-06-21,31.87151527404785
2021-06-22,31.652957916259766
2021-06-23,31.33291244506836
2021-06-24,31.512447357177734
2021-06-25,31.762245178222656
2021-06-28,31.910560607910156
2021-06-29,31.6763858795166
2021-06-30,31.83249282836914
2021-07-01,31.606128692626953
2021-07-02,31.520261764526367
2021-07-06,30.950424194335938
2021-07-07,31.106544494628906
2021-07-08,30.911394119262695
2021-07-09,31.18460464477539
2021-07-12,31.05971336364746
2021-07-13,30.567934036254883
2021-07-14,30.43523597717285
2021-07-15,30.77869415283203
2021-07-16,30.677217483520508
2021-07-19,30.708452224731445
2021-07-20,30.75528907775879
2021-07-21,30.731857299804688
2021-07-22,30.286928176879883
2021-07-23,30.614778518676758
2021-07-26,30.848953247070312
2021-07-27,30.65380859375
2021-07-28,30.38059425354004
2021-07-29,30.427433013916016
2021-07-30,30.029333114624023
2021-08-02,30.11520004272461
2021-08-03,30.39620590209961
2021-08-04,28.835020065307617
2021-08-05,28.835020065307617
2021-08-06,29.037979125976562
2021-08-09,29.123844146728516
2021-08-10,29.248733520507812
2021-08-11,29.48291778564453
2021-08-12,29.162878036499023
2021-08-13,29.560976028442383
2021-08-16,29.670255661010742
2021-08-17,29.592201232910156
2021-08-18,28.84282875061035
2021-08-19,28.749164581298828
2021-08-20,28.569622039794922
2021-08-23,28.600845336914062
2021-08-24,28.53059196472168
2021-08-25,28.686710357666016
2021-08-26,28.155914306640625
2021-08-27,28.39789581298828
2021-08-30,28.194942474365234
2021-08-31,28.408058166503906
2021-09-01,28.49488639831543
2021-09-02,28.471208572387695
2021-09-03,28.28177261352539
2021-09-07,28.1475772857666
2021-09-08,29.252641677856445
2021-09-09,28.85797882080078
2021-09-10,28.676435470581055
2021-09-13,28.921127319335938
2021-09-14,28.58171844482422
2021-09-15,28.589609146118164
2021-09-16,28.842185974121094
2021-09-17,28.850082397460938
2021-09-20,28.58171844482422
2021-09-21,28.368593215942383
2021-09-22,28.518571853637695
2021-09-23,28.6606502532959
2021-09-24,28.723791122436523
2021-09-27,29.078994750976562
2021-09-28,28.90534210205078
2021-09-29,29.623632431030273
2021-09-30,29.06320571899414
2021-10-01,28.952695846557617
2021-10-04,29.118459701538086
2021-10-05,29.26053810119629
2021-10-06,29.481555938720703
2021-10-07,29.2684326171875
2021-10-08,29.03162956237793
2021-10-11,29.03162956237793
2021-10-12,29.03162956237793
2021-10-13,29.04741859436035
2021-10-14,29.410511016845703
2021-10-15,29.189504623413086
2021-10-18,29.110565185546875
2021-10-19,29.055309295654297
2021-10-20,29.142135620117188
2021-10-21,28.715900421142578
2021-10-22,28.715900421142578
2021-10-25,28.589609146118164
2021-10-26,28.763259887695312
2021-10-27,28.7316951751709
2021-10-28,28.794836044311523
2021-10-29,28.329126358032227
2021-11-01,28.992158889770508
2021-11-02,29.2684326171875
2021-11-03,29.53680419921875
2021-11-04,29.355262756347656
2021-11-05,29.868324279785156
2021-11-08,29.363155364990234
2021-11-09,29.481555938720703
2021-11-10,29.592060089111328
2021-11-11,29.426300048828125
2021-11-12,29.37894058227539
2021-11-15,29.694671630859375
2021-11-16,29.236865997314453
2021-11-17,28.85797882080078
2021-11-18,27.918676376342773
2021-11-19,27.894994735717773
2021-11-22,27.997610092163086
2021-11-23,28.27387046813965
2021-11-24,28.09027671813965
2021-11-26,27.802913665771484
2021-11-29,27.762998580932617
2021-11-30,26.829050064086914
2021-12-01,26.246334075927734
2021-12-02,26.54167938232422
2021-12-03,26.852991104125977
2021-12-06,27.35589027404785
2021-12-07,27.547468185424805
2021-12-08,26.461854934692383
2021-12-09,26.71729850769043
2021-12-10,27.260101318359375
2021-12-13,27.523523330688477
2021-12-14,27.762998580932617
2021-12-15,27.842823028564453
2021-12-16,28.73685646057129
2021-12-17,28.345718383789062
2021-12-20,28.15414047241211
2021-12-21,27.93861198425293
2021-12-22,28.026418685913086
2021-12-23,28.13817024230957
2021-12-27,28.2818546295166
2021-12-28,28.625102996826172
2021-12-29,28.585187911987305
2021-12-30,28.4654483795166
2021-12-31,28.657033920288086
2022-01-03,28.848609924316406
2022-01-04,29.463258743286133
2022-01-05,29.343521118164062
2022-01-06,29.399402618408203
2022-01-07,29.814489364624023
2022-01-10,29.822471618652344
2022-01-11,30.006072998046875
2022-01-12,29.774574279785156
2022-01-13,30.053964614868164
2022-01-14,30.349315643310547
2022-01-18,29.878347396850586
2022-01-19,29.71072006225586
2022-01-20,29.58299446105957
2022-01-21,29.53510284423828
2022-01-24,29.048168182373047
2022-01-25,28.904491424560547
2022-01-26,28.768783569335938
2022-01-27,28.80869483947754
2022-01-28,28.776765823364258
2022-01-31,28.577205657958984
2022-02-01,28.84063148498535
2022-02-02,29.040189743041992
2022-02-03,28.6091365814209
2022-02-04,27.739049911499023
2022-02-07,27.715103149414062
2022-02-08,27.890716552734375
2022-02-09,27.898698806762695
2022-02-10,27.37185287475586
2022-02-11,27.723081588745117
2022-02-14,27.611331939697266
2022-02-15,27.683170318603516
2022-02-16,29.231773376464844
2022-02-17,30.16571617126465
2022-02-18,30.700538635253906
2022-02-22,32.2491455078125
2022-02-23,32.00966262817383
2022-02-24,31.115631103515625
2022-02-25,31.71431541442871
2022-02-28,31.30721092224121
2022-03-01,30.87615966796875
2022-03-02,31.187475204467773
2022-03-03,31.88991928100586
2022-03-04,31.802125930786133
2022-03-07,32.0495719909668
2022-03-08,30.86019515991211
2022-03-09,30.477033615112305
2022-03-10,30.28343391418457
2022-03-11,30.138216018676758
2022-03-14,30.404428482055664
2022-03-15,30.509300231933594
2022-03-16,30.3963680267334
2022-03-17,30.45282554626465
2022-03-18,30.347957611083984
2022-03-21,30.347957611083984
2022-03-22,30.614177703857422
2022-03-23,30.880380630493164
2022-03-24,31.1627254486084
2022-03-25,31.695148468017578
2022-03-28,31.775819778442383
2022-03-29,31.759681701660156
2022-03-30,31.783885955810547
2022-03-31,31.775819778442383
2022-04-01,32.211429595947266
2022-04-04,32.17917251586914
2022-04-05,31.93716049194336
2022-04-06,32.300174713134766
2022-04-07,32.517982482910156
2022-04-08,33.02619171142578
2022-04-11,33.276268005371094
2022-04-12,33.17140197753906
2022-04-13,33.88129425048828
2022-04-14,34.11524200439453
2022-04-18,34.010372161865234
2022-04-19,34.37337875366211
2022-04-20,34.970333099365234
2022-04-21,35.49468231201172
2022-04-22,34.83319854736328
2022-04-25,34.72025680541992
2022-04-26,34.131370544433594
2022-04-27,34.5911865234375
2022-04-28,35.18008041381836
2022-04-29,34.3895149230957
2022-05-02,33.86516189575195
2022-05-03,34.187843322753906
2022-05-04,34.94614028930664
2022-05-05,34.800941467285156
2022-05-06,35.163944244384766
2022-05-09,35.64796447753906
2022-05-10,35.0590705871582
2022-05-11,35.09134292602539
2022-05-12,34.72832489013672
2022-05-13,35.728633880615234
2022-05-16,35.559226989746094
2022-05-17,34.81705856323242
2022-05-18,31.493473052978516
2022-05-19,31.10625457763672
2022-05-20,30.952991485595703
2022-05-23,31.453144073486328
2022-05-24,31.953290939331055
2022-05-25,32.17109680175781
2022-05-26,30.20726203918457
2022-05-27,30.82655906677246
2022-05-31,30.82655906677246
2022-06-01,30.353933334350586
2022-06-02,29.653146743774414
2022-06-03,29.579809188842773
2022-06-06,29.897602081298828
2022-06-07,30.215412139892578
2022-06-08,30.47617530822754
2022-06-09,30.370237350463867
2022-06-10,30.516910552978516
2022-06-13,29.367944717407227
2022-06-14,29.449430465698242
2022-06-15,29.48201560974121
2022-06-16,29.359792709350586
2022-06-17,28.99310302734375
2022-06-21,29.832420349121094
2022-06-22,30.19095802307129
2022-06-23,30.842853546142578
2022-06-24,31.29103660583496
2022-06-27,31.50290870666504
2022-06-28,30.74506950378418
2022-06-29,30.94878578186035
2022-06-30,31.07917022705078
2022-07-01,31.486610412597656
2022-07-05,31.06287384033203
2022-07-06,31.128068923950195
2022-07-07,31.030277252197266
2022-07-08,31.266586303710938
2022-07-11,31.4621639251709
2022-07-12,31.616985321044922
2022-07-13,31.926637649536133
2022-07-14,31.584386825561523
2022-07-15,30.973234176635742
2022-07-18,31.315486907958984
2022-07-19,31.56810188293457
2022-07-20,31.17695426940918
2022-07-21,30.92434310913086
2022-07-22,31.225845336914062
2022-07-25,31.27474021911621
2022-07-26,31.486610412597656
2022-07-27,29.612407684326172
2022-07-28,30.305038452148438
2022-07-29,30.011695861816406
2022-08-01,30.500612258911133
2022-08-02,30.22355842590332
2022-08-03,30.427274703979492
2022-08-04,30.174667358398438
2022-08-05,30.61469268798828
2022-08-08,30.793970108032227
2022-08-09,31.29103660583496
2022-08-10,31.478456497192383
2022-08-11,31.55994415283203
2022-08-12,31.51104736328125
2022-08-15,31.421419143676758
2022-08-16,31.641435623168945
2022-08-17,31.128068923950195
2022-08-18,31.17695426940918
2022-08-19,31.39697265625
2022-08-22,31.299182891845703
2022-08-23,31.55179786682129
2022-08-24,31.70662498474121
2022-08-25,31.788959503173828
2022-08-26,31.377288818359375
2022-08-29,31.360820770263672
2022-08-30,30.800954818725586
2022-08-31,30.79271697998047
2022-09-01,31.039716720581055
2022-09-02,30.71862030029297
2022-09-06,30.817415237426758
2022-09-07,30.72685432434082
2022-09-08,29.689451217651367
2022-09-09,30.018781661987305
2022-09-12,30.2410945892334
2022-09-13,28.86611557006836
2022-09-14,28.783781051635742
2022-09-15,28.49561882019043
2022-09-16,28.577943801879883
2022-09-19,28.49561882019043
2022-09-20,27.943979263305664
2022-09-21,28.35564613342285
2022-09-22,28.20745086669922
2022-09-23,27.927513122558594
2022-09-26,28.042783737182617
2022-09-27,27.12887954711914
2022-09-28,27.68051528930664
2022-09-29,27.631114959716797
2022-09-30,27.45821189880371
2022-10-03,27.960453033447266
2022-10-04,28.26508331298828
2022-10-05,27.902814865112305
2022-10-06,27.515846252441406
2022-10-07,27.194746017456055
2022-10-10,28.051015853881836
2022-10-11,28.76731300354004
2022-10-12,29.063718795776367
2022-10-13,29.458921432495117
2022-10-14,29.41775131225586
2022-10-17,29.220149993896484
2022-10-18,29.69768714904785
2022-10-19,29.87882423400879
2022-10-20,29.096649169921875
2022-10-21,28.98961639404297
2022-10-24,30.068193435668945
2022-10-25,30.51279067993164
2022-10-26,30.3892822265625
2022-10-27,31.30318260192871
2022-10-28,32.06065368652344
2022-10-31,31.673688888549805
2022-11-01,31.467845916748047
2022-11-02,31.385522842407227
2022-11-03,31.27848243713379
2022-11-04,31.30318260192871
2022-11-07,31.42669105529785
2022-11-08,31.36905288696289
2022-11-09,31.06441879272461
2022-11-10,31.179689407348633
2022-11-11,30.455150604248047
2022-11-14,30.315181732177734
2022-11-15,30.496315002441406
2022-11-16,31.031490325927734
2022-11-17,31.080886840820312
2022-11-18,31.36905288696289
2022-11-21,31.648983001708984
2022-11-22,32.077125549316406
2022-11-23,32.35996627807617
2022-11-25,32.35996627807617
2022-11-28,32.33500289916992
2022-11-29,32.4764289855957
2022-11-30,32.73430633544922
2022-12-01,32.85076904296875
2022-12-02,33.13360595703125
2022-12-05,32.95890808105469
2022-12-06,32.792537689208984
2022-12-07,33.18352127075195
2022-12-08,33.39148712158203
2022-12-09,33.22511291503906
2022-12-12,33.5079460144043
2022-12-13,33.25006866455078
2022-12-14,33.408119201660156
2022-12-15,33.13360595703125
2022-12-16,33.20847702026367
2022-12-19,33.36652755737305
2022-12-20,33.10032272338867
2022-12-21,33.42475891113281
2022-12-22,33.574501037597656
2022-12-23,33.70759963989258
2022-12-27,34.0736198425293
2022-12-28,33.64105224609375
2022-12-29,33.8406982421875
2022-12-30,33.86566162109375
2023-01-03,33.92388916015625
2023-01-04,34.306556701660156
2023-01-05,34.38142013549805
2023-01-06,35.42958450317383
2023-01-09,35.10514831542969
2023-01-10,35.21329116821289
2023-01-11,35.40462112426758
2023-01-12,35.29648208618164
2023-01-13,35.28815841674805
2023-01-17,35.21329116821289
2023-01-18,32.9921875
2023-01-19,33.30830764770508
2023-01-20,33.175193786621094
2023-01-23,33.49131393432617
2023-01-24,33.12528610229492
2023-01-25,33.23343276977539
2023-01-26,32.9921875
2023-01-27,33.01713943481445
2023-01-30,33.582820892333984
2023-01-31,33.71592330932617
2023-02-01,33.7242431640625
2023-02-02,33.26671600341797
2023-02-03,32.7592658996582
2023-02-06,33.216793060302734
2023-02-07,32.892364501953125
2023-02-08,32.50137710571289
2023-02-09,32.35163116455078
2023-02-10,32.96723175048828
2023-02-13,33.54954528808594
2023-02-14,33.175193786621094
2023-02-15,33.3831672668457
2023-02-16,33.092002868652344
2023-02-17,33.275028228759766
2023-02-21,33.1668815612793
2023-02-22,32.925636291503906
2023-02-23,33.067054748535156
2023-02-24,32.950592041015625
2023-02-27,32.9921875
2023-02-28,32.39323043823242
2023-03-01,31.94402503967285
2023-03-02,32.16031265258789
2023-03-03,32.4764289855957
2023-03-06,32.434837341308594
2023-03-07,32.1436767578125
2023-03-08,31.877470016479492
2023-03-09,31.768190383911133
2023-03-10,31.894287109375
2023-03-13,32.04560470581055
2023-03-14,32.062416076660156
2023-03-15,32.03720474243164
2023-03-16,32.096038818359375
2023-03-17,31.633689880371094
2023-03-20,31.894287109375
2023-03-21,31.97835922241211
2023-03-22,31.583242416381836
2023-03-23,31.45714569091797
2023-03-24,32.096038818359375
2023-03-27,32.44911575317383
2023-03-28,32.272579193115234
2023-03-29,32.50795364379883
2023-03-30,32.65086364746094
2023-03-31,32.50795364379883
2023-04-03,32.659278869628906
2023-04-04,32.45752716064453
2023-04-05,32.80219268798828
2023-04-06,32.9030647277832
2023-04-10,32.86944580078125
2023-04-11,32.995540618896484
2023-04-12,33.02075958251953
2023-04-13,32.928279876708984
2023-04-14,32.86944580078125
2023-04-17,33.23933029174805
2023-04-18,33.17207336425781
2023-04-19,33.180484771728516
2023-04-20,33.130043029785156
2023-04-21,32.97031784057617
2023-04-24,32.93669509887695
2023-04-25,33.15526580810547
2023-04-26,33.088008880615234
2023-04-27,33.35701370239258
2023-04-28,33.01235580444336
2023-05-01,33.42427444458008
2023-05-02,33.163673400878906
2023-05-03,33.8361930847168
2023-05-04,34.33217239379883
2023-05-05,34.735687255859375
2023-05-08,34.53392791748047
2023-05-09,34.36580276489258
2023-05-10,34.19767379760742
2023-05-11,34.17245101928711
2023-05-12,34.18085479736328
2023-05-15,33.76893615722656
2023-05-16,32.785377502441406
2023-05-17,32.709712982177734
2023-05-18,32.709712982177734
2023-05-19,32.84422302246094
2023-05-22,32.56680679321289
2023-05-23,32.524776458740234
2023-05-24,32.54999542236328
2023-05-25,32.163291931152344
2023-05-26,32.23054122924805
2023-05-30,31.81862449645996
2023-05-31,32.12966537475586
2023-06-01,32.10444641113281
2023-06-02,32.37345504760742
2023-06-05,32.33097839355469
2023-06-06,32.101627349853516
2023-06-07,31.3880672454834
2023-06-08,31.591938018798828
2023-06-09,31.32859992980957
2023-06-12,31.073759078979492
2023-06-13,31.26064682006836
2023-06-14,31.15021514892578
2023-06-15,31.320106506347656
2023-06-16,31.42204475402832
2023-06-20,31.107742309570312
2023-06-21,30.640527725219727
2023-06-22,30.640527725219727
2023-06-23,30.50461769104004
2023-06-26,30.19880485534668
2023-06-27,30.224287033081055
2023-06-28,29.74858283996582
2023-06-29,29.74858283996582
2023-06-30,30.156333923339844
2023-07-03,30.41966438293457
2023-07-05,30.45363998413086
2023-07-06,30.292245864868164
2023-07-07,30.12235450744629
2023-07-10,30.071386337280273
2023-07-11,30.266759872436523
2023-07-12,30.377193450927734
2023-07-13,30.275253295898438
2023-07-14,30.45363998413086
2023-07-17,30.16482162475586
2023-07-18,30.16482162475586
2023-07-19,30.699996948242188
2023-07-20,30.920862197875977
2023-07-21,30.852895736694336
2023-07-24,30.87838363647461
2023-07-25,31.048274993896484
2023-07-26,30.88687515258789
2023-07-27,30.750961303710938
2023-07-28,30.716983795166016
2023-07-31,30.733966827392578
2023-08-01,30.47913360595703
2023-08-02,30.852895736694336
2023-08-03,30.215789794921875
2023-08-04,29.969440460205078
2023-08-07,29.731595993041992
2023-08-08,29.272876739501953
2023-08-09,29.32384490966797
2023-08-10,29.21341323852539
2023-08-11,29.349327087402344
2023-08-14,29.08599853515625
2023-08-15,28.678245544433594
2023-08-16,28.508350372314453
2023-08-17,28.448888778686523
2023-08-18,28.593297958374023
2023-08-21,28.44038963317871
2023-08-22,28.287487030029297
2023-08-23,28.448888778686523
2023-08-24,28.47437286376953
2023-08-25,28.754695892333984
2023-08-28,28.746206283569336
2023-08-29,28.678245544433594
2023-08-30,28.60179328918457
2023-08-31,28.447050094604492
2023-09-01,28.008609771728516
2023-09-05,27.982816696166992
2023-09-06,28.00001335144043
2023-09-07,28.094575881958008
2023-09-08,28.33528709411621
2023-09-11,28.91128158569336
2023-09-12,28.851102828979492
2023-09-13,28.533016204833984
2023-09-14,29.031635284423828
2023-09-15,28.75653648376465
