Date,KDP
2020-08-13,25.93719482421875
2020-08-14,25.705005645751953
2020-08-17,25.58460235595703
2020-08-18,25.02561378479004
2020-08-19,25.232011795043945
2020-08-20,25.103012084960938
2020-08-21,24.87941551208496
2020-08-24,25.07721519470215
2020-08-25,25.19761085510254
2020-08-26,25.62760353088379
2020-08-27,25.739404678344727
2020-08-28,25.859806060791016
2020-08-31,25.653404235839844
2020-09-01,25.756603240966797
2020-09-02,26.14359474182129
2020-09-03,25.62760353088379
2020-09-04,25.404001235961914
2020-09-08,24.819217681884766
2020-09-09,25.386810302734375
2020-09-10,24.535419464111328
2020-09-11,24.793415069580078
2020-09-14,24.776216506958008
2020-09-15,24.767616271972656
2020-09-16,24.44942283630371
2020-09-17,24.346221923828125
2020-09-18,24.12262535095215
2020-09-21,23.96782684326172
2020-09-22,23.95063018798828
2020-09-23,23.38303565979004
2020-09-24,23.443239212036133
2020-09-25,23.976428985595703
2020-09-28,23.942033767700195
2020-09-29,23.31424331665039
2020-09-30,23.735633850097656
2020-10-01,24.2198543548584
2020-10-02,24.289030075073242
2020-10-05,23.925861358642578
2020-10-06,24.237150192260742
2020-10-07,24.730024337768555
2020-10-08,24.816492080688477
2020-10-09,25.292072296142578
2020-10-12,25.76764678955078
2020-10-13,25.79358673095703
2020-10-14,25.655237197875977
2020-10-15,25.45635414123535
2020-10-16,25.733060836791992
2020-10-19,25.24883270263672
2020-10-20,25.27477264404297
2020-10-21,25.214248657226562
2020-10-22,25.551475524902344
2020-10-23,25.257478713989258
2020-10-26,24.5916690826416
2020-10-27,24.730024337768555
2020-10-28,23.977746963500977
2020-10-29,23.51081085205078
2020-10-30,23.260051727294922
2020-11-02,23.381113052368164
2020-11-03,24.038270950317383
2020-11-04,24.410083770751953
2020-11-05,24.902957916259766
2020-11-06,24.781904220581055
2020-11-09,23.977746963500977
2020-11-10,24.5397891998291
2020-11-11,25.421768188476562
2020-11-12,25.119129180908203
2020-11-13,25.33530044555664
2020-11-16,25.465002059936523
2020-11-17,25.24018669128418
2020-11-18,25.51688575744629
2020-11-19,25.733060836791992
2020-11-20,25.80223274230957
2020-11-23,25.79358673095703
2020-11-24,25.845468521118164
2020-11-25,26.225927352905273
2020-11-27,26.59774398803711
2020-11-30,26.329694747924805
2020-12-01,26.329694747924805
2020-12-02,26.0097599029541
2020-12-03,26.02705192565918
2020-12-04,26.39887046813965
2020-12-07,26.55451011657715
2020-12-08,26.08757972717285
2020-12-09,26.165401458740234
2020-12-10,26.09623146057129
2020-12-11,26.251867294311523
2020-12-14,26.243223190307617
2020-12-15,26.104869842529297
2020-12-16,26.49397850036621
2020-12-17,26.91767692565918
2020-12-18,26.74473762512207
2020-12-21,26.60639190673828
2020-12-22,26.865802764892578
2020-12-23,27.332725524902344
2020-12-24,27.566192626953125
2020-12-28,27.661312103271484
2020-12-29,27.669954299926758
2020-12-30,27.514310836791992
2020-12-31,27.669954299926758
2021-01-04,27.315431594848633
2021-01-05,27.35866928100586
2021-01-06,27.46242904663086
2021-01-07,27.62749481201172
2021-01-08,27.801258087158203
2021-01-11,27.245229721069336
2021-01-12,27.245229721069336
2021-01-13,27.505868911743164
2021-01-14,27.4016170501709
2021-01-15,27.67962646484375
2021-01-19,27.64487648010254
2021-01-20,27.7578182220459
2021-01-21,27.4016170501709
2021-01-22,27.34079933166504
2021-01-25,27.827322006225586
2021-01-26,28.348596572875977
2021-01-27,28.84380340576172
2021-01-28,28.166147232055664
2021-01-29,27.62749481201172
2021-02-01,27.731752395629883
2021-02-02,27.792570114135742
2021-02-03,27.731752395629883
2021-02-04,28.0618953704834
2021-02-05,28.261720657348633
2021-02-08,27.88813591003418
2021-02-09,28.148778915405273
2021-02-10,27.827322006225586
2021-02-11,27.723064422607422
2021-02-12,27.601436614990234
2021-02-16,27.297361373901367
2021-02-17,27.505868911743164
2021-02-18,27.575368881225586
2021-02-19,27.140975952148438
2021-02-22,27.523250579833984
2021-02-23,27.618806838989258
2021-02-24,27.332111358642578
2021-02-25,26.810834884643555
2021-02-26,26.51544952392578
2021-03-01,26.83690071105957
2021-03-02,26.7413330078125
2021-03-03,26.602327346801758
2021-03-04,26.828214645385742
2021-03-05,27.392925262451172
2021-03-08,28.2095890045166
2021-03-09,28.74824333190918
2021-03-10,29.156564712524414
2021-03-11,28.930688858032227
2021-03-12,28.991498947143555
2021-03-15,29.173954010009766
2021-03-16,29.617021560668945
2021-03-17,29.625715255737305
2021-03-18,29.443267822265625
2021-03-19,29.66046714782715
2021-03-22,30.042734146118164
2021-03-23,30.068796157836914
2021-03-24,29.86028480529785
2021-03-25,30.007980346679688
2021-03-26,30.616138458251953
2021-03-29,30.833335876464844
2021-03-30,30.329429626464844
2021-03-31,29.989145278930664
2021-04-01,30.102575302124023
2021-04-05,30.53883934020996
2021-04-06,30.599912643432617
2021-04-07,30.774425506591797
2021-04-08,30.80933380126953
2021-04-09,30.687170028686523
2021-04-12,30.966384887695312
2021-04-13,30.870399475097656
2021-04-14,30.852956771850586
2021-04-15,31.263057708740234
2021-04-16,31.42011070251465
2021-04-19,31.52481460571289
2021-04-20,31.559707641601562
2021-04-21,31.681869506835938
2021-04-22,31.437562942504883
2021-04-23,31.568435668945312
2021-04-26,31.07110023498535
2021-04-27,30.983835220336914
2021-04-28,30.722074508666992
2021-04-29,31.359037399291992
2021-04-30,31.280500411987305
2021-05-03,31.472457885742188
2021-05-04,31.16707420349121
2021-05-05,31.402658462524414
2021-05-06,31.699321746826172
2021-05-07,31.93490219116211
2021-05-10,31.74294090270996
2021-05-11,31.193252563476562
2021-05-12,30.914031982421875
2021-05-13,31.16707420349121
2021-05-14,31.455007553100586
2021-05-17,31.38521385192871
2021-05-18,31.411380767822266
2021-05-19,31.228147506713867
2021-05-20,31.751672744750977
2021-05-21,31.62079620361328
2021-05-24,32.161773681640625
2021-05-25,31.8476505279541
2021-05-26,31.882558822631836
2021-05-27,31.978532791137695
2021-05-28,32.2490234375
2021-06-01,32.18793869018555
2021-06-02,32.327552795410156
2021-06-03,32.2141227722168
2021-06-04,32.20539093017578
2021-06-07,32.144309997558594
2021-06-08,30.75697898864746
2021-06-09,30.521394729614258
2021-06-10,30.486494064331055
2021-06-11,30.739526748657227
2021-06-14,30.407962799072266
2021-06-15,30.259632110595703
2021-06-16,29.875717163085938
2021-06-17,30.093849182128906
2021-06-18,30.12002182006836
2021-06-21,29.91933822631836
2021-06-22,30.338163375854492
2021-06-23,30.093849182128906
2021-06-24,30.181100845336914
2021-06-25,30.416690826416016
2021-06-28,30.43414306640625
2021-06-29,30.748258590698242
2021-06-30,30.91317367553711
2021-07-01,30.8956298828125
2021-07-02,30.860538482666016
2021-07-06,30.641231536865234
2021-07-07,30.702632904052734
2021-07-08,30.500879287719727
2021-07-09,30.702632904052734
2021-07-12,30.685094833374023
2021-07-13,30.720178604125977
2021-07-14,31.141244888305664
2021-07-15,31.588632583618164
2021-07-16,31.474592208862305
2021-07-19,31.21142578125
2021-07-20,31.483366012573242
2021-07-21,31.141244888305664
2021-07-22,31.343000411987305
2021-07-23,31.64126205444336
2021-07-26,31.623714447021484
2021-07-27,31.15001678466797
2021-07-28,30.99212074279785
2021-07-29,30.658777236938477
2021-07-30,30.886850357055664
2021-08-02,30.167530059814453
2021-08-03,30.544734954833984
2021-08-04,30.14999008178711
2021-08-05,30.228939056396484
2021-08-06,30.079811096191406
2021-08-09,30.14999008178711
2021-08-10,30.14999008178711
2021-08-11,30.404382705688477
2021-08-12,30.176307678222656
2021-08-13,30.220169067382812
2021-08-16,30.81667709350586
2021-08-17,30.395614624023438
2021-08-18,30.158769607543945
2021-08-19,30.606143951416016
2021-08-20,30.544734954833984
2021-08-23,30.728952407836914
2021-08-24,30.676328659057617
2021-08-25,30.632461547851562
2021-08-26,30.676328659057617
2021-08-27,30.81667709350586
2021-08-30,30.930713653564453
2021-08-31,31.290374755859375
2021-09-01,31.351783752441406
2021-09-02,31.457048416137695
2021-09-03,30.91317367553711
2021-09-07,30.500879287719727
2021-09-08,30.95703125
2021-09-09,30.553518295288086
2021-09-10,30.553518295288086
2021-09-13,30.834224700927734
2021-09-14,30.720178604125977
2021-09-15,31.07106590270996
2021-09-16,31.132471084594727
2021-09-17,30.623687744140625
2021-09-20,30.106130599975586
2021-09-21,29.816650390625
2021-09-22,30.11490249633789
2021-09-23,30.08858299255371
2021-09-24,29.711380004882812
2021-09-27,29.83418846130371
2021-09-28,29.860506057739258
2021-09-29,30.386837005615234
2021-09-30,30.129297256469727
2021-10-01,29.28256607055664
2021-10-04,28.859210968017578
2021-10-05,29.485429763793945
2021-10-06,30.085195541381836
2021-10-07,30.878995895385742
2021-10-08,30.90546226501465
2021-10-11,30.98483657836914
2021-10-12,31.011293411254883
2021-10-13,31.67279052734375
2021-10-14,31.39055824279785
2021-10-15,31.143606185913086
2021-10-18,30.658504486083984
2021-10-19,30.649675369262695
2021-10-20,30.781978607177734
2021-10-21,30.323335647583008
2021-10-22,30.570293426513672
2021-10-25,30.376253128051758
2021-10-26,30.49973487854004
2021-10-27,30.16457748413086
2021-10-28,31.302356719970703
2021-10-29,31.831567764282227
2021-11-01,32.10498809814453
2021-11-02,31.725719451904297
2021-11-03,31.831567764282227
2021-11-04,31.884489059448242
2021-11-05,32.08734130859375
2021-11-08,31.540494918823242
2021-11-09,31.55813980102539
2021-11-10,31.637521743774414
2021-11-11,31.417022705078125
2021-11-12,31.46112632751465
2021-11-15,31.49640464782715
2021-11-16,31.381736755371094
2021-11-17,31.469938278198242
2021-11-18,31.37291145324707
2021-11-19,31.011293411254883
2021-11-22,31.628700256347656
2021-11-23,31.67279052734375
2021-11-24,31.417022705078125
2021-11-26,30.8525390625
2021-11-29,31.020112991333008
2021-11-30,29.979354858398438
2021-12-01,29.6000919342041
2021-12-02,30.129297256469727
2021-12-03,30.40271759033203
2021-12-06,30.693777084350586
2021-12-07,30.80843734741211
2021-12-08,30.702592849731445
2021-12-09,30.508543014526367
2021-12-10,31.152414321899414
2021-12-13,31.134780883789062
2021-12-14,30.923093795776367
2021-12-15,31.44347381591797
2021-12-16,31.487585067749023
2021-12-17,31.469938278198242
2021-12-20,31.29353904724121
2021-12-21,31.152414321899414
2021-12-22,31.637521743774414
2021-12-23,31.69927215576172
2021-12-27,31.849212646484375
2021-12-28,32.078521728515625
2021-12-29,32.26375198364258
2021-12-30,32.35194778442383
2021-12-31,32.51070785522461
2022-01-03,32.37839889526367
2022-01-04,32.86351013183594
2022-01-05,32.826271057128906
2022-01-06,33.18086624145508
2022-01-07,33.06563186645508
2022-01-10,33.074493408203125
2022-01-11,33.53546142578125
2022-01-12,33.695030212402344
2022-01-13,34.08507537841797
2022-01-14,34.82085418701172
2022-01-18,33.819129943847656
2022-01-19,34.02302169799805
2022-01-20,33.78367614746094
2022-01-21,33.53546142578125
2022-01-24,33.83686447143555
2022-01-25,33.757083892822266
2022-01-26,33.16314697265625
2022-01-27,33.33156967163086
2022-01-28,33.36702346801758
2022-01-31,33.6418342590332
2022-02-01,33.810264587402344
2022-02-02,34.368743896484375
2022-02-03,34.35102081298828
2022-02-04,33.898921966552734
2022-02-07,34.19145202636719
2022-02-08,34.439666748046875
2022-02-09,34.28896713256836
2022-02-10,33.93436813354492
2022-02-11,33.71274948120117
2022-02-14,33.774803161621094
2022-02-15,33.62411117553711
2022-02-16,33.6152458190918
2022-02-17,33.6152458190918
2022-02-18,34.11167526245117
2022-02-22,34.19145202636719
2022-02-23,33.739349365234375
2022-02-24,32.48942184448242
2022-02-25,33.95210266113281
2022-02-28,34.28010559082031
2022-03-01,33.82799530029297
2022-03-02,34.2269172668457
2022-03-03,34.2269172668457
2022-03-04,34.46625900268555
2022-03-07,33.810264587402344
2022-03-08,32.98583984375
2022-03-09,33.35816955566406
2022-03-10,32.97697830200195
2022-03-11,32.63125228881836
2022-03-14,32.835140228271484
2022-03-15,33.10108947753906
2022-03-16,33.207462310791016
2022-03-17,33.50886535644531
2022-03-18,33.517730712890625
2022-03-21,33.49113082885742
2022-03-22,33.53546142578125
2022-03-23,32.6844367980957
2022-03-24,33.03017044067383
2022-03-25,33.313846588134766
2022-03-28,33.68616485595703
2022-03-29,33.943241119384766
2022-03-30,33.819129943847656
2022-03-31,33.7639045715332
2022-04-01,34.066802978515625
2022-04-04,34.17369842529297
2022-04-05,32.917579650878906
2022-04-06,33.7015380859375
2022-04-07,33.505550384521484
2022-04-08,33.54118728637695
2022-04-11,33.487728118896484
2022-04-12,33.52336502075195
2022-04-13,33.55009841918945
2022-04-14,33.17592239379883
2022-04-18,32.76612854003906
2022-04-19,33.46100616455078
2022-04-20,33.86189651489258
2022-04-21,33.41645050048828
2022-04-22,32.962120056152344
2022-04-25,33.22937774658203
2022-04-26,33.00665283203125
2022-04-27,33.728267669677734
2022-04-28,33.84408187866211
2022-04-29,33.31846237182617
2022-05-02,32.543418884277344
2022-05-03,33.13138198852539
2022-05-04,33.158111572265625
2022-05-05,33.01557922363281
2022-05-06,32.92647933959961
2022-05-09,33.08684539794922
2022-05-10,32.962120056152344
2022-05-11,33.336273193359375
2022-05-12,32.837398529052734
2022-05-13,33.14919662475586
2022-05-16,32.94430160522461
2022-05-17,32.04452896118164
2022-05-18,30.752763748168945
2022-05-19,30.583498001098633
2022-05-20,30.80621910095215
2022-05-23,31.144744873046875
2022-05-24,31.438732147216797
2022-05-25,31.483272552490234
2022-05-26,31.65254020690918
2022-05-27,31.340736389160156
2022-05-31,30.948755264282227
2022-06-01,30.859670639038086
2022-06-02,31.465465545654297
2022-06-03,31.11802101135254
2022-06-06,32.69485092163086
2022-06-07,32.436500549316406
2022-06-08,32.097984313964844
2022-06-09,31.81290054321289
2022-06-10,31.616905212402344
2022-06-13,30.913124084472656
2022-06-14,30.645854949951172
2022-06-15,31.046751022338867
2022-06-16,30.681495666503906
2022-06-17,30.601322174072266
2022-06-21,31.12692642211914
2022-06-22,31.073482513427734
2022-06-23,31.367462158203125
2022-06-24,31.857440948486328
2022-06-27,31.9732608795166
2022-06-28,31.634721755981445
2022-06-29,31.786174774169922
2022-06-30,31.694826126098633
2022-07-01,32.30381393432617
2022-07-05,32.47397994995117
2022-07-06,32.19635772705078
2022-07-07,32.37546920776367
2022-07-08,32.42024612426758
2022-07-11,32.36650466918945
2022-07-12,32.50979995727539
2022-07-13,32.6262321472168
2022-07-14,32.59040451049805
2022-07-15,32.80534744262695
2022-07-18,32.384422302246094
2022-07-19,32.6710090637207
2022-07-20,32.518768310546875
2022-07-21,32.49188995361328
2022-07-22,32.6262321472168
2022-07-25,32.92177200317383
2022-07-26,33.19940948486328
2022-07-27,33.23523712158203
2022-07-28,34.4800910949707
2022-07-29,34.69504165649414
2022-08-01,34.8472900390625
2022-08-02,34.53383255004883
2022-08-03,35.01744842529297
2022-08-04,34.641300201416016
2022-08-05,34.6771240234375
2022-08-08,34.73086166381836
2022-08-09,35.02641296386719
2022-08-10,35.55480194091797
2022-08-11,34.94580841064453
2022-08-12,35.196571350097656
2022-08-15,35.77869415283203
2022-08-16,35.8951301574707
2022-08-17,35.86825180053711
2022-08-18,35.85034942626953
2022-08-19,35.78765106201172
2022-08-22,35.35777282714844
2022-08-23,35.36673355102539
2022-08-24,35.474205017089844
2022-08-25,35.54584503173828
2022-08-26,34.58757019042969
2022-08-29,34.748775482177734
2022-08-30,34.40843963623047
2022-08-31,34.1397819519043
2022-09-01,34.32784652709961
2022-09-02,33.88005447387695
2022-09-06,33.6472053527832
2022-09-07,34.33679962158203
2022-09-08,34.444278717041016
2022-09-09,34.6502571105957
2022-09-12,34.93684768676758
2022-09-13,33.75467300415039
2022-09-14,33.79945755004883
2022-09-15,33.34269714355469
2022-09-16,33.288963317871094
2022-09-19,33.826324462890625
2022-09-20,33.52181625366211
2022-09-21,33.28001022338867
2022-09-22,33.23523712158203
2022-09-23,33.2083740234375
2022-09-26,33.38748550415039
2022-09-27,32.214263916015625
2022-09-28,32.75161361694336
2022-09-29,32.5264778137207
2022-09-30,32.25634002685547
2022-10-03,33.20187759399414
2022-10-04,33.55306625366211
2022-10-05,33.71516036987305
2022-10-06,33.44500732421875
2022-10-07,32.86867904663086
2022-10-10,33.29193115234375
2022-10-11,33.81421661376953
2022-10-12,33.95829772949219
2022-10-13,34.345516204833984
2022-10-14,33.61610412597656
2022-10-17,34.00332260131836
2022-10-18,34.552635192871094
2022-10-19,34.021339416503906
2022-10-20,33.57108688354492
2022-10-21,33.87724685668945
2022-10-24,34.61566925048828
2022-10-25,34.714725494384766
2022-10-26,34.903839111328125
2022-10-27,34.318511962890625
2022-10-28,35.61524200439453
2022-10-31,34.97588348388672
2022-11-01,34.07537078857422
2022-11-02,33.300926208496094
2022-11-03,32.67958068847656
2022-11-04,33.300926208496094
2022-11-07,33.73317337036133
2022-11-08,34.1654167175293
2022-11-09,33.83223342895508
2022-11-10,34.1654167175293
2022-11-11,33.6251106262207
2022-11-14,32.90470886230469
2022-11-15,32.949729919433594
2022-11-16,33.03977966308594
2022-11-17,33.17485809326172
2022-11-18,33.6971435546875
2022-11-21,34.21944808959961
2022-11-22,34.51661682128906
2022-11-23,34.50761795043945
2022-11-25,34.444583892822266
2022-11-28,34.39955520629883
2022-11-29,34.30949783325195
2022-11-30,34.822792053222656
2022-12-01,34.85881042480469
2022-12-02,34.88582992553711
2022-12-05,34.18342971801758
2022-12-06,33.92228317260742
2022-12-07,34.1654167175293
2022-12-08,34.49861526489258
2022-12-09,34.15641403198242
2022-12-12,34.30049133300781
2022-12-13,33.895267486572266
2022-12-14,33.6251106262207
2022-12-15,32.985740661621094
2022-12-16,32.48146057128906
2022-12-19,32.70658874511719
2022-12-20,32.65255355834961
2022-12-21,32.89570617675781
2022-12-22,32.67958068847656
2022-12-23,32.751609802246094
2022-12-27,32.50847625732422
2022-12-28,32.211307525634766
2022-12-29,32.26534652709961
2022-12-30,32.11225509643555
2023-01-03,32.0131950378418
2023-01-04,32.27433395385742
2023-01-05,31.957401275634766
2023-01-06,32.83580017089844
2023-01-09,32.62751388549805
2023-01-10,32.319618225097656
2023-01-11,32.39207077026367
2023-01-12,32.2109489440918
2023-01-13,32.319618225097656
2023-01-17,32.3558464050293
2023-01-18,31.63138771057129
2023-01-19,31.115224838256836
2023-01-20,31.43216896057129
2023-01-23,31.4140567779541
2023-01-24,31.67667007446289
2023-01-25,31.658557891845703
2023-01-26,31.63138771057129
2023-01-27,31.423112869262695
2023-01-30,31.441225051879883
2023-01-31,31.948345184326172
2023-02-01,32.00267028808594
2023-02-02,31.884950637817383
2023-02-03,31.83062171936035
2023-02-06,31.894006729125977
2023-02-07,31.875900268554688
2023-02-08,31.577058792114258
2023-02-09,31.577058792114258
2023-02-10,31.948345184326172
2023-02-13,32.292457580566406
2023-02-14,32.04795455932617
2023-02-15,32.32867431640625
2023-02-16,32.50979232788086
2023-02-17,32.301513671875
2023-02-21,32.192848205566406
2023-02-22,32.401126861572266
2023-02-23,32.69995880126953
2023-02-24,32.410179138183594
2023-02-27,32.02983856201172
2023-02-28,31.287275314331055
2023-03-01,30.96126937866211
2023-03-02,31.31443977355957
2023-03-03,31.287275314331055
2023-03-06,31.53177833557129
2023-03-07,31.540836334228516
2023-03-08,31.495555877685547
2023-03-09,31.296337127685547
2023-03-10,31.078996658325195
2023-03-13,31.015605926513672
2023-03-14,31.35972023010254
2023-03-15,31.622337341308594
2023-03-16,31.785337448120117
2023-03-17,31.568010330200195
2023-03-20,31.894006729125977
2023-03-21,31.83062171936035
2023-03-22,31.395944595336914
2023-03-23,30.888832092285156
2023-03-24,31.577058792114258
2023-03-27,31.785337448120117
2023-03-28,31.821563720703125
2023-03-29,31.957401275634766
2023-03-30,31.993824005126953
2023-03-31,32.130435943603516
2023-04-03,32.23060989379883
2023-04-04,32.20329284667969
2023-04-05,32.239715576171875
2023-04-06,32.45829391479492
2023-04-10,32.084896087646484
2023-04-11,32.10311508178711
2023-04-12,32.06668472290039
2023-04-13,32.09401321411133
2023-04-14,31.966501235961914
2023-04-17,32.23060989379883
2023-04-18,32.23060989379883
2023-04-19,32.19417953491211
2023-04-20,32.35810852050781
2023-04-21,32.15775680541992
2023-04-24,32.20329284667969
2023-04-25,32.685977935791016
2023-04-26,32.33079528808594
2023-04-27,30.54576873779297
2023-04-28,29.780759811401367
2023-05-01,29.66236686706543
2023-05-02,29.635042190551758
2023-05-03,29.86272621154785
2023-05-04,29.589508056640625
2023-05-05,30.263442993164062
2023-05-08,29.917367935180664
2023-05-09,29.78986358642578
2023-05-10,29.680580139160156
2023-05-11,29.534866333007812
2023-05-12,29.753435134887695
2023-05-15,29.471115112304688
2023-05-16,29.015748977661133
2023-05-17,29.25253677368164
2023-05-18,29.024858474731445
2023-05-19,28.988428115844727
2023-05-22,29.061283111572266
2023-05-23,29.16146469116211
2023-05-24,29.070392608642578
2023-05-25,28.73341941833496
2023-05-26,28.60592269897461
2023-05-30,28.232524871826172
2023-05-31,28.341814041137695
2023-06-01,28.387348175048828
2023-06-02,28.64235496520996
2023-06-05,28.514850616455078
2023-06-06,28.30538558959961
2023-06-07,28.514850616455078
2023-06-08,28.60592269897461
2023-06-09,28.514850616455078
2023-06-12,28.44198989868164
2023-06-13,28.70610237121582
2023-06-14,28.924680709838867
2023-06-15,28.924680709838867
2023-06-16,29.298072814941406
2023-06-20,29.07950210571289
2023-06-21,28.906461715698242
2023-06-22,29.070392608642578
2023-06-23,28.39645767211914
2023-06-26,28.341814041137695
2023-06-27,28.460205078125
2023-06-28,28.141448974609375
2023-06-29,28.19645118713379
2023-06-30,28.6639461517334
2023-07-03,28.84727668762207
2023-07-05,29.103944778442383
2023-07-06,29.516441345214844
2023-07-07,29.113113403320312
2023-07-10,28.83811378479004
2023-07-11,28.773950576782227
2023-07-12,28.6639461517334
2023-07-13,28.883949279785156
2023-07-14,29.021446228027344
2023-07-17,28.975610733032227
2023-07-18,28.929780960083008
2023-07-19,29.23227310180664
2023-07-20,29.72727394104004
2023-07-21,29.864768981933594
2023-07-24,29.66310691833496
2023-07-25,29.62643814086914
2023-07-26,29.82810401916504
2023-07-27,30.946426391601562
2023-07-28,31.093093872070312
2023-07-31,31.175594329833984
2023-08-01,31.28559684753418
2023-08-02,31.588090896606445
2023-08-03,31.10225486755371
2023-08-04,30.79976463317871
2023-08-07,31.00142478942871
2023-08-08,30.643930435180664
2023-08-09,30.818099975585938
2023-08-10,30.61642837524414
2023-08-11,30.983095169067383
2023-08-14,30.928098678588867
2023-08-15,30.68060302734375
2023-08-16,31.028932571411133
2023-08-17,30.863927841186523
2023-08-18,30.937255859375
2023-08-21,30.8272647857666
2023-08-22,30.66227149963379
2023-08-23,30.845596313476562
2023-08-24,30.643930435180664
2023-08-25,30.50642967224121
2023-08-28,30.891427993774414
2023-08-29,31.074766159057617
2023-08-30,30.955595016479492
2023-08-31,30.845596313476562
2023-09-01,30.75392723083496
2023-09-05,30.29560089111328
2023-09-06,30.43310546875
2023-09-07,30.5339298248291
2023-09-08,30.57976722717285
2023-09-11,30.735593795776367
2023-09-12,30.488100051879883
2023-09-13,30.368934631347656
2023-09-14,30.863927841186523
2023-09-15,30.524763107299805
